osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,junction
220786741,False,2,Warri Sapele Road,primary,False,97.72,"LINESTRING (5.7492141 5.5142351, 5.7490528 5.5142506, 5.748332 5.5142593)",,,
232950279,True,1,,primary,False,37.262,"LINESTRING (5.7492141 5.5142351, 5.7493024 5.5142112, 5.749392 5.5141871, 5.7494683 5.5141683, 5.7495391 5.5141478)",,,
220786739,False,2,Warri Sapele Road,trunk,True,113.895,"LINESTRING (5.7500781 5.5144042, 5.751037 5.5147759)",A2,,
232950278,True,1,Warri Sapele Road,trunk,False,36.571,"LINESTRING (5.7500781 5.5144042, 5.7499668 5.5143908, 5.7499018 5.5143861, 5.7498106 5.5143881, 5.7497495 5.514398)",A2,,
430859244,True,2,Okere Road,secondary,False,148.709,"LINESTRING (5.7475816 5.5186458, 5.7481422 5.5174304)",,,
220786807,False,,Mission Road Warri,unclassified,False,222.66699999999997,"LINESTRING (5.7475816 5.5186458, 5.7470338 5.5181719, 5.7467475 5.5179436, 5.7465746 5.5178278, 5.7464256 5.5177174, 5.7461767 5.5175309, 5.7461312 5.5175024, 5.7459935 5.5174218)",,,
220786741,False,2,Warri Sapele Road,primary,True,25.699,"LINESTRING (5.7440136 5.5142313, 5.7442342 5.5141592)",,,
220786742,False,,,residential,False,51.082,"LINESTRING (5.7440136 5.5142313, 5.7441599 5.514667)",,,
220786689,False,,,residential,True,91.617,"LINESTRING (5.748332 5.5142593, 5.7482132 5.5150747)",,,
220786741,False,2,Warri Sapele Road,primary,True,97.72,"LINESTRING (5.748332 5.5142593, 5.7490528 5.5142506, 5.7492141 5.5142351)",,,
220786814,False,,,residential,False,46.082,"LINESTRING (5.7465885 5.5147207, 5.746285 5.5150044)",,,
220786760,False,,,residential,True,121.264,"LINESTRING (5.7465885 5.5147207, 5.7469319 5.5151377, 5.7472633 5.5155795)",,,
220786739,False,2,Warri Sapele Road,trunk,False,3.641,"LINESTRING (5.7510688 5.5147843, 5.751037 5.5147759)",A2,,
431784795,False,,,residential,False,142.401,"LINESTRING (5.7510688 5.5147843, 5.7509166 5.5153499, 5.7508382 5.515691, 5.7507339 5.5160202)",,,
220786814,False,,,residential,True,46.082,"LINESTRING (5.746285 5.5150044, 5.7465885 5.5147207)",,,
220786818,False,,Robert Road Warri,residential,True,101.979,"LINESTRING (5.746285 5.5150044, 5.7468442 5.5157333)",,,
220786689,False,,,residential,False,91.617,"LINESTRING (5.7482132 5.5150747, 5.748332 5.5142593)",,,
220786781,False,,,residential,True,100.362,"LINESTRING (5.7482132 5.5150747, 5.7490341 5.5154581)",,,
220786781,False,,,residential,False,126.37700000000001,"LINESTRING (5.7482132 5.5150747, 5.7480963 5.51504, 5.7480189 5.5150357, 5.7479351 5.5150526, 5.7478634 5.51509, 5.7472633 5.5155795)",,,
220786781,False,,,residential,False,100.362,"LINESTRING (5.7490341 5.5154581, 5.7482132 5.5150747)",,,
430859244,True,2,Okere Road,secondary,False,137.31799999999998,"LINESTRING (5.7490341 5.5154581, 5.7492969 5.5149254, 5.7494619 5.5146071, 5.7494833 5.5145323, 5.7494961 5.5144716, 5.7495075 5.5144015, 5.7495231 5.5143307)",,,
