osmid,oneway,highway,reversed,length,junction,geometry
185326185,True,secondary,False,4.64,,"LINESTRING (13.1552822 11.8365264, 13.1552996 11.8365645)"
185326190,True,primary,False,2.858,roundabout,"LINESTRING (13.1491875 11.8373244, 13.1491661 11.8373393)"
185326181,False,secondary,False,66.684,,"LINESTRING (13.1522743 11.8372891, 13.1528845 11.8373436)"
185326181,False,secondary,True,92.43799999999999,,"LINESTRING (13.1522743 11.8372891, 13.1517854 11.8372333, 13.1514347 11.8371671)"
186003986,False,residential,True,188.46300000000002,,"LINESTRING (13.1522743 11.8372891, 13.1521797 11.8363191, 13.1521583 11.8359844, 13.152163 11.8358354, 13.1521455 11.8356917, 13.1520942 11.8356154)"
566583805,True,secondary,False,43.07,,"LINESTRING (13.15533 11.8369109, 13.1552822 11.8365264)"
185326178,True,secondary,False,16.983,roundabout,"LINESTRING (13.15533 11.8369109, 13.1553532 11.8368904, 13.1553804 11.8368756, 13.1554104 11.8368671, 13.1554416 11.8368656, 13.1554723 11.836871)"
573010384,False,unclassified,False,186.874,,"LINESTRING (13.1514347 11.8371671, 13.1520942 11.8356154)"
185326181,False,secondary,False,92.43799999999999,,"LINESTRING (13.1514347 11.8371671, 13.1517854 11.8372333, 13.1522743 11.8372891)"
185326181,False,secondary,True,156.93099999999998,,"LINESTRING (13.1514347 11.8371671, 13.1512369 11.8371277, 13.150905 11.8370319, 13.1506421 11.8368829, 13.1501988 11.8365014)"
279867468,False,unclassified,True,52.463,,"LINESTRING (13.1514347 11.8371671, 13.1513695 11.8373844, 13.1513147 11.8376238)"
185326178,True,secondary,False,20.337,roundabout,"LINESTRING (13.1554723 11.836871, 13.1555141 11.8368914, 13.1555465 11.8369245, 13.1555656 11.8369661, 13.1555693 11.8370117)"
185326178,True,secondary,False,26.664,roundabout,"LINESTRING (13.1553681 11.8371175, 13.1553298 11.8370876, 13.1553047 11.8370464, 13.155296 11.8369992, 13.1553048 11.836952, 13.15533 11.8369109)"
185326181,False,secondary,True,151.552,,"LINESTRING (13.1553681 11.8371175, 13.1552428 11.8371552, 13.1548847 11.8371867, 13.1543686 11.8372105, 13.1539862 11.8372563)"
185326178,True,secondary,False,12.046,roundabout,"LINESTRING (13.1554757 11.8371267, 13.1554394 11.8371333, 13.1554027 11.8371301, 13.1553681 11.8371175)"
185332047,False,secondary,True,53.821000000000005,,"LINESTRING (13.1554757 11.8371267, 13.1555307 11.8372236, 13.1556438 11.8374512, 13.1557079 11.8375536)"
185326190,True,primary,False,6.346,roundabout,"LINESTRING (13.1491806 11.8371427, 13.1492014 11.8371626, 13.1492168 11.8371869)"
185326188,True,primary,False,173.852,,"LINESTRING (13.1490385 11.8371398, 13.1490523 11.8370345, 13.1490603 11.8369347, 13.149067 11.8368665, 13.1490684 11.8367523, 13.1490764 11.8365843, 13.149118 11.8355788)"
185326190,True,primary,False,16.499,roundabout,"LINESTRING (13.1490385 11.8371398, 13.1490653 11.837126, 13.1490948 11.8371192, 13.1491251 11.8371198, 13.1491543 11.8371278, 13.1491806 11.8371427)"
185326179,True,secondary,False,27.41,,"LINESTRING (13.1492168 11.8371869, 13.1494683 11.8371738)"
185326190,True,primary,False,16.656,roundabout,"LINESTRING (13.1492168 11.8371869, 13.1492271 11.837223, 13.1492253 11.8372604, 13.1492116 11.8372954, 13.1491875 11.8373244)"
185326181,False,secondary,False,156.93099999999998,,"LINESTRING (13.1501988 11.8365014, 13.1506421 11.8368829, 13.150905 11.8370319, 13.1512369 11.8371277, 13.1514347 11.8371671)"
185326183,False,secondary,True,109.136,,"LINESTRING (13.1501988 11.8365014, 13.1497291 11.8369327, 13.1494683 11.8371738)"
564877994,True,secondary,False,34.847,,"LINESTRING (13.1494683 11.8371738, 13.1491875 11.8373244)"
185326183,False,secondary,False,109.136,,"LINESTRING (13.1494683 11.8371738, 13.1497291 11.8369327, 13.1501988 11.8365014)"
185326181,False,secondary,True,66.684,,"LINESTRING (13.1528845 11.8373436, 13.1522743 11.8372891)"
185326181,False,secondary,False,120.406,,"LINESTRING (13.1528845 11.8373436, 13.153455 11.8373222, 13.1539862 11.8372563)"
279867464,False,residential,False,81.078,,"LINESTRING (13.1528845 11.8373436, 13.1527942 11.8376046, 13.1526387 11.8380319)"
