osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
114815593,False,검은들로,tertiary,,True,138.813,"LINESTRING (127.1103319 36.8121849, 127.1088219 36.8124963)",,
470089814,False,검은들1길,residential,,True,55.103,"LINESTRING (127.1103319 36.8121849, 127.110194 36.8117018)",,
484152363,False,백석2길,tertiary,40,False,8.603,"LINESTRING (127.1170797 36.8187039, 127.1171751 36.8186915)",4,
506757068,True,시청로,tertiary,50,False,308.772,"LINESTRING (127.1170797 36.8187039, 127.1167698 36.8175641, 127.1163471 36.8159897)",,
479404708,True,,tertiary,,False,9.221,"LINESTRING (127.1164481 36.8159713, 127.1163471 36.8159897)",,
508981878,True,시청로,tertiary,50,False,120.316,"LINESTRING (127.1164481 36.8159713, 127.1167151 36.817032)",,
507050609,True,,tertiary,,False,16.702,"LINESTRING (127.109774 36.8156286, 127.1095905 36.8156599)",,
839530499,True,번영로,secondary,80,False,13.234,"LINESTRING (127.1095905 36.8156599, 127.1095567 36.815544)",4,
479864457,False,불당23로,tertiary,,False,84.891,"LINESTRING (127.1101732 36.8176409, 127.1092464 36.8178208)",,
839530499,True,번영로,secondary,80,False,226.302,"LINESTRING (127.1101732 36.8176409, 127.1095905 36.8156599)",4,
480240817,False,,secondary,,False,10.573,"LINESTRING (127.1087054 36.8125148, 127.1088219 36.8124963)",,
470089814,False,검은들1길,residential,,False,55.103,"LINESTRING (127.110194 36.8117018, 127.1103319 36.8121849)",,
480451345,False,검은들3길,residential,,False,71.6,"LINESTRING (127.1106998 36.8107979, 127.1114817 36.8106471)",,
470089815,True,검은들3길,residential,,False,150.492,"LINESTRING (127.1106998 36.8107979, 127.110908 36.811509, 127.1108896 36.8115487, 127.1108524 36.811572, 127.110194 36.8117018)",,
480451345,False,검은들3길,residential,,True,71.6,"LINESTRING (127.1114817 36.8106471, 127.1106998 36.8107979)",,
484152366,False,불당4로,tertiary,,False,140.315,"LINESTRING (127.1114817 36.8106471, 127.111906 36.8118624)",,
494961148,True,,tertiary_link,,False,41.189,"LINESTRING (127.1115427 36.8152825, 127.1114614 36.815264, 127.1112734 36.8152933, 127.111247 36.8152933, 127.1112124 36.8152835, 127.1111951 36.8152697, 127.111186 36.8152526, 127.111186 36.8152339, 127.1112002 36.8152201, 127.1112212 36.8152027)",,
"[496060001, 496060002, 506757067]",True,불당5교,tertiary,,False,162.08700000000002,"LINESTRING (127.1115427 36.8152825, 127.11078 36.8154344, 127.1102575 36.8155337, 127.1099305 36.8155995, 127.109774 36.8156286)",,yes
496060003,True,,tertiary,,False,25.337,"LINESTRING (127.1112212 36.8152027, 127.111497 36.8151464)",2,
494961149,True,,tertiary_link,,False,42.54299999999999,"LINESTRING (127.111497 36.8151464, 127.1115743 36.8151636, 127.1117725 36.8151253, 127.1117989 36.8151318, 127.1118202 36.8151424, 127.1118284 36.8151546, 127.1118284 36.8151701, 127.1118213 36.8151921, 127.111804 36.8152116, 127.1117705 36.815237)",,
"[496060003, 867172143]",True,,tertiary,,False,564.796,"LINESTRING (127.111497 36.8151464, 127.1121417 36.8150149, 127.1122476 36.8149939, 127.1127175 36.816457, 127.1138224 36.8162493, 127.1138819 36.8162392, 127.1145544 36.8161119, 127.1146594 36.816092, 127.1149437 36.8160619, 127.1151851 36.8160619, 127.1154104 36.8160619, 127.1161681 36.8159189, 127.1163203 36.8158894)",2,
506757067,True,,tertiary,,False,20.9,"LINESTRING (127.1117705 36.815237, 127.1115427 36.8152825)",,
506253570,True,시청로,tertiary,50,False,11.405,"LINESTRING (127.1163471 36.8159897, 127.1163203 36.8158894)",,
"[506757067, 867172142]",True,,tertiary,,False,530.973,"LINESTRING (127.1163471 36.8159897, 127.1161895 36.8160178, 127.1155083 36.8161392, 127.115345 36.8161565, 127.1150708 36.8161516, 127.1148952 36.816154, 127.1147935 36.816154, 127.1146179 36.8161884, 127.1128432 36.8165364, 127.1127046 36.816529, 127.1126467 36.8165067, 127.1125505 36.816265, 127.112186 36.8151553, 127.1117705 36.815237)",,
114815588,True,,tertiary,,False,16.168,"LINESTRING (127.1095567 36.815544, 127.1097332 36.8155097)",,
507050611,True,번영로,secondary,80,False,345.252,"LINESTRING (127.1095567 36.815544, 127.1087054 36.8125148)",4,
484152365,False,검은들로,tertiary,,False,12.302,"LINESTRING (127.1148975 36.8112537, 127.1150303 36.8112231)",,
484152365,False,검은들로,tertiary,,True,274.782,"LINESTRING (127.1148975 36.8112537, 127.111906 36.8118624)",,
479864457,False,불당23로,tertiary,,False,66.432,"LINESTRING (127.1092464 36.8178208, 127.1085202 36.8179585)",,
479864457,False,불당23로,tertiary,,True,84.891,"LINESTRING (127.1092464 36.8178208, 127.1101732 36.8176409)",,
479864457,False,불당23로,tertiary,,True,66.432,"LINESTRING (127.1085202 36.8179585, 127.1092464 36.8178208)",,
