osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,width,access
669836790,Самоилова,tertiary,False,False,52.668,"LINESTRING (21.4318032 41.9999119, 21.4319398 41.9998889, 21.4324248 41.9998072)",3,,,,
16540999,Самоилова,tertiary,False,True,128.625,"LINESTRING (21.433958 41.9996121, 21.4333514 41.9996707, 21.4328598 41.9997352, 21.4326241 41.9997736, 21.4324248 41.9998072)",2,,,,
"[41483632, 173140427, 173140430]",,unclassified,False,False,184.52799999999996,"LINESTRING (21.433958 41.9996121, 21.4339558 41.9995638, 21.4339542 41.9995284, 21.4339481 41.999247, 21.4339396 41.9991815, 21.4339261 41.9991333, 21.4339129 41.9991014, 21.4338924 41.9990704, 21.4338708 41.9990441, 21.4338347 41.9990121, 21.4337913 41.9989826, 21.4337442 41.9989593, 21.433679 41.9989378, 21.4336168 41.9989247, 21.4335522 41.9989168, 21.4334602 41.9989072, 21.4333409 41.9989018, 21.4327751 41.9988977, 21.432475 41.9988681)",2,50,yes,,
316865883,Булевар Илинден,secondary,False,False,15.871,"LINESTRING (21.4270437 42.0004584, 21.4272081 42.0003846)",4,50,,,
42875018,Булевар Свети Климент Охридски,secondary,True,False,90.992,"LINESTRING (21.4270437 42.0004584, 21.4269355 42.000339, 21.4264222 41.9997829)",3,50,,,
671891269,Максим Горки,residential,False,False,50.116,"LINESTRING (21.4289178 41.9960571, 21.428331 41.9961709)",,,,,
"[360141020, 31278492]",Максим Горки,residential,True,False,183.444,"LINESTRING (21.4289178 41.9960571, 21.4298773 41.9959101, 21.4299531 41.9960382, 21.4301106 41.9963946, 21.4301427 41.9964671, 21.4302707 41.9967202, 21.4303079 41.9967733)",,,,,
16544466,,primary_link,True,False,62.405,"LINESTRING (21.4274988 41.9974727, 21.4276793 41.9973876, 21.4278059 41.9973242, 21.4278735 41.9972587, 21.4279081 41.9972088, 21.4279353 41.9971473, 21.4279489 41.9970624)",1,,,,
190303102,Булевар Партизански одреди,primary,True,False,50.263,"LINESTRING (21.4274988 41.9974727, 21.4279586 41.9973377, 21.4280647 41.997307)",2,50,,,
190303100,Васил Главинов,primary,True,False,76.232,"LINESTRING (21.4279489 41.9970624, 21.4278459 41.9966677, 21.427843 41.996541, 21.4278702 41.9963855)",2,50,,,
230981168,Булевар Партизански одреди,primary,True,False,15.297,"LINESTRING (21.4283048 41.9973845, 21.4281324 41.9974346)",2,50,,,
173140426,Булевар Блаже Конески,primary,True,False,68.61,"LINESTRING (21.4283048 41.9973845, 21.428352 41.9974669, 21.4285178 41.9977329, 21.4286748 41.9979361)",3,50,,,
315559886,Стив Наумов,secondary,False,False,98.06500000000001,"LINESTRING (21.4369203 41.9947303, 21.4366635 41.9942418, 21.4366244 41.9941895, 21.4366191 41.9941824, 21.4365756 41.994143, 21.4365186 41.9941056, 21.4364935 41.9940892, 21.4363161 41.9940036)",4,50,,,
"[922882401, 173030582, 315559886]","['Мост Вера Ацева', 'Стив Наумов']",secondary,False,"[False, True]",105.66,"LINESTRING (21.4369203 41.9947303, 21.4369739 41.9948178, 21.4370519 41.9949527, 21.4370708 41.9949879, 21.4374079 41.9956086)","['2', '4']",50,yes,,
"[411030160, 28826113]",Мирче Ацев,tertiary,False,True,210.96399999999997,"LINESTRING (21.4362185 41.993737, 21.4364756 41.9934412, 21.4365054 41.9934081, 21.4370648 41.9928191, 21.4373413 41.9925, 21.4375103 41.9923135, 21.4376423 41.9921627)",2,,,,
411030164,Мирче Ацев,tertiary,True,False,31.854,"LINESTRING (21.4362185 41.993737, 21.4362253 41.9938361, 21.4362253 41.9938464, 21.4362252 41.9938802, 21.4362382 41.9939182, 21.4362511 41.9939419, 21.4363161 41.9940036)",1,,,,
"[43356632, 315559833, 671874252]",11-ти Октомври,primary,False,False,128.24,"LINESTRING (21.4335796 41.9927525, 21.4335191 41.9928379, 21.433177 41.9933211, 21.4330503 41.9935036, 21.4329247 41.9936832, 21.4328559 41.9937726)","['5', '6']",40,,,
172009785,11-ти Октомври,primary,False,False,16.172,"LINESTRING (21.4335796 41.9927525, 21.4336266 41.99269, 21.4336752 41.9926256)",6,,,,
"[315559968, 892248510, 349584086, 440197214, 315559967]",Стив Наумов,secondary,False,"[False, True]",221.64500000000004,"LINESTRING (21.4335796 41.9927525, 21.433725 41.9928197, 21.4344719 41.993165, 21.4345173 41.9931852, 21.4350326 41.9934174, 21.4353039 41.9935397, 21.4355719 41.9936625, 21.4358644 41.9937963)",4,50,,,
190303101,Булевар Свети Климент Охридски,secondary,True,False,21.792,"LINESTRING (21.4265913 41.9997275, 21.4267401 41.9998893)",3,50,,,
174750209,Орце Николов,residential,True,False,52.355999999999995,"LINESTRING (21.4265913 41.9997275, 21.4266709 41.9996857, 21.4266924 41.9996744, 21.427105 41.9994519)",,,,,
173140434,,secondary_link,True,False,46.099999999999994,"LINESTRING (21.427633 42.0002467, 21.427558 42.0003292, 21.4275226 42.0003788, 21.4274984 42.0004212, 21.4274799 42.0004561, 21.4274624 42.0004996, 21.427452 42.0005431, 21.4274405 42.0006284)",1,,,,
229980925,Булевар Илинден,secondary,True,False,38.75,"LINESTRING (21.427633 42.0002467, 21.4274142 42.0003415, 21.427365 42.0003605, 21.4272081 42.0003846)",3,50,,,
"[411030160, 28826113]",Мирче Ацев,tertiary,False,False,210.964,"LINESTRING (21.4376423 41.9921627, 21.4375103 41.9923135, 21.4373413 41.9925, 21.4370648 41.9928191, 21.4365054 41.9934081, 21.4364756 41.9934412, 21.4362185 41.993737)",2,,,,
163061817,Мирче Ацев,tertiary,True,False,26.032,"LINESTRING (21.4376423 41.9921627, 21.4376176 41.9920455, 21.4376095 41.9920068, 21.4375936 41.9919314)",1,,,,
182823558,Мирче Ацев,tertiary,True,False,22.807,"LINESTRING (21.4378937 41.9920781, 21.4377873 41.9921139, 21.4376423 41.9921627)",1,,,,
256858622,Булевар Кочо Рацин,primary,True,False,29.685,"LINESTRING (21.4378937 41.9920781, 21.4377487 41.9920072, 21.4375936 41.9919314)",3,50,,,
"[671888124, 302832261, 52378822, 302832263]",Димитрие Чуповски,primary,False,False,315.925,"LINESTRING (21.4321563 41.9942232, 21.4313844 41.9944134, 21.4308172 41.9945532, 21.4300705 41.9946993, 21.4298235 41.9947474, 21.4296837 41.9947746, 21.4295546 41.9947998, 21.4288707 41.9949329, 21.4284841 41.9950081)",4,40,,,
"[316869184, 307482025]",11-ти Октомври,primary,False,True,78.12,"LINESTRING (21.4321563 41.9942232, 21.4324052 41.994132, 21.4325285 41.9940663, 21.4325862 41.9940317, 21.4326463 41.993986, 21.4327032 41.9939336, 21.4327573 41.9938844, 21.4328559 41.9937726)",4,40,,,
230981175,Булевар Партизански одреди,primary,True,False,15.374,"LINESTRING (21.4280647 41.997307, 21.4282382 41.9972571)",2,50,,,
173140429,Васил Главинов,primary,True,False,28.834999999999997,"LINESTRING (21.4280647 41.997307, 21.4280343 41.9972473, 21.4279489 41.9970624)",2,50,,,
"[671891272, 35837645, 229984879]",Васил Главинов,primary,True,False,101.85899999999998,"LINESTRING (21.4278702 41.9963855, 21.4278859 41.9964954, 21.4279783 41.9966946, 21.4281051 41.9969681, 21.4282056 41.9971958, 21.4282382 41.9972571)","['2', '3']",50,,,
230981171,Васил Главинов,primary,False,True,15.491,"LINESTRING (21.4278702 41.9963855, 21.4278629 41.9963284, 21.4278668 41.9962465)",3,40,,,
177629073,Булевар Блаже Конески,primary,True,False,39.981,"LINESTRING (21.4292378 41.9988254, 21.4289341 41.9985455)",2,50,,,
177629069,Булевар Блаже Конески,primary_link,True,False,35.534,"LINESTRING (21.4292378 41.9988254, 21.4292377 41.998889, 21.42923 41.9989992, 21.4292203 41.9990513, 21.4291919 41.9991419)",1,50,,,
16659538,Васил Главинов,primary,False,False,43.995000000000005,"LINESTRING (21.428039 41.9950967, 21.4280152 41.9952162, 21.4279612 41.9954881)",4,40,,,
42874773,Димитрие Чуповски,secondary,False,False,34.236000000000004,"LINESTRING (21.428039 41.9950967, 21.427925 41.9951161, 21.4276349 41.9951645)",4,40,,,
315559832,Димитрие Чуповски,primary,False,True,38.081,"LINESTRING (21.428039 41.9950967, 21.4282287 41.9950579, 21.4284841 41.9950081)",4,40,,,
892244733,Даме Груев,secondary,True,False,27.958000000000002,"LINESTRING (21.428039 41.9950967, 21.4280348 41.9949944, 21.4280281 41.9948454)",2,50,,,
"[16536753, 229980927]",Булевар Илинден,secondary,True,False,99.428,"LINESTRING (21.4300212 41.9991514, 21.4297271 41.9991789, 21.4294617 41.999222, 21.4292476 41.9992979, 21.4290795 41.9993718, 21.4289076 41.9994515)","['1', '2']",50,,,
30086754,Булевар Блаже Конески,primary,True,False,38.458,"LINESTRING (21.4300212 41.9991514, 21.4298614 41.9991093, 21.4297052 41.9990632, 21.4295846 41.9990318)",2,50,,,
"[832164504, 413079610, 173030591]","['Мост Гоце Делчев', 'Булевар Гоце Делчев']",primary,True,False,156.244,"LINESTRING (21.430031 41.9990012, 21.4301766 41.9990128, 21.4317958 41.9991432, 21.4319109 41.9991516)",3,50,yes,,
16672122,,primary_link,True,False,38.349000000000004,"LINESTRING (21.4319537 41.9995861, 21.4319207 41.9996719, 21.4318795 41.9997722, 21.4318032 41.9999119)",1,50,,,
547323205,,primary_link,True,False,55.607,"LINESTRING (21.4319537 41.9995861, 21.4319528 41.9996435, 21.4319662 41.9996958, 21.4319873 41.9997326, 21.4320322 41.999767, 21.4320717 41.9997854, 21.4321303 41.999804, 21.4321855 41.9998103, 21.4322642 41.9998127, 21.4324248 41.9998072)",1,50,,,
413079608,Булевар Гоце Делчев,primary,True,False,50.652,"LINESTRING (21.4323609 41.9993299, 21.4317503 41.99929)",3,50,,,
16672122,,primary_link,True,False,46.609,"LINESTRING (21.4323609 41.9993299, 21.4321427 41.9993915, 21.4320571 41.9994442, 21.432 41.9994981, 21.4319537 41.9995861)",1,50,,,
315559886,Стив Наумов,secondary,False,True,98.065,"LINESTRING (21.4363161 41.9940036, 21.4364935 41.9940892, 21.4365186 41.9941056, 21.4365756 41.994143, 21.4366191 41.9941824, 21.4366244 41.9941895, 21.4366635 41.9942418, 21.4369203 41.9947303)",4,50,,,
440197215,Стив Наумов,secondary,False,False,43.873,"LINESTRING (21.4363161 41.9940036, 21.4361149 41.9939109, 21.4361063 41.993907, 21.4358644 41.9937963)",2,50,,,
197382016,Стив Наумов,secondary,False,True,75.47,"LINESTRING (21.4378783 41.9965185, 21.4378525 41.9964646, 21.4377795 41.9963169, 21.4376152 41.9960299, 21.4375459 41.9958866)",4,50,,,
177629068,Булевар Илинден,secondary,True,False,34.722,"LINESTRING (21.4291919 41.9991419, 21.4293905 41.9990783, 21.4295846 41.9990318)",2,50,,,
177629077,Булевар Блаже Конески,primary_link,True,False,41.774,"LINESTRING (21.4291919 41.9991419, 21.4291261 41.9992229, 21.4290579 41.9993102, 21.4289076 41.9994515)",1,50,,,
173140431,Иљо Војвода,unclassified,False,True,18.856,"LINESTRING (21.432475 41.9988681, 21.4323073 41.9989831)",2,50,,,
"[41483632, 173140427, 173140430]",,unclassified,False,True,184.528,"LINESTRING (21.432475 41.9988681, 21.4327751 41.9988977, 21.4333409 41.9989018, 21.4334602 41.9989072, 21.4335522 41.9989168, 21.4336168 41.9989247, 21.433679 41.9989378, 21.4337442 41.9989593, 21.4337913 41.9989826, 21.4338347 41.9990121, 21.4338708 41.9990441, 21.4338924 41.9990704, 21.4339129 41.9991014, 21.4339261 41.9991333, 21.4339396 41.9991815, 21.4339481 41.999247, 21.4339542 41.9995284, 21.4339558 41.9995638, 21.433958 41.9996121)",2,50,yes,,
173140433,Иљо Војвода,unclassified,False,False,98.037,"LINESTRING (21.432475 41.9988681, 21.4326412 41.99873, 21.4329983 41.9983972, 21.4332247 41.9981851)",,,,,
173140431,Иљо Војвода,unclassified,False,False,18.856,"LINESTRING (21.4323073 41.9989831, 21.432475 41.9988681)",2,50,,,
173140425,,unclassified,True,False,30.011,"LINESTRING (21.4323073 41.9989831, 21.4323306 41.9990524, 21.432344 41.9990836, 21.4323718 41.9991194, 21.432436 41.9991585, 21.4325094 41.9991894)",1,50,,5,
34321142,,unclassified,True,False,38.242999999999995,"LINESTRING (21.4319109 41.9991516, 21.4320864 41.9991007, 21.4322407 41.9990352, 21.4323073 41.9989831)",1,50,,5,
413079610,Булевар Гоце Делчев,primary,True,False,49.636,"LINESTRING (21.4319109 41.9991516, 21.4322439 41.9991718, 21.4325094 41.9991894)",3,50,,,
173140428,,secondary_link,True,False,51.206,"LINESTRING (21.426934 42.0000966, 21.4270366 42.000147, 21.4271096 42.0001712, 21.4272001 42.0001845, 21.4272668 42.0001852, 21.4273472 42.0001796, 21.4274424 42.0001577, 21.4275147 42.0001372)",1,,,,
229982235,Булевар Свети Климент Охридски,secondary,True,False,39.236,"LINESTRING (21.426934 42.0000966, 21.4270684 42.0002316, 21.427101 42.0002647, 21.4272081 42.0003846)",3,50,,,
671847195,Булевар Илинден,secondary,True,False,138.5,"LINESTRING (21.4275147 42.0001372, 21.4282067 41.9997275, 21.428806 41.9993435)",3,50,,,
177629076,Булевар Илинден,secondary,True,False,37.045,"LINESTRING (21.4295846 41.9990318, 21.430031 41.9990012)",2,50,,,
177629070,Булевар Блаже Конески,primary,True,False,36.721000000000004,"LINESTRING (21.4295846 41.9990318, 21.4294206 41.998938, 21.4292378 41.9988254)",2,50,,,
316865357,Булевар Партизански одреди,primary,True,False,142.296,"LINESTRING (21.4259031 41.9979536, 21.4265842 41.9977442, 21.4274988 41.9974727)",3,50,,,
316865883,Булевар Илинден,secondary,False,True,15.871,"LINESTRING (21.4272081 42.0003846, 21.4270437 42.0004584)",4,50,,,
177629075,Булевар Илинден,secondary,True,False,38.084,"LINESTRING (21.4272081 42.0003846, 21.4272748 42.0002864, 21.4274164 42.0002, 21.4275147 42.0001372)",2,50,,,
177630106,Булевар Свети Климент Охридски,residential,True,False,33.227,"LINESTRING (21.4272081 42.0003846, 21.4273183 42.0004959, 21.4274405 42.0006284)",2,50,,,
671729226,Даме Груев,secondary,True,False,314.078,"LINESTRING (21.4298541 41.9923737, 21.4313838 41.992038, 21.4314791 41.9920233, 21.4315725 41.9920143, 21.431668 41.992017, 21.4317744 41.9920304, 21.4318694 41.9920475, 21.4319944 41.9920827, 21.4321705 41.9921481, 21.4323368 41.9922164, 21.4324037 41.9922456, 21.4333108 41.9926284, 21.4333725 41.9926551)",2,50,,,
174750214,Орце Николов,residential,False,True,16.721,"LINESTRING (21.4272743 41.9996214, 21.4273244 41.9996591, 21.4274148 41.9997296)",,,,,
174750247,Орце Николов,residential,True,False,53.29900000000001,"LINESTRING (21.4272743 41.9996214, 21.4270751 41.9997319, 21.4269014 41.9998172, 21.4268429 41.9998438, 21.4267401 41.9998893)",,,,,
"[1109637637, 1109637622]",Орце Николов,residential,False,False,58.598000000000006,"LINESTRING (21.4272743 41.9996214, 21.4276095 41.999349, 21.4276198 41.9993047, 21.4276045 41.9992687, 21.4275462 41.9992073)",,,,,
"[182272992, 1109637061]",Орце Николов,residential,False,"[False, True]",93.38999999999999,"LINESTRING (21.4275462 41.9992073, 21.4276043 41.9991367, 21.4277097 41.9990417, 21.4276529 41.9989681, 21.4275678 41.9988578, 21.4274197 41.9986603, 21.4273127 41.9985303, 21.4272821 41.9984932)",,,,,
"[1109637637, 1109637622]",Орце Николов,residential,False,True,58.598,"LINESTRING (21.4275462 41.9992073, 21.4276045 41.9992687, 21.4276198 41.9993047, 21.4276095 41.999349, 21.4272743 41.9996214)",,,,,
174750214,Орце Николов,residential,False,False,16.721,"LINESTRING (21.4274148 41.9997296, 21.4273244 41.9996591, 21.4272743 41.9996214)",,,,,
"[182272992, 1109637061]",Орце Николов,residential,False,"[False, True]",93.39,"LINESTRING (21.4272821 41.9984932, 21.4273127 41.9985303, 21.4274197 41.9986603, 21.4275678 41.9988578, 21.4276529 41.9989681, 21.4277097 41.9990417, 21.4276043 41.9991367, 21.4275462 41.9992073)",,,,,
190344886,Булевар Партизански одреди,primary,True,False,68.001,"LINESTRING (21.4267074 41.997843, 21.4259458 41.9980746)",3,50,,,
"[174750248, 1109114360]",Орце Николов,residential,True,False,86.50200000000001,"LINESTRING (21.4267074 41.997843, 21.4267681 41.9979108, 21.4272821 41.9984932)",,,,,
174750211,Орце Николов,residential,True,False,23.472,"LINESTRING (21.427105 41.9994519, 21.4272743 41.9996214)",,,,,
1109636789,Орце Николов,residential,True,False,45.486,"LINESTRING (21.427105 41.9994519, 21.4275462 41.9992073)",,,,,
"[190303101, 229982239]",Булевар Свети Климент Охридски,secondary,True,False,28.082,"LINESTRING (21.4267401 41.9998893, 21.4267891 41.9999468, 21.426934 42.0000966)","['4', '3']",50,,,
173140426,Булевар Блаже Конески,primary,True,False,40.279,"LINESTRING (21.4288498 41.9981646, 21.4290947 41.9984778)",3,50,,,
173140426,Булевар Блаже Конески,primary,True,False,29.235,"LINESTRING (21.4286748 41.9979361, 21.4288498 41.9981646)",3,50,,,
175277502,Васил Иљоски,residential,True,False,18.203000000000003,"LINESTRING (21.4286748 41.9979361, 21.4287432 41.9979787, 21.4288117 41.9979948, 21.4288708 41.9979925)",,,,,
175277494,Васил Иљоски,residential,False,False,180.28099999999998,"LINESTRING (21.4303079 41.9967733, 21.4301983 41.9968586, 21.4299984 41.9970192, 21.4294874 41.9974468, 21.4293133 41.9976095, 21.4288708 41.9979925)",,,,,
686912551,Максим Горки,residential,False,True,120.421,"LINESTRING (21.4303079 41.9967733, 21.4313106 41.9974345, 21.4313261 41.9974448, 21.4314025 41.9974879)",,,,,
175277494,Васил Иљоски,residential,False,True,180.281,"LINESTRING (21.4288708 41.9979925, 21.4293133 41.9976095, 21.4294874 41.9974468, 21.4299984 41.9970192, 21.4301983 41.9968586, 21.4303079 41.9967733)",,,,,
316773893,Васил Иљоски,residential,True,False,19.595,"LINESTRING (21.4288708 41.9979925, 21.4288474 41.9980443, 21.4288368 41.998103, 21.4288498 41.9981646)",,,,,
"[919175856, 173030583]",Стив Наумов,secondary,False,"[False, True]",32.95,"LINESTRING (21.4375459 41.9958866, 21.4374966 41.9957899, 21.4374522 41.9956991, 21.4374079 41.9956086)","['2', '4']",50,,,
197382016,Стив Наумов,secondary,False,False,75.47,"LINESTRING (21.4375459 41.9958866, 21.4376152 41.9960299, 21.4377795 41.9963169, 21.4378525 41.9964646, 21.4378783 41.9965185)",4,50,,,
"[922882401, 315559886, 173030582]","['Мост Вера Ацева', 'Стив Наумов']",secondary,False,"[False, True]",105.66,"LINESTRING (21.4374079 41.9956086, 21.4370708 41.9949879, 21.4370519 41.9949527, 21.4369739 41.9948178, 21.4369203 41.9947303)","['2', '4']",50,yes,,
"[175391000, 175391001]",Кеј Димитар Влахов,residential,True,False,54.93,"LINESTRING (21.4374079 41.9956086, 21.4375491 41.9956455, 21.4377005 41.9956482, 21.4376225 41.9957107, 21.4375796 41.9958004, 21.4375459 41.9958866)",,,,,
"[919175856, 173030583]",Стив Наумов,secondary,False,"[False, True]",32.95,"LINESTRING (21.4374079 41.9956086, 21.4374522 41.9956991, 21.4374966 41.9957899, 21.4375459 41.9958866)","['2', '4']",50,,,
349584083,Даме Груев,secondary,True,False,20.255000000000003,"LINESTRING (21.4333725 41.9926551, 21.4334683 41.9927006, 21.4335796 41.9927525)",3,50,,,
1175558502,,primary_link,True,False,25.394,"LINESTRING (21.4333725 41.9926551, 21.4334323 41.9926536, 21.4335121 41.9926536, 21.4335309 41.9926512, 21.4335872 41.9926442, 21.4336752 41.9926256)",1,,,,
16659538,Васил Главинов,primary,False,True,43.995000000000005,"LINESTRING (21.4279612 41.9954881, 21.4280152 41.9952162, 21.428039 41.9950967)",4,40,,,
"[230981171, 671889811]",Васил Главинов,primary,False,False,84.699,"LINESTRING (21.4279612 41.9954881, 21.4279447 41.9956464, 21.4278849 41.9960677, 21.4278668 41.9962465)","['4', '3']",40,,,
983366057,,primary_link,True,False,48.831,"LINESTRING (21.4279612 41.9954881, 21.4279211 41.9953837, 21.4278929 41.9953069, 21.4278627 41.9952624, 21.4278164 41.9952212, 21.4277532 41.9951919, 21.4276349 41.9951645)",,,,,
"[43356632, 315559833, 671874252]",11-ти Октомври,primary,False,True,128.24,"LINESTRING (21.4328559 41.9937726, 21.4329247 41.9936832, 21.4330503 41.9935036, 21.433177 41.9933211, 21.4335191 41.9928379, 21.4335796 41.9927525)","['5', '6']",40,,,
"[315559834, 42929757]",11-ти Октомври,residential,True,False,98.55499999999999,"LINESTRING (21.4328559 41.9937726, 21.4328642 41.9938149, 21.4328644 41.9938603, 21.4328515 41.9939045, 21.4328304 41.9939472, 21.4327172 41.9941076, 21.4325843 41.9942843, 21.4324047 41.9942593, 21.4321563 41.9942232)",,,,,
"[316869184, 307482025]",11-ти Октомври,primary,False,False,78.12,"LINESTRING (21.4328559 41.9937726, 21.4327573 41.9938844, 21.4327032 41.9939336, 21.4326463 41.993986, 21.4325862 41.9940317, 21.4325285 41.9940663, 21.4324052 41.994132, 21.4321563 41.9942232)",4,40,,,
"[413079576, 173140433]",Иљо Војвода,unclassified,False,True,66.563,"LINESTRING (21.4339648 41.9979496, 21.4334313 41.9981133, 21.4333295 41.9981445, 21.4332247 41.9981851)",,,,,no
229930499,Иљо Војвода,unclassified,False,True,110.36399999999999,"LINESTRING (21.433867 41.9973555, 21.4336662 41.9975165, 21.4336253 41.9975709, 21.4335996 41.9976263, 21.4335939 41.9976819, 21.4335954 41.9977624, 21.4335804 41.9978429, 21.4335477 41.9978886, 21.4334149 41.9980084, 21.4332921 41.9981033, 21.4332247 41.9981851)",,,,,
16540999,Самоилова,tertiary,False,False,128.625,"LINESTRING (21.4324248 41.9998072, 21.4326241 41.9997736, 21.4328598 41.9997352, 21.4333514 41.9996707, 21.433958 41.9996121)",2,,,,
669836790,Самоилова,tertiary,False,True,52.668,"LINESTRING (21.4324248 41.9998072, 21.4319398 41.9998889, 21.4318032 41.9999119)",3,,,,
"[413079576, 173140433]",Иљо Војвода,unclassified,False,False,66.563,"LINESTRING (21.4332247 41.9981851, 21.4333295 41.9981445, 21.4334313 41.9981133, 21.4339648 41.9979496)",,,,,no
173140433,Иљо Војвода,unclassified,False,True,98.037,"LINESTRING (21.4332247 41.9981851, 21.4329983 41.9983972, 21.4326412 41.99873, 21.432475 41.9988681)",,,,,
229930499,Иљо Војвода,unclassified,False,False,110.364,"LINESTRING (21.4332247 41.9981851, 21.4332921 41.9981033, 21.4334149 41.9980084, 21.4335477 41.9978886, 21.4335804 41.9978429, 21.4335954 41.9977624, 21.4335939 41.9976819, 21.4335996 41.9976263, 21.4336253 41.9975709, 21.4336662 41.9975165, 21.433867 41.9973555)",,,,,
411030165,Мирче Ацев,tertiary,True,False,31.177,"LINESTRING (21.4358644 41.9937963, 21.435961 41.9938099, 21.436033 41.9938034, 21.4361115 41.9937803, 21.4361275 41.9937756, 21.4362185 41.993737)",1,,,,
"[315559968, 349584086, 440197214, 892248510, 315559967]",Стив Наумов,secondary,False,"[False, True]",221.645,"LINESTRING (21.4358644 41.9937963, 21.4355719 41.9936625, 21.4353039 41.9935397, 21.4350326 41.9934174, 21.4345173 41.9931852, 21.4344719 41.993165, 21.433725 41.9928197, 21.4335796 41.9927525)",4,50,,,
440197215,Стив Наумов,secondary,False,True,43.873,"LINESTRING (21.4358644 41.9937963, 21.4361063 41.993907, 21.4361149 41.9939109, 21.4363161 41.9940036)",2,50,,,
"[671888124, 302832261, 52378822, 302832263]",Димитрие Чуповски,primary,False,True,315.925,"LINESTRING (21.4284841 41.9950081, 21.4288707 41.9949329, 21.4295546 41.9947998, 21.4296837 41.9947746, 21.4298235 41.9947474, 21.4300705 41.9946993, 21.4308172 41.9945532, 21.4313844 41.9944134, 21.4321563 41.9942232)",4,40,,,
315559832,Димитрие Чуповски,primary,False,False,38.081,"LINESTRING (21.4284841 41.9950081, 21.4282287 41.9950579, 21.428039 41.9950967)",4,40,,,
671891269,Максим Горки,residential,False,True,50.116,"LINESTRING (21.428331 41.9961709, 21.4289178 41.9960571)",,,,,
671891266,Максим Горки,residential,True,False,23.636,"LINESTRING (21.428331 41.9961709, 21.4282925 41.996192, 21.4280981 41.9962289, 21.4280636 41.9962179)",,,,,
174153954,Максим Горки,residential,False,False,16.593,"LINESTRING (21.4280636 41.9962179, 21.4279716 41.9962274, 21.4278668 41.9962465)",,,,,
671891263,Максим Горки,residential,True,False,23.744,"LINESTRING (21.4280636 41.9962179, 21.42809 41.996196, 21.4282818 41.9961621, 21.428331 41.9961709)",,,,,
