osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel
94332730,,Louisevej,residential,,False,True,102.806,"LINESTRING (9.0608181 55.3685377, 9.0611461 55.3684555, 9.0614815 55.3683715, 9.0623068 55.3681648)",,
101606206,,Genvejen,residential,,False,False,23.46,"LINESTRING (9.0608181 55.3685377, 9.0607121 55.3685473, 9.0606638 55.3685298, 9.0605983 55.3684575, 9.0605692 55.3684254)",,
94332726,,Kongevej,residential,,False,False,70.259,"LINESTRING (9.0573904 55.3714117, 9.0584907 55.3713206)",,
"[94332704, 94332700]",,"['Rødding Præstegårdsvej', 'Enghaveplads']",residential,50,False,False,250.163,"LINESTRING (9.0565816 55.3686169, 9.0565752 55.368493, 9.0565614 55.3682247, 9.0565576 55.3681507, 9.0565526 55.3680531, 9.0565484 55.3679731, 9.0565394 55.3677971, 9.0565317 55.3676481, 9.0565847 55.3676401, 9.0573774 55.3676204, 9.0575942 55.3676133, 9.0587806 55.3675804)",,
101606247,437,Rødding Vestergade,secondary,50,False,False,69.376,"LINESTRING (9.0565816 55.3686169, 9.0570501 55.3686059, 9.0571139 55.3686016, 9.0576747 55.3685639)",,
101606247,437,Rødding Vestergade,secondary,50,False,True,89.119,"LINESTRING (9.0565816 55.3686169, 9.0563727 55.3686195, 9.0558269 55.3686277, 9.0556598 55.3686289, 9.0555476 55.3686207, 9.0555017 55.3686173, 9.0553845 55.3685984, 9.0552054 55.3685394)",,
31815120,,Møgelmosevej,residential,,False,True,104.613,"LINESTRING (9.0581754 55.3702974, 9.0598195 55.3701869)",,
31815120,,Møgelmosevej,residential,,False,False,150.893,"LINESTRING (9.0581754 55.3702974, 9.0578558 55.3703183, 9.0567515 55.3703906, 9.0564028 55.3704134, 9.0558031 55.3704527)",,
94332709,,Frøsvej,residential,,False,True,195.336,"LINESTRING (9.0581754 55.3702974, 9.0580054 55.3697088, 9.0578711 55.3692439, 9.057746 55.3688109, 9.0576747 55.3685639)",,
97588395,,Gramvej,tertiary,50,False,True,20.366,"LINESTRING (9.057991 55.3644181, 9.0579832 55.364235)",2,
94332717,,Midtervang,residential,,False,False,160.03,"LINESTRING (9.057991 55.3644181, 9.0579133 55.3644222, 9.0555325 55.3646113, 9.055483 55.3646161)",,
97588395,,Gramvej,tertiary,50,False,False,89.655,"LINESTRING (9.057991 55.3644181, 9.0580425 55.3650014, 9.0580567 55.3652235)",2,
94332698,,Rødding Toftevej,residential,,False,False,9.322,"LINESTRING (9.0622541 55.3680865, 9.0623068 55.3681648)",,
94332698,,Rødding Toftevej,residential,,False,True,66.013,"LINESTRING (9.0622541 55.3680865, 9.0621075 55.3678325, 9.0620993 55.3678184, 9.0619285 55.3675224)",,
97588391,,Smedebakken,residential,,False,False,67.67699999999999,"LINESTRING (9.0622541 55.3680865, 9.0630438 55.3678976, 9.0632579 55.3679004)",,
220949597,,Sønder Tingvej,residential,50,False,True,4.787,"LINESTRING (9.0602616 55.3655829, 9.0603343 55.3655708)",,
94332732,,Sønder Tingvej,residential,50,False,True,111.701,"LINESTRING (9.0602616 55.3655829, 9.0600024 55.3648657, 9.0599059 55.3645989)",,
220949597,,Sønder Tingvej,residential,50,False,False,136.364,"LINESTRING (9.0602616 55.3655829, 9.0593515 55.3657395, 9.0588313 55.3658345, 9.0582005 55.3659458)",,
94332698,,Rødding Toftevej,residential,,False,False,66.013,"LINESTRING (9.0619285 55.3675224, 9.0620993 55.3678184, 9.0621075 55.3678325, 9.0622541 55.3680865)",,
97588393,437,Østergade,secondary,50,False,False,43.376999999999995,"LINESTRING (9.0619285 55.3675224, 9.0614831 55.3676606, 9.061326 55.3677093)",,
97588393,437,Østergade,secondary,50,False,True,109.66199999999999,"LINESTRING (9.0619285 55.3675224, 9.0625239 55.36733, 9.063437 55.3670349)",,
220949597,,Sønder Tingvej,residential,50,False,False,4.787,"LINESTRING (9.0603343 55.3655708, 9.0602616 55.3655829)",,
220949597,,Sønder Tingvej,residential,50,False,True,53.182,"LINESTRING (9.0603343 55.3655708, 9.0611375 55.3654281)",,
94332701,,Tingvej,residential,50,False,False,97.132,"LINESTRING (9.0603343 55.3655708, 9.0606002 55.3661124, 9.0606292 55.3661716, 9.0607473 55.3664122)",,
94332727,,Smedebakken,residential,,False,False,172.501,"LINESTRING (9.063859 55.369366, 9.0638091 55.3692928, 9.0636945 55.3691249, 9.0637 55.3690456, 9.0638659 55.3688477, 9.0638624 55.3687908, 9.0638493 55.3685799, 9.0634161 55.3678967)",,
94332683,,Rødding Nørregade,residential,,False,True,122.158,"LINESTRING (9.0614914 55.3701387, 9.0634143 55.3700254)",,
94332683,,Rødding Nørregade,residential,,False,False,105.12899999999999,"LINESTRING (9.0614914 55.3701387, 9.0608845 55.370177, 9.0598379 55.3702434)",,
94332730,,Louisevej,residential,,False,True,134.27499999999998,"LINESTRING (9.0614914 55.3701387, 9.0611502 55.369336, 9.0609924 55.3689649)",,
94332683,,Rødding Nørregade,residential,,False,False,122.158,"LINESTRING (9.0634143 55.3700254, 9.0614914 55.3701387)",,
94332683,,Rødding Nørregade,residential,,False,True,77.60499999999999,"LINESTRING (9.0634143 55.3700254, 9.0639291 55.3699922, 9.0640854 55.3699821, 9.0642839 55.3699838, 9.064438 55.3699998, 9.0646173 55.3700469)",,
94332698,,Rødding Toftevej,residential,,False,True,218.406,"LINESTRING (9.0634143 55.3700254, 9.0623167 55.3681815, 9.0623068 55.3681648)",,
94332732,,Sønder Tingvej,residential,50,False,False,111.701,"LINESTRING (9.0599059 55.3645989, 9.0600024 55.3648657, 9.0602616 55.3655829)",,
94332674,,Louisevej,residential,,False,False,103.125,"LINESTRING (9.0609924 55.3689649, 9.0608747 55.3689803, 9.060434 55.3690378, 9.0602399 55.3690631, 9.0601343 55.3690769, 9.0594035 55.3691765)",,
94332730,,Louisevej,residential,,False,False,134.27499999999998,"LINESTRING (9.0609924 55.3689649, 9.0611502 55.369336, 9.0614914 55.3701387)",,
94332730,,Louisevej,residential,,False,True,48.766999999999996,"LINESTRING (9.0609924 55.3689649, 9.0608727 55.3686832, 9.0608181 55.3685377)",,
97588391,,Smedebakken,residential,,False,False,36.457,"LINESTRING (9.0634161 55.3678967, 9.0639534 55.3677773)",,
94332727,,Smedebakken,residential,,False,True,172.50100000000003,"LINESTRING (9.0634161 55.3678967, 9.0638493 55.3685799, 9.0638624 55.3687908, 9.0638659 55.3688477, 9.0637 55.3690456, 9.0636945 55.3691249, 9.0638091 55.3692928, 9.063859 55.369366)",,
97588391,,Smedebakken,residential,,False,True,10.514,"LINESTRING (9.0634161 55.3678967, 9.0633365 55.3679131, 9.0632579 55.3679004)",,
94332722,,Rødding Lindealle,residential,,False,True,204.328,"LINESTRING (9.0559113 55.3721255, 9.059131 55.3719544)",,
94332715,,Rødding Bakkevej,residential,,False,False,186.15800000000002,"LINESTRING (9.0559113 55.3721255, 9.0558677 55.3717582, 9.0558031 55.3704527)",,
101606238,437,Ribevej,secondary,50,False,True,26.611,"LINESTRING (9.0515471 55.3670087, 9.0511782 55.3668933)",,
94332676,,Gammel Hygumvej,residential,50,False,True,53.897,"LINESTRING (9.0515471 55.3670087, 9.0515902 55.3669561, 9.0516148 55.3668839, 9.0516048 55.3665308)",,
101606238,437,Ribevej,secondary,50,False,False,196.86399999999998,"LINESTRING (9.0515471 55.3670087, 9.0518794 55.3671222, 9.0518843 55.3671236, 9.0526772 55.367437, 9.0534951 55.3677908, 9.0540712 55.3680441)",,
24310546,,Kongevej,tertiary,50,False,False,43.068,"LINESTRING (9.0588914 55.372317, 9.059131 55.3719544)",,
94332676,,Gammel Hygumvej,residential,50,False,False,53.897,"LINESTRING (9.0516048 55.3665308, 9.0516148 55.3668839, 9.0515902 55.3669561, 9.0515471 55.3670087)",,
94332676,,Gammel Hygumvej,residential,50,False,True,58.583,"LINESTRING (9.0516048 55.3665308, 9.0515559 55.3663085, 9.0514857 55.3661456, 9.0514384 55.3660132)",,
94332697,,Rødding Engvej,residential,,False,True,295.226,"LINESTRING (9.0516048 55.3665308, 9.0519638 55.3665089, 9.0522036 55.3665272, 9.0523855 55.3665748, 9.0528404 55.3667908, 9.0533481 55.3670181, 9.0539029 55.3672665, 9.0546508 55.3676014, 9.0540712 55.3680441)",,
24310568,,Sønderalle,tertiary,50,False,False,80.375,"LINESTRING (9.0587806 55.3675804, 9.0588988 55.3679032, 9.0589883 55.3681478, 9.0591067 55.3682743)",,
24310568,,Sønderalle,tertiary,50,False,True,91.574,"LINESTRING (9.0587806 55.3675804, 9.0586668 55.3672809, 9.0584911 55.3667735)",,
"[94332704, 94332700]",,"['Rødding Præstegårdsvej', 'Enghaveplads']",residential,50,False,True,250.16299999999998,"LINESTRING (9.0587806 55.3675804, 9.0575942 55.3676133, 9.0573774 55.3676204, 9.0565847 55.3676401, 9.0565317 55.3676481, 9.0565394 55.3677971, 9.0565484 55.3679731, 9.0565526 55.3680531, 9.0565576 55.3681507, 9.0565614 55.3682247, 9.0565752 55.368493, 9.0565816 55.3686169)",,
24310546,,Kongevej,tertiary,50,False,False,28.727999999999998,"LINESTRING (9.0594035 55.3691765, 9.0593326 55.3690224, 9.0592888 55.3689265)",,
24310546,,Kongevej,tertiary,50,False,True,115.385,"LINESTRING (9.0594035 55.3691765, 9.0594707 55.3693396, 9.0598195 55.3701869)",,
94332674,,Louisevej,residential,,False,True,103.125,"LINESTRING (9.0594035 55.3691765, 9.0601343 55.3690769, 9.0602399 55.3690631, 9.060434 55.3690378, 9.0608747 55.3689803, 9.0609924 55.3689649)",,
31815120,,Møgelmosevej,residential,,False,True,16.092,"LINESTRING (9.0518565 55.3707192, 9.0520876 55.3706584)",,
94332690,,Højskolevænget,residential,,False,True,162.773,"LINESTRING (9.0518565 55.3707192, 9.0520176 55.3710346, 9.0520927 55.3712316, 9.0521349 55.371437, 9.0509789 55.3715238, 9.0509938 55.3715877)",,
97588391,,Smedebakken,residential,,False,False,10.514,"LINESTRING (9.0632579 55.3679004, 9.0633365 55.3679131, 9.0634161 55.3678967)",,
97588391,,Smedebakken,residential,,False,True,67.67699999999999,"LINESTRING (9.0632579 55.3679004, 9.0630438 55.3678976, 9.0622541 55.3680865)",,
97588407,,Smedebakken,residential,,False,False,38.582,"LINESTRING (9.0632579 55.3679004, 9.0631396 55.3676846, 9.0633395 55.3676431)",,
94332686,,Østergade,residential,,False,False,117.52499999999999,"LINESTRING (9.0626227 55.3654916, 9.0625999 55.3655305, 9.062621 55.3655988, 9.0626717 55.3657633, 9.0627254 55.3659407, 9.0628276 55.3661322, 9.0629247 55.3662934, 9.0630861 55.3665033)",,
296733927,,Tingvej,residential,50,True,False,40.95,"LINESTRING (9.061326 55.3677093, 9.0611755 55.3673511)",,
97588393,437,Østergade,secondary,50,False,False,142.963,"LINESTRING (9.061326 55.3677093, 9.0607856 55.3678596, 9.0601391 55.3680124, 9.0596943 55.3681156, 9.0592499 55.3682188)",,
97588393,437,Østergade,secondary,50,False,True,43.376999999999995,"LINESTRING (9.061326 55.3677093, 9.0614831 55.3676606, 9.0619285 55.3675224)",,
94332687,,Kongevej,residential,,False,False,50.683,"LINESTRING (9.0583734 55.3708697, 9.0584907 55.3713206)",,
94332683,,Rødding Nørregade,residential,,False,False,231.231,"LINESTRING (9.0658217 55.3718325, 9.0658951 55.3716694, 9.0658947 55.3714423, 9.0658555 55.3712025, 9.0657643 55.3709522, 9.0656191 55.3707038, 9.0654605 55.3707198, 9.065099 55.3703492, 9.0649508 55.3702322, 9.0647803 55.3701185, 9.0646173 55.3700469)",,
94332683,,Rødding Nørregade,residential,,False,True,186.16199999999998,"LINESTRING (9.0658217 55.3718325, 9.0657275 55.3718977, 9.0654712 55.372152, 9.0651526 55.3723372, 9.0643805 55.3718328, 9.0639093 55.3715785)",,
97588395,,Gramvej,tertiary,50,False,False,20.366,"LINESTRING (9.0579832 55.364235, 9.057991 55.3644181)",2,
94332683,,Rødding Nørregade,residential,,False,False,186.16199999999998,"LINESTRING (9.0639093 55.3715785, 9.0643805 55.3718328, 9.0651526 55.3723372, 9.0654712 55.372152, 9.0657275 55.3718977, 9.0658217 55.3718325)",,
31815120,,Møgelmosevej,residential,,False,False,54.08,"LINESTRING (9.0558031 55.3704527, 9.0549493 55.3704863)",,
31815120,,Møgelmosevej,residential,,False,True,150.893,"LINESTRING (9.0558031 55.3704527, 9.0564028 55.3704134, 9.0567515 55.3703906, 9.0578558 55.3703183, 9.0581754 55.3702974)",,
94332715,,Rødding Bakkevej,residential,,False,True,186.15800000000002,"LINESTRING (9.0558031 55.3704527, 9.0558677 55.3717582, 9.0559113 55.3721255)",,
220949597,,Sønder Tingvej,residential,50,False,False,13.445,"LINESTRING (9.064954 55.3643922, 9.0647735 55.3644562)",,
94332721,,Gammelengvej,residential,50,False,False,86.823,"LINESTRING (9.064954 55.3643922, 9.0653473 55.3649973, 9.0653257 55.3651325)",,
97588393,437,Østergade,secondary,50,False,True,12.879,"LINESTRING (9.0644118 55.3668125, 9.0646084 55.366782)",,
97588393,437,Østergade,secondary,50,False,False,66.486,"LINESTRING (9.0644118 55.3668125, 9.0639642 55.3668966, 9.063437 55.3670349)",,
229377886,,Gammelengvej,residential,50,False,True,114.99900000000001,"LINESTRING (9.0644118 55.3668125, 9.0643559 55.3666847, 9.0643431 55.3666077, 9.0643459 55.3665091, 9.0643476 55.3664499, 9.0644103 55.3661702, 9.0645682 55.3657954)",,
94332716,,Stennevang,residential,,False,False,146.112,"LINESTRING (9.0580567 55.3652235, 9.0579875 55.3652276, 9.055818 55.3654063, 9.0557682 55.3654102)",,
97588395,,Gramvej,tertiary,50,False,False,80.91300000000001,"LINESTRING (9.0580567 55.3652235, 9.0581072 55.3656247, 9.0582005 55.3659458)",2,
97588395,,Gramvej,tertiary,50,False,True,89.655,"LINESTRING (9.0580567 55.3652235, 9.0580425 55.3650014, 9.057991 55.3644181)",2,
220949597,,Sønder Tingvej,residential,50,False,True,13.445,"LINESTRING (9.0647735 55.3644562, 9.064954 55.3643922)",,
220949597,,Sønder Tingvej,residential,50,False,False,255.07400000000004,"LINESTRING (9.0647735 55.3644562, 9.0633602 55.364909, 9.0628288 55.3650792, 9.0627395 55.3651078, 9.0624827 55.3651816, 9.0622074 55.3652367, 9.0617352 55.3653198, 9.0615526 55.3653519, 9.0612017 55.3654163, 9.0611375 55.3654281)",,
94332721,,Gammelengvej,residential,50,False,False,67.53999999999999,"LINESTRING (9.0653257 55.3651325, 9.0652233 55.36526, 9.0651049 55.3653648, 9.0647074 55.3656225)",,
94332721,,Gammelengvej,residential,50,False,True,86.823,"LINESTRING (9.0653257 55.3651325, 9.0653473 55.3649973, 9.064954 55.3643922)",,
94332711,,Rødding Søndervang,residential,,False,False,90.121,"LINESTRING (9.0557682 55.3654102, 9.055483 55.3646161)",,
94332711,,Rødding Søndervang,residential,,False,True,93.577,"LINESTRING (9.0557682 55.3654102, 9.0560872 55.366232)",,
94332716,,Stennevang,residential,,False,True,146.112,"LINESTRING (9.0557682 55.3654102, 9.055818 55.3654063, 9.0579875 55.3652276, 9.0580567 55.3652235)",,
94332711,,Rødding Søndervang,residential,,False,False,93.577,"LINESTRING (9.0560872 55.366232, 9.0557682 55.3654102)",,
"[661267688, 94332672, 1184049482, 1184049483]",,Søndergyden,residential,"['40', '50']",False,False,298.841,"LINESTRING (9.0560872 55.366232, 9.0558153 55.3662476, 9.0554247 55.3662699, 9.0551194 55.3662699, 9.0548284 55.366248, 9.053991 55.3661653, 9.0537753 55.3661464, 9.0534553 55.3661184, 9.0533555 55.3661257, 9.0531585 55.366151, 9.0529887 55.3661511, 9.0528282 55.366126, 9.05264 55.3660516, 9.0525117 55.3660438, 9.0524726 55.3660425, 9.0515421 55.3660112, 9.0514384 55.3660132)",,
"[661267688, 661267686]",,Søndergyden,residential,"['40', '50']",False,True,137.123,"LINESTRING (9.0560872 55.366232, 9.0569722 55.3661736, 9.057416 55.3661153, 9.0575393 55.3660991, 9.0582182 55.3660099)",,
24310568,,Sønderalle,tertiary,50,False,False,91.574,"LINESTRING (9.0584911 55.3667735, 9.0586668 55.3672809, 9.0587806 55.3675804)",,
24310568,,Sønderalle,tertiary,50,False,True,86.643,"LINESTRING (9.0584911 55.3667735, 9.0583321 55.3663285, 9.0582182 55.3660099)",,
94332720,,Tøxensvej,residential,,False,False,131.493,"LINESTRING (9.0584911 55.3667735, 9.0569648 55.3669596, 9.0564566 55.3670215)",,
94332711,,Rødding Søndervang,residential,,False,False,92.547,"LINESTRING (9.055483 55.3646161, 9.0551982 55.3637997)",,
94332711,,Rødding Søndervang,residential,,False,True,90.121,"LINESTRING (9.055483 55.3646161, 9.0557682 55.3654102)",,
94332717,,Midtervang,residential,,False,True,160.03,"LINESTRING (9.055483 55.3646161, 9.0555325 55.3646113, 9.0579133 55.3644222, 9.057991 55.3644181)",,
94332698,,Rødding Toftevej,residential,,False,True,9.322,"LINESTRING (9.0623068 55.3681648, 9.0622541 55.3680865)",,
94332698,,Rødding Toftevej,residential,,False,False,218.406,"LINESTRING (9.0623068 55.3681648, 9.0623167 55.3681815, 9.0634143 55.3700254)",,
94332730,,Louisevej,residential,,False,False,102.80599999999998,"LINESTRING (9.0623068 55.3681648, 9.0614815 55.3683715, 9.0611461 55.3684555, 9.0608181 55.3685377)",,
94332687,,Kongevej,residential,,False,True,50.683,"LINESTRING (9.0584907 55.3713206, 9.0583734 55.3708697)",,
94332726,,Kongevej,residential,,False,True,70.259,"LINESTRING (9.0584907 55.3713206, 9.0573904 55.3714117)",,
94332726,,Kongevej,residential,,False,False,63.653,"LINESTRING (9.0584907 55.3713206, 9.0588894 55.3713162, 9.0594662 55.3714265)",,
94332711,,Rødding Søndervang,residential,,False,True,92.547,"LINESTRING (9.0551982 55.3637997, 9.055483 55.3646161)",,
94332719,,Østervang,residential,,False,True,140.525,"LINESTRING (9.0551982 55.3637997, 9.0552469 55.3637943, 9.0568592 55.3636733, 9.0573633 55.3636325, 9.0574014 55.3636297)",,
24310546,,Kongevej,tertiary,50,False,False,62.404,"LINESTRING (9.059131 55.3719544, 9.0594662 55.3714265)",,
24310546,,Kongevej,tertiary,50,False,True,43.068,"LINESTRING (9.059131 55.3719544, 9.0588914 55.372317)",,
94332722,,Rødding Lindealle,residential,,False,False,204.328,"LINESTRING (9.059131 55.3719544, 9.0559113 55.3721255)",,
24310546,,Kongevej,tertiary,50,False,True,62.404,"LINESTRING (9.0594662 55.3714265, 9.059131 55.3719544)",,
24310546,,Kongevej,tertiary,50,False,False,134.738,"LINESTRING (9.0594662 55.3714265, 9.059733 55.3709609, 9.0598205 55.3706859, 9.0598379 55.3702434)",,
94332726,,Kongevej,residential,,False,True,63.653,"LINESTRING (9.0594662 55.3714265, 9.0588894 55.3713162, 9.0584907 55.3713206)",,
94332686,,Østergade,residential,,False,False,63.134,"LINESTRING (9.0630861 55.3665033, 9.063437 55.3670349)",,
94332686,,Østergade,residential,,False,True,117.52499999999999,"LINESTRING (9.0630861 55.3665033, 9.0629247 55.3662934, 9.0628276 55.3661322, 9.0627254 55.3659407, 9.0626717 55.3657633, 9.062621 55.3655988, 9.0625999 55.3655305, 9.0626227 55.3654916)",,
94332718,,Østergade,unclassified,,False,False,141.848,"LINESTRING (9.0630861 55.3665033, 9.0626018 55.3665867, 9.0621231 55.3667327, 9.061993 55.3667724, 9.0615699 55.3669015, 9.0610181 55.3669766)",,
94332701,,Tingvej,residential,50,False,False,65.05,"LINESTRING (9.0607473 55.3664122, 9.0610181 55.3669766)",,
94332701,,Tingvej,residential,50,False,True,97.132,"LINESTRING (9.0607473 55.3664122, 9.0606292 55.3661716, 9.0606002 55.3661124, 9.0603343 55.3655708)",,
97588397,,Gammel Tingvej,residential,,False,False,144.198,"LINESTRING (9.0607473 55.3664122, 9.0610405 55.3663711, 9.061355 55.3663271, 9.0614306 55.3662971, 9.0614477 55.3662582, 9.0613354 55.3659576, 9.0611375 55.3654281)",,
94332701,,Tingvej,residential,50,False,True,65.05,"LINESTRING (9.0610181 55.3669766, 9.0607473 55.3664122)",,
818432249,,Tingvej,residential,50,False,True,42.814,"LINESTRING (9.0610181 55.3669766, 9.0611755 55.3673511)",,
94332718,,Østergade,unclassified,,False,True,141.848,"LINESTRING (9.0610181 55.3669766, 9.0615699 55.3669015, 9.061993 55.3667724, 9.0621231 55.3667327, 9.0626018 55.3665867, 9.0630861 55.3665033)",,
101606238,437,Ribevej,secondary,50,False,False,83.79,"LINESTRING (9.0540712 55.3680441, 9.0551198 55.3685053)",,
94332697,,Rødding Engvej,residential,,False,False,295.22600000000006,"LINESTRING (9.0540712 55.3680441, 9.0546508 55.3676014, 9.0539029 55.3672665, 9.0533481 55.3670181, 9.0528404 55.3667908, 9.0523855 55.3665748, 9.0522036 55.3665272, 9.0519638 55.3665089, 9.0516048 55.3665308)",,
