osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
25684521,Algade,unclassified,50,False,False,53.324,"LINESTRING (10.4786624 55.2385854, 10.4786503 55.2385198, 10.4786442 55.2384868, 10.4786063 55.2384151, 10.4785993 55.2384019, 10.4786536 55.2382784, 10.478749 55.2382297, 10.4788088 55.2381449)",,,
541545661,Jernbanegade,tertiary,50,False,False,88.91499999999999,"LINESTRING (10.4786624 55.2385854, 10.4787265 55.238594, 10.4788039 55.2386213, 10.4788462 55.2386396, 10.4791117 55.238778, 10.4797255 55.2390989)",,,
"[25684536, 120723948]","['Kirkepladsen', 'Centrumpladsen']",unclassified,50,False,True,229.74000000000004,"LINESTRING (10.4786729 55.2363159, 10.4786491 55.2363864, 10.4786422 55.2364068, 10.4785637 55.2364799, 10.4785388 55.2365589, 10.478547 55.2366091, 10.4785541 55.2366527, 10.4784764 55.2367988, 10.4784621 55.2368258, 10.4784208 55.2369018, 10.4783799 55.2369772, 10.4783382 55.2370539, 10.4782919 55.2371469, 10.4782487 55.2372291, 10.4782098 55.2373031, 10.4781688 55.237387, 10.4781278 55.2374713, 10.4781129 55.2375118, 10.4781095 55.2375802, 10.4781063 55.2376447, 10.4781366 55.2377535, 10.4781931 55.2378483, 10.47823 55.2379059, 10.4782666 55.2379439, 10.4782962 55.2379705, 10.478324 55.2379923, 10.4783685 55.2380133, 10.4784095 55.2380254, 10.4787665 55.23809, 10.4788314 55.2381017)",,,
120723953,Algade,unclassified,50,True,False,227.05700000000002,"LINESTRING (10.4786729 55.2363159, 10.4787723 55.2363563, 10.4791742 55.2365199, 10.4793121 55.2365866, 10.4793959 55.2366612, 10.4794536 55.2367457, 10.4794578 55.2367679, 10.4794683 55.2368237, 10.4794536 55.2368978, 10.4793574 55.2370963, 10.4791958 55.2374429, 10.4791738 55.2374894, 10.4788539 55.2380615, 10.4788314 55.2381017)",,,
"[667024312, 25684537]",Algade,residential,50,False,False,63.760000000000005,"LINESTRING (10.4786729 55.2363159, 10.4786127 55.2362012, 10.4786013 55.2361454, 10.478604 55.2360548, 10.4786129 55.2360218, 10.4786308 55.235947, 10.478662 55.2358435, 10.4786842 55.2357993, 10.4787123 55.2357551)","['2', '3']",,
25684563,Algade,tertiary,50,False,False,8.746,"LINESTRING (10.4787123 55.2357551, 10.47876 55.2356813)",2,,
"[667024312, 25684537]",Algade,residential,50,False,True,63.760000000000005,"LINESTRING (10.4787123 55.2357551, 10.4786842 55.2357993, 10.478662 55.2358435, 10.4786308 55.235947, 10.4786129 55.2360218, 10.478604 55.2360548, 10.4786013 55.2361454, 10.4786127 55.2362012, 10.4786729 55.2363159)","['2', '3']",,
"[117405145, 768673999]",Vestergade,secondary,50,True,False,74.12899999999999,"LINESTRING (10.4787123 55.2357551, 10.478601 55.2357417, 10.4785336 55.235735, 10.4783408 55.2357098, 10.4782207 55.2356888, 10.4781021 55.2356669, 10.4779776 55.2356404, 10.4776064 55.2355466)","['2', '3']",323,
710002731,Ørbækvej,secondary,50,False,False,140.243,"LINESTRING (10.4828818 55.2354893, 10.4831273 55.2354768, 10.4836527 55.2354501, 10.4844386 55.2354378, 10.484824 55.2354476, 10.4849981 55.235452, 10.4850897 55.2354543)",3,323,
710002732,Østre Ringvej,tertiary,50,False,True,194.67,"LINESTRING (10.4828818 55.2354893, 10.4829006 55.2355411, 10.482924 55.2356057, 10.4830282 55.2358931, 10.4832572 55.2364968, 10.4833065 55.2366415, 10.4835218 55.2372015)",2,,
710002733,Østre Ringvej,tertiary,50,False,False,105.459,"LINESTRING (10.4828818 55.2354893, 10.482866 55.2354453, 10.4828426 55.2353803, 10.4828035 55.2352713, 10.4827516 55.2349615, 10.482802 55.2346235, 10.4828181 55.2345486)",,,
"[768673997, 171375574]",Ørbækvej,secondary,50,False,True,145.334,"LINESTRING (10.4828818 55.2354893, 10.4826284 55.2355119, 10.4820535 55.2355631, 10.4806162 55.2356878)","['2', '3']",323,
