osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,tunnel
420045156,Alleen,tertiary,50,False,False,95.115,2,"LINESTRING (11.558497 55.4360618, 11.5583964 55.435851, 11.5583463 55.4357635, 11.5583267 55.435736, 11.5582911 55.4356859, 11.5582598 55.4356314, 11.5582489 55.4356141, 11.5580205 55.4352509)",,
938402938,Alleen,tertiary,50,False,True,86.025,2,"LINESTRING (11.558497 55.4360618, 11.558627 55.436233, 11.5586713 55.4363113, 11.5587357 55.4364856, 11.5589243 55.4367945)",,
42671210,Absalonsgade,residential,50,False,False,50.589,2,"LINESTRING (11.55769 55.4347581, 11.5578078 55.4347316, 11.557934 55.4346997, 11.5583742 55.4346055, 11.5584365 55.4345922)",,
675795672,Storgade,tertiary,50,False,True,58.629,,"LINESTRING (11.55769 55.4347581, 11.5577357 55.4348264, 11.5580205 55.4352509)",,
"[1030522299, 24419636]",Storgade,tertiary,50,False,False,138.228,,"LINESTRING (11.55769 55.4347581, 11.5576469 55.4346942, 11.5576107 55.4346445, 11.5573333 55.4342591, 11.5568845 55.4336021)",,
34089324,Vedelsgade,residential,,False,False,52.373000000000005,,"LINESTRING (11.5596314 55.4343543, 11.5599011 55.4347508, 11.5599639 55.4347799)",,
34089324,Vedelsgade,residential,,False,True,132.977,,"LINESTRING (11.5596314 55.4343543, 11.5594887 55.4341371, 11.5593772 55.4339673, 11.5593205 55.433881, 11.5590725 55.4335035, 11.5590475 55.4334655, 11.5588953 55.4332337)",,
42671210,Absalonsgade,residential,50,False,False,92.58100000000002,2,"LINESTRING (11.5596314 55.4343543, 11.5602595 55.4342269, 11.560519 55.4341742, 11.5610132 55.4340739)",,
42671210,Absalonsgade,residential,50,False,True,79.889,2,"LINESTRING (11.5596314 55.4343543, 11.5590632 55.4344674, 11.5589543 55.4344891, 11.5584365 55.4345922)",,
24420679,Holbækvej,tertiary,40,False,True,11.888,2,"LINESTRING (11.5598938 55.4409685, 11.5598966 55.4408616)",,
1030501050,Fægangen,unclassified,,False,False,12.086,2,"LINESTRING (11.5613259 55.4372119, 11.5615121 55.4371863)",,
101250418,Dr. Kaarsbergsvej,residential,,False,False,59.675,2,"LINESTRING (11.5613259 55.4372119, 11.5614527 55.4374831, 11.5615029 55.4377376)",,
1030501050,Fægangen,unclassified,,False,True,128.403,2,"LINESTRING (11.5613259 55.4372119, 11.561168 55.4372288, 11.5607742 55.4372708, 11.5600605 55.437347, 11.5599647 55.4373572, 11.5597753 55.4373915, 11.5593451 55.4374694)",,
24420679,Holbækvej,tertiary,40,False,False,95.684,2,"LINESTRING (11.5599036 55.4400011, 11.5598966 55.4408616)",,
24420679,Holbækvej,tertiary,40,False,True,41.399,2,"LINESTRING (11.5599036 55.4400011, 11.559909 55.4396288)",,
101250327,Møllehaven,residential,,False,False,100.931,2,"LINESTRING (11.5599036 55.4400011, 11.560782 55.4400055, 11.5608546 55.4400423, 11.5614789 55.4400387)",,
29225125,Rolighed,tertiary,50,False,False,96.97399999999999,,"LINESTRING (11.5584931 55.432392, 11.5586413 55.4327074, 11.5587657 55.4329724, 11.5588953 55.4332337)",,
42671210,Absalonsgade,residential,50,False,False,58.701,2,"LINESTRING (11.5635951 55.43355, 11.5644712 55.4333722)",,
42671210,Absalonsgade,residential,50,False,True,66.934,2,"LINESTRING (11.5635951 55.43355, 11.5625961 55.4337527)",,
101250336,Lillemarksvej,residential,,False,False,192.913,,"LINESTRING (11.5635951 55.43355, 11.5638447 55.433958, 11.5641147 55.4343994, 11.5642179 55.4345682, 11.5644761 55.4349903, 11.5645977 55.435189)",,
101250316,Ebbesvej,residential,,False,True,110.338,,"LINESTRING (11.5639146 55.4324315, 11.5642433 55.432987, 11.5644712 55.4333722)",,
101250338,Tokesvej,residential,,False,False,127.14,,"LINESTRING (11.5639146 55.4324315, 11.5633737 55.4325345, 11.5622576 55.432747, 11.5620041 55.4327953)",,
101250338,Tokesvej,residential,,False,True,106.852,,"LINESTRING (11.5639146 55.4324315, 11.5646629 55.432289, 11.5655202 55.4321257)",,
118633996,Fægangen,residential,,False,True,108.053,,"LINESTRING (11.5647214 55.4368393, 11.5646237 55.4366251, 11.5659173 55.4364681)",,
1030501050,Fægangen,unclassified,,False,True,145.81900000000002,2,"LINESTRING (11.5647214 55.4368393, 11.5626898 55.437059, 11.5624507 55.4370848)",,
24420679,Holbækvej,tertiary,40,False,False,11.888,2,"LINESTRING (11.5598966 55.4408616, 11.5598938 55.4409685)",,
24420679,Holbækvej,tertiary,40,False,True,95.684,2,"LINESTRING (11.5598966 55.4408616, 11.5599036 55.4400011)",,
101250281,Lille Ladegaardsvej,residential,,False,False,81.65100000000001,2,"LINESTRING (11.5598966 55.4408616, 11.5588754 55.4408578, 11.5587638 55.4408444, 11.5586244 55.4408008)",,
24420679,Holbækvej,tertiary,40,False,False,41.399,2,"LINESTRING (11.559909 55.4396288, 11.5599036 55.4400011)",,
101250366,Spurvevej,residential,,False,False,69.894,2,"LINESTRING (11.559909 55.4396288, 11.559619 55.4396716, 11.5593004 55.4397168, 11.5588379 55.4397896)",,
938402937,Holbækvej,tertiary,40,False,True,58.628,3,"LINESTRING (11.559909 55.4396288, 11.5599404 55.4394422, 11.5599465 55.4394063, 11.5599904 55.4392373, 11.5600051 55.4391806, 11.5600245 55.4391058)",,
42671210,Absalonsgade,residential,50,False,True,35.637,2,"LINESTRING (11.5651883 55.4332267, 11.5646564 55.4333346)",,
101250321,Sunesvej,residential,,False,True,34.896,,"LINESTRING (11.5654224 55.4346925, 11.5652782 55.4344468, 11.5653203 55.4343974)",,
101250370,Lille Ladegaardsvej,residential,,False,True,53.727,2,"LINESTRING (11.557889 55.4410446, 11.5586244 55.4408008)",,
"[938402928, 24419635, 938402927]",Alleen,tertiary,50,False,True,180.452,"['2', '3', '4']","LINESTRING (11.5593451 55.4374694, 11.5595032 55.4377106, 11.5596074 55.4378573, 11.5598689 55.4382872, 11.5599348 55.4384254, 11.5600117 55.4385846, 11.5600576 55.4387485, 11.5600584 55.4388626, 11.5600551 55.4389029, 11.5600502 55.4389635, 11.560045 55.4390267)",,
938402938,Alleen,tertiary,50,False,False,79.623,2,"LINESTRING (11.5593451 55.4374694, 11.5592065 55.437229, 11.5590932 55.4370425, 11.5589243 55.4367945)",,
1030501050,Fægangen,unclassified,,False,False,128.403,2,"LINESTRING (11.5593451 55.4374694, 11.5597753 55.4373915, 11.5599647 55.4373572, 11.5600605 55.437347, 11.5607742 55.4372708, 11.561168 55.4372288, 11.5613259 55.4372119)",,
101250370,Lille Ladegaardsvej,residential,,False,False,53.727,2,"LINESTRING (11.5586244 55.4408008, 11.557889 55.4410446)",,
101250281,Lille Ladegaardsvej,residential,,False,False,113.288,2,"LINESTRING (11.5586244 55.4408008, 11.5580051 55.4400919, 11.5577895 55.4398999)",,
101250281,Lille Ladegaardsvej,residential,,False,True,81.65100000000001,2,"LINESTRING (11.5586244 55.4408008, 11.5587638 55.4408444, 11.5588754 55.4408578, 11.5598966 55.4408616)",,
101250338,Tokesvej,residential,,False,True,127.13999999999999,,"LINESTRING (11.5620041 55.4327953, 11.5622576 55.432747, 11.5633737 55.4325345, 11.5639146 55.4324315)",,
101250374,Holbergsvej,residential,50,False,False,112.819,,"LINESTRING (11.5620041 55.4327953, 11.5622635 55.4332149, 11.5623735 55.4333927, 11.5625961 55.4337527)",,
101250418,Dr. Kaarsbergsvej,residential,,False,True,29.612,2,"LINESTRING (11.5615069 55.4380039, 11.5615029 55.4377376)",,
101250418,Dr. Kaarsbergsvej,residential,,False,False,90.575,2,"LINESTRING (11.5615069 55.4380039, 11.5615269 55.4382445, 11.5615455 55.4388181)",,
101250423,Dr. Kaarsbergsvej,residential,,False,False,164.534,2,"LINESTRING (11.5615069 55.4380039, 11.5609286 55.4381263, 11.5609029 55.4381805, 11.5609715 55.4383166, 11.5608158 55.4384859, 11.5608072 55.4385799, 11.5610386 55.4389015, 11.5615455 55.4388181)",,
101250321,Sunesvej,residential,,False,True,49.549,,"LINESTRING (11.5649188 55.4337546, 11.5646564 55.4333346)",,
101250321,Sunesvej,residential,,False,False,75.832,,"LINESTRING (11.5649188 55.4337546, 11.5650547 55.4339722, 11.5652663 55.4343109, 11.5653203 55.4343974)",,
101250422,Sunesvej,residential,,False,True,141.268,,"LINESTRING (11.5649188 55.4337546, 11.565416 55.4336583, 11.5658051 55.4343032, 11.5653541 55.4343908, 11.5653203 55.4343974)",,
42671210,Absalonsgade,residential,50,False,False,35.637,2,"LINESTRING (11.5646564 55.4333346, 11.5651883 55.4332267)",,
42671210,Absalonsgade,residential,50,False,True,12.409,2,"LINESTRING (11.5646564 55.4333346, 11.5644712 55.4333722)",,
101250321,Sunesvej,residential,,False,False,49.549,,"LINESTRING (11.5646564 55.4333346, 11.5649188 55.4337546)",,
101250285,Sorøparken,residential,,False,True,134.278,,"LINESTRING (11.5649269 55.4363615, 11.5644021 55.4356085, 11.5643021 55.4354649, 11.5642295 55.4353608, 11.5641443 55.4352385)",,
101250418,Dr. Kaarsbergsvej,residential,,False,False,29.612,2,"LINESTRING (11.5615029 55.4377376, 11.5615069 55.4380039)",,
101250418,Dr. Kaarsbergsvej,residential,,False,True,59.675,2,"LINESTRING (11.5615029 55.4377376, 11.5614527 55.4374831, 11.5613259 55.4372119)",,
225994476,Doktor Kaarsbergs Vej,residential,,False,False,50.488,2,"LINESTRING (11.5615029 55.4377376, 11.5618356 55.4377352, 11.5619013 55.4376809, 11.5618884 55.4374816)",,
101250327,Møllehaven,residential,,False,True,100.931,2,"LINESTRING (11.5614789 55.4400387, 11.5608546 55.4400423, 11.560782 55.4400055, 11.5599036 55.4400011)",,
34089325,Rådhusvej,residential,50,False,True,91.895,,"LINESTRING (11.5610132 55.4340739, 11.5610341 55.4341715, 11.5610955 55.434829, 11.561102 55.4348986)",,
42671210,Absalonsgade,residential,50,False,False,106.05699999999999,2,"LINESTRING (11.5610132 55.4340739, 11.5616279 55.4339494, 11.5618996 55.4338943, 11.5619226 55.4338896, 11.5621166 55.4338503, 11.5624356 55.4337854, 11.5625062 55.433771, 11.5625961 55.4337527)",,
42671210,Absalonsgade,residential,50,False,True,92.581,2,"LINESTRING (11.5610132 55.4340739, 11.560519 55.4341742, 11.5602595 55.4342269, 11.5596314 55.4343543)",,
101250349,Østervang,residential,,False,False,32.5,,"LINESTRING (11.5636375 55.435291, 11.5641443 55.4352385)",,
101250374,Holbergsvej,residential,50,False,False,81.114,,"LINESTRING (11.5636375 55.435291, 11.5637386 55.4354355, 11.5635907 55.4354715, 11.5634819 55.435498, 11.5632199 55.435554, 11.5627675 55.4355581)",,
101250374,Holbergsvej,residential,50,False,True,183.235,,"LINESTRING (11.5636375 55.435291, 11.5631366 55.4345512, 11.5625961 55.4337527)",,
101250338,Tokesvej,residential,,False,False,106.852,,"LINESTRING (11.5655202 55.4321257, 11.5646629 55.432289, 11.5639146 55.4324315)",,
101250336,Lillemarksvej,residential,,False,True,192.913,,"LINESTRING (11.5645977 55.435189, 11.5644761 55.4349903, 11.5642179 55.4345682, 11.5641147 55.4343994, 11.5638447 55.433958, 11.5635951 55.43355)",,
101250349,Østervang,residential,,False,False,251.601,,"LINESTRING (11.5645977 55.435189, 11.5649497 55.4351511, 11.5661117 55.4350276, 11.5663643 55.4357864, 11.5663761 55.4358353, 11.5663465 55.4358782, 11.5662963 55.4359144, 11.5662298 55.4359408, 11.5661526 55.4359552, 11.5659026 55.4359834, 11.565489 55.4360247)",,
101250349,Østervang,residential,,False,True,29.128,,"LINESTRING (11.5645977 55.435189, 11.5642365 55.4352284, 11.5641443 55.4352385)",,
42671210,Absalonsgade,residential,50,False,False,66.934,2,"LINESTRING (11.5625961 55.4337527, 11.5635951 55.43355)",,
42671210,Absalonsgade,residential,50,False,True,106.05699999999999,2,"LINESTRING (11.5625961 55.4337527, 11.5625062 55.433771, 11.5624356 55.4337854, 11.5621166 55.4338503, 11.5619226 55.4338896, 11.5618996 55.4338943, 11.5616279 55.4339494, 11.5610132 55.4340739)",,
101250374,Holbergsvej,residential,50,False,False,183.235,,"LINESTRING (11.5625961 55.4337527, 11.5631366 55.4345512, 11.5636375 55.435291)",,
101250374,Holbergsvej,residential,50,False,True,112.819,,"LINESTRING (11.5625961 55.4337527, 11.5623735 55.4333927, 11.5622635 55.4332149, 11.5620041 55.4327953)",,
101250418,Dr. Kaarsbergsvej,residential,,False,False,28.248,2,"LINESTRING (11.5615455 55.4388181, 11.5615746 55.4390716)",,
101250418,Dr. Kaarsbergsvej,residential,,False,True,90.575,2,"LINESTRING (11.5615455 55.4388181, 11.5615269 55.4382445, 11.5615069 55.4380039)",,
101250423,Dr. Kaarsbergsvej,residential,,False,True,164.534,2,"LINESTRING (11.5615455 55.4388181, 11.5610386 55.4389015, 11.5608072 55.4385799, 11.5608158 55.4384859, 11.5609715 55.4383166, 11.5609029 55.4381805, 11.5609286 55.4381263, 11.5615069 55.4380039)",,
37863704,Frederiksvej,residential,,False,False,174.723,2,"LINESTRING (11.5553954 55.4357518, 11.5566054 55.435516, 11.5568962 55.4354602, 11.5573746 55.435372, 11.5580205 55.4352509)",,
101250321,Sunesvej,residential,,False,False,34.896,,"LINESTRING (11.5653203 55.4343974, 11.5652782 55.4344468, 11.5654224 55.4346925)",,
101250321,Sunesvej,residential,,False,True,75.832,,"LINESTRING (11.5653203 55.4343974, 11.5652663 55.4343109, 11.5650547 55.4339722, 11.5649188 55.4337546)",,
101250422,Sunesvej,residential,,False,False,141.268,,"LINESTRING (11.5653203 55.4343974, 11.5653541 55.4343908, 11.5658051 55.4343032, 11.565416 55.4336583, 11.5649188 55.4337546)",,
101250366,Spurvevej,residential,,False,True,69.894,2,"LINESTRING (11.5588379 55.4397896, 11.5593004 55.4397168, 11.559619 55.4396716, 11.559909 55.4396288)",,
42671210,Absalonsgade,residential,50,False,False,12.409,2,"LINESTRING (11.5644712 55.4333722, 11.5646564 55.4333346)",,
42671210,Absalonsgade,residential,50,False,True,58.701,2,"LINESTRING (11.5644712 55.4333722, 11.5635951 55.43355)",,
101250316,Ebbesvej,residential,,False,False,110.338,,"LINESTRING (11.5644712 55.4333722, 11.5642433 55.432987, 11.5639146 55.4324315)",,
101250419,Tuelsborgvej,residential,,False,False,8.784,2,"LINESTRING (11.5698025 55.4408972, 11.5697493 55.4409702)",,
101250349,Østervang,residential,,False,True,32.5,,"LINESTRING (11.5641443 55.4352385, 11.5636375 55.435291)",,
101250285,Sorøparken,residential,,False,False,134.27800000000002,,"LINESTRING (11.5641443 55.4352385, 11.5642295 55.4353608, 11.5643021 55.4354649, 11.5644021 55.4356085, 11.5649269 55.4363615)",,
101250349,Østervang,residential,,False,False,29.128,,"LINESTRING (11.5641443 55.4352385, 11.5642365 55.4352284, 11.5645977 55.435189)",,
109193132,Vestergade,residential,,False,False,69.51599999999999,2,"LINESTRING (11.5558419 55.4338043, 11.5560366 55.4337658, 11.5561914 55.4337335, 11.5568845 55.4336021)",,
109193138,Munkevænget,residential,,False,False,155.601,,"LINESTRING (11.5558419 55.4338043, 11.5553825 55.4330999, 11.5553186 55.4330009, 11.5551648 55.4326266, 11.5550886 55.4324741)",,
109193138,Munkevænget,residential,,False,True,155.601,,"LINESTRING (11.5550886 55.4324741, 11.5551648 55.4326266, 11.5553186 55.4330009, 11.5553825 55.4330999, 11.5558419 55.4338043)",,
111756945,Tulipanhaven,residential,,False,False,74.085,2,"LINESTRING (11.5624507 55.4370848, 11.5625415 55.437182, 11.5626267 55.4372733, 11.5626329 55.4374783, 11.562602 55.4377256)",,
1030501050,Fægangen,unclassified,,False,False,145.81900000000002,2,"LINESTRING (11.5624507 55.4370848, 11.5626898 55.437059, 11.5647214 55.4368393)",,
1030501050,Fægangen,unclassified,,False,True,60.276,2,"LINESTRING (11.5624507 55.4370848, 11.56208 55.4371235, 11.5615121 55.4371863)",,
42671210,Absalonsgade,residential,50,False,False,79.889,2,"LINESTRING (11.5584365 55.4345922, 11.5589543 55.4344891, 11.5590632 55.4344674, 11.5596314 55.4343543)",,
42671210,Absalonsgade,residential,50,False,True,50.589,2,"LINESTRING (11.5584365 55.4345922, 11.5583742 55.4346055, 11.557934 55.4346997, 11.5578078 55.4347316, 11.55769 55.4347581)",,
111757395,Byvolden,residential,,False,True,167.276,,"LINESTRING (11.5584365 55.4345922, 11.5582414 55.4342691, 11.5586343 55.4341836, 11.5584793 55.4339194, 11.5583786 55.433931, 11.5582616 55.4337323, 11.5582299 55.4336784, 11.5582665 55.4335287, 11.5581759 55.4333668)",,
101250352,Østergade,residential,50,False,False,85.57,,"LINESTRING (11.5581759 55.4333668, 11.5568845 55.4336021)",,
101250352,Østergade,residential,50,False,True,47.736999999999995,,"LINESTRING (11.5581759 55.4333668, 11.5582409 55.4333548, 11.5588953 55.4332337)",,
111757395,Byvolden,residential,,False,False,167.276,,"LINESTRING (11.5581759 55.4333668, 11.5582665 55.4335287, 11.5582299 55.4336784, 11.5582616 55.4337323, 11.5583786 55.433931, 11.5584793 55.4339194, 11.5586343 55.4341836, 11.5582414 55.4342691, 11.5584365 55.4345922)",,
101250418,Dr. Kaarsbergsvej,residential,,False,True,28.248,2,"LINESTRING (11.5615746 55.4390716, 11.5615455 55.4388181)",,
101250374,Holbergsvej,residential,50,False,True,81.114,,"LINESTRING (11.5627675 55.4355581, 11.5632199 55.435554, 11.5634819 55.435498, 11.5635907 55.4354715, 11.5637386 55.4354355, 11.5636375 55.435291)",,
118633996,Fægangen,residential,,False,False,108.053,,"LINESTRING (11.5659173 55.4364681, 11.5646237 55.4366251, 11.5647214 55.4368393)",,
111756945,Tulipanhaven,residential,,False,True,74.08500000000001,2,"LINESTRING (11.562602 55.4377256, 11.5626329 55.4374783, 11.5626267 55.4372733, 11.5625415 55.437182, 11.5624507 55.4370848)",,
"[938402931, 225994493]",Ringstedvej,secondary,60,True,False,154.595,"['1', '2']","LINESTRING (11.5644231 55.4397744, 11.5648913 55.4398696, 11.5653539 55.4399644, 11.5662999 55.4401574, 11.5664883 55.4401958, 11.5667293 55.440245)",150,
1067161026,,unclassified,,False,True,58.057,,"LINESTRING (11.5644231 55.4397744, 11.5644598 55.4397134, 11.5645124 55.4396256, 11.5647143 55.4392791)",,
1067161026,,unclassified,,False,False,58.057,,"LINESTRING (11.5647143 55.4392791, 11.5645124 55.4396256, 11.5644598 55.4397134, 11.5644231 55.4397744)",,
225994476,Doktor Kaarsbergs Vej,residential,,False,True,50.488,2,"LINESTRING (11.5618884 55.4374816, 11.5619013 55.4376809, 11.5618356 55.4377352, 11.5615029 55.4377376)",,
929836444,Holbækvej,tertiary,40,False,True,8.89,,"LINESTRING (11.5600245 55.4391058, 11.560045 55.4390267)",,
"[938402933, 225994501]",Slagelsevej,secondary,60,True,False,235.862,"['1', '2']","LINESTRING (11.5600245 55.4391058, 11.5598076 55.4391216, 11.5597647 55.4391247, 11.5595748 55.439143, 11.5595518 55.4391466, 11.5593022 55.4391854, 11.559044 55.4392454, 11.5587748 55.4393134, 11.5585278 55.4394001, 11.558255 55.4395127, 11.5581206 55.4395775, 11.5576606 55.4397992, 11.557475 55.4398871, 11.5568829 55.440174)",150,
938402937,Holbækvej,tertiary,40,False,False,58.628,3,"LINESTRING (11.5600245 55.4391058, 11.5600051 55.4391806, 11.5599904 55.4392373, 11.5599465 55.4394063, 11.5599404 55.4394422, 11.559909 55.4396288)",,
101250281,Lille Ladegaardsvej,residential,,False,True,113.288,2,"LINESTRING (11.5577895 55.4398999, 11.5580051 55.4400919, 11.5586244 55.4408008)",,
