osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge
26157165,Ved Parken,residential,50,False,False,105.189,"LINESTRING (12.3670353 55.7321442, 12.366929 55.7318975, 12.3666391 55.7312249)",2,,
414085742,Parkvej,residential,50,False,True,154.135,"LINESTRING (12.3670353 55.7321442, 12.3661542 55.7322746, 12.365843 55.7323277, 12.36557 55.7323839, 12.3646919 55.7325647)",2,,
26157165,Ved Parken,residential,50,False,True,105.189,"LINESTRING (12.3666391 55.7312249, 12.366929 55.7318975, 12.3670353 55.7321442)",2,,
194487872,Gammel Rådhusvej,residential,50,False,False,57.551,"LINESTRING (12.3666391 55.7312249, 12.3671451 55.7311471, 12.3674656 55.7310978, 12.3675258 55.7310885)",2,,
"[194487872, 128327656, 672883989]",Gammel Rådhusvej,residential,50,False,True,209.205,"LINESTRING (12.3666391 55.7312249, 12.3664357 55.7312513, 12.3660667 55.7312993, 12.3659382 55.7313168, 12.3651955 55.7314237, 12.3648991 55.7314713, 12.3645772 55.7315135, 12.3644055 55.7315347, 12.3641561 55.7315584, 12.3638894 55.7315838, 12.3635206 55.7316224, 12.3634851 55.7316261, 12.3633841 55.7316442)",2,,
27323794,Præstevænget,tertiary,50,False,False,312.49499999999995,"LINESTRING (12.3599698 55.7322308, 12.3597271 55.7322851, 12.3594245 55.7323339, 12.3593947 55.732338, 12.3587203 55.73243, 12.3580983 55.7325172, 12.3574067 55.7326143, 12.357349 55.732622, 12.3571343 55.7326504, 12.3567457 55.7327018, 12.3564067 55.7327467, 12.3563732 55.7327525, 12.3560429 55.7328095, 12.3555162 55.7329005, 12.3551546 55.7329629)",2,,
237372604,Bydammen,residential,50,False,False,114.803,"LINESTRING (12.3599698 55.7322308, 12.3597831 55.7320621, 12.359682 55.731934, 12.3596036 55.7317771, 12.3594425 55.7314567, 12.3593757 55.7313238, 12.3593396 55.731268)",2,,
309270612,Bydammen,tertiary,50,False,True,142.93200000000002,"LINESTRING (12.3599698 55.7322308, 12.3601069 55.7323273, 12.3602165 55.7324045, 12.3603683 55.7324955, 12.3604264 55.7325316, 12.3608996 55.7328254, 12.3611234 55.7330199, 12.3613261 55.7332547)",2,,
27323794,Præstevænget,tertiary,50,False,True,38.638000000000005,"LINESTRING (12.3545646 55.7330648, 12.3547709 55.7330292, 12.3551546 55.7329629)",2,,
27323814,Lindevænget,residential,50,False,False,222.375,"LINESTRING (12.3545646 55.7330648, 12.3545564 55.7329816, 12.3545342 55.7327558, 12.3545718 55.732592, 12.3546471 55.7324151, 12.3547474 55.7322292, 12.3549208 55.7320411, 12.3550388 55.731936, 12.35517 55.7318191, 12.3555725 55.7315937, 12.3560842 55.7313866)",2,,
27323806,Nygårdsvej,residential,50,False,True,174.912,"LINESTRING (12.3545681 55.7331792, 12.3545734 55.7332125, 12.3546137 55.7334682, 12.3546986 55.7339137, 12.3547077 55.7339495, 12.354724 55.7340532, 12.3547508 55.7342228, 12.3547627 55.7343094, 12.3547971 55.734409, 12.3548338 55.7345156, 12.3549109 55.7347388)",,,
13307331,Bydammen,tertiary,50,False,True,107.12700000000001,"LINESTRING (12.3616447 55.7336548, 12.3619378 55.7339955, 12.3621152 55.7341834, 12.3622805 55.7342601, 12.3624186 55.7342852, 12.3625277 55.7342848, 12.3627201 55.7342841)",2,,
"[27323809, 104887882]",Nygårdsvej,residential,50,False,False,81.099,"LINESTRING (12.3616447 55.7336548, 12.3611698 55.7337563, 12.3611523 55.7337601, 12.3605499 55.7338763, 12.3604261 55.7339019)",2,,
121065560,Bydammen,tertiary,50,False,False,48.757,"LINESTRING (12.3616447 55.7336548, 12.3616021 55.7336012, 12.3613261 55.7332547)",2,,
35407600,Gammel Skolevej,residential,50,False,False,79.938,"LINESTRING (12.3598566 55.7340479, 12.3597437 55.7339462, 12.3596202 55.733835, 12.3595944 55.7338285, 12.3590209 55.7336834, 12.3588623 55.7336433)",2,,
104887879,Nygårdsvej,residential,50,False,False,87.25800000000001,"LINESTRING (12.3598566 55.7340479, 12.3597672 55.7340766, 12.3592101 55.7342771, 12.3589295 55.7343616, 12.3586578 55.7344473)",2,,
104887879,Nygårdsvej,residential,50,False,True,39.241,"LINESTRING (12.3598566 55.7340479, 12.3603074 55.7339235, 12.3604261 55.7339019)",2,,
27323806,Nygårdsvej,residential,50,False,False,4.236,"LINESTRING (12.3549238 55.7347762, 12.3549109 55.7347388)",,,
104887879,Nygårdsvej,residential,50,False,True,237.554,"LINESTRING (12.3549238 55.7347762, 12.3557264 55.7347292, 12.3558348 55.7347228, 12.3561416 55.7347049, 12.3564307 55.7346879, 12.3565391 55.7346815, 12.3568716 55.734662, 12.3569607 55.7346568, 12.3576228 55.7346179, 12.3579832 55.7345761, 12.358261 55.7345312, 12.3586578 55.7344473)",2,,
104887879,Nygårdsvej,residential,50,False,False,237.55400000000003,"LINESTRING (12.3586578 55.7344473, 12.358261 55.7345312, 12.3579832 55.7345761, 12.3576228 55.7346179, 12.3569607 55.7346568, 12.3568716 55.734662, 12.3565391 55.7346815, 12.3564307 55.7346879, 12.3561416 55.7347049, 12.3558348 55.7347228, 12.3557264 55.7347292, 12.3549238 55.7347762)",2,,
104887879,Nygårdsvej,residential,50,False,True,87.258,"LINESTRING (12.3586578 55.7344473, 12.3589295 55.7343616, 12.3592101 55.7342771, 12.3597672 55.7340766, 12.3598566 55.7340479)",2,,
27323814,Lindevænget,residential,50,False,True,68.118,"LINESTRING (12.3574056 55.7308369, 12.357215 55.7309173, 12.3565349 55.7312042)",2,,
27323814,Lindevænget,residential,50,False,True,34.751,"LINESTRING (12.3565349 55.7312042, 12.3560842 55.7313866)",2,,
27323814,Lindevænget,residential,50,False,False,68.118,"LINESTRING (12.3565349 55.7312042, 12.357215 55.7309173, 12.3574056 55.7308369)",2,,
"[27323816, 1095344033, 1095344034]",Lindevænget,residential,50,False,True,122.30199999999999,"LINESTRING (12.3565349 55.7312042, 12.3566828 55.7312845, 12.356773 55.7313146, 12.3568636 55.7313302, 12.3571183 55.7313366, 12.3571924 55.7313384, 12.3572663 55.7313394, 12.3576586 55.7313448, 12.358285 55.7313535, 12.3584108 55.7313595)",2,,
215234146,Bydammen,residential,50,False,True,13.09,"LINESTRING (12.3592346 55.7311662, 12.3592996 55.7312283, 12.3593396 55.731268)",2,,
"[215234147, 904296926]",Bydammen,residential,50,True,False,102.96900000000001,"LINESTRING (12.3592346 55.7311662, 12.3591109 55.7311509, 12.3590067 55.7311198, 12.3587012 55.7310295, 12.3585422 55.7309717, 12.35848 55.7309438, 12.3584591 55.7309344, 12.3584407 55.7309221, 12.3583887 55.7308872, 12.3583737 55.7308567, 12.3583699 55.730849, 12.3583718 55.7308063, 12.3584504 55.7307376, 12.3585586 55.7306766, 12.3586669 55.730634, 12.3587384 55.7306431)",1,4.5,
27323867,Vestermarken,residential,50,False,False,146.46699999999998,"LINESTRING (12.3554113 55.726897, 12.3564783 55.7268584, 12.3565868 55.7268545, 12.3568527 55.7268449, 12.3572392 55.7268309, 12.3573268 55.7268704, 12.3574424 55.7270832)",,,
27323867,Vestermarken,residential,50,False,False,40.029,"LINESTRING (12.3574424 55.7270832, 12.3576213 55.7274288)",,,
27323867,Vestermarken,residential,50,False,True,146.46699999999998,"LINESTRING (12.3574424 55.7270832, 12.3573268 55.7268704, 12.3572392 55.7268309, 12.3568527 55.7268449, 12.3565868 55.7268545, 12.3564783 55.7268584, 12.3554113 55.726897)",,,
"[120131595, 27323869]",Vestermarken,residential,50,False,False,22.912,"LINESTRING (12.3574424 55.7270832, 12.3575404 55.7270648, 12.3576519 55.7270258, 12.3577403 55.7269711)",,,
27323867,Vestermarken,residential,50,False,True,40.029,"LINESTRING (12.3576213 55.7274288, 12.3574424 55.7270832)",,,
104887879,Nygårdsvej,residential,50,False,False,39.241,"LINESTRING (12.3604261 55.7339019, 12.3603074 55.7339235, 12.3598566 55.7340479)",2,,
"[27323809, 104887882]",Nygårdsvej,residential,50,False,True,81.09899999999999,"LINESTRING (12.3604261 55.7339019, 12.3605499 55.7338763, 12.3611523 55.7337601, 12.3611698 55.7337563, 12.3616447 55.7336548)",2,,
"[30071281, 931314421, 719046022]",Skolehaven,living_street,,False,False,91.825,"LINESTRING (12.3604261 55.7339019, 12.3602278 55.733757, 12.3602098 55.7337464, 12.3601513 55.7336779, 12.3601544 55.7336703, 12.3601949 55.7335701, 12.3602582 55.7334772, 12.3601303 55.7334008, 12.3601151 55.7333914, 12.3601123 55.7333476, 12.3601086 55.7333036, 12.3601074 55.7332891, 12.3599698 55.7331948)",,,
685293393,Fredensvej,residential,50,False,True,28.108,"LINESTRING (12.3613261 55.7332547, 12.3617259 55.7331397)",,,
121065560,Bydammen,tertiary,50,False,True,48.757,"LINESTRING (12.3613261 55.7332547, 12.3616021 55.7336012, 12.3616447 55.7336548)",2,,
309270612,Bydammen,tertiary,50,False,False,142.93200000000002,"LINESTRING (12.3613261 55.7332547, 12.3611234 55.7330199, 12.3608996 55.7328254, 12.3604264 55.7325316, 12.3603683 55.7324955, 12.3602165 55.7324045, 12.3601069 55.7323273, 12.3599698 55.7322308)",2,,
32436010,Kirstinelundsvej,residential,50,False,False,152.569,"LINESTRING (12.361087 55.7280161, 12.3611311 55.7279678, 12.3611969 55.7278958, 12.3612133 55.7278517, 12.3612157 55.727845, 12.3612707 55.7276967, 12.3613056 55.7276024, 12.3613554 55.7274679, 12.3614308 55.7272645, 12.3614497 55.7272134, 12.3614983 55.7270579, 12.3614847 55.7269133, 12.3614283 55.7267293, 12.3614124 55.7266798)",,,
32436010,Kirstinelundsvej,residential,50,False,True,152.56899999999996,"LINESTRING (12.3614124 55.7266798, 12.3614283 55.7267293, 12.3614847 55.7269133, 12.3614983 55.7270579, 12.3614497 55.7272134, 12.3614308 55.7272645, 12.3613554 55.7274679, 12.3613056 55.7276024, 12.3612707 55.7276967, 12.3612157 55.727845, 12.3612133 55.7278517, 12.3611969 55.7278958, 12.3611311 55.7279678, 12.361087 55.7280161)",,,
37700752,Rugvænget,residential,50,False,False,66.48100000000001,"LINESTRING (12.3614124 55.7266798, 12.3615429 55.7266632, 12.3616733 55.7266465, 12.361713 55.7266419, 12.3618037 55.7266313, 12.3620721 55.7266001, 12.3622413 55.7265804, 12.3624545 55.726569)",,,
37700752,Rugvænget,residential,50,False,True,49.491,"LINESTRING (12.3614124 55.7266798, 12.3609066 55.7267476, 12.3606445 55.7267851)",,,
935909355,Bydammen,tertiary,50,False,False,13.402,"LINESTRING (12.3629341 55.7342809, 12.3627201 55.7342841)",2,,
935909355,Bydammen,tertiary,50,False,True,13.402,"LINESTRING (12.3627201 55.7342841, 12.3629341 55.7342809)",2,,
13307331,Bydammen,tertiary,50,False,False,107.12699999999998,"LINESTRING (12.3627201 55.7342841, 12.3625277 55.7342848, 12.3624186 55.7342852, 12.3622805 55.7342601, 12.3621152 55.7341834, 12.3619378 55.7339955, 12.3616447 55.7336548)",2,,
296086427,Hold-An Vej,tertiary,50,True,False,295.42199999999997,"LINESTRING (12.3627201 55.7342841, 12.3628202 55.7341101, 12.3629119 55.7339505, 12.3629645 55.7338354, 12.3629975 55.7337588, 12.3631404 55.7332692, 12.3632516 55.7328885, 12.3633709 55.7324797, 12.3633756 55.732357, 12.3633787 55.7322771, 12.3633418 55.7320482, 12.3632606 55.7317728, 12.3632314 55.7316736)",2,,
128327656,Gammel Rådhusvej,residential,50,False,True,10.104,"LINESTRING (12.3633841 55.7316442, 12.3632314 55.7316736)",2,,
"[128327656, 194487872, 672883989]",Gammel Rådhusvej,residential,50,False,False,209.20499999999998,"LINESTRING (12.3633841 55.7316442, 12.3634851 55.7316261, 12.3635206 55.7316224, 12.3638894 55.7315838, 12.3641561 55.7315584, 12.3644055 55.7315347, 12.3645772 55.7315135, 12.3648991 55.7314713, 12.3651955 55.7314237, 12.3659382 55.7313168, 12.3660667 55.7312993, 12.3664357 55.7312513, 12.3666391 55.7312249)",2,,
237236395,Hold-An Vej,tertiary,50,True,False,298.21299999999997,"LINESTRING (12.3633841 55.7316442, 12.3634232 55.731751, 12.3635484 55.7320926, 12.3635622 55.7323868, 12.3631909 55.7337652, 12.3630267 55.7340949, 12.3629341 55.7342809)",2,,
1095431227,Linde Alle,residential,50,True,False,13.885,"LINESTRING (12.3627139 55.7300267, 12.3625316 55.7300978)",1,,
237236395,Hold-An Vej,tertiary,50,True,False,184.694,"LINESTRING (12.3627139 55.7300267, 12.3627459 55.730118, 12.362755 55.7301398, 12.3633277 55.7315094, 12.3633841 55.7316442)",2,,
"[120131595, 27323869]",Vestermarken,residential,50,False,True,22.912,"LINESTRING (12.3577403 55.7269711, 12.3576519 55.7270258, 12.3575404 55.7270648, 12.3574424 55.7270832)",,,
37700470,Hold-An Vej,tertiary,50,True,False,11.589,"LINESTRING (12.3587099 55.7274295, 12.358561 55.7273676)",2,,
37700770,Baltorpvej,tertiary,50,True,False,289.36400000000003,"LINESTRING (12.3587099 55.7274295, 12.3569604 55.7283092, 12.3566326 55.7284531, 12.3562465 55.7286105, 12.3558517 55.7287362, 12.3554128 55.7288288, 12.3552136 55.7288592, 12.3549676 55.7288968)",,,
37700770,Baltorpvej,tertiary,50,True,False,17.649,"LINESTRING (12.3589282 55.7273291, 12.3587099 55.7274295)",,,
120131594,Hold-An Vej,tertiary,50,True,False,98.229,"LINESTRING (12.3589282 55.7273291, 12.3601807 55.727861)",2,,
26535347,Centrumgaden,unclassified,50,False,True,64.727,"LINESTRING (12.3592856 55.7283135, 12.3594086 55.7282922, 12.3596654 55.7281942, 12.3598013 55.7281229, 12.3600652 55.7279469)",2,,
26535347,Centrumgaden,unclassified,50,False,False,11.981,"LINESTRING (12.3601807 55.727861, 12.3600652 55.7279469)",2,,
"[120131594, 35171492, 35171501]",Hold-An Vej,tertiary,50,True,False,299.997,"LINESTRING (12.3601807 55.727861, 12.3603134 55.7279164, 12.3612187 55.7282961, 12.3615162 55.7284534, 12.3617811 55.7286291, 12.3620115 55.7288124, 12.3622235 55.7290226, 12.362451 55.7293939, 12.3626764 55.7299365, 12.3627139 55.7300267)",2,,yes
741098089,Linde Alle,residential,50,True,False,15.396,"LINESTRING (12.3624786 55.7299865, 12.3627139 55.7300267)",2,,
"[237236394, 35407267, 37700470]",Hold-An Vej,tertiary,50,True,False,284.751,"LINESTRING (12.3624786 55.7299865, 12.3624652 55.7299541, 12.3622913 55.7295321, 12.3620767 55.7291358, 12.3617935 55.7288023, 12.3616606 55.7286761, 12.3613988 55.7285052, 12.3611105 55.7283526, 12.3608494 55.7282416, 12.3602049 55.7279994, 12.3600652 55.7279469)",2,,yes
128327656,Gammel Rådhusvej,residential,50,False,False,10.104,"LINESTRING (12.3632314 55.7316736, 12.3633841 55.7316442)",2,,
"[1131553144, 134560180, 1095431228, 1131553143]",Hold-An Vej,tertiary,50,True,False,180.622,"LINESTRING (12.3632314 55.7316736, 12.3631655 55.7315261, 12.362948 55.7310393, 12.3628456 55.7308101, 12.3625578 55.7301658, 12.3625463 55.73014, 12.3625316 55.7300978)",2,,
674649573,Sanct Jacobsvej,unclassified,50,False,True,39.385000000000005,"LINESTRING (12.3632314 55.7316736, 12.363065 55.7317019, 12.3629692 55.7317182, 12.3626474 55.7318028)",2,,
711268427,Linde Alle,residential,50,False,True,20.015,"LINESTRING (12.3618371 55.7300767, 12.3615186 55.730092)",2,,
35407484,Linde Alle,residential,50,False,False,103.563,"LINESTRING (12.3618371 55.7300767, 12.3618468 55.7301416, 12.3618638 55.7302644, 12.3619014 55.7305354, 12.3619137 55.7306242, 12.3619197 55.7306673, 12.361942 55.7307348, 12.3619685 55.7308147, 12.3619816 55.7308542, 12.36203 55.7310005)",,,
134560580,Linde Alle,residential,50,True,False,41.417,"LINESTRING (12.3618371 55.7300767, 12.3621386 55.7300288, 12.3624786 55.7299865)",2,,
327697150,Sanct Jacobsvej,residential,50,False,False,77.066,"LINESTRING (12.3623184 55.7311372, 12.3623593 55.7312365, 12.3624663 55.7314961, 12.3625324 55.7316563, 12.3626474 55.7318028)",,,
936941549,Linde Alle,residential,50,True,False,31.854999999999997,"LINESTRING (12.3623184 55.7311372, 12.3620792 55.7311492, 12.36203 55.7310005)",,,
674649573,Sanct Jacobsvej,unclassified,50,False,True,19.041,"LINESTRING (12.3626474 55.7318028, 12.3623787 55.731883)",2,,
327697150,Sanct Jacobsvej,residential,50,False,True,77.066,"LINESTRING (12.3626474 55.7318028, 12.3625324 55.7316563, 12.3624663 55.7314961, 12.3623593 55.7312365, 12.3623184 55.7311372)",,,
674649573,Sanct Jacobsvej,unclassified,50,False,False,39.385000000000005,"LINESTRING (12.3626474 55.7318028, 12.3629692 55.7317182, 12.363065 55.7317019, 12.3632314 55.7316736)",2,,
674649573,Sanct Jacobsvej,unclassified,50,False,False,19.041,"LINESTRING (12.3623787 55.731883, 12.3626474 55.7318028)",2,,
35407625,Gammel Skolevej,residential,50,False,True,67.115,"LINESTRING (12.3588623 55.7336433, 12.3592886 55.7330895)",2,,
35407600,Gammel Skolevej,residential,50,False,False,99.601,"LINESTRING (12.3588623 55.7336433, 12.3586516 55.7335907, 12.3585098 55.7335226, 12.3579256 55.7333731, 12.357441 55.7332491)",2,,
35407600,Gammel Skolevej,residential,50,False,True,79.938,"LINESTRING (12.3588623 55.7336433, 12.3590209 55.7336834, 12.3595944 55.7338285, 12.3596202 55.733835, 12.3597437 55.7339462, 12.3598566 55.7340479)",2,,
35407625,Gammel Skolevej,residential,50,False,False,95.895,"LINESTRING (12.3588623 55.7336433, 12.3582463 55.7339222, 12.3576686 55.7341837)",2,,
35407625,Gammel Skolevej,residential,50,False,True,95.895,"LINESTRING (12.3576686 55.7341837, 12.3582463 55.7339222, 12.3588623 55.7336433)",2,,
35407625,Gammel Skolevej,residential,50,False,False,67.115,"LINESTRING (12.3592886 55.7330895, 12.3588623 55.7336433)",2,,
685293393,Fredensvej,residential,50,False,False,28.108,"LINESTRING (12.3617259 55.7331397, 12.3613261 55.7332547)",,,
"[104887883, 818799213]",Fredensvej,residential,50,False,False,74.13,"LINESTRING (12.3617259 55.7331397, 12.3618923 55.7332992, 12.3619379 55.7333356, 12.3621729 55.7335152, 12.3624622 55.7336541)",,,
309270613,Fredensvej,residential,50,False,True,19.567,"LINESTRING (12.3617259 55.7331397, 12.3616443 55.7330276, 12.3616418 55.7329728)",,,
"[104887883, 818799213]",Fredensvej,residential,50,False,True,74.13000000000001,"LINESTRING (12.3624622 55.7336541, 12.3621729 55.7335152, 12.3619379 55.7333356, 12.3618923 55.7332992, 12.3617259 55.7331397)",,,
35407683,Schwenckestræde,residential,50,False,False,68.87,"LINESTRING (12.3626571 55.7327421, 12.3624685 55.7327917, 12.362076 55.7328948, 12.3618917 55.7329432, 12.3616873 55.7329674, 12.3616418 55.7329728)",,,
35407683,Schwenckestræde,residential,50,False,True,68.87,"LINESTRING (12.3616418 55.7329728, 12.3616873 55.7329674, 12.3618917 55.7329432, 12.362076 55.7328948, 12.3624685 55.7327917, 12.3626571 55.7327421)",,,
"[234707580, 343079269]",Schwenckestræde,residential,50,False,False,21.759,"LINESTRING (12.3616418 55.7329728, 12.3614412 55.732969, 12.3613578 55.7329733, 12.3612983 55.7329851)",2,,
309270613,Fredensvej,residential,50,False,False,19.567,"LINESTRING (12.3616418 55.7329728, 12.3616443 55.7330276, 12.3617259 55.7331397)",,,
37700752,Rugvænget,residential,50,False,False,68.585,"LINESTRING (12.3596024 55.7269701, 12.3598695 55.7269105, 12.3599598 55.7268903, 12.3600865 55.7268617, 12.3603216 55.7268294, 12.3606445 55.7267851)",,,
442668876,Rugvænget,residential,50,True,False,58.311,"LINESTRING (12.3596024 55.7269701, 12.3594689 55.7270651, 12.3592005 55.7271867, 12.3589282 55.7273291)",1,,
120131594,Hold-An Vej,tertiary,50,True,False,13.004,"LINESTRING (12.3587617 55.7272592, 12.3589282 55.7273291)",2,,
35171648,Rugvænget,residential,50,True,False,62.476000000000006,"LINESTRING (12.3587617 55.7272592, 12.3591363 55.7270903, 12.3593756 55.727006, 12.3596024 55.7269701)",,,
82227844,Banetoften,residential,50,False,False,10.396,"LINESTRING (12.3549863 55.7288039, 12.3549676 55.7288968)",1,,
134559200,Baltorpvej,tertiary,50,True,False,278.966,"LINESTRING (12.3549863 55.7288039, 12.3554457 55.728728, 12.35574 55.7286563, 12.3561953 55.7285362, 12.356473 55.7284365, 12.3567452 55.7283202, 12.3570322 55.7281797, 12.358561 55.7273676)",2,,
134559200,Baltorpvej,tertiary,50,True,False,17.413,"LINESTRING (12.358561 55.7273676, 12.3587617 55.7272592)",2,,
37700470,Hold-An Vej,tertiary,50,True,False,67.809,"LINESTRING (12.358561 55.7273676, 12.358093 55.727163, 12.3579361 55.7270791, 12.3577403 55.7269711)",2,,
26535347,Centrumgaden,unclassified,50,False,True,11.981,"LINESTRING (12.3600652 55.7279469, 12.3601807 55.727861)",2,,
37700470,Hold-An Vej,tertiary,50,True,False,102.528,"LINESTRING (12.3600652 55.7279469, 12.3587099 55.7274295)",2,,
26535347,Centrumgaden,unclassified,50,False,False,64.727,"LINESTRING (12.3600652 55.7279469, 12.3598013 55.7281229, 12.3596654 55.7281942, 12.3594086 55.7282922, 12.3592856 55.7283135)",2,,
194061211,Rugvænget,residential,50,False,True,38.327,"LINESTRING (12.3624545 55.726569, 12.3623498 55.7269086)",,,
