osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,access
532950949,Algade,tertiary,50,False,True,111.598,"LINESTRING (11.9173063 55.0067426, 11.9165117 55.0068653, 11.9163553 55.0068894, 11.9157358 55.0070019, 11.9156258 55.0070219)",,,
4424633,Københavnsvej,tertiary,50,False,True,135.958,"LINESTRING (11.914417 55.0098218, 11.9142898 55.0097376, 11.9138126 55.0094217, 11.913021 55.0088976)",2,,
12242724,Valdemarsgade,tertiary,50,False,False,134.899,"LINESTRING (11.914417 55.0098218, 11.914246 55.0099049, 11.9132566 55.0103856, 11.9128029 55.0106061)",2,,
25472023,Fuglebakken,residential,50,False,True,69.797,"LINESTRING (11.914417 55.0098218, 11.9148404 55.0095892, 11.9152075 55.0093876)",2,,
693226869,Københavnsvej,tertiary,50,False,False,145.6,"LINESTRING (11.914417 55.0098218, 11.914568 55.0099277, 11.9153897 55.0105039, 11.9156005 55.0106517, 11.9158626 55.0108354)",2,,
4424633,Københavnsvej,tertiary,50,False,False,135.958,"LINESTRING (11.913021 55.0088976, 11.9138126 55.0094217, 11.9142898 55.0097376, 11.914417 55.0098218)",2,,
"[4424633, 34244114]","['Algade', 'Københavnsvej']",tertiary,50,False,"[False, True]",191.688,"LINESTRING (11.913021 55.0088976, 11.9129374 55.0088401, 11.9125111 55.008547, 11.9121851 55.0083228, 11.9121091 55.0082517, 11.9120027 55.0081522, 11.9121958 55.0081056, 11.91223 55.0080974, 11.9131275 55.0077273)",2,,
12242727,Voldgade,tertiary,50,False,True,172.97500000000002,"LINESTRING (11.913021 55.0088976, 11.9128235 55.0089818, 11.912686 55.0090202, 11.9124686 55.0090316, 11.9119145 55.0090607, 11.9117828 55.0090651, 11.9115323 55.0090828, 11.9112552 55.0091023, 11.9110733 55.0091172, 11.9109233 55.0091284, 11.9108883 55.009131, 11.9106284 55.009149, 11.9103868 55.0091658)",2,,
12242724,Valdemarsgade,tertiary,50,False,False,60.528,"LINESTRING (11.9121995 55.0108329, 11.9120296 55.0108568, 11.9119041 55.0108744, 11.9116815 55.0108878, 11.9114421 55.0108863, 11.9112645 55.0108637)",2,,
12242724,Valdemarsgade,tertiary,50,False,True,46.116,"LINESTRING (11.9121995 55.0108329, 11.9123355 55.0107896, 11.9124821 55.010743, 11.9127609 55.0106269, 11.9128029 55.0106061)",2,,
43889188,Prins Jørgens Alle,residential,,False,False,179.60499999999996,"LINESTRING (11.9121995 55.0108329, 11.9122571 55.0109264, 11.9124013 55.0111603, 11.9125237 55.0113961, 11.912561 55.0114729, 11.9126398 55.0116891, 11.9126908 55.0118981, 11.9127042 55.0119726, 11.9127256 55.012091, 11.9127388 55.0124073)",2,,
12242724,Valdemarsgade,tertiary,50,False,False,53.499,"LINESTRING (11.9112645 55.0108637, 11.9111899 55.0108494, 11.9106841 55.0107526, 11.9104622 55.0107247)",2,,
12242724,Valdemarsgade,tertiary,50,False,True,60.528000000000006,"LINESTRING (11.9112645 55.0108637, 11.9114421 55.0108863, 11.9116815 55.0108878, 11.9119041 55.0108744, 11.9120296 55.0108568, 11.9121995 55.0108329)",2,,
"[45363705, 25472135]","['Bødkervænget', 'Bryggervangen']",residential,,False,False,210.92900000000003,"LINESTRING (11.9112645 55.0108637, 11.9111829 55.0110496, 11.9111435 55.0111842, 11.9111592 55.0113596, 11.9111541 55.0114327, 11.9111727 55.0118668, 11.9111485 55.0119238, 11.9111027 55.0119322, 11.9110394 55.0119439, 11.9106655 55.0119566, 11.9099923 55.0119661, 11.9098658 55.011961, 11.9097729 55.0119461, 11.9097227 55.0119312)",,,
"[776636417, 12242724]",Valdemarsgade,tertiary,50,False,False,80.992,"LINESTRING (11.9084319 55.01087, 11.9082367 55.0109105, 11.9081714 55.0109259, 11.907971 55.0109844, 11.9077702 55.0110588, 11.9074252 55.0111974, 11.9073363 55.0112314)",2,,
12242724,Valdemarsgade,tertiary,50,False,True,79.779,"LINESTRING (11.9084319 55.01087, 11.9085926 55.0108406, 11.9088262 55.0108027, 11.9091503 55.0107525, 11.9096525 55.0107278)",2,,
12242727,Voldgade,tertiary,50,False,False,68.61,"LINESTRING (11.9084319 55.01087, 11.9083844 55.0107951, 11.9081851 55.010481, 11.9081568 55.0104036, 11.908146 55.0103448, 11.9081515 55.01028)",2,,
"[776636417, 12242724]",Valdemarsgade,tertiary,50,False,True,80.992,"LINESTRING (11.9073363 55.0112314, 11.9074252 55.0111974, 11.9077702 55.0110588, 11.907971 55.0109844, 11.9081714 55.0109259, 11.9082367 55.0109105, 11.9084319 55.01087)",2,,
"[776636418, 574622847]",Valdemarsgade,tertiary,50,False,False,90.59400000000001,"LINESTRING (11.9073363 55.0112314, 11.9071883 55.0112867, 11.9062133 55.0117299)",2,,
"[43868106, 1083478220, 1083478221, 1083478222, 1083478223, 1083478224]",Badstuegade,residential,,False,False,106.45400000000001,"LINESTRING (11.9073363 55.0112314, 11.9072533 55.0111805, 11.9070023 55.0110329, 11.9067686 55.0108957, 11.9067409 55.0108795, 11.9067159 55.0108648, 11.9063036 55.010623, 11.9062668 55.0106013, 11.9061716 55.0105455)",,,
43783030,Vognmandsmarken,residential,,False,True,60.72,"LINESTRING (11.9085939 55.0147096, 11.9084982 55.0141663)",,8,
"[232099426, 13633595]",Christian Richardtsvej,"['unclassified', 'tertiary']",50,False,True,272.863,"LINESTRING (11.9085939 55.0147096, 11.9090414 55.0146688, 11.9093795 55.0146601, 11.9095332 55.0146561, 11.9096811 55.0146523, 11.9102701 55.0146374, 11.9111231 55.0146092, 11.9128647 55.0145794)",2,,
4424646,Goldschmidtsvej,residential,,False,True,109.716,"LINESTRING (11.9050927 55.0100778, 11.9041768 55.0092425)",,,
4424646,Goldschmidtsvej,residential,,False,False,86.1,"LINESTRING (11.9050927 55.0100778, 11.9054289 55.0103029, 11.9060168 55.0106417)",,,
43869255,Margrethevej,residential,,False,False,71.66000000000001,"LINESTRING (11.9050927 55.0100778, 11.9052721 55.0099992, 11.9056045 55.0098621, 11.9056264 55.0098487, 11.9059387 55.0096577)",,,
"[43789126, 1075280383]",Dagmarsvej,residential,,False,True,184.625,"LINESTRING (11.9050927 55.0100778, 11.9047542 55.0101899, 11.905001 55.0103756, 11.9047816 55.0104817, 11.9045846 55.0105771, 11.9042024 55.010753, 11.9035497 55.0110563, 11.9033769 55.0111366)",,,
4424646,Goldschmidtsvej,residential,,False,True,86.1,"LINESTRING (11.9060168 55.0106417, 11.9054289 55.0103029, 11.9050927 55.0100778)",,,
532950948,Riddergade,tertiary,50,False,True,54.206,"LINESTRING (11.9156258 55.0070219, 11.9153957 55.0067493, 11.9152132 55.0065972)",2,,
532950949,Algade,tertiary,50,False,False,111.598,"LINESTRING (11.9156258 55.0070219, 11.9157358 55.0070019, 11.9163553 55.0068894, 11.9165117 55.0068653, 11.9173063 55.0067426)",,,
532950949,Algade,tertiary,50,False,True,26.688000000000002,"LINESTRING (11.9156258 55.0070219, 11.9155067 55.0070479, 11.915243 55.0071186)",,,
11720023,Skovvej,unclassified,50,False,True,104.22800000000001,"LINESTRING (11.9083695 55.0060682, 11.9082083 55.006122, 11.9081048 55.0061565, 11.9069258 55.0065073)",2,,
"[533423304, 45261644]","['Færgegaardsvej', 'Slotstorvet']",tertiary,50,False,True,207.76899999999998,"LINESTRING (11.9083695 55.0060682, 11.9084637 55.0061366, 11.9088082 55.0063869, 11.9090992 55.0066269, 11.9093285 55.0068376, 11.9096071 55.0071359, 11.9099412 55.0075445, 11.910039 55.0076641)",2,,
13633593,Boulevarden,tertiary,50,False,False,51.879000000000005,"LINESTRING (11.9034411 55.0130015, 11.9034992 55.0130722, 11.9037881 55.0134235)",2,,
13633593,Boulevarden,tertiary,50,False,True,107.57000000000001,"LINESTRING (11.9034411 55.0130015, 11.9033719 55.0129221, 11.9029591 55.0124479, 11.9026577 55.0121451)",2,,
574622847,Valdemarsgade,tertiary,50,False,True,140.167,"LINESTRING (11.9034411 55.0130015, 11.9035518 55.0129502, 11.9051514 55.0122095)",2,,
12242724,Valdemarsgade,tertiary,50,False,False,79.779,"LINESTRING (11.9096525 55.0107278, 11.9091503 55.0107525, 11.9088262 55.0108027, 11.9085926 55.0108406, 11.9084319 55.01087)",2,,
12242724,Valdemarsgade,tertiary,50,False,True,51.92,"LINESTRING (11.9096525 55.0107278, 11.9101131 55.0107016, 11.910252 55.0107108, 11.9104622 55.0107247)",2,,
43867861,Vævergangen,residential,,False,False,133.912,"LINESTRING (11.9096525 55.0107278, 11.9096565 55.010773, 11.9096896 55.0111512, 11.9096921 55.0114276, 11.9097235 55.0118759, 11.9097227 55.0119312)",,,
43789126,Dagmarsvej,residential,,False,False,40.578,"LINESTRING (11.9028586 55.0113482, 11.9029819 55.0112971, 11.9030882 55.0112578, 11.9033769 55.0111366)",,,
43782989,Dagmarsvej,residential,,True,False,53.425,"LINESTRING (11.9021204 55.0115755, 11.9028586 55.0113482)",,,
4424644,Chr Winthersvej,tertiary,50,False,True,72.009,"LINESTRING (11.9021204 55.0115755, 11.9022495 55.0117123, 11.9023641 55.0118338, 11.9026577 55.0121451)",,,
"[43789126, 1075280383]",Dagmarsvej,residential,,False,False,184.625,"LINESTRING (11.9033769 55.0111366, 11.9035497 55.0110563, 11.9042024 55.010753, 11.9045846 55.0105771, 11.9047816 55.0104817, 11.905001 55.0103756, 11.9047542 55.0101899, 11.9050927 55.0100778)",,,
43789126,Dagmarsvej,residential,,False,True,40.578,"LINESTRING (11.9033769 55.0111366, 11.9030882 55.0112578, 11.9029819 55.0112971, 11.9028586 55.0113482)",,,
43783041,Absalonsgade,residential,,False,False,71.148,"LINESTRING (11.9051793 55.013401, 11.9061325 55.0130683)",,,
43783041,Absalonsgade,residential,,False,True,83.88,"LINESTRING (11.9051793 55.013401, 11.9038827 55.0135288)",,,
43783006,H. I. Hansens Vej,residential,,False,False,114.158,"LINESTRING (11.9061325 55.0130683, 11.9051514 55.0122095)",,,
43783041,Absalonsgade,residential,,False,True,71.148,"LINESTRING (11.9061325 55.0130683, 11.9051793 55.013401)",,,
43783006,H. I. Hansens Vej,residential,,False,True,114.158,"LINESTRING (11.9051514 55.0122095, 11.9061325 55.0130683)",,,
574622847,Valdemarsgade,tertiary,50,False,True,76.513,"LINESTRING (11.9051514 55.0122095, 11.9060931 55.011783)",2,,
574622847,Valdemarsgade,tertiary,50,False,False,140.167,"LINESTRING (11.9051514 55.0122095, 11.9035518 55.0129502, 11.9034411 55.0130015)",2,,
574622847,Valdemarsgade,tertiary,50,False,False,76.513,"LINESTRING (11.9060931 55.011783, 11.9051514 55.0122095)",2,,
574622847,Valdemarsgade,tertiary,50,False,True,9.675,"LINESTRING (11.9060931 55.011783, 11.9062133 55.0117299)",2,,
43783030,Vognmandsmarken,residential,,False,False,118.55499999999999,"LINESTRING (11.9060931 55.011783, 11.9061366 55.011817, 11.9067562 55.0123018, 11.9068359 55.0123578, 11.9069542 55.0124325, 11.9072609 55.0126099)",,8,
43783030,Vognmandsmarken,residential,,False,True,42.341,"LINESTRING (11.9077311 55.0128788, 11.9072609 55.0126099)",,8,
43783030,Vognmandsmarken,residential,,False,False,154.056,"LINESTRING (11.9077311 55.0128788, 11.9079202 55.0130389, 11.9079754 55.0130903, 11.9080673 55.013201, 11.9081399 55.0132758, 11.9082064 55.013355, 11.9082982 55.0134603, 11.9083306 55.0135232, 11.9084036 55.0136646, 11.9084461 55.0138237, 11.9084982 55.0141663)",,8,
43867863,Vognmandsmarken,residential,,False,True,165.424,"LINESTRING (11.9077311 55.0128788, 11.9077802 55.0128539, 11.9080341 55.0127249, 11.9086124 55.0124614, 11.9089944 55.0122837, 11.9090879 55.0122428, 11.9096138 55.0120107, 11.9096717 55.0119796, 11.9097227 55.0119312)",,,
43783030,Vognmandsmarken,residential,,False,False,60.72,"LINESTRING (11.9084982 55.0141663, 11.9085939 55.0147096)",,8,
43783033,Knud Hjortøsvej,residential,,False,False,161.113,"LINESTRING (11.9084982 55.0141663, 11.9110245 55.014132)",,,
43783030,Vognmandsmarken,residential,,False,True,154.056,"LINESTRING (11.9084982 55.0141663, 11.9084461 55.0138237, 11.9084036 55.0136646, 11.9083306 55.0135232, 11.9082982 55.0134603, 11.9082064 55.013355, 11.9081399 55.0132758, 11.9080673 55.013201, 11.9079754 55.0130903, 11.9079202 55.0130389, 11.9077311 55.0128788)",,8,
43783033,Knud Hjortøsvej,residential,,False,True,161.113,"LINESTRING (11.9110245 55.014132, 11.9084982 55.0141663)",,,
13633593,Boulevarden,tertiary,50,False,False,13.171,"LINESTRING (11.9037881 55.0134235, 11.9038827 55.0135288)",2,,
43783039,Jernbanegade,residential,,False,False,102.758,"LINESTRING (11.9037881 55.0134235, 11.902301 55.0137798)",,,
13633593,Boulevarden,tertiary,50,False,True,51.879000000000005,"LINESTRING (11.9037881 55.0134235, 11.9034992 55.0130722, 11.9034411 55.0130015)",2,,
43783039,Jernbanegade,residential,,False,True,102.758,"LINESTRING (11.902301 55.0137798, 11.9037881 55.0134235)",,,
13633593,Boulevarden,tertiary,50,False,True,13.171,"LINESTRING (11.9038827 55.0135288, 11.9037881 55.0134235)",2,,
43783041,Absalonsgade,residential,,False,False,83.88,"LINESTRING (11.9038827 55.0135288, 11.9051793 55.013401)",,,
4424645,Heibergsvej,residential,,False,False,22.065,"LINESTRING (11.9020721 55.010025, 11.9023283 55.0099298, 11.9023624 55.009917)",,,
43866163,Krægestræde,residential,,True,False,59.543,"LINESTRING (11.915243 55.0071186, 11.9154826 55.0073396, 11.9157395 55.0075341, 11.9157684 55.0075606)",,,
532950949,Algade,tertiary,50,False,False,26.688000000000002,"LINESTRING (11.915243 55.0071186, 11.9155067 55.0070479, 11.9156258 55.0070219)",,,
532950949,Algade,tertiary,50,False,True,150.969,"LINESTRING (11.915243 55.0071186, 11.914454 55.0073376, 11.9142765 55.0073879, 11.9134358 55.0076259, 11.9131275 55.0077273)",,,
25472023,Fuglebakken,residential,50,False,False,121.88399999999999,"LINESTRING (11.9170603 55.0083826, 11.9163742 55.0087711, 11.9158949 55.0090229, 11.9156791 55.0091401)",2,,
43867850,Krægestræde,residential,,False,True,123.062,"LINESTRING (11.9170603 55.0083826, 11.9163989 55.007974, 11.9161695 55.007822, 11.9157684 55.0075606)",,,
25472023,Fuglebakken,residential,50,False,False,40.764,"LINESTRING (11.9156791 55.0091401, 11.9152075 55.0093876)",2,,
25472023,Fuglebakken,residential,50,False,True,121.88399999999999,"LINESTRING (11.9156791 55.0091401, 11.9158949 55.0090229, 11.9163742 55.0087711, 11.9170603 55.0083826)",2,,
"[1191377424, 1191377690, 45196093]",Slotsgade,residential,,False,False,276.71000000000004,"LINESTRING (11.9156791 55.0091401, 11.9154741 55.0089947, 11.9149658 55.0086342, 11.9148464 55.0085495, 11.9148242 55.0085337, 11.9146675 55.0084225, 11.9141727 55.0080715, 11.9141451 55.0080293, 11.9141852 55.0079669, 11.9145041 55.0078387, 11.9147233 55.007774, 11.9148191 55.0077457, 11.9150922 55.0076849, 11.9154188 55.00764, 11.9156116 55.0075995, 11.9157684 55.0075606)",,6,
43867850,Krægestræde,residential,,False,False,123.062,"LINESTRING (11.9157684 55.0075606, 11.9161695 55.007822, 11.9163989 55.007974, 11.9170603 55.0083826)",,,
"[1191377424, 1191377690, 45196093]",Slotsgade,residential,,False,True,276.71,"LINESTRING (11.9157684 55.0075606, 11.9156116 55.0075995, 11.9154188 55.00764, 11.9150922 55.0076849, 11.9148191 55.0077457, 11.9147233 55.007774, 11.9145041 55.0078387, 11.9141852 55.0079669, 11.9141451 55.0080293, 11.9141727 55.0080715, 11.9146675 55.0084225, 11.9148242 55.0085337, 11.9148464 55.0085495, 11.9149658 55.0086342, 11.9154741 55.0089947, 11.9156791 55.0091401)",,6,
43867801,Valdemarsstien,residential,,False,False,40.955,"LINESTRING (11.9062133 55.0117299, 11.9058129 55.0114419)",,,
574622847,Valdemarsgade,tertiary,50,False,False,9.675,"LINESTRING (11.9062133 55.0117299, 11.9060931 55.011783)",2,,
"[776636418, 574622847]",Valdemarsgade,tertiary,50,False,True,90.59400000000001,"LINESTRING (11.9062133 55.0117299, 11.9071883 55.0112867, 11.9073363 55.0112314)",2,,
43867801,Valdemarsstien,residential,,False,True,40.955,"LINESTRING (11.9058129 55.0114419, 11.9062133 55.0117299)",,,
43867804,Valdemarsstien,residential,,False,True,64.35,"LINESTRING (11.9058129 55.0114419, 11.9064962 55.011016)",,,
43867804,Valdemarsstien,residential,,False,False,183.643,"LINESTRING (11.9058129 55.0114419, 11.9049622 55.0118089, 11.9047327 55.0118971, 11.9041237 55.0120636, 11.9033851 55.0123214)",,,
43867804,Valdemarsstien,residential,,False,False,64.35,"LINESTRING (11.9064962 55.011016, 11.9058129 55.0114419)",,,
43867804,Valdemarsstien,residential,,False,True,183.643,"LINESTRING (11.9033851 55.0123214, 11.9041237 55.0120636, 11.9047327 55.0118971, 11.9049622 55.0118089, 11.9058129 55.0114419)",,,
12242724,Valdemarsgade,tertiary,50,False,False,51.92,"LINESTRING (11.9104622 55.0107247, 11.910252 55.0107108, 11.9101131 55.0107016, 11.9096525 55.0107278)",2,,
12242724,Valdemarsgade,tertiary,50,False,True,53.499,"LINESTRING (11.9104622 55.0107247, 11.9106841 55.0107526, 11.9111899 55.0108494, 11.9112645 55.0108637)",2,,
43867859,Valdalsparken,residential,,False,False,117.16000000000001,"LINESTRING (11.9104622 55.0107247, 11.9105761 55.0104739, 11.9106182 55.0102376, 11.910541 55.0101682, 11.9104453 55.0099041, 11.9103412 55.0097081)",,,
43867859,Valdalsparken,residential,,False,True,117.16,"LINESTRING (11.9103412 55.0097081, 11.9104453 55.0099041, 11.910541 55.0101682, 11.9106182 55.0102376, 11.9105761 55.0104739, 11.9104622 55.0107247)",,,
43867861,Vævergangen,residential,,False,True,133.912,"LINESTRING (11.9097227 55.0119312, 11.9097235 55.0118759, 11.9096921 55.0114276, 11.9096896 55.0111512, 11.9096565 55.010773, 11.9096525 55.0107278)",,,
43867863,Vognmandsmarken,residential,,False,False,165.424,"LINESTRING (11.9097227 55.0119312, 11.9096717 55.0119796, 11.9096138 55.0120107, 11.9090879 55.0122428, 11.9089944 55.0122837, 11.9086124 55.0124614, 11.9080341 55.0127249, 11.9077802 55.0128539, 11.9077311 55.0128788)",,,
"[45363705, 25472135]","['Bødkervænget', 'Bryggervangen']",residential,,False,True,210.92899999999997,"LINESTRING (11.9097227 55.0119312, 11.9097729 55.0119461, 11.9098658 55.011961, 11.9099923 55.0119661, 11.9106655 55.0119566, 11.9110394 55.0119439, 11.9111027 55.0119322, 11.9111485 55.0119238, 11.9111727 55.0118668, 11.9111541 55.0114327, 11.9111592 55.0113596, 11.9111435 55.0111842, 11.9111829 55.0110496, 11.9112645 55.0108637)",,,
43868108,Lilletorv,residential,50,False,False,58.696,"LINESTRING (11.9074195 55.0099894, 11.9074843 55.0100761, 11.9081515 55.01028)",,5.9,
12242727,Voldgade,tertiary,50,False,False,193.895,"LINESTRING (11.9081515 55.01028, 11.9082046 55.0101866, 11.9082128 55.0101722, 11.9082603 55.0101158, 11.9083594 55.0100597, 11.9084406 55.0100137, 11.909335 55.0095257, 11.909606 55.0093769, 11.9097452 55.0093202, 11.9097688 55.0093121, 11.9099495 55.0092501, 11.9101022 55.0092157, 11.9101634 55.0092019, 11.9103326 55.0091746, 11.9103868 55.0091658)",2,,
12242727,Voldgade,tertiary,50,False,True,68.61,"LINESTRING (11.9081515 55.01028, 11.908146 55.0103448, 11.9081568 55.0104036, 11.9081851 55.010481, 11.9083844 55.0107951, 11.9084319 55.01087)",2,,
43868108,Lilletorv,residential,50,False,True,58.696,"LINESTRING (11.9081515 55.01028, 11.9074843 55.0100761, 11.9074195 55.0099894)",,5.9,
43869255,Margrethevej,residential,,False,True,71.66,"LINESTRING (11.9059387 55.0096577, 11.9056264 55.0098487, 11.9056045 55.0098621, 11.9052721 55.0099992, 11.9050927 55.0100778)",,,
43889179,Ingemannsvej,residential,,False,True,66.43299999999999,"LINESTRING (11.90466 55.0079399, 11.9043295 55.0080358, 11.9040265 55.0076922)",,,
43889192,Falunvej,residential,,False,True,89.406,"LINESTRING (11.9169502 55.0115667, 11.916586 55.0117458, 11.9164186 55.0118282, 11.9161118 55.0119481, 11.9160076 55.0119841, 11.9158288 55.012046)",,,
693226869,Københavnsvej,tertiary,50,False,False,63.004000000000005,"LINESTRING (11.9169502 55.0115667, 11.9170102 55.0116107, 11.9170307 55.0116248, 11.917186 55.0117314, 11.9173788 55.0118637, 11.9174538 55.0119152, 11.9175812 55.0120027)",2,,
693226869,Københavnsvej,tertiary,50,False,True,54.545,"LINESTRING (11.9169502 55.0115667, 11.9168815 55.0115152, 11.9167095 55.0114014, 11.9163953 55.0111935)",2,,
43889188,Prins Jørgens Alle,residential,,False,False,58.06,"LINESTRING (11.9127388 55.0124073, 11.9127462 55.0124665, 11.9127518 55.0126278, 11.9127624 55.0129292)",2,,
43889188,Prins Jørgens Alle,residential,,False,True,179.60500000000002,"LINESTRING (11.9127388 55.0124073, 11.9127256 55.012091, 11.9127042 55.0119726, 11.9126908 55.0118981, 11.9126398 55.0116891, 11.912561 55.0114729, 11.9125237 55.0113961, 11.9124013 55.0111603, 11.9122571 55.0109264, 11.9121995 55.0108329)",2,,
43889192,Falunvej,residential,,False,False,89.17,"LINESTRING (11.9127388 55.0124073, 11.9136585 55.0124017, 11.9141347 55.0123732)",,,
"[232099426, 13633595]",Christian Richardtsvej,"['unclassified', 'tertiary']",50,False,False,272.863,"LINESTRING (11.9128647 55.0145794, 11.9111231 55.0146092, 11.9102701 55.0146374, 11.9096811 55.0146523, 11.9095332 55.0146561, 11.9093795 55.0146601, 11.9090414 55.0146688, 11.9085939 55.0147096)",2,,
43889188,Prins Jørgens Alle,residential,,False,True,96.94900000000001,"LINESTRING (11.9128647 55.0145794, 11.9128519 55.0144802, 11.9128493 55.0143656, 11.9128339 55.0141589, 11.9128003 55.0137084)",2,,
43889192,Falunvej,residential,,False,False,114.71000000000001,"LINESTRING (11.9141347 55.0123732, 11.9146769 55.012314, 11.915037 55.0122518, 11.9151282 55.012236, 11.9154628 55.0121565, 11.9158288 55.012046)",,,
43889192,Falunvej,residential,,False,True,89.17,"LINESTRING (11.9141347 55.0123732, 11.9136585 55.0124017, 11.9127388 55.0124073)",,,
44070685,Rørosvej,residential,,False,False,199.72499999999994,"LINESTRING (11.9141347 55.0123732, 11.9141291 55.0124301, 11.9141526 55.0125883, 11.9141624 55.0126544, 11.9141711 55.0127129, 11.9141763 55.012748, 11.9141792 55.0127673, 11.9142097 55.0128583, 11.9142632 55.013018, 11.9142664 55.0130683, 11.914268 55.0130929, 11.9142735 55.0131783, 11.9142751 55.0132029, 11.9142764 55.0132232, 11.9143047 55.0132844, 11.9143559 55.0133954, 11.9143698 55.0135633, 11.9143734 55.013606, 11.9143774 55.0136548, 11.9143824 55.0137145, 11.9144884 55.0139779, 11.9144914 55.0140949, 11.9144918 55.014111, 11.9144928 55.0141501)",,4.5,
43889192,Falunvej,residential,,False,False,89.406,"LINESTRING (11.9158288 55.012046, 11.9160076 55.0119841, 11.9161118 55.0119481, 11.9164186 55.0118282, 11.916586 55.0117458, 11.9169502 55.0115667)",,,
43889192,Falunvej,residential,,False,True,114.71000000000001,"LINESTRING (11.9158288 55.012046, 11.9154628 55.0121565, 11.9151282 55.012236, 11.915037 55.0122518, 11.9146769 55.012314, 11.9141347 55.0123732)",,,
44070688,Haminavej,residential,,False,False,177.17499999999998,"LINESTRING (11.9158288 55.012046, 11.9158668 55.0120935, 11.9159516 55.0121849, 11.9162878 55.0125475, 11.9165299 55.0128085, 11.9165732 55.0128552, 11.916712 55.013008, 11.9168062 55.0131066, 11.9169467 55.0132581, 11.9170931 55.0134159, 11.9171286 55.0134542)",,6,
4424646,Goldschmidtsvej,residential,,False,False,74.981,"LINESTRING (11.9036536 55.0086386, 11.9041768 55.0092425)",,,
4424646,Goldschmidtsvej,residential,,False,True,93.65,"LINESTRING (11.9036536 55.0086386, 11.9029885 55.0078877)",,,
43901217,Arrebovej,residential,,False,False,63.891,"LINESTRING (11.9036536 55.0086386, 11.9027545 55.0088922)",,,
43901217,Arrebovej,residential,,False,True,63.891,"LINESTRING (11.9027545 55.0088922, 11.9036536 55.0086386)",,,
44012488,Heibergsvej,residential,,False,False,75.327,"LINESTRING (11.9024763 55.0090676, 11.9030964 55.0096442)",,,
44012488,Heibergsvej,residential,,False,True,75.327,"LINESTRING (11.9030964 55.0096442, 11.9024763 55.0090676)",,,
