osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel
4182736,2,Helsingørsgade,tertiary,50,False,False,137.457,"LINESTRING (12.3070917 55.9320711, 12.308149 55.9328517, 12.3084256 55.9330559)",,
4182736,2,Helsingørsgade,tertiary,50,False,True,131.05700000000002,"LINESTRING (12.3070917 55.9320711, 12.3069983 55.9320015, 12.3069263 55.9319188, 12.3066672 55.931542, 12.3065359 55.9313581, 12.3063506 55.9310984, 12.306372 55.930981)",,
11562629,,Bakkegade,residential,,True,False,207.381,"LINESTRING (12.3070917 55.9320711, 12.307246 55.932038, 12.3103538 55.9317051)",,
25003369,3,Søndre Jernbanevej,tertiary,50,False,False,164.166,"LINESTRING (12.308569 55.9265104, 12.3090548 55.9264977, 12.3093906 55.9264845, 12.3096395 55.9264768, 12.3098485 55.9265047, 12.3099335 55.9265326, 12.3100024 55.9265639, 12.3100933 55.9266326, 12.3101686 55.9267985, 12.3102845 55.9271868)",,
149652646,1,Søndre Jernbanevej,tertiary_link,50,True,False,50.126999999999995,"LINESTRING (12.308569 55.9265104, 12.3083938 55.9265559, 12.3080377 55.9265718, 12.3077842 55.9265831)",,
941981017,,Søndre Jernbanevej,tertiary,50,False,True,34.007,"LINESTRING (12.308569 55.9265104, 12.3083985 55.9265001, 12.3082779 55.9264764, 12.3082031 55.9264505, 12.308068 55.9264039)",,
149648457,2,Hammersholtvej,tertiary,50,False,False,103.526,"LINESTRING (12.308068 55.9264039, 12.3082593 55.9262626, 12.3083399 55.926203, 12.3085465 55.9259861, 12.3090417 55.9256536)",,
272828259,,Milnersvej,tertiary,50,False,True,99.854,"LINESTRING (12.308068 55.9264039, 12.3078989 55.9263209, 12.3073979 55.926075, 12.3068623 55.9258122)",,
941981017,,Søndre Jernbanevej,tertiary,50,False,False,34.007,"LINESTRING (12.308068 55.9264039, 12.3082031 55.9264505, 12.3082779 55.9264764, 12.3083985 55.9265001, 12.308569 55.9265104)",,
941981018,,Søndre Jernbanevej,tertiary,50,False,True,26.639000000000003,"LINESTRING (12.308068 55.9264039, 12.3079417 55.9264836, 12.3077842 55.9265831)",,
744465971,2,Hammersholtvej,tertiary,50,False,False,7.179,"LINESTRING (12.3110591 55.9242965, 12.3111333 55.9242471)",,
"[149648457, 660443714, 660443715, 744465972]",2,Hammersholtvej,tertiary,50,False,True,196.41500000000002,"LINESTRING (12.3110591 55.9242965, 12.3110139 55.924323, 12.3109414 55.924373, 12.3108878 55.9244078, 12.3108537 55.92443, 12.3105803 55.9246068, 12.310017 55.9249938, 12.3098388 55.9251079, 12.3090417 55.9256536)",,
"[272828258, 4366799]",,"['Nordre Jernbanevej', 'Søndre Jernbanevej']",tertiary,50,False,True,264.308,"LINESTRING (12.309536 55.9294028, 12.3097749 55.929255, 12.3101221 55.9290401, 12.3102211 55.9289569, 12.3103102 55.9288615, 12.3103617 55.9287395, 12.310375 55.928593, 12.3103815 55.928521, 12.3103489 55.9278016, 12.3103474 55.9277687, 12.3103373 55.9275455, 12.3103241 55.9273939, 12.3103079 55.9272885, 12.3102845 55.9271868)",,
4765718,2,Langesvej,tertiary,50,False,False,118.172,"LINESTRING (12.309536 55.9294028, 12.3096022 55.9294507, 12.3096328 55.9294729, 12.3101021 55.9298128, 12.3106967 55.9302434)",,
213781756,,Nordre Jernbanevej,tertiary,50,False,False,141.39999999999998,"LINESTRING (12.309536 55.9294028, 12.3094116 55.9294796, 12.3086031 55.9299787, 12.3080007 55.9303394)",,
4765718,2,Langesvej,tertiary,50,False,True,119.581,"LINESTRING (12.3120233 55.9326309, 12.3115811 55.9315844)",,
26798046,,Vinkelvej,residential,,False,False,200.488,"LINESTRING (12.3120233 55.9326309, 12.3119608 55.9326459, 12.3111771 55.9328336, 12.3110852 55.932838, 12.3110036 55.9328234, 12.3109298 55.9327897, 12.3104475 55.9320085, 12.3103687 55.9317534, 12.3103538 55.9317051)",,
4182733,2,Hostrupsvej,tertiary,50,False,False,301.811,"LINESTRING (12.3000863 55.9287322, 12.3002394 55.9286879, 12.3005628 55.9285942, 12.3006547 55.9285676, 12.3007572 55.9285382, 12.3015739 55.9283038, 12.3017627 55.9282641, 12.3020862 55.9281961, 12.3024998 55.9281092, 12.3034438 55.9279777, 12.3038421 55.9279473, 12.3046433 55.9278861)",,
"[326986535, 40661997, 27020199]",,"['Frederiks Torv', 'Frederiksgade']",residential,,False,False,150.017,"LINESTRING (12.3000863 55.9287322, 12.300209 55.9288073, 12.3002179 55.9288152, 12.3004893 55.9290555, 12.3001867 55.9291708, 12.2999313 55.9292681, 12.2998227 55.9293095, 12.2997811 55.9293253, 12.2996247 55.9294518, 12.2992995 55.9297148)",,
188118311,,Frederiksgade,unclassified,50,False,False,97.655,"LINESTRING (12.3000863 55.9287322, 12.2999617 55.9286559, 12.2997355 55.9285173, 12.2994995 55.9282632, 12.299369 55.9280869, 12.2993071 55.9279828)",,
188118311,,Frederiksgade,unclassified,50,False,False,39.19,"LINESTRING (12.2993119 55.9276009, 12.2993558 55.9274645, 12.2994662 55.9272598)",,
188118311,,Frederiksgade,unclassified,50,False,True,42.652,"LINESTRING (12.2993119 55.9276009, 12.2992777 55.9278275, 12.2992822 55.9278511, 12.2993071 55.9279828)",,
23026614,,Godthåbsvej,residential,50,False,False,86.685,"LINESTRING (12.2999446 55.9265772, 12.3000617 55.9265043, 12.3003235 55.9263718, 12.3009644 55.9260475)",,
"[26776338, 846381846]",,Åmosevej,residential,50,False,False,158.90300000000002,"LINESTRING (12.2999446 55.9265772, 12.2996651 55.9263771, 12.2995043 55.926264, 12.2993603 55.9261618, 12.2991966 55.9260456, 12.2988502 55.9257997, 12.2983649 55.9254552)",,
"[188118311, 846381847]",,Frederiksgade,unclassified,50,False,True,81.55699999999999,"LINESTRING (12.2999446 55.9265772, 12.2997494 55.9268718, 12.2996409 55.9270143, 12.2995323 55.927169, 12.2994662 55.9272598)",,
23026614,,Godthåbsvej,residential,50,False,True,22.74,"LINESTRING (12.3024328 55.9253003, 12.3021763 55.9254458)",,
23026614,,Godthåbsvej,residential,50,False,False,36.652,"LINESTRING (12.3024328 55.9253003, 12.302594 55.9251584, 12.3027242 55.9250144)",,
39956901,,Tennisvej,residential,50,False,False,40.747,"LINESTRING (12.3024328 55.9253003, 12.3022312 55.9252215, 12.3018963 55.9250907)",,
4765718,2,Langesvej,tertiary,50,False,False,119.581,"LINESTRING (12.3115811 55.9315844, 12.3120233 55.9326309)",,
4765718,2,Langesvej,tertiary,50,False,True,161.16000000000003,"LINESTRING (12.3115811 55.9315844, 12.3111745 55.9306661, 12.3111235 55.930586, 12.3110135 55.9304835, 12.3106967 55.9302434)",,
22775451,,Vibekevej,residential,,False,False,170.30700000000002,"LINESTRING (12.3102845 55.9271868, 12.3099085 55.9272554, 12.3097574 55.9273006, 12.3095001 55.9273775, 12.3086859 55.927621, 12.3085003 55.9276732, 12.3078427 55.9278692)",,
25003369,3,Søndre Jernbanevej,tertiary,50,False,True,164.166,"LINESTRING (12.3102845 55.9271868, 12.3101686 55.9267985, 12.3100933 55.9266326, 12.3100024 55.9265639, 12.3099335 55.9265326, 12.3098485 55.9265047, 12.3096395 55.9264768, 12.3093906 55.9264845, 12.3090548 55.9264977, 12.308569 55.9265104)",,
"[272828258, 4366799]",,"['Nordre Jernbanevej', 'Søndre Jernbanevej']",tertiary,50,False,False,264.308,"LINESTRING (12.3102845 55.9271868, 12.3103079 55.9272885, 12.3103241 55.9273939, 12.3103373 55.9275455, 12.3103474 55.9277687, 12.3103489 55.9278016, 12.3103815 55.928521, 12.310375 55.928593, 12.3103617 55.9287395, 12.3103102 55.9288615, 12.3102211 55.9289569, 12.3101221 55.9290401, 12.3097749 55.929255, 12.309536 55.9294028)",,
22775451,,Vibekevej,residential,,False,True,170.30700000000002,"LINESTRING (12.3078427 55.9278692, 12.3085003 55.9276732, 12.3086859 55.927621, 12.3095001 55.9273775, 12.3097574 55.9273006, 12.3099085 55.9272554, 12.3102845 55.9271868)",,
"[846381847, 188118311]",,Frederiksgade,unclassified,50,False,False,81.557,"LINESTRING (12.2994662 55.9272598, 12.2995323 55.927169, 12.2996409 55.9270143, 12.2997494 55.9268718, 12.2999446 55.9265772)",,
188118311,,Frederiksgade,unclassified,50,False,True,39.19,"LINESTRING (12.2994662 55.9272598, 12.2993558 55.9274645, 12.2993119 55.9276009)",,
"[26776338, 846381846]",,Åmosevej,residential,50,False,True,158.90299999999996,"LINESTRING (12.2983649 55.9254552, 12.2988502 55.9257997, 12.2991966 55.9260456, 12.2993603 55.9261618, 12.2995043 55.926264, 12.2996651 55.9263771, 12.2999446 55.9265772)",,
"[27020199, 40661997, 326986535]",,"['Frederiks Torv', 'Frederiksgade']",residential,,False,True,150.01699999999997,"LINESTRING (12.2992995 55.9297148, 12.2996247 55.9294518, 12.2997811 55.9293253, 12.2998227 55.9293095, 12.2999313 55.9292681, 12.3001867 55.9291708, 12.3004893 55.9290555, 12.3002179 55.9288152, 12.300209 55.9288073, 12.3000863 55.9287322)",,
846381865,,Petersborgvej,residential,50,False,False,23.45,"LINESTRING (12.3063009 55.9240864, 12.3064507 55.9241193, 12.3065114 55.9241194, 12.3066662 55.9241198)",,
27188298,,Petersborgvej,residential,50,False,True,289.286,"LINESTRING (12.3090417 55.9256536, 12.3087705 55.9255369, 12.3087323 55.9255204, 12.309184 55.9247294, 12.3091493 55.9246807, 12.3077049 55.9243546, 12.3066662 55.9241198)",,
"[149648457, 660443714, 660443715, 744465972]",2,Hammersholtvej,tertiary,50,False,False,196.415,"LINESTRING (12.3090417 55.9256536, 12.3098388 55.9251079, 12.310017 55.9249938, 12.3105803 55.9246068, 12.3108537 55.92443, 12.3108878 55.9244078, 12.3109414 55.924373, 12.3110139 55.924323, 12.3110591 55.9242965)",,
149648457,2,Hammersholtvej,tertiary,50,False,True,103.526,"LINESTRING (12.3090417 55.9256536, 12.3085465 55.9259861, 12.3083399 55.926203, 12.3082593 55.9262626, 12.308068 55.9264039)",,
147248893,,Rolighedsvej,residential,,False,False,49.728,"LINESTRING (12.3041011 55.9260217, 12.3048937 55.9259687)",,
147248893,,Rolighedsvej,residential,,False,True,56.39,"LINESTRING (12.3041011 55.9260217, 12.3032023 55.9260817)",,
31807421,,Hansensvej,residential,,False,False,210.046,"LINESTRING (12.3041011 55.9260217, 12.3042688 55.9265985, 12.3043758 55.9269663, 12.3045819 55.9276751, 12.3046433 55.9278861)",,
147248893,,Rolighedsvej,residential,,False,False,56.39,"LINESTRING (12.3032023 55.9260817, 12.3041011 55.9260217)",,
147248893,,Rolighedsvej,residential,,False,True,49.728,"LINESTRING (12.3048937 55.9259687, 12.3041011 55.9260217)",,
31807490,,Lindevej,residential,,False,False,105.809,"LINESTRING (12.3074054 55.9249106, 12.3073841 55.9249459, 12.307283 55.9251139, 12.3068623 55.9258122)",,
23026614,,Godthåbsvej,residential,50,False,True,56.141000000000005,"LINESTRING (12.3029325 55.9245275, 12.3029182 55.9246046, 12.3028928 55.9247414, 12.3028498 55.9248457, 12.3027242 55.9250144)",,
27188298,,Petersborgvej,residential,50,False,False,289.28599999999994,"LINESTRING (12.3066662 55.9241198, 12.3077049 55.9243546, 12.3091493 55.9246807, 12.309184 55.9247294, 12.3087323 55.9255204, 12.3087705 55.9255369, 12.3090417 55.9256536)",,
846381865,,Petersborgvej,residential,50,False,True,23.45,"LINESTRING (12.3066662 55.9241198, 12.3065114 55.9241194, 12.3064507 55.9241193, 12.3063009 55.9240864)",,
4765718,2,Langesvej,tertiary,50,False,False,161.16,"LINESTRING (12.3106967 55.9302434, 12.3110135 55.9304835, 12.3111235 55.930586, 12.3111745 55.9306661, 12.3115811 55.9315844)",,
4765718,2,Langesvej,tertiary,50,False,True,118.172,"LINESTRING (12.3106967 55.9302434, 12.3101021 55.9298128, 12.3096328 55.9294729, 12.3096022 55.9294507, 12.309536 55.9294028)",,
26798116,,Margrethevej,residential,,False,True,62.183,"LINESTRING (12.3106967 55.9302434, 12.3106285 55.930274, 12.3099795 55.9305652, 12.3099386 55.9306033)",,
11562629,,Bakkegade,residential,,True,False,77.617,"LINESTRING (12.3103538 55.9317051, 12.3114975 55.9315926, 12.3115811 55.9315844)",,
26798046,,Vinkelvej,residential,,False,True,200.48800000000006,"LINESTRING (12.3103538 55.9317051, 12.3103687 55.9317534, 12.3104475 55.9320085, 12.3109298 55.9327897, 12.3110036 55.9328234, 12.3110852 55.932838, 12.3111771 55.9328336, 12.3119608 55.9326459, 12.3120233 55.9326309)",,
