osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,width
47007761,Løvenørnsgade,residential,50,False,True,39.437,"LINESTRING (9.8385583 55.8608402, 9.8385155 55.8608851, 9.8384457 55.8609413, 9.838318 55.8610168, 9.838188 55.8610865, 9.8381526 55.8611093)",,,,
39632524,Emil Møllers Gade,residential,50,False,False,8.651,"LINESTRING (9.8410863 55.8637068, 9.8410742 55.8637843)",,,,
87563242,Konsul Jensens Gade,residential,50,False,False,86.894,"LINESTRING (9.8410863 55.8637068, 9.8407922 55.8636654, 9.8405552 55.8636247, 9.8398141 55.8634973, 9.8397506 55.8634864)",,,,
662642167,Emil Møllers Gade,residential,50,False,True,165.532,"LINESTRING (9.8410863 55.8637068, 9.8411151 55.8636163, 9.8414415 55.8623275, 9.8414618 55.8622332)",,,,
39632524,Emil Møllers Gade,residential,50,False,True,164.61,"LINESTRING (9.8407143 55.8652506, 9.840755 55.8651359, 9.8408341 55.8648009, 9.840848 55.8647421, 9.8409224 55.864427, 9.8409917 55.8641335, 9.8410742 55.8637843)",,,,
"[87563249, 589575345]",Godsbanegade,residential,50,False,False,282.83200000000005,"LINESTRING (9.8407143 55.8652506, 9.8406337 55.8652364, 9.840507 55.8652303, 9.840445 55.8652182, 9.8403638 55.865195, 9.8395608 55.8648933, 9.8389728 55.8646724, 9.8387654 55.8645938, 9.8384509 55.8644763, 9.8382351 55.8643974, 9.8375564 55.864149, 9.8373729 55.8641017, 9.8370934 55.8640654, 9.8369861 55.8640581, 9.8367909 55.8640412)",,,,
87563249,Godsbanegade,residential,50,False,True,81.535,"LINESTRING (9.8407143 55.8652506, 9.840867 55.865247, 9.84096 55.8652523, 9.8410423 55.8652681, 9.8411097 55.8652833, 9.8417596 55.8655367, 9.8418464 55.8655741)",,,,
12955034,Beringsgade,residential,50,False,False,9.074,"LINESTRING (9.8428919 55.8651094, 9.8430259 55.8650777)",,,,
12955036,Fabrikvej,residential,50,False,False,83.683,"LINESTRING (9.8428919 55.8651094, 9.842773 55.865154, 9.8423708 55.8652935, 9.8422505 55.8653482, 9.8420565 55.8654532, 9.8418464 55.8655741)",,,,
12955034,Beringsgade,residential,50,False,True,85.768,"LINESTRING (9.844398 55.8650733, 9.8443082 55.8650689, 9.8431257 55.8650661, 9.8430259 55.8650777)",,,,
39078723,Allegade,tertiary,50,False,True,44.755,"LINESTRING (9.844398 55.8650733, 9.8444158 55.8649833, 9.8444464 55.8648904, 9.8444689 55.8648117, 9.8445132 55.8646762)",,,,
12955036,Fabrikvej,residential,50,False,True,83.68299999999999,"LINESTRING (9.8418464 55.8655741, 9.8420565 55.8654532, 9.8422505 55.8653482, 9.8423708 55.8652935, 9.842773 55.865154, 9.8428919 55.8651094)",,,,
87563249,Godsbanegade,residential,50,False,False,81.535,"LINESTRING (9.8418464 55.8655741, 9.8417596 55.8655367, 9.8411097 55.8652833, 9.8410423 55.8652681, 9.84096 55.8652523, 9.840867 55.865247, 9.8407143 55.8652506)",,,,
13480137,Farvergade,residential,50,False,False,160.215,"LINESTRING (9.8479936 55.864826, 9.8478531 55.8648155, 9.8471926 55.8647569, 9.8468313 55.8647284, 9.8465858 55.8647094, 9.846238 55.8646971, 9.8454421 55.8646879)",,,,
"[1197074884, 576861126]",Smedegade,residential,"['40', '50']",False,True,77.80199999999999,"LINESTRING (9.8479936 55.864826, 9.8481241 55.8645637, 9.8481777 55.8644528, 9.8482467 55.8643223, 9.8482708 55.864277, 9.8483381 55.8641536)",,,,
13480137,Farvergade,residential,50,False,True,57.978,"LINESTRING (9.8445132 55.8646762, 9.8446495 55.8646761, 9.8454421 55.8646879)",,,,
39078723,Allegade,tertiary,50,False,False,44.755,"LINESTRING (9.8445132 55.8646762, 9.8444689 55.8648117, 9.8444464 55.8648904, 9.8444158 55.8649833, 9.844398 55.8650733)",,,,
39078723,Allegade,tertiary,50,False,True,109.621,"LINESTRING (9.8445132 55.8646762, 9.8445451 55.8645482, 9.8446272 55.8642194, 9.8446877 55.8639789, 9.8447168 55.8638611, 9.8447373 55.863786, 9.8447416 55.8637558, 9.8447419 55.8636993)",,,,
"[13480142, 224518191]",Løvenørnsgade,residential,,False,False,191.03400000000002,"LINESTRING (9.8370541 55.8617462, 9.8369402 55.861741, 9.8368744 55.861715, 9.8366721 55.8616128, 9.8365131 55.8615155, 9.8365871 55.8613981, 9.8366843 55.8612853, 9.8368166 55.8611548, 9.8369388 55.8610631, 9.83721 55.8609029, 9.8374299 55.8608028, 9.8376093 55.860731, 9.8376584 55.8607149, 9.8379537 55.8606181, 9.8380857 55.8605827)",,,,
100789532,Løvenørnsgade,residential,50,False,False,98.853,"LINESTRING (9.8370541 55.8617462, 9.8370679 55.8617281, 9.8370865 55.8617099, 9.8371279 55.8616774, 9.8371622 55.8616562, 9.837973 55.8612085, 9.8381526 55.8611093)",,,,
"[833243912, 30792306]",Løvenørnsgade,residential,50,False,True,88.776,"LINESTRING (9.8370541 55.8617462, 9.8370059 55.8621353, 9.8369933 55.8622372, 9.8369832 55.8624535, 9.8369796 55.8625433)",,,,
24858412,Kongensgade,residential,50,False,False,175.518,"LINESTRING (9.8414618 55.8622332, 9.8413077 55.8622397, 9.840439 55.862278, 9.8400522 55.8623085, 9.8394538 55.8623523, 9.8386688 55.8624144)",,,,
26605738,Vitus Berings Plads,residential,50,False,False,89.932,"LINESTRING (9.8414618 55.8622332, 9.8416299 55.8622277, 9.8419044 55.8622193, 9.8420387 55.8622149, 9.8423042 55.8622082, 9.8427118 55.8621914, 9.8429007 55.8621901)",,,,
26710871,Emil Møllers Gade,residential,50,False,True,60.389,"LINESTRING (9.8414618 55.8622332, 9.8414988 55.862087, 9.8415346 55.8619385, 9.8415646 55.8618009, 9.8415653 55.8617719, 9.8415612 55.8617459, 9.841546 55.8617289, 9.8415225 55.8617177, 9.8414986 55.8617099)",,,,
662642167,Emil Møllers Gade,residential,50,False,False,165.532,"LINESTRING (9.8414618 55.8622332, 9.8414415 55.8623275, 9.8411151 55.8636163, 9.8410863 55.8637068)",,,,
"[833243912, 30792306]",Løvenørnsgade,residential,50,False,False,88.77600000000001,"LINESTRING (9.8369796 55.8625433, 9.8369832 55.8624535, 9.8369933 55.8622372, 9.8370059 55.8621353, 9.8370541 55.8617462)",,,,
"[47007760, 36775929]",Kongensgade,residential,50,False,True,106.393,"LINESTRING (9.8369796 55.8625433, 9.8371713 55.8625338, 9.8373954 55.862517, 9.8375843 55.8625015, 9.8380914 55.8624619, 9.8386688 55.8624144)",,,,
"[36775930, 24858411, 83378002, 83377990]",Banegårdsgade,residential,50,False,True,167.03699999999998,"LINESTRING (9.8369796 55.8625433, 9.8369524 55.8627809, 9.8369433 55.8628714, 9.8369117 55.8630524, 9.8368716 55.8632821, 9.8368445 55.8634166, 9.836833 55.8635184, 9.8368019 55.8637948, 9.8367997 55.8638441, 9.8367964 55.8639031, 9.8367909 55.8640412)",,,,
26605738,Vitus Berings Plads,residential,50,False,True,89.932,"LINESTRING (9.8429007 55.8621901, 9.8427118 55.8621914, 9.8423042 55.8622082, 9.8420387 55.8622149, 9.8419044 55.8622193, 9.8416299 55.8622277, 9.8414618 55.8622332)",,,,
"[30775713, 24858410]","['Gammel Jernbanegade', 'Allegade']",tertiary,50,False,False,165.695,"LINESTRING (9.8429007 55.8621901, 9.8429257 55.8622811, 9.8428459 55.8625781, 9.8427581 55.8629051, 9.8427323 55.8629966, 9.8427299 55.8630603, 9.8427353 55.8630978, 9.8427574 55.8631309, 9.8427828 55.8631571, 9.8428298 55.8631791, 9.8428863 55.8631971, 9.8429457 55.8632068, 9.8433505 55.8632246, 9.8436591 55.8632459)",2,,,
"[30792307, 36775935]","['Vitus Berings Plads', 'Lichtenbergsgade']",tertiary,50,False,True,208.293,"LINESTRING (9.8429007 55.8621901, 9.8428564 55.8621021, 9.8428083 55.8620577, 9.842724 55.8619801, 9.8425783 55.8619066, 9.8424966 55.8618152, 9.8424479 55.8616869, 9.8424455 55.8616021, 9.8424455 55.8615631, 9.8424311 55.8611957, 9.84243 55.861168, 9.8424359 55.8610732, 9.8424624 55.8606483, 9.8424646 55.8606131, 9.8424624 55.860544, 9.8424407 55.8603923)",2,,,
133613698,Grønlandsvej,unclassified,50,True,False,45.678,"LINESTRING (9.8508248 55.8585712, 9.8507251 55.8585735, 9.8506727 55.8585908, 9.8506295 55.8586091, 9.8506009 55.8586275, 9.8504737 55.8587731, 9.8504587 55.8587914, 9.8504008 55.8588684)",,,,
25830582,Løvenørnsgade,tertiary,50,False,False,105.025,"LINESTRING (9.8469334 55.8606052, 9.846892 55.860618, 9.8468245 55.860626, 9.8467054 55.8606225, 9.845458 55.8605859, 9.8453856 55.8605893, 9.8452614 55.8606002)",2,,,
531222854,Rådhustorvet,unclassified,,False,False,16.886,"LINESTRING (9.8469334 55.8606052, 9.8470558 55.8606432, 9.8471859 55.8606503)",2,,,
"[639380797, 1217198214, 639380799]",Ribersgade,tertiary,50,False,"[False, True]",118.752,"LINESTRING (9.8469334 55.8606052, 9.8469704 55.8605721, 9.8469809 55.8605428, 9.846984 55.8604841, 9.8469717 55.8603726, 9.8469555 55.8602263, 9.8469289 55.8599544, 9.8469432 55.8598928, 9.8470143 55.859743, 9.8470631 55.859666, 9.8470986 55.85961, 9.8471484 55.8595669)",,,,
25830582,Løvenørnsgade,tertiary,50,False,True,94.747,"LINESTRING (9.8424407 55.8603923, 9.8426982 55.8603451, 9.842879 55.8603139, 9.8429706 55.8603001, 9.8430375 55.8603015, 9.843092 55.8603082, 9.8432249 55.8603298, 9.8435913 55.8603904, 9.8438958 55.8604462)",2,,,
30775712,Lichtenbergsgade,tertiary,50,True,False,215.188,"LINESTRING (9.8424407 55.8603923, 9.8423327 55.8602709, 9.8423209 55.8602045, 9.8422943 55.8601211, 9.8422547 55.8600014, 9.8422127 55.8599209, 9.8420877 55.8596909, 9.8418617 55.8594186, 9.8415442 55.8590782, 9.8411516 55.8586989, 9.8410762 55.8586325)",,,,
36775933,Løvenørnsgade,residential,50,False,False,60.81099999999999,"LINESTRING (9.8424407 55.8603923, 9.8422037 55.8604412, 9.841567 55.8605413, 9.8415085 55.8605505)",,,,
"[30792307, 36775935]","['Vitus Berings Plads', 'Lichtenbergsgade']",tertiary,50,False,False,208.293,"LINESTRING (9.8424407 55.8603923, 9.8424624 55.860544, 9.8424646 55.8606131, 9.8424624 55.8606483, 9.8424359 55.8610732, 9.84243 55.861168, 9.8424311 55.8611957, 9.8424455 55.8615631, 9.8424455 55.8616021, 9.8424479 55.8616869, 9.8424966 55.8618152, 9.8425783 55.8619066, 9.842724 55.8619801, 9.8428083 55.8620577, 9.8428564 55.8621021, 9.8429007 55.8621901)",2,,,
903389670,Niels Gyldings Gade,secondary,50,True,False,10.153,"LINESTRING (9.8479353 55.8580216, 9.8478075 55.8580781)",1,,451,
"[771999824, 1191438325]",Niels Gyldings Gade,secondary,50,True,False,110.448,"LINESTRING (9.8479353 55.8580216, 9.8480159 55.8580745, 9.8481321 55.8581458, 9.8482119 55.8581891, 9.8482836 55.8582207, 9.848356 55.8582452, 9.8484633 55.8582802, 9.8485686 55.8583118, 9.8486906 55.8583434, 9.8490279 55.8584255, 9.849219 55.8584725, 9.849329 55.8585015, 9.8494282 55.8585297)","['1', '2']",,451,
26710871,Emil Møllers Gade,residential,50,False,False,60.388999999999996,"LINESTRING (9.8414986 55.8617099, 9.8415225 55.8617177, 9.841546 55.8617289, 9.8415612 55.8617459, 9.8415653 55.8617719, 9.8415646 55.8618009, 9.8415346 55.8619385, 9.8414988 55.862087, 9.8414618 55.8622332)",,,,
26710900,Carøesgade,residential,50,False,False,129.88500000000002,"LINESTRING (9.8414986 55.8617099, 9.8415391 55.8616654, 9.8415506 55.8616402, 9.8415538 55.8616196, 9.8415614 55.8615506, 9.8415614 55.8615381, 9.8415616 55.8614947, 9.8415562 55.8612445, 9.841556 55.8612334, 9.8415371 55.8607219, 9.8415323 55.8605935, 9.8415085 55.8605505)",,,,
36775932,Claus Cortsens Gade,residential,50,False,False,155.437,"LINESTRING (9.8414986 55.8617099, 9.8412845 55.8616464, 9.841138 55.861603, 9.8402858 55.8613504, 9.8398063 55.8612082, 9.8394197 55.8610936, 9.8392961 55.861057)",2,,,
26710900,Carøesgade,residential,50,False,True,129.88500000000002,"LINESTRING (9.8415085 55.8605505, 9.8415323 55.8605935, 9.8415371 55.8607219, 9.841556 55.8612334, 9.8415562 55.8612445, 9.8415616 55.8614947, 9.8415614 55.8615381, 9.8415614 55.8615506, 9.8415538 55.8616196, 9.8415506 55.8616402, 9.8415391 55.8616654, 9.8414986 55.8617099)",,,,
36775933,Løvenørnsgade,residential,50,False,False,153.703,"LINESTRING (9.8415085 55.8605505, 9.8411418 55.8606081, 9.8397655 55.8608236, 9.8396099 55.8608549, 9.8395056 55.8608899, 9.8394494 55.8609198, 9.8394009 55.8609549, 9.8393438 55.8610083, 9.8392961 55.861057)",,,,
36775933,Løvenørnsgade,residential,50,False,True,60.81099999999999,"LINESTRING (9.8415085 55.8605505, 9.841567 55.8605413, 9.8422037 55.8604412, 9.8424407 55.8603923)",,,,
771999826,Bygholm Parkvej,secondary,50,True,False,12.801,"LINESTRING (9.8409574 55.8585281, 9.8411425 55.8584785)",3,,451,
690750174,Sønderbrogade,tertiary,50,True,False,66.12299999999999,"LINESTRING (9.8409574 55.8585281, 9.84087 55.8584441, 9.8406869 55.8582625, 9.8404055 55.8580208)",,,,
25827706,Sankt Helene Vej,residential,50,False,True,84.50899999999999,"LINESTRING (9.8447416 55.8601133, 9.8448061 55.8600748, 9.8451571 55.8598369, 9.845604 55.8595275)",,,,
27654630,Sønderbrogade,residential,50,False,False,122.785,"LINESTRING (9.8447416 55.8601133, 9.844521 55.8600003, 9.8443896 55.8599329, 9.8438165 55.8596508, 9.8435845 55.8595364, 9.843462 55.8594782, 9.8433253 55.8594134, 9.843264 55.8593843)",,,,
27654630,Sønderbrogade,residential,50,False,True,66.328,"LINESTRING (9.8447416 55.8601133, 9.845161 55.8603479, 9.8451999 55.8603837, 9.8452373 55.8604343, 9.8452583 55.860484, 9.845263 55.8605038, 9.8452614 55.8606002)",,,,
25830582,Løvenørnsgade,tertiary,50,False,False,88.167,"LINESTRING (9.8452614 55.8606002, 9.8451271 55.860616, 9.8450891 55.8606209, 9.8450073 55.8606218, 9.8449256 55.8606113, 9.8447296 55.8605788, 9.8445088 55.8605435, 9.844405 55.860527, 9.8438958 55.8604462)",2,,,
25830582,Løvenørnsgade,tertiary,50,False,True,105.02500000000002,"LINESTRING (9.8452614 55.8606002, 9.8453856 55.8605893, 9.845458 55.8605859, 9.8467054 55.8606225, 9.8468245 55.860626, 9.846892 55.860618, 9.8469334 55.8606052)",2,,,
27654630,Sønderbrogade,residential,50,False,False,66.328,"LINESTRING (9.8452614 55.8606002, 9.845263 55.8605038, 9.8452583 55.860484, 9.8452373 55.8604343, 9.8451999 55.8603837, 9.845161 55.8603479, 9.8447416 55.8601133)",,,,
1191438319,Jens Christian Juliussens Vej,tertiary,50,True,False,4.833,"LINESTRING (9.8504008 55.8588684, 9.8503756 55.8589095)",,,,
161301208,Niels Gyldings Gade,secondary,50,True,False,139.384,"LINESTRING (9.8504008 55.8588684, 9.8505367 55.8589171, 9.8512125 55.8591562, 9.8515176 55.8592515, 9.8517511 55.8593165, 9.8519542 55.8593661, 9.8521822 55.859416, 9.8523714 55.8594475)",,,451,
937849844,Sønderbrogade,residential,50,False,False,88.317,"LINESTRING (9.8428679 55.8591958, 9.841789 55.8586818)",,,,
"[989903528, 860651276, 1066331452, 895360541]","['Sønderbrogade', 'Lilli Gyldenkildes Torv']",residential,20,False,False,219.45200000000003,"LINESTRING (9.8428679 55.8591958, 9.8436995 55.8586503, 9.8438274 55.8585664, 9.8440546 55.8584173, 9.8441237 55.8583846, 9.8442174 55.8583916, 9.8446157 55.8584752, 9.8446586 55.8584842, 9.8450013 55.8585474, 9.8453564 55.8587209, 9.8455099 55.8587959)",,,,
"[937849844, 937849845]",Sønderbrogade,residential,50,False,True,32.409,"LINESTRING (9.8428679 55.8591958, 9.8430813 55.8592976, 9.8432268 55.8593667, 9.843264 55.8593843)",,,,
937849844,Sønderbrogade,residential,50,False,True,88.317,"LINESTRING (9.841789 55.8586818, 9.8428679 55.8591958)",,,,
1191438321,Niels Gyldings Gade,secondary,50,True,False,9.057,"LINESTRING (9.8503429 55.8589628, 9.8502235 55.8589165)",2,,451,
133613703,Jens Christian Juliussens Vej,tertiary,50,True,False,52.599000000000004,"LINESTRING (9.8503429 55.8589628, 9.8502836 55.859064, 9.8502381 55.8591323, 9.850221 55.8592028, 9.8502226 55.8593316, 9.8502087 55.8594249)",,,,
87563242,Konsul Jensens Gade,residential,50,False,False,76.737,"LINESTRING (9.8397506 55.8634864, 9.838572 55.8632894)",,,,
87563242,Konsul Jensens Gade,residential,50,False,True,86.894,"LINESTRING (9.8397506 55.8634864, 9.8398141 55.8634973, 9.8405552 55.8636247, 9.8407922 55.8636654, 9.8410863 55.8637068)",,,,
679192289,Marius Holsts Gade,residential,50,False,True,119.242,"LINESTRING (9.8397506 55.8634864, 9.8397733 55.8634418, 9.8399018 55.8629346, 9.8399257 55.8628402, 9.8399618 55.8626974, 9.8399958 55.8625635, 9.8400139 55.862492, 9.8400348 55.8624264)",,,,
40691975,Andreas Flensborgs Gade,residential,50,False,False,150.238,"LINESTRING (9.8381526 55.8611093, 9.8382363 55.8611517, 9.8382798 55.8612036, 9.838432 55.8616496, 9.8385087 55.8618868, 9.8386467 55.8623618, 9.8386688 55.8624144)",,,,
47007761,Løvenørnsgade,residential,50,False,False,39.437,"LINESTRING (9.8381526 55.8611093, 9.838188 55.8610865, 9.838318 55.8610168, 9.8384457 55.8609413, 9.8385155 55.8608851, 9.8385583 55.8608402)",,,,
100789532,Løvenørnsgade,residential,50,False,True,98.85299999999998,"LINESTRING (9.8381526 55.8611093, 9.837973 55.8612085, 9.8371622 55.8616562, 9.8371279 55.8616774, 9.8370865 55.8617099, 9.8370679 55.8617281, 9.8370541 55.8617462)",,,,
24858412,Kongensgade,residential,50,False,True,175.518,"LINESTRING (9.8386688 55.8624144, 9.8394538 55.8623523, 9.8400522 55.8623085, 9.840439 55.862278, 9.8413077 55.8622397, 9.8414618 55.8622332)",,,,
40691975,Andreas Flensborgs Gade,residential,50,False,True,150.238,"LINESTRING (9.8386688 55.8624144, 9.8386467 55.8623618, 9.8385087 55.8618868, 9.838432 55.8616496, 9.8382798 55.8612036, 9.8382363 55.8611517, 9.8381526 55.8611093)",,,,
"[47007760, 36775929]",Kongensgade,residential,50,False,False,106.393,"LINESTRING (9.8386688 55.8624144, 9.8380914 55.8624619, 9.8375843 55.8625015, 9.8373954 55.862517, 9.8371713 55.8625338, 9.8369796 55.8625433)",,,,
13480135,Smedegade,residential,40,False,False,119.51099999999998,"LINESTRING (9.848062 55.8630941, 9.8480845 55.8631397, 9.8481353 55.8633124, 9.8482087 55.8635389, 9.8483245 55.8638794, 9.8483535 55.8640188, 9.8483499 55.8640996, 9.8483381 55.8641536)",,,,
"[39971272, 24858409]","['Mælketorvet', 'Rædersgade']",residential,40,False,True,115.31800000000001,"LINESTRING (9.848062 55.8630941, 9.8479263 55.8631136, 9.8478097 55.8631343, 9.8476817 55.8631614, 9.8475829 55.8631921, 9.8474334 55.8632412, 9.8472646 55.8632972, 9.8471484 55.8633353, 9.8470075 55.8633751, 9.8463554 55.8634714)",,,,
"[39971274, 1191438330, 1191438331]",Nørregade,residential,40,False,False,203.217,"LINESTRING (9.848062 55.8630941, 9.8482199 55.8630744, 9.8482652 55.8630682, 9.8489632 55.8629522, 9.8499836 55.8628085, 9.8500724 55.8627957, 9.850187 55.8627792, 9.8505237 55.8627296, 9.8512107 55.8626286)",,,,7.6
"[83378002, 24858411, 36775930, 83377990]",Banegårdsgade,residential,50,False,False,167.037,"LINESTRING (9.8367909 55.8640412, 9.8367964 55.8639031, 9.8367997 55.8638441, 9.8368019 55.8637948, 9.836833 55.8635184, 9.8368445 55.8634166, 9.8368716 55.8632821, 9.8369117 55.8630524, 9.8369433 55.8628714, 9.8369524 55.8627809, 9.8369796 55.8625433)",,,,
"[589575345, 87563249]",Godsbanegade,residential,50,False,True,282.83199999999994,"LINESTRING (9.8367909 55.8640412, 9.8369861 55.8640581, 9.8370934 55.8640654, 9.8373729 55.8641017, 9.8375564 55.864149, 9.8382351 55.8643974, 9.8384509 55.8644763, 9.8387654 55.8645938, 9.8389728 55.8646724, 9.8395608 55.8648933, 9.8403638 55.865195, 9.840445 55.8652182, 9.840507 55.8652303, 9.8406337 55.8652364, 9.8407143 55.8652506)",,,,
1107056648,Fredrik Bajers Gade,tertiary,50,False,False,20.52,"LINESTRING (9.8375563 55.8569249, 9.8375629 55.8571094)",,,,
"[334669498, 24858410, 334669499, 334669500]",Allegade,tertiary,50,False,False,91.499,"LINESTRING (9.8436591 55.8632459, 9.843837 55.8632646, 9.8439826 55.8632869, 9.8440445 55.8633005, 9.8442912 55.8633548, 9.8443858 55.8633846, 9.8444017 55.8633905, 9.8445118 55.8634313, 9.8446239 55.863499, 9.8446747 55.8635524, 9.8446929 55.863583, 9.8447168 55.8636233, 9.8447419 55.8636993)","['4', '3']",,,
"[30775713, 24858410]","['Gammel Jernbanegade', 'Allegade']",tertiary,50,False,True,165.69500000000002,"LINESTRING (9.8436591 55.8632459, 9.8433505 55.8632246, 9.8429457 55.8632068, 9.8428863 55.8631971, 9.8428298 55.8631791, 9.8427828 55.8631571, 9.8427574 55.8631309, 9.8427353 55.8630978, 9.8427299 55.8630603, 9.8427323 55.8629966, 9.8427581 55.8629051, 9.8428459 55.8625781, 9.8429257 55.8622811, 9.8429007 55.8621901)",2,,,
30775711,Levysgade,residential,50,False,False,13.79,"LINESTRING (9.8436591 55.8632459, 9.8436731 55.8631694, 9.8436708 55.8631223)",,,,
25830582,Løvenørnsgade,tertiary,50,False,False,94.747,"LINESTRING (9.8438958 55.8604462, 9.8435913 55.8603904, 9.8432249 55.8603298, 9.843092 55.8603082, 9.8430375 55.8603015, 9.8429706 55.8603001, 9.842879 55.8603139, 9.8426982 55.8603451, 9.8424407 55.8603923)",2,,,
25830582,Løvenørnsgade,tertiary,50,False,True,88.16699999999999,"LINESTRING (9.8438958 55.8604462, 9.844405 55.860527, 9.8445088 55.8605435, 9.8447296 55.8605788, 9.8449256 55.8606113, 9.8450073 55.8606218, 9.8450891 55.8606209, 9.8451271 55.860616, 9.8452614 55.8606002)",2,,,
133609739,Levysgade,residential,50,False,True,152.002,"LINESTRING (9.8438958 55.8604462, 9.8438708 55.8605052, 9.8438401 55.8606289, 9.8438 55.8607817, 9.8437609 55.8609351, 9.8437391 55.8610111, 9.8436961 55.8611895, 9.843612 55.8614944, 9.8436086 55.8615379, 9.8435991 55.861659, 9.843588 55.8618006)",,,,
36775931,Claus Cortsens Gade,residential,50,False,True,51.97,"LINESTRING (9.8392961 55.861057, 9.839085 55.8609945, 9.8385583 55.8608402)",,,,
36775932,Claus Cortsens Gade,residential,50,False,True,155.43699999999998,"LINESTRING (9.8392961 55.861057, 9.8394197 55.8610936, 9.8398063 55.8612082, 9.8402858 55.8613504, 9.841138 55.861603, 9.8412845 55.8616464, 9.8414986 55.8617099)",2,,,
36775933,Løvenørnsgade,residential,50,False,True,153.703,"LINESTRING (9.8392961 55.861057, 9.8393438 55.8610083, 9.8394009 55.8609549, 9.8394494 55.8609198, 9.8395056 55.8608899, 9.8396099 55.8608549, 9.8397655 55.8608236, 9.8411418 55.8606081, 9.8415085 55.8605505)",,,,
30809460,Skolegade,residential,50,True,False,129.529,"LINESTRING (9.8512107 55.8626286, 9.8515318 55.8632823, 9.8517623 55.8637516)",,,,
"[39971274, 1191438331, 1191438330]",Nørregade,residential,40,False,True,203.21699999999998,"LINESTRING (9.8512107 55.8626286, 9.8505237 55.8627296, 9.850187 55.8627792, 9.8500724 55.8627957, 9.8499836 55.8628085, 9.8489632 55.8629522, 9.8482652 55.8630682, 9.8482199 55.8630744, 9.848062 55.8630941)",,,,7.6
30809461,Kildegade,residential,40,False,False,131.584,"LINESTRING (9.8517623 55.8637516, 9.8512764 55.8638825, 9.85052 55.8640789, 9.8503976 55.864099, 9.8502682 55.8641133, 9.8499726 55.8641197, 9.8497916 55.864123)",,,,
13480135,Smedegade,residential,40,False,True,119.511,"LINESTRING (9.8483381 55.8641536, 9.8483499 55.8640996, 9.8483535 55.8640188, 9.8483245 55.8638794, 9.8482087 55.8635389, 9.8481353 55.8633124, 9.8480845 55.8631397, 9.848062 55.8630941)",,,,
39467477,Kildegade,residential,40,False,True,90.76400000000001,"LINESTRING (9.8483381 55.8641536, 9.8484402 55.8641519, 9.8486599 55.8641503, 9.8491518 55.8641381, 9.8497916 55.864123)",,,,
