osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
2978346,2,Skolegade,residential,50,False,True,13.421,"LINESTRING (11.9622725 55.3237213, 11.9620758 55.3236761)",,
38208881,2,Kirkepladsen,tertiary,50,False,True,45.079,"LINESTRING (11.9622725 55.3237213, 11.9624071 55.3236422, 11.9625611 55.3235894, 11.9628874 55.3235366)",,
1197652967,2,Præstevænget,tertiary,50,False,False,215.29500000000002,"LINESTRING (11.9622725 55.3237213, 11.9622142 55.3237838, 11.9615746 55.3244643, 11.9612662 55.3247924, 11.960668 55.3254288)",,
48535433,,Stationsvej,residential,50,False,False,107.492,"LINESTRING (11.9582447 55.328357, 11.9584529 55.3284193, 11.958661 55.3284816, 11.9596907 55.3288632)",,
"[34359794, 1197652966]",2,Tingvej,tertiary,50,False,True,186.244,"LINESTRING (11.9582447 55.328357, 11.9582835 55.3281441, 11.9583481 55.3279475, 11.9586886 55.3269117, 11.9587555 55.3267081)",,
1197656182,2,Ringstedvej,tertiary,50,False,False,64.098,"LINESTRING (11.9582447 55.328357, 11.9582069 55.3284747, 11.9581913 55.328529, 11.958063 55.3289241)",,
2978337,2,Lysholm Alle,tertiary,50,False,True,525.446,"LINESTRING (11.958063 55.3289241, 11.9578545 55.3289017, 11.9573201 55.3288441, 11.9568504 55.3287851, 11.9565921 55.3287653, 11.9564863 55.3287625, 11.9558838 55.3287694, 11.9557299 55.3287711, 11.9552478 55.3287722, 11.9547773 55.3287733, 11.9539631 55.3287753, 11.9523053 55.3287792, 11.9500902 55.3286899, 11.9497897 55.3286778)",,
1197656182,2,Ringstedvej,tertiary,50,False,False,87.21199999999999,"LINESTRING (11.958063 55.3289241, 11.9580141 55.3290597, 11.9579652 55.3291953, 11.9578432 55.3294452, 11.9577424 55.3296866)",,
1197656182,2,Ringstedvej,tertiary,50,False,True,64.098,"LINESTRING (11.958063 55.3289241, 11.9581913 55.328529, 11.9582069 55.3284747, 11.9582447 55.328357)",,
1210342544,,Energivej,tertiary,50,False,True,233.73000000000002,"LINESTRING (11.958063 55.3289241, 11.9583092 55.3289558, 11.9584689 55.3289764, 11.958713 55.3290348, 11.9588209 55.329068, 11.9589128 55.3290967, 11.9594278 55.3292784, 11.9601048 55.3295175, 11.9612806 55.3299325)",6,
"[2978346, 1197652971]",2,Skolegade,residential,50,False,False,48.60000000000001,"LINESTRING (11.9567608 55.3237062, 11.9568553 55.323678, 11.9569546 55.3236619, 11.9569911 55.3236617, 11.95721 55.3236618, 11.9575128 55.3236582)",,
"[107105659, 1197652972]",2,Søndergade,tertiary,50,False,False,310.62,"LINESTRING (11.9567608 55.3237062, 11.9569833 55.3240038, 11.9577297 55.3250023, 11.9578835 55.325208, 11.9586514 55.3262096, 11.9587182 55.3262669)",,
