osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction
783150254,2,Thisted Kystvej,tertiary,50,False,True,205.64600000000002,"LINESTRING (8.6919199 56.9518649, 8.6919428 56.951922, 8.6920242 56.9521253, 8.692068 56.9522428, 8.6921228 56.9523672, 8.6922053 56.9525546, 8.6922401 56.952628, 8.6923097 56.9527745, 8.6924453 56.9529836, 8.6927706 56.9534243, 8.6927907 56.9534515, 8.6929224 56.9536263)",
98629975,,Vestertorv,living_street,,False,False,9.719,"LINESTRING (8.6850812 56.9546473, 8.6851127 56.9545616)",
"[1182198370, 98634610]",,Rosenkrantzgade,"['living_street', 'residential']","['15', '50']",False,False,189.21300000000002,"LINESTRING (8.6850812 56.9546473, 8.6851814 56.9547279, 8.6853884 56.9548245, 8.6855644 56.9548801, 8.6859612 56.9550054, 8.6864593 56.9551626, 8.6868549 56.9552851, 8.6870489 56.9553452, 8.6874106 56.9554572, 8.6876497 56.9555316, 8.6877046 56.9555482)",
"[1182198371, 35077293]",,Møllevej,"['living_street', 'residential']",15,False,True,81.429,"LINESTRING (8.6850812 56.9546473, 8.6850324 56.9546685, 8.6849508 56.9547048, 8.684037 56.9551078)",
98629975,,Vestertorv,living_street,,False,True,27.455,"LINESTRING (8.6852016 56.9543195, 8.6851127 56.9545616)",
"[1182198372, 188726236, 83238423]",,"['Vestergade', 'Kongensgade']","['living_street', 'unclassified']",15,True,False,75.681,"LINESTRING (8.6852016 56.9543195, 8.6854878 56.954364, 8.6858655 56.9544398, 8.6859343 56.9543517, 8.6859883 56.954279, 8.6859966 56.9542194, 8.6860056 56.9541547)",
"[1182198373, 188726878]",,Vestergade,unclassified,50,False,True,57.104,"LINESTRING (8.6852016 56.9543195, 8.6850214 56.9543004, 8.6842791 56.9542162)",
76399097,,Vestergade,unclassified,50,False,False,27.967000000000002,"LINESTRING (8.6818701 56.9538716, 8.6819917 56.9539342, 8.6822764 56.9539742)",
"[1009053504, 150068505, 76399098]",2,"['Dronning Louise Gade', 'Bryggerivej']",tertiary,50,False,True,250.64699999999993,"LINESTRING (8.6818701 56.9538716, 8.6819004 56.9538565, 8.6819344 56.9538291, 8.6819562 56.9538041, 8.6819706 56.9537801, 8.6819806 56.9537544, 8.681985 56.9537277, 8.6819838 56.9536965, 8.6819759 56.9536659, 8.6819521 56.9536157, 8.6817058 56.9531666, 8.6817 56.9531518, 8.6816951 56.9531255, 8.6816974 56.9531078, 8.6817052 56.9530911, 8.6817426 56.9530455, 8.681773 56.9530204, 8.681819 56.9529986, 8.6818712 56.9529835, 8.682056 56.9529438, 8.6822408 56.9529175, 8.682824 56.9528594, 8.683066 56.9528433, 8.6832092 56.9528374, 8.6833132 56.9528331, 8.6841939 56.952893)",
76399119,2,Dragsbækvej,tertiary,50,False,False,10.354000000000001,"LINESTRING (8.6818701 56.9538716, 8.6818376 56.9538818, 8.6817986 56.953888, 8.6817603 56.9538885, 8.6817424 56.9538866, 8.6817113 56.9538826, 8.6817084 56.953881)",
