osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
"[4891576, 675679612]",2,Fændediget,tertiary,"['40', '50']",False,False,204.531,"LINESTRING (12.1815115 55.4546886, 12.1818288 55.4545419, 12.1824231 55.4542504, 12.1827476 55.4541146, 12.1829871 55.4540309, 12.1831778 55.4539659, 12.1832801 55.453931, 12.1836609 55.4538174, 12.1836918 55.453809, 12.1839817 55.4537304, 12.1841369 55.4537004, 12.1842062 55.453689)",,
24417640,,Brogade,residential,50,False,False,163.483,"LINESTRING (12.1815115 55.4546886, 12.1817258 55.4550366, 12.1820895 55.4556154, 12.182185 55.4557823, 12.1823662 55.4560766)",,
"[157081682, 4298261, 847438950, 847438951]",,"['Brogade', 'Søndre Alle']",tertiary,50,False,"[False, True]",51.538,"LINESTRING (12.1815115 55.4546886, 12.1814927 55.4546787, 12.1812808 55.4545673, 12.1812478 55.4545499, 12.1809587 55.4543487)",yes,
157080025,2,Blegdammen,tertiary,50,False,False,142.62099999999998,"LINESTRING (12.1752218 55.4556139, 12.1755931 55.455493, 12.1759369 55.4553903, 12.1772906 55.4551034)",,
157080029,,Skovvænget,residential,50,False,False,216.92200000000003,"LINESTRING (12.1752218 55.4556139, 12.1750979 55.4554915, 12.1754044 55.4546771, 12.1754757 55.4545841, 12.1755755 55.4544972, 12.1760174 55.4542305, 12.1761706 55.4541658, 12.1763702 55.4541173, 12.1766624 55.4540628)",,
157080025,2,Blegdammen,tertiary,50,False,False,3.749,"LINESTRING (12.1772906 55.4551034, 12.1773476 55.4550938)",,
157080026,,Elmevænget,residential,50,False,True,122.302,"LINESTRING (12.1772906 55.4551034, 12.1766624 55.4540628)",,
157080025,2,Blegdammen,tertiary,50,False,True,142.62099999999998,"LINESTRING (12.1772906 55.4551034, 12.1759369 55.4553903, 12.1755931 55.455493, 12.1752218 55.4556139)",,
129368920,1,Blegdammen,tertiary,50,True,False,52.359,"LINESTRING (12.1800036 55.454564, 12.1807027 55.4543099)",,
157080025,2,Blegdammen,tertiary,50,False,True,56.727000000000004,"LINESTRING (12.1800036 55.454564, 12.1797683 55.4546154, 12.1795808 55.4546557, 12.1795017 55.454671, 12.1794032 55.45469, 12.1791582 55.4547383)",,
