osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
23720059,134,Pjazza Medjatriċi,secondary,False,True,16.524,"LINESTRING (14.5331879 35.874919, 14.5333701 35.8749359)",,,
22900353,134,,secondary,True,False,26.357,"LINESTRING (14.5331879 35.874919, 14.5330856 35.8748923, 14.5330446 35.8748798, 14.5330044 35.8748635, 14.5329203 35.8748255)",,,
18878890,,Triq Ġanni Bonavia,residential,False,False,95.514,"LINESTRING (14.5335818 35.8752291, 14.5334476 35.8753382, 14.532864 35.875861)",1,30,
23720058,134,Triq Hompesch,secondary,True,False,18.785,"LINESTRING (14.5335818 35.8752291, 14.533643 35.8752749, 14.5337473 35.875331)",,,
519239185,,Triq Santa Tereża,residential,False,False,52.8,"LINESTRING (14.5358169 35.8790639, 14.5361163 35.8786557)",1,30,
546267677,,Triq Santa Duminka,residential,True,False,96.528,"LINESTRING (14.5358169 35.8790639, 14.5355472 35.8790592, 14.5349066 35.8790574, 14.5347463 35.8790451)",1,30,
23720059,134,Pjazza Medjatriċi,secondary,False,False,16.524,"LINESTRING (14.5333701 35.8749359, 14.5331879 35.874919)",,,
23720058,134,Triq Hompesch,secondary,True,False,32.919,"LINESTRING (14.5333701 35.8749359, 14.5334439 35.8749894, 14.5334778 35.8750199, 14.5335045 35.875058, 14.5335312 35.8751183, 14.5335485 35.8751837)",,,
13857657,,,primary,True,False,38.277,"LINESTRING (14.532524 35.8752112, 14.5326572 35.8750979, 14.5328315 35.8749742)",,,
363973827,,Labour Road,primary,True,False,42.869,"LINESTRING (14.5322593 35.872697, 14.5323558 35.8727814, 14.5325007 35.8729331, 14.5325515 35.8730001)",1,50,
522027374,26,Triq Villabate,primary,False,True,11.033,"LINESTRING (14.5375008 35.8712662, 14.5373823 35.8712412)",2,50,
18661227,,Triq San Ġużepp,residential,False,False,37.032000000000004,"LINESTRING (14.5375008 35.8712662, 14.5374723 35.871362, 14.5374874 35.8715317, 14.5375047 35.8715945)",1,30,
522027393,26,Triq Villabate,primary,True,False,104.441,"LINESTRING (14.5375008 35.8712662, 14.5375691 35.8712989, 14.5376501 35.8713322, 14.5378068 35.871372, 14.5379396 35.8713828, 14.5380832 35.8713806, 14.538223 35.8713631, 14.5384945 35.8713091, 14.5386043 35.871258)",1,50,
658132899,,Triq Santa Marija,residential,False,False,81.032,"LINESTRING (14.5390553 35.8730678, 14.5398435 35.8727169)",1,30,
19033434,,Triq Salvu Astarita,residential,False,True,96.042,"LINESTRING (14.5390553 35.8730678, 14.5387864 35.8729225, 14.5381671 35.8725903)",,,
