osmid,highway,width,oneway,reversed,length,name,geometry
969541362,tertiary,4,False,True,17.777,,"LINESTRING (37.8034534 14.7226457, 37.8034334 14.722487)"
987454821,unclassified,,False,False,18.915,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034534 14.7226457, 37.8034551 14.7228158)"
423492918,residential,,False,False,54.734,,"LINESTRING (37.8034854 14.7246834, 37.8029775 14.724715)"
987454821,unclassified,,False,False,38.922,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034854 14.7246834, 37.8034907 14.7250334)"
987454821,unclassified,,False,True,146.238,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034854 14.7246834, 37.8034474 14.7235936, 37.8034395 14.723369)"
221428468,unclassified,,False,False,80.451,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034907 14.7250334, 37.8034272 14.7257543)"
987454816,residential,,False,False,45.664,,"LINESTRING (37.8034907 14.7250334, 37.803912 14.7249822)"
987454821,unclassified,,False,True,38.922,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034907 14.7250334, 37.8034854 14.7246834)"
320844104,residential,,False,False,51.566,,"LINESTRING (37.803912 14.7249822, 37.8039274 14.7254457)"
320844104,residential,,False,True,142.754,,"LINESTRING (37.803912 14.7249822, 37.8038784 14.7236988)"
987454816,residential,,False,False,47.933,,"LINESTRING (37.803912 14.7249822, 37.804355 14.7249347)"
987454816,residential,,False,True,45.664,,"LINESTRING (37.803912 14.7249822, 37.8034907 14.7250334)"
423492920,residential,,False,True,52.406,,"LINESTRING (37.8037476 14.7279398, 37.803261 14.7279144)"
320844104,residential,,False,False,41.533,,"LINESTRING (37.8037476 14.7279398, 37.8037391 14.7281108, 37.8037274 14.7283128)"
320844104,residential,,False,True,82.62,,"LINESTRING (37.8037476 14.7279398, 37.8037754 14.7273873, 37.8038063 14.7271998)"
320844104,residential,,False,True,144.071,,"LINESTRING (37.8035212 14.7304454, 37.803631 14.7291541)"
221428468,unclassified,,False,False,43.984,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8033345 14.7268326, 37.8033128 14.7272276)"
221428468,unclassified,,False,True,42.603,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8033345 14.7268326, 37.8033676 14.7264508)"
320844105,residential,,False,False,59.299,,"LINESTRING (37.8033345 14.7268326, 37.8027835 14.7268123)"
987454814,residential,,False,False,54.775,,"LINESTRING (37.8033345 14.7268326, 37.8038425 14.7268683)"
320844104,residential,,False,False,37.066,,"LINESTRING (37.8038425 14.7268683, 37.8038063 14.7271998)"
320844104,residential,,False,True,44.636,,"LINESTRING (37.8038425 14.7268683, 37.8038841 14.7264689)"
987454814,residential,,False,True,54.775,,"LINESTRING (37.8038425 14.7268683, 37.8033345 14.7268326)"
221428468,unclassified,,False,False,43.828,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034013 14.726058, 37.8033676 14.7264508)"
221428468,unclassified,,False,True,33.885,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034013 14.726058, 37.8034272 14.7257543)"
784279170,residential,,False,False,54.61,,"LINESTRING (37.8034013 14.726058, 37.8039091 14.7260568)"
784279170,residential,,False,True,60.992,,"LINESTRING (37.8034013 14.726058, 37.8028342 14.7260647)"
423492917,residential,,False,False,35.844,,"LINESTRING (37.8024767 14.7260646, 37.8024943 14.7257427)"
423492917,residential,,False,True,82.275,,"LINESTRING (37.8024767 14.7260646, 37.802443 14.7268038)"
784279170,residential,,False,False,38.448,,"LINESTRING (37.8024767 14.7260646, 37.8027291 14.7260632, 37.8028342 14.7260647)"
"[784279170, 784279150]",residential,,False,"[False, True]",91.78200000000001,,"LINESTRING (37.8024767 14.7260646, 37.8019915 14.7260672, 37.8020076 14.72587, 37.802013 14.7257558, 37.8020452 14.7257247)"
423492916,residential,,False,True,46.078,,"LINESTRING (37.8055603 14.7231345, 37.8051325 14.7231575)"
784279161,residential,,False,False,134.314,,"LINESTRING (37.8055603 14.7231345, 37.8057308 14.7243311)"
784279162,residential,,False,False,225.032,,"LINESTRING (37.8055603 14.7231345, 37.805425 14.7224763, 37.8052372 14.722165, 37.8050817 14.7220301, 37.8050119 14.7220197, 37.8050119 14.7222221, 37.8050817 14.7226786, 37.8050548 14.7227305)"
784279171,residential,,False,False,333.54599999999994,,"LINESTRING (37.8055603 14.7231345, 37.8060366 14.7232753, 37.8062619 14.7232545, 37.8064926 14.7232078, 37.8068896 14.7230159, 37.8068306 14.7232338, 37.8068091 14.7234361, 37.8069218 14.7242195, 37.8069202 14.7246418)"
423492916,residential,,False,False,48.191,,"LINESTRING (37.8034358 14.7232625, 37.8038822 14.7232247)"
987454821,unclassified,,False,False,11.849,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034358 14.7232625, 37.8034395 14.723369)"
987454821,unclassified,,False,True,49.714,ጐደና ራእሲ شارع رئيسي,"LINESTRING (37.8034358 14.7232625, 37.8034551 14.7228158)"
423492917,residential,,False,False,77.011,,"LINESTRING (37.8022625 14.7304912, 37.8022654 14.7304311, 37.8023046 14.7301653, 37.8023232 14.7300137, 37.802359 14.7298053)"
423492917,residential,,False,False,84.132,,"LINESTRING (37.8024504 14.7279137, 37.8024433 14.7275824, 37.8024444 14.7275291, 37.8024266 14.7274168, 37.8024301 14.7271585)"
423492917,residential,,False,True,91.596,,"LINESTRING (37.8024504 14.7279137, 37.8024193 14.7280128, 37.8024283 14.7281212, 37.8024231 14.728198, 37.8024248 14.728281, 37.8023962 14.7285892, 37.8023945 14.7287312)"
423492920,residential,,False,False,33.691,,"LINESTRING (37.8024504 14.7279137, 37.8025213 14.7279085, 37.8026005 14.7279108, 37.802677 14.7279193, 37.8027626 14.7279119)"
320844105,residential,,False,True,36.63,,"LINESTRING (37.802443 14.7268038, 37.8027835 14.7268123)"
423492917,residential,,False,False,82.275,,"LINESTRING (37.802443 14.7268038, 37.8024767 14.7260646)"
423492917,residential,,False,True,39.465,,"LINESTRING (37.802443 14.7268038, 37.8024301 14.7271585)"
320844105,residential,,False,False,103.758,,"LINESTRING (37.802443 14.7268038, 37.8021297 14.7267518, 37.8019869 14.7267389, 37.8016678 14.7267154, 37.8014848 14.7267025)"
423492918,residential,,False,False,36.203,,"LINESTRING (37.8025473 14.7246566, 37.8022115 14.7246796)"
423492918,residential,,False,True,46.719,,"LINESTRING (37.8025473 14.7246566, 37.8029775 14.724715)"
