osmid,name,highway,oneway,reversed,length,geometry,bridge,access
247079497,Garuboi Street,residential,False,False,255.32199999999997,"LINESTRING (150.4447443 -10.3035696, 150.4446571 -10.303681, 150.4439023 -10.3046452, 150.4433612 -10.3051762, 150.4432152 -10.3052953)",,
247079497,Garuboi Street,residential,False,True,148.436,"LINESTRING (150.4447443 -10.3035696, 150.4450479 -10.3032021, 150.4451175 -10.3031101, 150.4455412 -10.3026275, 150.4456136 -10.3025451)",,
894247528,Mahoney Street,residential,False,False,83.987,"LINESTRING (150.4456136 -10.3025451, 150.4462722 -10.3029332)",,
247079497,Garuboi Street,residential,False,False,148.43599999999998,"LINESTRING (150.4456136 -10.3025451, 150.4455412 -10.3026275, 150.4451175 -10.3031101, 150.4450479 -10.3032021, 150.4447443 -10.3035696)",,
894255192,Lumley Place,residential,False,False,42.346,"LINESTRING (150.4505566 -10.3060763, 150.4502388 -10.3062937)",,
249171317,Temperly Street,residential,False,True,71.599,"LINESTRING (150.4505566 -10.3060763, 150.4502186 -10.305633, 150.45018 -10.3055517)",,
249171317,Temperly Street,residential,False,False,71.599,"LINESTRING (150.45018 -10.3055517, 150.4502186 -10.305633, 150.4505566 -10.3060763)",,
894247532,Tavara Hill Road,residential,False,False,411.58699999999993,"LINESTRING (150.45018 -10.3055517, 150.4499665 -10.305538, 150.4495346 -10.3055222, 150.4492182 -10.3055881, 150.4491238 -10.3057666, 150.4491243 -10.3059576, 150.4491885 -10.3061743, 150.4498943 -10.3074831, 150.4500787 -10.3081052)",,
863560990,Dalai Sports Parade,residential,False,True,295.362,"LINESTRING (150.4424858 -10.3078418, 150.4425046 -10.307533, 150.4428272 -10.3065815, 150.4432594 -10.3053067)",,
252138729,Charles Abel Highway,primary,False,False,4.999,"LINESTRING (150.4432594 -10.3053067, 150.4432152 -10.3052953)",,
252138729,Charles Abel Highway,primary,False,True,90.343,"LINESTRING (150.4432594 -10.3053067, 150.4440581 -10.3055131)",,
863560990,Dalai Sports Parade,residential,False,False,295.362,"LINESTRING (150.4432594 -10.3053067, 150.4428272 -10.3065815, 150.4425046 -10.307533, 150.4424858 -10.3078418)",,
249176848,Charles Abel Highway,primary,False,True,110.777,"LINESTRING (150.4462389 -10.3066722, 150.445491 -10.3060006)",,
249176848,Charles Abel Highway,primary,False,False,39.545,"LINESTRING (150.4462389 -10.3066722, 150.4463071 -10.3067342, 150.4464644 -10.3068636, 150.4465205 -10.306893)",,
863564620,Milne Bay Place,residential,False,False,221.48999999999998,"LINESTRING (150.4462389 -10.3066722, 150.4462183 -10.3066987, 150.4460118 -10.3069612, 150.4457527 -10.3072982, 150.4457776 -10.308502)",,destination
863564620,Milne Bay Place,residential,False,True,161.538,"LINESTRING (150.4462389 -10.3066722, 150.4462878 -10.3065863, 150.4463026 -10.3065197, 150.4463061 -10.3053788, 150.4463065 -10.3052336)",,destination
247079492,Charles Abel Highway,primary,False,True,10.641,"LINESTRING (150.4454131 -10.3059433, 150.445491 -10.3060006)",,
"[252138729, 252138730, 247079492]",Charles Abel Highway,primary,False,False,156.06199999999998,"LINESTRING (150.4454131 -10.3059433, 150.4449574 -10.305756, 150.4447642 -10.3057027, 150.4446368 -10.3056703, 150.4445402 -10.3056415, 150.4440581 -10.3055131)",yes,
894247531,Wiltshire Street,residential,False,True,303.973,"LINESTRING (150.4454131 -10.3059433, 150.4454135 -10.306005, 150.4454469 -10.3064194, 150.4454735 -10.3083042, 150.4455164 -10.3083702, 150.4456559 -10.3084679, 150.4457776 -10.308502)",,destination
249176848,Charles Abel Highway,primary,False,False,117.862,"LINESTRING (150.4465205 -10.306893, 150.4474711 -10.3073918)",,
249176848,Charles Abel Highway,primary,False,True,39.545,"LINESTRING (150.4465205 -10.306893, 150.4464644 -10.3068636, 150.4463071 -10.3067342, 150.4462389 -10.3066722)",,
863577106,Milne Bay Place,residential,False,True,184.626,"LINESTRING (150.4465205 -10.306893, 150.4465256 -10.3067381, 150.4465264 -10.3066714, 150.4465414 -10.3053806, 150.4465431 -10.3052328)",,
894255192,Lumley Place,residential,False,True,42.346,"LINESTRING (150.4502388 -10.3062937, 150.4505566 -10.3060763)",,
863564620,Milne Bay Place,residential,False,False,34.629,"LINESTRING (150.4457776 -10.308502, 150.4458162 -10.3088111)",,destination
863564620,Milne Bay Place,residential,False,True,221.48999999999998,"LINESTRING (150.4457776 -10.308502, 150.4457527 -10.3072982, 150.4460118 -10.3069612, 150.4462183 -10.3066987, 150.4462389 -10.3066722)",,destination
894247531,Wiltshire Street,residential,False,False,303.973,"LINESTRING (150.4457776 -10.308502, 150.4456559 -10.3084679, 150.4455164 -10.3083702, 150.4454735 -10.3083042, 150.4454469 -10.3064194, 150.4454135 -10.306005, 150.4454131 -10.3059433)",,destination
