osmid,oneway,name,highway,reversed,length,geometry,lanes,junction
60744337,True,Parer Street,unclassified,False,126.525,"LINESTRING (145.3944763 -6.0743724, 145.3956156 -6.0742663)",,
60744314,False,Fox Street,residential,False,49.943,"LINESTRING (145.3944763 -6.0743724, 145.3944814 -6.0744501, 145.3945056 -6.0748206)",,
60744314,False,Fox Street,residential,True,155.038,"LINESTRING (145.3944763 -6.0743724, 145.394385 -6.0733688, 145.3943509 -6.0729837)",,
840030459,False,Elizabeth Street,tertiary,False,126.325,"LINESTRING (145.3943509 -6.0729837, 145.3954878 -6.0728716)",,
60744314,False,Fox Street,residential,False,155.038,"LINESTRING (145.3943509 -6.0729837, 145.394385 -6.0733688, 145.3944763 -6.0743724)",,
840030459,False,Elizabeth Street,tertiary,True,126.807,"LINESTRING (145.3943509 -6.0729837, 145.3940172 -6.0730165, 145.3932096 -6.0730957)",,
840030459,False,Elizabeth Street,tertiary,True,53.165,"LINESTRING (145.3919838 -6.0732174, 145.3915054 -6.0732653)",,
60744339,False,Wisdom Street,tertiary,False,125.06700000000001,"LINESTRING (145.3919838 -6.0732174, 145.3919165 -6.0725795, 145.3918657 -6.0720988)",,
840030459,False,Elizabeth Street,tertiary,False,136.21499999999997,"LINESTRING (145.3919838 -6.0732174, 145.3924774 -6.0731675, 145.3927894 -6.073134, 145.3932096 -6.0730957)",,
60744318,False,Chater Street,residential,False,69.978,"LINESTRING (145.3933745 -6.0748935, 145.3940062 -6.0748551)",,
60744321,False,Airport Road,residential,True,131.718,"LINESTRING (145.3933745 -6.0748935, 145.3934463 -6.0753457, 145.3934486 -6.0754938, 145.3934474 -6.075673, 145.3934044 -6.0757938, 145.3932797 -6.0760351)",,
894267822,False,Gurney Street,residential,False,200.736,"LINESTRING (145.3933745 -6.0748935, 145.3933658 -6.0747977, 145.3932096 -6.0730957)",,
840030459,False,Elizabeth Street,tertiary,True,126.325,"LINESTRING (145.3954878 -6.0728716, 145.3943509 -6.0729837)",,
60744311,False,McWilliam Street,tertiary,False,155.726,"LINESTRING (145.3954878 -6.0728716, 145.395497 -6.0729757, 145.3956156 -6.0742663)",,
60744326,False,Garden Street,residential,True,486.1319999999999,"LINESTRING (145.3954878 -6.0728716, 145.3966173 -6.0727815, 145.3967945 -6.0729089, 145.3969134 -6.0739814, 145.3969729 -6.0741076, 145.397256 -6.0744406, 145.3972917 -6.0746003, 145.3971768 -6.0747836, 145.3969921 -6.074951, 145.3964382 -6.0754529)",,
60744341,False,,unclassified,False,120.964,"LINESTRING (145.3954878 -6.0728716, 145.3954422 -6.0723346, 145.3953881 -6.0717883)",,
894312647,False,Edwards Street,primary,False,280.816,"LINESTRING (145.3892837 -6.0773182, 145.3890553 -6.074803)",,
840030459,False,Elizabeth Street,tertiary,False,126.807,"LINESTRING (145.3932096 -6.0730957, 145.3940172 -6.0730165, 145.3943509 -6.0729837)",,
840030459,False,Elizabeth Street,tertiary,True,136.215,"LINESTRING (145.3932096 -6.0730957, 145.3927894 -6.073134, 145.3924774 -6.0731675, 145.3919838 -6.0732174)",,
894267822,False,Gurney Street,residential,True,200.736,"LINESTRING (145.3932096 -6.0730957, 145.3933658 -6.0747977, 145.3933745 -6.0748935)",,
60744311,False,McWilliam Street,tertiary,False,166.086,"LINESTRING (145.3956156 -6.0742663, 145.3956406 -6.0745338, 145.3957153 -6.0747101, 145.3964382 -6.0754529)",,
60744311,False,McWilliam Street,tertiary,True,155.726,"LINESTRING (145.3956156 -6.0742663, 145.395497 -6.0729757, 145.3954878 -6.0728716)",,
61460793,False,Elizabeth Street,tertiary,False,60.797,"LINESTRING (145.3909603 -6.073337, 145.3915054 -6.0732653)",,
60744315,False,Independence Drive,tertiary,True,279.52699999999993,"LINESTRING (145.3909603 -6.073337, 145.390626 -6.0733963, 145.3903586 -6.0735175, 145.3900529 -6.0737644, 145.3895766 -6.0744624, 145.3895085 -6.0745622, 145.3892315 -6.0747807, 145.3890553 -6.074803)",,
839274709,False,,unclassified,False,44.68900000000001,"LINESTRING (145.3909603 -6.073337, 145.3909428 -6.0732087, 145.3909099 -6.0730473, 145.3908905 -6.0729413)",,
60744311,False,McWilliam Street,tertiary,False,143.995,"LINESTRING (145.3964382 -6.0754529, 145.3971373 -6.076172, 145.3973363 -6.0763905)",,
60744311,False,McWilliam Street,tertiary,True,166.08599999999998,"LINESTRING (145.3964382 -6.0754529, 145.3957153 -6.0747101, 145.3956406 -6.0745338, 145.3956156 -6.0742663)",,
60744326,False,Garden Street,residential,False,486.13199999999995,"LINESTRING (145.3964382 -6.0754529, 145.3969921 -6.074951, 145.3971768 -6.0747836, 145.3972917 -6.0746003, 145.397256 -6.0744406, 145.3969729 -6.0741076, 145.3969134 -6.0739814, 145.3967945 -6.0729089, 145.3966173 -6.0727815, 145.3954878 -6.0728716)",,
60744335,False,Fox Street,residential,True,301.70099999999996,"LINESTRING (145.3964382 -6.0754529, 145.3958319 -6.0760307, 145.39564 -6.0760489, 145.3945171 -6.0749151, 145.3945056 -6.0748206)",,
60744338,False,,residential,True,48.036,"LINESTRING (145.3953881 -6.0717883, 145.3958159 -6.0717131)",,
60744341,False,,unclassified,True,120.964,"LINESTRING (145.3953881 -6.0717883, 145.3954422 -6.0723346, 145.3954878 -6.0728716)",,
