osmid,highway,oneway,reversed,length,name,lanes,maxspeed,geometry
43942326,secondary,True,False,440.354,Atçapar köçesi,,50,"LINESTRING (62.3572825 37.3018833, 62.3594981 37.2985303, 62.3596051 37.2983806)"
321996522,residential,False,True,130.841,,,,"LINESTRING (62.3552895 37.2939244, 62.3554441 37.2940521, 62.3565713 37.2944933)"
340255117,residential,False,False,26.715,Saryhan köçesi,,,"LINESTRING (62.3624673 37.3000082, 62.3627253 37.3001331)"
340255117,residential,False,True,112.423,Saryhan köçesi,,,"LINESTRING (62.3624673 37.3000082, 62.3614075 37.2994501)"
353684890,residential,False,False,188.952,,,,"LINESTRING (62.3624673 37.3000082, 62.363571 37.2985533)"
353684890,residential,False,True,188.952,,,,"LINESTRING (62.363571 37.2985533, 62.3624673 37.3000082)"
340255117,residential,False,False,26.598,Saryhan köçesi,,,"LINESTRING (62.3636791 37.3006547, 62.3639269 37.3007902)"
340255117,residential,False,True,102.379,Saryhan köçesi,,,"LINESTRING (62.3636791 37.3006547, 62.3627253 37.3001331)"
340255117,residential,False,True,127.522,Saryhan köçesi,,,"LINESTRING (62.3651092 37.3014465, 62.3639269 37.3007902)"
340255745,residential,False,True,452.164,,,,"LINESTRING (62.3580211 37.2976127, 62.3555844 37.3011874)"
353687532,residential,False,False,105.108,Saryhan kocesi,10,,"LINESTRING (62.3580211 37.2976127, 62.3570002 37.297129)"
353687532,residential,False,True,164.081,Saryhan kocesi,10,,"LINESTRING (62.3580211 37.2976127, 62.3596051 37.2983806)"
353687535,residential,False,False,255.595,,,,"LINESTRING (62.3580211 37.2976127, 62.3594204 37.2956016)"
340253893,residential,False,False,236.468,,,,"LINESTRING (62.3546306 37.2959558, 62.3565713 37.2944933)"
353687532,residential,False,True,160.267,Saryhan kocesi,10,,"LINESTRING (62.3546306 37.2959558, 62.3561761 37.296708)"
321996522,residential,False,False,103.847,,,,"LINESTRING (62.3594204 37.2956016, 62.3583636 37.2951949)"
321996522,residential,False,True,15.977,,,,"LINESTRING (62.3594204 37.2956016, 62.3595816 37.2956664)"
353687535,residential,False,True,255.595,,,,"LINESTRING (62.3594204 37.2956016, 62.3580211 37.2976127)"
493913822,residential,False,True,274.718,,,,"LINESTRING (62.3610294 37.2934807, 62.3595816 37.2956664)"
591758272,secondary,False,False,153.929,,,,"LINESTRING (62.3610294 37.2934807, 62.3624592 37.2942697)"
353687532,residential,False,False,160.267,Saryhan kocesi,10,,"LINESTRING (62.3561761 37.296708, 62.3546306 37.2959558)"
353687532,residential,False,True,86.634,Saryhan kocesi,10,,"LINESTRING (62.3561761 37.296708, 62.3570002 37.297129)"
353687531,residential,False,True,265.377,,,,"LINESTRING (62.3561761 37.296708, 62.3553286 37.2980022, 62.3551543 37.2980407, 62.3544407 37.2975008)"
791607340,residential,False,True,237.18099999999998,,,,"LINESTRING (62.3561761 37.296708, 62.3562178 37.2966182, 62.3562741 37.2965179, 62.3563573 37.296392, 62.3565826 37.2960485, 62.3567516 37.295817, 62.3569044 37.2956036, 62.3570667 37.2953561, 62.3572719 37.2950808, 62.3573859 37.2949464, 62.3575003 37.2948635)"
43942326,secondary,True,False,268.042,Atçapar köçesi,,50,"LINESTRING (62.3596051 37.2983806, 62.3610336 37.2962547)"
353687532,residential,False,False,164.081,Saryhan kocesi,10,,"LINESTRING (62.3596051 37.2983806, 62.3580211 37.2976127)"
321996522,residential,False,False,15.977,,,,"LINESTRING (62.3595816 37.2956664, 62.3594204 37.2956016)"
321996522,residential,False,True,144.139,,,,"LINESTRING (62.3595816 37.2956664, 62.3610336 37.2962547)"
493913822,residential,False,False,274.718,,,,"LINESTRING (62.3595816 37.2956664, 62.3610294 37.2934807)"
321996522,residential,False,False,144.139,,,,"LINESTRING (62.3610336 37.2962547, 62.3595816 37.2956664)"
321996522,residential,False,True,14.997,,,,"LINESTRING (62.3610336 37.2962547, 62.3611855 37.2963146)"
43942326,secondary,True,False,254.916,Atçapar köçesi,,50,"LINESTRING (62.3610336 37.2962547, 62.3622214 37.294487, 62.3624592 37.2942697)"
321996522,residential,False,False,91.912,,,,"LINESTRING (62.3575003 37.2948635, 62.3565713 37.2944933)"
321996522,residential,False,True,51.485,,,,"LINESTRING (62.3575003 37.2948635, 62.3580257 37.2950627)"
791607340,residential,False,False,237.181,,,,"LINESTRING (62.3575003 37.2948635, 62.3573859 37.2949464, 62.3572719 37.2950808, 62.3570667 37.2953561, 62.3569044 37.2956036, 62.3567516 37.295817, 62.3565826 37.2960485, 62.3563573 37.296392, 62.3562741 37.2965179, 62.3562178 37.2966182, 62.3561761 37.296708)"
321996522,residential,False,False,51.485,,,,"LINESTRING (62.3580257 37.2950627, 62.3575003 37.2948635)"
321996522,residential,False,True,33.309,,,,"LINESTRING (62.3580257 37.2950627, 62.3583636 37.2951949)"
493913820,tertiary,False,False,115.88,Atçapar köçesi,,,"LINESTRING (62.3630367 37.2933343, 62.3624592 37.2942697)"
321996513,residential,False,True,241.554,,,,"LINESTRING (62.3634424 37.2948129, 62.3622768 37.2967774)"
843323639,residential,False,True,105.89,,,,"LINESTRING (62.3634424 37.2948129, 62.3624592 37.2942697)"
321996513,residential,False,False,241.554,,,,"LINESTRING (62.3622768 37.2967774, 62.3634424 37.2948129)"
321996513,residential,False,True,242.082,,,,"LINESTRING (62.3622768 37.2967774, 62.3610912 37.2987396)"
321996522,residential,False,False,109.393,,,,"LINESTRING (62.3622768 37.2967774, 62.3611855 37.2963146)"
353687536,residential,False,True,487.785,Görogly köçesi,,,"LINESTRING (62.3544356 37.3010125, 62.3570002 37.297129)"
