osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,ref,maxspeed,access,junction
60004565,,Antonio Jose de Sucre,primary,True,False,24.684,"LINESTRING (-79.6181512 -3.7160846, -79.6179681 -3.7159861, -79.6179557 -3.7159787)",,,,,
603930264,,Avenida Del Ejercito,primary,True,False,95.806,"LINESTRING (-79.6172552 -3.7152055, -79.6180636 -3.71548, -79.6180725 -3.7154833)",,,,,
603930264,,Avenida Del Ejercito,primary,True,False,48.987,"LINESTRING (-79.6156481 -3.7145399, -79.6160409 -3.714741)",,,,,
"[441794057, 60065164]",,Ricardo Paredes,residential,False,True,211.10399999999998,"LINESTRING (-79.6156481 -3.7145399, -79.615818 -3.7142583, -79.6161124 -3.7143158, -79.616213 -3.714352, -79.6163283 -3.7144109, -79.6164115 -3.7145018, -79.616516 -3.7146211, -79.6165655 -3.7146573, -79.6166394 -3.7146679, -79.6166797 -3.7146662, -79.6167481 -3.7146678, -79.6168218 -3.7146572, -79.6169733 -3.7146357, -79.6170471 -3.7146478, -79.6171369 -3.7146705, -79.6171959 -3.7146879, -79.6172461 -3.7147057)",,,,,
60004912,,Simon Bolivar,primary,True,False,49.046,"LINESTRING (-79.6157628 -3.7154317, -79.6153557 -3.7152599)",,,,,
60006449,,Fausto Redrován,residential,False,False,362.934,"LINESTRING (-79.6183558 -3.7136098, -79.6184132 -3.7136191, -79.6185103 -3.7136521, -79.6186227 -3.7137048, -79.6186817 -3.7137637, -79.6187273 -3.713935, -79.6187943 -3.7141304, -79.6188131 -3.7143124, -79.6188426 -3.7143606, -79.6189687 -3.7144007, -79.619025 -3.7144703, -79.6190733 -3.7146068, -79.6191162 -3.7146737, -79.6191725 -3.7147032, -79.6193603 -3.7147781, -79.6194595 -3.7148638, -79.6195963 -3.7148745, -79.6197546 -3.7147942, -79.619953 -3.7145158, -79.6199933 -3.7144275, -79.6200013 -3.7141946, -79.6200281 -3.714026, -79.6201783 -3.7137958)",,,,,
60006449,,Fausto Redrován,residential,False,True,140.224,"LINESTRING (-79.6183558 -3.7136098, -79.6182905 -3.7136294, -79.6181908 -3.7137945, -79.6180983 -3.7139109, -79.6180301 -3.7139813, -79.6179374 -3.7140019, -79.6177979 -3.7140019, -79.6177469 -3.7139671, -79.6176852 -3.7138801, -79.6176168 -3.7138065, -79.6175645 -3.7137744, -79.6175042 -3.7137503, -79.6174572 -3.713757, -79.6173795 -3.7137517)",,,,,
603933070,,Gonzalo Diaz,residential,True,False,47.462,"LINESTRING (-79.6183558 -3.7136098, -79.618341 -3.7134452, -79.6183383 -3.7132846, -79.6183638 -3.7131869)",,,,,
60004573,,Padre José Tinajero,residential,False,False,61.544000000000004,"LINESTRING (-79.6173795 -3.7137517, -79.6172373 -3.7137932, -79.6170871 -3.7137851, -79.6169396 -3.7137811, -79.6168323 -3.7137972)",,,,,
60004573,,Padre José Tinajero,residential,False,True,128.655,"LINESTRING (-79.6173795 -3.7137517, -79.6178542 -3.713393, -79.6180621 -3.7132565, -79.6181935 -3.7131963, -79.6183638 -3.7131869)",,,,,
60006449,,Fausto Redrován,residential,False,False,140.224,"LINESTRING (-79.6173795 -3.7137517, -79.6174572 -3.713757, -79.6175042 -3.7137503, -79.6175645 -3.7137744, -79.6176168 -3.7138065, -79.6176852 -3.7138801, -79.6177469 -3.7139671, -79.6177979 -3.7140019, -79.6179374 -3.7140019, -79.6180301 -3.7139813, -79.6180983 -3.7139109, -79.6181908 -3.7137945, -79.6182905 -3.7136294, -79.6183558 -3.7136098)",,,,,
60006452,,Guayaquil,residential,False,False,10.155,"LINESTRING (-79.6199517 -3.7191771, -79.6198806 -3.7192346)",,,,,
60006452,,Guayaquil,residential,False,True,38.77,"LINESTRING (-79.6199517 -3.7191771, -79.6201864 -3.7189188)",,,,,
60006452,,Guayaquil,residential,False,True,28.836,"LINESTRING (-79.6196942 -3.7194153, -79.6198806 -3.7192346)",,,,,
60006478,,Jaime Roldos Aguilera,residential,False,True,59.348,"LINESTRING (-79.6196942 -3.7194153, -79.6193147 -3.7190392)",,,,,
60063753,,Assad Bucaram,residential,False,True,13.653,"LINESTRING (-79.6185744 -3.7184424, -79.6186924 -3.7184076)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,18.872999999999998,"LINESTRING (-79.6185744 -3.7184424, -79.618526 -3.7183592, -79.6184837 -3.718299)",,,,,
60063753,,Assad Bucaram,residential,False,False,79.297,"LINESTRING (-79.6185744 -3.7184424, -79.6184 -3.7184986, -79.6181265 -3.7186056, -79.6179011 -3.7186806)",,,,,
603933070,,Gonzalo Diaz,residential,True,False,3.505,"LINESTRING (-79.6180725 -3.7154833, -79.6180792 -3.7154525)",,,,,
603933527,,Welmer Quezada,primary,True,False,29.990000000000002,"LINESTRING (-79.6180725 -3.7154833, -79.6183009 -3.7155598, -79.6183287 -3.7155692)",,,,,
60006462,,Loja,residential,False,False,39.055,"LINESTRING (-79.6209213 -3.7196, -79.6211761 -3.7193577)",,,,,
60063753,,Assad Bucaram,residential,False,False,111.297,"LINESTRING (-79.6209213 -3.7196, -79.6201864 -3.7189188)",,,,,
60063753,,Assad Bucaram,residential,False,False,13.653,"LINESTRING (-79.6186924 -3.7184076, -79.6185744 -3.7184424)",,,,,
60006478,,Jaime Roldos Aguilera,residential,False,False,98.492,"LINESTRING (-79.6186924 -3.7184076, -79.6188748 -3.7185936, -79.6190143 -3.7187328, -79.6193147 -3.7190392)",,,,,
60063753,,Assad Bucaram,residential,False,True,187.45999999999998,"LINESTRING (-79.6186924 -3.7184076, -79.6190934 -3.7183112, -79.6191846 -3.7183192, -79.6194867 -3.7184378, -79.6198085 -3.718577, -79.6201864 -3.7189188)",,,,,
561377008,2,Vía Portovelo - Loja,secondary,False,False,27.298,"LINESTRING (-79.6179011 -3.7186806, -79.6177965 -3.7184584)",,,,,
60063753,,Assad Bucaram,residential,False,True,79.297,"LINESTRING (-79.6179011 -3.7186806, -79.6181265 -3.7186056, -79.6184 -3.7184986, -79.6185744 -3.7184424)",,,,,
60004907,,,residential,True,False,32.674,"LINESTRING (-79.6183929 -3.7155994, -79.6182588 -3.715861)",,,,,
603933527,,Welmer Quezada,primary,True,False,45.437,"LINESTRING (-79.6183929 -3.7155994, -79.6187752 -3.7157458)",,,,,
40196297,2,Avenida Del Ejercito,primary,True,False,187.178,"LINESTRING (-79.6200174 -3.7164403, -79.6201167 -3.7166303, -79.6202508 -3.7168444, -79.6203393 -3.7170077, -79.6204519 -3.7172325, -79.6205941 -3.7175618, -79.6206477 -3.7176474, -79.6207845 -3.7177384, -79.6208838 -3.7178589)",,,,,
60006454,,24 de mayo,residential,False,False,69.68700000000001,"LINESTRING (-79.6200174 -3.7164403, -79.6200952 -3.7162475, -79.6201823 -3.7161084, -79.6204036 -3.7159812)",,,,,
60006454,,24 de mayo,residential,False,True,64.768,"LINESTRING (-79.6200174 -3.7164403, -79.619945 -3.7166999, -79.6198042 -3.7169796)",,,,,
603933527,,Welmer Quezada,primary,True,False,51.333,"LINESTRING (-79.6187752 -3.7157458, -79.619197 -3.7159354)",,,,,
60006455,,Rosa Vivar,primary,False,True,57.277,"LINESTRING (-79.6187752 -3.7157458, -79.6187801 -3.7157346, -79.618993 -3.7152788)",,,,,
60065171,,Sn,residential,True,False,28.831,"LINESTRING (-79.617869 -3.714394, -79.6177697 -3.7146336)",,,,,
40196293,,Avenida del Artesano,residential,True,False,127.697,"LINESTRING (-79.617869 -3.714394, -79.6174988 -3.7142602, -79.6173526 -3.7142107, -79.6172225 -3.7141759, -79.6171877 -3.7140327, -79.6171515 -3.7139859, -79.6169557 -3.7139377, -79.616902 -3.7139123)",,,,,
60065170,,Las Naranjas,residential,False,True,120.776,"LINESTRING (-79.6174639 -3.7175056, -79.6174479 -3.7174146, -79.6173781 -3.7173102, -79.6171984 -3.7170452, -79.6170643 -3.7168552, -79.616898 -3.7167106, -79.6168417 -3.716633)",,,,,
561377008,2,Vía Portovelo - Loja,secondary,False,False,30.058999999999997,"LINESTRING (-79.6174639 -3.7175056, -79.6173459 -3.7174306, -79.6172252 -3.7173798)",,,,,
561377008,2,Vía Portovelo - Loja,secondary,False,True,71.589,"LINESTRING (-79.6174639 -3.7175056, -79.6175632 -3.7177036, -79.6177027 -3.7181024)",,,,,
60065173,,Vicente Jara,residential,False,True,42.014,"LINESTRING (-79.6176694 -3.7148458, -79.6180235 -3.7149796)",,,,,
60065173,,Vicente Jara,residential,False,False,49.742999999999995,"LINESTRING (-79.6176694 -3.7148458, -79.6175447 -3.7147937, -79.6174441 -3.7147588, -79.6173261 -3.7147401, -79.6172461 -3.7147057)",,,,,
60065171,,Sn,residential,True,False,26.089,"LINESTRING (-79.6177697 -3.7146336, -79.6176694 -3.7148458)",,,,,
60065172,,Nancy Avecilla,living_street,False,True,54.456999999999994,"LINESTRING (-79.6177697 -3.7146336, -79.6181506 -3.7147808, -79.6182284 -3.7148076)",,,,,
60065173,,Vicente Jara,residential,False,False,42.014,"LINESTRING (-79.6180235 -3.7149796, -79.6176694 -3.7148458)",,,,,
603930264,,Avenida Del Ejercito,primary,True,False,58.404,"LINESTRING (-79.6167652 -3.7150137, -79.6172552 -3.7152055)",,,,,
60065173,,Vicente Jara,residential,False,True,64.366,"LINESTRING (-79.6167652 -3.7150137, -79.616787 -3.7149831, -79.6168239 -3.7149429, -79.6168728 -3.7148941, -79.6170794 -3.714791, -79.6171464 -3.7147628, -79.6172461 -3.7147057)",,,,,
60065176,,Los Pomarrosos,residential,False,False,72.06,"LINESTRING (-79.6186279 -3.7173862, -79.6181372 -3.7178107)",,,,,
441960356,,Callejon 5-A,residential,False,True,41.974,"LINESTRING (-79.6186279 -3.7173862, -79.6188967 -3.7176518)",,,,,
"[60065177, 441960356]",,"['Las Cañas', 'Callejon 5-A']",residential,False,False,101.93,"LINESTRING (-79.6186279 -3.7173862, -79.6183745 -3.7171452, -79.6179226 -3.7174895)",,,,,
561377008,2,Vía Portovelo - Loja,secondary,False,True,40.931,"LINESTRING (-79.6177027 -3.7181024, -79.6177965 -3.7184584)",,,,,
561377008,2,Vía Portovelo - Loja,secondary,False,False,71.589,"LINESTRING (-79.6177027 -3.7181024, -79.6175632 -3.7177036, -79.6174639 -3.7175056)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,42.278,"LINESTRING (-79.6179226 -3.7174895, -79.6177027 -3.717179)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,True,42.926,"LINESTRING (-79.6179226 -3.7174895, -79.6181372 -3.7178107)",,,,,
"[60065177, 441960356]",,"['Las Cañas', 'Callejon 5-A']",residential,False,True,101.93,"LINESTRING (-79.6179226 -3.7174895, -79.6183745 -3.7171452, -79.6186279 -3.7173862)",,,,,
60065179,,Las Piñas,residential,False,False,38.708,"LINESTRING (-79.6179873 -3.7169777, -79.6177027 -3.717179)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,4.536,"LINESTRING (-79.6177027 -3.717179, -79.6176866 -3.7171415)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,True,42.278,"LINESTRING (-79.6177027 -3.717179, -79.6179226 -3.7174895)",,,,,
60065179,,Las Piñas,residential,False,True,38.708,"LINESTRING (-79.6177027 -3.717179, -79.6179873 -3.7169777)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,True,33.985,"LINESTRING (-79.6175015 -3.716898, -79.6176866 -3.7171415)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,89.484,"LINESTRING (-79.6175015 -3.716898, -79.6173754 -3.7167133, -79.617303 -3.7166384, -79.6172145 -3.7165902, -79.6171019 -3.7165848, -79.6168417 -3.716633)",,,,,
60065180,,,residential,False,True,29.457,"LINESTRING (-79.6175015 -3.716898, -79.6175826 -3.7169217, -79.6176467 -3.716941, -79.6176927 -3.7169254, -79.6177505 -3.7168948)",,,,,
60065185,,Los Guabos,residential,False,False,85.324,"LINESTRING (-79.6191228 -3.7178723, -79.6184837 -3.718299)",,,,,
441960356,,Callejon 5-A,residential,False,False,35.08,"LINESTRING (-79.6191228 -3.7178723, -79.6188967 -3.7176518)",,,,,
441960356,,Callejon 5-A,residential,False,True,114.374,"LINESTRING (-79.6191228 -3.7178723, -79.6194672 -3.7181465, -79.6196656 -3.7182375, -79.6199526 -3.7183312, -79.6200224 -3.7183337)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,28.235,"LINESTRING (-79.6184837 -3.718299, -79.618333 -3.7180944)",,,,,
60065185,,Los Guabos,residential,False,True,85.324,"LINESTRING (-79.6184837 -3.718299, -79.6191228 -3.7178723)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,True,18.872999999999998,"LINESTRING (-79.6184837 -3.718299, -79.618526 -3.7183592, -79.6185744 -3.7184424)",,,,,
60065186,,Los Mangos,residential,False,False,79.589,"LINESTRING (-79.6188967 -3.7176518, -79.618333 -3.7180944)",,,,,
441960356,,Callejon 5-A,residential,False,False,41.974,"LINESTRING (-79.6188967 -3.7176518, -79.6186279 -3.7173862)",,,,,
441960356,,Callejon 5-A,residential,False,True,35.08,"LINESTRING (-79.6188967 -3.7176518, -79.6191228 -3.7178723)",,,,,
60065186,,Los Mangos,residential,False,True,71.987,"LINESTRING (-79.6177965 -3.7184584, -79.618333 -3.7180944)",,,,,
561377008,2,Vía Portovelo - Loja,secondary,False,False,40.931,"LINESTRING (-79.6177965 -3.7184584, -79.6177027 -3.7181024)",,,,,
561377008,2,Vía Portovelo - Loja,secondary,False,True,27.298,"LINESTRING (-79.6177965 -3.7184584, -79.6179011 -3.7186806)",,,,,
60004565,,Antonio Jose de Sucre,primary,True,False,48.992,"LINESTRING (-79.6188969 -3.716486, -79.6185041 -3.7162848)",,,,,
60004906,,Tomás Carrión,residential,False,False,50.703,"LINESTRING (-79.6190324 -3.7162412, -79.6186223 -3.7160401)",,,,,
60004908,,Mesías Cabrera,residential,True,False,31.097,"LINESTRING (-79.6190324 -3.7162412, -79.6188969 -3.716486)",,,,,
60004906,,Tomás Carrión,residential,False,True,91.265,"LINESTRING (-79.6190324 -3.7162412, -79.6193717 -3.7164317, -79.619389 -3.7164331, -79.619407 -3.7164244, -79.6194339 -3.7163762, -79.6195184 -3.7161808, -79.6195868 -3.7160737)",,,,,
"[441794057, 60065164]",,Ricardo Paredes,residential,False,False,211.10399999999998,"LINESTRING (-79.6172461 -3.7147057, -79.6171959 -3.7146879, -79.6171369 -3.7146705, -79.6170471 -3.7146478, -79.6169733 -3.7146357, -79.6168218 -3.7146572, -79.6167481 -3.7146678, -79.6166797 -3.7146662, -79.6166394 -3.7146679, -79.6165655 -3.7146573, -79.616516 -3.7146211, -79.6164115 -3.7145018, -79.6163283 -3.7144109, -79.616213 -3.714352, -79.6161124 -3.7143158, -79.615818 -3.7142583, -79.6156481 -3.7145399)",,,,,
60065173,,Vicente Jara,residential,False,False,64.366,"LINESTRING (-79.6172461 -3.7147057, -79.6171464 -3.7147628, -79.6170794 -3.714791, -79.6168728 -3.7148941, -79.6168239 -3.7149429, -79.616787 -3.7149831, -79.6167652 -3.7150137)",,,,,
60065173,,Vicente Jara,residential,False,True,49.742999999999995,"LINESTRING (-79.6172461 -3.7147057, -79.6173261 -3.7147401, -79.6174441 -3.7147588, -79.6175447 -3.7147937, -79.6176694 -3.7148458)",,,,,
60004589,,Gonzalo Diaz,residential,False,True,28.333,"LINESTRING (-79.6177505 -3.7168948, -79.6176866 -3.7171415)",,,,,
"[60957580, 60004589, 60957582]",2,Gonzalo Diaz,residential,False,False,104.462,"LINESTRING (-79.6177505 -3.7168948, -79.6177857 -3.7167871, -79.6178378 -3.716503, -79.6178702 -3.7163575, -79.6179557 -3.7159787)",yes,,,,
60065180,,,residential,False,False,29.457,"LINESTRING (-79.6177505 -3.7168948, -79.6176927 -3.7169254, -79.6176467 -3.716941, -79.6175826 -3.7169217, -79.6175015 -3.716898)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,42.926,"LINESTRING (-79.6181372 -3.7178107, -79.6179226 -3.7174895)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,True,38.304,"LINESTRING (-79.6181372 -3.7178107, -79.618333 -3.7180944)",,,,,
60065176,,Los Pomarrosos,residential,False,True,72.06,"LINESTRING (-79.6181372 -3.7178107, -79.6186279 -3.7173862)",,,,,
603930815,,Los Pomarrosos,residential,True,False,58.108,"LINESTRING (-79.6181372 -3.7178107, -79.6177027 -3.7181024)",,,,,
60004589,,Gonzalo Diaz,residential,False,False,28.333,"LINESTRING (-79.6176866 -3.7171415, -79.6177505 -3.7168948)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,33.985,"LINESTRING (-79.6176866 -3.7171415, -79.6175015 -3.716898)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,True,4.536,"LINESTRING (-79.6176866 -3.7171415, -79.6177027 -3.717179)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,False,253.36700000000002,"LINESTRING (-79.6168417 -3.716633, -79.6166754 -3.7166303, -79.6165225 -3.71655, -79.6163508 -3.7164537, -79.6157661 -3.7161004, -79.6151599 -3.7156346, -79.615058 -3.7155918, -79.6149883 -3.7156079, -79.614881 -3.7156534)",,,,,
60006453,2,Avendia 13 de Mayo,residential,False,True,89.484,"LINESTRING (-79.6168417 -3.716633, -79.6171019 -3.7165848, -79.6172145 -3.7165902, -79.617303 -3.7166384, -79.6173754 -3.7167133, -79.6175015 -3.716898)",,,,,
60065170,,Las Naranjas,residential,False,False,120.776,"LINESTRING (-79.6168417 -3.716633, -79.616898 -3.7167106, -79.6170643 -3.7168552, -79.6171984 -3.7170452, -79.6173781 -3.7173102, -79.6174479 -3.7174146, -79.6174639 -3.7175056)",,,,,
60004630,,Avendia Del Minero,residential,False,True,177.379,"LINESTRING (-79.6145873 -3.7134934, -79.6146812 -3.7134854, -79.6147643 -3.7134465, -79.6149775 -3.7134077, -79.6151063 -3.7134238, -79.6152712 -3.7134907, -79.615522 -3.7136312, -79.6155556 -3.713662, -79.6156535 -3.7136754, -79.6157688 -3.7136593, -79.6159083 -3.7136085, -79.616092 -3.7135563)",,,,,
60006448,,Avenida Del Ejercito,residential,False,False,219.66799999999998,"LINESTRING (-79.6145873 -3.7134934, -79.6144532 -3.7134291, -79.6139905 -3.7130986, -79.613619 -3.7128416, -79.6135104 -3.7127225, -79.6134205 -3.7125847, -79.6133079 -3.7124803, -79.6130094 -3.7123399)",,,,,
