osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name,bridge
89638754,1,E10;E45,trunk,roundabout,True,False,10.933,"LINESTRING (-76.8870621 0.0831328, -76.8870311 0.0831221, -76.8869983 0.0831219, -76.8869672 0.0831321)",,
123315639,,,residential,,False,True,10.628,"LINESTRING (-76.8819356 0.0821878, -76.8819316 0.0822833)",Manabí,
89638868,2,E45;E10,trunk,,True,False,85.80799999999999,"LINESTRING (-76.8819356 0.0821878, -76.8816573 0.0822026, -76.8814079 0.0822373, -76.8811856 0.0823309)",Avenida Quito,
123305028,2,E45;E10,trunk,,True,False,10.494,"LINESTRING (-76.8796834 0.0830855, -76.879758 0.0831433)",Avenida Quito,
114490931,,,residential,,False,False,106.831,"LINESTRING (-76.8879456 0.0890327, -76.8879196 0.0880723)",25 de Septiembre,
88280448,,,residential,,False,False,91.33600000000001,"LINESTRING (-76.8879456 0.0890327, -76.8878672 0.0889324, -76.8871746 0.0889779)",Velasco Ibarra,
123315638,,,residential,,False,False,97.127,"LINESTRING (-76.884887 0.0872547, -76.8849396 0.0881266)",Guayaquil,
123315638,,,residential,,False,True,55.843,"LINESTRING (-76.884887 0.0872547, -76.8848973 0.0867526)",Guayaquil,
840605282,,,residential,,False,False,73.089,"LINESTRING (-76.884887 0.0872547, -76.8842297 0.0872568)",Venezuela,
840605282,,,residential,,False,True,67.108,"LINESTRING (-76.884887 0.0872547, -76.8854905 0.0872591)",Venezuela,
88280443,,,residential,,False,False,76.374,"LINESTRING (-76.8848973 0.0867526, -76.8842105 0.0867609)",10 de Agosto,
88280443,,,residential,,False,True,64.038,"LINESTRING (-76.8848973 0.0867526, -76.8854732 0.0867494)",10 de Agosto,
123315638,,,residential,,False,False,55.843,"LINESTRING (-76.8848973 0.0867526, -76.884887 0.0872547)",Guayaquil,
"[123305051, 123315637, 123315638]",,,residential,,False,True,81.006,"LINESTRING (-76.8848973 0.0867526, -76.8849074 0.0864949, -76.8849073 0.0862652, -76.8849143 0.0860244)",Guayaquil,yes
88280443,,,residential,,False,False,66.524,"LINESTRING (-76.8860714 0.0867404, -76.8854732 0.0867494)",10 de Agosto,
88280443,,,residential,,False,True,52.166,"LINESTRING (-76.8860714 0.0867404, -76.8865403 0.0867254)",10 de Agosto,
123315653,,,residential,,False,False,59.168,"LINESTRING (-76.8860714 0.0867404, -76.886082 0.0872724)",24 de Mayo,
"[123315652, 123315653]",,,residential,,False,True,90.024,"LINESTRING (-76.8860714 0.0867404, -76.8860706 0.0861567, -76.8860572 0.0859312)",24 de Mayo,yes
123315647,,,residential,,False,False,96.803,"LINESTRING (-76.8854905 0.0872591, -76.885516 0.0881293)",Vicente Narvaez,
123315647,,,residential,,False,True,56.709,"LINESTRING (-76.8854905 0.0872591, -76.8854732 0.0867494)",Vicente Narvaez,
840605282,,,residential,,False,False,67.108,"LINESTRING (-76.8854905 0.0872591, -76.884887 0.0872547)",Venezuela,
840605282,,,residential,,False,True,65.788,"LINESTRING (-76.8854905 0.0872591, -76.886082 0.0872724)",Venezuela,
88280443,,,residential,,False,False,64.038,"LINESTRING (-76.8854732 0.0867494, -76.8848973 0.0867526)",10 de Agosto,
88280443,,,residential,,False,True,66.524,"LINESTRING (-76.8854732 0.0867494, -76.8860714 0.0867404)",10 de Agosto,
123315647,,,residential,,False,False,56.709,"LINESTRING (-76.8854732 0.0867494, -76.8854905 0.0872591)",Vicente Narvaez,
"[123315643, 840605276, 123315647]",,,residential,,False,True,83.739,"LINESTRING (-76.8854732 0.0867494, -76.8854582 0.0863499, -76.8854636 0.0861415, -76.8854733 0.085997)",Vicente Narvaez,yes
123315647,,,residential,,False,True,96.803,"LINESTRING (-76.885516 0.0881293, -76.8854905 0.0872591)",Vicente Narvaez,
840605281,,,residential,,False,False,63.86,"LINESTRING (-76.885516 0.0881293, -76.8860899 0.088151)",Cofanes,
840605281,,,residential,,False,True,64.093,"LINESTRING (-76.885516 0.0881293, -76.8849396 0.0881266)",Cofanes,
123315645,,,residential,,True,False,98.952,"LINESTRING (-76.8834986 0.0872707, -76.8835216 0.0881603)",12 de Febrero,
840605282,,,residential,,False,True,81.309,"LINESTRING (-76.8834986 0.0872707, -76.8842297 0.0872568)",Venezuela,
840605283,,,residential,,False,False,98.848,"LINESTRING (-76.8834986 0.0872707, -76.8826221 0.087419)",Venezuela,
89635412,,,residential,,False,False,100.919,"LINESTRING (-76.8835216 0.0881603, -76.8826144 0.0881868)",Cofanes,
123315645,,,residential,,True,False,114.782,"LINESTRING (-76.8835216 0.0881603, -76.8835488 0.0891922)",12 de Febrero,
840605281,,,residential,,False,False,78.42,"LINESTRING (-76.8835216 0.0881603, -76.8842268 0.0881524)",Cofanes,
89638938,,,residential,,True,False,99.587,"LINESTRING (-76.8842268 0.0881524, -76.8842297 0.0872568)",Francisco de Orellana,
840605281,,,residential,,False,False,79.312,"LINESTRING (-76.8842268 0.0881524, -76.8849396 0.0881266)",Cofanes,
840605281,,,residential,,False,True,78.42,"LINESTRING (-76.8842268 0.0881524, -76.8835216 0.0881603)",Cofanes,
89638938,,,residential,,True,False,55.183,"LINESTRING (-76.8842297 0.0872568, -76.8842105 0.0867609)",Francisco de Orellana,
840605282,,,residential,,False,False,81.309,"LINESTRING (-76.8842297 0.0872568, -76.8834986 0.0872707)",Venezuela,
840605282,,,residential,,False,True,73.089,"LINESTRING (-76.8842297 0.0872568, -76.884887 0.0872547)",Venezuela,
88280443,,,residential,,False,True,76.374,"LINESTRING (-76.8842105 0.0867609, -76.8848973 0.0867526)",10 de Agosto,
"[123315622, 123315623]",,,residential,,True,False,82.381,"LINESTRING (-76.8842105 0.0867609, -76.8842161 0.0865979, -76.8842064 0.0860202)",Francisco de Orellana,yes
123315638,,,residential,,False,False,95.642,"LINESTRING (-76.8849396 0.0881266, -76.8849957 0.0889849)",Guayaquil,
123315638,,,residential,,False,True,97.127,"LINESTRING (-76.8849396 0.0881266, -76.884887 0.0872547)",Guayaquil,
840605281,,,residential,,False,False,64.093,"LINESTRING (-76.8849396 0.0881266, -76.885516 0.0881293)",Cofanes,
840605281,,,residential,,False,True,79.312,"LINESTRING (-76.8849396 0.0881266, -76.8842268 0.0881524)",Cofanes,
88280446,,,residential,,False,True,99.077,"LINESTRING (-76.8867269 0.0881349, -76.886703 0.0872442)",Vilcabamba,
88280451,,,residential,,False,False,47.028,"LINESTRING (-76.8867269 0.0881349, -76.8871497 0.0881242)",Cofanes,
88280451,,,residential,,False,True,27.281,"LINESTRING (-76.8867269 0.0881349, -76.8864816 0.0881397)",Cofanes,
88280443,,,residential,,False,False,52.166,"LINESTRING (-76.8865403 0.0867254, -76.8860714 0.0867404)",10 de Agosto,
123315649,,,residential,,False,True,83.493,"LINESTRING (-76.8865403 0.0867254, -76.8865202 0.0859748)",Vilcabamba,
840605284,,,residential,,False,True,16.875,"LINESTRING (-76.8865403 0.0867254, -76.8866919 0.0867323)",10 de Agosto,
88280446,,,residential,,False,False,99.077,"LINESTRING (-76.886703 0.0872442, -76.8867269 0.0881349)",Vilcabamba,
88280446,,,residential,,False,True,56.934,"LINESTRING (-76.886703 0.0872442, -76.8866919 0.0867323)",Vilcabamba,
92950046,,,residential,,False,True,48.075,"LINESTRING (-76.886703 0.0872442, -76.8871353 0.0872375)",Venezuela,
840605282,,,residential,,False,False,69.123,"LINESTRING (-76.886703 0.0872442, -76.886082 0.0872724)",Venezuela,
88280451,,,residential,,False,False,85.803,"LINESTRING (-76.8871497 0.0881242, -76.8879196 0.0880723)",Cofanes,
88280451,,,residential,,False,True,47.028,"LINESTRING (-76.8871497 0.0881242, -76.8867269 0.0881349)",Cofanes,
840605275,,,residential,,False,False,94.968,"LINESTRING (-76.8871497 0.0881242, -76.8871746 0.0889779)",Progreso,
840605275,,,residential,,False,True,98.61,"LINESTRING (-76.8871497 0.0881242, -76.8871353 0.0872375)",Progreso,
88280448,,,residential,,False,False,75.791,"LINESTRING (-76.8871746 0.0889779, -76.8864934 0.0890013)",Velasco Ibarra,
840605275,,,residential,,False,True,94.968,"LINESTRING (-76.8871746 0.0889779, -76.8871497 0.0881242)",Progreso,
88280448,,,residential,,False,True,91.33600000000001,"LINESTRING (-76.8871746 0.0889779, -76.8878672 0.0889324, -76.8879456 0.0890327)",Velasco Ibarra,
88280448,,,residential,,False,True,75.791,"LINESTRING (-76.8864934 0.0890013, -76.8871746 0.0889779)",Velasco Ibarra,
88280455,,,residential,,False,True,95.815,"LINESTRING (-76.8864934 0.0890013, -76.8864816 0.0881397)",,
88280451,,,residential,,False,False,27.281,"LINESTRING (-76.8864816 0.0881397, -76.8867269 0.0881349)",Cofanes,
88280455,,,residential,,False,False,95.815,"LINESTRING (-76.8864816 0.0881397, -76.8864934 0.0890013)",,
840605281,,,residential,,False,True,43.573,"LINESTRING (-76.8864816 0.0881397, -76.8860899 0.088151)",Cofanes,
840605275,,,residential,,False,False,56.864,"LINESTRING (-76.8871255 0.0867262, -76.8871353 0.0872375)",Progreso,
840605275,,,residential,,False,True,102.684,"LINESTRING (-76.8871255 0.0867262, -76.8871036 0.085803)",Progreso,
840605284,,,residential,,False,False,48.219,"LINESTRING (-76.8871255 0.0867262, -76.8866919 0.0867323)",10 de Agosto,
92950046,,,residential,,False,False,48.075,"LINESTRING (-76.8871353 0.0872375, -76.886703 0.0872442)",Venezuela,
92950046,,,residential,,False,True,84.172,"LINESTRING (-76.8871353 0.0872375, -76.887892 0.0872169)",Venezuela,
840605275,,,residential,,False,False,98.61,"LINESTRING (-76.8871353 0.0872375, -76.8871497 0.0881242)",Progreso,
840605275,,,residential,,False,True,56.864,"LINESTRING (-76.8871353 0.0872375, -76.8871255 0.0867262)",Progreso,
123315653,,,residential,,False,True,97.7,"LINESTRING (-76.8860899 0.088151, -76.886082 0.0872724)",24 de Mayo,
840605281,,,residential,,False,False,43.573,"LINESTRING (-76.8860899 0.088151, -76.8864816 0.0881397)",Cofanes,
840605281,,,residential,,False,True,63.86,"LINESTRING (-76.8860899 0.088151, -76.885516 0.0881293)",Cofanes,
123315653,,,residential,,False,False,97.7,"LINESTRING (-76.886082 0.0872724, -76.8860899 0.088151)",24 de Mayo,
123315653,,,residential,,False,True,59.168,"LINESTRING (-76.886082 0.0872724, -76.8860714 0.0867404)",24 de Mayo,
840605282,,,residential,,False,False,65.788,"LINESTRING (-76.886082 0.0872724, -76.8854905 0.0872591)",Venezuela,
840605282,,,residential,,False,True,69.123,"LINESTRING (-76.886082 0.0872724, -76.886703 0.0872442)",Venezuela,
123315639,,,residential,,False,False,69.298,"LINESTRING (-76.8819523 0.0839736, -76.8819564 0.0833504)",Manabí,
123315639,,,residential,,False,True,72.3,"LINESTRING (-76.8819523 0.0839736, -76.8819549 0.0846238)",Manabí,
89638839,,,residential,,True,False,158.733,"LINESTRING (-76.8819523 0.0839736, -76.880652 0.0840164, -76.8805434 0.0840813)",Eloy Alfaro,
28718166,2,E45,primary,,True,False,78.33,"LINESTRING (-76.8806726 0.0853322, -76.8806509 0.0860363)",Avenida Colombia,
89635029,,,residential,,False,False,144.411,"LINESTRING (-76.8806726 0.0853322, -76.8819713 0.0853384)",La Ronda,
40287026,,,residential,,True,False,123.515,"LINESTRING (-76.8819564 0.0833504, -76.883067 0.0833296)",Jorge Añazco,
123315639,,,residential,,False,False,118.688,"LINESTRING (-76.8819564 0.0833504, -76.8819316 0.0822833)",Manabí,
123315639,,,residential,,False,True,69.298,"LINESTRING (-76.8819564 0.0833504, -76.8819523 0.0839736)",Manabí,
123305023,2,E45,primary,,True,False,92.433,"LINESTRING (-76.8799717 0.0833712, -76.880493 0.0840187)",Avenida Colombia,
40287026,,,residential,,True,False,123.244,"LINESTRING (-76.8799717 0.0833712, -76.8801277 0.0833709, -76.8803273 0.0833642, -76.8810797 0.0833448)",Jorge Añazco,
89638840,,,residential,,True,False,122.01,"LINESTRING (-76.8819549 0.0846238, -76.8830519 0.0846)",18 de Noviembre,
123315639,,,residential,,False,False,72.3,"LINESTRING (-76.8819549 0.0846238, -76.8819523 0.0839736)",Manabí,
123315639,,,residential,,False,True,79.481,"LINESTRING (-76.8819549 0.0846238, -76.8819713 0.0853384)",Manabí,
123305023,2,E45,primary,,True,False,59.453,"LINESTRING (-76.8805434 0.0840813, -76.8806234 0.0842581, -76.8806439 0.0843607, -76.8806826 0.0845935)",Avenida Colombia,
89635029,,,residential,,False,False,49.947,"LINESTRING (-76.8819713 0.0853384, -76.8824195 0.0853087)",La Ronda,
89635029,,,residential,,False,True,144.411,"LINESTRING (-76.8819713 0.0853384, -76.8806726 0.0853322)",La Ronda,
123315639,,,residential,,False,False,79.481,"LINESTRING (-76.8819713 0.0853384, -76.8819549 0.0846238)",Manabí,
840605279,,,residential,,False,True,76.547,"LINESTRING (-76.8819713 0.0853384, -76.8819704 0.0860268)",Manabí,
89638840,,,residential,,True,False,141.513,"LINESTRING (-76.8806826 0.0845935, -76.8819549 0.0846238)",18 de Noviembre,
123305023,2,E45,primary,,True,False,82.147,"LINESTRING (-76.8806826 0.0845935, -76.8806726 0.0853322)",Avenida Colombia,
89635412,,,residential,,False,False,36.281,"LINESTRING (-76.8805341 0.0881957, -76.880208 0.0881848)",Cofanes,
89635412,,,residential,,False,True,161.458,"LINESTRING (-76.8805341 0.0881957, -76.8819861 0.088187)",Cofanes,
28718166,2,E45,primary,,True,False,109.923,"LINESTRING (-76.8805341 0.0881957, -76.8804571 0.0891028, -76.8804435 0.0891798)",Avenida Colombia,
840605279,,,residential,,False,False,78.022,"LINESTRING (-76.8819737 0.0874838, -76.8819544 0.0867824)",Manabí,
840605283,,,residential,,False,False,153.238,"LINESTRING (-76.8819737 0.0874838, -76.8805956 0.0874853)",Venezuela,
