osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,lanes
8172174,Bjälbogatan,tertiary,30,False,True,43.108999999999995,"LINESTRING (15.0871669 58.3930115, 15.087086 58.393002, 15.0868568 58.3929709, 15.0867223 58.3929532, 15.0864492 58.3929176)",E 945,8,,
762499312,Mjölbygatan,tertiary,30,False,False,78.0,"LINESTRING (15.0871669 58.3930115, 15.0871273 58.3931161, 15.0870821 58.3932152, 15.0869794 58.393409, 15.0868207 58.3936887)",E 955,6.2,,2
762499312,Mjölbygatan,tertiary,30,False,True,93.143,"LINESTRING (15.0871669 58.3930115, 15.0872326 58.3928421, 15.0873408 58.3925649, 15.087423 58.3921855)",E 955,6.2,,2
8271721,Murgatan,residential,30,False,False,119.753,"LINESTRING (15.0868207 58.3936887, 15.0869 58.3936987, 15.087022 58.3937179, 15.088835 58.3939001)",,,,
762499312,Mjölbygatan,tertiary,30,False,False,82.06099999999999,"LINESTRING (15.0868207 58.3936887, 15.0866289 58.3940151, 15.086588 58.3940998, 15.0865634 58.3941746, 15.0865566 58.3942562, 15.0865543 58.3943081, 15.0865368 58.3943612, 15.0865028 58.3944033)",E 955,6.2,,2
762499312,Mjölbygatan,tertiary,30,False,True,78.0,"LINESTRING (15.0868207 58.3936887, 15.0869794 58.393409, 15.0870821 58.3932152, 15.0871273 58.3931161, 15.0871669 58.3930115)",E 955,6.2,,2
44634311,Västra Kyrkogatan,tertiary,30,False,False,93.917,"LINESTRING (15.0859219 58.3946082, 15.0858926 58.3946502, 15.0858868 58.3946904, 15.0858892 58.394738, 15.0859354 58.3948535, 15.0860207 58.3950691, 15.0860423 58.3951089, 15.0861682 58.3953413, 15.0862116 58.3954292)",E 955,10,,2
44634311,Västra Kyrkogatan,tertiary,30,False,True,41.609,"LINESTRING (15.0859219 58.3946082, 15.0859618 58.3945742, 15.086003 58.3945525, 15.0860653 58.3945333, 15.086337 58.3944707, 15.0863911 58.3944522, 15.0864499 58.3944292, 15.0865028 58.3944033)",E 955,10,,2
240800498,Korpgatan,residential,30,False,False,10.742,"LINESTRING (15.0859219 58.3946082, 15.0858114 58.3945751, 15.085765 58.3945577)",,,,
44632352,Linköpingsgatan,residential,30,False,False,37.704,"LINESTRING (15.0872369 58.3953023, 15.0873734 58.3952842, 15.0878642 58.3952192)",,,,
44632420,Östra Kyrkogatan,residential,30,True,False,126.24400000000001,"LINESTRING (15.0872369 58.3953023, 15.0872079 58.395225, 15.0872347 58.3948229, 15.0872227 58.3947229, 15.0872017 58.394654, 15.0871942 58.3946296, 15.0871623 58.3945752, 15.0871175 58.3945326, 15.0870373 58.3944925, 15.086896 58.3944555, 15.0867971 58.394437, 15.0866806 58.3944254, 15.0866182 58.3944205, 15.0865028 58.3944033)",,,,
1052253622,Vadstenagatan,residential,30,False,True,61.413,"LINESTRING (15.0872369 58.3953023, 15.0869616 58.3953421, 15.0867921 58.3953639, 15.0864295 58.395407, 15.0862116 58.3954292)",,,,
1126515466,Stora torget,residential,30,True,False,49.05799999999999,"LINESTRING (15.0872369 58.3953023, 15.0872608 58.3953806, 15.0872667 58.395438, 15.0872034 58.3957406)",,,,
23154110,Vadstenagatan,tertiary,30,False,True,69.144,"LINESTRING (15.0862116 58.3954292, 15.0860172 58.395454, 15.0850577 58.3955741)",E 955,8,,
44634311,Västra Kyrkogatan,tertiary,30,False,True,93.91700000000002,"LINESTRING (15.0862116 58.3954292, 15.0861682 58.3953413, 15.0860423 58.3951089, 15.0860207 58.3950691, 15.0859354 58.3948535, 15.0858892 58.394738, 15.0858868 58.3946904, 15.0858926 58.3946502, 15.0859219 58.3946082)",E 955,10,,2
1052253622,Vadstenagatan,residential,30,False,False,61.413,"LINESTRING (15.0862116 58.3954292, 15.0864295 58.395407, 15.0867921 58.3953639, 15.0869616 58.3953421, 15.0872369 58.3953023)",,,,
23154110,Vadstenagatan,tertiary,30,False,False,69.144,"LINESTRING (15.0850577 58.3955741, 15.0860172 58.395454, 15.0862116 58.3954292)",E 955,8,,
"[1052208461, 23154109, 23154110]",Vadstenagatan,tertiary,"['40', '30']",False,True,141.847,"LINESTRING (15.0850577 58.3955741, 15.0840939 58.3956971, 15.0838209 58.395729, 15.0831073 58.3958212, 15.0826908 58.3958719)",E 955,"['8.5', '8']",yes,
44632423,Trädgårdsgatan,residential,30,True,False,54.375,"LINESTRING (15.0850577 58.3955741, 15.0852374 58.3959672, 15.0852619 58.396051)",,,,
8172202,Stora torget,residential,30,True,False,43.302,"LINESTRING (15.0863698 58.3958097, 15.0862488 58.3955186, 15.0862116 58.3954292)",,,,
8172213,Helgongatan,residential,30,False,True,47.787,"LINESTRING (15.0863698 58.3958097, 15.0859874 58.3958443, 15.0859374 58.3959012, 15.0858709 58.3960612)",,,,
1052253624,Vistenagatan,residential,30,False,False,36.268,"LINESTRING (15.0872034 58.3957406, 15.0877968 58.395839)",,,,
1126515465,Stora torget,residential,30,True,False,38.558,"LINESTRING (15.0872034 58.3957406, 15.0865496 58.395794)",,,,
762499310,Motalagatan,tertiary,40,False,False,122.59900000000002,"LINESTRING (15.0819511 58.3959799, 15.0819837 58.3960234, 15.0820518 58.3960901, 15.0821728 58.3961864, 15.0824073 58.3963586, 15.082529 58.3965075, 15.0828902 58.3969609)",,,,
762499311,Vadstenagatan,tertiary,40,False,True,87.773,"LINESTRING (15.0819511 58.3959799, 15.0817604 58.3960073, 15.0810714 58.3961041, 15.0806157 58.3961649, 15.0804946 58.3961811)",E 955,8.5,,
1052208461,Vadstenagatan,tertiary,40,False,False,44.748,"LINESTRING (15.0819511 58.3959799, 15.0820785 58.3959615, 15.0826078 58.3958827, 15.0826908 58.3958719)",E 955,8.5,,
1052208468,Ringgatan,residential,40,False,True,104.08500000000001,"LINESTRING (15.0819511 58.3959799, 15.0819305 58.3959472, 15.0819094 58.3959112, 15.0816732 58.395624, 15.0812191 58.3951268)",,,,
1011397788,Vistenagatan,residential,30,False,False,21.009,"LINESTRING (15.0891494 58.3961309, 15.0894825 58.3962032)",,,,
8251255,Gröngatan,residential,30,False,False,125.641,"LINESTRING (15.0891494 58.3961309, 15.0893114 58.3956866, 15.0893472 58.3955885, 15.089352 58.3955717, 15.0893672 58.3955183, 15.089422 58.3953252, 15.0894388 58.395153, 15.0894076 58.3950149)",,,,
44632422,Vistenagatan,residential,30,False,True,85.242,"LINESTRING (15.0891494 58.3961309, 15.0888052 58.3960581, 15.088533 58.3959969, 15.0885008 58.39599, 15.0877968 58.395839)",,,,
8251255,Gröngatan,residential,30,False,True,125.64099999999999,"LINESTRING (15.0894076 58.3950149, 15.0894388 58.395153, 15.089422 58.3953252, 15.0893672 58.3955183, 15.089352 58.3955717, 15.0893472 58.3955885, 15.0893114 58.3956866, 15.0891494 58.3961309)",,,,
"[44632352, 240800489]","['Linköpingsgatan', 'Stationsgatan']","['residential', 'unclassified']",30,False,False,329.31,"LINESTRING (15.0894076 58.3950149, 15.0902672 58.3949044, 15.090434 58.3948816, 15.0904796 58.3948621, 15.0905407 58.3948256, 15.0915343 58.3935594, 15.0915836 58.3934907, 15.0916187 58.3934036, 15.0916302 58.3933158, 15.0916323 58.3932287, 15.0915909 58.3931292, 15.0915578 58.3930662, 15.0915117 58.3930063, 15.0914551 58.3929452, 15.0914067 58.3928977, 15.0913548 58.3928532, 15.0911006 58.3926836)",,,,
44632352,Linköpingsgatan,residential,30,False,True,72.181,"LINESTRING (15.0894076 58.3950149, 15.0886753 58.395112, 15.0882068 58.3951742)",,,,
8172174,Bjälbogatan,tertiary,30,False,False,43.109,"LINESTRING (15.0864492 58.3929176, 15.0867223 58.3929532, 15.0868568 58.3929709, 15.087086 58.393002, 15.0871669 58.3930115)",E 945,8,,
8172174,Bjälbogatan,tertiary,30,False,True,31.188,"LINESTRING (15.0864492 58.3929176, 15.0863426 58.3928931, 15.0862284 58.3928589, 15.0860003 58.3927674)",E 945,8,,
1052208464,Borggatan,residential,30,False,False,118.822,"LINESTRING (15.0864492 58.3929176, 15.0864065 58.3929667, 15.0863317 58.3930366, 15.0862121 58.3931454, 15.0861129 58.3931727, 15.0847333 58.3933728)",,,,
44632352,Linköpingsgatan,residential,30,False,True,20.582,"LINESTRING (15.0882068 58.3951742, 15.0878642 58.3952192)",,,,
44632352,Linköpingsgatan,residential,30,False,False,72.181,"LINESTRING (15.0882068 58.3951742, 15.0886753 58.395112, 15.0894076 58.3950149)",,,,
240800486,Krokgatan,residential,30,False,False,70.42,"LINESTRING (15.0882068 58.3951742, 15.0881548 58.3950595, 15.0881794 58.3949779, 15.0881991 58.3949473, 15.0883671 58.3946863, 15.0884433 58.3945678)",,,,
240800502,Gullringsgatan,residential,30,False,False,14.017,"LINESTRING (15.0852619 58.396051, 15.0850215 58.3960465)",,,,
240800502,Gullringsgatan,residential,30,False,True,35.505,"LINESTRING (15.0852619 58.396051, 15.0858709 58.3960612)",,,,
8271721,Murgatan,residential,30,False,False,4.559,"LINESTRING (15.088835 58.3939001, 15.0889123 58.3939064)",,,,
8271721,Murgatan,residential,30,False,True,119.753,"LINESTRING (15.088835 58.3939001, 15.087022 58.3937179, 15.0869 58.3936987, 15.0868207 58.3936887)",,,,
240800486,Krokgatan,residential,30,False,True,77.68599999999999,"LINESTRING (15.088835 58.3939001, 15.0886596 58.3942104, 15.0885603 58.3943861, 15.0884796 58.3945114, 15.0884433 58.3945678)",,,,
44634311,Västra Kyrkogatan,tertiary,30,False,False,41.608999999999995,"LINESTRING (15.0865028 58.3944033, 15.0864499 58.3944292, 15.0863911 58.3944522, 15.086337 58.3944707, 15.0860653 58.3945333, 15.086003 58.3945525, 15.0859618 58.3945742, 15.0859219 58.3946082)",E 955,10,,2
762499312,Mjölbygatan,tertiary,30,False,True,82.06099999999999,"LINESTRING (15.0865028 58.3944033, 15.0865368 58.3943612, 15.0865543 58.3943081, 15.0865566 58.3942562, 15.0865634 58.3941746, 15.086588 58.3940998, 15.0866289 58.3940151, 15.0868207 58.3936887)",E 955,6.2,,2
44634630,Sankt Martins väg,residential,30,False,True,94.665,"LINESTRING (15.0795011 58.3991873, 15.0783363 58.3985938)",,,,
56130986,Nunnestigen,residential,30,False,False,122.31,"LINESTRING (15.0795011 58.3991873, 15.0796737 58.3990933, 15.0800642 58.3989018, 15.0810719 58.3984588)",,,,
56130986,Nunnestigen,residential,30,False,True,75.023,"LINESTRING (15.0795011 58.3991873, 15.0787376 58.3995904, 15.0785941 58.3996662)",,,,
240974998,Sankt Martins väg,residential,30,False,False,65.458,"LINESTRING (15.0795011 58.3991873, 15.0801154 58.3995013, 15.0803232 58.3995877)",,,,
44634635,Sankta Ingrids väg,residential,30,False,False,63.871,"LINESTRING (15.0797639 58.39701, 15.0801014 58.3975565)",,,,
44634635,Sankta Ingrids väg,residential,30,False,True,79.271,"LINESTRING (15.0797639 58.39701, 15.0793779 58.3963264)",,,,
44634635,Sankta Ingrids väg,residential,30,False,False,33.28,"LINESTRING (15.0801014 58.3975565, 15.0802492 58.3978456)",,,,
44634635,Sankta Ingrids väg,residential,30,False,True,63.871,"LINESTRING (15.0801014 58.3975565, 15.0797639 58.39701)",,,,
44634633,Kolonigatan,residential,30,False,True,175.599,"LINESTRING (15.0801014 58.3975565, 15.081793 58.3972262, 15.0828902 58.3969609)",,,,
44634635,Sankta Ingrids väg,residential,30,False,True,84.39,"LINESTRING (15.0810719 58.3984588, 15.080451 58.3980891, 15.0803521 58.3979978, 15.0802492 58.3978456)",,,,
56130986,Nunnestigen,residential,30,False,False,170.245,"LINESTRING (15.0810719 58.3984588, 15.0823284 58.397916, 15.0831783 58.3975929, 15.0833947 58.3975346)",,,,
56130986,Nunnestigen,residential,30,False,True,122.30999999999999,"LINESTRING (15.0810719 58.3984588, 15.0800642 58.3989018, 15.0796737 58.3990933, 15.0795011 58.3991873)",,,,
44634635,Sankta Ingrids väg,residential,30,False,False,79.271,"LINESTRING (15.0793779 58.3963264, 15.0797639 58.39701)",,,,
1052208470,Ture Långs väg,residential,30,False,False,82.575,"LINESTRING (15.0793779 58.3963264, 15.0790249 58.3956072)",,,,
762499311,Vadstenagatan,tertiary,40,False,False,67.048,"LINESTRING (15.0793779 58.3963264, 15.0795799 58.396301, 15.0804946 58.3961811)",E 955,8.5,,
44631880,Borggatan,residential,40,False,False,115.041,"LINESTRING (15.0788052 58.3948901, 15.0797434 58.394739, 15.080526 58.3946037, 15.080682 58.3945702)",,,,
1052208469,Ture Långs väg,residential,30,False,True,65.0,"LINESTRING (15.0788052 58.3948901, 15.0789233 58.3952705, 15.078975 58.3954678)",,,,
44631880,Borggatan,residential,40,False,True,105.602,"LINESTRING (15.0821843 58.3940448, 15.0818469 58.3941826, 15.0814878 58.3943162, 15.0811677 58.3944423, 15.080682 58.3945702)",,,,
172376630,Ågatan,residential,30,False,True,98.61399999999999,"LINESTRING (15.0821843 58.3940448, 15.0823191 58.394146, 15.0824478 58.3942462, 15.0825439 58.3943367, 15.0825905 58.3944355, 15.0826082 58.3945398, 15.082618 58.3946372, 15.0826242 58.3947003, 15.0826341 58.3948721)",,,,
240808849,Ågatan,residential,30,False,False,72.486,"LINESTRING (15.0821843 58.3940448, 15.0820084 58.3939443, 15.0818105 58.3938613, 15.0816129 58.3938025, 15.0813608 58.3937482, 15.0811518 58.3936974)",,,,
"[44631881, 1052208465, 1052253607]",Borggatan,residential,40,False,True,167.481,"LINESTRING (15.0821843 58.3940448, 15.0823414 58.3939829, 15.0824355 58.3939499, 15.0824996 58.3939255, 15.0825556 58.3939038, 15.0827836 58.3938112, 15.0828545 58.3937855, 15.0829761 58.3937413, 15.0841879 58.3934872, 15.0847333 58.3933728)",,,yes,
172376629,Sandgatan,residential,30,False,False,88.105,"LINESTRING (15.0826341 58.3948721, 15.0824466 58.3948715, 15.0823063 58.3948833, 15.0816049 58.3950378, 15.0812191 58.3951268)",,,,
172376630,Ågatan,residential,30,False,False,98.614,"LINESTRING (15.0826341 58.3948721, 15.0826242 58.3947003, 15.082618 58.3946372, 15.0826082 58.3945398, 15.0825905 58.3944355, 15.0825439 58.3943367, 15.0824478 58.3942462, 15.0823191 58.394146, 15.0821843 58.3940448)",,,,
172376630,Ågatan,residential,30,False,True,111.59500000000001,"LINESTRING (15.0826341 58.3948721, 15.0826242 58.3954399, 15.0826305 58.3957389, 15.0826577 58.3958079, 15.0826908 58.3958719)",,,,
1126515464,Nordanågatan,residential,30,False,True,4.995,"LINESTRING (15.0850109 58.3988967, 15.0850598 58.3988598)",,,,
1052208449,Nordanågatan,tertiary,40,False,True,178.844,"LINESTRING (15.0850109 58.3988967, 15.0848669 58.3987983, 15.0845236 58.398561, 15.0842392 58.3983546, 15.083903 58.3980493, 15.0833947 58.3975346)",,,,
172376628,Västanågatan,residential,30,False,False,93.2,"LINESTRING (15.0804946 58.3961811, 15.0804553 58.3960821, 15.080216 58.3953558)",,,,
762499311,Vadstenagatan,tertiary,40,False,False,87.77300000000001,"LINESTRING (15.0804946 58.3961811, 15.0806157 58.3961649, 15.0810714 58.3961041, 15.0817604 58.3960073, 15.0819511 58.3959799)",E 955,8.5,,
762499311,Vadstenagatan,tertiary,40,False,True,67.048,"LINESTRING (15.0804946 58.3961811, 15.0795799 58.396301, 15.0793779 58.3963264)",E 955,8.5,,
172376630,Ågatan,residential,30,False,False,111.595,"LINESTRING (15.0826908 58.3958719, 15.0826577 58.3958079, 15.0826305 58.3957389, 15.0826242 58.3954399, 15.0826341 58.3948721)",,,,
"[1052208461, 23154110, 23154109]",Vadstenagatan,tertiary,"['40', '30']",False,False,141.847,"LINESTRING (15.0826908 58.3958719, 15.0831073 58.3958212, 15.0838209 58.395729, 15.0840939 58.3956971, 15.0850577 58.3955741)",E 955,"['8', '8.5']",yes,
1052208461,Vadstenagatan,tertiary,40,False,True,44.748,"LINESTRING (15.0826908 58.3958719, 15.0826078 58.3958827, 15.0820785 58.3959615, 15.0819511 58.3959799)",E 955,8.5,,
172376629,Sandgatan,residential,30,False,False,64.02,"LINESTRING (15.0812191 58.3951268, 15.0806293 58.395283, 15.0804167 58.3953313, 15.080216 58.3953558)",,,,
172376629,Sandgatan,residential,30,False,True,88.105,"LINESTRING (15.0812191 58.3951268, 15.0816049 58.3950378, 15.0823063 58.3948833, 15.0824466 58.3948715, 15.0826341 58.3948721)",,,,
1052208468,Ringgatan,residential,40,False,False,104.085,"LINESTRING (15.0812191 58.3951268, 15.0816732 58.395624, 15.0819094 58.3959112, 15.0819305 58.3959472, 15.0819511 58.3959799)",,,,
1052208468,Ringgatan,residential,40,False,True,69.374,"LINESTRING (15.0812191 58.3951268, 15.0809843 58.3948993, 15.080682 58.3945702)",,,,
56130986,Nunnestigen,residential,30,False,True,170.245,"LINESTRING (15.0833947 58.3975346, 15.0831783 58.3975929, 15.0823284 58.397916, 15.0810719 58.3984588)",,,,
762499310,Motalagatan,tertiary,40,False,True,70.25999999999999,"LINESTRING (15.0833947 58.3975346, 15.0833004 58.3974407, 15.0828902 58.3969609)",,,,
1052208449,Nordanågatan,tertiary,40,False,False,178.844,"LINESTRING (15.0833947 58.3975346, 15.083903 58.3980493, 15.0842392 58.3983546, 15.0845236 58.398561, 15.0848669 58.3987983, 15.0850109 58.3988967)",,,,
"[172376627, 1126515461, 1126515462]",Nordanågatan,residential,30,True,False,263.459,"LINESTRING (15.0833947 58.3975346, 15.0834559 58.3975164, 15.0839555 58.397368, 15.0840898 58.3973316, 15.0842163 58.3973201, 15.084323 58.3973304, 15.0848031 58.3975045, 15.0848313 58.3975148, 15.0849996 58.3976309, 15.0852866 58.3978537, 15.0853758 58.3979626, 15.0854054 58.3980084, 15.0855147 58.3981773, 15.0855287 58.3982665, 15.08546 58.3984543, 15.0853715 58.3986152, 15.0852355 58.3987512, 15.0851865 58.3987789, 15.0851072 58.3988239, 15.0850598 58.3988598)",,,,
"[453092363, 240800487]","['Krokgatan', 'Skolgatan']",residential,30,False,True,180.21499999999997,"LINESTRING (15.0905927 58.3931567, 15.0892624 58.3930157, 15.0892155 58.393135, 15.0889123 58.3939064)",,,,
"[8271721, 1052253621]","['Parkgatan', 'Murgatan']",residential,30,False,True,164.776,"LINESTRING (15.0905927 58.3931567, 15.0899669 58.3940148, 15.0899244 58.3940104, 15.0889123 58.3939064)",,,,
1052253621,Parkgatan,residential,30,False,False,62.220000000000006,"LINESTRING (15.0905927 58.3931567, 15.0906565 58.3930714, 15.0908522 58.3928146, 15.0908709 58.3927917, 15.0908921 58.3927645, 15.090925 58.3927429, 15.0909998 58.3927178, 15.0911006 58.3926836)",,,,
240800488,Järnvägsgatan,residential,30,False,False,92.46799999999999,"LINESTRING (15.087423 58.3921855, 15.0875111 58.3921928, 15.0889844 58.3923333)",,,,
762499312,Mjölbygatan,tertiary,30,False,False,93.143,"LINESTRING (15.087423 58.3921855, 15.0873408 58.3925649, 15.0872326 58.3928421, 15.0871669 58.3930115)",E 955,6.2,,2
240800488,Järnvägsgatan,residential,30,False,True,132.198,"LINESTRING (15.0911006 58.3926836, 15.0910176 58.3926322, 15.0909422 58.3925915, 15.0908645 58.3925613, 15.0907844 58.3925385, 15.0906137 58.3925089, 15.0902522 58.3924597, 15.0892681 58.3923628, 15.0889844 58.3923333)",,,,
"[44632352, 240800489]","['Linköpingsgatan', 'Stationsgatan']","['unclassified', 'residential']",30,False,True,329.31000000000006,"LINESTRING (15.0911006 58.3926836, 15.0913548 58.3928532, 15.0914067 58.3928977, 15.0914551 58.3929452, 15.0915117 58.3930063, 15.0915578 58.3930662, 15.0915909 58.3931292, 15.0916323 58.3932287, 15.0916302 58.3933158, 15.0916187 58.3934036, 15.0915836 58.3934907, 15.0915343 58.3935594, 15.0905407 58.3948256, 15.0904796 58.3948621, 15.090434 58.3948816, 15.0902672 58.3949044, 15.0894076 58.3950149)",,,,
713457319,Borgmästaregatan,residential,30,False,False,131.31,"LINESTRING (15.0911006 58.3926836, 15.0912295 58.3926518, 15.0913423 58.3926038, 15.0914152 58.3925485, 15.0914963 58.3924527, 15.0915421 58.3923679, 15.0915582 58.392321, 15.0915776 58.3922229, 15.0916889 58.391602)",,,,
1052253621,Parkgatan,residential,30,False,True,62.22,"LINESTRING (15.0911006 58.3926836, 15.0909998 58.3927178, 15.090925 58.3927429, 15.0908921 58.3927645, 15.0908709 58.3927917, 15.0908522 58.3928146, 15.0906565 58.3930714, 15.0905927 58.3931567)",,,,
"[240800498, 240800499]","['Korpgatan', 'Trädgårdsgatan']",residential,30,False,True,132.222,"LINESTRING (15.0849359 58.3952822, 15.0849121 58.3952379, 15.0847411 58.3949209, 15.0846909 58.3947985, 15.0846747 58.3947579, 15.0846713 58.3947243, 15.0846967 58.3946912, 15.0847639 58.3946701, 15.0848867 58.3946537, 15.0853324 58.3946033, 15.085765 58.3945577)",,,,
8172213,Helgongatan,residential,30,False,False,129.352,"LINESTRING (15.0855806 58.3972145, 15.0858709 58.3960612)",,,,
1052253625,Järntorgsgatan,residential,30,False,False,16.869,"LINESTRING (15.0855806 58.3972145, 15.0858698 58.3972215)",,,,
"[240800504, 1126515460]",Järntorget,residential,30,False,False,58.565,"LINESTRING (15.0855806 58.3972145, 15.0854556 58.3972064, 15.0853383 58.3971967, 15.0852209 58.3971615, 15.0847673 58.3969361)",,,,
8172213,Helgongatan,residential,30,False,True,129.352,"LINESTRING (15.0858709 58.3960612, 15.0855806 58.3972145)",,,,
240800502,Gullringsgatan,residential,30,False,False,35.505,"LINESTRING (15.0858709 58.3960612, 15.0852619 58.396051)",,,,
8172213,Helgongatan,residential,30,False,False,47.787,"LINESTRING (15.0858709 58.3960612, 15.0859374 58.3959012, 15.0859874 58.3958443, 15.0863698 58.3958097)",,,,
240800502,Gullringsgatan,residential,30,False,False,39.822,"LINESTRING (15.0850215 58.3960465, 15.0843398 58.3960213)",,,,
240800502,Gullringsgatan,residential,30,False,True,14.017,"LINESTRING (15.0850215 58.3960465, 15.0852619 58.396051)",,,,
240800503,Pukebacksgatan,residential,30,False,False,23.102,"LINESTRING (15.0850215 58.3960465, 15.0849515 58.396251)",,,,
240800502,Gullringsgatan,residential,30,False,True,39.822,"LINESTRING (15.0843398 58.3960213, 15.0850215 58.3960465)",,,,
240800503,Pukebacksgatan,residential,30,False,True,35.393,"LINESTRING (15.0848684 58.3965663, 15.0849515 58.396251)",,,,
724584704,Bryggaregatan,residential,30,False,True,44.575,"LINESTRING (15.0848684 58.3965663, 15.0841065 58.3965304)",,,,
240800503,Pukebacksgatan,residential,30,False,False,41.541,"LINESTRING (15.0848684 58.3965663, 15.0848167 58.3967631, 15.0847673 58.3969361)",,,,
240800503,Pukebacksgatan,residential,30,False,True,41.541,"LINESTRING (15.0847673 58.3969361, 15.0848167 58.3967631, 15.0848684 58.3965663)",,,,
240800505,Strandvägen,residential,30,False,False,57.81,"LINESTRING (15.0847673 58.3969361, 15.0844162 58.3968332, 15.0838988 58.3966848)",,,,
