osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,ref,lanes
40188140,Västra Hamngatan,residential,False,False,42.313,"LINESTRING (14.2955223 55.9218115, 14.2951562 55.922132)",,,,
205849672,Gamla Skeppsbron,residential,False,True,50.259,"LINESTRING (14.2955223 55.9218115, 14.2961593 55.9220888)",30,,,
827574260,Gamla Skeppsbron,residential,False,True,16.681,"LINESTRING (14.2955223 55.9218115, 14.2953491 55.9216971)",30,,,
40188763,Andreas Björkmans gata,residential,False,False,23.849,"LINESTRING (14.2910282 55.9230327, 14.2908209 55.9231597, 14.2907788 55.9231949)",30,,,
40188763,Andreas Björkmans gata,residential,False,True,136.63600000000002,"LINESTRING (14.2910282 55.9230327, 14.2910239 55.9229022, 14.2909357 55.9224037, 14.2906903 55.9218224)",30,,,
40189421,Västergatan,residential,False,True,112.752,"LINESTRING (14.2910282 55.9230327, 14.292022 55.9230657, 14.2923613 55.9230792, 14.292714 55.9231055, 14.2928322 55.9231063)",30,,,
45072484,Vallgatan,tertiary,False,False,106.294,"LINESTRING (14.2950247 55.9261532, 14.2951979 55.9259216, 14.2955151 55.9255055, 14.2956859 55.925272)",,,,
45072484,Vallgatan,tertiary,False,True,97.72699999999999,"LINESTRING (14.2950247 55.9261532, 14.294892 55.9263963, 14.2948036 55.926591, 14.2946534 55.9268964, 14.2946079 55.9270003)",,,,
45072871,Månsgatan,residential,False,True,123.135,"LINESTRING (14.2950247 55.9261532, 14.2951054 55.9261615, 14.2969814 55.9263095)",30,,,
"[220677520, 45072877]",Vallgatan,residential,False,False,127.04199999999999,"LINESTRING (14.2950247 55.9261532, 14.2948679 55.9261691, 14.2947088 55.9261412, 14.2948881 55.9258771, 14.2949735 55.9257446, 14.2950994 55.9255773, 14.2953536 55.9252523)",30,,,
"[827854689, 827854706, 827854691]",Köpmannagatan,residential,True,False,123.084,"LINESTRING (14.2990413 55.925084, 14.2992733 55.925223, 14.3003856 55.9257053, 14.300566 55.9257848)",30,,,
"[827854696, 45072876]",Snidaregatan,residential,False,False,76.679,"LINESTRING (14.2990413 55.925084, 14.2991158 55.9250348, 14.2998044 55.924543)",30,,,
"[827854696, 171941205]",Snidaregatan,residential,False,"[False, True]",57.413000000000004,"LINESTRING (14.2990413 55.925084, 14.2989366 55.9251691, 14.2985558 55.9254612, 14.2984982 55.925501)",30,,,
165192161,,secondary,True,False,8.213,"LINESTRING (14.2886604 55.9228558, 14.2887899 55.9228696)",40,roundabout,,
165192161,,secondary,True,False,8.539000000000001,"LINESTRING (14.2886914 55.9231869, 14.288623 55.923185, 14.2885571 55.9231744)",40,roundabout,,
40188223,Yngsjövägen,secondary,True,False,32.884,"LINESTRING (14.2889397 55.9230917, 14.2889605 55.9233872)",40,,118,
165192161,,secondary,True,False,19.561,"LINESTRING (14.2889397 55.9230917, 14.2888793 55.9231396, 14.288793 55.9231727, 14.2886914 55.9231869)",40,roundabout,,
330150743,Yngsjövägen,secondary,True,False,42.977,"LINESTRING (14.2882296 55.9225604, 14.2884799 55.9227728, 14.2885397 55.9228103, 14.2885939 55.922834, 14.2886604 55.9228558)",40,,118,
24632360,Kavrövägen,residential,True,False,23.427999999999997,"LINESTRING (14.2885571 55.9231744, 14.288464 55.9231807, 14.2883641 55.9231968, 14.2881969 55.9232315)",40,,,
165192161,,secondary,True,False,17.986000000000004,"LINESTRING (14.2885571 55.9231744, 14.2884974 55.9231555, 14.2884471 55.9231295, 14.2884055 55.923094, 14.2883813 55.9230537)",40,roundabout,,
24632355,Köpmannagatan,tertiary,True,False,39.197,"LINESTRING (14.2887899 55.9228696, 14.2889617 55.9228966, 14.2890226 55.9229046, 14.2894102 55.9229161)",40,,,
165192161,,secondary,True,False,21.484,"LINESTRING (14.2887899 55.9228696, 14.2888631 55.9228951, 14.28892 55.9229314, 14.2889558 55.9229754, 14.2889675 55.9230232)",40,roundabout,,
165192161,,secondary,True,False,7.855,"LINESTRING (14.2889675 55.9230232, 14.2889601 55.9230583, 14.2889397 55.9230917)",40,roundabout,,
40188140,Västra Hamngatan,residential,False,True,5.237,"LINESTRING (14.2944856 55.922726, 14.294526 55.9226847)",,,,
"[40189410, 40189421]","['Torget', 'Västergatan']",residential,False,False,120.04,"LINESTRING (14.2944856 55.922726, 14.2935187 55.9231551, 14.2935108 55.9231544, 14.292942 55.9231055, 14.2928322 55.9231063)",30,,,
409833119,Companiegatan,residential,False,True,89.207,"LINESTRING (14.2944856 55.922726, 14.2941194 55.9226049, 14.2939583 55.9225387, 14.2936809 55.9223511, 14.2934543 55.9221858)",,,,
40188224,Yngsjövägen,secondary,True,False,28.285,"LINESTRING (14.2889605 55.9233872, 14.288871 55.9232925, 14.2887976 55.923235, 14.2887395 55.9232092, 14.2886914 55.9231869)",40,,118,1
40188762,Sjögatan,residential,False,False,141.462,"LINESTRING (14.2929478 55.9213594, 14.2924431 55.9211923, 14.2921628 55.9211127, 14.2910028 55.9208564, 14.2908941 55.9208241)",,,,
40188762,Sjögatan,residential,False,True,76.426,"LINESTRING (14.2929478 55.9213594, 14.2935359 55.9215212, 14.2937695 55.9215877, 14.2940444 55.9216673)",,,,
146664932,Färgerigatan,residential,False,False,60.731,"LINESTRING (14.2929478 55.9213594, 14.2930067 55.9214586, 14.2927462 55.9218754)",30,,,
40188140,Västra Hamngatan,residential,False,True,42.313,"LINESTRING (14.2951562 55.922132, 14.2955223 55.9218115)",,,,
40188140,Västra Hamngatan,residential,False,False,72.974,"LINESTRING (14.2951562 55.922132, 14.2949241 55.9223241, 14.2946419 55.9225663, 14.294526 55.9226847)",,,,
40188762,Sjögatan,residential,False,False,86.628,"LINESTRING (14.2951562 55.922132, 14.2947357 55.9219772, 14.2941101 55.9216853, 14.2940444 55.9216673)",,,,
40188762,Sjögatan,residential,False,True,51.688,"LINESTRING (14.2951562 55.922132, 14.2955303 55.9222639, 14.2958723 55.9223661)",,,,
40188762,Sjögatan,residential,False,False,169.536,"LINESTRING (14.2908941 55.9208241, 14.2905052 55.9206979, 14.2903631 55.9206709, 14.2900539 55.9206269, 14.2897495 55.9206208, 14.2893707 55.92061, 14.2889891 55.9205401, 14.2887396 55.9204863, 14.2883386 55.9203721)",,,,
40188762,Sjögatan,residential,False,True,141.462,"LINESTRING (14.2908941 55.9208241, 14.2910028 55.9208564, 14.2921628 55.9211127, 14.2924431 55.9211923, 14.2929478 55.9213594)",,,,
844533848,Andreas Björkmans gata,residential,False,False,102.756,"LINESTRING (14.2908941 55.9208241, 14.2907144 55.9211953, 14.2905632 55.9217281)",30,,,
844533847,Andreas Björkmans gata,residential,False,False,13.14,"LINESTRING (14.2905632 55.9217281, 14.2906903 55.9218224)",30,,,
"[40189480, 45071298]","['Krokiga gatan', 'Åbogatan']",residential,False,False,282.882,"LINESTRING (14.2905632 55.9217281, 14.290237 55.9214133, 14.2901954 55.9213922, 14.2901579 55.9213772, 14.2900988 55.9213659, 14.2900439 55.9213652, 14.2899841 55.9213723, 14.2899366 55.9213885, 14.2897515 55.921514, 14.2895424 55.9216172, 14.2893586 55.9216958, 14.2892305 55.921736, 14.289146 55.9217541, 14.2889844 55.9217571, 14.2886987 55.9217154, 14.2880604 55.9216248, 14.2880215 55.9216151, 14.2879967 55.9216023, 14.2879685 55.9215849, 14.2879658 55.9215658, 14.2879685 55.9215426, 14.2880825 55.9213731, 14.2881522 55.9212288, 14.2882401 55.9208865)",30,,,
844533848,Andreas Björkmans gata,residential,False,True,102.756,"LINESTRING (14.2905632 55.9217281, 14.2907144 55.9211953, 14.2908941 55.9208241)",30,,,
45071298,Åbogatan,residential,False,False,57.527,"LINESTRING (14.2882401 55.9208865, 14.2883386 55.9203721)",30,,,
"[40189480, 45071298]","['Krokiga gatan', 'Åbogatan']",residential,False,True,282.882,"LINESTRING (14.2882401 55.9208865, 14.2881522 55.9212288, 14.2880825 55.9213731, 14.2879685 55.9215426, 14.2879658 55.9215658, 14.2879685 55.9215849, 14.2879967 55.9216023, 14.2880215 55.9216151, 14.2880604 55.9216248, 14.2886987 55.9217154, 14.2889844 55.9217571, 14.289146 55.9217541, 14.2892305 55.921736, 14.2893586 55.9216958, 14.2895424 55.9216172, 14.2897515 55.921514, 14.2899366 55.9213885, 14.2899841 55.9213723, 14.2900439 55.9213652, 14.2900988 55.9213659, 14.2901579 55.9213772, 14.2901954 55.9213922, 14.290237 55.9214133, 14.2905632 55.9217281)",30,,,
45071300,Påls gränd,residential,False,False,45.788,"LINESTRING (14.2882401 55.9208865, 14.2886008 55.9209444, 14.2889415 55.921009)",30,,,
45071298,Åbogatan,residential,False,True,57.527,"LINESTRING (14.2883386 55.9203721, 14.2882401 55.9208865)",30,,,
40188762,Sjögatan,residential,False,True,169.536,"LINESTRING (14.2883386 55.9203721, 14.2887396 55.9204863, 14.2889891 55.9205401, 14.2893707 55.92061, 14.2897495 55.9206208, 14.2900539 55.9206269, 14.2903631 55.9206709, 14.2905052 55.9206979, 14.2908941 55.9208241)",,,,
844533847,Andreas Björkmans gata,residential,False,True,13.14,"LINESTRING (14.2906903 55.9218224, 14.2905632 55.9217281)",30,,,
40188763,Andreas Björkmans gata,residential,False,False,136.636,"LINESTRING (14.2906903 55.9218224, 14.2909357 55.9224037, 14.2910239 55.9229022, 14.2910282 55.9230327)",30,,,
45071302,Companiegatan,residential,False,False,128.956,"LINESTRING (14.2906903 55.9218224, 14.2908941 55.921792, 14.2917967 55.9218236, 14.2924471 55.9218521, 14.2926389 55.9218694, 14.2927462 55.9218754)",30,,,
45072473,Östra Hamngatan,residential,False,True,60.686,"LINESTRING (14.2954405 55.9228553, 14.2958723 55.9223661)",,,,
"[233955386, 827854646]",Västra Varvsgatan,residential,True,False,124.404,"LINESTRING (14.2954405 55.9228553, 14.2957757 55.9229304, 14.2961338 55.9230537, 14.2966434 55.9232686, 14.2969335 55.9234051, 14.2970858 55.9234767)",40,,,
"[170058000, 205849675, 45071292]",Köpmannagatan,residential,False,True,56.622,"LINESTRING (14.3022727 55.9271799, 14.3022097 55.9270203, 14.3021613 55.9269188, 14.3020456 55.926687)","['40', '30']",,,
45071738,Rönnowsgatan,residential,False,True,107.323,"LINESTRING (14.2931675 55.9260462, 14.2931916 55.9259481, 14.2935549 55.9251062)",30,,,
45072486,Smedssträdet,residential,False,True,94.715,"LINESTRING (14.2935549 55.9251062, 14.292064 55.9249395)",30,,,
45071738,Rönnowsgatan,residential,False,False,107.323,"LINESTRING (14.2935549 55.9251062, 14.2931916 55.9259481, 14.2931675 55.9260462)",30,,,
45071738,Rönnowsgatan,residential,False,True,134.45399999999998,"LINESTRING (14.2935549 55.9251062, 14.2938529 55.9245856, 14.2940246 55.9242621, 14.2941463 55.9239805, 14.294159 55.923946)",30,,,
1229098436,Ströbergsgatan,residential,False,True,44.002,"LINESTRING (14.2930318 55.9225029, 14.2934543 55.9221858)",,,,
45072478,Biskopsgatan,residential,False,False,86.93700000000001,"LINESTRING (14.2930318 55.9225029, 14.2925088 55.9224728, 14.2918289 55.9224187, 14.2916499 55.9224397)",30,,,
45072479,Ströbergsgatan,residential,False,False,68.439,"LINESTRING (14.2930318 55.9225029, 14.2929876 55.9227644, 14.2928322 55.9231063)",30,,,
40189421,Västergatan,residential,False,False,112.75200000000001,"LINESTRING (14.2928322 55.9231063, 14.292714 55.9231055, 14.2923613 55.9230792, 14.292022 55.9230657, 14.2910282 55.9230327)",30,,,
"[40189410, 40189421]","['Torget', 'Västergatan']",residential,False,True,120.03999999999999,"LINESTRING (14.2928322 55.9231063, 14.292942 55.9231055, 14.2935108 55.9231544, 14.2935187 55.9231551, 14.2944856 55.922726)",30,,,
45072479,Ströbergsgatan,residential,False,True,68.439,"LINESTRING (14.2928322 55.9231063, 14.2929876 55.9227644, 14.2930318 55.9225029)",30,,,
827854662,Norregatan,residential,False,True,75.678,"LINESTRING (14.2928322 55.9231063, 14.2925383 55.9236931, 14.2925224 55.9237273, 14.2925062 55.9237619)",,,,
45072478,Biskopsgatan,residential,False,True,86.937,"LINESTRING (14.2916499 55.9224397, 14.2918289 55.9224187, 14.2925088 55.9224728, 14.2930318 55.9225029)",30,,,
45072489,Hagagatan,residential,False,True,79.443,"LINESTRING (14.2895781 55.9235223, 14.2898545 55.9235358, 14.2908484 55.9235843)",30,,,
45072488,Dragaregatan,residential,False,False,101.432,"LINESTRING (14.290392 55.9249479, 14.2919857 55.9251345)",30,,,
45072487,Missionsvägen,residential,False,False,154.373,"LINESTRING (14.290392 55.9249479, 14.2905794 55.9244645, 14.2907049 55.9241408, 14.290781 55.9238838, 14.2908484 55.9235843)",,,,
45072487,Missionsvägen,residential,False,True,216.09400000000002,"LINESTRING (14.290392 55.9249479, 14.2901479 55.9253992, 14.290124 55.925478, 14.2902111 55.9257351, 14.2903751 55.926066, 14.2904891 55.9261547, 14.2908096 55.9263042, 14.2911839 55.92646, 14.2914578 55.9265589)",,,,
330150741,Köpmannagatan,tertiary,False,False,105.079,"LINESTRING (14.2925062 55.9237619, 14.29387 55.923929, 14.294159 55.923946)",,,,
330150741,Köpmannagatan,tertiary,False,True,115.537,"LINESTRING (14.2925062 55.9237619, 14.2921092 55.9236943, 14.2917269 55.9235932, 14.2909156 55.9232498)",,,,
827854662,Norregatan,residential,False,False,75.678,"LINESTRING (14.2925062 55.9237619, 14.2925224 55.9237273, 14.2925383 55.9236931, 14.2928322 55.9231063)",,,,
827854662,Norregatan,residential,False,True,133.81,"LINESTRING (14.2925062 55.9237619, 14.2924918 55.9237981, 14.292064 55.9249395)",,,,
45072487,Missionsvägen,residential,False,False,37.431,"LINESTRING (14.2908484 55.9235843, 14.2908723 55.9234523, 14.2909046 55.9233014, 14.2909156 55.9232498)",,,,
45072487,Missionsvägen,residential,False,True,154.373,"LINESTRING (14.2908484 55.9235843, 14.290781 55.9238838, 14.2907049 55.9241408, 14.2905794 55.9244645, 14.290392 55.9249479)",,,,
45072489,Hagagatan,residential,False,False,79.443,"LINESTRING (14.2908484 55.9235843, 14.2898545 55.9235358, 14.2895781 55.9235223)",30,,,
45072488,Dragaregatan,residential,False,True,101.432,"LINESTRING (14.2919857 55.9251345, 14.290392 55.9249479)",30,,,
827854662,Norregatan,residential,False,False,22.225,"LINESTRING (14.2919857 55.9251345, 14.292064 55.9249395)",,,,
"[45072482, 827854662]",Norregatan,residential,False,True,161.768,"LINESTRING (14.2919857 55.9251345, 14.2914824 55.9264831, 14.2914578 55.9265589)",,,,
45072486,Smedssträdet,residential,False,False,94.715,"LINESTRING (14.292064 55.9249395, 14.2935549 55.9251062)",30,,,
827854662,Norregatan,residential,False,True,22.225,"LINESTRING (14.292064 55.9249395, 14.2919857 55.9251345)",,,,
827854662,Norregatan,residential,False,False,133.81,"LINESTRING (14.292064 55.9249395, 14.2924918 55.9237981, 14.2925062 55.9237619)",,,,
45072481,Dammgatan,residential,False,False,105.484,"LINESTRING (14.2928767 55.9280129, 14.2912198 55.9278173)",,,,
45072485,Aulingatan,residential,False,True,134.959,"LINESTRING (14.2928767 55.9280129, 14.292971 55.9276846, 14.2930188 55.9268539, 14.2930278 55.9268041)",30,,,
45072481,Dammgatan,residential,False,True,105.484,"LINESTRING (14.2912198 55.9278173, 14.2928767 55.9280129)",,,,
45072482,Norregatan,residential,False,False,141.12,"LINESTRING (14.2912198 55.9278173, 14.291285 55.9275178, 14.2914099 55.9268768, 14.2914265 55.9265905, 14.2914578 55.9265589)",,,,
24632356,Västra Järnvägsgatan,residential,False,False,101.553,"LINESTRING (14.2914578 55.9265589, 14.291854 55.9266187, 14.2923231 55.9266896, 14.2928483 55.9267705, 14.2930278 55.9268041)",,,,
"[45072482, 827854662]",Norregatan,residential,False,False,161.768,"LINESTRING (14.2914578 55.9265589, 14.2914824 55.9264831, 14.2919857 55.9251345)",,,,
45072482,Norregatan,residential,False,True,141.12,"LINESTRING (14.2914578 55.9265589, 14.2914265 55.9265905, 14.2914099 55.9268768, 14.291285 55.9275178, 14.2912198 55.9278173)",,,,
45072487,Missionsvägen,residential,False,False,216.09400000000002,"LINESTRING (14.2914578 55.9265589, 14.2911839 55.92646, 14.2908096 55.9263042, 14.2904891 55.9261547, 14.2903751 55.926066, 14.2902111 55.9257351, 14.290124 55.925478, 14.2901479 55.9253992, 14.290392 55.9249479)",,,,
24632356,Västra Järnvägsgatan,residential,False,False,100.99699999999999,"LINESTRING (14.2930278 55.9268041, 14.293835 55.9269262, 14.2941744 55.9269647, 14.2944292 55.9269925, 14.2946079 55.9270003)",,,,
24632356,Västra Järnvägsgatan,residential,False,True,101.553,"LINESTRING (14.2930278 55.9268041, 14.2928483 55.9267705, 14.2923231 55.9266896, 14.291854 55.9266187, 14.2914578 55.9265589)",,,,
45072485,Aulingatan,residential,False,False,134.959,"LINESTRING (14.2930278 55.9268041, 14.2930188 55.9268539, 14.292971 55.9276846, 14.2928767 55.9280129)",30,,,
45072473,Östra Hamngatan,residential,False,False,60.686,"LINESTRING (14.2958723 55.9223661, 14.2954405 55.9228553)",,,,
45072473,Östra Hamngatan,residential,False,True,35.644,"LINESTRING (14.2958723 55.9223661, 14.2961593 55.9220888)",,,,
40188762,Sjögatan,residential,False,False,51.688,"LINESTRING (14.2958723 55.9223661, 14.2955303 55.9222639, 14.2951562 55.922132)",,,,
45072477,Ströbergsgatan,residential,False,True,68.38,"LINESTRING (14.2934543 55.9221858, 14.2940444 55.9216673)",,,,
1229098436,Ströbergsgatan,residential,False,False,44.002,"LINESTRING (14.2934543 55.9221858, 14.2930318 55.9225029)",,,,
409833119,Companiegatan,residential,False,False,89.207,"LINESTRING (14.2934543 55.9221858, 14.2936809 55.9223511, 14.2939583 55.9225387, 14.2941194 55.9226049, 14.2944856 55.922726)",,,,
1229098435,Companiegatan,residential,False,True,56.147999999999996,"LINESTRING (14.2934543 55.9221858, 14.2932987 55.9221076, 14.2930453 55.9219851, 14.2927462 55.9218754)",,,,
45072473,Östra Hamngatan,residential,False,False,35.644,"LINESTRING (14.2961593 55.9220888, 14.2958723 55.9223661)",,,,
205849672,Gamla Skeppsbron,residential,False,False,50.259,"LINESTRING (14.2961593 55.9220888, 14.2955223 55.9218115)",30,,,
205849672,Gamla Skeppsbron,residential,False,True,140.929,"LINESTRING (14.2961593 55.9220888, 14.2968808 55.9223999, 14.2974347 55.9226509, 14.2978826 55.9229064)",30,,,
45072876,Snidaregatan,residential,False,True,52.909,"LINESTRING (14.3002792 55.9241485, 14.3002318 55.9241895, 14.2998044 55.924543)",30,,,
205849672,Gamla Skeppsbron,residential,False,False,203.62900000000002,"LINESTRING (14.3002792 55.9241485, 14.2993686 55.9237307, 14.2990655 55.9235571, 14.2982957 55.9231453, 14.2978826 55.9229064)",30,,,
205849672,Gamla Skeppsbron,residential,False,True,230.598,"LINESTRING (14.3002792 55.9241485, 14.3012702 55.9246309, 14.3020293 55.9250246, 14.3024599 55.9252469, 14.3029557 55.925503, 14.3030251 55.9255388)",30,,,
45072876,Snidaregatan,residential,False,False,52.909,"LINESTRING (14.2998044 55.924543, 14.3002318 55.9241895, 14.3002792 55.9241485)",30,,,
"[827854696, 45072876]",Snidaregatan,residential,False,True,76.679,"LINESTRING (14.2998044 55.924543, 14.2991158 55.9250348, 14.2990413 55.925084)",30,,,
151903473,Järnvägsgatan,residential,False,False,19.532,"LINESTRING (14.2996435 55.9270992, 14.2993431 55.9271495)",30,,,
45072874,Skrågatan,residential,False,False,93.356,"LINESTRING (14.2996435 55.9270992, 14.2994235 55.9266123, 14.2992465 55.9262899)",30,,,
151903473,Järnvägsgatan,residential,False,True,169.12,"LINESTRING (14.2996435 55.9270992, 14.2996971 55.92716, 14.2997387 55.9271833, 14.2997883 55.9271961, 14.2998353 55.9271968, 14.3000364 55.9271705, 14.3002591 55.927133, 14.3005058 55.9270946, 14.3006761 55.9270436, 14.3009161 55.9269288, 14.3010624 55.9268549, 14.3012244 55.9268057, 14.3014614 55.9267679, 14.3018176 55.9267184, 14.3020456 55.926687)",30,,,
45072875,Åke Måns gränd,residential,False,True,20.818,"LINESTRING (14.2953536 55.9252523, 14.2956859 55.925272)",30,,,
45072875,Åke Måns gränd,residential,False,False,79.03800000000001,"LINESTRING (14.2953536 55.9252523, 14.2946638 55.9251545, 14.2941162 55.925097)",30,,,
220677520,Vallgatan,residential,False,False,103.91499999999999,"LINESTRING (14.2953536 55.9252523, 14.2956275 55.9247966, 14.2957758 55.924569, 14.2959184 55.9243733)",,,,
"[220677520, 45072877]",Vallgatan,residential,False,True,127.042,"LINESTRING (14.2953536 55.9252523, 14.2950994 55.9255773, 14.2949735 55.9257446, 14.2948881 55.9258771, 14.2947088 55.9261412, 14.2948679 55.9261691, 14.2950247 55.9261532)",30,,,
45072484,Vallgatan,tertiary,False,False,64.563,"LINESTRING (14.2956859 55.925272, 14.2960448 55.9247273)",,,,
45072875,Åke Måns gränd,residential,False,False,20.818,"LINESTRING (14.2956859 55.925272, 14.2953536 55.9252523)",30,,,
132907190,Skrågatan,residential,False,True,118.741,"LINESTRING (14.2956859 55.925272, 14.2974776 55.9256362)",,,,
45072484,Vallgatan,tertiary,False,True,106.294,"LINESTRING (14.2956859 55.925272, 14.2955151 55.9255055, 14.2951979 55.9259216, 14.2950247 55.9261532)",,,,
45072875,Åke Måns gränd,residential,False,True,79.03800000000001,"LINESTRING (14.2941162 55.925097, 14.2946638 55.9251545, 14.2953536 55.9252523)",30,,,
45072873,Vallgatan,residential,True,False,23.208,"LINESTRING (14.2959184 55.9243733, 14.2962906 55.9243819)",30,,,
220677520,Vallgatan,residential,False,False,22.754,"LINESTRING (14.2959184 55.9243733, 14.296108 55.9241984)",,,,
220677520,Vallgatan,residential,False,True,103.915,"LINESTRING (14.2959184 55.9243733, 14.2957758 55.924569, 14.2956275 55.9247966, 14.2953536 55.9252523)",,,,
45072484,Vallgatan,tertiary,False,True,41.347,"LINESTRING (14.2962906 55.9243819, 14.2960448 55.9247273)",,,,
45072484,Vallgatan,tertiary,False,False,36.768,"LINESTRING (14.2962906 55.9243819, 14.2964568 55.9241446, 14.2965062 55.9240741)",,,,
