osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,junction,access
40902015,,,Algatan,residential,50,,False,True,140.375,"LINESTRING (14.3683672 62.0388153, 14.3679875 62.0378719, 14.3679714 62.0377562, 14.3680929 62.0375787)",,
40902021,,,,unclassified,,,False,False,125.98500000000001,"LINESTRING (14.3683672 62.0388153, 14.3678749 62.038878, 14.3677193 62.0389308, 14.3676603 62.0390138, 14.3676871 62.039283, 14.367671 62.039381, 14.3676534 62.0394363, 14.3675475 62.0396844, 14.367531 62.0397232)",,
38161763,,,Jämtlandsgatan,tertiary,50,,False,False,49.048,"LINESTRING (14.3594663 62.035577, 14.3591691 62.0359955)",,
38161763,,,Jämtlandsgatan,tertiary,50,,False,True,82.513,"LINESTRING (14.3594663 62.035577, 14.3599536 62.034871)",,
"[40902016, 40902059]",,,"['Stugugränd', 'Svegsgatan']",residential,50,,False,"[False, True]",192.37900000000002,"LINESTRING (14.3594663 62.035577, 14.359584 62.035587, 14.3596313 62.035593, 14.3607504 62.0357561, 14.361429 62.0358523, 14.3612444 62.0361448, 14.360954 62.0365884)",,
40967477,,,Svegsgatan,residential,,,False,False,132.992,"LINESTRING (14.3643621 62.0363136, 14.3668094 62.0366506)",,
75113673,,84,Ljusnegatan,primary,50,,False,False,83.333,"LINESTRING (14.3643621 62.0363136, 14.3648437 62.035599)",,
75113673,,84,Ljusnegatan,primary,50,,False,True,81.314,"LINESTRING (14.3643621 62.0363136, 14.3642073 62.0365792, 14.3639509 62.037019)",,
40902017,,,Solpagränd,residential,50,,False,False,79.778,"LINESTRING (14.3680127 62.0368163, 14.3684267 62.0361256)",,
40967477,,,Svegsgatan,residential,,,False,True,65.39,"LINESTRING (14.3680127 62.0368163, 14.3668094 62.0366506)",,
30702342,,,Härjedalsgatan,residential,,,False,False,64.105,"LINESTRING (14.3684267 62.0361256, 14.3672529 62.0359541)",,
30702342,,,Härjedalsgatan,residential,,,False,True,21.943,"LINESTRING (14.3684267 62.0361256, 14.3688285 62.0361843)",,
40902017,,,Solpagränd,residential,50,,False,True,79.778,"LINESTRING (14.3684267 62.0361256, 14.3680127 62.0368163)",,
30702342,,,Härjedalsgatan,residential,,,False,False,21.943,"LINESTRING (14.3688285 62.0361843, 14.3684267 62.0361256)",,
40902020,,,Ytterbergsgatan,residential,,,False,True,106.844,"LINESTRING (14.3659713 62.0347089, 14.3679333 62.034986)",,
40902021,,,,unclassified,,,False,True,125.98499999999999,"LINESTRING (14.367531 62.0397232, 14.3675475 62.0396844, 14.3676534 62.0394363, 14.367671 62.039381, 14.3676871 62.039283, 14.3676603 62.0390138, 14.3677193 62.0389308, 14.3678749 62.038878, 14.3683672 62.0388153)",,
38161764,,,Jämtlandsgatan,tertiary,50,,False,False,76.536,"LINESTRING (14.3555608 62.040393, 14.3556649 62.0403072, 14.3557607 62.0402116, 14.3558592 62.040001, 14.355935 62.039735)",,
40902039,,,Skogsstigen,residential,50,,False,False,111.884,"LINESTRING (14.3586796 62.039131, 14.3592995 62.0381677)",,
40902060,,,Tysta vägen,residential,,,False,False,72.349,"LINESTRING (14.3586796 62.039131, 14.3600106 62.0393151)",,
40902060,,,Tysta vägen,residential,,,False,True,118.112,"LINESTRING (14.3586796 62.039131, 14.3570434 62.0389094, 14.3566084 62.0388505, 14.3565031 62.0388363)",,
40902014,,,Gränsgatan,residential,,,False,False,28.657,"LINESTRING (14.3604285 62.0365129, 14.360954 62.0365884)",,
40902014,,,Gränsgatan,residential,,,False,True,55.288,"LINESTRING (14.3604285 62.0365129, 14.3594187 62.0363612)",,
40902039,,,Skogsstigen,residential,50,,False,True,193.192,"LINESTRING (14.3604285 62.0365129, 14.3592995 62.0381677)",,
40902040,,,Herrögatan,residential,,,False,True,77.396,"LINESTRING (14.3555612 62.035777, 14.3560131 62.035114)",,yes
318831251,,,Gränsgatan,residential,50,,False,False,63.917,"LINESTRING (14.3555612 62.035777, 14.3567369 62.0359397)",,
40902013,,,Gränsgatan,residential,,,False,True,85.175,"LINESTRING (14.3555612 62.035777, 14.3542301 62.035606, 14.3539906 62.0355672)",,
318831252,,,Herrögatan,residential,,,False,False,132.414,"LINESTRING (14.3555612 62.035777, 14.3548495 62.0367692, 14.3548366 62.0368636, 14.3548247 62.0369127)",,destination
143770053,,,Fredrik Åkares väg,residential,50,,False,False,58.482,"LINESTRING (14.3551028 62.0391612, 14.3556037 62.0391912, 14.3559241 62.0392135, 14.3562133 62.0392351)",,
318831252,,,Herrögatan,residential,,,False,False,86.09100000000001,"LINESTRING (14.3551028 62.0391612, 14.3551479 62.039236, 14.3554065 62.0395989, 14.355536 62.039708, 14.3557362 62.0397229, 14.355935 62.039735)",,destination
318831252,,,Herrögatan,residential,,,False,True,182.736,"LINESTRING (14.3551028 62.0391612, 14.3548152 62.0387262, 14.3547749 62.0386675, 14.3547438 62.0386154, 14.3547227 62.0385492, 14.3547173 62.0384915, 14.3547363 62.0383886, 14.3548481 62.0380195, 14.3548791 62.0379225, 14.3548935 62.0378701, 14.3549209 62.0376991, 14.354933 62.0375502)",,destination
38161764,,,Jämtlandsgatan,tertiary,50,,False,False,46.856,"LINESTRING (14.3562133 62.0392351, 14.3562727 62.0391428, 14.3565031 62.0388363)",,
38161764,,,Jämtlandsgatan,tertiary,50,,False,True,57.479,"LINESTRING (14.3562133 62.0392351, 14.3561657 62.0393119, 14.3561549 62.0393292, 14.3560353 62.039522, 14.355935 62.039735)",,
143770053,,,Fredrik Åkares väg,residential,50,,False,True,58.482,"LINESTRING (14.3562133 62.0392351, 14.3559241 62.0392135, 14.3556037 62.0391912, 14.3551028 62.0391612)",,
40967478,,,Fogdegatan,residential,,,False,False,109.113,"LINESTRING (14.3606794 62.0383866, 14.3611852 62.0384642, 14.362132 62.0386108, 14.3624197 62.0386574, 14.3626657 62.0386956)",,
40967478,,,Fogdegatan,residential,,,False,True,75.95,"LINESTRING (14.3606794 62.0383866, 14.3605065 62.0383598, 14.3592995 62.0381677)",,
143770060,,,Loftgatan,residential,50,,False,True,108.99199999999999,"LINESTRING (14.3606794 62.0383866, 14.3603583 62.0388287, 14.3601761 62.0391035, 14.3600106 62.0393151)",,
40902050,,,Berggatan,residential,50,,False,False,197.802,"LINESTRING (14.3556716 62.037647, 14.3567369 62.0359397)",,
318831254,,,Fogdegatan,residential,50,,True,False,98.798,"LINESTRING (14.3556716 62.037647, 14.357203 62.0378743, 14.3574782 62.0379151)",,
40902071,,,Kyrkogatan,residential,,,False,False,67.793,"LINESTRING (14.3605726 62.0338666, 14.3593461 62.0336644)",,
38161763,,,Jämtlandsgatan,tertiary,50,,False,False,116.255,"LINESTRING (14.3605726 62.0338666, 14.3602238 62.0344265, 14.3599536 62.034871)",,
38161763,,,Jämtlandsgatan,tertiary,50,,False,True,61.621,"LINESTRING (14.3605726 62.0338666, 14.3608619 62.0333725, 14.3608903 62.0333329)",,
40902052,,,Dalagatan,residential,,,False,False,83.123,"LINESTRING (14.3550226 62.0341805, 14.3544841 62.0348841)",,
40902052,,,Dalagatan,residential,,,False,True,122.019,"LINESTRING (14.3550226 62.0341805, 14.3554085 62.0337028, 14.3556489 62.0334253, 14.3558274 62.0331508)",,
353842411,,,Härjedalsgatan,residential,,,False,False,112.307,"LINESTRING (14.3550226 62.0341805, 14.3531582 62.0339074, 14.3529655 62.0338814)",,
353842411,,,Härjedalsgatan,residential,,,False,True,78.768,"LINESTRING (14.3550226 62.0341805, 14.3555101 62.0342521, 14.356469 62.0343847)",,
353842411,,,Härjedalsgatan,residential,,,False,True,63.301,"LINESTRING (14.356469 62.0343847, 14.357638 62.0345382)",,
40902040,,,Herrögatan,residential,,,False,False,84.507,"LINESTRING (14.356469 62.0343847, 14.3562497 62.0347379, 14.3560131 62.035114)",,yes
40902040,,,Herrögatan,residential,,,False,True,120.33399999999999,"LINESTRING (14.356469 62.0343847, 14.3568317 62.0338596, 14.3570233 62.033577, 14.3571796 62.0333551)",,yes
353842411,,,Härjedalsgatan,residential,,,False,False,78.768,"LINESTRING (14.356469 62.0343847, 14.3555101 62.0342521, 14.3550226 62.0341805)",,
353842411,,,Härjedalsgatan,residential,,,False,False,63.301,"LINESTRING (14.357638 62.0345382, 14.356469 62.0343847)",,
30702342,,,Härjedalsgatan,residential,,,False,True,126.28800000000001,"LINESTRING (14.357638 62.0345382, 14.3583326 62.034639, 14.3584638 62.0346577, 14.3593189 62.0347793, 14.3596422 62.0348253, 14.3599536 62.034871)",,
353842412,,,Berggatan,residential,50,,False,False,118.14699999999999,"LINESTRING (14.357638 62.0345382, 14.3576541 62.034517, 14.3583072 62.0335231)",,
40902071,,,Kyrkogatan,residential,,,False,False,61.696,"LINESTRING (14.3583072 62.0335231, 14.3571796 62.0333551)",,
40902071,,,Kyrkogatan,residential,,,False,True,56.408,"LINESTRING (14.3583072 62.0335231, 14.3589326 62.0336063, 14.3593461 62.0336644)",,
353842412,,,Berggatan,residential,50,,False,True,118.14699999999999,"LINESTRING (14.3583072 62.0335231, 14.3576541 62.034517, 14.357638 62.0345382)",,
40902071,,,Kyrkogatan,residential,,,False,False,52.829,"LINESTRING (14.3541001 62.0328875, 14.3531382 62.0327384)",,
40902071,,,Kyrkogatan,residential,,,False,True,94.711,"LINESTRING (14.3541001 62.0328875, 14.3558274 62.0331508)",,
40902054,,,Åkargatan,residential,50,,False,False,136.774,"LINESTRING (14.3541001 62.0328875, 14.3550125 62.0317766, 14.3550466 62.0317404)",,
40902052,,,Dalagatan,residential,,,False,False,80.198,"LINESTRING (14.3544841 62.0348841, 14.3539906 62.0355672)",,
40902052,,,Dalagatan,residential,,,False,True,83.123,"LINESTRING (14.3544841 62.0348841, 14.3550226 62.0341805)",,
40902055,,,Svegsgatan,residential,,,False,False,83.727,"LINESTRING (14.3544841 62.0348841, 14.3556434 62.0350558, 14.3560131 62.035114)",,
40902055,,,Svegsgatan,residential,,,False,True,61.392,"LINESTRING (14.3571401 62.0352738, 14.3560131 62.035114)",,
40902040,,,Herrögatan,residential,,,False,False,77.396,"LINESTRING (14.3560131 62.035114, 14.3555612 62.035777)",,yes
40902055,,,Svegsgatan,residential,,,False,False,61.392,"LINESTRING (14.3560131 62.035114, 14.3571401 62.0352738)",,
40902040,,,Herrögatan,residential,,,False,True,84.507,"LINESTRING (14.3560131 62.035114, 14.3562497 62.0347379, 14.356469 62.0343847)",,yes
40902055,,,Svegsgatan,residential,,,False,True,83.727,"LINESTRING (14.3560131 62.035114, 14.3556434 62.0350558, 14.3544841 62.0348841)",,
40902071,,,Kyrkogatan,residential,,,False,True,67.793,"LINESTRING (14.3593461 62.0336644, 14.3605726 62.0338666)",,
40902056,,,Ulvkällagatan,residential,50,,False,False,72.786,"LINESTRING (14.3593461 62.0336644, 14.3596122 62.0332455, 14.3597352 62.0330358)",,
40902071,,,Kyrkogatan,residential,,,False,False,56.408,"LINESTRING (14.3593461 62.0336644, 14.3589326 62.0336063, 14.3583072 62.0335231)",,
38161764,,,Jämtlandsgatan,tertiary,50,,False,False,165.53900000000002,"LINESTRING (14.3574782 62.0379151, 14.3579168 62.0375125, 14.3582546 62.0371579, 14.3583716 62.0370351, 14.3584795 62.0368991, 14.3587538 62.0365536)",,
38161764,,,Jämtlandsgatan,tertiary,50,,False,True,114.40199999999999,"LINESTRING (14.3574782 62.0379151, 14.3570032 62.0383385, 14.3567404 62.0385838, 14.3566546 62.0386751, 14.3565031 62.0388363)",,
40967478,,,Fogdegatan,residential,,,False,False,99.07600000000001,"LINESTRING (14.3574782 62.0379151, 14.3575604 62.0379205, 14.3592995 62.0381677)",,
40902039,,,Skogsstigen,residential,50,,False,False,193.192,"LINESTRING (14.3592995 62.0381677, 14.3604285 62.0365129)",,
40902039,,,Skogsstigen,residential,50,,False,True,111.884,"LINESTRING (14.3592995 62.0381677, 14.3586796 62.039131)",,
40967478,,,Fogdegatan,residential,,,False,False,75.95,"LINESTRING (14.3592995 62.0381677, 14.3605065 62.0383598, 14.3606794 62.0383866)",,
40967478,,,Fogdegatan,residential,,,False,True,99.07600000000001,"LINESTRING (14.3592995 62.0381677, 14.3575604 62.0379205, 14.3574782 62.0379151)",,
40902014,,,Gränsgatan,residential,,,False,True,28.657,"LINESTRING (14.360954 62.0365884, 14.3604285 62.0365129)",,
40902014,,,Gränsgatan,residential,,,False,False,163.43800000000002,"LINESTRING (14.360954 62.0365884, 14.3612841 62.0366362, 14.3622049 62.0367697, 14.3637716 62.0369897, 14.3639509 62.037019)",,
"[40902016, 40902059]",,,"['Stugugränd', 'Svegsgatan']",residential,50,,False,"[False, True]",192.379,"LINESTRING (14.360954 62.0365884, 14.3612444 62.0361448, 14.361429 62.0358523, 14.3607504 62.0357561, 14.3596313 62.035593, 14.359584 62.035587, 14.3594663 62.035577)",,
40902050,,,Berggatan,residential,50,,False,True,197.802,"LINESTRING (14.3567369 62.0359397, 14.3556716 62.037647)",,
318831251,,,Gränsgatan,residential,50,,False,True,63.917,"LINESTRING (14.3567369 62.0359397, 14.3555612 62.035777)",,
353842409,,,Gränsgatan,residential,50,,False,False,93.455,"LINESTRING (14.3567369 62.0359397, 14.3584512 62.036185)",,
30702342,,,Härjedalsgatan,residential,,,False,False,58.722,"LINESTRING (14.3648437 62.035599, 14.3637758 62.0354313)",,
75113673,,84,Ljusnegatan,primary,50,,False,True,83.333,"LINESTRING (14.3648437 62.035599, 14.3643621 62.0363136)",,
30702342,,,Härjedalsgatan,residential,,,False,True,131.681,"LINESTRING (14.3648437 62.035599, 14.3651731 62.0356489, 14.3654056 62.0356842, 14.3672529 62.0359541)",,
1118556369,,84,Ljusnegatan,primary,50,,False,False,179.76500000000001,"LINESTRING (14.3648437 62.035599, 14.3651089 62.0351798, 14.3654088 62.0347057, 14.3655281 62.0344922, 14.365699 62.0341761, 14.365792 62.0340451)",,
255487454,,,,residential,50,,False,False,54.415,"LINESTRING (14.3675197 62.0336001, 14.3673345 62.0340817)",,
8240652,,,,residential,50,,False,True,95.99100000000001,"LINESTRING (14.3675197 62.0336001, 14.367656 62.0333223, 14.3669721 62.0332195, 14.3664825 62.0331449)",,
71009927,,,Ringvägen,residential,,,False,True,77.318,"LINESTRING (14.3675197 62.0336001, 14.3687138 62.0337942, 14.3689207 62.0338278)",,
255487454,,,,residential,50,,False,True,54.415,"LINESTRING (14.3673345 62.0340817, 14.3675197 62.0336001)",,
40902020,,,Ytterbergsgatan,residential,,,False,False,106.844,"LINESTRING (14.3679333 62.034986, 14.3659713 62.0347089)",,
307063063,,,Helagsgatan,residential,50,,False,True,113.343,"LINESTRING (14.3679333 62.034986, 14.3672529 62.0359541)",,
40902014,,,Gränsgatan,residential,,,False,False,93.666,"LINESTRING (14.3663627 62.037352, 14.3680929 62.0375787)",,
307063063,,,Helagsgatan,residential,50,,False,False,81.396,"LINESTRING (14.3663627 62.037352, 14.3668094 62.0366506)",,
40902014,,,Gränsgatan,residential,,,False,True,131.088,"LINESTRING (14.3663627 62.037352, 14.3661884 62.0373279, 14.3655818 62.0372441, 14.3649399 62.0371555, 14.3646319 62.037113, 14.3645695 62.0371044, 14.3642224 62.0370565, 14.3639509 62.037019)",,
30702342,,,Härjedalsgatan,residential,,,False,True,64.105,"LINESTRING (14.3672529 62.0359541, 14.3684267 62.0361256)",,
307063063,,,Helagsgatan,residential,50,,False,False,113.343,"LINESTRING (14.3672529 62.0359541, 14.3679333 62.034986)",,
307063063,,,Helagsgatan,residential,50,,False,True,80.826,"LINESTRING (14.3672529 62.0359541, 14.3668094 62.0366506)",,
30702342,,,Härjedalsgatan,residential,,,False,False,131.681,"LINESTRING (14.3672529 62.0359541, 14.3654056 62.0356842, 14.3651731 62.0356489, 14.3648437 62.035599)",,
40902014,,,Gränsgatan,residential,,,False,False,131.088,"LINESTRING (14.3639509 62.037019, 14.3642224 62.0370565, 14.3645695 62.0371044, 14.3646319 62.037113, 14.3649399 62.0371555, 14.3655818 62.0372441, 14.3661884 62.0373279, 14.3663627 62.037352)",,
40902014,,,Gränsgatan,residential,,,False,True,163.43800000000002,"LINESTRING (14.3639509 62.037019, 14.3637716 62.0369897, 14.3622049 62.0367697, 14.3612841 62.0366362, 14.360954 62.0365884)",,
75113673,,84,Ljusnegatan,primary,50,,False,False,81.314,"LINESTRING (14.3639509 62.037019, 14.3642073 62.0365792, 14.3643621 62.0363136)",,
"[75113673, 1239757041]",2,84,Ljusnegatan,primary,50,8.0,False,True,198.32,"LINESTRING (14.3639509 62.037019, 14.3637169 62.0374179, 14.3634823 62.0377344, 14.3633227 62.0379157, 14.3632406 62.0380203, 14.3630126 62.0382975, 14.3626657 62.0386956)",,
71009927,,,Ringvägen,residential,,,False,False,77.318,"LINESTRING (14.3689207 62.0338278, 14.3687138 62.0337942, 14.3675197 62.0336001)",,
320312311,,,,residential,50,,False,False,46.597,"LINESTRING (14.3689207 62.0338278, 14.3687776 62.0340121, 14.3684337 62.034166)",,destination
320312311,,,,residential,50,,False,True,46.597,"LINESTRING (14.3684337 62.034166, 14.3687776 62.0340121, 14.3689207 62.0338278)",,destination
40967477,,,Svegsgatan,residential,,,False,False,65.39,"LINESTRING (14.3668094 62.0366506, 14.3680127 62.0368163)",,
40967477,,,Svegsgatan,residential,,,False,True,132.992,"LINESTRING (14.3668094 62.0366506, 14.3643621 62.0363136)",,
307063063,,,Helagsgatan,residential,50,,False,False,80.826,"LINESTRING (14.3668094 62.0366506, 14.3672529 62.0359541)",,
307063063,,,Helagsgatan,residential,50,,False,True,81.396,"LINESTRING (14.3668094 62.0366506, 14.3663627 62.037352)",,
40902060,,,Tysta vägen,residential,,,False,True,72.349,"LINESTRING (14.3600106 62.0393151, 14.3586796 62.039131)",,
143770060,,,Loftgatan,residential,50,,False,False,108.992,"LINESTRING (14.3600106 62.0393151, 14.3601761 62.0391035, 14.3603583 62.0388287, 14.3606794 62.0383866)",,
38161764,,,Jämtlandsgatan,tertiary,50,,False,False,57.479,"LINESTRING (14.355935 62.039735, 14.3560353 62.039522, 14.3561549 62.0393292, 14.3561657 62.0393119, 14.3562133 62.0392351)",,
38161764,,,Jämtlandsgatan,tertiary,50,,False,True,76.536,"LINESTRING (14.355935 62.039735, 14.3558592 62.040001, 14.3557607 62.0402116, 14.3556649 62.0403072, 14.3555608 62.040393)",,
318831252,,,Herrögatan,residential,,,False,True,86.09100000000001,"LINESTRING (14.355935 62.039735, 14.3557362 62.0397229, 14.355536 62.039708, 14.3554065 62.0395989, 14.3551479 62.039236, 14.3551028 62.0391612)",,destination
"[30702338, 23321031]",2,,"['Vallarvägen', 'Fjällvägen']",tertiary,30,,False,False,68.69999999999999,"LINESTRING (14.3608903 62.0333329, 14.3601687 62.0331459, 14.3597352 62.0330358)",,
23321031,2,,Vallarvägen,tertiary,30,,False,True,173.924,"LINESTRING (14.3608903 62.0333329, 14.3609735 62.0333518, 14.3611911 62.0334036, 14.3616423 62.0334992, 14.3619605 62.0335563, 14.3622487 62.0336021, 14.3624914 62.0336372, 14.3627018 62.0336514, 14.3628044 62.0336606, 14.3640347 62.033839)",,
38161763,,,Jämtlandsgatan,tertiary,50,,False,False,61.621,"LINESTRING (14.3608903 62.0333329, 14.3608619 62.0333725, 14.3605726 62.0338666)",,
40902014,,,Gränsgatan,residential,,,False,False,55.288,"LINESTRING (14.3594187 62.0363612, 14.3604285 62.0365129)",,
369146530,,,,residential,50,,True,False,15.960999999999999,"LINESTRING (14.3594187 62.0363612, 14.3592495 62.0363539, 14.359161 62.036359, 14.3591261 62.0363442)",,
38161763,,,Jämtlandsgatan,tertiary,50,,False,True,49.048,"LINESTRING (14.3591691 62.0359955, 14.3594663 62.035577)",,
369146532,,,,tertiary,50,,True,False,23.826,"LINESTRING (14.3591691 62.0359955, 14.3591127 62.036081, 14.3590966 62.0361137, 14.3590859 62.0361565, 14.3591348 62.0361988)",,
38161764,,,Jämtlandsgatan,tertiary,50,,False,True,165.53900000000002,"LINESTRING (14.3587538 62.0365536, 14.3584795 62.0368991, 14.3583716 62.0370351, 14.3582546 62.0371579, 14.3579168 62.0375125, 14.3574782 62.0379151)",,
369146525,,,,tertiary,50,,True,False,23.195,"LINESTRING (14.3587538 62.0365536, 14.3587707 62.0364747, 14.3587777 62.0364232, 14.3587789 62.0363455)",,
38161765,,,,tertiary,,,True,False,10.350999999999999,"LINESTRING (14.3589574 62.0363803, 14.3588917 62.0363768, 14.3588306 62.0363649, 14.3587789 62.0363455)",roundabout,
369146526,,,,tertiary,50,,True,False,22.003999999999998,"LINESTRING (14.3589574 62.0363803, 14.358891 62.0364393, 14.3588316 62.0364868, 14.3587538 62.0365536)",,
38161765,,,,tertiary,,,True,False,7.4030000000000005,"LINESTRING (14.3587789 62.0363455, 14.3587385 62.0363182, 14.3587171 62.0362864)",roundabout,
38161765,,,,tertiary,,,True,False,11.504,"LINESTRING (14.3587171 62.0362864, 14.3587171 62.0362519, 14.3587396 62.0362191, 14.3587826 62.0361911)",roundabout,
369146528,,,,residential,50,,True,False,17.881999999999998,"LINESTRING (14.3587171 62.0362864, 14.3586412 62.0362591, 14.3585729 62.036235, 14.3584512 62.036185)",,
38161765,,,,tertiary,,,True,False,10.498,"LINESTRING (14.3591869 62.036257, 14.3591875 62.0362788, 14.359179 62.0363001, 14.359158 62.0363236, 14.3591261 62.0363442)",roundabout,
369146529,,,,residential,50,,True,False,17.67,"LINESTRING (14.3591869 62.036257, 14.3592549 62.0363225, 14.359322 62.0363401, 14.3594187 62.0363612)",,
38161765,,,,tertiary,,,True,False,5.633,"LINESTRING (14.3587826 62.0361911, 14.3588247 62.0361752, 14.3588733 62.0361642)",roundabout,
38161765,,,,tertiary,,,True,False,9.905999999999999,"LINESTRING (14.3591261 62.0363442, 14.3590682 62.0363659, 14.3590147 62.0363763, 14.3589574 62.0363803)",roundabout,
38161765,,,,tertiary,,,True,False,7.105,"LINESTRING (14.3591348 62.0361988, 14.3591624 62.0362186, 14.3591784 62.0362373, 14.3591869 62.036257)",roundabout,
