osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,bridge
24243770,Storgatan,unclassified,40,False,False,17.401,,,"LINESTRING (20.9601695 64.7492139, 20.9605329 64.7491925)",
321489548,Viktoriagatan,trunk,50,True,False,107.731,2,E 4,"LINESTRING (20.9601695 64.7492139, 20.9599809 64.7482484)",
367513627,Storgatan,residential,30,False,True,147.35,,,"LINESTRING (20.9601695 64.7492139, 20.9599618 64.7492262, 20.9598926 64.7492303, 20.9597696 64.7492375, 20.9594845 64.7492603, 20.9589113 64.7492938, 20.9584354 64.7493216, 20.9570941 64.7493999)",
"[1199802160, 369436450, 24254275]",Stationsgatan,residential,30,False,False,106.738,,,"LINESTRING (20.9504021 64.7498059, 20.9503721 64.7497013, 20.9502741 64.7493597, 20.9501836 64.7490441, 20.9501288 64.7488531)",
24254275,Stationsgatan,residential,30,False,True,216.35100000000003,,,"LINESTRING (20.9504021 64.7498059, 20.9504148 64.7498417, 20.9505053 64.7500964, 20.950739 64.7507648, 20.9508937 64.7512684, 20.9510246 64.7516606, 20.9510484 64.7517319)",
367513627,Storgatan,residential,30,False,False,101.681,,,"LINESTRING (20.9504021 64.7498059, 20.9506923 64.7497874, 20.9507167 64.7497859, 20.950891 64.7497751, 20.9514945 64.7497376, 20.9520711 64.7497032, 20.9523082 64.7496906, 20.9525248 64.7496784)",
4391662,Köpmangatan,residential,30,False,True,27.651,,,"LINESTRING (20.9488154 64.7518752, 20.9489166 64.7521201)",
24373571,Kanalgatan,secondary,30,True,False,107.10100000000001,,,"LINESTRING (20.9488154 64.7518752, 20.9492673 64.7518464, 20.9507626 64.7517505, 20.9510484 64.7517319)",
1082216911,Stationsgatan,residential,50,False,True,26.902,,,"LINESTRING (20.9510484 64.7517319, 20.951135 64.751971)",
1082224114,Stationsgatan,residential,30,False,True,26.902,,,"LINESTRING (20.9510484 64.7517319, 20.951135 64.751971)",
24254275,Stationsgatan,residential,30,False,False,216.35100000000003,,,"LINESTRING (20.9510484 64.7517319, 20.9510246 64.7516606, 20.9508937 64.7512684, 20.950739 64.7507648, 20.9505053 64.7500964, 20.9504148 64.7498417, 20.9504021 64.7498059)",
1082224113,Kanalgatan,secondary,30,True,False,80.013,,,"LINESTRING (20.9510484 64.7517319, 20.9512848 64.7517165, 20.9513177 64.7517144, 20.9520492 64.7516689, 20.9527175 64.7516274)",
564431177,Kanalgatan,secondary,50,True,False,18.184,,,"LINESTRING (20.960815 64.7511124, 20.9611912 64.7510809)",
"[361053608, 321489551]",Viktoriagatan,trunk,50,True,False,213.33499999999998,"['2', '3']",E 4,"LINESTRING (20.960815 64.7511124, 20.9607688 64.7510026, 20.960666 64.7507146, 20.9605012 64.7502171, 20.9604759 64.7501545, 20.9603744 64.7498628, 20.9603457 64.7497781, 20.9602145 64.749384, 20.9601966 64.7493279, 20.9601695 64.7492139)",
59564472,Norra Stationsgatan,residential,40,False,False,90.95,,,"LINESTRING (20.9521028 64.7552731, 20.9521157 64.7553135, 20.9521843 64.7555322, 20.9523572 64.7560838)",
59564472,Norra Stationsgatan,residential,40,False,True,118.773,,,"LINESTRING (20.9521028 64.7552731, 20.9519631 64.7548769, 20.9518734 64.7546223, 20.9518079 64.7544366, 20.9517683 64.7542895, 20.9517624 64.7542674, 20.9517433 64.7542161)",
91795692,Norrbölegatan,residential,40,False,False,122.319,,,"LINESTRING (20.9521028 64.7552731, 20.9545619 64.7551732, 20.9546705 64.7551688)",
28086383,Vitbergsvägen,residential,40,False,False,135.448,,,"LINESTRING (20.9546705 64.7551688, 20.9542259 64.7546059, 20.9540374 64.7543672, 20.9539794 64.7542938, 20.9538042 64.7540803, 20.9538014 64.7540769, 20.9537488 64.7540159)",
28086383,Vitbergsvägen,residential,40,False,True,105.7,,,"LINESTRING (20.9546705 64.7551688, 20.954709 64.755215, 20.9553646 64.7560721)",
91795692,Norrbölegatan,residential,40,False,False,85.423,,,"LINESTRING (20.9546705 64.7551688, 20.9549441 64.7551607, 20.9553203 64.7551468, 20.9564646 64.7551005)",
91795692,Norrbölegatan,residential,40,False,True,122.319,,,"LINESTRING (20.9546705 64.7551688, 20.9545619 64.7551732, 20.9521028 64.7552731)",
1199802160,Stationsgatan,residential,30,False,False,12.87,,,"LINESTRING (20.9501288 64.7488531, 20.9500892 64.7487386)",
366888173,Strandgatan,residential,walk,False,True,100.804,,,"LINESTRING (20.9501288 64.7488531, 20.9503648 64.7488398, 20.9503923 64.7488383, 20.9504282 64.7488363, 20.9505507 64.7488266, 20.9505948 64.7488231, 20.9509081 64.7488083, 20.950985 64.7488047, 20.9514029 64.7487816, 20.9514796 64.7487772, 20.9517837 64.7487599, 20.9520282 64.7487461, 20.9522353 64.7487345)",
"[1199802160, 369436450, 24254275]",Stationsgatan,residential,30,False,True,106.738,,,"LINESTRING (20.9501288 64.7488531, 20.9501836 64.7490441, 20.9502741 64.7493597, 20.9503721 64.7497013, 20.9504021 64.7498059)",
367513627,Storgatan,residential,30,False,False,106.053,,,"LINESTRING (20.9548807 64.7495347, 20.9570941 64.7493999)",
366888167,Hörnellgatan,residential,30,True,False,105.982,,,"LINESTRING (20.9548807 64.7495347, 20.9547403 64.7490472, 20.9546082 64.7485887)",
367513627,Storgatan,residential,30,False,True,112.884,,,"LINESTRING (20.9548807 64.7495347, 20.9527271 64.7496655, 20.9525248 64.7496784)",
321490530,Viktoriagatan,trunk,50,True,False,27.547,2,E 4,"LINESTRING (20.9611912 64.7510809, 20.961269 64.7513264)",
361053607,Kanalgatan,unclassified,40,True,False,125.626,2,,"LINESTRING (20.9611912 64.7510809, 20.9614303 64.7510625, 20.9627402 64.7509865, 20.9628167 64.7509821, 20.9638124 64.7509193)",
4391670,Strandgatan,residential,30,False,False,153.56300000000002,,,"LINESTRING (20.9599809 64.7482484, 20.9596586 64.7482694, 20.9588156 64.7483235, 20.9585692 64.7483381, 20.9574424 64.7484113, 20.9567795 64.7484535)",
24034596,,trunk_link,50,True,False,79.62100000000001,1,,"LINESTRING (20.9627131 64.7537421, 20.9628366 64.7537217, 20.9629021 64.7537028, 20.9629337 64.7536907, 20.9629695 64.7536727, 20.963012 64.753641, 20.9630458 64.7535962, 20.9630673 64.7535654, 20.9630751 64.7535367, 20.9630803 64.753495, 20.9630633 64.7534488, 20.9630438 64.7534127, 20.9630146 64.7533827, 20.9629699 64.7533466, 20.9629024 64.7533127, 20.9628258 64.7532812, 20.9627416 64.7532539, 20.9626296 64.7532236, 20.9625216 64.7532066)",
24944697,,trunk_link,50,True,False,52.894999999999996,,,"LINESTRING (20.9627131 64.7537421, 20.9628548 64.7537236, 20.9628961 64.7537197, 20.9629481 64.7537158, 20.962995 64.753713, 20.9630503 64.7537117, 20.963105 64.7537139, 20.963159 64.7537191, 20.9632219 64.7537295, 20.9632659 64.7537387, 20.9633185 64.7537531, 20.9633214 64.7537541, 20.963361 64.7537679, 20.9633972 64.7537843, 20.9634236 64.753804, 20.9635542 64.7539282)",
24944684,Järnvägsleden,primary,50,True,False,43.365,,372,"LINESTRING (20.9620482 64.7531883, 20.96248 64.7531528, 20.9627295 64.7531425, 20.9629534 64.7531408)",
"[564431194, 24944683, 217998540]",Järnvägsleden,primary,50,False,True,53.830000000000005,,95,"LINESTRING (20.9620482 64.7531883, 20.9619526 64.7531937, 20.9613814 64.7532323, 20.9611798 64.7532514, 20.9609335 64.7532774)",yes
24034596,,trunk_link,50,True,False,90.766,1,,"LINESTRING (20.9617231 64.753145, 20.9618092 64.7533107, 20.9619014 64.7534414, 20.9619828 64.7535382, 20.9620564 64.7536002, 20.9621279 64.7536416, 20.9622196 64.753684, 20.9622954 64.753713, 20.9623898 64.7537334, 20.9624881 64.7537455, 20.9626104 64.7537481, 20.9627131 64.7537421)",
24034598,Hägglundsgatan,unclassified,50,True,False,33.179,,,"LINESTRING (20.9601955 64.7548586, 20.9601281 64.7547667, 20.9600594 64.7546129, 20.9600431 64.7545679)",
28086434,Hägglundsgatan,residential,40,False,True,90.274,,,"LINESTRING (20.9601955 64.7548586, 20.9602336 64.7549048, 20.9603305 64.7550055, 20.9604868 64.7552027, 20.9605242 64.755405, 20.9604189 64.7555764, 20.9603799 64.75564)",
91795692,Norrbölegatan,residential,40,False,False,50.431000000000004,,,"LINESTRING (20.9601955 64.7548586, 20.9602918 64.7548463, 20.9611722 64.75468)",
91795692,Norrbölegatan,residential,40,False,True,106.888,,,"LINESTRING (20.9601955 64.7548586, 20.9600413 64.7548914, 20.959397 64.754974, 20.9589092 64.7550023, 20.9587305 64.7550127, 20.9582627 64.7550294, 20.9579969 64.7550389)",
230047296,Norra Järnvägsgatan,primary,50,False,False,8.859,,95,"LINESTRING (20.959786 64.7534133, 20.959966 64.753392)",
230047296,Norra Järnvägsgatan,primary,50,False,True,77.635,,95,"LINESTRING (20.959786 64.7534133, 20.9583099 64.7535607, 20.9581921 64.7535724)",
24034598,Hägglundsgatan,unclassified,50,True,False,130.985,,,"LINESTRING (20.9600431 64.7545679, 20.9600427 64.7545095, 20.9600522 64.7544456, 20.9600574 64.7544079, 20.9600594 64.7543933, 20.9600938 64.7542725, 20.9601367 64.7541151, 20.9601453 64.7540126, 20.9601023 64.7538808, 20.9600251 64.7537307, 20.9599221 64.7535769, 20.9598839 64.7535206, 20.959786 64.7534133)",
24034665,,trunk_link,50,True,False,113.35399999999998,,,"LINESTRING (20.9600431 64.7545679, 20.9600755 64.7545077, 20.9601204 64.7544544, 20.9601657 64.7544234, 20.9602062 64.7543958, 20.9604208 64.7542567, 20.9606611 64.7541359, 20.9608746 64.7540341, 20.9610474 64.7539492, 20.9610903 64.7539251, 20.9611352 64.7538993, 20.9611874 64.7538649, 20.9612448 64.7538248, 20.9612944 64.7537859, 20.9613392 64.7537442, 20.9613547 64.753728)",
230047296,Norra Järnvägsgatan,primary,50,False,False,47.622,,95,"LINESTRING (20.959966 64.753392, 20.9609335 64.7532774)",
230047296,Norra Järnvägsgatan,primary,50,False,True,8.859,,95,"LINESTRING (20.959966 64.753392, 20.959786 64.7534133)",
24034817,,trunk_link,50,True,False,38.274,,,"LINESTRING (20.959966 64.753392, 20.9599983 64.7534461, 20.9600423 64.7535101, 20.9601184 64.753627, 20.960168 64.7536773, 20.9602215 64.753717)",
24034665,,trunk_link,50,True,False,80.999,,,"LINESTRING (20.9613547 64.753728, 20.9614164 64.7536637, 20.9614431 64.7536216, 20.9614623 64.7535732, 20.9614786 64.7535118, 20.9614822 64.753444, 20.9614862 64.7533976, 20.9614635 64.7530075)",
24041632,Bäckgatan,unclassified,40,False,False,118.24999999999999,,,"LINESTRING (20.967235 64.7517476, 20.966581 64.751631, 20.9663376 64.751588, 20.9658878 64.7515092, 20.9653876 64.7514203, 20.9649326 64.7513396)",
123631714,,unclassified,40,False,False,141.32,,,"LINESTRING (20.967235 64.7517476, 20.9671381 64.7518196, 20.9670549 64.7518564, 20.9669056 64.7519069, 20.9647992 64.752147, 20.9645149 64.7521794)",
230047296,Norra Järnvägsgatan,primary,50,False,True,47.622,,95,"LINESTRING (20.9609335 64.7532774, 20.959966 64.753392)",
24227595,,trunk_link,50,True,False,65.28800000000001,,,"LINESTRING (20.9609335 64.7532774, 20.9607419 64.7533199, 20.9606386 64.753342, 20.9605537 64.7533709, 20.9604551 64.7534056, 20.9603895 64.7534321, 20.9603371 64.7534618, 20.9602944 64.7534847, 20.9602519 64.7535147, 20.9602087 64.7536083, 20.9602007 64.7536579, 20.9602215 64.753717)",
"[564431194, 24944683, 217998540]",Järnvägsleden,primary,50,False,False,53.83,,95,"LINESTRING (20.9609335 64.7532774, 20.9611798 64.7532514, 20.9613814 64.7532323, 20.9619526 64.7531937, 20.9620482 64.7531883)",yes
24034817,,trunk_link,50,True,False,66.77,,,"LINESTRING (20.9602215 64.753717, 20.9602718 64.753754, 20.9603194 64.7537808, 20.9603769 64.7538062, 20.9605145 64.7538452, 20.9606463 64.7538678, 20.9607426 64.7538731, 20.9608282 64.753876, 20.9609112 64.7538699, 20.9609808 64.7538624, 20.9611097 64.7538401, 20.9612002 64.7538049, 20.9612861 64.7537682, 20.9613547 64.753728)",
24227642,,trunk_link,50,True,False,266.61,1,,"LINESTRING (20.961493 64.7521295, 20.9615571 64.7522078, 20.961619 64.7522834, 20.961674 64.7524538, 20.9617196 64.7525534, 20.9617545 64.7526426, 20.961788 64.7526884, 20.9618229 64.7527324, 20.9618792 64.7527948, 20.9619194 64.7528365, 20.9619838 64.7528766, 20.9620549 64.7529195, 20.9621193 64.7529423, 20.9622252 64.7529669, 20.9623271 64.7529818, 20.9624358 64.7529898, 20.9626235 64.7530007, 20.9630889 64.7530121, 20.9636052 64.753023, 20.9640019 64.7530354, 20.9644509 64.7530474, 20.9646459 64.7530579, 20.964835 64.7530705, 20.9649973 64.7530796, 20.9652427 64.7530911, 20.9656665 64.7530968)",
"[38483987, 321499067]",Viktoriagatan,trunk,"['70', '50']",True,False,113.46,2,E 4,"LINESTRING (20.961493 64.7521295, 20.961507 64.7522096, 20.9615546 64.7524819, 20.9616387 64.7528364, 20.9617231 64.753145)",
564431193,Järnvägsleden,primary,50,False,True,16.377,,372,"LINESTRING (20.9656665 64.7530968, 20.9653279 64.7531257)",
564431193,Järnvägsleden,primary,50,False,False,139.152,,372,"LINESTRING (20.9656665 64.7530968, 20.9672785 64.7529829, 20.9675809 64.7529616, 20.9685612 64.7528926)",
24243575,Östra Nygatan,unclassified,40,False,False,31.206,,,"LINESTRING (20.9641842 64.7506882, 20.9640996 64.7507309, 20.9638124 64.7509193)",
24243575,Östra Nygatan,unclassified,40,False,True,90.213,,,"LINESTRING (20.9641842 64.7506882, 20.9642701 64.750708, 20.9660604 64.7506122)",
24243754,Kyrkgränd,residential,40,False,True,122.45700000000001,,,"LINESTRING (20.9641842 64.7506882, 20.9636039 64.7505123, 20.9624962 64.7501921, 20.9624244 64.7501695, 20.9620867 64.7500475)",
24243575,Östra Nygatan,unclassified,40,False,True,31.206,,,"LINESTRING (20.9638124 64.7509193, 20.9640996 64.7507309, 20.9641842 64.7506882)",
974770717,Östra Nygatan,unclassified,40,False,False,27.653,,,"LINESTRING (20.9638124 64.7509193, 20.9638692 64.7510603, 20.9639083 64.7511646)",
24243759,Varvsgatan,residential,40,False,True,129.114,,,"LINESTRING (20.9660903 64.7504001, 20.9667512 64.7492737)",
24243759,Varvsgatan,residential,40,False,False,23.628999999999998,,,"LINESTRING (20.9660903 64.7504001, 20.9660712 64.7505538, 20.9660604 64.7506122)",
"[222631098, 961294494]","['Kyrkgränd', 'Kyrkogatan']",residential,40,False,"[False, True]",246.026,,,"LINESTRING (20.9660903 64.7504001, 20.9649789 64.7500128, 20.964139 64.7497404, 20.9638803 64.7496886, 20.9637194 64.7496597, 20.9628621 64.7495733, 20.9620867 64.7500475)",
24243575,Östra Nygatan,unclassified,40,False,False,90.213,,,"LINESTRING (20.9660604 64.7506122, 20.9642701 64.750708, 20.9641842 64.7506882)",
24243575,Östra Nygatan,unclassified,40,False,True,104.94800000000001,,,"LINESTRING (20.9660604 64.7506122, 20.9663031 64.7506082, 20.9666244 64.7506323, 20.9676764 64.7506978, 20.9682506 64.7507339)",
24243759,Varvsgatan,residential,40,False,True,23.628999999999998,,,"LINESTRING (20.9660604 64.7506122, 20.9660712 64.7505538, 20.9660903 64.7504001)",
24243770,Storgatan,unclassified,40,False,True,17.401,,,"LINESTRING (20.9605329 64.7491925, 20.9601695 64.7492139)",
24243770,Storgatan,unclassified,40,False,False,77.31099999999999,,,"LINESTRING (20.9605329 64.7491925, 20.9607369 64.7491805, 20.9608097 64.7491762, 20.9619198 64.7491108, 20.9620118 64.7491061, 20.962148 64.7490992)",
321489540,Viktoriagatan,trunk,50,True,False,104.42699999999999,3,E 4,"LINESTRING (20.9605329 64.7491925, 20.960576 64.7493051, 20.9607449 64.7496721, 20.9608751 64.7501197)",
