osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,tunnel,bridge,width
42861919,2,Borgmästarekajen,secondary,40,False,True,72.863,"LINESTRING (15.5808146 56.1646496, 15.5807859 56.1645204, 15.5807713 56.1644017, 15.5807801 56.1642126, 15.5808124 56.1639964)",,,,
137721630,,Västra Köpmansgatan,residential,40,False,False,65.85,"LINESTRING (15.5808146 56.1646496, 15.5810465 56.1646197, 15.5812473 56.1645919, 15.581288 56.1645863, 15.5818569 56.1645337)",,,,
264935428,,Borgmästarekajen,secondary,40,False,False,56.411,"LINESTRING (15.5808146 56.1646496, 15.5808496 56.1647671, 15.5808997 56.164876, 15.5809644 56.1649984, 15.5810317 56.1650974, 15.5810586 56.165137)",,,,
4971301,,Landbrogatan,tertiary,40,False,False,121.705,"LINESTRING (15.5849352 56.1642238, 15.5849021 56.1637639, 15.5848577 56.1632549, 15.5848468 56.1631304)",,,,
4971301,,Landbrogatan,tertiary,40,False,True,96.324,"LINESTRING (15.5849352 56.1642238, 15.5849619 56.1649362, 15.5849638 56.1649857, 15.5849456 56.1650894)",,,,
137721630,,Västra Köpmansgatan,residential,40,False,True,78.11099999999999,"LINESTRING (15.5849352 56.1642238, 15.5845505 56.164256, 15.5844009 56.1642685, 15.5836869 56.1643255)",,,,
4962562,,Norra Kungsgatan,residential,40,False,False,109.62100000000001,"LINESTRING (15.5868101 56.1630317, 15.5868296 56.163205, 15.5868812 56.1636623, 15.5869211 56.1640156)",,,,
42861920,,Parkgatan,residential,40,False,True,15.693999999999999,"LINESTRING (15.5868101 56.1630317, 15.5867293 56.1629905, 15.5865854 56.1629905)",,,,
4971302,,Parkgatan,tertiary,40,False,True,14.881,"LINESTRING (15.5850339 56.1630464, 15.5848468 56.1631304)",,,,
"[42861920, 897568874]",,Parkgatan,residential,40,False,False,96.26499999999999,"LINESTRING (15.5850339 56.1630464, 15.5855299 56.1630285, 15.5865854 56.1629905)",,,,
4971302,,Parkgatan,tertiary,40,False,False,14.881,"LINESTRING (15.5848468 56.1631304, 15.5850339 56.1630464)",,,,
4971301,,Landbrogatan,tertiary,40,False,True,121.70500000000001,"LINESTRING (15.5848468 56.1631304, 15.5848577 56.1632549, 15.5849021 56.1637639, 15.5849352 56.1642238)",,,,
137724667,,Landbrogatan,tertiary,40,True,False,106.35,"LINESTRING (15.5848468 56.1631304, 15.5848217 56.1629013, 15.5847705 56.1624725, 15.5847351 56.162176)",,,,
42861921,,Östra Vittusgatan,tertiary,40,False,False,119.013,"LINESTRING (15.5869868 56.1650423, 15.5870344 56.1650399, 15.5871655 56.1650327, 15.5873998 56.1649975, 15.5874255 56.1649936, 15.5885027 56.1648314, 15.5888478 56.1647794)",,,,
"[42861922, 4972011]",,Östra Vittusgatan,tertiary,40,False,True,126.50899999999999,"LINESTRING (15.5869868 56.1650423, 15.5868914 56.165045, 15.5865273 56.1650557, 15.5864477 56.1650579, 15.5863674 56.1650601, 15.5859418 56.165071, 15.5852786 56.1650768, 15.5849456 56.1650894)",,,,
42986327,,Norra Kungsgatan,residential,40,False,True,114.237,"LINESTRING (15.5869868 56.1650423, 15.5869261 56.1640937, 15.5869211 56.1640156)",,,,
4971301,,Landbrogatan,tertiary,40,False,False,96.32400000000001,"LINESTRING (15.5849456 56.1650894, 15.5849638 56.1649857, 15.5849619 56.1649362, 15.5849352 56.1642238)",,,,
"[42861922, 4972011]",,Östra Vittusgatan,tertiary,40,False,False,126.509,"LINESTRING (15.5849456 56.1650894, 15.5852786 56.1650768, 15.5859418 56.165071, 15.5863674 56.1650601, 15.5864477 56.1650579, 15.5865273 56.1650557, 15.5868914 56.165045, 15.5869868 56.1650423)",,,,
25308375,,Landbrogatan,tertiary,40,False,False,40.439,"LINESTRING (15.5849456 56.1650894, 15.5848421 56.1651344, 15.5847735 56.1652121, 15.5847168 56.1653045, 15.5846902 56.1654098)",,,,
25308954,,Västra Vittusgatan,residential,40,False,False,142.109,"LINESTRING (15.5849456 56.1650894, 15.584753 56.1650216, 15.584538 56.1649812, 15.5841384 56.1650009, 15.5837475 56.1650055, 15.5831755 56.1650122, 15.5827005 56.1649933)",,,,
42986325,,Norra Smedjegatan,tertiary,40,False,True,106.075,"LINESTRING (15.5888478 56.1647794, 15.5887949 56.1638259)",,,,
43393924,,Norra Smedjegatan,tertiary,40,False,False,29.339,"LINESTRING (15.5888478 56.1647794, 15.5888722 56.1650429)",,,,
22664342,,Östra Vittusgatan,residential,40,False,False,170.794,"LINESTRING (15.5888478 56.1647794, 15.589761 56.1645971, 15.5901745 56.1645185, 15.591318 56.164377, 15.5914938 56.1643552)",destination,,,
42861921,,Östra Vittusgatan,tertiary,40,False,True,119.01300000000002,"LINESTRING (15.5888478 56.1647794, 15.5885027 56.1648314, 15.5874255 56.1649936, 15.5873998 56.1649975, 15.5871655 56.1650327, 15.5870344 56.1650399, 15.5869868 56.1650423)",,,,
42986324,,Stortorget,residential,40,False,False,180.268,"LINESTRING (15.5886922 56.1615003, 15.5857824 56.161553)",,,,
25780260,,Norra Smedjegatan,tertiary,walk,False,False,120.404,"LINESTRING (15.5886922 56.1615003, 15.5886946 56.1615553, 15.5887174 56.1620704, 15.5887294 56.1625829)",,,,
42986323,,Stortorget,tertiary,40,False,True,49.403000000000006,"LINESTRING (15.5886922 56.1615003, 15.5887756 56.1614179, 15.5889103 56.1612833, 15.5890461 56.1611029)",,,,
25780260,,Norra Smedjegatan,tertiary,walk,False,True,120.404,"LINESTRING (15.5887294 56.1625829, 15.5887174 56.1620704, 15.5886946 56.1615553, 15.5886922 56.1615003)",,,,
25780381,,Stenbergsgränd,residential,40,False,True,105.82900000000001,"LINESTRING (15.5887294 56.1625829, 15.5895539 56.1625823, 15.5904385 56.1625752)",,,,
"[89666639, 137456975]",,Urmakaregränd,residential,40,False,True,160.706,"LINESTRING (15.5887294 56.1625829, 15.5879775 56.1626099, 15.5877367 56.1626184, 15.5877441 56.1628569, 15.5877542 56.1632803, 15.5874296 56.1632953, 15.5874806 56.163334)",,,,
1160741214,,Norra Smedjegatan,tertiary,40,False,False,138.285,"LINESTRING (15.5887294 56.1625829, 15.5887471 56.1627441, 15.5887949 56.1638259)",,,,
42986325,,Norra Smedjegatan,tertiary,40,False,False,106.075,"LINESTRING (15.5887949 56.1638259, 15.5888478 56.1647794)",,,,
42986326,,Östra Köpmansgatan,residential,40,False,False,173.705,"LINESTRING (15.5887949 56.1638259, 15.5913386 56.1635665, 15.5915545 56.1635445)",,,,
42986326,,Östra Köpmansgatan,residential,40,False,True,117.92,"LINESTRING (15.5887949 56.1638259, 15.5870233 56.1640053, 15.5869211 56.1640156)",,,,
1160741214,,Norra Smedjegatan,tertiary,40,False,True,138.285,"LINESTRING (15.5887949 56.1638259, 15.5887471 56.1627441, 15.5887294 56.1625829)",,,,
"[25735304, 593166363, 519448646]",2,"['Borgmästarekajen', 'Järnvägstorget']",secondary,40,True,False,204.206,"LINESTRING (15.5810586 56.165137, 15.5811949 56.1652584, 15.5813398 56.1654264, 15.5814269 56.165531, 15.5815369 56.1656079, 15.5816187 56.1656572, 15.5817421 56.1657206, 15.5818695 56.1657632, 15.5819768 56.1657886, 15.5821327 56.1658052, 15.5825722 56.1658299, 15.5828892 56.165825, 15.5837404 56.1658114)",,,,
264935428,,Borgmästarekajen,secondary,40,False,True,56.411,"LINESTRING (15.5810586 56.165137, 15.5810317 56.1650974, 15.5809644 56.1649984, 15.5808997 56.164876, 15.5808496 56.1647671, 15.5808146 56.1646496)",,,,
42861919,2,Borgmästarekajen,secondary,40,False,False,72.863,"LINESTRING (15.5808124 56.1639964, 15.5807801 56.1642126, 15.5807713 56.1644017, 15.5807859 56.1645204, 15.5808146 56.1646496)",,,,
42861919,2,Borgmästarekajen,secondary,40,False,True,144.376,"LINESTRING (15.5808124 56.1639964, 15.5808922 56.1637915, 15.5810335 56.1635952, 15.5812939 56.1632866, 15.5814163 56.1630827, 15.581463 56.1629727, 15.5814539 56.1628652, 15.5814091 56.1627677)",,,,
4972097,,Borgmästaregatan,tertiary,40,False,False,61.033,"LINESTRING (15.5814091 56.1627677, 15.581576 56.1627103, 15.5822479 56.1624794)",,,,
42861919,2,Borgmästarekajen,secondary,40,False,False,144.37599999999998,"LINESTRING (15.5814091 56.1627677, 15.5814539 56.1628652, 15.581463 56.1629727, 15.5814163 56.1630827, 15.5812939 56.1632866, 15.5810335 56.1635952, 15.5808922 56.1637915, 15.5808124 56.1639964)",,,,
80384680,2,Borgmästarekajen,secondary,40,False,True,112.009,"LINESTRING (15.5814091 56.1627677, 15.5813228 56.1626632, 15.5811432 56.1624838, 15.5809136 56.1622934, 15.580718 56.1621751, 15.5804818 56.1620519, 15.5803092 56.161986)",,,,
4972101,,Arklimästaregatan,residential,40,False,False,33.278999999999996,"LINESTRING (15.5803092 56.161986, 15.5803631 56.1619094, 15.5806295 56.161751)",,,,
80384680,2,Borgmästarekajen,secondary,40,False,False,112.00899999999999,"LINESTRING (15.5803092 56.161986, 15.5804818 56.1620519, 15.580718 56.1621751, 15.5809136 56.1622934, 15.5811432 56.1624838, 15.5813228 56.1626632, 15.5814091 56.1627677)",,,,
"[4972097, 4972098]",,"['Ronnebygatan', 'Borgmästaregatan']",tertiary,40,False,False,101.80699999999999,"LINESTRING (15.5822479 56.1624794, 15.5824164 56.1624235, 15.5830786 56.162204, 15.5835748 56.1621902, 15.5837552 56.1621852)",,,,
4972097,,Borgmästaregatan,tertiary,40,False,True,61.033,"LINESTRING (15.5822479 56.1624794, 15.581576 56.1627103, 15.5814091 56.1627677)",,,,
89663957,,,residential,40,True,False,190.771,"LINESTRING (15.5822479 56.1624794, 15.5821302 56.1626143, 15.5819125 56.1628562, 15.5817429 56.1630274, 15.5815397 56.1632325, 15.5809979 56.1638329, 15.5808124 56.1639964)",destination,,,
137328327,,Konstapelsgatan,residential,40,False,True,92.513,"LINESTRING (15.5841078 56.160668, 15.5839923 56.1598385)",,,,
"[25630084, 25629206]",,"['Hantverkaregatan', 'Borgmästaregatan']",residential,40,False,"[False, True]",145.78799999999998,"LINESTRING (15.5841078 56.160668, 15.5845883 56.1607042, 15.5849396 56.1603337, 15.5852936 56.1599602, 15.585461 56.1597835)",,,,
25630084,,Hantverkaregatan,residential,40,False,True,112.66,"LINESTRING (15.5841078 56.160668, 15.5830871 56.160784, 15.5823183 56.1608493)",,,,
4972101,,Arklimästaregatan,residential,40,False,False,47.57,"LINESTRING (15.5823183 56.1608493, 15.5823235 56.1604215)",,,,
25630084,,Hantverkaregatan,residential,40,False,True,65.715,"LINESTRING (15.5823183 56.1608493, 15.581276 56.1609606)",,,,
4972101,,Arklimästaregatan,residential,40,False,True,153.563,"LINESTRING (15.5823183 56.1608493, 15.5823261 56.16102, 15.5822857 56.1610925, 15.582188 56.1611468, 15.5816384 56.1613628, 15.5813095 56.1614921, 15.5808327 56.1616736, 15.5806295 56.161751)",,,,
25630084,,Hantverkaregatan,residential,40,False,False,112.66,"LINESTRING (15.5823183 56.1608493, 15.5830871 56.160784, 15.5841078 56.160668)",,,,
4972101,,Arklimästaregatan,residential,40,False,False,153.563,"LINESTRING (15.5806295 56.161751, 15.5808327 56.1616736, 15.5813095 56.1614921, 15.5816384 56.1613628, 15.582188 56.1611468, 15.5822857 56.1610925, 15.5823261 56.16102, 15.5823183 56.1608493)",,,,
4972101,,Arklimästaregatan,residential,40,False,True,33.278999999999996,"LINESTRING (15.5806295 56.161751, 15.5803631 56.1619094, 15.5803092 56.161986)",,,,
5007174,,Fisktorget,residential,40,False,True,122.608,"LINESTRING (15.5806295 56.161751, 15.5805342 56.1616888, 15.580408 56.1616637, 15.5787279 56.1618055)",,,,
"[4972097, 4972098]",,"['Ronnebygatan', 'Borgmästaregatan']",tertiary,40,False,True,101.807,"LINESTRING (15.5837552 56.1621852, 15.5835748 56.1621902, 15.5830786 56.162204, 15.5824164 56.1624235, 15.5822479 56.1624794)",,,,
28588827,,Stora Möllebacksgränd,living_street,walk,True,False,92.772,"LINESTRING (15.5837552 56.1621852, 15.5838016 56.1628048, 15.583737 56.1628738, 15.5835218 56.1629389)",,,,
42986317,,Ronnebygatan,residential,40,False,False,6.301,"LINESTRING (15.5847351 56.162176, 15.5848366 56.1621719)",,,,
42986317,,Ronnebygatan,residential,40,False,True,2.338,"LINESTRING (15.584874 56.1621748, 15.5848366 56.1621719)",,,,
4972148,,Landbrogatan,tertiary,40,True,False,98.089,"LINESTRING (15.584874 56.1621748, 15.5849733 56.1629849, 15.5850339 56.1630464)",,,,
25308371,4,Landbrogatan,tertiary,40,False,True,19.509,"LINESTRING (15.5847088 56.165792, 15.5846957 56.1656167)",,,,
689332681,,Landbrogatan,secondary,40,False,False,11.117,"LINESTRING (15.5847088 56.165792, 15.5846691 56.1658895)",,,,
917107792,2,Österleden,secondary,40,True,False,32.073,"LINESTRING (15.5847088 56.165792, 15.5849338 56.1657821, 15.5852261 56.1657843)",,,,
25630079,,Arklimästaregatan,residential,40,False,False,64.464,"LINESTRING (15.5822782 56.1598999, 15.5822333 56.1593207)",,,,
25630092,,Arklimästaregatan,residential,40,False,True,37.526,"LINESTRING (15.5822782 56.1598999, 15.5823165 56.1602367)",,,,
5007171,,Västra Prinsgatan,residential,40,False,True,106.36,"LINESTRING (15.5822782 56.1598999, 15.5831052 56.1598703, 15.5839923 56.1598385)",,,,
25630075,,Västra Prinsgatan,residential,40,False,False,66.814,"LINESTRING (15.5822782 56.1598999, 15.5818774 56.1599042, 15.5811994 56.1599115)",,,,
137328327,,Konstapelsgatan,residential,40,False,False,92.513,"LINESTRING (15.5839923 56.1598385, 15.5841078 56.160668)",,,,
137328327,,Konstapelsgatan,residential,40,False,True,65.775,"LINESTRING (15.5839923 56.1598385, 15.5838256 56.1592543)",,,,
5007171,,Västra Prinsgatan,residential,40,False,False,106.36,"LINESTRING (15.5839923 56.1598385, 15.5831052 56.1598703, 15.5822782 56.1598999)",,,,
89156839,,Styrmansgatan,residential,40,False,False,60.337,"LINESTRING (15.5787375 56.1612629, 15.5787279 56.1618055)",,,,
89156839,,Styrmansgatan,residential,40,False,True,63.664,"LINESTRING (15.5787375 56.1612629, 15.5788284 56.1606926)",,,,
"[25630083, 25630084]",,"['Skomakaregatan', 'Hantverkaregatan']",residential,40,False,True,295.413,"LINESTRING (15.5787375 56.1612629, 15.578027 56.1613555, 15.5776906 56.1613948, 15.5768873 56.1615386, 15.5768279 56.1614543, 15.5767608 56.1612608, 15.5767893 56.1612169, 15.5778964 56.1609879, 15.5788284 56.1606926)",,,,
25630084,,Hantverkaregatan,residential,40,False,False,112.144,"LINESTRING (15.5787375 56.1612629, 15.5798343 56.1611283, 15.5805062 56.1610459)",,,,
89156839,,Styrmansgatan,residential,40,False,True,60.337,"LINESTRING (15.5787279 56.1618055, 15.5787375 56.1612629)",,,,
5007174,,Fisktorget,residential,40,False,False,122.608,"LINESTRING (15.5787279 56.1618055, 15.580408 56.1616637, 15.5805342 56.1616888, 15.5806295 56.161751)",,,,
