osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,bridge,lanes,tunnel
294831185,False,Södra Fogdelyckegatan,residential,,False,217.958,"LINESTRING (14.8622801 56.1726276, 14.8617474 56.1725065, 14.8611422 56.1723689, 14.8606471 56.1722563, 14.859788 56.1720563, 14.8595639 56.1720041, 14.8593976 56.1719654, 14.8590261 56.1718789)",,,,
8157606,True,Norra Fogdelyckegatan,residential,50,False,111.815,"LINESTRING (14.8616315 56.1735, 14.8633046 56.1738791)",,,,
34779756,True,Kungsgatan,residential,,False,104.98700000000001,"LINESTRING (14.8616315 56.1735, 14.8617881 56.1732893, 14.8622801 56.1726276)",,,,
8157606,True,Norra Fogdelyckegatan,residential,50,False,108.663,"LINESTRING (14.8600013 56.1731375, 14.8616315 56.1735)",,,,
32792957,True,Drottninggatan,residential,50,False,101.711,"LINESTRING (14.8600013 56.1731375, 14.8596907 56.1735529, 14.85937 56.173982)",,,,
8157606,True,Norra Fogdelyckegatan,residential,50,False,109.17,"LINESTRING (14.8583838 56.1727462, 14.8593311 56.1729754, 14.8600013 56.1731375)",,,,
23205744,False,Ågatan,residential,,False,104.314,"LINESTRING (14.8583838 56.1727462, 14.8587226 56.17229, 14.8590261 56.1718789)",,,,
1030026819,False,Ågatan,residential,30,True,25.719,"LINESTRING (14.8603831 56.1699832, 14.8602876 56.1702083)",,,,
"[23206998, 23206997, 23205854, 409783469]",False,Hinseleden,secondary,50,False,50.408,"LINESTRING (14.8603831 56.1699832, 14.8603313 56.1699733, 14.8599563 56.1698878, 14.8598945 56.1698748, 14.8597383 56.1698296, 14.8596346 56.1698058)",,yes,4,
32793045,False,Ågatan,secondary,50,False,78.68799999999999,"LINESTRING (14.8603831 56.1699832, 14.8604816 56.1698333, 14.8606797 56.1695319, 14.8607598 56.1694332, 14.8608446 56.1693242)",,,,
32793045,False,Ågatan,secondary,50,False,104.833,"LINESTRING (14.8608446 56.1693242, 14.8610041 56.1691364, 14.8611592 56.1689471, 14.8614791 56.1685786, 14.8615824 56.1684759)",,,,
32793045,False,Ågatan,secondary,50,True,78.688,"LINESTRING (14.8608446 56.1693242, 14.8607598 56.1694332, 14.8606797 56.1695319, 14.8604816 56.1698333, 14.8603831 56.1699832)",,,,
23205850,True,Ronnebygatan,residential,,False,47.815,"LINESTRING (14.8615824 56.1684759, 14.8617735 56.1685297, 14.8621248 56.1686174, 14.8622864 56.1686521)",,,,
"[409783473, 32793045]",False,Ågatan,secondary,50,False,120.59800000000001,"LINESTRING (14.8615824 56.1684759, 14.8615951 56.1684655, 14.8616997 56.1683714, 14.8623788 56.1677155, 14.8625674 56.1675403)",,,,
32793045,False,Ågatan,secondary,50,True,104.833,"LINESTRING (14.8615824 56.1684759, 14.8614791 56.1685786, 14.8611592 56.1689471, 14.8610041 56.1691364, 14.8608446 56.1693242)",,,,
61225631,False,Bodekullsvägen,residential,30,True,30.906000000000002,"LINESTRING (14.8625674 56.1675403, 14.8626452 56.1675631, 14.8628873 56.1676497, 14.8630013 56.1676762)",,,,
"[409783473, 32793045]",False,Ågatan,secondary,50,True,120.59800000000001,"LINESTRING (14.8625674 56.1675403, 14.8623788 56.1677155, 14.8616997 56.1683714, 14.8615951 56.1684655, 14.8615824 56.1684759)",,,,
23205848,False,Regeringsgatan,residential,,False,47.363,"LINESTRING (14.8692984 56.1656964, 14.8692049 56.1657995, 14.8689893 56.1660858)",,,,
1006700731,False,Hamngatan,secondary,50,False,89.558,"LINESTRING (14.8692984 56.1656964, 14.8695217 56.1657707, 14.8698288 56.1658498, 14.8701308 56.1659397, 14.8704368 56.1660438, 14.8705625 56.1660862)",,,,
1084034760,False,Rådhusgatan,residential,50,False,9.613,"LINESTRING (14.8683047 56.1710687, 14.8684542 56.1710921)",,,,
23205849,True,Rådhusgatan,residential,,False,60.846999999999994,"LINESTRING (14.8683047 56.1710687, 14.8681902 56.1710473, 14.867394 56.1708632)",,,,
402335022,True,Erik Dahlbergsvägen,primary,50,False,106.996,"LINESTRING (14.8683047 56.1710687, 14.8685478 56.1707401, 14.8688713 56.1702899, 14.8689625 56.170179)",E 22.02,,,
34848951,False,Genvägen,residential,,False,6.984,"LINESTRING (14.8689625 56.170179, 14.8690698 56.1701984)",,,,
"[163202697, 34848956]",True,Erik Dahlbergsvägen,primary,50,False,127.82399999999998,"LINESTRING (14.8689625 56.170179, 14.8689678 56.1701615, 14.869456 56.1694727, 14.8695311 56.1693861, 14.8696464 56.1693092, 14.8698436 56.1692338, 14.8699442 56.1692077)","['E 22.03', 'E 22.02']",,,
448703884,True,Erik Dahlbergsvägen,primary,50,False,9.918,"LINESTRING (14.8699442 56.1692077, 14.8700903 56.1691711)",E 22.03,,,
121186370,True,Erik Dahlbergsvägen,secondary,50,False,89.916,"LINESTRING (14.8699442 56.1692077, 14.8698838 56.1691069, 14.8698799 56.1690899, 14.8698624 56.169022, 14.8698664 56.168954, 14.8698842 56.1688837, 14.8702123 56.1684424)",,,,
23205848,False,Regeringsgatan,residential,,True,108.748,"LINESTRING (14.8663708 56.1696049, 14.8670367 56.1686999)",,,,
23205848,False,Regeringsgatan,residential,,False,105.046,"LINESTRING (14.8663708 56.1696049, 14.8663521 56.1696353, 14.8661059 56.1699754, 14.8657393 56.1704817)",,,,
23205850,True,Ronnebygatan,residential,,False,111.526,"LINESTRING (14.8663708 56.1696049, 14.8675606 56.1698753, 14.8680387 56.169984)",,,,
23205848,False,Regeringsgatan,residential,,False,101.191,"LINESTRING (14.8657393 56.1704817, 14.8654667 56.1708473, 14.8653447 56.171011, 14.8651126 56.1713222)",,,,
23205848,False,Regeringsgatan,residential,,True,105.046,"LINESTRING (14.8657393 56.1704817, 14.8661059 56.1699754, 14.8663521 56.1696353, 14.8663708 56.1696049)",,,,
23205849,True,Rådhusgatan,residential,,False,108.23500000000001,"LINESTRING (14.8657393 56.1704817, 14.8656553 56.170462, 14.864534 56.1702175, 14.8641197 56.1701155)",,,,
61225614,False,Norra Fogdelyckegatan,residential,50,True,105.302,"LINESTRING (14.8633046 56.1738791, 14.8637801 56.1739829, 14.8644922 56.1741383, 14.8648884 56.1742248)",,,,
293525896,False,Regeringsgatan,residential,,True,103.008,"LINESTRING (14.8633046 56.1738791, 14.8635717 56.1735081, 14.863698 56.1733326, 14.8639236 56.1730192)",,,,
23205849,True,Rådhusgatan,residential,,False,108.069,"LINESTRING (14.8641197 56.1701155, 14.8625309 56.1697128)",,,,
61225639,True,Kungsgatan,residential,30,False,106.072,"LINESTRING (14.8641197 56.1701155, 14.8644816 56.1696194, 14.8647353 56.1692716, 14.8647617 56.1692311)",,,,
23205850,True,Ronnebygatan,residential,,False,58.952,"LINESTRING (14.8622864 56.1686521, 14.8631699 56.1688499)",,,,
23205853,False,Varvsgatan,residential,30,True,117.21,"LINESTRING (14.8622864 56.1686521, 14.8628759 56.1678303, 14.8630013 56.1676762)",,,,
23205853,False,Varvsgatan,residential,30,False,117.21,"LINESTRING (14.8630013 56.1676762, 14.8628759 56.1678303, 14.8622864 56.1686521)",,,,
61225631,False,Bodekullsvägen,residential,30,False,30.906,"LINESTRING (14.8630013 56.1676762, 14.8628873 56.1676497, 14.8626452 56.1675631, 14.8625674 56.1675403)",,,,
61225631,False,Bodekullsvägen,residential,30,True,34.528,"LINESTRING (14.8630013 56.1676762, 14.8631246 56.1676938, 14.8633727 56.1677472, 14.8635095 56.167798)",,,,
34779754,False,Hantverkaregatan,residential,,False,97.903,"LINESTRING (14.8648884 56.1742248, 14.8650154 56.1740469, 14.8652531 56.173714, 14.8654726 56.1734066)",,,,
61225614,False,Norra Fogdelyckegatan,residential,50,False,105.30199999999999,"LINESTRING (14.8648884 56.1742248, 14.8644922 56.1741383, 14.8637801 56.1739829, 14.8633046 56.1738791)",,,,
147250758,False,Prinsgatan,tertiary,,False,111.465,"LINESTRING (14.8567343 56.1733924, 14.8568402 56.1732685, 14.8571098 56.1729601, 14.857433 56.1725816, 14.8575175 56.1724898)",,,2,
147250758,False,Prinsgatan,tertiary,,True,91.30499999999999,"LINESTRING (14.8567343 56.1733924, 14.8566646 56.173467, 14.8563239 56.1738635, 14.856222 56.1739725, 14.8560785 56.1741278)",,,2,
"[521758353, 402634187]",False,"['Vinkelgatan', 'Västra Långgatan']",residential,30,True,194.274,"LINESTRING (14.8567343 56.1733924, 14.8566819 56.1733237, 14.8566043 56.1733089, 14.8564436 56.1732773, 14.8556212 56.1730886, 14.8555286 56.1730453, 14.8554844 56.1729915, 14.8554616 56.1728668, 14.8554254 56.1726406, 14.8554521 56.1725458, 14.8558397 56.1721374)",,,,
61225630,False,Norra Fogdelyckegatan,residential,50,False,111.34199999999998,"LINESTRING (14.8575175 56.1724898, 14.8574182 56.1724637, 14.8573557 56.1724488, 14.8570901 56.1724222, 14.8563958 56.1722641, 14.8562676 56.1722349, 14.8558397 56.1721374)",,,,
"[409783466, 147250758]",False,Prinsgatan,tertiary,,False,97.762,"LINESTRING (14.8575175 56.1724898, 14.8576435 56.1723375, 14.8578861 56.1721142, 14.8579641 56.1720269, 14.8581385 56.1718109, 14.8582342 56.1717076)",,,2,
147250758,False,Prinsgatan,tertiary,,True,111.465,"LINESTRING (14.8575175 56.1724898, 14.857433 56.1725816, 14.8571098 56.1729601, 14.8568402 56.1732685, 14.8567343 56.1733924)",,,2,
23205740,False,Södra Fogdelyckegatan,tertiary,,True,113.51500000000001,"LINESTRING (14.8582342 56.1717076, 14.8581022 56.1716745, 14.8580201 56.1716582, 14.8578652 56.1716245, 14.8575843 56.1715664, 14.8569014 56.171425, 14.8565197 56.171346)",,,,
"[294831185, 23206995, 402965991]",False,Södra Fogdelyckegatan,residential,30,"[False, True]",52.617000000000004,"LINESTRING (14.8582342 56.1717076, 14.8583884 56.1717374, 14.8584931 56.1717604, 14.8587666 56.1718266, 14.8589412 56.1718619, 14.8590261 56.1718789)",,yes,,
409783466,False,Prinsgatan,tertiary,,False,98.185,"LINESTRING (14.8582342 56.1717076, 14.8583251 56.1715841, 14.8583463 56.1715584, 14.8588299 56.1709734, 14.8588536 56.1709448, 14.8588879 56.1709032)",,,,
"[409783466, 147250758]",False,Prinsgatan,tertiary,,True,97.76199999999999,"LINESTRING (14.8582342 56.1717076, 14.8581385 56.1718109, 14.8579641 56.1720269, 14.8578861 56.1721142, 14.8576435 56.1723375, 14.8575175 56.1724898)",,,2,
237390813,False,,secondary,50,True,95.608,"LINESTRING (14.8596346 56.1698058, 14.8597908 56.1696339, 14.8600614 56.1693361, 14.8602619 56.1690219)",,,,
"[402965977, 402925635, 23206999]",False,"['Hinsetunneln', 'Hinseleden']",primary,50,False,285.07300000000004,"LINESTRING (14.8596346 56.1698058, 14.8594569 56.1697574, 14.859206 56.1697037, 14.8586109 56.1695243, 14.8580366 56.1693346, 14.8567548 56.1689405, 14.8556004 56.1685734)",29;15,,,yes
409783466,False,Prinsgatan,tertiary,,True,130.84,"LINESTRING (14.8596346 56.1698058, 14.8595424 56.1699258, 14.8594241 56.1700981, 14.8593932 56.1701827, 14.8593704 56.170218, 14.8593285 56.1702832, 14.8592558 56.1704244, 14.8591437 56.1706089, 14.8590777 56.1706848, 14.8589462 56.1708361, 14.8588879 56.1709032)",,,,
"[23206997, 409783469, 23206998, 23205854]",False,Hinseleden,secondary,50,True,50.408,"LINESTRING (14.8596346 56.1698058, 14.8597383 56.1698296, 14.8598945 56.1698748, 14.8599563 56.1698878, 14.8603313 56.1699733, 14.8603831 56.1699832)",,yes,4,
32792961,True,Vinkelgatan,residential,50,False,94.33000000000001,"LINESTRING (14.85937 56.173982, 14.8580512 56.173688, 14.8580003 56.1736873, 14.857948 56.1736888)",,,,
23205849,True,Rådhusgatan,residential,,False,112.982,"LINESTRING (14.8625309 56.1697128, 14.8608446 56.1693242)",,,,
32793046,True,Drottninggatan,residential,,False,103.785,"LINESTRING (14.8625309 56.1697128, 14.8628893 56.1692295, 14.8631405 56.1688907, 14.8631699 56.1688499)",,,,
23205850,True,Ronnebygatan,residential,,False,107.274,"LINESTRING (14.8631699 56.1688499, 14.8647617 56.1692311)",,,,
32793046,True,Drottninggatan,residential,,False,98.52,"LINESTRING (14.8631699 56.1688499, 14.863766 56.1680284)",,,,
34779756,True,Kungsgatan,residential,,False,113.667,"LINESTRING (14.8609154 56.1744413, 14.8616315 56.1735)",,,,
32792961,True,Vinkelgatan,residential,50,False,108.439,"LINESTRING (14.8609154 56.1744413, 14.8601958 56.1742274, 14.85937 56.173982)",,,,
170474976,False,Ågatan,residential,30,True,104.286,"LINESTRING (14.857948 56.1736888, 14.8581485 56.17462)",,,,
32792962,True,Ågatan,residential,50,False,110.873,"LINESTRING (14.857948 56.1736888, 14.8579036 56.1733879, 14.8583429 56.1727958, 14.8583838 56.1727462)",,,,
147250755,True,Kyrkogatan,residential,,False,110.465,"LINESTRING (14.8644791 56.1721848, 14.8658062 56.172513, 14.8661129 56.1725843)",,,,
293525896,False,Regeringsgatan,residential,,False,98.971,"LINESTRING (14.8644791 56.1721848, 14.864065 56.1728295, 14.8639236 56.1730192)",,,,
293525896,False,Regeringsgatan,residential,,True,103.62299999999999,"LINESTRING (14.8644791 56.1721848, 14.8645712 56.1720594, 14.8651126 56.1713222)",,,,
402335022,True,Erik Dahlbergsvägen,primary,50,False,213.67499999999998,"LINESTRING (14.8670469 56.1728565, 14.8671404 56.1726762, 14.8672612 56.1725461, 14.868251 56.1711429, 14.8683047 56.1710687)",E 22.02,,,
448703886,False,Erik Dahlbergsvägen,primary,40,True,191.208,"LINESTRING (14.8670469 56.1728565, 14.8666941 56.1733549, 14.8661367 56.1740617, 14.8659471 56.1742551, 14.8657464 56.1744108)",E 22.02,,,
23205850,True,Ronnebygatan,residential,,False,61.372,"LINESTRING (14.8680387 56.169984, 14.8688793 56.1701749, 14.8689625 56.170179)",,,,
34779754,False,Hantverkaregatan,residential,,False,108.654,"LINESTRING (14.8680387 56.169984, 14.8686808 56.1690904, 14.8686594 56.1690818)",,,,
34779754,False,Hantverkaregatan,residential,,True,105.595,"LINESTRING (14.8680387 56.169984, 14.8680115 56.170021, 14.867394 56.1708632)",,,,
23205849,True,Rådhusgatan,residential,,False,110.86999999999999,"LINESTRING (14.867394 56.1708632, 14.8672116 56.1708211, 14.8658323 56.1705023, 14.8657393 56.1704817)",,,,
34779754,False,Hantverkaregatan,residential,,False,105.595,"LINESTRING (14.867394 56.1708632, 14.8680115 56.170021, 14.8680387 56.169984)",,,,
34779754,False,Hantverkaregatan,residential,,True,101.34,"LINESTRING (14.867394 56.1708632, 14.8673192 56.1709623, 14.8669817 56.1714094, 14.8668676 56.1715606, 14.8667598 56.1717034)",,,,
34779754,False,Hantverkaregatan,residential,,False,105.821,"LINESTRING (14.8661129 56.1725843, 14.8667598 56.1717034)",,,,
34779754,False,Hantverkaregatan,residential,,True,99.657,"LINESTRING (14.8661129 56.1725843, 14.8654726 56.1734066)",,,,
147250755,True,Kyrkogatan,residential,,False,65.261,"LINESTRING (14.8661129 56.1725843, 14.8666008 56.1727253, 14.8668675 56.1728024, 14.8670469 56.1728565)",,,,
34848951,False,Genvägen,residential,,True,81.096,"LINESTRING (14.8702955 56.1704553, 14.8701558 56.1704279, 14.8698583 56.1703694, 14.8692723 56.170238, 14.8690698 56.1701984)",,,,
"[34848952, 34848954]",False,Skolgatan,residential,50,False,118.45900000000002,"LINESTRING (14.8702955 56.1704553, 14.8703371 56.1703829, 14.8704953 56.1702101, 14.8705868 56.1700865, 14.8706723 56.1699681, 14.8706928 56.1699325, 14.8709256 56.1695943, 14.8707139 56.1695295)",,,,
740828550,False,,residential,,False,359.23799999999994,"LINESTRING (14.8702955 56.1704553, 14.8702694 56.170635, 14.8702395 56.1707069, 14.8700949 56.1708878, 14.8699967 56.1710179, 14.8699276 56.1711381, 14.8699228 56.1712263, 14.8699313 56.1713364, 14.8699511 56.1714016, 14.8700269 56.1714944, 14.8701316 56.1715487, 14.8702696 56.1715621, 14.8703306 56.1716016, 14.870366 56.171663, 14.870374 56.1716947, 14.8703526 56.1717281, 14.8703139 56.1717606, 14.8701909 56.1718208, 14.8700783 56.171888, 14.8699039 56.1719836, 14.8698167 56.172053, 14.8696008 56.1721374, 14.8694587 56.1721687, 14.8692924 56.1721747, 14.8691744 56.1722001, 14.8689812 56.1722912, 14.8687693 56.1723942, 14.8684287 56.1725958, 14.8681256 56.1728407, 14.8680532 56.172884, 14.8679942 56.172875)",,,,
34848953,True,,residential,50,False,59.391,"LINESTRING (14.8702835 56.1694414, 14.8703492 56.169363, 14.8704658 56.1693316, 14.8705691 56.1693182, 14.8706885 56.1693361, 14.8708092 56.1693622, 14.8707139 56.1695295)",,,,
655590229,False,,residential,,False,43.721000000000004,"LINESTRING (14.8702835 56.1694414, 14.8700622 56.1693936, 14.8698999 56.1696385)",,,,
34848953,True,,residential,50,False,28.388,"LINESTRING (14.8707139 56.1695295, 14.8702835 56.1694414)",,,,
"[34848952, 34848954]",False,Skolgatan,residential,50,True,118.45899999999999,"LINESTRING (14.8707139 56.1695295, 14.8709256 56.1695943, 14.8706928 56.1699325, 14.8706723 56.1699681, 14.8705868 56.1700865, 14.8704953 56.1702101, 14.8703371 56.1703829, 14.8702955 56.1704553)",,,,
294831183,True,Södra Fogdelyckegatan,residential,30,False,110.662,"LINESTRING (14.8639236 56.1730192, 14.8622801 56.1726276)",,,,
23206996,False,Södra Fogdelyckegatan,residential,30,True,105.116,"LINESTRING (14.8639236 56.1730192, 14.8642748 56.173107, 14.8654726 56.1734066)",,,,
293525896,False,Regeringsgatan,residential,,False,103.008,"LINESTRING (14.8639236 56.1730192, 14.863698 56.1733326, 14.8635717 56.1735081, 14.8633046 56.1738791)",,,,
293525896,False,Regeringsgatan,residential,,True,98.971,"LINESTRING (14.8639236 56.1730192, 14.864065 56.1728295, 14.8644791 56.1721848)",,,,
34779754,False,Hantverkaregatan,residential,,False,99.657,"LINESTRING (14.8654726 56.1734066, 14.8661129 56.1725843)",,,,
23206996,False,Södra Fogdelyckegatan,residential,30,False,105.116,"LINESTRING (14.8654726 56.1734066, 14.8642748 56.173107, 14.8639236 56.1730192)",,,,
34779754,False,Hantverkaregatan,residential,,True,97.903,"LINESTRING (14.8654726 56.1734066, 14.8652531 56.173714, 14.8650154 56.1740469, 14.8648884 56.1742248)",,,,
1030026819,False,Ågatan,residential,30,False,25.719,"LINESTRING (14.8602876 56.1702083, 14.8603831 56.1699832)",,,,
38505772,True,Christopher Schrödersgatan,residential,30,False,214.891,"LINESTRING (14.8602876 56.1702083, 14.8606671 56.1703003, 14.8618732 56.1705928, 14.8625675 56.1707544, 14.8634802 56.1709669)",,,,
"[23205744, 1030026820]",False,Ågatan,residential,30,True,104.478,"LINESTRING (14.8602876 56.1702083, 14.8602487 56.1702641, 14.8599288 56.1706843, 14.8596052 56.1710674)",,,,
61225618,False,Bodekullsvägen,residential,30,True,11.991,"LINESTRING (14.8637449 56.1679212, 14.863766 56.1680284)",,,,
38505773,False,Bodekullsvägen,residential,30,False,20.146,"LINESTRING (14.8637449 56.1679212, 14.8636993 56.1679081, 14.8636329 56.1678704, 14.8635095 56.167798)",,,,
61225622,False,Drottninggatan,residential,,True,196.98200000000003,"LINESTRING (14.8637449 56.1679212, 14.8638441 56.1678894, 14.8638998 56.1678465, 14.8639622 56.1677655, 14.8640405 56.1676602, 14.8641476 56.1675162, 14.8644131 56.1671592, 14.8647995 56.166652, 14.8650516 56.166321)",,,,
38505773,False,Bodekullsvägen,residential,30,True,20.146,"LINESTRING (14.8635095 56.167798, 14.8636329 56.1678704, 14.8636993 56.1679081, 14.8637449 56.1679212)",,,,
"[450862538, 61225613]",False,Tullgatan,residential,30,False,97.358,"LINESTRING (14.8635095 56.167798, 14.8635411 56.1677722, 14.8636124 56.1676745, 14.8638019 56.1672864, 14.8639883 56.1669661)",,,,
61225631,False,Bodekullsvägen,residential,30,False,34.528,"LINESTRING (14.8635095 56.167798, 14.8633727 56.1677472, 14.8631246 56.1676938, 14.8630013 56.1676762)",,,,
"[450862538, 61225613]",False,Tullgatan,residential,30,True,97.35799999999999,"LINESTRING (14.8639883 56.1669661, 14.8638019 56.1672864, 14.8636124 56.1676745, 14.8635411 56.1677722, 14.8635095 56.167798)",,,,
147250755,True,Kyrkogatan,residential,,False,109.106,"LINESTRING (14.8628514 56.1718084, 14.8644791 56.1721848)",,,,
34779756,True,Kungsgatan,residential,,False,101.344,"LINESTRING (14.8628514 56.1718084, 14.8631193 56.1714498, 14.8632644 56.1712558, 14.8634802 56.1709669)",,,,
34779754,False,Hantverkaregatan,residential,,True,105.821,"LINESTRING (14.8667598 56.1717034, 14.8661129 56.1725843)",,,,
293525898,False,Christopher Schrödersgatan,residential,30,True,110.426,"LINESTRING (14.8667598 56.1717034, 14.8651126 56.1713222)",,,,
34779754,False,Hantverkaregatan,residential,,False,101.34,"LINESTRING (14.8667598 56.1717034, 14.8668676 56.1715606, 14.8669817 56.1714094, 14.8673192 56.1709623, 14.867394 56.1708632)",,,,
"[23205744, 1030026820]",False,Ågatan,residential,30,False,104.47800000000001,"LINESTRING (14.8596052 56.1710674, 14.8599288 56.1706843, 14.8602487 56.1702641, 14.8602876 56.1702083)",,,,
23205744,False,Ågatan,residential,,True,97.10300000000001,"LINESTRING (14.8596052 56.1710674, 14.8595764 56.1711014, 14.8590261 56.1718789)",,,,
147250755,True,Kyrkogatan,residential,,False,217.204,"LINESTRING (14.8596052 56.1710674, 14.8612395 56.171454, 14.8628514 56.1718084)",,,,
1084034759,False,Christopher Schrödersgatan,residential,30,True,108.5,"LINESTRING (14.8634802 56.1709669, 14.8651126 56.1713222)",,,,
61225624,True,Kungsgatan,living_street,,False,102.616,"LINESTRING (14.8634802 56.1709669, 14.8636498 56.1707411, 14.8641197 56.1701155)",,,,
293525898,False,Christopher Schrödersgatan,residential,30,False,110.426,"LINESTRING (14.8651126 56.1713222, 14.8667598 56.1717034)",,,,
1084034759,False,Christopher Schrödersgatan,residential,30,False,108.5,"LINESTRING (14.8651126 56.1713222, 14.8634802 56.1709669)",,,,
23205848,False,Regeringsgatan,residential,,True,101.191,"LINESTRING (14.8651126 56.1713222, 14.8653447 56.171011, 14.8654667 56.1708473, 14.8657393 56.1704817)",,,,
293525896,False,Regeringsgatan,residential,,False,103.62299999999999,"LINESTRING (14.8651126 56.1713222, 14.8645712 56.1720594, 14.8644791 56.1721848)",,,,
32792963,False,Kyrkogatan,residential,,False,42.934,"LINESTRING (14.8582453 56.1708026, 14.8583234 56.1707806, 14.8585125 56.1708206, 14.8587218 56.1708648, 14.8587902 56.1708794, 14.8588392 56.1708913, 14.8588879 56.1709032)",,,,
23205850,True,Ronnebygatan,residential,,False,107.938,"LINESTRING (14.8647617 56.1692311, 14.8663708 56.1696049)",,,,
450862537,True,Kungsgatan,residential,30,False,103.676,"LINESTRING (14.8647617 56.1692311, 14.8654013 56.1683694)",,,,
"[61225620, 1138255902]",False,Lotsgatan,residential,,False,240.48899999999998,"LINESTRING (14.8666076 56.1678028, 14.8666511 56.1677432, 14.8667094 56.1676635, 14.8667224 56.1674978, 14.866733 56.1673617, 14.8666691 56.1672902, 14.8667229 56.167135, 14.8669101 56.1669346, 14.8669208 56.1668779, 14.8667243 56.166765, 14.8663838 56.1666634, 14.8662549 56.1666362, 14.8650516 56.166321)",,,,
"[61225616, 61225620]",False,Bodekullsvägen,residential,30,True,132.781,"LINESTRING (14.8666076 56.1678028, 14.8666175 56.1679022, 14.8666075 56.1679179, 14.866431 56.1681945, 14.8662829 56.1684266, 14.8662963 56.1684998, 14.866409 56.1685633, 14.8665064 56.1685845, 14.8670367 56.1686999)",,,,
61225634,False,Alice Tegnérs väg,residential,30,False,100.893,"LINESTRING (14.8666076 56.1678028, 14.8659486 56.1681047, 14.8653132 56.168353)",,,,
83918457,False,Stadsportsgatan,residential,30,True,28.180999999999997,"LINESTRING (14.8560785 56.1741278, 14.8562212 56.1741927, 14.8564713 56.1742508)",,,,
147250758,False,Prinsgatan,tertiary,,False,91.30499999999999,"LINESTRING (14.8560785 56.1741278, 14.856222 56.1739725, 14.8563239 56.1738635, 14.8566646 56.173467, 14.8567343 56.1733924)",,,2,
23205848,False,Regeringsgatan,residential,,False,84.873,"LINESTRING (14.868217 56.1671378, 14.8676771 56.1678394)",,,,
23205848,False,Regeringsgatan,residential,,True,112.184,"LINESTRING (14.868217 56.1671378, 14.8688968 56.1662026)",,,,
61225621,False,Lotsgatan,residential,,False,103.337,"LINESTRING (14.868217 56.1671378, 14.8697966 56.1674381)",,,,
402634187,False,Västra Långgatan,residential,,True,97.549,"LINESTRING (14.8558397 56.1721374, 14.8565197 56.171346)",,,,
61225630,False,Norra Fogdelyckegatan,residential,50,True,111.342,"LINESTRING (14.8558397 56.1721374, 14.8562676 56.1722349, 14.8563958 56.1722641, 14.8570901 56.1724222, 14.8573557 56.1724488, 14.8574182 56.1724637, 14.8575175 56.1724898)",,,,
"[521758353, 402634187]",False,"['Vinkelgatan', 'Västra Långgatan']",residential,30,False,194.27400000000003,"LINESTRING (14.8558397 56.1721374, 14.8554521 56.1725458, 14.8554254 56.1726406, 14.8554616 56.1728668, 14.8554844 56.1729915, 14.8555286 56.1730453, 14.8556212 56.1730886, 14.8564436 56.1732773, 14.8566043 56.1733089, 14.8566819 56.1733237, 14.8567343 56.1733924)",,,,
