osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,bridge
300907134,,tertiary,50,,True,False,21.458,"LINESTRING (12.3178075 58.3817779, 12.3178182 58.3816979, 12.3178577 58.3816579, 12.317952 58.3816116)",,,
1125155136,O 2026,secondary,50,,True,False,22.145,"LINESTRING (12.3178075 58.3817779, 12.3179155 58.3818229, 12.3180798 58.381916)",1,Vassbottenleden,
86501963,,residential,30,,False,False,45.333,"LINESTRING (12.3280489 58.3784584, 12.3287698 58.3783056)",,Sundsgatan,
"[72072674, 509046940]",,residential,30,,False,False,115.30799999999999,"LINESTRING (12.3280489 58.3784584, 12.3283844 58.3789082, 12.3287576 58.3793652, 12.3287778 58.3794211)",,Östergatan,
72072674,,residential,30,,False,True,107.362,"LINESTRING (12.3280489 58.3784584, 12.3280062 58.378401, 12.3273796 58.3775589)",,Östergatan,
86501963,,residential,30,,False,True,114.949,"LINESTRING (12.3280489 58.3784584, 12.3272095 58.3786363, 12.3262209 58.3788458)",,Sundsgatan,
22881901,,residential,30,,False,False,109.663,"LINESTRING (12.3248511 58.3770125, 12.3255361 58.377931)",,Vallgatan,
23094236,,residential,30,,False,False,118.354,"LINESTRING (12.3248511 58.3770125, 12.3243669 58.3771134, 12.3241906 58.3771501, 12.3235434 58.377285, 12.3229646 58.3774056)",,Gasverksgatan,
"[72072674, 22881899, 23094236]",,residential,30,,False,"[False, True]",225.54299999999998,"LINESTRING (12.3248511 58.3770125, 12.325771 58.3768212, 12.3266785 58.3766318, 12.3269284 58.3769533, 12.3271095 58.3771963, 12.3273796 58.3775589)",,"['Östergatan', 'Gasverksgatan']",
1122221864,,residential,30,,False,True,109.365,"LINESTRING (12.3229646 58.3774056, 12.3236463 58.3783219)",,Kyrkogatan,
23094236,,residential,30,,False,False,99.589,"LINESTRING (12.3229646 58.3774056, 12.3214104 58.3777295, 12.321377 58.3777361)",,Gasverksgatan,
23094236,,residential,30,,False,True,118.354,"LINESTRING (12.3229646 58.3774056, 12.3235434 58.377285, 12.3241906 58.3771501, 12.3243669 58.3771134, 12.3248511 58.3770125)",,Gasverksgatan,
1122221864,,residential,30,,False,False,65.19800000000001,"LINESTRING (12.3229646 58.3774056, 12.3226833 58.3770283, 12.3225565 58.3768597)",,Kyrkogatan,
22881906,,residential,30,,True,False,74.91399999999999,"LINESTRING (12.3218736 58.3786809, 12.3219737 58.378661, 12.3223332 58.3785934, 12.3230737 58.3784403)",,Södergatan,
"[975260913, 22881900]",,residential,30,,False,True,53.852999999999994,"LINESTRING (12.3218736 58.3786809, 12.3217516 58.3785251, 12.3216452 58.3783887, 12.3215181 58.3782339)",,Edsgatan,
22881904,,residential,30,,False,True,110.42699999999999,"LINESTRING (12.3225125 58.3796083, 12.3217334 58.3797725, 12.3207629 58.3799887)",,Sundsgatan,
81058016,,residential,30,,False,False,109.80099999999999,"LINESTRING (12.3246428 58.3823782, 12.3249574 58.3823145, 12.3249764 58.3823107, 12.3257335 58.3821575, 12.3264 58.3820226)",,Kronogatan,
81058016,,residential,30,,False,True,113.767,"LINESTRING (12.3246428 58.3823782, 12.3235718 58.3825951, 12.3228223 58.3827469)",,Kronogatan,
86501959,,residential,30,,False,False,111.871,"LINESTRING (12.3246428 58.3823782, 12.3252951 58.3832452, 12.325347 58.3833141)",,Edsgatan,
86501959,,residential,30,,False,True,114.06099999999999,"LINESTRING (12.3246428 58.3823782, 12.3243805 58.3820296, 12.3240464 58.3815857, 12.3239558 58.3814646, 12.3239247 58.381424)",,Edsgatan,
25592635,,residential,30,,False,True,109.375,"LINESTRING (12.325347 58.3833141, 12.3270947 58.3829562)",,Nygatan,
25592635,,residential,30,,False,False,114.037,"LINESTRING (12.325347 58.3833141, 12.3252327 58.3833375, 12.323868 58.3836171, 12.3235249 58.3836874)",,Nygatan,
86501959,,residential,30,,False,False,121.795,"LINESTRING (12.325347 58.3833141, 12.325873 58.3840131, 12.3261138 58.384333)",,Edsgatan,
86501959,,residential,30,,False,True,111.871,"LINESTRING (12.325347 58.3833141, 12.3252951 58.3832452, 12.3246428 58.3823782)",,Edsgatan,
22881912,O 2050,tertiary,40,,True,False,34.354,"LINESTRING (12.3298423 58.3799461, 12.3296148 58.3802311)",1,Drottninggatan,
80518178,,tertiary,40,,True,False,26.271,"LINESTRING (12.3298423 58.3799461, 12.3299435 58.3800281, 12.3300277 58.3800599, 12.3301566 58.3801101)",,,
1122221864,,residential,30,,False,False,109.365,"LINESTRING (12.3236463 58.3783219, 12.3229646 58.3774056)",,Kyrkogatan,
22881906,,residential,30,,True,False,118.441,"LINESTRING (12.3236463 58.3783219, 12.3248503 58.3780728, 12.3255361 58.377931)",,Södergatan,
"[1122221864, 1122221865]",,residential,30,,False,True,109.555,"LINESTRING (12.3236463 58.3783219, 12.3238693 58.3786228, 12.3239484 58.3787296, 12.3241589 58.3790137, 12.3242924 58.3791938, 12.3243277 58.3792401)",,Kyrkogatan,
446296167,,residential,30,,False,True,56.772999999999996,"LINESTRING (12.3243277 58.3792401, 12.3243713 58.379299, 12.3245142 58.3794903, 12.3245907 58.3795928, 12.3246824 58.3797156)",,Kyrkogatan,
"[86501963, 1122221863]",,residential,30,,False,False,118.761,"LINESTRING (12.3243277 58.3792401, 12.325339 58.3790295, 12.3262209 58.3788458)",,Sundsgatan,
"[1122221864, 1122221865]",,residential,30,,False,False,109.55499999999999,"LINESTRING (12.3243277 58.3792401, 12.3242924 58.3791938, 12.3241589 58.3790137, 12.3239484 58.3787296, 12.3238693 58.3786228, 12.3236463 58.3783219)",,Kyrkogatan,
8246204,,residential,30,,False,False,114.295,"LINESTRING (12.3264 58.3820226, 12.3260594 58.3815649, 12.3256875 58.381065)",,Kyrkogatan,
8246204,,residential,30,,False,True,111.43,"LINESTRING (12.3264 58.3820226, 12.326494 58.382149, 12.3265543 58.38223, 12.3267761 58.382528, 12.3270947 58.3829562)",,Kyrkogatan,
81058016,,residential,30,,False,False,118.07,"LINESTRING (12.3264 58.3820226, 12.3272989 58.3818292, 12.3282737 58.3816194)",,Kronogatan,
81058016,,residential,30,,False,True,109.801,"LINESTRING (12.3264 58.3820226, 12.3257335 58.3821575, 12.3249764 58.3823107, 12.3249574 58.3823145, 12.3246428 58.3823782)",,Kronogatan,
8246204,,residential,30,,False,True,73.959,"LINESTRING (12.3270947 58.3829562, 12.3275714 58.3835726)",,Kyrkogatan,
25592635,,residential,30,,False,False,109.375,"LINESTRING (12.3270947 58.3829562, 12.325347 58.3833141)",,Nygatan,
25592635,,residential,30,,False,True,121.536,"LINESTRING (12.3270947 58.3829562, 12.3290409 58.3825642)",,Nygatan,
8246204,,residential,30,,False,False,111.43,"LINESTRING (12.3270947 58.3829562, 12.3267761 58.382528, 12.3265543 58.38223, 12.326494 58.382149, 12.3264 58.3820226)",,Kyrkogatan,
22881901,,residential,30,,False,True,109.663,"LINESTRING (12.3255361 58.377931, 12.3248511 58.3770125)",,Vallgatan,
22881901,,residential,30,,False,False,109.275,"LINESTRING (12.3255361 58.377931, 12.3258165 58.3783056, 12.3259265 58.3784525, 12.3262209 58.3788458)",,Vallgatan,
23094234,,residential,30,,False,False,115.167,"LINESTRING (12.3255361 58.377931, 12.3270351 58.3776284, 12.3273796 58.3775589)",,Södergatan,
22881901,,residential,30,,False,False,114.443,"LINESTRING (12.3262209 58.3788458, 12.32689 58.3797403, 12.3269458 58.3798021)",,Vallgatan,
22881901,,residential,30,,False,True,109.27499999999999,"LINESTRING (12.3262209 58.3788458, 12.3259265 58.3784525, 12.3258165 58.3783056, 12.3255361 58.377931)",,Vallgatan,
86501963,,residential,30,,False,False,114.949,"LINESTRING (12.3262209 58.3788458, 12.3272095 58.3786363, 12.3280489 58.3784584)",,Sundsgatan,
"[86501963, 1122221863]",,residential,30,,False,True,118.761,"LINESTRING (12.3262209 58.3788458, 12.325339 58.3790295, 12.3243277 58.3792401)",,Sundsgatan,
22881901,,residential,30,,False,False,104.52099999999999,"LINESTRING (12.3269458 58.3798021, 12.3270017 58.3798752, 12.3270396 58.3799279, 12.3272127 58.3801686, 12.3272933 58.3802807, 12.3275909 58.3806791)",,Vallgatan,
22881901,,residential,30,,False,True,114.443,"LINESTRING (12.3269458 58.3798021, 12.32689 58.3797403, 12.3262209 58.3788458)",,Vallgatan,
350225904,O 2050,tertiary,40,,True,False,114.899,"LINESTRING (12.3269458 58.3798021, 12.3286705 58.3794425, 12.3287778 58.3794211)",,Kungsgatan,
22881901,,residential,30,,False,False,111.877,"LINESTRING (12.3275909 58.3806791, 12.3282737 58.3816194)",,Vallgatan,
22881901,,residential,30,,False,True,104.52100000000002,"LINESTRING (12.3275909 58.3806791, 12.3272933 58.3802807, 12.3272127 58.3801686, 12.3270396 58.3799279, 12.3270017 58.3798752, 12.3269458 58.3798021)",,Vallgatan,
"[229911917, 971947911]",O 2050,tertiary,40,,True,False,118.99200000000002,"LINESTRING (12.3275909 58.3806791, 12.3273703 58.3807223, 12.3268484 58.3808245, 12.3262707 58.3809377, 12.3261602 58.3809594, 12.3256875 58.381065)","['1', '3']",Drottninggatan,
22881901,,residential,30,,False,True,111.877,"LINESTRING (12.3282737 58.3816194, 12.3275909 58.3806791)",,Vallgatan,
22881901,,residential,30,,False,False,114.38799999999999,"LINESTRING (12.3282737 58.3816194, 12.3289411 58.3824866, 12.3290409 58.3825642)",,Vallgatan,
81058016,,residential,30,,False,False,115.946,"LINESTRING (12.3282737 58.3816194, 12.3294177 58.3813957, 12.3301373 58.3812551)",,Kronogatan,
81058016,,residential,30,,False,True,118.07,"LINESTRING (12.3282737 58.3816194, 12.3272989 58.3818292, 12.3264 58.3820226)",,Kronogatan,
22881901,,residential,30,,False,False,71.545,"LINESTRING (12.3290409 58.3825642, 12.3295066 58.3831595)",,Vallgatan,
25592635,,residential,30,,False,False,121.536,"LINESTRING (12.3290409 58.3825642, 12.3270947 58.3829562)",,Nygatan,
22881901,,residential,30,,False,True,114.38799999999999,"LINESTRING (12.3290409 58.3825642, 12.3289411 58.3824866, 12.3282737 58.3816194)",,Vallgatan,
25592635,,residential,30,,False,True,113.969,"LINESTRING (12.3290409 58.3825642, 12.3301151 58.3823375, 12.3304522 58.3822685, 12.3308576 58.3821855)",,Nygatan,
22881902,,residential,30,,False,False,111.652,"LINESTRING (12.3301373 58.3812551, 12.3308576 58.3821855)",,Östergatan,
22881902,,residential,30,,False,True,112.675,"LINESTRING (12.3301373 58.3812551, 12.3295812 58.3805024, 12.3294392 58.3803102)",,Östergatan,
81058016,,residential,30,,False,False,64.935,"LINESTRING (12.3301373 58.3812551, 12.3305531 58.3811587, 12.3305999 58.3811479, 12.3308124 58.38109, 12.3308735 58.3810734, 12.3311355 58.380997)",,Kronogatan,
81058016,,residential,30,,False,True,115.946,"LINESTRING (12.3301373 58.3812551, 12.3294177 58.3813957, 12.3282737 58.3816194)",,Kronogatan,
22881902,,residential,30,,False,True,111.652,"LINESTRING (12.3308576 58.3821855, 12.3301373 58.3812551)",,Östergatan,
25592635,,residential,30,,False,False,113.969,"LINESTRING (12.3308576 58.3821855, 12.3304522 58.3822685, 12.3301151 58.3823375, 12.3290409 58.3825642)",,Nygatan,
25592635,,residential,30,,False,False,60.515,"LINESTRING (12.3235249 58.3836874, 12.3225579 58.3838854)",,Nygatan,
22881914,,residential,30,,False,False,112.31200000000001,"LINESTRING (12.3235249 58.3836874, 12.3232919 58.3833755, 12.3228223 58.3827469)",,Residensgatan,
22881914,,residential,30,,False,True,121.953,"LINESTRING (12.3235249 58.3836874, 12.3242645 58.3846485, 12.3243076 58.3847045)",,Residensgatan,
25592635,,residential,30,,False,True,114.037,"LINESTRING (12.3235249 58.3836874, 12.323868 58.3836171, 12.3252327 58.3833375, 12.325347 58.3833141)",,Nygatan,
22881911,,residential,30,,False,False,111.945,"LINESTRING (12.3225579 58.3838854, 12.3218517 58.3829492)",,Hamngatan,
25592635,,residential,30,,False,True,60.515,"LINESTRING (12.3225579 58.3838854, 12.3235249 58.3836874)",,Nygatan,
22881911,,residential,30,,False,True,122.349,"LINESTRING (12.3225579 58.3838854, 12.3229499 58.3843767, 12.3233678 58.3849005)",,Hamngatan,
"[25592635, 300892860]",,residential,30,,False,False,82.185,"LINESTRING (12.3225579 58.3838854, 12.3214425 58.3841265, 12.3213842 58.3841391, 12.3212516 58.3841632)",,Nygatan,
22881911,,residential,30,,False,True,111.945,"LINESTRING (12.3218517 58.3829492, 12.3225579 58.3838854)",,Hamngatan,
22881903,,residential,30,,False,True,84.39399999999999,"LINESTRING (12.3218517 58.3829492, 12.3213708 58.3830441, 12.3206098 58.3831999, 12.3204991 58.3832197)",,Kronogatan,
81058016,,residential,30,,False,False,60.885999999999996,"LINESTRING (12.3218517 58.3829492, 12.3224162 58.3828315, 12.3228223 58.3827469)",,Kronogatan,
81058017,,residential,30,,True,False,115.558,"LINESTRING (12.3218517 58.3829492, 12.3211999 58.3820478, 12.3211871 58.3820225, 12.3211899 58.3820107, 12.3211986 58.3819738)",,Hamngatan,
22881903,,residential,30,,False,False,84.39399999999999,"LINESTRING (12.3204991 58.3832197, 12.3206098 58.3831999, 12.3213708 58.3830441, 12.3218517 58.3829492)",,Kronogatan,
22881914,,residential,30,,False,True,112.31200000000001,"LINESTRING (12.3228223 58.3827469, 12.3232919 58.3833755, 12.3235249 58.3836874)",,Residensgatan,
81058016,,residential,30,,False,False,113.767,"LINESTRING (12.3228223 58.3827469, 12.3235718 58.3825951, 12.3246428 58.3823782)",,Kronogatan,
81058016,,residential,30,,False,True,60.885999999999996,"LINESTRING (12.3228223 58.3827469, 12.3224162 58.3828315, 12.3218517 58.3829492)",,Kronogatan,
22881916,,residential,30,,False,False,110.514,"LINESTRING (12.3261138 58.384333, 12.3278776 58.3839685)",,Norra gatan,
86501959,,residential,30,,False,False,116.643,"LINESTRING (12.3261138 58.384333, 12.3268482 58.3853088)",,Edsgatan,
22881916,,residential,30,,False,True,113.098,"LINESTRING (12.3261138 58.384333, 12.32518 58.384526, 12.3243076 58.3847045)",,Norra gatan,
86501959,,residential,30,,False,True,121.795,"LINESTRING (12.3261138 58.384333, 12.325873 58.3840131, 12.325347 58.3833141)",,Edsgatan,
8246204,,residential,30,,False,False,47.503,"LINESTRING (12.3278776 58.3839685, 12.3275714 58.3835726)",,Kyrkogatan,
22881916,,residential,30,,False,True,110.514,"LINESTRING (12.3278776 58.3839685, 12.3261138 58.384333)",,Norra gatan,
"[473182636, 65367469]",,residential,30,,False,True,176.215,"LINESTRING (12.3278776 58.3839685, 12.3282277 58.384429, 12.3286631 58.3843405, 12.3295759 58.3841353, 12.3301481 58.384014)",,"['Kyrkogatan', 'Parkgatan']",
22881914,,residential,30,,False,False,121.953,"LINESTRING (12.3243076 58.3847045, 12.3242645 58.3846485, 12.3235249 58.3836874)",,Residensgatan,
22881916,,residential,30,,False,False,113.098,"LINESTRING (12.3243076 58.3847045, 12.32518 58.384526, 12.3261138 58.384333)",,Norra gatan,
22881916,,residential,30,,False,True,58.957,"LINESTRING (12.3243076 58.3847045, 12.324168 58.3847336, 12.3233678 58.3849005)",,Norra gatan,
22881904,,residential,30,,False,True,66.267,"LINESTRING (12.3207629 58.3799887, 12.3197007 58.3802009)",,Sundsgatan,
22881904,,residential,30,,False,False,110.42699999999999,"LINESTRING (12.3207629 58.3799887, 12.3217334 58.3797725, 12.3225125 58.3796083)",,Sundsgatan,
975251810,,residential,30,,True,False,39.528999999999996,"LINESTRING (12.3207629 58.3799887, 12.3205962 58.3797593, 12.3205246 58.3796559)",,Residensgatan,
22881915,,residential,30,,False,False,64.79,"LINESTRING (12.3204395 58.3795533, 12.3194047 58.3797658)",,Magasinsgatan,
"[169022897, 1135618566]",,residential,30,,False,False,117.24300000000001,"LINESTRING (12.3204395 58.3795533, 12.3203566 58.3794438, 12.3201169 58.3791208, 12.3200549 58.3790963, 12.3192992 58.3792532, 12.3190808 58.3792985)",,Verkstadsgränd,
22881915,,residential,30,,False,True,64.79,"LINESTRING (12.3194047 58.3797658, 12.3204395 58.3795533)",,Magasinsgatan,
181692753,,unclassified,30,,False,False,51.366,"LINESTRING (12.3194047 58.3797658, 12.3197007 58.3802009)",,Hamngatan,
181692753,,unclassified,30,,False,True,55.286,"LINESTRING (12.3194047 58.3797658, 12.3190808 58.3792985)",,Hamngatan,
22881905,,residential,30,,False,True,101.25,"LINESTRING (12.3205654 58.3787475, 12.3205808 58.3787948, 12.3205405 58.3789513, 12.3205246 58.3796559)",,Residensgatan,
22881916,,residential,30,,False,False,73.41,"LINESTRING (12.3221906 58.3851351, 12.3233678 58.3849005)",,Norra gatan,
22881901,,residential,30,,False,True,102.11,"LINESTRING (12.3301481 58.384014, 12.3295066 58.3831595)",,Vallgatan,
"[473182636, 65367469]",,residential,30,,False,False,176.215,"LINESTRING (12.3301481 58.384014, 12.3295759 58.3841353, 12.3286631 58.3843405, 12.3282277 58.384429, 12.3278776 58.3839685)",,"['Kyrkogatan', 'Parkgatan']",
22881916,,residential,30,,False,True,73.41,"LINESTRING (12.3233678 58.3849005, 12.3221906 58.3851351)",,Norra gatan,
22881911,,residential,30,,False,False,122.349,"LINESTRING (12.3233678 58.3849005, 12.3229499 58.3843767, 12.3225579 58.3838854)",,Hamngatan,
22881916,,residential,30,,False,False,58.957,"LINESTRING (12.3233678 58.3849005, 12.324168 58.3847336, 12.3243076 58.3847045)",,Norra gatan,
86501959,,residential,30,,False,True,116.643,"LINESTRING (12.3268482 58.3853088, 12.3261138 58.384333)",,Edsgatan,
81058016,,residential,30,,False,False,3.502,"LINESTRING (12.3311355 58.380997, 12.3311878 58.3809815)",,Kronogatan,
81058016,,residential,30,,False,True,64.935,"LINESTRING (12.3311355 58.380997, 12.3308735 58.3810734, 12.3308124 58.38109, 12.3305999 58.3811479, 12.3305531 58.3811587, 12.3301373 58.3812551)",,Kronogatan,
473456241,,residential,30,,False,True,115.143,"LINESTRING (12.3311355 58.380997, 12.3305792 58.3802686, 12.3305646 58.3802496, 12.3304285 58.3800713, 12.3304013 58.3800357)",,Skansgatan,
80518178,,tertiary,40,,True,False,45.415000000000006,"LINESTRING (12.329447 58.3795965, 12.3295489 58.3796671, 12.3297353 58.3798148, 12.3298423 58.3799461)",,,
"[1083267073, 72072675]",O 2050,tertiary,40,,True,False,49.966,"LINESTRING (12.329447 58.3795965, 12.3295898 58.3796316, 12.3297118 58.3796703, 12.3298701 58.379702, 12.3299807 58.3797164, 12.3300411 58.3797129, 12.3302503 58.3796931)","['1', '2']",Kungsgatan,
22881913,O 2050,tertiary,30,,True,False,17.85,"LINESTRING (12.3205587 58.3812893, 12.3204441 58.3812295, 12.3203208 58.38119)",1,Hamntorget,
80518245,,tertiary,30,,True,False,24.843,"LINESTRING (12.3205587 58.3812893, 12.3205923 58.3812058, 12.3207409 58.3810918)",,,
4273350,O 2050,tertiary,30,,True,False,46.396,"LINESTRING (12.3207409 58.3810918, 12.3214808 58.3809381)",,Kungsgatan,
181692753,,unclassified,30,,False,True,102.362,"LINESTRING (12.3203205 58.3810622, 12.3200321 58.3806589, 12.3197007 58.3802009)",,Hamngatan,
444930633,O 2026,secondary,40,roundabout,True,False,6.789,"LINESTRING (12.318351 58.3783481, 12.3183784 58.378343, 12.3184069 58.3783398, 12.3184359 58.3783385, 12.318465 58.3783392)",,,
83998831,,unclassified,30,,True,False,15.506,"LINESTRING (12.3182163 58.3784642, 12.3181865 58.3784004, 12.3181121 58.3783378)",,Hamngatan,
444930633,O 2026,secondary,40,roundabout,True,False,16.083000000000002,"LINESTRING (12.3182163 58.3784642, 12.3182178 58.3784401, 12.3182286 58.3784167, 12.3182484 58.3783949, 12.3182762 58.3783757, 12.3183109 58.3783599, 12.318351 58.3783481)",,,
83998829,O 2026,secondary,40,,True,False,93.587,"LINESTRING (12.318465 58.3783392, 12.3185594 58.3783164, 12.3186936 58.3782838, 12.3191327 58.3781748, 12.319433 58.3781153, 12.3199741 58.3780749)",1,Vassbottenleden,
