osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge
31831974,,unclassified,,,False,False,263.157,"LINESTRING (12.0938228 57.5746434, 12.0938323 57.5747911, 12.0938546 57.5750248, 12.0938793 57.5753795, 12.093882 57.5754946, 12.0939249 57.5758685, 12.0939624 57.576118, 12.0939718 57.5761784, 12.0940174 57.5762201, 12.0941113 57.5762467, 12.0942092 57.5762417, 12.0944613 57.5762431, 12.0954611 57.576243)",Heljesvägen,
31831958,O 511,tertiary,50,,False,True,103.709,"LINESTRING (12.0954611 57.576243, 12.0954841 57.5768001, 12.0955041 57.5770461, 12.0955087 57.5771261, 12.0955134 57.5771752)",Annebergsvägen,
31831974,,unclassified,,,False,True,263.15700000000004,"LINESTRING (12.0954611 57.576243, 12.0944613 57.5762431, 12.0942092 57.5762417, 12.0941113 57.5762467, 12.0940174 57.5762201, 12.0939718 57.5761784, 12.0939624 57.576118, 12.0939249 57.5758685, 12.093882 57.5754946, 12.0938793 57.5753795, 12.0938546 57.5750248, 12.0938323 57.5747911, 12.0938228 57.5746434)",Heljesvägen,
109830682,O 503,secondary,50,roundabout,True,False,16.955000000000002,"LINESTRING (12.0870384 57.5756782, 12.0870621 57.575664, 12.0870906 57.5756526, 12.0871229 57.5756447, 12.0871576 57.5756404, 12.0871931 57.57564, 12.087228 57.5756435, 12.0872609 57.5756508, 12.0872903 57.5756615)",,
109830682,O 503,secondary,50,roundabout,True,False,29.979999999999997,"LINESTRING (12.0872921 57.5758027, 12.0872623 57.5758138, 12.0872288 57.5758214, 12.0871932 57.575825, 12.0871569 57.5758246, 12.0871215 57.5758201, 12.0870887 57.5758118, 12.0870633 57.5758017, 12.0870418 57.5757892, 12.0870248 57.5757749, 12.087013 57.5757591, 12.0870067 57.5757425, 12.0870062 57.5757255, 12.0870115 57.5757088, 12.0870223 57.5756928, 12.0870384 57.5756782)",,
"[223976489, 151229931]",O 503,secondary,50,,False,True,243.88400000000001,"LINESTRING (12.0872921 57.5758027, 12.0873877 57.5758359, 12.0874329 57.5758516, 12.0875541 57.5758936, 12.0888641 57.5764888, 12.0894582 57.5767519, 12.0899793 57.5769902, 12.0903066 57.5771211, 12.0903883 57.5771553, 12.0904625 57.5771863)",Industrivägen,
109830682,O 503,secondary,50,roundabout,True,False,17.796,"LINESTRING (12.0872903 57.5756615, 12.0873193 57.5756783, 12.0873398 57.5756983, 12.0873505 57.5757205, 12.0873508 57.5757433, 12.0873406 57.5757655, 12.0873207 57.5757857, 12.0872921 57.5758027)",,
138717343,,residential,50,,False,False,114.734,"LINESTRING (12.0897768 57.5780487, 12.088814 57.5780374, 12.0881985 57.5780295, 12.0878528 57.5780251)",Smörkullegården,
"[223976465, 151229914]",,residential,50,,False,False,53.04900000000001,"LINESTRING (12.0897768 57.5780487, 12.0897916 57.5779523, 12.0898265 57.5778991, 12.089921 57.5778653, 12.0899827 57.5778588, 12.0900907 57.5778531, 12.0904098 57.5778581)",,
151229914,,residential,50,,False,True,72.47,"LINESTRING (12.0897768 57.5780487, 12.0897789 57.5786757, 12.0897876 57.5787)",,
138717343,,residential,50,,False,True,114.734,"LINESTRING (12.0878528 57.5780251, 12.0881985 57.5780295, 12.088814 57.5780374, 12.0897768 57.5780487)",Smörkullegården,
151229943,,unclassified,,,False,True,160.989,"LINESTRING (12.0902357 57.575735, 12.0903995 57.5762652, 12.0904256 57.5763497, 12.0904532 57.5764478, 12.0904754 57.5765108, 12.0905043 57.5766014, 12.0905418 57.576678, 12.0906449 57.5768031, 12.0907221 57.5768936, 12.0907443 57.5769387, 12.0907682 57.5769872, 12.0907756 57.5770535, 12.0907381 57.5770955, 12.0907026 57.5771354)",Smidesvägen,
151229914,,residential,50,,False,False,72.47,"LINESTRING (12.0897876 57.5787, 12.0897789 57.5786757, 12.0897768 57.5780487)",,
151522193,,residential,50,,False,True,143.593,"LINESTRING (12.091228 57.5789536, 12.0909676 57.5792011, 12.0908043 57.5793182, 12.0906993 57.579417, 12.0905349 57.5796194, 12.0902394 57.5800282, 12.0901798 57.5801103)",Gråstensvägen,
151522193,,residential,50,,False,False,84.013,"LINESTRING (12.0902189 57.5808652, 12.0901921 57.5806927, 12.0901867 57.5804133, 12.0901798 57.5801103)",Gråstensvägen,
242643360,,residential,,,False,True,266.5200000000001,"LINESTRING (12.0927588 57.5811752, 12.092506 57.5811663, 12.0921392 57.5811702, 12.091767 57.5811788, 12.0914624 57.581176, 12.091369 57.5811781, 12.0912433 57.5811847, 12.0904112 57.5812755, 12.0903361 57.581287, 12.0902573 57.5813051, 12.0902279 57.5813323, 12.0901993 57.5813935, 12.0901497 57.5816408, 12.0900759 57.5820362, 12.090084 57.5821239, 12.0901309 57.5822303, 12.090151 57.5823324)",Gnejsvägen,
151522317,,residential,,,False,True,123.38999999999999,"LINESTRING (12.0870032 57.5813922, 12.0869458 57.5820566, 12.0869259 57.5821099, 12.0868978 57.5821528, 12.0865758 57.5824512)",Marmorvägen,
242643359,,residential,,,False,False,46.896,"LINESTRING (12.0900612 57.5827573, 12.0892887 57.5826775)",Glimmervägen,
242643360,,residential,,,False,False,47.717,"LINESTRING (12.0900612 57.5827573, 12.0901027 57.5826638, 12.0901269 57.5823957, 12.090151 57.5823324)",Gnejsvägen,
151522317,,residential,,,False,False,102.12,"LINESTRING (12.0856784 57.5832335, 12.0865758 57.5824512)",Marmorvägen,
242643358,,residential,,,False,True,59.607,"LINESTRING (12.0930901 57.5817974, 12.0929767 57.5818713, 12.092839 57.5819842, 12.0927642 57.582052, 12.0927418 57.5820798, 12.0926648 57.5821883, 12.0926168 57.5822644)",Annestorpsvägen,
242643417,,residential,50,,False,False,17.118,"LINESTRING (12.0926168 57.5822644, 12.0928922 57.582308)",Annestorpsvägen,
242643358,,residential,,,False,False,59.607,"LINESTRING (12.0926168 57.5822644, 12.0926648 57.5821883, 12.0927418 57.5820798, 12.0927642 57.582052, 12.092839 57.5819842, 12.0929767 57.5818713, 12.0930901 57.5817974)",Annestorpsvägen,
242643358,,residential,,,False,True,64.467,"LINESTRING (12.0926168 57.5822644, 12.0925784 57.5823285, 12.0925676 57.5823425, 12.0924582 57.5825119, 12.0923407 57.5827074, 12.0922516 57.5828094)",Annestorpsvägen,
242643417,,residential,50,,False,True,17.118,"LINESTRING (12.0928922 57.582308, 12.0926168 57.5822644)",Annestorpsvägen,
243465373,,residential,,,False,True,608.004,"LINESTRING (12.0928922 57.582308, 12.092915 57.582262, 12.0929714 57.5821771, 12.0930639 57.5820686, 12.093249 57.581891, 12.0935105 57.5816796, 12.0935816 57.5816135, 12.0936687 57.5815142, 12.0937505 57.5814035, 12.0938632 57.5811864, 12.0939162 57.5810408, 12.0939363 57.5809049, 12.0939282 57.5807014, 12.0938927 57.5805267, 12.0938565 57.5803646, 12.0937653 57.5801485, 12.093662 57.5799328, 12.0935581 57.579766, 12.0935199 57.579706, 12.0933348 57.579463, 12.09308 57.5791667, 12.0926186 57.578634, 12.0924228 57.5784053, 12.0923491 57.5783233, 12.0922686 57.5782705, 12.0921975 57.5782277, 12.0920648 57.5781443, 12.0919521 57.5780825, 12.0917724 57.5780192, 12.0916316 57.5779775, 12.0914733 57.5779394, 12.0912628 57.5779063, 12.091014 57.5778854, 12.0907652 57.5778747, 12.0904098 57.5778581)",Annestorpsvägen,
242643360,,residential,,,False,False,266.52,"LINESTRING (12.090151 57.5823324, 12.0901309 57.5822303, 12.090084 57.5821239, 12.0900759 57.5820362, 12.0901497 57.5816408, 12.0901993 57.5813935, 12.0902279 57.5813323, 12.0902573 57.5813051, 12.0903361 57.581287, 12.0904112 57.5812755, 12.0912433 57.5811847, 12.091369 57.5811781, 12.0914624 57.581176, 12.091767 57.5811788, 12.0921392 57.5811702, 12.092506 57.5811663, 12.0927588 57.5811752)",Gnejsvägen,
242643360,,residential,,,False,True,47.717,"LINESTRING (12.090151 57.5823324, 12.0901269 57.5823957, 12.0901027 57.5826638, 12.0900612 57.5827573)",Gnejsvägen,
"[1103395426, 242643414]",,residential,50,,False,False,122.87599999999999,"LINESTRING (12.090151 57.5823324, 12.0902154 57.5823076, 12.0902727 57.5822876, 12.0904846 57.5822308, 12.0906651 57.5821909, 12.0908542 57.5821525, 12.0909458 57.5821402, 12.0910346 57.5821387, 12.0911034 57.5821448, 12.0911864 57.5821648, 12.0912724 57.5822032, 12.0915932 57.5824504, 12.0917521 57.5825618)",Valåsbacken,
242643358,,residential,,,False,False,64.467,"LINESTRING (12.0922516 57.5828094, 12.0923407 57.5827074, 12.0924582 57.5825119, 12.0925676 57.5823425, 12.0925784 57.5823285, 12.0926168 57.5822644)",Annestorpsvägen,
"[243216529, 1212820850]",,residential,50,,False,False,102.774,"LINESTRING (12.0844654 57.5814092, 12.0842886 57.5815104, 12.0842082 57.5815751, 12.084148 57.5816526, 12.0841158 57.5817345, 12.0840998 57.5818745, 12.0841158 57.5821524, 12.0841435 57.5822734)",Berghamravägen,
"[1103395426, 242643414]",,residential,50,,False,True,122.876,"LINESTRING (12.0917521 57.5825618, 12.0915932 57.5824504, 12.0912724 57.5822032, 12.0911864 57.5821648, 12.0911034 57.5821448, 12.0910346 57.5821387, 12.0909458 57.5821402, 12.0908542 57.5821525, 12.0906651 57.5821909, 12.0904846 57.5822308, 12.0902727 57.5822876, 12.0902154 57.5823076, 12.090151 57.5823324)",Valåsbacken,
