osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,tunnel,bridge
433243612,True,2,Västra Ringvägen,secondary,50,8.5,False,18.064,"LINESTRING (16.5385554 59.6081803, 16.5383847 59.6083179)",,
1017820571,True,2,Stora gatan,secondary,50,,False,11.983,"LINESTRING (16.5385554 59.6081803, 16.538358 59.6081398)",,
9966647,True,,Västra Kyrkogatan,residential,30,,False,111.848,"LINESTRING (16.5402182 59.6123758, 16.540059 59.6124141, 16.5399699 59.612442, 16.5395085 59.6127612, 16.539125 59.6129762, 16.5389016 59.6131146)",,
1127648990,False,,Västra Kyrkogatan,residential,30,,True,60.644999999999996,"LINESTRING (16.5402182 59.6123758, 16.5403428 59.6123096, 16.5405415 59.6121877, 16.5408053 59.6120259, 16.5409222 59.6119631)",,
1127648991,False,,Västra Kyrkogatan,residential,30,,False,21.249,"LINESTRING (16.5384795 59.6133509, 16.5382258 59.6134925)",,
1127648991,False,,Västra Kyrkogatan,residential,30,,True,17.892,"LINESTRING (16.5384795 59.6133509, 16.5386934 59.6132318)",,
1017820495,True,,Lykttändargränd,residential,30,,False,68.676,"LINESTRING (16.5384795 59.6133509, 16.5387162 59.6134387, 16.5391295 59.6135821, 16.5394906 59.6136967)",,
9827221,False,,Mimergatan,residential,30,,True,68.0,"LINESTRING (16.5529587 59.611163, 16.5527382 59.6113559, 16.5526286 59.6114578, 16.5525857 59.6115096, 16.5524956 59.6117213)",,
180714407,False,,Stora gatan,tertiary,30,8.5,False,133.793,"LINESTRING (16.5529587 59.611163, 16.5546837 59.6115226, 16.5550311 59.6115987, 16.5551573 59.6116219)",,
"[9921986, 473947507, 473947508]",False,,Port-Anders gata,residential,30,,False,46.926,"LINESTRING (16.5529587 59.611163, 16.5529905 59.6111209, 16.5530073 59.6110987, 16.5530215 59.6110841, 16.5531513 59.6109089, 16.5532562 59.6107688)",building_passage,
1120301913,False,,Stora gatan,tertiary,30,8.5,True,104.369,"LINESTRING (16.5529587 59.611163, 16.5527545 59.6111141, 16.5521092 59.6109701, 16.5514126 59.6108405, 16.5512418 59.6108087)",,
9389089,False,,Vattugränd,residential,30,,True,50.17,"LINESTRING (16.5378071 59.612774, 16.5383845 59.6131179)",,
