osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes
165336144,Gamla Tumlehedsvägen,residential,50,False,True,33.585,"LINESTRING (11.7612833 57.7200252, 11.7613587 57.719995, 11.7613996 57.7199883, 11.7615336 57.7199928, 11.7618175 57.7200341)",,
172826324,Gamla Tumlehedsvägen,residential,50,False,False,149.54500000000002,"LINESTRING (11.7612833 57.7200252, 11.7612435 57.7200783, 11.7612299 57.7201477, 11.7611812 57.7204919, 11.7610923 57.7208234, 11.7610775 57.7208728, 11.7609286 57.7213541)",,
172826324,Gamla Tumlehedsvägen,residential,50,False,False,44.971000000000004,"LINESTRING (11.7609286 57.7213541, 11.7608921 57.7214797, 11.7607688 57.7217491)",,
172826324,Gamla Tumlehedsvägen,residential,50,False,True,149.54500000000002,"LINESTRING (11.7609286 57.7213541, 11.7610775 57.7208728, 11.7610923 57.7208234, 11.7611812 57.7204919, 11.7612299 57.7201477, 11.7612435 57.7200783, 11.7612833 57.7200252)",,
172826327,Prosten Grens väg,residential,50,False,False,92.392,"LINESTRING (11.7609286 57.7213541, 11.7610426 57.7213652, 11.7624629 57.721492)",,
113853593,Spejarestigen,residential,50,False,True,173.99,"LINESTRING (11.7607688 57.7217491, 11.7605631 57.7217277, 11.7604134 57.7217013, 11.76026 57.7216729, 11.7601745 57.7216539, 11.7599689 57.7215593, 11.7598184 57.7214739, 11.7597162 57.7214207, 11.7595715 57.7213389, 11.7592777 57.7211726, 11.7590967 57.7210541, 11.7588357 57.7208831, 11.7587955 57.7208558, 11.7587683 57.720838, 11.7586242 57.7207438)",,
"[172826324, 165336143]",Gamla Tumlehedsvägen,residential,50,False,False,137.841,"LINESTRING (11.7607688 57.7217491, 11.7606665 57.7219732, 11.7606242 57.7220419, 11.7605736 57.7221302, 11.7603881 57.7223955, 11.7599481 57.7228508, 11.759905 57.7228938)",,
172826324,Gamla Tumlehedsvägen,residential,50,False,True,44.971000000000004,"LINESTRING (11.7607688 57.7217491, 11.7608921 57.7214797, 11.7609286 57.7213541)",,
165336143,Gamla Tumlehedsvägen,residential,50,False,True,160.43600000000004,"LINESTRING (11.7575202 57.7255551, 11.7576651 57.725353, 11.7579393 57.7251005, 11.7579948 57.7250501, 11.7581468 57.7249085, 11.7583318 57.7246275, 11.758539 57.7243148, 11.7586038 57.724239)",,
368681545,Tumlestigen,residential,50,False,False,140.876,"LINESTRING (11.7575202 57.7255551, 11.7576503 57.7255612, 11.7580305 57.7255844, 11.7583209 57.7255905, 11.758463 57.7255937, 11.7585415 57.7255848, 11.7585944 57.7255615, 11.7586226 57.7255354, 11.7587507 57.7252872, 11.7589067 57.7249854, 11.7590021 57.7249217)",,
113853604,Dammhagsvägen,residential,50,False,False,5.714,"LINESTRING (11.758326 57.7224642, 11.7584139 57.7224851)",,
113853604,Dammhagsvägen,residential,50,False,True,58.24,"LINESTRING (11.758326 57.7224642, 11.7574491 57.7222296)",,
113853605,Tuvängsvägen,residential,50,False,True,120.417,"LINESTRING (11.758326 57.7224642, 11.7582626 57.7225296, 11.7580402 57.7227784, 11.7579716 57.7228449, 11.7577153 57.7231307, 11.7574363 57.7234372)",,
113853614,Gullbrings väg,residential,50,False,True,85.259,"LINESTRING (11.7643873 57.7205251, 11.7641433 57.7212807)",,
113853609,Kyrkvärdsvägen,residential,50,False,True,133.219,"LINESTRING (11.7643873 57.7205251, 11.7636444 57.7204599, 11.7635947 57.7204685, 11.7635532 57.7204993, 11.763383 57.7211051, 11.7633533 57.7212216)",,
113853614,Gullbrings väg,residential,50,False,False,19.503999999999998,"LINESTRING (11.7643873 57.7205251, 11.7644209 57.7204033, 11.7644433 57.7203524)",,
113853609,Kyrkvärdsvägen,residential,50,False,False,133.219,"LINESTRING (11.7633533 57.7212216, 11.763383 57.7211051, 11.7635532 57.7204993, 11.7635947 57.7204685, 11.7636444 57.7204599, 11.7643873 57.7205251)",,
113853605,Tuvängsvägen,residential,50,False,False,120.417,"LINESTRING (11.7574363 57.7234372, 11.7577153 57.7231307, 11.7579716 57.7228449, 11.7580402 57.7227784, 11.7582626 57.7225296, 11.758326 57.7224642)",,
113853604,Dammhagsvägen,residential,50,False,False,39.391000000000005,"LINESTRING (11.7593156 57.7227313, 11.7597269 57.7228471, 11.759905 57.7228938)",,
113853604,Dammhagsvägen,residential,50,False,True,60.136,"LINESTRING (11.7593156 57.7227313, 11.7585326 57.7225179, 11.7584139 57.7224851)",,
113853610,Tallbarrsvägen,residential,50,False,False,88.337,"LINESTRING (11.7593156 57.7227313, 11.7595692 57.7224514, 11.7599613 57.7220156)",,
113853610,Tallbarrsvägen,residential,50,False,True,99.798,"LINESTRING (11.7593156 57.7227313, 11.7592183 57.7228356, 11.758858 57.7232166, 11.7585676 57.723535)",,
113853587,Carlströms väg,residential,50,False,False,68.48,"LINESTRING (11.7625748 57.7209539, 11.7627439 57.7203447)",,
1211535181,Tuvängsvägen,residential,50,False,True,53.908,"LINESTRING (11.7587971 57.7220456, 11.7584139 57.7224851)",,
