osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,tunnel,lanes
43189191,,residential,40,,False,True,196.73399999999998,"LINESTRING (17.0658284 61.2954119, 17.0665101 61.2957697, 17.0666599 61.2958739, 17.0668155 61.2960143, 17.0669313 61.2961635, 17.0670274 61.296375, 17.0670836 61.296554, 17.0671506 61.2969947)",Upplandsvägen,,,
42778539,,residential,,,False,False,26.085,"LINESTRING (17.0643803 61.3015754, 17.0641681 61.3017867)",Stuvaregatan,,,
43312198,,residential,40,,False,True,59.163,"LINESTRING (17.0643803 61.3015754, 17.0633561 61.3013724)",Garvaregatan,,,
42778539,,residential,,,False,True,43.68,"LINESTRING (17.0643803 61.3015754, 17.0645041 61.3014515, 17.064734 61.3012212)",Stuvaregatan,,,
42778539,,residential,,,False,True,35.146,"LINESTRING (17.0638822 61.3020714, 17.0641681 61.3017867)",Stuvaregatan,,,
68611175,,residential,,,False,False,2.576,"LINESTRING (17.0638822 61.3020714, 17.0639252 61.3020819)",Östra Storgatan,,,
68611175,,residential,,,False,True,39.569,"LINESTRING (17.0638822 61.3020714, 17.0632182 61.3019134)",Östra Storgatan,,,
68611175,,residential,,,False,True,38.756,"LINESTRING (17.0645726 61.3022395, 17.0639252 61.3020819)",Östra Storgatan,,,
43312192,,residential,40,,False,False,73.73599999999999,"LINESTRING (17.0645726 61.3022395, 17.0644002 61.3023861, 17.0642714 61.3024956, 17.0638935 61.3028169)",Fiskaregatan,,,
"[1106594694, 68611175]",,residential,40,,False,"[False, True]",54.721000000000004,"LINESTRING (17.0645726 61.3022395, 17.0649905 61.3023366, 17.0650258 61.3023814, 17.0649464 61.3025429, 17.0649042 61.3025944)","['Pilgatan', 'Östra Storgatan']",,,
43312200,,residential,,,False,False,41.535,"LINESTRING (17.0638935 61.3028169, 17.0631718 61.3026775)",Södra Järnvägsgatan,,,
43312200,,residential,,,False,True,38.182,"LINESTRING (17.0638935 61.3028169, 17.0645692 61.3029293)",Södra Järnvägsgatan,,,
43312192,,residential,40,,False,True,73.736,"LINESTRING (17.0638935 61.3028169, 17.0642714 61.3024956, 17.0644002 61.3023861, 17.0645726 61.3022395)",Fiskaregatan,,,
31796307,,tertiary,,,False,False,8.282,"LINESTRING (17.0571215 61.3018871, 17.0572663 61.3019138)",Södra Hamngatan,,,
31796307,,tertiary,,,False,True,260.341,"LINESTRING (17.0571215 61.3018871, 17.05674 61.3018273, 17.0562546 61.3017511, 17.0551817 61.3015697, 17.0539644 61.3013178, 17.0528215 61.3011152, 17.0525537 61.3010721)",Södra Hamngatan,,,
"[1106843024, 43312200]",,residential,,,False,True,143.511,"LINESTRING (17.0571215 61.3018871, 17.0571905 61.3018435, 17.0573354 61.3017521, 17.0574267 61.3016945, 17.057655 61.3016589, 17.05784 61.3016581, 17.0580831 61.3016812, 17.0583533 61.301753, 17.0589466 61.3018906, 17.0589736 61.301896, 17.0591351 61.3019281, 17.0594485 61.3019903)",Södra Järnvägsgatan,,,
531044920,X 583,secondary,40,,False,True,5.012,"LINESTRING (17.0525537 61.3010721, 17.0525364 61.3011164)",Trädgårdsgatan,,,
31796307,,tertiary,,,False,False,260.34100000000007,"LINESTRING (17.0525537 61.3010721, 17.0528215 61.3011152, 17.0539644 61.3013178, 17.0551817 61.3015697, 17.0562546 61.3017511, 17.05674 61.3018273, 17.0571215 61.3018871)",Södra Hamngatan,,,
"[531044920, 43836727, 531044919]",X 583,secondary,40,,False,False,57.685,"LINESTRING (17.0525537 61.3010721, 17.0525598 61.3009528, 17.0525631 61.3009378, 17.0525825 61.3008484, 17.0526588 61.3007082, 17.0527748 61.3005694)",Trädgårdsgatan,,,
31796413,,residential,40,,False,False,48.08,"LINESTRING (17.0534595 61.3023932, 17.0534282 61.3023827, 17.0532566 61.3023254, 17.0531102 61.3022731, 17.0527324 61.3021382)",Apoteksgatan,,,
31796419,,residential,,,True,False,5.143,"LINESTRING (17.0524122 61.30141, 17.0525081 61.3014143)",Norra Hamngatan,,,
"[128232130, 43836706]",X 583,secondary,40,,True,False,33.578,"LINESTRING (17.0524122 61.30141, 17.0524521 61.3012535, 17.0524731 61.3011846, 17.0525364 61.3011164)",Trädgårdsgatan,yes,,
128232131,,residential,40,,False,True,32.081,"LINESTRING (17.0524122 61.30141, 17.0522826 61.3014015, 17.0518169 61.301371)",Oxtorgsgatan,,,
68611175,,residential,,,False,False,19.895,"LINESTRING (17.0628844 61.3018339, 17.0632182 61.3019134)",Östra Storgatan,,,
68611175,,residential,,,False,True,2.984,"LINESTRING (17.0628844 61.3018339, 17.0628342 61.3018221)",Östra Storgatan,,,
43312190,,residential,,,False,False,36.730999999999995,"LINESTRING (17.0628844 61.3018339, 17.0631048 61.3016071, 17.063181 61.3015359)",Skepparegatan,,,
43183245,,residential,,,False,False,60.921,"LINESTRING (17.0638804 61.3008093, 17.06492 61.301035)",Repslagaregatan,,,
43312190,,residential,,,False,False,60.065,"LINESTRING (17.0638804 61.3008093, 17.0643923 61.3003283)",Skepparegatan,,,
43312190,,residential,,,False,True,33.197,"LINESTRING (17.0638804 61.3008093, 17.0636173 61.3010798)",Skepparegatan,,,
43183245,,residential,,,False,True,83.65899999999999,"LINESTRING (17.0638804 61.3008093, 17.0635694 61.3007431, 17.0632204 61.3006688, 17.0624481 61.3005044)",Repslagaregatan,,,
1086350638,,residential,,,False,False,4.511,"LINESTRING (17.0659466 61.3012563, 17.065917 61.3012943)",,,,
43183245,,residential,,,False,True,60.087,"LINESTRING (17.0659466 61.3012563, 17.0657733 61.3012189, 17.06492 61.301035)",Repslagaregatan,,,
43183270,,residential,,,False,False,57.038,"LINESTRING (17.0659466 61.3012563, 17.0660892 61.3011368, 17.0661181 61.3011125, 17.0663605 61.3009068, 17.0664775 61.3008112)",Pilgatan,,,
43183270,,residential,,,False,True,62.816,"LINESTRING (17.066983 61.3003011, 17.0664775 61.3008112)",Pilgatan,,,
43312201,,residential,,,False,False,18.441,"LINESTRING (17.066983 61.3003011, 17.0666713 61.3002297)",Trumslageregatan,,,
43312201,,residential,,,False,True,165.685,"LINESTRING (17.066983 61.3003011, 17.0697698 61.3009563)",Trumslageregatan,,,
43312201,,residential,,,False,False,46.917,"LINESTRING (17.0637811 61.2995773, 17.0636991 61.2995511, 17.0629797 61.2994062)",Trumslageregatan,,,
43312201,,residential,,,False,True,66.908,"LINESTRING (17.0637811 61.2995773, 17.0648498 61.2998299, 17.064907 61.2998412)",Trumslageregatan,,,
68615299,,residential,,,False,False,66.112,"LINESTRING (17.0637811 61.2995773, 17.0641774 61.2992332, 17.0642598 61.2991616, 17.0642997 61.2991194, 17.0643628 61.2990528)",Gamla Sandarnevägen,,,
33240779,,residential,40,,False,False,45.641999999999996,"LINESTRING (17.067747 61.2972887, 17.0673677 61.2971017, 17.0671506 61.2969947)",Ringvägen,,,
33240779,,residential,40,,False,True,72.494,"LINESTRING (17.067747 61.2972887, 17.0682526 61.2975136, 17.0688107 61.2976902)",Ringvägen,,,
43312367,,residential,40,,False,True,240.147,"LINESTRING (17.067747 61.2972887, 17.0681389 61.2970897, 17.0689395 61.296683, 17.0690635 61.2966508, 17.0691827 61.2966692, 17.069569 61.2968138, 17.0696025 61.2968711, 17.06955 61.2969445, 17.0690537 61.297445, 17.0688107 61.2976902)",Gästrikevägen,,,
33240779,,residential,40,,False,True,45.641999999999996,"LINESTRING (17.0671506 61.2969947, 17.0673677 61.2971017, 17.067747 61.2972887)",Ringvägen,,,
43189191,,residential,40,,False,False,196.734,"LINESTRING (17.0671506 61.2969947, 17.0670836 61.296554, 17.0670274 61.296375, 17.0669313 61.2961635, 17.0668155 61.2960143, 17.0666599 61.2958739, 17.0665101 61.2957697, 17.0658284 61.2954119)",Upplandsvägen,,,
68615299,,residential,,,False,False,105.226,"LINESTRING (17.0671506 61.2969947, 17.0674082 61.2969077, 17.0677834 61.296733, 17.0680876 61.2965564, 17.0683774 61.2963892, 17.0684885 61.2963078)",Gamla Sandarnevägen,,,
68615299,,residential,,,False,True,77.072,"LINESTRING (17.0671506 61.2969947, 17.0668901 61.2970625, 17.0667769 61.297092, 17.0660708 61.2972975, 17.0659199 61.2973549)",Gamla Sandarnevägen,,,
68611175,,residential,,,False,False,29.853,"LINESTRING (17.0618209 61.301612, 17.0623342 61.3017184)",Östra Storgatan,,,
43312199,,residential,,,False,False,80.12100000000001,"LINESTRING (17.0618209 61.301612, 17.0614671 61.3019171, 17.0614486 61.3019457, 17.0612376 61.3022717)",Strandbackgatan,,,
"[43312198, 43312199]",,residential,40,,False,"[False, True]",121.676,"LINESTRING (17.0618209 61.301612, 17.0621961 61.3012299, 17.0622986 61.3011319, 17.0630533 61.301312, 17.0633561 61.3013724)","['Strandbackgatan', 'Garvaregatan']",,,
68611175,,residential,,,False,True,26.472,"LINESTRING (17.0618209 61.301612, 17.0614242 61.30153, 17.0613655 61.3015179)",Östra Storgatan,,,
27274306,X 583,secondary,40,,False,False,56.007,"LINESTRING (17.0521497 61.3026901, 17.0520853 61.3027882, 17.0519025 61.3031793)",Granvägen,,,
34067169,X 583,secondary,40,roundabout,True,False,18.892000000000003,"LINESTRING (17.0521497 61.3026901, 17.0521112 61.3026787, 17.0520759 61.3026626, 17.0520475 61.3026459, 17.0520257 61.3026277, 17.0520068 61.3026089, 17.0519945 61.3025901, 17.0519909 61.3025689, 17.0519905 61.3025485)",,,,
27274306,X 583,secondary,40,,False,True,28.04,"LINESTRING (17.0517539 61.303421, 17.0518422 61.3032909, 17.0518675 61.30325, 17.0519025 61.3031793)",Granvägen,,,
4568755,,tertiary,,,False,False,75.572,"LINESTRING (17.0524609 61.3026223, 17.0525788 61.302672, 17.0527011 61.3027266, 17.052875 61.3027991, 17.0531708 61.30291, 17.0535478 61.3030572)",Kungsgatan,,,
34067169,X 583,secondary,40,roundabout,True,False,19.546,"LINESTRING (17.0524609 61.3026223, 17.0524394 61.3026382, 17.0524115 61.3026525, 17.0523861 61.3026661, 17.0523555 61.3026762, 17.0523147 61.3026838, 17.0522686 61.3026893, 17.0522092 61.3026921, 17.0521497 61.3026901)",,,,
34067169,X 583,secondary,40,roundabout,True,False,19.886,"LINESTRING (17.0523579 61.3024702, 17.0524231 61.3024929, 17.0524611 61.3025182, 17.0524867 61.3025514, 17.0524895 61.302588, 17.0524609 61.3026223)",,,,
43188040,,residential,40,,False,False,6.91,"LINESTRING (17.0618665 61.3037281, 17.061795 61.3037799)",Köpmantorget,,,
"[37235712, 37235697]",,residential,40,,False,"[False, True]",88.604,"LINESTRING (17.0618665 61.3037281, 17.0620693 61.3038007, 17.063051 61.3041265, 17.0631114 61.3041612, 17.0631435 61.3041857, 17.0631596 61.3042128)","['Humlegårdsgatan', 'Norra Hamngatan']",,,
"[43188040, 531035264]",,residential,40,,False,True,119.163,"LINESTRING (17.0618665 61.3037281, 17.0619993 61.3036301, 17.0620787 61.3036319, 17.0621484 61.3036448, 17.0622262 61.3036718, 17.0632938 61.3040363, 17.0633179 61.3040582, 17.0633286 61.3040891, 17.0633125 61.3041162, 17.0631596 61.3042128)",Köpmantorget,,,
37698990,,residential,,,False,True,122.99300000000001,"LINESTRING (17.0618665 61.3037281, 17.0616222 61.3035936, 17.0613145 61.3034677, 17.0612171 61.303436, 17.0610851 61.3033931, 17.0610514 61.3033836, 17.0608047 61.3033237, 17.0607395 61.3033163, 17.0604601 61.3032845, 17.0604481 61.3032831, 17.0601339 61.3032648, 17.0598826 61.3032742)",Norra Hamngatan,,,
42778506,,residential,,,False,False,204.31799999999998,"LINESTRING (17.0527748 61.3005694, 17.0530947 61.300603, 17.0535168 61.3006288, 17.0536348 61.3006192, 17.0538259 61.3005835, 17.0541192 61.3004939, 17.0543293 61.3004309, 17.0545446 61.3003572, 17.0546556 61.300323, 17.0548888 61.3002512, 17.0549223 61.3002409, 17.0552296 61.3001463, 17.0560566 61.2999012, 17.0561446 61.2998751)",Baggargatan,,,
43133671,,residential,,,False,True,73.39,"LINESTRING (17.0527748 61.3005694, 17.0526991 61.3005705, 17.0525826 61.3005763, 17.0525196 61.3005687, 17.0514174 61.3004829)",Västra Storgatan,,,
43836727,X 583,secondary,40,,False,False,73.892,"LINESTRING (17.0527748 61.3005694, 17.0528521 61.3005002, 17.0530338 61.3003705, 17.0532194 61.3002677, 17.0534506 61.3001677, 17.0536837 61.3000768)",Trädgårdsgatan,,,
"[531044920, 531044919, 43836727]",X 583,secondary,40,,False,True,57.68499999999999,"LINESTRING (17.0527748 61.3005694, 17.0526588 61.3007082, 17.0525825 61.3008484, 17.0525631 61.3009378, 17.0525598 61.3009528, 17.0525537 61.3010721)",Trädgårdsgatan,,,
42778506,,residential,,,False,False,11.24,"LINESTRING (17.0581839 61.2992698, 17.0583666 61.2992196)",Baggargatan,,,
37246455,,residential,40,,False,False,60.473,"LINESTRING (17.0581839 61.2992698, 17.0580716 61.2991806, 17.0579086 61.2990511, 17.0577595 61.2989327, 17.057598 61.2988044)",Lasarettsgatan,,,
42778506,,residential,,,False,True,26.799,"LINESTRING (17.0581839 61.2992698, 17.0580112 61.2993211, 17.0578379 61.2993725, 17.057757 61.2993965)",Baggargatan,,,
42778506,,residential,,,False,False,51.453,"LINESTRING (17.0583666 61.2992196, 17.0591954 61.2989836)",Baggargatan,,,
42778506,,residential,,,False,True,11.24,"LINESTRING (17.0583666 61.2992196, 17.0581839 61.2992698)",Baggargatan,,,
37246522,,unclassified,,,False,False,28.801000000000002,"LINESTRING (17.0583666 61.2992196, 17.0586035 61.2993931, 17.0586617 61.2994364)",,,,
37246455,,residential,40,,False,True,15.361,"LINESTRING (17.0574442 61.2986877, 17.0575209 61.2987432, 17.057598 61.2988044)",Lasarettsgatan,,,
43174260,,residential,,,False,True,29.215000000000003,"LINESTRING (17.0574442 61.2986877, 17.0573651 61.2986337, 17.0573091 61.2986154, 17.0570262 61.2985232)",Lasarettsgatan,,,
43836727,X 583,secondary,40,,False,False,183.65,"LINESTRING (17.0574442 61.2986877, 17.0576667 61.2985452, 17.0578129 61.2984476, 17.0581328 61.2982339, 17.0581646 61.2982123, 17.0586715 61.2978685, 17.0591317 61.2975883, 17.0593029 61.297484, 17.0595015 61.2973648)",Trädgårdsgatan,,,
43836727,X 583,secondary,40,,False,True,60.696,"LINESTRING (17.0574442 61.2986877, 17.0571517 61.2988685, 17.0571011 61.2988998, 17.0570169 61.2989518, 17.056825 61.2990585, 17.0567292 61.2991118)",Trädgårdsgatan,,,
43133671,,residential,,,False,False,73.39,"LINESTRING (17.0514174 61.3004829, 17.0525196 61.3005687, 17.0525826 61.3005763, 17.0526991 61.3005705, 17.0527748 61.3005694)",Västra Storgatan,,,
43222223,,residential,40,,False,True,60.309,"LINESTRING (17.0514174 61.3004829, 17.0514294 61.3004451, 17.0514978 61.300229, 17.0515873 61.2999467)",Kyrkogatan,,,
43222223,,residential,40,,False,False,7.409,"LINESTRING (17.0516513 61.2997095, 17.0516323 61.2997755)",Kyrkogatan,,,
43222223,,residential,40,,False,True,23.642,"LINESTRING (17.0516513 61.2997095, 17.0517205 61.2994995)",Kyrkogatan,,,
43222276,,residential,,,False,False,64.169,"LINESTRING (17.0516513 61.2997095, 17.0521092 61.2997446, 17.0526314 61.2997846, 17.052838 61.2998004)",Djurbergsgatan,,,
43175621,,residential,40,,False,False,4.364,"LINESTRING (17.0533612 61.2998338, 17.0534051 61.2998669)",Djurbergsgatan,,,
43222276,,residential,,,False,False,256.52699999999993,"LINESTRING (17.0533612 61.2998338, 17.0534566 61.2997132, 17.053505 61.2996497, 17.0535301 61.2996168, 17.0535348 61.2996123, 17.0535788 61.2995696, 17.0536051 61.2995555, 17.0536497 61.2995315, 17.053725 61.2995033, 17.0538674 61.2994828, 17.0541455 61.299455, 17.0541529 61.2994543, 17.0544871 61.2994218, 17.054773 61.2993852, 17.0549831 61.2993487, 17.0550916 61.2993299, 17.0554816 61.299234, 17.0555181 61.2992228, 17.0557155 61.2991621, 17.0559793 61.29907, 17.0561044 61.2990272, 17.056126 61.2990169, 17.0561356 61.2990123, 17.0563529 61.2989091, 17.0565633 61.2987917, 17.0566034 61.2987693, 17.0566104 61.2987654, 17.0568522 61.2986328, 17.0570262 61.2985232)",Djurbergsgatan,,,
43222276,,residential,,,False,True,28.185000000000002,"LINESTRING (17.0533612 61.2998338, 17.0531272 61.2998185, 17.052838 61.2998004)",Djurbergsgatan,,,
43174260,,residential,,,False,False,29.215000000000003,"LINESTRING (17.0570262 61.2985232, 17.0573091 61.2986154, 17.0573651 61.2986337, 17.0574442 61.2986877)",Lasarettsgatan,,,
43174260,,residential,,,False,True,79.63,"LINESTRING (17.0570262 61.2985232, 17.0565243 61.2983938, 17.0560962 61.2982877, 17.0558479 61.2982583, 17.0556657 61.2982459)",Lasarettsgatan,,,
43222276,,residential,,,False,True,256.527,"LINESTRING (17.0570262 61.2985232, 17.0568522 61.2986328, 17.0566104 61.2987654, 17.0566034 61.2987693, 17.0565633 61.2987917, 17.0563529 61.2989091, 17.0561356 61.2990123, 17.056126 61.2990169, 17.0561044 61.2990272, 17.0559793 61.29907, 17.0557155 61.2991621, 17.0555181 61.2992228, 17.0554816 61.299234, 17.0550916 61.2993299, 17.0549831 61.2993487, 17.054773 61.2993852, 17.0544871 61.2994218, 17.0541529 61.2994543, 17.0541455 61.299455, 17.0538674 61.2994828, 17.053725 61.2995033, 17.0536497 61.2995315, 17.0536051 61.2995555, 17.0535788 61.2995696, 17.0535348 61.2996123, 17.0535301 61.2996168, 17.053505 61.2996497, 17.0534566 61.2997132, 17.0533612 61.2998338)",Djurbergsgatan,,,
1199511971,,residential,,,False,False,19.354,"LINESTRING (17.0570262 61.2985232, 17.057025 61.2984622, 17.0570639 61.2983507)",,,,
37705623,X 583,secondary,40,roundabout,True,False,16.566000000000003,"LINESTRING (17.0595015 61.2973648, 17.059457 61.2973446, 17.0594278 61.2973213, 17.0594121 61.2972967, 17.0594109 61.297263, 17.059431 61.2972315)",,,,
43836727,X 583,secondary,40,,False,True,183.65,"LINESTRING (17.0595015 61.2973648, 17.0593029 61.297484, 17.0591317 61.2975883, 17.0586715 61.2978685, 17.0581646 61.2982123, 17.0581328 61.2982339, 17.0578129 61.2984476, 17.0576667 61.2985452, 17.0574442 61.2986877)",Trädgårdsgatan,,,
28757984,X 583,secondary,40,,False,True,105.074,"LINESTRING (17.0597287 61.2971822, 17.0600207 61.2970022, 17.0609393 61.2964373)",Flygvägen,,,
37705623,X 583,secondary,40,roundabout,True,False,21.051,"LINESTRING (17.0597287 61.2971822, 17.0598051 61.2972118, 17.0598418 61.2972444, 17.0598531 61.2972811, 17.0598401 61.2973141, 17.0598053 61.2973442)",,,,
37705623,X 583,secondary,40,roundabout,True,False,18.633,"LINESTRING (17.059431 61.2972315, 17.0594587 61.2972106, 17.0595052 61.29719, 17.0595549 61.2971778, 17.059614 61.2971716, 17.0596549 61.2971719, 17.0597287 61.2971822)",,,,
43222422,,residential,40,,False,False,64.833,"LINESTRING (17.059431 61.2972315, 17.0592705 61.2971922, 17.059125 61.2971704, 17.0589655 61.2971705, 17.0586106 61.2972445, 17.0583222 61.2973264)",,,,
37705623,X 583,secondary,40,roundabout,True,False,17.977,"LINESTRING (17.0598053 61.2973442, 17.0597476 61.2973689, 17.0596604 61.2973838, 17.059571 61.2973809, 17.0595015 61.2973648)",,,,
39683167,,residential,40,,False,True,41.747,"LINESTRING (17.0598053 61.2973442, 17.0599135 61.2973678, 17.0601367 61.2974374, 17.0603808 61.2975419, 17.0604243 61.2975681)",Abraham Bäckgatan,,,
43189190,,residential,,,False,True,32.547,"LINESTRING (17.0636951 61.2970581, 17.0635245 61.2967771)",Dalavägen,,,
43189193,,residential,,,False,False,13.417,"LINESTRING (17.0636951 61.2970581, 17.0634532 61.2970907)",Abraham Bäckgatan,,,
