osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,tunnel,junction
453250421,True,,,tertiary,40,False,83.446,"LINESTRING (18.0360622 59.4004707, 18.0360424 59.400539, 18.0360398 59.4005938, 18.0362764 59.4010622, 18.0362933 59.4012049)",Gamla landsvägen,,
23601633,False,,,residential,30,True,57.388,"LINESTRING (18.0351295 59.4037846, 18.0351249 59.4043007)",Klockar Malms väg,,
4661393,False,,,tertiary,30,False,67.21000000000001,"LINESTRING (18.0351295 59.4037846, 18.034947 59.4038222, 18.0343674 59.4038632, 18.0339623 59.4038719)",Noragårdsvägen,,
470034727,False,,,tertiary,30,False,34.924,"LINESTRING (18.0351295 59.4037846, 18.0351796 59.4035725, 18.0351983 59.4034725)",Gamla landsvägen,,
4661393,False,,,tertiary,30,False,49.922,"LINESTRING (18.0339623 59.4038719, 18.0334469 59.4038589, 18.0330809 59.4038616)",Noragårdsvägen,,
4661393,False,,,tertiary,30,True,67.21000000000001,"LINESTRING (18.0339623 59.4038719, 18.0343674 59.4038632, 18.034947 59.4038222, 18.0351295 59.4037846)",Noragårdsvägen,,
5114397,False,,,residential,30,True,317.419,"LINESTRING (18.0339623 59.4038719, 18.0338669 59.4039302, 18.0333985 59.404079, 18.0331654 59.4041996, 18.032831 59.4044568, 18.0325464 59.4047189, 18.0319616 59.4051846, 18.0318772 59.4052509, 18.0317768 59.4053125, 18.0316339 59.4053555, 18.0314487 59.4053643, 18.0312958 59.4053495, 18.0312066 59.4053313, 18.0310824 59.405306, 18.0309217 59.4052607, 18.0301052 59.4049158)",Rättarens väg,,
4661393,False,,,tertiary,30,False,90.769,"LINESTRING (18.0312442 59.4043411, 18.0301052 59.4049158)",Noragårdsvägen,,
4661393,False,,,tertiary,30,True,118.06800000000001,"LINESTRING (18.0312442 59.4043411, 18.0317554 59.4041433, 18.0324941 59.403946, 18.0330809 59.4038616)",Noragårdsvägen,,
4661393,False,,,tertiary,30,True,159.25400000000002,"LINESTRING (18.0282845 59.406004, 18.0286145 59.4058531, 18.0288426 59.4057133, 18.0292729 59.4054656, 18.0301052 59.4049158)",Noragårdsvägen,,
"[23601633, 5114399]",False,,,residential,30,False,530.7090000000001,"LINESTRING (18.0282845 59.406004, 18.0284489 59.4060937, 18.0286991 59.406221, 18.0289729 59.4062718, 18.0294568 59.4063465, 18.0295409 59.4063546, 18.030175 59.4064155, 18.0307699 59.4064463, 18.0313383 59.4064489, 18.0316344 59.406437, 18.0318696 59.4064052, 18.032158 59.4063309, 18.0324962 59.4062118, 18.032706 59.406108, 18.0328498 59.4060297, 18.0330203 59.4059367, 18.0334227 59.4056606, 18.0335136 59.405578, 18.0336278 59.4054731, 18.034107 59.4046555, 18.0341746 59.4045691, 18.0342336 59.4045446, 18.0348741 59.4044051, 18.0350705 59.4043445, 18.0351249 59.4043007)",Klockar Malms väg,,
4683831,False,,,residential,30,True,147.57100000000003,"LINESTRING (18.0446238 59.4006841, 18.0437853 59.4006763, 18.0423375 59.4006628, 18.0420183 59.4006482)",Falks väg,,
4720001,False,,,residential,30,False,87.28299999999999,"LINESTRING (18.0446238 59.4006841, 18.0445728 59.4007659, 18.0441136 59.4014248)",Bergavägen,,
4719984,False,,,residential,30,False,305.837,"LINESTRING (18.0431904 59.4025651, 18.042618 59.4027254, 18.042431 59.4027704, 18.0418763 59.4028956, 18.0408523 59.4030891, 18.0405174 59.4031192, 18.0401205 59.4030908, 18.0396977 59.4030318, 18.0393436 59.4029105, 18.0392578 59.4028536, 18.0391948 59.4028117, 18.0388026 59.4024822, 18.0387196 59.4023693)",Gamla Kyrkvägen,,
4720001,False,,,residential,30,True,137.142,"LINESTRING (18.0431904 59.4025651, 18.0436772 59.4019704, 18.0441136 59.4014248)",Bergavägen,,
4719984,False,,,residential,30,False,58.897,"LINESTRING (18.0387196 59.4023693, 18.038507 59.4020524, 18.0384592 59.4019811, 18.0383491 59.4018756)",Gamla Kyrkvägen,,
4719984,False,,,residential,30,True,305.83699999999993,"LINESTRING (18.0387196 59.4023693, 18.0388026 59.4024822, 18.0391948 59.4028117, 18.0392578 59.4028536, 18.0393436 59.4029105, 18.0396977 59.4030318, 18.0401205 59.4030908, 18.0405174 59.4031192, 18.0408523 59.4030891, 18.0418763 59.4028956, 18.042431 59.4027704, 18.042618 59.4027254, 18.0431904 59.4025651)",Gamla Kyrkvägen,,
4720183,False,,,residential,30,False,333.927,"LINESTRING (18.0387196 59.4023693, 18.0395549 59.4022075, 18.0403625 59.4022569, 18.0407825 59.402224, 18.0412993 59.4021007, 18.0418647 59.4018129, 18.0427853 59.4015663, 18.0441136 59.4014248)",Gimlevägen,,
4719984,False,,,residential,30,True,58.897,"LINESTRING (18.0383491 59.4018756, 18.0384592 59.4019811, 18.038507 59.4020524, 18.0387196 59.4023693)",Gamla Kyrkvägen,,
4720001,False,,,residential,30,False,137.142,"LINESTRING (18.0441136 59.4014248, 18.0436772 59.4019704, 18.0431904 59.4025651)",Bergavägen,,
4720001,False,,,residential,30,True,87.28299999999999,"LINESTRING (18.0441136 59.4014248, 18.0445728 59.4007659, 18.0446238 59.4006841)",Bergavägen,,
4720183,False,,,residential,30,True,333.92699999999996,"LINESTRING (18.0441136 59.4014248, 18.0427853 59.4015663, 18.0418647 59.4018129, 18.0412993 59.4021007, 18.0407825 59.402224, 18.0403625 59.4022569, 18.0395549 59.4022075, 18.0387196 59.4023693)",Gimlevägen,,
4720214,False,,,residential,30,True,97.647,"LINESTRING (18.0389697 59.4033549, 18.0388621 59.4033459, 18.0386864 59.4032435, 18.0385609 59.4031284, 18.0384207 59.4029998, 18.0383476 59.4029328, 18.0380729 59.4028891, 18.0379732 59.4028923, 18.037712 59.4029092)",Berga backe,,
292650353,True,,,tertiary,40,False,13.689,"LINESTRING (18.0360754 59.4003171, 18.0361158 59.4003478, 18.0361331 59.400384, 18.0361169 59.4004322)",Gamla landsvägen,,roundabout
"[765096948, 5104871]",True,,,motorway_link,"['40', '50']",False,275.78400000000005,"LINESTRING (18.0369571 59.4026139, 18.0369204 59.4023353, 18.0368121 59.4006068, 18.0367669 59.400511, 18.0366818 59.400454, 18.0365424 59.4004177, 18.0363975 59.4004033, 18.0362583 59.4004095, 18.0361169 59.4004322)",,,
292650352,True,,,tertiary,40,False,5.283,"LINESTRING (18.0361169 59.4004322, 18.0360622 59.4004707)",Gamla landsvägen,,roundabout
5179949,False,,,residential,30,False,41.805,"LINESTRING (18.0340692 59.4010785, 18.0346103 59.4008226)",Långbackavägen,,
5114395,False,,,residential,30,True,204.555,"LINESTRING (18.0340692 59.4010785, 18.0346931 59.4014578, 18.0346689 59.402126, 18.0333402 59.4021067)",Bergåsstigen,,
5179949,False,,,residential,30,True,64.965,"LINESTRING (18.0340692 59.4010785, 18.0339103 59.4011292, 18.0337552 59.4011869, 18.0334945 59.401242, 18.0330192 59.4012933)",Långbackavägen,,
5114396,False,,,residential,30,False,52.742,"LINESTRING (18.0333402 59.4021067, 18.0332854 59.4025802)",Backstigen,,
5114395,False,,,residential,30,False,204.555,"LINESTRING (18.0333402 59.4021067, 18.0346689 59.402126, 18.0346931 59.4014578, 18.0340692 59.4010785)",Bergåsstigen,,
5114396,False,,,residential,30,True,93.166,"LINESTRING (18.0333402 59.4021067, 18.033334 59.4018063, 18.0330192 59.4012933)",Backstigen,,
5179949,False,,,residential,30,True,46.419,"LINESTRING (18.0330192 59.4012933, 18.0321993 59.4012837)",Långbackavägen,,
5114396,False,,,residential,30,False,93.166,"LINESTRING (18.0330192 59.4012933, 18.033334 59.4018063, 18.0333402 59.4021067)",Backstigen,,
5179949,False,,,residential,30,False,64.965,"LINESTRING (18.0330192 59.4012933, 18.0334945 59.401242, 18.0337552 59.4011869, 18.0339103 59.4011292, 18.0340692 59.4010785)",Långbackavägen,,
5114396,False,,,residential,30,False,63.535,"LINESTRING (18.0332854 59.4025802, 18.0331234 59.4031456)",Backstigen,,
5114396,False,,,residential,30,True,52.742,"LINESTRING (18.0332854 59.4025802, 18.0333402 59.4021067)",Backstigen,,
5114600,False,,,residential,30,False,176.165,"LINESTRING (18.0332854 59.4025802, 18.0324272 59.4024897, 18.0319285 59.4024842, 18.0313106 59.4024787, 18.0306276 59.4024511, 18.030194 59.40244)",Åkervägen,,
5114396,False,,,residential,30,True,63.535,"LINESTRING (18.0331234 59.4031456, 18.0332854 59.4025802)",Backstigen,,
5114599,False,,,residential,30,False,76.487,"LINESTRING (18.0331234 59.4031456, 18.0317729 59.403171)",Dalstigen,,
5114599,False,,,residential,30,True,123.422,"LINESTRING (18.0331234 59.4031456, 18.0345467 59.4031337, 18.0350181 59.4031298, 18.0351533 59.403136, 18.0353007 59.4031501)",Dalstigen,,
4661393,False,,,tertiary,30,True,90.769,"LINESTRING (18.0301052 59.4049158, 18.0312442 59.4043411)",Noragårdsvägen,,
4661393,False,,,tertiary,30,False,159.254,"LINESTRING (18.0301052 59.4049158, 18.0292729 59.4054656, 18.0288426 59.4057133, 18.0286145 59.4058531, 18.0282845 59.406004)",Noragårdsvägen,,
5114397,False,,,residential,30,False,317.41900000000004,"LINESTRING (18.0301052 59.4049158, 18.0309217 59.4052607, 18.0310824 59.405306, 18.0312066 59.4053313, 18.0312958 59.4053495, 18.0314487 59.4053643, 18.0316339 59.4053555, 18.0317768 59.4053125, 18.0318772 59.4052509, 18.0319616 59.4051846, 18.0325464 59.4047189, 18.032831 59.4044568, 18.0331654 59.4041996, 18.0333985 59.404079, 18.0338669 59.4039302, 18.0339623 59.4038719)",Rättarens väg,,
23601633,False,,,residential,30,False,57.388,"LINESTRING (18.0351249 59.4043007, 18.0351295 59.4037846)",Klockar Malms väg,,
1115933262,False,,,residential,30,False,9.437,"LINESTRING (18.0351249 59.4043007, 18.0352741 59.4043386)",,,
"[23601633, 5114399]",False,,,residential,30,True,530.7090000000001,"LINESTRING (18.0351249 59.4043007, 18.0350705 59.4043445, 18.0348741 59.4044051, 18.0342336 59.4045446, 18.0341746 59.4045691, 18.034107 59.4046555, 18.0336278 59.4054731, 18.0335136 59.405578, 18.0334227 59.4056606, 18.0330203 59.4059367, 18.0328498 59.4060297, 18.032706 59.406108, 18.0324962 59.4062118, 18.032158 59.4063309, 18.0318696 59.4064052, 18.0316344 59.406437, 18.0313383 59.4064489, 18.0307699 59.4064463, 18.030175 59.4064155, 18.0295409 59.4063546, 18.0294568 59.4063465, 18.0289729 59.4062718, 18.0286991 59.406221, 18.0284489 59.4060937, 18.0282845 59.406004)",Klockar Malms väg,,
4661393,False,,,tertiary,30,False,118.068,"LINESTRING (18.0330809 59.4038616, 18.0324941 59.403946, 18.0317554 59.4041433, 18.0312442 59.4043411)",Noragårdsvägen,,
4661393,False,,,tertiary,30,True,49.922,"LINESTRING (18.0330809 59.4038616, 18.0334469 59.4038589, 18.0339623 59.4038719)",Noragårdsvägen,,
5114598,False,,,residential,30,False,106.69500000000001,"LINESTRING (18.0330809 59.4038616, 18.0330507 59.4038421, 18.032363 59.4034931, 18.0322163 59.403413, 18.0317729 59.403171)",Klingstavägen,,
5114599,False,,,residential,30,True,76.487,"LINESTRING (18.0317729 59.403171, 18.0331234 59.4031456)",Dalstigen,,
5114598,False,,,residential,30,False,79.505,"LINESTRING (18.0317729 59.403171, 18.0313974 59.403029, 18.030582 59.4027941)",Klingstavägen,,
5114598,False,,,residential,30,True,106.695,"LINESTRING (18.0317729 59.403171, 18.0322163 59.403413, 18.032363 59.4034931, 18.0330507 59.4038421, 18.0330809 59.4038616)",Klingstavägen,,
5114598,False,,,residential,30,False,51.944,"LINESTRING (18.030582 59.4027941, 18.0303245 59.4026685, 18.0299989 59.4024359)",Klingstavägen,,
5114598,False,,,residential,30,True,79.505,"LINESTRING (18.030582 59.4027941, 18.0313974 59.403029, 18.0317729 59.403171)",Klingstavägen,,
5114886,False,,,residential,30,False,161.294,"LINESTRING (18.030582 59.4027941, 18.0302119 59.4030237, 18.0301381 59.4030755, 18.0298024 59.403243, 18.029334 59.4033719, 18.0290415 59.4034265, 18.0287576 59.4034503, 18.0282195 59.4034644)",Slagrutevägen,,
5114601,True,,,residential,30,False,11.052,"LINESTRING (18.0299989 59.4024359, 18.030194 59.40244)",Åkervägen,,
5114598,False,,,residential,30,False,87.737,"LINESTRING (18.0299989 59.4024359, 18.0297414 59.4023255, 18.0291587 59.4021531, 18.0286709 59.4020358)",Klingstavägen,,
5114598,False,,,residential,30,True,51.944,"LINESTRING (18.0299989 59.4024359, 18.0303245 59.4026685, 18.030582 59.4027941)",Klingstavägen,,
5114598,False,,,residential,30,True,87.737,"LINESTRING (18.0286709 59.4020358, 18.0291587 59.4021531, 18.0297414 59.4023255, 18.0299989 59.4024359)",Klingstavägen,,
5179949,False,,,residential,30,False,219.499,"LINESTRING (18.0286709 59.4020358, 18.0295842 59.401776, 18.0306638 59.4016489, 18.0307718 59.4016374, 18.0311015 59.4016024, 18.0314602 59.4015438, 18.0317759 59.4014476, 18.0321993 59.4012837)",Långbackavägen,,
5114600,False,,,residential,30,True,176.16500000000002,"LINESTRING (18.030194 59.40244, 18.0306276 59.4024511, 18.0313106 59.4024787, 18.0319285 59.4024842, 18.0324272 59.4024897, 18.0332854 59.4025802)",Åkervägen,,
5114884,False,,,residential,30,True,118.971,"LINESTRING (18.0288957 59.4010946, 18.0289224 59.4006813, 18.0289013 59.400429, 18.028793 59.4000289)",Båtsmansvägen,,
5114885,True,,,residential,30,False,105.428,"LINESTRING (18.0288957 59.4010946, 18.0288325 59.4013679, 18.0287426 59.4017493, 18.0286709 59.4020358)",Båtsmansvägen,,
5179948,False,,,residential,30,False,161.11899999999997,"LINESTRING (18.0288957 59.4010946, 18.030013 59.4011432, 18.0304936 59.4011563, 18.0309571 59.4011126, 18.03161 59.4009024)",Skogsdalsvägen,,
5114886,False,,,residential,30,True,161.294,"LINESTRING (18.0282195 59.4034644, 18.0287576 59.4034503, 18.0290415 59.4034265, 18.029334 59.4033719, 18.0298024 59.403243, 18.0301381 59.4030755, 18.0302119 59.4030237, 18.030582 59.4027941)",Slagrutevägen,,
13873104,False,,,residential,30,False,49.256,"LINESTRING (18.0282195 59.4034644, 18.0282016 59.4037131, 18.0282005 59.4039072)",Stenstupet,,
5114884,False,,,residential,30,False,118.971,"LINESTRING (18.028793 59.4000289, 18.0289013 59.400429, 18.0289224 59.4006813, 18.0288957 59.4010946)",Båtsmansvägen,,
5179948,False,,,residential,30,False,15.753,"LINESTRING (18.03161 59.4009024, 18.0318154 59.4008068)",Skogsdalsvägen,,
11809269,True,,,residential,30,False,53.946,"LINESTRING (18.03161 59.4009024, 18.0321993 59.4012837)",Sunnerbovägen,,
5179948,False,,,residential,30,True,161.119,"LINESTRING (18.03161 59.4009024, 18.0309571 59.4011126, 18.0304936 59.4011563, 18.030013 59.4011432, 18.0288957 59.4010946)",Skogsdalsvägen,,
5179948,False,,,residential,30,True,15.753,"LINESTRING (18.0318154 59.4008068, 18.03161 59.4009024)",Skogsdalsvägen,,
5179948,False,,,residential,30,False,101.67099999999999,"LINESTRING (18.0318154 59.4008068, 18.0325431 59.4005032, 18.0329653 59.4003271, 18.0330367 59.4002973, 18.0331047 59.4001923)",Skogsdalsvägen,,
5179948,False,,,residential,30,True,101.67099999999999,"LINESTRING (18.0331047 59.4001923, 18.0330367 59.4002973, 18.0329653 59.4003271, 18.0325431 59.4005032, 18.0318154 59.4008068)",Skogsdalsvägen,,
5179949,False,,,residential,30,True,41.805,"LINESTRING (18.0346103 59.4008226, 18.0340692 59.4010785)",Långbackavägen,,
5179949,False,,,residential,30,False,46.419,"LINESTRING (18.0321993 59.4012837, 18.0330192 59.4012933)",Långbackavägen,,
5179949,False,,,residential,30,True,219.49900000000002,"LINESTRING (18.0321993 59.4012837, 18.0317759 59.4014476, 18.0314602 59.4015438, 18.0311015 59.4016024, 18.0307718 59.4016374, 18.0306638 59.4016489, 18.0295842 59.401776, 18.0286709 59.4020358)",Långbackavägen,,
13873104,False,,,residential,30,True,49.256,"LINESTRING (18.0282005 59.4039072, 18.0282016 59.4037131, 18.0282195 59.4034644)",Stenstupet,,
121202959,False,,,tertiary,40,True,513.402,"LINESTRING (18.0356958 59.4078396, 18.0356666 59.4077092, 18.0356685 59.4074917, 18.0356884 59.4074273, 18.0356973 59.4073598, 18.0357421 59.4071025, 18.0357796 59.4069905, 18.0358386 59.4068595, 18.0359459 59.4067407, 18.0362544 59.4064322, 18.0364302 59.4062249, 18.036536 59.4060909, 18.0366674 59.4059094, 18.0367359 59.4057932, 18.0367881 59.4057046, 18.0369169 59.4054657, 18.0370095 59.4051503, 18.0370489 59.4050595, 18.03711 59.4049456, 18.0372146 59.4047804, 18.0374185 59.4045019, 18.0375901 59.4042234, 18.037692 59.4039367, 18.0377344 59.403582, 18.0377405 59.4033942)",Kyrkogårdsvägen,,
4683831,False,,,residential,30,False,147.571,"LINESTRING (18.0420183 59.4006482, 18.0423375 59.4006628, 18.0437853 59.4006763, 18.0446238 59.4006841)",Falks väg,,
121202957,False,,,residential,30,True,412.169,"LINESTRING (18.0420183 59.4006482, 18.0418171 59.4007024, 18.0415865 59.4007488, 18.0383948 59.401538, 18.0382756 59.4015641, 18.0381606 59.4015785, 18.0378206 59.4015754, 18.0377376 59.4016076, 18.0377028 59.4016649, 18.0376464 59.4023667, 18.0376599 59.4024827, 18.037712 59.4029092)",Karlsrovägen,,
121202957,False,,,residential,30,True,53.954,"LINESTRING (18.037712 59.4029092, 18.0377405 59.4033942)",Karlsrovägen,,
4720214,False,,,residential,30,False,97.647,"LINESTRING (18.037712 59.4029092, 18.0379732 59.4028923, 18.0380729 59.4028891, 18.0383476 59.4029328, 18.0384207 59.4029998, 18.0385609 59.4031284, 18.0386864 59.4032435, 18.0388621 59.4033459, 18.0389697 59.4033549)",Berga backe,,
121202957,False,,,residential,30,False,412.16900000000004,"LINESTRING (18.037712 59.4029092, 18.0376599 59.4024827, 18.0376464 59.4023667, 18.0377028 59.4016649, 18.0377376 59.4016076, 18.0378206 59.4015754, 18.0381606 59.4015785, 18.0382756 59.4015641, 18.0383948 59.401538, 18.0415865 59.4007488, 18.0418171 59.4007024, 18.0420183 59.4006482)",Karlsrovägen,,
121202957,False,,,residential,30,False,53.954,"LINESTRING (18.0377405 59.4033942, 18.037712 59.4029092)",Karlsrovägen,,
"[62289594, 23343289, 23343290]",False,,,tertiary,40,False,145.801,"LINESTRING (18.0377405 59.4033942, 18.0372756 59.4033686, 18.036757 59.403342, 18.0366697 59.4033399, 18.0365754 59.4033377, 18.0363586 59.4033514, 18.0362563 59.4033656, 18.0358134 59.403427, 18.0353455 59.4034663, 18.0351983 59.4034725)",Kyrkogårdsvägen,yes,
121202959,False,,,tertiary,40,False,513.402,"LINESTRING (18.0377405 59.4033942, 18.0377344 59.403582, 18.037692 59.4039367, 18.0375901 59.4042234, 18.0374185 59.4045019, 18.0372146 59.4047804, 18.03711 59.4049456, 18.0370489 59.4050595, 18.0370095 59.4051503, 18.0369169 59.4054657, 18.0367881 59.4057046, 18.0367359 59.4057932, 18.0366674 59.4059094, 18.036536 59.4060909, 18.0364302 59.4062249, 18.0362544 59.4064322, 18.0359459 59.4067407, 18.0358386 59.4068595, 18.0357796 59.4069905, 18.0357421 59.4071025, 18.0356973 59.4073598, 18.0356884 59.4074273, 18.0356685 59.4074917, 18.0356666 59.4077092, 18.0356958 59.4078396)",Kyrkogårdsvägen,,
223381693,True,,,tertiary,40,False,16.194,"LINESTRING (18.0357231 59.400363, 18.0357597 59.4003256, 18.0358466 59.4002921, 18.0359405 59.4002847)",Gamla landsvägen,,roundabout
788223478,True,,,tertiary,40,False,13.653000000000002,"LINESTRING (18.0357949 59.4004739, 18.0357347 59.4004347, 18.0357166 59.4003993, 18.0357231 59.400363)",Gamla landsvägen,,roundabout
292650351,True,,,tertiary,40,False,8.585,"LINESTRING (18.0359405 59.4002847, 18.0360097 59.4002936, 18.0360754 59.4003171)",Gamla landsvägen,,roundabout
1115933262,False,,,residential,30,True,9.437,"LINESTRING (18.0352741 59.4043386, 18.0351249 59.4043007)",,,
