osmid,name,highway,maxspeed,oneway,reversed,length,geometry
126442729,Matsers väg,residential,30,False,False,54.278,"LINESTRING (15.0030695 60.713972, 15.0035522 60.7142293, 15.0037443 60.7143316)"
126442758,Jones Mats väg,residential,30,False,False,83.84199999999998,"LINESTRING (15.0030695 60.713972, 15.0024985 60.7141611, 15.0020891 60.7142694, 15.001735 60.7143451)"
126442758,Jones Mats väg,residential,30,False,True,33.564,"LINESTRING (15.0030695 60.713972, 15.0034624 60.7137747, 15.0034926 60.7137528)"
126442729,Matsers väg,residential,30,False,True,54.278,"LINESTRING (15.0037443 60.7143316, 15.0035522 60.7142293, 15.0030695 60.713972)"
126442758,Jones Mats väg,residential,30,False,True,14.774,"LINESTRING (14.9997548 60.7143969, 15.0000235 60.7144163)"
126442758,Jones Mats väg,residential,30,False,False,14.774,"LINESTRING (15.0000235 60.7144163, 14.9997548 60.7143969)"
126442739,Jobs Pers väg,residential,30,False,True,46.739000000000004,"LINESTRING (15.0000235 60.7144163, 14.9999589 60.7145239, 14.9999205 60.7146374, 14.9998431 60.7148268)"
126442758,Jones Mats väg,residential,30,False,True,93.887,"LINESTRING (15.0000235 60.7144163, 15.0006201 60.7144266, 15.0011793 60.7144017, 15.001735 60.7143451)"
126442728,Masomes väg,residential,30,False,False,84.197,"LINESTRING (15.001735 60.7143451, 15.0023707 60.7150355)"
126442758,Jones Mats väg,residential,30,False,False,93.887,"LINESTRING (15.001735 60.7143451, 15.0011793 60.7144017, 15.0006201 60.7144266, 15.0000235 60.7144163)"
126442758,Jones Mats väg,residential,30,False,True,83.84199999999998,"LINESTRING (15.001735 60.7143451, 15.0020891 60.7142694, 15.0024985 60.7141611, 15.0030695 60.713972)"
"[336924144, 126442753]","['Jobs Pers väg', 'Matsers väg']",residential,30,False,False,103.77499999999999,"LINESTRING (15.0042142 60.7147952, 15.0028957 60.714963, 15.0023707 60.7150355)"
126442739,Jobs Pers väg,residential,30,False,False,46.739,"LINESTRING (14.9998431 60.7148268, 14.9999205 60.7146374, 14.9999589 60.7145239, 15.0000235 60.7144163)"
126442728,Masomes väg,residential,30,False,True,84.197,"LINESTRING (15.0023707 60.7150355, 15.001735 60.7143451)"
336924144,Jobs Pers väg,residential,30,False,False,155.593,"LINESTRING (15.0023707 60.7150355, 15.0018346 60.7151461, 15.001414 60.7153229, 15.001105 60.7154682, 15.0008148 60.715575, 15.0007086 60.7156141, 15.0003701 60.7157199, 15.0000461 60.7158328)"
"[336924144, 126442753]","['Jobs Pers väg', 'Matsers väg']",residential,30,False,True,103.77499999999999,"LINESTRING (15.0023707 60.7150355, 15.0028957 60.714963, 15.0042142 60.7147952)"
336924144,Jobs Pers väg,residential,30,False,True,155.59300000000002,"LINESTRING (15.0000461 60.7158328, 15.0003701 60.7157199, 15.0007086 60.7156141, 15.0008148 60.715575, 15.001105 60.7154682, 15.001414 60.7153229, 15.0018346 60.7151461, 15.0023707 60.7150355)"
172213808,Erkersgattu,residential,70,False,False,136.41299999999998,"LINESTRING (14.9953562 60.7149619, 14.9954206 60.7147572, 14.9955011 60.7145263, 14.9955654 60.7143504, 14.9956298 60.7141983, 14.9956727 60.7141012, 14.9957317 60.7139883, 14.9958068 60.7139017, 14.9958766 60.7138387, 14.9959409 60.7137889, 14.9959549 60.7137804)"
41574809,Källbacksvägen,tertiary,50,False,True,228.60400000000004,"LINESTRING (15.0061042 60.7153345, 15.005642 60.7150737, 15.005098 60.7146575, 15.004937 60.7145263, 15.0048298 60.7144318, 15.0047278 60.7143426, 15.0045991 60.7142508, 15.0044864 60.7141747, 15.0043791 60.7141091, 15.0042558 60.7140435, 15.0041324 60.7139831, 15.0041065 60.713972, 15.0039983 60.7139254, 15.0038642 60.7138703, 15.0037301 60.7138231, 15.0035369 60.7137653, 15.0034926 60.7137528)"
202990877,Tommos väg,residential,30,False,False,485.49399999999997,"LINESTRING (15.0061042 60.7153345, 15.0056932 60.7154841, 15.005484 60.7155392, 15.0053231 60.715555, 15.0037996 60.7156599, 15.0032631 60.7157229, 15.0030056 60.7157754, 15.0024424 60.7158882, 15.0020829 60.7159853, 15.0008974 60.716363, 15.0005058 60.7165126, 14.9997387 60.7168432, 14.9992344 60.7170846, 14.9990467 60.7171843, 14.9988321 60.7173102, 14.9985746 60.7174414)"
202990877,Tommos väg,residential,30,False,True,485.49399999999997,"LINESTRING (14.9985746 60.7174414, 14.9988321 60.7173102, 14.9990467 60.7171843, 14.9992344 60.7170846, 14.9997387 60.7168432, 15.0005058 60.7165126, 15.0008974 60.716363, 15.0020829 60.7159853, 15.0024424 60.7158882, 15.0030056 60.7157754, 15.0032631 60.7157229, 15.0037996 60.7156599, 15.0053231 60.715555, 15.005484 60.7155392, 15.0056932 60.7154841, 15.0061042 60.7153345)"
172213807,Tillasvägen,residential,,False,False,311.5210000000001,"LINESTRING (14.9954205 60.7164037, 14.9956459 60.7162214, 14.9958873 60.7160377, 14.9961716 60.7158226, 14.996472 60.7155969, 14.9966061 60.7154946, 14.996692 60.7154237, 14.9967456 60.7153739, 14.9967724 60.7153424, 14.9968475 60.7152558, 14.9969334 60.7151351, 14.9970192 60.7150065, 14.9971292 60.7148425, 14.9972499 60.7146654, 14.9973491 60.7145263, 14.9974001 60.7144502, 14.9974323 60.7143951, 14.9974537 60.7143361, 14.9974698 60.714281, 14.9974725 60.7142337, 14.9974591 60.7141773, 14.9974349 60.7141288, 14.9973893 60.7140579, 14.9973357 60.7139687, 14.9972542 60.7138637)"
41574809,Källbacksvägen,tertiary,50,False,False,119.752,"LINESTRING (14.9940516 60.7133247, 14.9942002 60.713331, 14.994337 60.7133323, 14.9944764 60.7133363, 14.9946025 60.7133455, 14.994742 60.7133625, 14.9948707 60.7133835, 14.9950129 60.7134097, 14.9951363 60.713436, 14.9952409 60.7134675, 14.9953401 60.7135042, 14.9955144 60.7135777, 14.9957666 60.7136984, 14.9958739 60.7137483, 14.9959549 60.7137804)"
41574809,Källbacksvägen,tertiary,50,False,True,92.134,"LINESTRING (14.9940516 60.7133247, 14.9939481 60.7133257, 14.99383 60.7133271, 14.9933875 60.7133494, 14.9929798 60.7133625, 14.9926499 60.7133691, 14.9924862 60.7133678, 14.9923615 60.7133651)"
172213806,Lokgattu,residential,70,False,True,160.022,"LINESTRING (14.9940516 60.7133247, 14.9940526 60.7134269, 14.9940473 60.7134898, 14.9940312 60.7135449, 14.9939346 60.7138047, 14.9938112 60.714117, 14.9937093 60.7144056, 14.9935645 60.7147415)"
