osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,junction
582255036,,Celsiusgatan,residential,False,True,137.5,,"LINESTRING (15.8220769 61.3790051, 15.8214541 61.3790151, 15.8197117 61.3790202, 15.8195022 61.3790452)",,
985433690,,Strömbrogatan,residential,False,False,97.118,40,"LINESTRING (15.8220769 61.3790051, 15.8220172 61.3791068, 15.8218768 61.3792084, 15.8216308 61.3794211, 15.8213493 61.3796645, 15.8212349 61.3797763)",,
145795062,,Uraforsvägen,residential,False,False,82.821,,"LINESTRING (15.8221012 61.3781651, 15.8220494 61.3779057, 15.8220396 61.3776847, 15.8220548 61.377633, 15.8221163 61.3774241)",,
"[582255024, 25511075]",X 599,Östra Centralgatan,tertiary,False,False,239.026,40,"LINESTRING (15.8221163 61.3774241, 15.8218109 61.3774076, 15.8205289 61.3772562, 15.8184154 61.3770028, 15.8177549 61.3769236)",,
25511075,X 599,Östra Centralgatan,tertiary,False,True,111.548,,"LINESTRING (15.8221163 61.3774241, 15.8226201 61.3774446, 15.8234199 61.3774264, 15.8241881 61.3773427)",,
145795062,,Uraforsvägen,residential,False,True,82.821,,"LINESTRING (15.8221163 61.3774241, 15.8220548 61.377633, 15.8220396 61.3776847, 15.8220494 61.3779057, 15.8221012 61.3781651)",,
33207130,,Fallrisgatan,residential,False,False,83.942,,"LINESTRING (15.8137431 61.3739734, 15.8122534 61.3742194)",,
33207239,,Hantverkargatan,residential,False,True,78.594,40,"LINESTRING (15.8137431 61.3739734, 15.8131923 61.3733177)",,
33207130,,Fallrisgatan,residential,False,True,124.20700000000001,,"LINESTRING (15.8137431 61.3739734, 15.8156559 61.3736316, 15.8159276 61.373583)",,
33207256,,Åkergatan,residential,False,True,64.649,,"LINESTRING (15.8137431 61.3739734, 15.8139364 61.3742919, 15.8138246 61.3745358)",,
39682836,,Olof Johanssons väg,residential,False,True,118.50200000000001,,"LINESTRING (15.8119291 61.3803324, 15.812184 61.3805557, 15.8122924 61.3807587, 15.8124505 61.3809236, 15.8126131 61.3810651, 15.8128438 61.3811913, 15.8129118 61.3812186, 15.8129894 61.3812497)",,
"[1063617452, 44108653]",,Sporthallsvägen,"['residential', 'unclassified']",False,False,464.799,,"LINESTRING (15.8119291 61.3803324, 15.8114946 61.3799329, 15.8112845 61.3797397, 15.8109798 61.3795188, 15.8107277 61.3794703, 15.8103963 61.379457, 15.8099102 61.3794383, 15.8088407 61.379397, 15.8085467 61.3790097, 15.8083597 61.3785112, 15.808376 61.378371, 15.8097176 61.378371, 15.8107421 61.3785034)",,
44108679,,Gyllenvägen,residential,False,False,87.708,30,"LINESTRING (15.8119291 61.3803324, 15.812087 61.3802674, 15.8135031 61.3801462)",,
582255046,X 597,Långgatan,tertiary,False,False,24.879,,"LINESTRING (15.8146401 61.3816289, 15.8148282 61.3814241)",,
39682836,,Olof Johanssons väg,residential,False,False,97.957,,"LINESTRING (15.8146401 61.3816289, 15.8137308 61.3814563, 15.8134673 61.3814004, 15.8132307 61.3813343, 15.8129894 61.3812497)",,
33206036,,Gyllenvägen,residential,False,True,122.485,,"LINESTRING (15.8137448 61.3800724, 15.8139239 61.3800721, 15.8144994 61.3800713, 15.8146667 61.3800857, 15.8151965 61.3802185, 15.8158897 61.3803868)",,
291482655,,Bärstavägen,residential,False,True,126.218,,"LINESTRING (15.8195022 61.3790452, 15.81969 61.3792759, 15.8198562 61.3795546, 15.8198857 61.3796279, 15.819985 61.3798618, 15.8200702 61.380063, 15.8201 61.3801407)",,
582255036,,Celsiusgatan,residential,False,False,137.5,,"LINESTRING (15.8195022 61.3790452, 15.8197117 61.3790202, 15.8214541 61.3790151, 15.8220769 61.3790051)",,
"[582255036, 8137238]",,Celsiusgatan,"['residential', 'living_street']",False,True,161.868,,"LINESTRING (15.8195022 61.3790452, 15.8192713 61.379044, 15.8179807 61.379001, 15.8174981 61.3789849, 15.8171106 61.3789716, 15.8166487 61.3789538, 15.81647 61.3789536)",,
145795058,,,tertiary,True,False,11.205,,"LINESTRING (15.8174964 61.37683, 15.8175464 61.3768221, 15.8175989 61.3768215, 15.8176496 61.3768281, 15.8176942 61.3768415)",,roundabout
145795060,X 597,Långgatan,tertiary,True,False,67.904,,"LINESTRING (15.8174964 61.37683, 15.8178524 61.3763359, 15.8179564 61.3762634)",,
145795058,,,tertiary,True,False,10.127999999999998,,"LINESTRING (15.8176942 61.3768415, 15.8177204 61.3768546, 15.8177403 61.3768702, 15.817753 61.3768873, 15.817758 61.3769054, 15.8177549 61.3769236)",,roundabout
145795058,,,tertiary,True,False,9.654,,"LINESTRING (15.8174525 61.3769704, 15.8174238 61.3769536, 15.8174048 61.3769339, 15.8173965 61.3769126, 15.8173995 61.3768909)",,roundabout
582255031,X 597,Långgatan,tertiary,True,False,17.229,40,"LINESTRING (15.8174309 61.377125, 15.8174525 61.3769704)",,
"[582255033, 582255034, 145795059, 145795061]",X 597,Långgatan,"['living_street', 'tertiary']",False,True,210.72799999999998,40,"LINESTRING (15.8174309 61.377125, 15.817091 61.3776408, 15.8169215 61.3778874, 15.8168646 61.3779702, 15.8165492 61.3784803, 15.8165146 61.3785765, 15.8164911 61.3788488, 15.81647 61.3789536)",yes,
145795058,,,tertiary,True,False,12.067,,"LINESTRING (15.8177549 61.3769236, 15.8177358 61.3769491, 15.8177012 61.3769706, 15.8176544 61.3769859, 15.8176 61.3769935)",,roundabout
"[582255024, 25511075]",X 599,Östra Centralgatan,tertiary,False,True,239.026,40,"LINESTRING (15.8177549 61.3769236, 15.8184154 61.3770028, 15.8205289 61.3772562, 15.8218109 61.3774076, 15.8221163 61.3774241)",,
582255032,X 597,Långgatan,tertiary,True,False,17.174,40,"LINESTRING (15.8176 61.3769935, 15.8174309 61.377125)",,
145795058,,,tertiary,True,False,8.511,,"LINESTRING (15.8176 61.3769935, 15.8175468 61.376993, 15.8174961 61.376985, 15.8174525 61.3769704)",,roundabout
145795058,,,tertiary,True,False,8.785,,"LINESTRING (15.8173995 61.3768909, 15.8174182 61.3768661, 15.8174515 61.3768452, 15.8174964 61.37683)",,roundabout
"[33206465, 582003679]",,Västra Centralgatan,"['living_street', 'residential']",False,True,83.58800000000001,,"LINESTRING (15.8173995 61.3768909, 15.8165683 61.3767851, 15.8165417 61.3767821, 15.8164329 61.3767698, 15.8159533 61.3767154, 15.8158782 61.3767069)",,
1123653815,X 597,Järnvägsgatan,tertiary,False,False,126.706,,"LINESTRING (15.8253417 61.3743292, 15.823306 61.3737399)",,
262364001,,Spelmansvägen,tertiary,False,False,129.491,,"LINESTRING (15.8253417 61.3743292, 15.8255962 61.3741481, 15.8256526 61.3741028, 15.8256751 61.3740668, 15.8257202 61.3739744, 15.8257495 61.3738913, 15.8256405 61.3732166)",,
262364001,,Spelmansvägen,tertiary,False,True,129.49099999999999,,"LINESTRING (15.8256405 61.3732166, 15.8257495 61.3738913, 15.8257202 61.3739744, 15.8256751 61.3740668, 15.8256526 61.3741028, 15.8255962 61.3741481, 15.8253417 61.3743292)",,
33207256,,Åkergatan,residential,False,True,68.842,,"LINESTRING (15.8132627 61.3756813, 15.8129312 61.3762797)",,
33207256,,Åkergatan,residential,False,False,130.856,,"LINESTRING (15.8132627 61.3756813, 15.8134729 61.375287, 15.8137046 61.3747977, 15.8138246 61.3745358)",,
262364006,,Apoteksgatan,residential,False,False,165.187,40,"LINESTRING (15.8132627 61.3756813, 15.8148115 61.3758709, 15.8158939 61.3760033, 15.8162672 61.376049)",,
50366298,,Västergatan,residential,False,False,76.033,,"LINESTRING (15.8162672 61.376049, 15.8158782 61.3767069)",,
50366298,,Västergatan,residential,False,True,100.762,,"LINESTRING (15.8162672 61.376049, 15.8164858 61.3757044, 15.816662 61.3753958, 15.8167832 61.3751773)",,
262364006,,Apoteksgatan,residential,False,True,165.187,40,"LINESTRING (15.8162672 61.376049, 15.8158939 61.3760033, 15.8148115 61.3758709, 15.8132627 61.3756813)",,
"[582266740, 582266741]",,Apoteksgatan,unclassified,False,False,93.099,,"LINESTRING (15.8162672 61.376049, 15.8163305 61.3760568, 15.8166172 61.3760919, 15.8176147 61.3762142, 15.8179564 61.3762634)",,
33206465,,Västra Centralgatan,residential,False,False,88.57,,"LINESTRING (15.8112881 61.3760627, 15.812891 61.3762744)",,
33206465,,Västra Centralgatan,residential,False,True,40.02,,"LINESTRING (15.8112881 61.3760627, 15.8105524 61.3759898)",,
262364008,,Olkens väg,residential,False,False,40.994,40,"LINESTRING (15.8112881 61.3760627, 15.8114492 61.3757022)",,
33207130,,Fallrisgatan,residential,False,False,18.592,,"LINESTRING (15.8122534 61.3742194, 15.811927 61.3742786)",,
33207130,,Fallrisgatan,residential,False,True,83.942,,"LINESTRING (15.8122534 61.3742194, 15.8137431 61.3739734)",,
262364008,,Olkens väg,residential,False,True,170.355,40,"LINESTRING (15.8122534 61.3742194, 15.8114492 61.3757022)",,
33207130,,Fallrisgatan,residential,False,False,97.737,,"LINESTRING (15.8102564 61.3747719, 15.8088094 61.3753123)",,
33207130,,Fallrisgatan,residential,False,True,105.68799999999999,,"LINESTRING (15.8102564 61.3747719, 15.810835 61.3745226, 15.811704 61.374319, 15.811927 61.3742786)",,
262364010,,Gårdsvägen,residential,False,False,123.66799999999999,40,"LINESTRING (15.8102564 61.3747719, 15.8112238 61.3756485, 15.8114492 61.3757022)",,
262364008,,Olkens väg,residential,False,False,170.355,40,"LINESTRING (15.8114492 61.3757022, 15.8122534 61.3742194)",,
262364008,,Olkens väg,residential,False,True,40.994,40,"LINESTRING (15.8114492 61.3757022, 15.8112881 61.3760627)",,
262364010,,Gårdsvägen,residential,False,True,123.66799999999999,40,"LINESTRING (15.8114492 61.3757022, 15.8112238 61.3756485, 15.8102564 61.3747719)",,
262364012,,Bivägen,residential,False,False,58.95700000000001,40,"LINESTRING (15.8094356 61.3767438, 15.8094143 61.3767715, 15.8093502 61.3768021, 15.8092924 61.3768122, 15.809211 61.3768101, 15.8091559 61.3767969, 15.8091235 61.376782, 15.8090938 61.3767562, 15.8090859 61.3767403, 15.8090882 61.3767108, 15.8091013 61.3766924, 15.8091369 61.3766683, 15.8091793 61.3766535, 15.8092379 61.3766446, 15.8092835 61.3766445, 15.8093423 61.3766532, 15.8093759 61.376664, 15.8094152 61.3766866, 15.8094309 61.3767042, 15.8094356 61.3767438)",,
262364012,,Bivägen,residential,False,True,58.95700000000001,40,"LINESTRING (15.8094356 61.3767438, 15.8094309 61.3767042, 15.8094152 61.3766866, 15.8093759 61.376664, 15.8093423 61.3766532, 15.8092835 61.3766445, 15.8092379 61.3766446, 15.8091793 61.3766535, 15.8091369 61.3766683, 15.8091013 61.3766924, 15.8090882 61.3767108, 15.8090859 61.3767403, 15.8090938 61.3767562, 15.8091235 61.376782, 15.8091559 61.3767969, 15.809211 61.3768101, 15.8092924 61.3768122, 15.8093502 61.3768021, 15.8094143 61.3767715, 15.8094356 61.3767438)",,
371460770,,Bivägen,residential,False,False,123.119,40,"LINESTRING (15.8094356 61.3767438, 15.8100155 61.3767501, 15.8101174 61.3767372, 15.8101818 61.376691, 15.8105524 61.3759898)",,
33206465,,Västra Centralgatan,residential,False,False,40.02,,"LINESTRING (15.8105524 61.3759898, 15.8112881 61.3760627)",,
33206465,,Västra Centralgatan,residential,False,True,122.738,,"LINESTRING (15.8105524 61.3759898, 15.8099008 61.3758817, 15.8094812 61.3756799, 15.8091799 61.3755201, 15.8088094 61.3753123)",,
371460770,,Bivägen,residential,False,True,123.119,40,"LINESTRING (15.8105524 61.3759898, 15.8101818 61.376691, 15.8101174 61.3767372, 15.8100155 61.3767501, 15.8094356 61.3767438)",,
33206465,,Västra Centralgatan,residential,False,False,2.221,,"LINESTRING (15.812891 61.3762744, 15.8129312 61.3762797)",,
33206465,,Västra Centralgatan,residential,False,True,88.57,,"LINESTRING (15.812891 61.3762744, 15.8112881 61.3760627)",,
"[262364017, 1135421274, 1135421317]",,"['Hemvägen', 'Ivar Petterssons väg', 'Åkergatan']",residential,False,False,442.5049999999999,40,"LINESTRING (15.812891 61.3762744, 15.8126579 61.376822, 15.812609 61.3769369, 15.8125056 61.3772929, 15.8125573 61.3773811, 15.8127137 61.3774415, 15.8129596 61.3775242, 15.8133705 61.3776138, 15.8134492 61.3776309, 15.8138679 61.3776959, 15.8141452 61.3777389, 15.8146319 61.3777934, 15.8149759 61.3778064, 15.8150697 61.3777902, 15.8151674 61.3777568, 15.8152427 61.3777046, 15.8152242 61.3776473, 15.8151877 61.377604, 15.8146242 61.3771445, 15.8141416 61.376751, 15.8140388 61.3766621, 15.8139865 61.3766145, 15.8139637 61.3765567, 15.8139597 61.376506, 15.8139972 61.3764366)",,
33206465,,Västra Centralgatan,residential,False,True,59.404,,"LINESTRING (15.8139972 61.3764366, 15.8129312 61.3762797)",,
33206465,,Västra Centralgatan,residential,False,False,104.608,,"LINESTRING (15.8139972 61.3764366, 15.8158194 61.3766985, 15.8158782 61.3767069)",,
"[262364017, 1135421274, 1135421317]",,"['Hemvägen', 'Ivar Petterssons väg', 'Åkergatan']",residential,False,True,442.50500000000005,40,"LINESTRING (15.8139972 61.3764366, 15.8139597 61.376506, 15.8139637 61.3765567, 15.8139865 61.3766145, 15.8140388 61.3766621, 15.8141416 61.376751, 15.8146242 61.3771445, 15.8151877 61.377604, 15.8152242 61.3776473, 15.8152427 61.3777046, 15.8151674 61.3777568, 15.8150697 61.3777902, 15.8149759 61.3778064, 15.8146319 61.3777934, 15.8141452 61.3777389, 15.8138679 61.3776959, 15.8134492 61.3776309, 15.8133705 61.3776138, 15.8129596 61.3775242, 15.8127137 61.3774415, 15.8125573 61.3773811, 15.8125056 61.3772929, 15.812609 61.3769369, 15.8126579 61.376822, 15.812891 61.3762744)",,
841367347,,Strömbackavägen,residential,False,False,188.56500000000003,,"LINESTRING (15.8271352 61.3795492, 15.8265674 61.3795369, 15.826465 61.3795112, 15.8264038 61.3794637, 15.8262572 61.3786528, 15.8261951 61.3785167, 15.8261061 61.3784115, 15.8259773 61.3783048, 15.8258085 61.378213)",,
841367347,,Strömbackavägen,residential,False,False,134.956,,"LINESTRING (15.8258085 61.378213, 15.8255106 61.3781275, 15.8251083 61.3779978, 15.824934 61.3779425, 15.8246872 61.3778435, 15.8245718 61.3777844, 15.8244351 61.3776508, 15.8242929 61.3775082, 15.8241881 61.3773427)",,
841367347,,Strömbackavägen,residential,False,True,188.565,,"LINESTRING (15.8258085 61.378213, 15.8259773 61.3783048, 15.8261061 61.3784115, 15.8261951 61.3785167, 15.8262572 61.3786528, 15.8264038 61.3794637, 15.826465 61.3795112, 15.8265674 61.3795369, 15.8271352 61.3795492)",,
291482656,,Strömbrogatan,residential,False,False,74.765,40,"LINESTRING (15.8212349 61.3797763, 15.8210734 61.3798669, 15.8207233 61.3800274, 15.8205396 61.3800775, 15.8202875 61.3801122, 15.8201 61.3801407)",,
985433690,,Strömbrogatan,residential,False,True,97.11800000000001,40,"LINESTRING (15.8212349 61.3797763, 15.8213493 61.3796645, 15.8216308 61.3794211, 15.8218768 61.3792084, 15.8220172 61.3791068, 15.8220769 61.3790051)",,
291482655,,Bärstavägen,residential,False,False,90.423,,"LINESTRING (15.8205165 61.3809162, 15.8203689 61.3808309, 15.8201165 61.3802173, 15.8201 61.3801407)",,
33207130,,Fallrisgatan,residential,False,False,124.20700000000001,,"LINESTRING (15.8159276 61.373583, 15.8156559 61.3736316, 15.8137431 61.3739734)",,
33207130,,Fallrisgatan,residential,False,True,83.51599999999999,,"LINESTRING (15.8159276 61.373583, 15.8164571 61.3735006, 15.8166915 61.3734826, 15.8174647 61.3734712)",,
582255030,X 597,Långgatan,tertiary,False,True,5.509,,"LINESTRING (15.8184349 61.3753636, 15.8184062 61.3754112)",,
291482700,,Bäckstigen,residential,False,True,149.099,40,"LINESTRING (15.8184349 61.3753636, 15.8186427 61.375394, 15.8196826 61.3755459, 15.8198426 61.3755741, 15.8202189 61.3756405, 15.8204204 61.3756761, 15.821035 61.3758447)",,
582255030,X 597,Långgatan,tertiary,False,False,176.557,,"LINESTRING (15.8184349 61.3753636, 15.8186242 61.3750077, 15.8190176 61.3742284, 15.8192771 61.3738285)",,
582255046,X 597,Långgatan,tertiary,False,True,24.879,,"LINESTRING (15.8148282 61.3814241, 15.8146401 61.3816289)",,
582255046,X 597,Långgatan,tertiary,False,False,128.556,,"LINESTRING (15.8148282 61.3814241, 15.8150946 61.3811278, 15.8151464 61.3810675, 15.8151965 61.3810167, 15.815257 61.3809597, 15.8156764 61.3805691, 15.8158897 61.3803868)",,
291482700,,Bäckstigen,residential,False,False,149.099,40,"LINESTRING (15.821035 61.3758447, 15.8204204 61.3756761, 15.8202189 61.3756405, 15.8198426 61.3755741, 15.8196826 61.3755459, 15.8186427 61.375394, 15.8184349 61.3753636)",,
262364021,,Hembygdsgatan,residential,False,True,32.979,,"LINESTRING (15.8230676 61.3748164, 15.8228028 61.3747691, 15.822639 61.3747237, 15.8225192 61.3746827)",,
582255029,X 597,Långgatan,tertiary,True,False,66.351,,"LINESTRING (15.8179564 61.3762634, 15.8179725 61.3763534, 15.8177234 61.3767624, 15.8176942 61.3768415)",,
582255030,X 597,Långgatan,tertiary,False,False,61.236999999999995,,"LINESTRING (15.8179564 61.3762634, 15.8180466 61.3760911, 15.818167 61.3758641, 15.8182017 61.3758077, 15.818249 61.3757309)",,
"[582266740, 582266741]",,Apoteksgatan,unclassified,False,True,93.099,,"LINESTRING (15.8179564 61.3762634, 15.8176147 61.3762142, 15.8166172 61.3760919, 15.8163305 61.3760568, 15.8162672 61.376049)",,
1063617451,,Byvägen,residential,False,True,69.552,40,"LINESTRING (15.8129894 61.3812497, 15.8126211 61.3818498)",,
39682836,,Olof Johanssons väg,residential,False,False,118.50200000000001,,"LINESTRING (15.8129894 61.3812497, 15.8129118 61.3812186, 15.8128438 61.3811913, 15.8126131 61.3810651, 15.8124505 61.3809236, 15.8122924 61.3807587, 15.812184 61.3805557, 15.8119291 61.3803324)",,
39682836,,Olof Johanssons väg,residential,False,True,97.95700000000001,,"LINESTRING (15.8129894 61.3812497, 15.8132307 61.3813343, 15.8134673 61.3814004, 15.8137308 61.3814563, 15.8146401 61.3816289)",,
44108679,,Gyllenvägen,residential,False,True,87.708,30,"LINESTRING (15.8135031 61.3801462, 15.812087 61.3802674, 15.8119291 61.3803324)",,
262364021,,Hembygdsgatan,residential,False,True,11.452,,"LINESTRING (15.820973 61.3741762, 15.8207846 61.3741266)",,
262364021,,Hembygdsgatan,residential,False,False,99.798,,"LINESTRING (15.820973 61.3741762, 15.8218906 61.3744675, 15.8224651 61.3746642, 15.8225192 61.3746827)",,
582245090,,Västgårdsgatan,residential,False,False,105.798,40,"LINESTRING (15.820973 61.3741762, 15.8213521 61.3738692, 15.8217904 61.3735142, 15.8219842 61.3733573)",,
1123653815,X 597,Järnvägsgatan,tertiary,False,True,82.27,,"LINESTRING (15.8219842 61.3733573, 15.823306 61.3737399)",,
582245090,,Västgårdsgatan,residential,False,True,105.79799999999999,40,"LINESTRING (15.8219842 61.3733573, 15.8217904 61.3735142, 15.8213521 61.3738692, 15.820973 61.3741762)",,
"[33206130, 1123653814, 1123653815]",X 597,"['Långgatan', 'Järnvägsgatan']",tertiary,False,False,203.55299999999997,40,"LINESTRING (15.8219842 61.3733573, 15.8211287 61.3731186, 15.8204547 61.3729478, 15.8203183 61.3730863, 15.8199796 61.3733213, 15.8195947 61.3735966, 15.8193328 61.3737784)",,
50366298,,Västergatan,residential,False,False,70.237,,"LINESTRING (15.8171239 61.3745671, 15.8170012 61.3747868, 15.8167832 61.3751773)",,
50366298,,Västergatan,residential,False,True,124.83800000000002,,"LINESTRING (15.8171239 61.3745671, 15.8173233 61.3741867, 15.8175408 61.3737671, 15.8174647 61.3734712)",,
582245099,,Stallgatan,residential,False,False,177.567,30,"LINESTRING (15.8171239 61.3745671, 15.8161667 61.3744693, 15.8160187 61.3744775, 15.8145568 61.3745589, 15.8138246 61.3745358)",,
33207256,,Åkergatan,residential,False,False,64.649,,"LINESTRING (15.8138246 61.3745358, 15.8139364 61.3742919, 15.8137431 61.3739734)",,
33207256,,Åkergatan,residential,False,True,130.856,,"LINESTRING (15.8138246 61.3745358, 15.8137046 61.3747977, 15.8134729 61.375287, 15.8132627 61.3756813)",,
582245099,,Stallgatan,residential,False,True,177.567,30,"LINESTRING (15.8138246 61.3745358, 15.8145568 61.3745589, 15.8160187 61.3744775, 15.8161667 61.3744693, 15.8171239 61.3745671)",,
582255030,X 597,Långgatan,tertiary,False,False,5.509,,"LINESTRING (15.8184062 61.3754112, 15.8184349 61.3753636)",,
582255030,X 597,Långgatan,tertiary,False,True,36.522,,"LINESTRING (15.8184062 61.3754112, 15.818249 61.3757309)",,
582266736,,,unclassified,True,False,90.28800000000001,,"LINESTRING (15.8184062 61.3754112, 15.8172593 61.3752427, 15.8167832 61.3751773)",,
50366298,,Västergatan,residential,False,False,100.762,,"LINESTRING (15.8167832 61.3751773, 15.816662 61.3753958, 15.8164858 61.3757044, 15.8162672 61.376049)",,
50366298,,Västergatan,residential,False,True,70.237,,"LINESTRING (15.8167832 61.3751773, 15.8170012 61.3747868, 15.8171239 61.3745671)",,
582255030,X 597,Långgatan,tertiary,False,False,36.522,,"LINESTRING (15.818249 61.3757309, 15.8184062 61.3754112)",,
582266737,,,unclassified,True,False,65.515,,"LINESTRING (15.818249 61.3757309, 15.8170778 61.3755511)",,
582255030,X 597,Långgatan,tertiary,False,True,61.236999999999995,,"LINESTRING (15.818249 61.3757309, 15.8182017 61.3758077, 15.818167 61.3758641, 15.8180466 61.3760911, 15.8179564 61.3762634)",,
33207130,,Fallrisgatan,residential,False,True,18.592,,"LINESTRING (15.811927 61.3742786, 15.8122534 61.3742194)",,
33207130,,Fallrisgatan,residential,False,False,105.688,,"LINESTRING (15.811927 61.3742786, 15.811704 61.374319, 15.810835 61.3745226, 15.8102564 61.3747719)",,
"[33207423, 582266759]",,Olkens väg,residential,False,"[False, True]",163.46699999999998,40,"LINESTRING (15.811927 61.3742786, 15.8115427 61.3737314, 15.8126446 61.3734365, 15.8131923 61.3733177)",,
25511075,X 599,Östra Centralgatan,tertiary,False,False,111.54800000000002,,"LINESTRING (15.8241881 61.3773427, 15.8234199 61.3774264, 15.8226201 61.3774446, 15.8221163 61.3774241)",,
