osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,access
"[7940505, 7940517, 107753831]",Turingegatan,primary,40,True,False,260.985,"LINESTRING (17.6268982 59.1996248, 17.6266454 59.1995541, 17.6262752 59.1994546, 17.6255753 59.1992449, 17.6231999 59.1985453, 17.6230856 59.1985124, 17.62292 59.1984595)",2,E 4.19,yes,
"[207854889, 25687094]",Kattsvansen,primary_link,40,True,False,176.54899999999998,"LINESTRING (17.6268982 59.1996248, 17.6267913 59.1996114, 17.6263968 59.1995606, 17.6262332 59.1995553, 17.6261876 59.1995538, 17.6259703 59.199573, 17.6257688 59.1996169, 17.6255488 59.1997077, 17.6254049 59.199809, 17.6252863 59.1999553, 17.6252371 59.2001004, 17.6252452 59.200217, 17.6253079 59.2003647, 17.6254633 59.2004886)",,,,
396418828,Erik Dahlbergs väg,tertiary,40,False,False,93.007,"LINESTRING (17.6329471 59.2008906, 17.633043 59.2008031, 17.6330835 59.2007684, 17.6337462 59.2001611)",2,,,
396962362,Storgatan,tertiary,30,False,True,108.806,"LINESTRING (17.6239101 59.2004227, 17.6239721 59.2003705, 17.6245714 59.1996223, 17.6246171 59.1995604, 17.6246465 59.1995206)",,,,
4854559,Täppgatan,residential,30,False,False,58.529,"LINESTRING (17.6193448 59.1941429, 17.6193794 59.1940985, 17.619502 59.1939412, 17.6196696 59.1937386, 17.61969 59.193714, 17.6197365 59.1936563)",,,,
4854559,Täppgatan,residential,30,False,True,130.50799999999998,"LINESTRING (17.6193448 59.1941429, 17.6192884 59.19423, 17.619264 59.1942598, 17.6192315 59.1942929, 17.6190913 59.1945263, 17.618923 59.1947377, 17.6185263 59.1952381)",,,,
4854559,Täppgatan,residential,30,False,False,4.066,"LINESTRING (17.6202848 59.1929641, 17.6203106 59.19293)",,,,
4854559,Täppgatan,residential,30,False,True,83.062,"LINESTRING (17.6202848 59.1929641, 17.6197365 59.1936563)",,,,
85296292,Söderbergsgatan,residential,30,False,False,81.355,"LINESTRING (17.6202848 59.1929641, 17.6216043 59.1932445)",,,,
4854617,Övre Torekällgatan,residential,,False,True,23.769,"LINESTRING (17.6213065 59.1939673, 17.6209189 59.193888)",,,,
4854617,Övre Torekällgatan,residential,,False,False,84.833,"LINESTRING (17.6213065 59.1939673, 17.6214095 59.1939852, 17.6215492 59.1940217, 17.6215969 59.1940296, 17.6218938 59.1940916, 17.6223583 59.1941855, 17.6225129 59.1942204, 17.6226743 59.1942667)",,,,
"[250991736, 250991748]",Dalgatan,residential,30,False,True,97.44500000000001,"LINESTRING (17.6213065 59.1939673, 17.6212669 59.1940146, 17.6212201 59.1940666, 17.6206879 59.1947842)",,,,
4854772,Nygatan,tertiary,30,False,True,78.602,"LINESTRING (17.6258436 59.1948788, 17.6263374 59.1942187)",,,,
396962357,Nygatan,tertiary,30,False,False,71.908,"LINESTRING (17.6258436 59.1948788, 17.6253568 59.1954755)",,,,
87222574,Nedre Torekällgatan,residential,30,True,False,82.452,"LINESTRING (17.6258436 59.1948788, 17.6253429 59.1947859, 17.624483 59.1946252)",,,,
"[4854704, 94393044]","['Ekdalsgatan', 'Nedre Torekällgatan']",residential,30,False,True,208.00599999999997,"LINESTRING (17.6258436 59.1948788, 17.6263382 59.194979, 17.6265351 59.1950326, 17.6266787 59.1950757, 17.6269822 59.1951706, 17.6279695 59.1953872, 17.6291661 59.1956497)",,,,
87222573,Nedre Torekällgatan,residential,30,False,False,14.605,"LINESTRING (17.624483 59.1946252, 17.6242469 59.1945739)",,,,
5210961,Lovisinsgatan,residential,30,False,False,70.06,"LINESTRING (17.624483 59.1946252, 17.6249201 59.1942194, 17.6250772 59.1940735)",,,,
"[4854704, 94393044]","['Ekdalsgatan', 'Nedre Torekällgatan']",residential,30,False,False,208.00600000000003,"LINESTRING (17.6291661 59.1956497, 17.6279695 59.1953872, 17.6269822 59.1951706, 17.6266787 59.1950757, 17.6265351 59.1950326, 17.6263382 59.194979, 17.6258436 59.1948788)",,,,
37881206,Köpmangatan,unclassified,,False,True,185.00099999999998,"LINESTRING (17.6291661 59.1956497, 17.6283549 59.1966346, 17.6279013 59.1971822)",,,,no
4854772,Nygatan,tertiary,30,False,False,87.849,"LINESTRING (17.6268951 59.1934409, 17.6268298 59.1935296, 17.6263638 59.1941826)",,,,
"[5406137, 36777389, 642830927]",Järnagatan,living_street,,False,True,122.737,"LINESTRING (17.6268951 59.1934409, 17.6270422 59.193513, 17.6273977 59.1937109, 17.6275197 59.1938196, 17.6279898 59.1943749)",,,,destination
"[104478827, 396418839]","['Saltsjötorget', 'Saltsjögatan']",unclassified,30,False,False,120.59200000000001,"LINESTRING (17.6268951 59.1934409, 17.627866 59.193286, 17.6281032 59.1932263, 17.6283008 59.1931008, 17.6285302 59.1928609)",,,,
392930248,Järnagatan,tertiary,30,False,False,57.300000000000004,"LINESTRING (17.6268951 59.1934409, 17.6267937 59.1933637, 17.6267747 59.1933479, 17.6264067 59.1931576, 17.6261968 59.1930745)",,,,
4854772,Nygatan,tertiary,30,False,False,4.286,"LINESTRING (17.6263638 59.1941826, 17.6263374 59.1942187)",,,,
4854772,Nygatan,tertiary,30,False,True,87.849,"LINESTRING (17.6263638 59.1941826, 17.6268298 59.1935296, 17.6268951 59.1934409)",,,,
967223092,Nygatan,tertiary,30,False,True,67.267,"LINESTRING (17.6233658 59.197956, 17.6238556 59.1974055)",,,,
1009332658,Nygatan,tertiary,40,True,False,11.767,"LINESTRING (17.6233658 59.197956, 17.6233184 59.198059)",,,,
36273073,Oxbacksgatan,residential,,False,False,104.324,"LINESTRING (17.6233658 59.197956, 17.6231066 59.1979097, 17.6224472 59.1977628, 17.6223419 59.1977295, 17.6222403 59.1976754, 17.6222142 59.1975342, 17.6222077 59.1973851)",,,,
94459573,Kaplansgatan,residential,,False,False,129.545,"LINESTRING (17.6233658 59.197956, 17.6236061 59.1980067, 17.6247039 59.1982204, 17.6252892 59.1983319, 17.6254917 59.1983708)",,,,
392930250,Nygatan,tertiary,40,True,False,11.244,"LINESTRING (17.6230119 59.19837, 17.62292 59.1984595)",,,,
392930255,Turingegatan,primary,40,True,False,12.387,"LINESTRING (17.6230119 59.19837, 17.6231952 59.19843)",,E 4.19,,
397139751,Järnagatan,tertiary,40,True,False,9.645,"LINESTRING (17.6252614 59.1926641, 17.6251408 59.1926032)",,,,
24689136,Oxbacksleden,secondary,40,True,False,230.39299999999997,"LINESTRING (17.6252614 59.1926641, 17.6252069 59.1926955, 17.6245049 59.1930621, 17.6239861 59.1933126, 17.6236183 59.1935754, 17.6234371 59.1937099, 17.6229179 59.1942286, 17.622857 59.1943041)",,E 20.08,,
86355375,Turingegatan,primary,40,True,False,22.581,"LINESTRING (17.6203427 59.1977303, 17.6207114 59.1978051)",,E 4.19,,
104481422,Ängsgatan,secondary,40,True,False,11.893,"LINESTRING (17.6203427 59.1977303, 17.6202681 59.1978302)",2,E 20.07,,
5210961,Lovisinsgatan,residential,30,False,True,115.448,"LINESTRING (17.6261968 59.1930745, 17.6260881 59.1931691, 17.6255888 59.193622, 17.6251865 59.1939746)",,,,
392930247,Järnagatan,tertiary,30,True,False,70.25099999999999,"LINESTRING (17.6261968 59.1930745, 17.6259944 59.1929985, 17.6254472 59.1927623, 17.6254025 59.1927393, 17.6252614 59.1926641)",,,,
392930248,Järnagatan,tertiary,30,False,True,57.3,"LINESTRING (17.6261968 59.1930745, 17.6264067 59.1931576, 17.6267747 59.1933479, 17.6267937 59.1933637, 17.6268951 59.1934409)",,,,
392930249,Lovisinsgatan,residential,30,False,False,49.269,"LINESTRING (17.6261968 59.1930745, 17.6266388 59.1928382, 17.626791 59.1927525)",,,,
392930249,Lovisinsgatan,residential,30,False,True,49.269,"LINESTRING (17.626791 59.1927525, 17.6266388 59.1928382, 17.6261968 59.1930745)",,,,
5228266,Strandgatan,residential,30,False,False,197.714,"LINESTRING (17.6285302 59.1928609, 17.6291851 59.1930191, 17.6292895 59.1931447, 17.6291693 59.1932809, 17.6285856 59.1936809, 17.6285685 59.1939227, 17.6286606 59.1942997)",,,,
"[104478827, 396418839]","['Saltsjögatan', 'Saltsjötorget']",unclassified,30,False,True,120.592,"LINESTRING (17.6285302 59.1928609, 17.6283008 59.1931008, 17.6281032 59.1932263, 17.627866 59.193286, 17.6268951 59.1934409)",,,,
5210961,Lovisinsgatan,residential,30,False,False,12.636,"LINESTRING (17.6250772 59.1940735, 17.6251865 59.1939746)",,,,
5210961,Lovisinsgatan,residential,30,False,True,70.06,"LINESTRING (17.6250772 59.1940735, 17.6249201 59.1942194, 17.624483 59.1946252)",,,,
87204304,Badhusgatan,residential,30,False,False,88.268,"LINESTRING (17.6250772 59.1940735, 17.624758 59.1939746, 17.623751 59.1936626)",,,,
4816552,Jovisgatan,residential,30,False,True,41.905,"LINESTRING (17.6272215 59.1981171, 17.6279162 59.1982415)",,,,
5211067,Köpmangatan,unclassified,,False,False,59.908,"LINESTRING (17.6272215 59.1981171, 17.6275747 59.1976096)",,,,
396962351,Jovisgatan,tertiary,30,False,False,77.925,"LINESTRING (17.6272215 59.1981171, 17.6263562 59.197944, 17.6259625 59.1978439)",,,,
396962357,Nygatan,tertiary,30,False,False,117.765,"LINESTRING (17.6249927 59.1959217, 17.6242473 59.1969096)",,,,
396962357,Nygatan,tertiary,30,False,True,53.773,"LINESTRING (17.6249927 59.1959217, 17.6253568 59.1954755)",,,,
4854790,Garvaregatan,residential,30,False,False,115.32300000000001,"LINESTRING (17.6249927 59.1959217, 17.6259405 59.1961242, 17.6268618 59.196321)",,,,
25510922,Erik Dahlbergs väg,tertiary,40,False,False,92.572,"LINESTRING (17.6347788 59.1992173, 17.6348885 59.1991147, 17.6355597 59.1984871)",,,,
396418828,Erik Dahlbergs väg,tertiary,40,False,True,120.293,"LINESTRING (17.6347788 59.1992173, 17.6341643 59.1997789, 17.6337462 59.2001611)",2,,,
5228266,Strandgatan,residential,30,False,True,197.714,"LINESTRING (17.6286606 59.1942997, 17.6285685 59.1939227, 17.6285856 59.1936809, 17.6291693 59.1932809, 17.6292895 59.1931447, 17.6291851 59.1930191, 17.6285302 59.1928609)",,,,
107753832,Turingegatan,tertiary,40,True,False,89.859,"LINESTRING (17.6186391 59.1974138, 17.6188426 59.1974322, 17.6198296 59.1976256, 17.6199092 59.1976413, 17.6201217 59.1976855)",3,,,
"[250991748, 1164102822]",Dalgatan,residential,"['40', '30']",False,False,223.527,"LINESTRING (17.6186391 59.1974138, 17.6186858 59.1973522, 17.6188853 59.197115, 17.6189267 59.1970555, 17.6191762 59.1967547, 17.6193122 59.1965734, 17.6193505 59.1965232, 17.6193741 59.1964923, 17.619569 59.1962327, 17.6196494 59.1961319, 17.619839 59.1958836, 17.6200957 59.1955474)",,,,
4854617,Övre Torekällgatan,residential,,False,True,11.204,"LINESTRING (17.622857 59.1943041, 17.6226743 59.1942667)",,,,
24689136,Oxbacksleden,secondary,40,True,False,356.492,"LINESTRING (17.622857 59.1943041, 17.6227637 59.1943931, 17.6224082 59.1947634, 17.621151 59.1959569, 17.6206863 59.196689, 17.6205624 59.1972519)",,E 20.08,,
88551079,Forskargatan,residential,30,False,False,101.785,"LINESTRING (17.6197388 59.2009082, 17.6199016 59.2008332, 17.6204119 59.2005978, 17.6207726 59.200431, 17.6210562 59.2002896)",,,,
25511007,Lagmansvägen,residential,30,False,True,238.301,"LINESTRING (17.6284401 59.2007375, 17.6288823 59.2002589, 17.6291312 59.1999557, 17.6295346 59.1995601, 17.6302107 59.1989346, 17.6303275 59.1988265)",,,,
25510922,Erik Dahlbergs väg,tertiary,40,False,True,92.572,"LINESTRING (17.6355597 59.1984871, 17.6348885 59.1991147, 17.6347788 59.1992173)",,,,
25510992,Doktorsvägen,residential,,False,False,107.45200000000001,"LINESTRING (17.6355597 59.1984871, 17.6354088 59.1984525, 17.6347435 59.1982997, 17.6342431 59.198159, 17.6338886 59.198042)",,,,
"[1074518765, 25510965]",Lagmansvägen,residential,30,False,False,197.09300000000002,"LINESTRING (17.6348333 59.1972959, 17.6342498 59.1972576, 17.6330537 59.1971428, 17.6327876 59.1971252, 17.6324357 59.1971472, 17.6322812 59.1972263, 17.6318523 59.1975811)",,,,
228990078,Lasarettsvägen,residential,30,False,True,99.261,"LINESTRING (17.6348333 59.1972959, 17.6344272 59.1976352, 17.6341965 59.1977615, 17.6338886 59.198042)",,,,
25510992,Doktorsvägen,residential,,False,True,136.02800000000002,"LINESTRING (17.6318523 59.1975811, 17.6321267 59.1976351, 17.6330636 59.1980391, 17.6331657 59.1980831, 17.633275 59.1980984, 17.6338886 59.198042)",,,,
41536635,Lagmansvägen,residential,,False,False,164.05700000000002,"LINESTRING (17.6318523 59.1975811, 17.6317517 59.1977177, 17.6317045 59.1977818, 17.6311953 59.1981937, 17.6308295 59.1984603, 17.6304397 59.1987352, 17.6303275 59.1988265)",,,,
"[25510965, 1074518765]",Lagmansvägen,residential,30,False,True,197.09300000000002,"LINESTRING (17.6318523 59.1975811, 17.6322812 59.1972263, 17.6324357 59.1971472, 17.6327876 59.1971252, 17.6330537 59.1971428, 17.6342498 59.1972576, 17.6348333 59.1972959)",,,,
25510970,Rosenborgsgatan,residential,,False,False,51.847,"LINESTRING (17.6303275 59.1988265, 17.6310678 59.199098)",,,,
25511007,Lagmansvägen,residential,30,False,False,238.301,"LINESTRING (17.6303275 59.1988265, 17.6302107 59.1989346, 17.6295346 59.1995601, 17.6291312 59.1999557, 17.6288823 59.2002589, 17.6284401 59.2007375)",,,,
41536635,Lagmansvägen,residential,,False,True,164.057,"LINESTRING (17.6303275 59.1988265, 17.6304397 59.1987352, 17.6308295 59.1984603, 17.6311953 59.1981937, 17.6317045 59.1977818, 17.6317517 59.1977177, 17.6318523 59.1975811)",,,,
25510970,Rosenborgsgatan,residential,,False,True,51.847,"LINESTRING (17.6310678 59.199098, 17.6303275 59.1988265)",,,,
25510970,Rosenborgsgatan,residential,,False,False,68.582,"LINESTRING (17.6310678 59.199098, 17.6316062 59.1992973, 17.632044 59.1994593)",,,,
228990083,Vegagatan,residential,30,False,False,120.47200000000001,"LINESTRING (17.6310678 59.199098, 17.6305975 59.1994575, 17.6301684 59.20007)",,,,
25510970,Rosenborgsgatan,residential,,False,True,114.56599999999999,"LINESTRING (17.6337462 59.2001611, 17.6335733 59.2000891, 17.6331873 59.1999283, 17.6326366 59.1996989, 17.632434 59.1996145, 17.6322857 59.1995542, 17.6321839 59.1995118)",,,,
396418828,Erik Dahlbergs väg,tertiary,40,False,False,120.293,"LINESTRING (17.6337462 59.2001611, 17.6341643 59.1997789, 17.6347788 59.1992173)",2,,,
396418828,Erik Dahlbergs väg,tertiary,40,False,True,93.007,"LINESTRING (17.6337462 59.2001611, 17.6330835 59.2007684, 17.633043 59.2008031, 17.6329471 59.2008906)",2,,,
25510992,Doktorsvägen,residential,,False,False,136.028,"LINESTRING (17.6338886 59.198042, 17.633275 59.1980984, 17.6331657 59.1980831, 17.6330636 59.1980391, 17.6321267 59.1976351, 17.6318523 59.1975811)",,,,
25510992,Doktorsvägen,residential,,False,True,107.45200000000001,"LINESTRING (17.6338886 59.198042, 17.6342431 59.198159, 17.6347435 59.1982997, 17.6354088 59.1984525, 17.6355597 59.1984871)",,,,
228990078,Lasarettsvägen,residential,30,False,False,99.261,"LINESTRING (17.6338886 59.198042, 17.6341965 59.1977615, 17.6344272 59.1976352, 17.6348333 59.1972959)",,,,
25687089,Paradisgränd,residential,30,False,False,36.164,"LINESTRING (17.6264166 59.2001389, 17.6265383 59.1998197)",,,,
25687089,Paradisgränd,residential,30,False,True,25.807,"LINESTRING (17.6264166 59.2001389, 17.6268137 59.2002508)",,,,
230730560,Paradisgränd,residential,,False,False,102.713,"LINESTRING (17.6264166 59.2001389, 17.6261228 59.2004922, 17.6260708 59.2005144, 17.6259925 59.2005161, 17.6258598 59.2004872, 17.6257312 59.2004529, 17.6256326 59.2004232, 17.6255691 59.2003882, 17.6255547 59.2003189, 17.6255625 59.2002995, 17.625695 59.2001993)",,,,
25687089,Paradisgränd,residential,30,False,True,36.164,"LINESTRING (17.6265383 59.1998197, 17.6264166 59.2001389)",,,,
34058264,Övre Torekällgatan,residential,30,False,False,62.186,"LINESTRING (17.6204904 59.1944024, 17.6209189 59.193888)",,,,
4854617,Övre Torekällgatan,residential,,False,False,23.769,"LINESTRING (17.6209189 59.193888, 17.6213065 59.1939673)",,,,
34058264,Övre Torekällgatan,residential,30,False,True,62.186,"LINESTRING (17.6209189 59.193888, 17.6204904 59.1944024)",,,,
4854617,Övre Torekällgatan,residential,,False,True,72.109,"LINESTRING (17.6209189 59.193888, 17.6206819 59.1938461, 17.6204056 59.1937908, 17.6201714 59.1937429, 17.6199867 59.1937052, 17.619924 59.1936916, 17.6197365 59.1936563)",,,,
36273073,Oxbacksgatan,residential,,False,True,53.886,"LINESTRING (17.6225326 59.1947906, 17.6224739 59.1949156, 17.6223225 59.1952631)",,,,
88550952,Nedre Villagatan,residential,30,False,True,128.176,"LINESTRING (17.6217472 59.1988469, 17.6196611 59.1984137)",,,,
250991970,Nedre Villagatan,residential,30,False,False,14.776,"LINESTRING (17.6217472 59.1988469, 17.6219856 59.1988994)",,,,
41536586,Dalbygatan,residential,30,False,True,162.036,"LINESTRING (17.6217472 59.1988469, 17.6216743 59.198956, 17.6214794 59.1990234, 17.6210224 59.1990981, 17.6196387 59.1992381, 17.619418 59.1992604, 17.6191512 59.1992827)",,,,
36273297,Björkgatan,residential,50,False,False,140.917,"LINESTRING (17.6186696 59.2000133, 17.6190301 59.2000836, 17.619372 59.2001591, 17.6197638 59.200188, 17.6201008 59.2002033, 17.6205571 59.2002293, 17.620884 59.2002419, 17.6210562 59.2002896)",,,,
36273297,Björkgatan,residential,50,False,True,140.917,"LINESTRING (17.6210562 59.2002896, 17.620884 59.2002419, 17.6205571 59.2002293, 17.6201008 59.2002033, 17.6197638 59.200188, 17.619372 59.2001591, 17.6190301 59.2000836, 17.6186696 59.2000133)",,,,
88551079,Forskargatan,residential,30,False,False,164.391,"LINESTRING (17.6210562 59.2002896, 17.6214351 59.2000196, 17.6217455 59.1996988, 17.6219952 59.1993585, 17.6222721 59.1989585)",,,,
88551079,Forskargatan,residential,30,False,True,101.785,"LINESTRING (17.6210562 59.2002896, 17.6207726 59.200431, 17.6204119 59.2005978, 17.6199016 59.2008332, 17.6197388 59.2009082)",,,,
250991970,Nedre Villagatan,residential,30,False,True,17.587,"LINESTRING (17.6222721 59.1989585, 17.6219856 59.1988994)",,,,
88551079,Forskargatan,residential,30,False,True,164.391,"LINESTRING (17.6222721 59.1989585, 17.6219952 59.1993585, 17.6217455 59.1996988, 17.6214351 59.2000196, 17.6210562 59.2002896)",,,,
250991968,Nedre Villagatan,residential,,False,False,149.23700000000002,"LINESTRING (17.6222721 59.1989585, 17.6223897 59.1989955, 17.6225195 59.1990363, 17.6227086 59.1990957, 17.6229958 59.1991569, 17.6232805 59.1992175, 17.6235516 59.1992752, 17.6238908 59.1993474, 17.6241318 59.1993987, 17.6244099 59.1994579, 17.6246465 59.1995206)",,,,
88550968,Storgatan,tertiary,30,False,True,88.275,"LINESTRING (17.6246465 59.1995206, 17.6247374 59.1993818, 17.6248409 59.1992202, 17.6249061 59.1991382, 17.6251583 59.1987714)",,,,
250991968,Nedre Villagatan,residential,,False,True,149.23700000000002,"LINESTRING (17.6246465 59.1995206, 17.6244099 59.1994579, 17.6241318 59.1993987, 17.6238908 59.1993474, 17.6235516 59.1992752, 17.6232805 59.1992175, 17.6229958 59.1991569, 17.6227086 59.1990957, 17.6225195 59.1990363, 17.6223897 59.1989955, 17.6222721 59.1989585)",,,,
396962362,Storgatan,tertiary,30,False,False,108.806,"LINESTRING (17.6246465 59.1995206, 17.6246171 59.1995604, 17.6245714 59.1996223, 17.6239721 59.2003705, 17.6239101 59.2004227)",,,,
36274016,Mälaregatan,residential,,True,False,194.221,"LINESTRING (17.625576 59.1989365, 17.6258364 59.198964, 17.6265855 59.1991241, 17.6266944 59.1991472, 17.6267667 59.1991625, 17.627072 59.1986264, 17.6273041 59.1981962, 17.6272215 59.1981171)",,,,
"[1009332656, 104476267, 7940700]",,primary_link,"['40', '30']",True,False,125.107,"LINESTRING (17.625576 59.1989365, 17.625879 59.1990525, 17.6261698 59.1991713, 17.6266217 59.1993498, 17.6270273 59.1995033, 17.6273071 59.1996287)",,,yes,
4854559,Täppgatan,residential,30,False,True,63.09,"LINESTRING (17.6207146 59.1924017, 17.6205788 59.1925753, 17.6203106 59.19293)",,,,
331032429,Stockholmsvägen,primary,40,True,False,106.724,"LINESTRING (17.6312442 59.2004895, 17.6318638 59.2006354, 17.632435 59.2007683, 17.6325871 59.2008058, 17.6329471 59.2008906)",4,E 4.19,,
36777233,Polhemsgatan,residential,30,True,False,82.673,"LINESTRING (17.6321839 59.1995118, 17.6315424 59.2001788)",,,,
25510970,Rosenborgsgatan,residential,,False,False,114.566,"LINESTRING (17.6321839 59.1995118, 17.6322857 59.1995542, 17.632434 59.1996145, 17.6326366 59.1996989, 17.6331873 59.1999283, 17.6335733 59.2000891, 17.6337462 59.2001611)",,,,
25510970,Rosenborgsgatan,residential,,False,True,9.876000000000001,"LINESTRING (17.6321839 59.1995118, 17.632105 59.1994822, 17.632044 59.1994593)",,,,
642830927,Järnagatan,living_street,,False,True,12.111,"LINESTRING (17.6279898 59.1943749, 17.6280838 59.1944726)",,,,destination
37350890,Badhusgatan,residential,30,True,False,98.582,"LINESTRING (17.6279898 59.1943749, 17.6277761 59.1944233, 17.6275894 59.1944167, 17.6271009 59.1943395, 17.6263374 59.1942187)",,,,
"[5406137, 36777389, 642830927]",Järnagatan,living_street,,False,False,122.737,"LINESTRING (17.6279898 59.1943749, 17.6275197 59.1938196, 17.6273977 59.1937109, 17.6270422 59.193513, 17.6268951 59.1934409)",,,,destination
5211070,Västra Kanalgatan,residential,,False,True,50.598,"LINESTRING (17.628669 59.1973453, 17.6283129 59.1977622)",,,,
37564375,Kanalgränd,residential,30,True,False,47.327,"LINESTRING (17.628669 59.1973453, 17.6279013 59.1971822)",,,,
5211070,Västra Kanalgatan,residential,,False,False,77.91499999999999,"LINESTRING (17.628669 59.1973453, 17.6291599 59.1968065, 17.6292108 59.1967036)",,,,
37588637,Köpmangatan,unclassified,,False,True,51.034,"LINESTRING (17.6279013 59.1971822, 17.6275747 59.1976096)",,,,
37881206,Köpmangatan,unclassified,,False,False,185.00099999999998,"LINESTRING (17.6279013 59.1971822, 17.6283549 59.1966346, 17.6291661 59.1956497)",,,,no
653449917,Rådhusgatan,residential,30,False,True,128.538,"LINESTRING (17.6274559 59.1959006, 17.6253568 59.1954755)",,,,
5211067,Köpmangatan,unclassified,,False,True,59.908,"LINESTRING (17.6275747 59.1976096, 17.6272215 59.1981171)",,,,
37588525,Gästgivaregatan,residential,5,False,True,45.329,"LINESTRING (17.6275747 59.1976096, 17.6283129 59.1977622)",,,,
37588637,Köpmangatan,unclassified,,False,False,51.034,"LINESTRING (17.6275747 59.1976096, 17.6279013 59.1971822)",,,,
87204339,Gästgivaregatan,residential,,False,True,204.84,"LINESTRING (17.6275747 59.1976096, 17.6274614 59.1975865, 17.6264084 59.1973722, 17.6262608 59.1973422, 17.6251868 59.1971114, 17.6242473 59.1969096)",,,,
5211070,Västra Kanalgatan,residential,,False,False,50.598,"LINESTRING (17.6283129 59.1977622, 17.628669 59.1973453)",,,,
5211070,Västra Kanalgatan,residential,,False,True,57.885,"LINESTRING (17.6283129 59.1977622, 17.6279162 59.1982415)",,,,
37588525,Gästgivaregatan,residential,5,False,False,45.329,"LINESTRING (17.6283129 59.1977622, 17.6275747 59.1976096)",,,,
5211070,Västra Kanalgatan,residential,,False,True,77.91499999999999,"LINESTRING (17.6292108 59.1967036, 17.6291599 59.1968065, 17.628669 59.1973453)",,,,
87222573,Nedre Torekällgatan,residential,30,False,True,69.406,"LINESTRING (17.6231137 59.1943441, 17.6242469 59.1945739)",,,,
41536586,Dalbygatan,residential,30,False,False,162.036,"LINESTRING (17.6191512 59.1992827, 17.619418 59.1992604, 17.6196387 59.1992381, 17.6210224 59.1990981, 17.6214794 59.1990234, 17.6216743 59.198956, 17.6217472 59.1988469)",,,,
36273073,Oxbacksgatan,residential,,False,True,12.001,"LINESTRING (17.6223225 59.1952631, 17.6222883 59.1953696)",,,,
36273073,Oxbacksgatan,residential,,False,False,53.886,"LINESTRING (17.6223225 59.1952631, 17.6224739 59.1949156, 17.6225326 59.1947906)",,,,
87204237,Oxbacksgatan,residential,30,False,False,36.398,"LINESTRING (17.6223225 59.1952631, 17.6222795 59.1952319, 17.6222299 59.1952077, 17.6221937 59.1952041, 17.622158 59.195209, 17.6221365 59.1952267, 17.6221282 59.1952471, 17.6221241 59.1952647, 17.6221282 59.1952827, 17.6221555 59.1953132, 17.6222469 59.1953714, 17.6222798 59.1953968)",,,,
87204380,Kringelvägen,residential,,False,True,176.93500000000003,"LINESTRING (17.6202131 59.1967473, 17.6209972 59.1957281, 17.6209315 59.1957149, 17.620564 59.1956413, 17.6205197 59.1956324, 17.6200957 59.1955474)",,,,
250991748,Dalgatan,residential,30,False,False,91.319,"LINESTRING (17.6200957 59.1955474, 17.6206879 59.1947842)",,,,
87204380,Kringelvägen,residential,,False,False,176.935,"LINESTRING (17.6200957 59.1955474, 17.6205197 59.1956324, 17.620564 59.1956413, 17.6209315 59.1957149, 17.6209972 59.1957281, 17.6202131 59.1967473)",,,,
