osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access
"[136758082, 166514567, 139667341, 28290415, 28290416]","['2', '3', '4']",Skeppsbron,tertiary,40,False,False,126.413,yes,"LINESTRING (12.9989156 55.6088687, 12.9991257 55.6084947, 12.9992173 55.6083339, 12.9992615 55.6082598, 12.9993278 55.6081417, 12.9994461 55.6079059, 12.9994603 55.6078724, 12.9995049 55.6077819)",
136758091,2,Skeppsbron,tertiary,40,True,False,57.007000000000005,,"LINESTRING (12.9989156 55.6088687, 12.9989057 55.6089972, 12.9988963 55.609072, 12.9988782 55.6091406, 12.99883 55.6092418, 12.998817 55.6092691, 12.9987668 55.6093719)",
203023143,,Skeppsbron,tertiary,40,False,True,12.1,,"LINESTRING (12.9995574 55.6076772, 12.9995049 55.6077819)",
139679569,,Norra Vallgatan,secondary,40,True,False,177.15200000000002,,"LINESTRING (12.9995574 55.6076772, 12.9997774 55.6077102, 13.001014 55.6078799, 13.0010668 55.6078871, 13.0011299 55.6078928, 13.0021174 55.6079816, 13.002224 55.6079913, 13.0023166 55.6080009)",
"[1188987148, 1123380045]",2,Hamngatan,residential,40,False,False,57.751,,"LINESTRING (12.9995574 55.6076772, 12.9996048 55.6075851, 12.9998001 55.6072059, 12.9998142 55.6071785)",
4640793,,Hamngatan,residential,40,False,False,59.599000000000004,,"LINESTRING (12.9998142 55.6071785, 12.9998278 55.6071521, 12.999845 55.6071188, 13.0000306 55.6067586, 13.000049 55.6067228, 13.0000702 55.6066626)",
37288807,,Adelgatan,residential,40,True,False,174.31900000000002,,"LINESTRING (12.9998142 55.6071785, 12.9999583 55.6071943, 13.0012416 55.6073395, 13.0018133 55.6073845, 13.0024242 55.6074214, 13.0025364 55.6074564)",
"[1188987148, 1123380045]",2,Hamngatan,residential,40,False,True,57.751,,"LINESTRING (12.9998142 55.6071785, 12.9998001 55.6072059, 12.9996048 55.6075851, 12.9995574 55.6076772)",
"[28338448, 1195595760]",,Norra Vallgatan,secondary,40,True,False,60.737,,"LINESTRING (12.9986419 55.6075022, 12.9989936 55.6075754, 12.9993601 55.6076468, 12.9995574 55.6076772)",
189255264,,Norra Vallgatan,secondary,40,True,False,251.81300000000002,,"LINESTRING (12.9925268 55.6060656, 12.9931975 55.6062094, 12.9932642 55.6062237, 12.9945887 55.6065078, 12.9960129 55.6068089, 12.9960664 55.6068202, 12.9961634 55.6068407, 12.9962778 55.6068649)",
4640795,1,Slottsgatan,secondary,40,True,False,125.83999999999999,,"LINESTRING (12.9930734 55.6048611, 12.9927955 55.6052952, 12.992537 55.6056563, 12.992502 55.6057052, 12.9923814 55.6058658, 12.9923473 55.6059156)",
189255272,2,Slottsgatan,secondary,40,False,False,90.251,,"LINESTRING (12.9930734 55.6048611, 12.9933708 55.6044613, 12.9935964 55.6041585, 12.9936272 55.6041122)",
991905156,2,Slottsgatan,secondary,40,False,False,79.353,,"LINESTRING (12.9936272 55.6041122, 12.9941141 55.6034537)",
29913928,1,Hospitalsgatan,living_street,7,False,True,130.186,,"LINESTRING (12.9936272 55.6041122, 12.9937342 55.6041281, 12.9946191 55.6042591, 12.9956362 55.6043997)",
189255272,2,Slottsgatan,secondary,40,False,True,90.251,,"LINESTRING (12.9936272 55.6041122, 12.9935964 55.6041585, 12.9933708 55.6044613, 12.9930734 55.6048611)",
991905156,2,Slottsgatan,secondary,40,False,True,79.353,,"LINESTRING (12.9941141 55.6034537, 12.9936272 55.6041122)",
149431756,,Grynbodgatan,residential,40,True,False,130.06,,"LINESTRING (12.9941141 55.6034537, 12.9944075 55.6034733, 12.9961769 55.6035532)",
991905156,2,Slottsgatan,secondary,40,False,False,112.884,,"LINESTRING (12.9941141 55.6034537, 12.9944106 55.6030674, 12.9944882 55.6029683, 12.994523 55.6029248, 12.994671 55.602705, 12.9947969 55.602515)",
"[28302737, 139669589, 28302725]",3,"['Slottsgatan', 'Fersens bro']",secondary,40,False,False,167.36,yes,"LINESTRING (12.9947969 55.602515, 12.9948485 55.6023972, 12.9950285 55.6019864, 12.9950654 55.6019004, 12.995084 55.6018544, 12.9951051 55.6018113, 12.9952513 55.6014682, 12.9954164 55.6011617, 12.995474 55.6010599)",
149768768,,Stora Nygatan,residential,40,False,False,257.34299999999996,,"LINESTRING (12.9947969 55.602515, 12.9949702 55.602539, 12.9963708 55.6027321, 12.9985923 55.6030092, 12.9986601 55.603016, 12.9987927 55.6030187)",
991905156,2,Slottsgatan,secondary,40,False,True,112.884,,"LINESTRING (12.9947969 55.602515, 12.994671 55.602705, 12.994523 55.6029248, 12.9944882 55.6029683, 12.9944106 55.6030674, 12.9941141 55.6034537)",
"[295308498, 10422330]",2,Torggatan,residential,40,False,False,111.933,,"LINESTRING (12.9987927 55.6030187, 12.9988478 55.6029795, 12.998873 55.6029467, 12.9989008 55.6028924, 12.9989064 55.6028814, 12.9989486 55.6027581, 12.9990148 55.6025647, 12.9990326 55.6025128, 12.9990493 55.6024554, 12.9991328 55.6021686, 12.9991697 55.6020417)",
"[189255273, 189255274, 139659167]",2,Stora Nygatan,residential,40,False,False,289.232,,"LINESTRING (12.9987927 55.6030187, 12.9989377 55.6030122, 12.9990311 55.6030133, 12.9990612 55.6030136, 12.9991784 55.6030177, 12.999916 55.6031043, 13.0003318 55.6031541, 13.0009758 55.603237, 13.0011098 55.6032688, 13.0012138 55.6032998, 13.0013228 55.6033322, 13.0025178 55.60349, 13.0031236 55.6035516, 13.0032713 55.6035671)",no
