osmid,oneway,lanes,name,highway,maxspeed,junction,reversed,length,geometry,bridge,access
178293306,False,,Kungsgatan,residential,5,,False,79.612,"LINESTRING (12.2496435 57.1042387, 12.2497538 57.1046072, 12.249842 57.104902, 12.249855 57.1049454)",,yes
8244971,False,,Fästningsgatan,residential,30,,False,187.439,"LINESTRING (12.2433848 57.1058633, 12.2435392 57.1057527, 12.2436468 57.1056911, 12.2436843 57.1056727, 12.2438628 57.105577, 12.244119 57.1054624, 12.2443127 57.1053647, 12.2444992 57.1052639, 12.2446199 57.1051948, 12.2451183 57.1048862, 12.2455225 57.1046454)",,
1097236711,False,,Strandgatan,unclassified,40,,False,146.57399999999998,"LINESTRING (12.2433848 57.1058633, 12.243554 57.1059226, 12.2437609 57.1059859, 12.2440295 57.106068, 12.2443676 57.1061743, 12.2448543 57.1063168, 12.2453428 57.1064656, 12.2454933 57.1065156)",,
1097236711,False,,Strandgatan,unclassified,40,,True,67.804,"LINESTRING (12.2433848 57.1058633, 12.2429482 57.1056748, 12.2425289 57.1054691)",,
43217406,False,,Platsgatan,residential,30,,True,77.029,"LINESTRING (12.2455225 57.1046454, 12.2445462 57.1041996)",,
"[31072770, 8244971, 31072766]",False,,"['Prästgatan', 'Fästningsgatan']",residential,30,,False,164.89499999999998,"LINESTRING (12.2455225 57.1046454, 12.2458898 57.1045207, 12.2464124 57.1044809, 12.2471288 57.1044218, 12.2481619 57.1043365)",yes,
8244971,False,,Fästningsgatan,residential,30,,True,187.439,"LINESTRING (12.2455225 57.1046454, 12.2451183 57.1048862, 12.2446199 57.1051948, 12.2444992 57.1052639, 12.2443127 57.1053647, 12.244119 57.1054624, 12.2438628 57.105577, 12.2436843 57.1056727, 12.2436468 57.1056911, 12.2435392 57.1057527, 12.2433848 57.1058633)",,
"[205317490, 146356868]",False,,Otto Torells gata,residential,30,,True,29.083,"LINESTRING (12.2473534 57.1073906, 12.2472827 57.1073977, 12.2470221 57.1074162, 12.2468763 57.1074259)",,
202067941,False,2,Västra Vallgatan,tertiary,30,,False,30.795,"LINESTRING (12.2488535 57.1072949, 12.2487932 57.1070199)",,
43129432,True,,Norrgatan,living_street,,,False,184.333,"LINESTRING (12.2488535 57.1072949, 12.2504611 57.1072583, 12.2519044 57.107244)",,
"[863018160, 202067941]",False,2,Västra Vallgatan,tertiary,30,,True,227.79400000000004,"LINESTRING (12.2488535 57.1072949, 12.2489452 57.1076909, 12.2491135 57.1081578, 12.2492608 57.1084819, 12.2493103 57.1087725, 12.2493528 57.1091018, 12.2493812 57.1093192)",,no
205317461,False,,Otto Torells gata,residential,30,,True,30.091,"LINESTRING (12.2488535 57.1072949, 12.2487699 57.1073003, 12.2485286 57.107316, 12.2483587 57.107327)",,
"[43131609, 119692518]",False,,Östra Hamnvägen,residential,30,,False,102.92000000000002,"LINESTRING (12.2468763 57.1074259, 12.2468246 57.1073218, 12.2467177 57.1071065, 12.2464957 57.1066591, 12.2464639 57.106595, 12.2464302 57.1065326)",,
"[205317490, 146356868]",False,,Otto Torells gata,residential,30,,False,29.083,"LINESTRING (12.2468763 57.1074259, 12.2470221 57.1074162, 12.2472827 57.1073977, 12.2473534 57.1073906)",,
146356868,False,,Otto Torells gata,residential,30,,True,240.733,"LINESTRING (12.2468763 57.1074259, 12.2467391 57.107435, 12.2455809 57.1075123, 12.2454381 57.1075218, 12.2450598 57.1075489, 12.2449885 57.1075611, 12.2449249 57.1075799, 12.2447236 57.1077029, 12.2445883 57.1077945, 12.2445228 57.1078389, 12.2443555 57.1079521, 12.2440113 57.1081851, 12.2438395 57.1083013, 12.2436569 57.1084258)",,
32951050,False,,Eskilsgatan,residential,30,,True,93.42099999999999,"LINESTRING (12.2493812 57.1093192, 12.2495292 57.109294, 12.2496809 57.1092895, 12.2500861 57.1092694, 12.2507611 57.1092322, 12.2509147 57.109222)",,
202067940,False,2,Västra Vallgatan,tertiary,30,,True,85.06899999999999,"LINESTRING (12.2493812 57.1093192, 12.249408 57.1094677, 12.2494308 57.1095943, 12.2495185 57.1100806)",,no
"[863018160, 202067941]",False,2,Västra Vallgatan,tertiary,30,,False,227.79399999999998,"LINESTRING (12.2493812 57.1093192, 12.2493528 57.1091018, 12.2493103 57.1087725, 12.2492608 57.1084819, 12.2491135 57.1081578, 12.2489452 57.1076909, 12.2488535 57.1072949)",,no
32951050,False,,Eskilsgatan,residential,30,,False,107.015,"LINESTRING (12.2570853 57.1087774, 12.2553303 57.1089113)",,
202067945,False,2,Sveagatan,tertiary,30,,False,87.626,"LINESTRING (12.2570853 57.1087774, 12.2572667 57.1094979, 12.2572707 57.1095587)",,
202067945,False,2,Sveagatan,tertiary,30,,True,95.771,"LINESTRING (12.2570853 57.1087774, 12.2569399 57.1081829, 12.2568871 57.1079669, 12.25688 57.1079234)",,
32980873,False,,Götagatan,residential,30,,True,64.473,"LINESTRING (12.2582296 57.1063832, 12.2582996 57.1065338, 12.258392 57.106757, 12.2584411 57.1069509)",,
43126818,False,,Borgmästaregatan,residential,30,,True,102.221,"LINESTRING (12.2582296 57.1063832, 12.2581236 57.1063905, 12.2579313 57.1064038, 12.2565467 57.1064819)",,
177842447,False,2,Magasinsgatan,tertiary,40,,True,82.856,"LINESTRING (12.2540318 57.10976, 12.2553912 57.1096585)",,
177842447,False,2,Magasinsgatan,tertiary,40,,False,72.702,"LINESTRING (12.2540318 57.10976, 12.2538427 57.1097746, 12.2528388 57.1098483)",,
43129442,False,,Kyrkogatan,residential,30,,False,180.748,"LINESTRING (12.2516138 57.1061295, 12.2509853 57.1061733, 12.2502123 57.1062297, 12.248649 57.1063523)",,
122670527,True,,Kyrkogatan,residential,30,,False,88.18,"LINESTRING (12.2516138 57.1061295, 12.2529838 57.1060341, 12.253062 57.106028)",,
43129443,False,,Södra Hamnvägen,residential,40,,True,47.424,"LINESTRING (12.2464302 57.1065326, 12.245653 57.1065938)",,
45053961,False,,Södra Hamnvägen,residential,30,,False,135.481,"LINESTRING (12.2464302 57.1065326, 12.2467334 57.106508, 12.2468912 57.1064959, 12.2471521 57.1064739, 12.2474038 57.1064535, 12.248649 57.1063523)",,
"[43131609, 119692518]",False,,Östra Hamnvägen,residential,30,,True,102.92,"LINESTRING (12.2464302 57.1065326, 12.2464639 57.106595, 12.2464957 57.1066591, 12.2467177 57.1071065, 12.2468246 57.1073218, 12.2468763 57.1074259)",,
27360578,False,,Malmgatan,residential,30,,False,54.765,"LINESTRING (12.2540203 57.1027882, 12.2539721 57.1029228, 12.253958 57.1030191, 12.2539582 57.1030454, 12.2539592 57.1031614, 12.2539676 57.1032778)",,
27360578,False,,Malmgatan,residential,30,,True,86.938,"LINESTRING (12.2540203 57.1027882, 12.2539857 57.1023635, 12.2539074 57.1020497, 12.2538975 57.10201)",,
43131603,False,,Hantverksgränd,residential,30,,False,134.70100000000002,"LINESTRING (12.2540203 57.1027882, 12.2545724 57.1027665, 12.2551151 57.1027365, 12.2552348 57.1027295, 12.2555403 57.1027116, 12.2561747 57.1026583, 12.2562357 57.1026532)",,
969846641,False,,Södra Vallgatan,residential,30,,True,106.98,"LINESTRING (12.2540203 57.1027882, 12.2536702 57.1028086, 12.2533164 57.1028453, 12.2532274 57.1028552, 12.2527892 57.1028973, 12.252277 57.1029553)",,
32951047,True,,Bäckgatan,residential,30,,False,92.583,"LINESTRING (12.2483343 57.105051, 12.249855 57.1049454)",,
147162874,False,,Bäckgatan,residential,30,,False,100.792,"LINESTRING (12.2483343 57.105051, 12.2475618 57.1051138, 12.2471385 57.1051409, 12.2470178 57.1051487, 12.2466803 57.1051717)",,
147162878,False,,Västra Vallgatan,living_street,,,False,80.132,"LINESTRING (12.2483343 57.105051, 12.2483258 57.1050168, 12.2481756 57.1044106, 12.2481619 57.1043365)",,
147162878,False,,Västra Vallgatan,living_street,,,True,145.944,"LINESTRING (12.2483343 57.105051, 12.2484097 57.1053744, 12.2484789 57.1056691, 12.2485575 57.1060038, 12.2486225 57.1062514, 12.248649 57.1063523)",,
32951047,True,,Bäckgatan,residential,30,,False,87.15599999999999,"LINESTRING (12.249855 57.1049454, 12.2499639 57.104937, 12.2511437 57.1048464, 12.251284 57.1048356)",,
178293306,False,,Kungsgatan,residential,5,,True,79.612,"LINESTRING (12.249855 57.1049454, 12.249842 57.104902, 12.2497538 57.1046072, 12.2496435 57.1042387)",,yes
32951049,False,,Drottninggatan,residential,30,,False,112.973,"LINESTRING (12.2519044 57.107244, 12.2519691 57.1074961, 12.2520705 57.1078273, 12.252188 57.1082482)",,
43129432,True,,Norrgatan,living_street,,,False,89.59899999999999,"LINESTRING (12.2519044 57.107244, 12.2532963 57.1072249, 12.2533876 57.1072224)",,
32951049,False,,Drottninggatan,residential,30,,False,96.058,"LINESTRING (12.252188 57.1082482, 12.2522117 57.108318, 12.2522872 57.1086476, 12.2523186 57.1087952, 12.2523723 57.109047, 12.2523847 57.1091053)",,
32951049,False,,Drottninggatan,residential,30,,True,112.973,"LINESTRING (12.252188 57.1082482, 12.2520705 57.1078273, 12.2519691 57.1074961, 12.2519044 57.107244)",,
120342876,False,,Engelbrektsgatan,residential,30,,False,90.667,"LINESTRING (12.252188 57.1082482, 12.2528206 57.1082096, 12.2530156 57.1081977, 12.2535268 57.1081666, 12.2536797 57.1081554)",,
"[1229033635, 120342876]",False,,Engelbrektsgatan,residential,30,,True,89.508,"LINESTRING (12.252188 57.1082482, 12.2512486 57.1083161, 12.2508271 57.1083539, 12.2507209 57.1083626)",,
177842447,False,2,Magasinsgatan,tertiary,40,,True,16.693,"LINESTRING (12.2525655 57.1098709, 12.2528388 57.1098483)",,
32951049,False,,Drottninggatan,residential,30,,True,85.829,"LINESTRING (12.2525655 57.1098709, 12.252494 57.1095566, 12.2524749 57.1094739, 12.2524443 57.1093489, 12.2523847 57.1091053)",,
177842447,False,2,Magasinsgatan,tertiary,40,,False,73.09,"LINESTRING (12.2525655 57.1098709, 12.2515921 57.1099476, 12.2513676 57.1099653)",,
166627766,False,2,Sveagatan,tertiary,30,,True,77.787,"LINESTRING (12.25688 57.1079234, 12.2568162 57.1076141, 12.2567366 57.1072282)",,
202067945,False,2,Sveagatan,tertiary,30,,False,95.77100000000002,"LINESTRING (12.25688 57.1079234, 12.2568871 57.1079669, 12.2569399 57.1081829, 12.2570853 57.1087774)",,
243154613,False,,Engelbrektsgatan,residential,40,,True,106.066,"LINESTRING (12.25688 57.1079234, 12.2560315 57.1079846, 12.2551388 57.108049)",,
32951049,False,,Drottninggatan,residential,30,,False,85.82900000000001,"LINESTRING (12.2523847 57.1091053, 12.2524443 57.1093489, 12.2524749 57.1094739, 12.252494 57.1095566, 12.2525655 57.1098709)",,
32951049,False,,Drottninggatan,residential,30,,True,96.05799999999999,"LINESTRING (12.2523847 57.1091053, 12.2523723 57.109047, 12.2523186 57.1087952, 12.2522872 57.1086476, 12.2522117 57.108318, 12.252188 57.1082482)",,
32951050,False,,Eskilsgatan,residential,30,,False,89.71600000000001,"LINESTRING (12.2523847 57.1091053, 12.2517381 57.109153, 12.2515484 57.109167, 12.2515083 57.1091696, 12.2509147 57.109222)",,
32951050,False,,Eskilsgatan,residential,30,,True,88.285,"LINESTRING (12.2523847 57.1091053, 12.2536959 57.1090161, 12.2538361 57.1090102)",,
43126811,False,2,Östra Vallgatan,residential,50,,True,96.595,"LINESTRING (12.2551388 57.108049, 12.2551561 57.1081562, 12.2552124 57.1083588, 12.2553303 57.1089113)",,
120342876,False,,Engelbrektsgatan,residential,30,,True,88.92200000000001,"LINESTRING (12.2551388 57.108049, 12.2548542 57.1080625, 12.2536797 57.1081554)",,
202068595,False,2,Östra Vallgatan,residential,50,,True,40.306,"LINESTRING (12.2551388 57.108049, 12.2551203 57.1079103, 12.2551042 57.107806, 12.2550713 57.1076886)",,
243154613,False,,Engelbrektsgatan,residential,40,,False,106.066,"LINESTRING (12.2551388 57.108049, 12.2560315 57.1079846, 12.25688 57.1079234)",,
43129426,False,,Drottninggatan,residential,30,,False,78.287,"LINESTRING (12.251284 57.1048356, 12.2511103 57.1041379)",,
32951047,True,,Bäckgatan,residential,30,,False,87.324,"LINESTRING (12.251284 57.1048356, 12.2526427 57.1047332, 12.2527167 57.1047298)",,
34421881,True,,Prästgatan,residential,30,,False,89.289,"LINESTRING (12.2511103 57.1041379, 12.2496435 57.1042387)",,
43129426,False,,Drottninggatan,residential,30,,True,78.287,"LINESTRING (12.2511103 57.1041379, 12.251284 57.1048356)",,
43129426,False,,Drottninggatan,residential,30,,False,50.67,"LINESTRING (12.2511103 57.1041379, 12.251047 57.1039246, 12.2510048 57.1037784, 12.2509739 57.1036883)",,
32951050,False,,Eskilsgatan,residential,30,,False,6.386,"LINESTRING (12.2553303 57.1089113, 12.2552249 57.108916)",,
32951050,False,,Eskilsgatan,residential,30,,True,107.015,"LINESTRING (12.2553303 57.1089113, 12.2570853 57.1087774)",,
43126811,False,2,Östra Vallgatan,residential,50,,False,96.59499999999998,"LINESTRING (12.2553303 57.1089113, 12.2552124 57.1083588, 12.2551561 57.1081562, 12.2551388 57.108049)",,
177842444,False,2,Trädlyckevägen,residential,50,,True,100.603,"LINESTRING (12.2553303 57.1089113, 12.2553463 57.1089524, 12.2553882 57.1089981, 12.2554529 57.1090503, 12.25554 57.1091023, 12.2556958 57.1091797, 12.2560538 57.1093502, 12.2561586 57.1094062, 12.2562061 57.109437, 12.2562451 57.1094687, 12.256276 57.1095013, 12.2563029 57.1095387, 12.2563253 57.1095772, 12.2563327 57.1096068)",,
8244956,True,,Östra Långgatan,residential,30,,False,57.186,"LINESTRING (12.2532547 57.1067132, 12.2533876 57.1072224)",,
147162873,True,,Borgmästaregatan,living_street,,,False,88.73700000000001,"LINESTRING (12.2532547 57.1067132, 12.2531665 57.1067215, 12.2517972 57.1068144)",,
202068595,False,2,Östra Vallgatan,residential,50,,False,65.744,"LINESTRING (12.2548065 57.1066159, 12.2549485 57.1072021)",,
202068595,False,2,Östra Vallgatan,residential,50,,True,79.844,"LINESTRING (12.2548065 57.1066159, 12.2546229 57.1059048)",,
38751890,True,,Borgmästaregatan,residential,30,,False,94.332,"LINESTRING (12.2548065 57.1066159, 12.2547167 57.1066221, 12.2532547 57.1067132)",,
43126818,False,,Borgmästaregatan,residential,30,,False,106.13900000000001,"LINESTRING (12.2548065 57.1066159, 12.2554678 57.1065638, 12.2561598 57.1065131, 12.2565467 57.1064819)",,
166627766,False,2,Sveagatan,tertiary,30,,False,83.773,"LINESTRING (12.2565467 57.1064819, 12.2567366 57.1072282)",,
43126818,False,,Borgmästaregatan,residential,30,,False,102.221,"LINESTRING (12.2565467 57.1064819, 12.2579313 57.1064038, 12.2581236 57.1063905, 12.2582296 57.1063832)",,
43126818,False,,Borgmästaregatan,residential,30,,True,106.13900000000001,"LINESTRING (12.2565467 57.1064819, 12.2561598 57.1065131, 12.2554678 57.1065638, 12.2548065 57.1066159)",,
166627765,False,2,Sveagatan,tertiary,30,,True,85.547,"LINESTRING (12.2565467 57.1064819, 12.2563856 57.1057703, 12.2563712 57.1057185)",,
202067941,False,2,Västra Vallgatan,tertiary,30,,True,30.795,"LINESTRING (12.2487932 57.1070199, 12.2488535 57.1072949)",,
"[34421874, 202067941]",False,2,Västra Vallgatan,tertiary,30,,False,74.743,"LINESTRING (12.2487932 57.1070199, 12.2487805 57.1069618, 12.248649 57.1063523)",,
8244956,True,,Östra Långgatan,residential,30,,False,36.48,"LINESTRING (12.2535837 57.1078315, 12.2536797 57.1081554)",,
43126813,False,,Norra Vallgatan,residential,30,,False,91.225,"LINESTRING (12.2535837 57.1078315, 12.2549552 57.1076998, 12.2550713 57.1076886)",,
8244956,True,,Östra Långgatan,residential,30,,False,95.51899999999999,"LINESTRING (12.2536797 57.1081554, 12.2536961 57.1082283, 12.2538236 57.1089403, 12.2538361 57.1090102)",,
120342876,False,,Engelbrektsgatan,residential,30,,False,88.92200000000001,"LINESTRING (12.2536797 57.1081554, 12.2548542 57.1080625, 12.2551388 57.108049)",,
120342876,False,,Engelbrektsgatan,residential,30,,True,90.667,"LINESTRING (12.2536797 57.1081554, 12.2535268 57.1081666, 12.2530156 57.1081977, 12.2528206 57.1082096, 12.252188 57.1082482)",,
43126813,False,,Norra Vallgatan,residential,30,,True,91.225,"LINESTRING (12.2550713 57.1076886, 12.2549552 57.1076998, 12.2535837 57.1078315)",,
202068595,False,2,Östra Vallgatan,residential,50,,False,40.306,"LINESTRING (12.2550713 57.1076886, 12.2551042 57.107806, 12.2551203 57.1079103, 12.2551388 57.108049)",,
202068595,False,2,Östra Vallgatan,residential,50,,True,54.607,"LINESTRING (12.2550713 57.1076886, 12.2550104 57.1074716, 12.2549485 57.1072021)",,
8244956,True,,Östra Långgatan,residential,30,,False,84.219,"LINESTRING (12.2538361 57.1090102, 12.2539676 57.1094882, 12.2540071 57.109632, 12.2540318 57.10976)",,
32951050,False,,Eskilsgatan,residential,30,,False,88.285,"LINESTRING (12.2538361 57.1090102, 12.2536959 57.1090161, 12.2523847 57.1091053)",,
32951050,False,,Eskilsgatan,residential,30,,True,84.513,"LINESTRING (12.2538361 57.1090102, 12.2551893 57.1089182, 12.2552249 57.108916)",,
43126810,False,,Skansgatan,residential,,,False,109.256,"LINESTRING (12.2553223 57.10784, 12.2563172 57.1073928, 12.2565223 57.107306, 12.2567366 57.1072282)",,
166627766,False,2,Sveagatan,tertiary,30,,True,83.773,"LINESTRING (12.2567366 57.1072282, 12.2565467 57.1064819)",,
43126810,False,,Skansgatan,residential,,,False,103.119,"LINESTRING (12.2567366 57.1072282, 12.2570666 57.1071018, 12.2578983 57.1067493, 12.2579089 57.1067239, 12.2579168 57.1067014, 12.257915 57.1066736, 12.2578912 57.1066167)",,
43126810,False,,Skansgatan,residential,,,True,109.256,"LINESTRING (12.2567366 57.1072282, 12.2565223 57.107306, 12.2563172 57.1073928, 12.2553223 57.10784)",,
166627766,False,2,Sveagatan,tertiary,30,,False,77.787,"LINESTRING (12.2567366 57.1072282, 12.2568162 57.1076141, 12.25688 57.1079234)",,
177842447,False,2,Magasinsgatan,tertiary,40,,False,82.856,"LINESTRING (12.2553912 57.1096585, 12.2540318 57.10976)",,
43126812,True,,Östra Vallgatan,unclassified,,,False,83.17999999999999,"LINESTRING (12.2553912 57.1096585, 12.2552926 57.1091738, 12.2552685 57.1090817, 12.2552249 57.108916)",,
"[969846530, 177842447]",False,2,Magasinsgatan,tertiary,"['40', '50']",,True,57.161,"LINESTRING (12.2553912 57.1096585, 12.2557707 57.1096366, 12.2559902 57.1096198, 12.2561683 57.109613, 12.2563327 57.1096068)",,
32980873,False,,Götagatan,residential,30,,False,64.473,"LINESTRING (12.2584411 57.1069509, 12.258392 57.106757, 12.2582996 57.1065338, 12.2582296 57.1063832)",,
43129429,False,,Södra vägen,residential,,,True,71.52000000000001,"LINESTRING (12.2492879 57.1028615, 12.2492832 57.1027718, 12.2493027 57.1026807, 12.2493477 57.102627, 12.2494097 57.1025875, 12.2498653 57.1023388)",,
662644580,True,,Lasarettsgatan,residential,30,,False,88.297,"LINESTRING (12.2492879 57.1028615, 12.2483239 57.1029408, 12.2478423 57.1029802)",,
34421879,False,,Västra Vallgatan,residential,30,,False,121.842,"LINESTRING (12.2481035 57.1040666, 12.2479969 57.1036808, 12.2479875 57.1036457, 12.2478651 57.1030967, 12.2478423 57.1029802)",,
34421879,False,,Västra Vallgatan,residential,30,,True,30.219,"LINESTRING (12.2481035 57.1040666, 12.2481291 57.1041841, 12.2481619 57.1043365)",,
43129436,True,,Södergatan,residential,30,,False,89.945,"LINESTRING (12.2481035 57.1040666, 12.2489029 57.1039629, 12.24955 57.103874)",,
178430558,False,,Kungsgatan,residential,30,,False,40.944,"LINESTRING (12.24955 57.103874, 12.2496435 57.1042387)",,
43129436,True,,Södergatan,residential,30,,False,88.44200000000001,"LINESTRING (12.24955 57.103874, 12.2496316 57.1038632, 12.2503015 57.1037716, 12.2509002 57.103697, 12.2509739 57.1036883)",,
142965934,True,,Kungsgatan,residential,30,,False,113.703,"LINESTRING (12.24955 57.103874, 12.2494198 57.1033836, 12.2493412 57.1031072, 12.2492879 57.1028615)",,
147162874,False,,Bäckgatan,residential,30,,True,100.792,"LINESTRING (12.2466803 57.1051717, 12.2470178 57.1051487, 12.2471385 57.1051409, 12.2475618 57.1051138, 12.2483343 57.105051)",,
43129429,False,,Södra vägen,residential,,,False,104.018,"LINESTRING (12.2510771 57.1013947, 12.2508944 57.1015826, 12.2505968 57.1018931, 12.2505109 57.1019695, 12.2503921 57.1020468, 12.2501501 57.1021737)",,
43129436,True,,Södergatan,residential,30,,False,96.294,"LINESTRING (12.2524253 57.1034975, 12.2539676 57.1032778)",,
147163001,True,,Östra Långgatan,residential,30,,False,60.685,"LINESTRING (12.2524253 57.1034975, 12.2524743 57.1037245, 12.2525338 57.1040107, 12.2525398 57.1040397)",,
