osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes,ref,junction,width,access
"[1187689449, 23634830]",Slottsgatan,trunk,40,True,False,144.55599999999998,,"LINESTRING (12.8542274 56.6722433, 12.854357 56.6722715, 12.854437 56.6722847, 12.8545225 56.6722919, 12.8546305 56.6722924, 12.8547281 56.6722901, 12.8548793 56.6722827, 12.8551836 56.6722656, 12.8553147 56.6722574, 12.8559938 56.6722047, 12.856199 56.6721923, 12.8562876 56.6721888, 12.8565674 56.6721797)","['2', '3']",E 6.04,,,
23634832,Karlsrorondellen,trunk,40,True,False,27.782999999999998,,"LINESTRING (12.8542274 56.6722433, 12.8542613 56.6722684, 12.8542869 56.6722963, 12.8543036 56.6723261, 12.8543108 56.6723571, 12.8543084 56.6723883, 12.8542964 56.6724188, 12.8542751 56.6724478, 12.8542453 56.6724744)",2,E 6.06,roundabout,,
372034731,Södra vägen,tertiary,30,False,False,12.768,,"LINESTRING (12.8565674 56.6721797, 12.8565978 56.6722933)",2,,,,
372034735,Slottsgatan,trunk,40,True,False,74.335,,"LINESTRING (12.8565674 56.6721797, 12.8569044 56.6721824, 12.8571687 56.6721936, 12.8574135 56.6722085, 12.8577783 56.6722364)",2,E 6.04,,,
"[1166120154, 1168924139]",Södra vägen,tertiary,30,False,True,27.200000000000003,,"LINESTRING (12.8565674 56.6721797, 12.8565432 56.6720858, 12.8565356 56.6720497, 12.8565105 56.6719371)",2,,,,
8244203,Bredgatan,residential,30,False,False,112.824,,"LINESTRING (12.8600299 56.669892, 12.86021 56.6698705, 12.8618344 56.6696765)",,,,,
461361122,Strandgatan,residential,30,False,True,87.519,,"LINESTRING (12.8600299 56.669892, 12.8601653 56.6702753, 12.8603297 56.6706615)",,,,,
24001808,Backhausgatan,residential,30,False,True,67.966,,"LINESTRING (12.8519191 56.6745965, 12.8514006 56.6751373)",,,,,
24007588,Brogatan,residential,30,False,False,14.551,,"LINESTRING (12.8519191 56.6745965, 12.8516986 56.674547)",,,,,
24007588,Brogatan,residential,30,False,True,85.14,,"LINESTRING (12.8519191 56.6745965, 12.8523794 56.6746788, 12.8526078 56.6746842, 12.8529106 56.674691, 12.8530177 56.6746907, 12.8532881 56.674682)",,,,,
23634687,Brogatan,residential,30,False,True,45.251,,"LINESTRING (12.8532881 56.674682, 12.8535285 56.6746673, 12.854016 56.6746092)",,,,,
24007588,Brogatan,residential,30,False,False,85.14,,"LINESTRING (12.8532881 56.674682, 12.8530177 56.6746907, 12.8529106 56.674691, 12.8526078 56.6746842, 12.8523794 56.6746788, 12.8519191 56.6745965)",,,,,
75732182,Karl XI:s väg,tertiary,30,False,False,114.118,,"LINESTRING (12.8532881 56.674682, 12.8533379 56.6747476, 12.853552 56.6752336, 12.8536204 56.6753872, 12.8537058 56.6755792, 12.8537672 56.6756727)",2,,,,
75732182,Karl XI:s väg,tertiary,30,False,True,113.824,,"LINESTRING (12.8532881 56.674682, 12.8532662 56.6746183, 12.8528749 56.673977, 12.8528274 56.673806, 12.8528135 56.6736968)",2,,,,
23952329,Klammerdammsgatan,residential,30,False,False,54.25,,"LINESTRING (12.8537672 56.6756727, 12.8540301 56.6756311, 12.8546141 56.6755261)",,,,,
23968283,Stenvinkelsgatan,residential,30,False,False,160.716,,"LINESTRING (12.8537672 56.6756727, 12.8535233 56.6757046, 12.8533851 56.6757089, 12.852327 56.6753832, 12.8514006 56.6751373)",,,,,
75732182,Karl XI:s väg,tertiary,30,False,False,83.237,,"LINESTRING (12.8537672 56.6756727, 12.8538584 56.6757755, 12.8544091 56.6763329)",2,,,,
75732182,Karl XI:s väg,tertiary,30,False,True,114.11800000000001,,"LINESTRING (12.8537672 56.6756727, 12.8537058 56.6755792, 12.8536204 56.6753872, 12.853552 56.6752336, 12.8533379 56.6747476, 12.8532881 56.674682)",2,,,,
"[1188279662, 1188279654]",Slottsjordsvägen,secondary,40,True,False,149.30800000000002,,"LINESTRING (12.8519097 56.6701529, 12.8511658 56.6699235, 12.8508574 56.6698247, 12.8505258 56.6697268, 12.8502222 56.6696473, 12.8501085 56.6696217, 12.8500139 56.6695996, 12.8497404 56.6695384)","['1', '2']",N 600,,,
1188279663,Slottsjordsvägen,secondary,40,False,False,242.60600000000002,,"LINESTRING (12.8519097 56.6701529, 12.8530473 56.6705286, 12.8533605 56.6706478, 12.8536187 56.670793, 12.8538235 56.670966, 12.8539369 56.6711243, 12.8539955 56.6713327, 12.8539911 56.6717855)",2,N 600,,,
90380304,Slottsjordsvägen,secondary,40,True,False,47.188,,"LINESTRING (12.8539911 56.6717855, 12.8540548 56.6720579, 12.8540812 56.672132, 12.8541291 56.6722014)",1,N 600,,,
1188279663,Slottsjordsvägen,secondary,40,False,True,242.606,,"LINESTRING (12.8539911 56.6717855, 12.8539955 56.6713327, 12.8539369 56.6711243, 12.8538235 56.670966, 12.8536187 56.670793, 12.8533605 56.6706478, 12.8530473 56.6705286, 12.8519097 56.6701529)",2,N 600,,,
1166299740,Skepparegatan,residential,30,False,True,75.482,,"LINESTRING (12.8493464 56.6715704, 12.8494519 56.6709942, 12.8494777 56.6708955)",,,,,
372034731,Södra vägen,tertiary,30,False,True,12.768,,"LINESTRING (12.8565978 56.6722933, 12.8565674 56.6721797)",2,,,,
153851827,Rådhusgatan,residential,30,False,False,36.961,,"LINESTRING (12.8565978 56.6722933, 12.8566206 56.6723851, 12.8566336 56.6724303, 12.8566506 56.6724695, 12.8566774 56.6725056, 12.8567163 56.6725273, 12.8567746 56.6725557, 12.856842 56.6725743)",2,,,,
"[1187689442, 1187689443, 372034734]",Slottsgatan,trunk,40,True,False,145.39199999999997,,"LINESTRING (12.8565978 56.6722933, 12.8564406 56.6722956, 12.8563041 56.6722992, 12.8557141 56.6723329, 12.8554999 56.6723487, 12.8552115 56.6723704, 12.8548904 56.6723962, 12.8545345 56.6724331, 12.8543438 56.6724597, 12.8542453 56.6724744)","['2', '3']",E 6.04,,,
153851827,Rådhusgatan,residential,30,False,False,47.761,,"LINESTRING (12.856842 56.6725743, 12.8569463 56.6725872, 12.8570563 56.6725914, 12.8573385 56.6725672, 12.8575328 56.6725505, 12.8576151 56.6725493)",2,,,,
153851827,Rådhusgatan,residential,30,False,True,36.961,,"LINESTRING (12.856842 56.6725743, 12.8567746 56.6725557, 12.8567163 56.6725273, 12.8566774 56.6725056, 12.8566506 56.6724695, 12.8566336 56.6724303, 12.8566206 56.6723851, 12.8565978 56.6722933)",2,,,,
90380257,Rådhusgatan,residential,30,True,False,65.514,,"LINESTRING (12.8576151 56.6725493, 12.8577956 56.6725313, 12.8580643 56.6725318, 12.8583003 56.6725094, 12.8585216 56.6724811, 12.8585772 56.6724836, 12.8586133 56.6724958, 12.8586414 56.672522)",,,,,
153851827,Rådhusgatan,residential,30,False,True,47.760999999999996,,"LINESTRING (12.8576151 56.6725493, 12.8575328 56.6725505, 12.8573385 56.6725672, 12.8570563 56.6725914, 12.8569463 56.6725872, 12.856842 56.6725743)",2,,,,
23967646,Hamngatan,residential,30,False,False,97.425,,"LINESTRING (12.8586414 56.672522, 12.8589765 56.6733786)",,,,,
23967646,Hamngatan,residential,30,False,True,97.425,,"LINESTRING (12.8589765 56.6733786, 12.8586414 56.672522)",,,,,
"[23623848, 23623847]","['Kyrkogatan', 'Storgatan']",residential,30,True,False,168.653,,"LINESTRING (12.8589765 56.6733786, 12.8580924 56.673492, 12.8579807 56.673484, 12.8576151 56.6725493)",,,,,
153851820,Hamngatan,residential,30,False,False,103.10799999999999,,"LINESTRING (12.8589765 56.6733786, 12.8591866 56.6738684, 12.8593065 56.674236, 12.8593248 56.6742856)",,,,,
"[23634688, 90380266, 23623851, 1240364811, 23679370]","['Fredsgatan', 'Österbro', 'Brogatan']",residential,30,False,False,166.25099999999998,yes,"LINESTRING (12.8593248 56.6742856, 12.8594761 56.6742714, 12.860393 56.6741596, 12.8605125 56.6741438, 12.8605859 56.6740922, 12.8608772 56.6738464, 12.8609828 56.6737396, 12.8611119 56.6736492, 12.8612378 56.6735979, 12.8614774 56.673535)",,,,,
"[153851820, 500483855]",Hamngatan,residential,30,False,False,283.18499999999995,,"LINESTRING (12.8593248 56.6742856, 12.8593384 56.6743321, 12.8595043 56.674804, 12.85963 56.6750596, 12.859859 56.675598, 12.8600872 56.6761388, 12.8601856 56.6763935, 12.860264 56.6765867, 12.8603248 56.6767716)",,,,,
153851820,Hamngatan,residential,30,False,True,103.108,,"LINESTRING (12.8593248 56.6742856, 12.8593065 56.674236, 12.8591866 56.6738684, 12.8589765 56.6733786)",,,,,
23634832,Karlsrorondellen,trunk,40,True,False,11.874,,"LINESTRING (12.8542453 56.6724744, 12.8542203 56.6724908, 12.8541921 56.6725054, 12.8541609 56.6725182, 12.8541272 56.6725289, 12.8540916 56.6725374)",2,E 6.06,roundabout,,
75732184,Timmermansleden,trunk,40,True,False,8.693,,"LINESTRING (12.8537183 56.6724813, 12.8535908 56.6724466)",,E 6.06,,,
23634832,Karlsrorondellen,trunk,40,True,False,11.147,,"LINESTRING (12.8537183 56.6724813, 12.8537001 56.6724679, 12.8536842 56.6724537, 12.8536708 56.6724387, 12.8536598 56.6724231, 12.8536515 56.6724071, 12.8536459 56.6723906)",2,E 6.06,roundabout,,
75732182,Karl XI:s väg,tertiary,30,False,False,115.69500000000001,,"LINESTRING (12.8534638 56.6727284, 12.8531077 56.6731683, 12.8528772 56.673454, 12.8528236 56.6735727, 12.8528135 56.6736968)",2,,,,
"[23634885, 1169010191]",Karl XI:s väg,tertiary,30,True,False,32.317,,"LINESTRING (12.8534638 56.6727284, 12.8535201 56.6725814, 12.8535563 56.6725018, 12.8535908 56.6724466)",2,,,,
23623857,Patrikshillsvägen,residential,30,False,True,188.47400000000002,,"LINESTRING (12.8529354 56.6697003, 12.8533862 56.6697384, 12.8536886 56.669764, 12.8538817 56.6697752, 12.8539046 56.6697746, 12.8541031 56.669765, 12.8542652 56.6697495, 12.8544473 56.6697352, 12.8557751 56.6696164, 12.8559868 56.6696059)",,,,,
375378882,Viktoriagatan,trunk,40,True,False,9.831,,"LINESTRING (12.8610725 56.672452, 12.8609131 56.6724641)",2,E 6.04,,,
"[8244184, 1188168933]",Strandgatan,residential,30,False,True,123.01700000000001,,"LINESTRING (12.8610725 56.672452, 12.8610818 56.6725059, 12.8610957 56.6725624, 12.8611119 56.6726031, 12.8612497 56.6729298, 12.8613208 56.6731283, 12.8614248 56.6734208, 12.8614774 56.673535)",3,,,,
461361123,Strandgatan,residential,30,True,False,14.934000000000001,,"LINESTRING (12.8610725 56.672452, 12.8611298 56.6724097, 12.8611719 56.672383, 12.8612325 56.6723509)",1,,,,
95691644,Stationsgatan,tertiary,30,False,False,95.872,,"LINESTRING (12.8639139 56.6701913, 12.864244 56.6710342)",2,,,,
95914925,Kaptensgatan,residential,30,False,True,6.346,,"LINESTRING (12.8639139 56.6701913, 12.8640149 56.670178)",,,,,
95914925,Kaptensgatan,residential,30,False,False,112.078,,"LINESTRING (12.8639139 56.6701913, 12.8638142 56.6702051, 12.8622631 56.6704141, 12.8621321 56.670431)",,,,,
461361122,Strandgatan,residential,30,False,True,94.418,,"LINESTRING (12.8603297 56.6706615, 12.86066 56.671491)",,,,,
95914925,Kaptensgatan,residential,30,False,True,113.08600000000001,,"LINESTRING (12.8603297 56.6706615, 12.860457 56.6706482, 12.8620304 56.6704483, 12.8621321 56.670431)",,,,,
461361122,Strandgatan,residential,30,False,False,87.519,,"LINESTRING (12.8603297 56.6706615, 12.8601653 56.6702753, 12.8600299 56.669892)",,,,,
23634832,Karlsrorondellen,trunk,40,True,False,5.286,,"LINESTRING (12.8540916 56.6725374, 12.854071 56.6725411, 12.8540501 56.6725441, 12.8540288 56.6725463, 12.8540074 56.6725478)",2,E 6.06,roundabout,,
23634832,Karlsrorondellen,trunk,40,True,False,5.3069999999999995,,"LINESTRING (12.8537468 56.6722316, 12.8537687 56.6722212, 12.8537921 56.6722118, 12.8538169 56.6722036)",2,E 6.06,roundabout,,
"[23940833, 23940834, 271366639, 23967506, 95351477]","['Orups gränd', 'Norre Katts gränd', 'Storgatan']","['residential', 'living_street']",30,True,False,189.316,,"LINESTRING (12.8603248 56.6767716, 12.8602794 56.6767945, 12.8602217 56.6768063, 12.8596449 56.6768801, 12.8591773 56.6769317, 12.8592133 56.6770457, 12.8592943 56.6772343, 12.859341 56.6773281, 12.8593974 56.6773384, 12.8594225 56.6773396, 12.8595633 56.6773292, 12.8604541 56.6771648)",,,,,
90124937,Hamngatan,residential,30,False,False,45.218,,"LINESTRING (12.8603248 56.6767716, 12.8603224 56.6768102, 12.8603028 56.6768429, 12.8603025 56.6768743, 12.8604541 56.6771648)",,,,,
"[153851820, 500483855]",Hamngatan,residential,30,False,True,283.185,,"LINESTRING (12.8603248 56.6767716, 12.860264 56.6765867, 12.8601856 56.6763935, 12.8600872 56.6761388, 12.859859 56.675598, 12.85963 56.6750596, 12.8595043 56.674804, 12.8593384 56.6743321, 12.8593248 56.6742856)",,,,,
8244203,Bredgatan,residential,30,False,True,112.824,,"LINESTRING (12.8618344 56.6696765, 12.86021 56.6698705, 12.8600299 56.669892)",,,,,
23941867,Kungsgatan,residential,30,False,False,86.006,,"LINESTRING (12.8618344 56.6696765, 12.8618407 56.6697614, 12.8621122 56.6703785, 12.8621321 56.670431)",,,,,
23941867,Kungsgatan,residential,30,False,False,94.74499999999999,,"LINESTRING (12.8621321 56.670431, 12.8621759 56.6705063, 12.862469 56.6712024, 12.8624657 56.6712609)",,,,,
23941867,Kungsgatan,residential,30,False,True,86.006,,"LINESTRING (12.8621321 56.670431, 12.8621122 56.6703785, 12.8618407 56.6697614, 12.8618344 56.6696765)",,,,,
95914925,Kaptensgatan,residential,30,False,False,113.08600000000001,,"LINESTRING (12.8621321 56.670431, 12.8620304 56.6704483, 12.860457 56.6706482, 12.8603297 56.6706615)",,,,,
95914925,Kaptensgatan,residential,30,False,True,112.078,,"LINESTRING (12.8621321 56.670431, 12.8622631 56.6704141, 12.8638142 56.6702051, 12.8639139 56.6701913)",,,,,
23624133,Syskonhamnsgatan,residential,30,False,False,113.248,,"LINESTRING (12.8624657 56.6712609, 12.8623519 56.6712763, 12.86186 56.6713385, 12.8607853 56.6714749, 12.86066 56.671491)",,,,,
23624133,Syskonhamnsgatan,residential,30,False,True,111.627,,"LINESTRING (12.8624657 56.6712609, 12.8625888 56.6712438, 12.8628649 56.67121, 12.8641422 56.6710376, 12.864244 56.6710342)",,,,,
23941867,Kungsgatan,residential,30,False,False,98.57000000000001,,"LINESTRING (12.8624657 56.6712609, 12.8624965 56.6713383, 12.8626193 56.6716523, 12.8627615 56.6720032, 12.8627924 56.6720807, 12.8628119 56.6721267)",,,,,
23941867,Kungsgatan,residential,30,False,True,94.745,,"LINESTRING (12.8624657 56.6712609, 12.862469 56.6712024, 12.8621759 56.6705063, 12.8621321 56.670431)",,,,,
23941867,Kungsgatan,residential,30,False,True,98.57,,"LINESTRING (12.8628119 56.6721267, 12.8627924 56.6720807, 12.8627615 56.6720032, 12.8626193 56.6716523, 12.8624965 56.6713383, 12.8624657 56.6712609)",,,,,
1188168938,Viktoriagatan,trunk,40,True,False,31.221000000000004,,"LINESTRING (12.8628119 56.6721267, 12.8630168 56.6721303, 12.8633228 56.6721287)",1,E 6.04,,,
375378884,Kungsgatan,residential,30,False,False,45.818,,"LINESTRING (12.8628906 56.6722739, 12.862921 56.6723565, 12.8629352 56.6723924, 12.8630477 56.6726768)",,,,,
450080911,Viktoriagatan,trunk,40,True,False,44.226,,"LINESTRING (12.8628906 56.6722739, 12.8627969 56.6722849, 12.8626241 56.6723015, 12.8621747 56.6723313)",1,E 6.04,,,
95691654,Fredsgatan,residential,30,False,True,114.897,,"LINESTRING (12.8633086 56.6733015, 12.8630786 56.6733328, 12.86275 56.6733776, 12.8621192 56.6734636, 12.8620776 56.6734693, 12.8617491 56.6735116, 12.8614774 56.673535)",,,,,
95691660,Fredsgatan,residential,30,False,False,118.74199999999999,,"LINESTRING (12.8633086 56.6733015, 12.8635003 56.6732801, 12.8650235 56.6730868, 12.8652032 56.6730633)",,,,,
95691681,Kungsgatan,residential,30,False,False,101.303,,"LINESTRING (12.8633086 56.6733015, 12.8633469 56.673396, 12.8636386 56.6741943)",,,,,
375378884,Kungsgatan,residential,30,False,True,71.27900000000001,,"LINESTRING (12.8633086 56.6733015, 12.8632913 56.6732468, 12.8630477 56.6726768)",,,,,
95362347,Kungsgatan,residential,30,False,True,57.866,,"LINESTRING (12.86413 56.6753479, 12.8639072 56.6748421)",,,,,
95362346,Kungsgatan,residential,30,False,False,81.251,,"LINESTRING (12.86413 56.6753479, 12.8641712 56.6753951, 12.8644333 56.676058)",,,,,
90124937,Hamngatan,residential,30,False,True,45.218,,"LINESTRING (12.8604541 56.6771648, 12.8603025 56.6768743, 12.8603028 56.6768429, 12.8603224 56.6768102, 12.8603248 56.6767716)",,,,,
24419351,Hantverksgatan,residential,30,True,False,112.827,,"LINESTRING (12.8548446 56.6736764, 12.8544666 56.6726832)",1,,,,
"[23967644, 23967645, 153851823]","['Kyrkogatan', 'Hospitalsgatan']",residential,30,True,False,253.66099999999997,,"LINESTRING (12.8548446 56.6736764, 12.8558377 56.6736541, 12.8559828 56.6736526, 12.8561626 56.6736508, 12.8563338 56.6736482, 12.8570589 56.673593, 12.8571049 56.6735869, 12.8571233 56.6735686, 12.8571233 56.6735338, 12.8569342 56.6729473, 12.8568779 56.6728552, 12.8568134 56.6726942, 12.8568242 56.6726334, 12.856842 56.6725743)",,,,4,
23967644,Kyrkogatan,residential,30,True,False,73.368,,"LINESTRING (12.8536443 56.6736981, 12.8548446 56.6736764)",,,,,
24004700,Vallgatan,residential,30,False,False,124.257,,"LINESTRING (12.8536443 56.6736981, 12.8536472 56.6736399, 12.853668 56.6736138, 12.853735 56.6735014, 12.8539127 56.6732756, 12.8540873 56.6730671, 12.8543271 56.6728125, 12.8544666 56.6726832)",,,,,
24004700,Vallgatan,residential,30,False,True,104.038,,"LINESTRING (12.8536443 56.6736981, 12.8536566 56.6737917, 12.8536847 56.6738921, 12.853733 56.6739864, 12.8538959 56.6743031, 12.85395 56.6744485, 12.854016 56.6746092)",,,,,
24004700,Vallgatan,residential,30,False,True,124.257,,"LINESTRING (12.8544666 56.6726832, 12.8543271 56.6728125, 12.8540873 56.6730671, 12.8539127 56.6732756, 12.853735 56.6735014, 12.853668 56.6736138, 12.8536472 56.6736399, 12.8536443 56.6736981)",,,,,
"[90380251, 24419351]",Hantverksgatan,residential,30,True,False,30.985,,"LINESTRING (12.8544666 56.6726832, 12.8544451 56.6726397, 12.8544069 56.6726121, 12.8543712 56.6725858, 12.8543118 56.6725593, 12.8542168 56.6725415, 12.8540916 56.6725374)",1,,,,
362527630,Hantverksgatan,residential,30,True,False,99.36500000000001,,"LINESTRING (12.8551548 56.6745536, 12.8550361 56.6742117, 12.8548446 56.6736764)",,,,,
24875363,Fogdegatan,tertiary,40,False,False,93.604,,"LINESTRING (12.8515369 56.6774918, 12.8517569 56.6773942, 12.8521445 56.6771816, 12.8525495 56.6770081, 12.8526789 56.676933)",,,,,
95404219,Fogdegatan,tertiary,40,False,True,124.179,,"LINESTRING (12.8515369 56.6774918, 12.8513733 56.6775691, 12.851144 56.6776907, 12.8501345 56.678299)",,N 611,,,
"[24001768, 709619004]",Seminariegatan,"['unclassified', 'residential']",30,False,True,361.939,,"LINESTRING (12.8515369 56.6774918, 12.8518233 56.6775625, 12.8519399 56.6775898, 12.852066 56.6775927, 12.8522137 56.6776249, 12.85229 56.6776458, 12.8523999 56.6777028, 12.8526304 56.6778035, 12.8534541 56.6781723, 12.8538954 56.6783146, 12.8541857 56.6783816, 12.8543 56.6783831, 12.8544377 56.67836, 12.8547956 56.6777061, 12.85503 56.6772662, 12.8551691 56.677159, 12.8553015 56.6770738)",,,,,
95404219,Fogdegatan,tertiary,40,False,False,124.179,,"LINESTRING (12.8501345 56.678299, 12.851144 56.6776907, 12.8513733 56.6775691, 12.8515369 56.6774918)",,N 611,,,
24007588,Brogatan,residential,30,False,True,97.542,,"LINESTRING (12.8502617 56.6741645, 12.8516986 56.674547)",,,,,
24413724,Hvitfeldtsgatan,residential,30,False,False,75.232,,"LINESTRING (12.8502617 56.6741645, 12.8507726 56.6735489)",,,,,
24413724,Hvitfeldtsgatan,residential,30,False,True,65.553,,"LINESTRING (12.8502617 56.6741645, 12.8497665 56.6746875)",,,,,
23968318,Torsgatan,residential,30,False,True,52.064,,"LINESTRING (12.8513816 56.6728433, 12.8522302 56.6728002)",,,,,
24413724,Hvitfeldtsgatan,residential,30,False,True,86.834,,"LINESTRING (12.8513816 56.6728433, 12.8507726 56.6735489)",,,,,
24413724,Hvitfeldtsgatan,residential,30,False,False,65.553,,"LINESTRING (12.8497665 56.6746875, 12.8502617 56.6741645)",,,,,
23968283,Stenvinkelsgatan,residential,30,False,True,111.689,,"LINESTRING (12.8497665 56.6746875, 12.851017 56.6750435, 12.8514006 56.6751373)",,,,,
23968317,Kasten Rönnowsgatan,residential,30,True,False,78.853,,"LINESTRING (12.8507726 56.6735489, 12.8519308 56.6738619)",,,,,
24413724,Hvitfeldtsgatan,residential,30,False,False,86.834,,"LINESTRING (12.8507726 56.6735489, 12.8513816 56.6728433)",,,,,
24413724,Hvitfeldtsgatan,residential,30,False,True,75.232,,"LINESTRING (12.8507726 56.6735489, 12.8502617 56.6741645)",,,,,
23968320,Barnhemsgatan,residential,30,False,False,122.328,,"LINESTRING (12.8519308 56.6738619, 12.8518496 56.6737317, 12.8518866 56.6735886, 12.852002 56.673427, 12.8521174 56.6732838, 12.8521682 56.673113, 12.8521913 56.6729745, 12.8522302 56.6728002)",,,,,
23968320,Barnhemsgatan,residential,30,False,True,78.71400000000001,,"LINESTRING (12.8519308 56.6738619, 12.8519391 56.6739504, 12.8519284 56.6740941, 12.8519339 56.674159, 12.8518819 56.6742712, 12.8517987 56.6744326, 12.8517636 56.6744757, 12.8516986 56.674547)",,,,,
23968318,Torsgatan,residential,30,False,False,52.064,,"LINESTRING (12.8522302 56.6728002, 12.8513816 56.6728433)",,,,,
23968318,Torsgatan,residential,30,False,True,50.991,,"LINESTRING (12.8522302 56.6728002, 12.8523565 56.672774, 12.8525027 56.6727158, 12.8526426 56.6726325, 12.8528563 56.672507)",,,,,
23968320,Barnhemsgatan,residential,30,False,True,122.328,,"LINESTRING (12.8522302 56.6728002, 12.8521913 56.6729745, 12.8521682 56.673113, 12.8521174 56.6732838, 12.852002 56.673427, 12.8518866 56.6735886, 12.8518496 56.6737317, 12.8519308 56.6738619)",,,,,
