osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,bridge
533247742,False,David Anders gata,residential,50,True,221.672,"LINESTRING (13.2806963 56.2830032, 13.2806777 56.2825232, 13.2806187 56.2821372, 13.2805965 56.2819917, 13.2805608 56.2817582, 13.2804908 56.2813009, 13.2804684 56.2811542, 13.280504 56.2810161)",,
168313636,False,Gästgivaregatan,residential,,False,86.304,"LINESTRING (13.2753687 56.281274, 13.2753194 56.281617, 13.2752576 56.2820477)",,
220669061,False,Kungsvägen,tertiary,,False,122.982,"LINESTRING (13.2753687 56.281274, 13.2757464 56.2812812, 13.276462 56.281295, 13.2767507 56.2813005, 13.2772292 56.2813097, 13.2773599 56.2813077)",,
168313634,False,Biblioteksgatan,residential,50,False,121.17399999999999,"LINESTRING (13.2752576 56.2820477, 13.2756724 56.2820995, 13.2771684 56.2822976)",,
168313636,False,Gästgivaregatan,residential,,True,86.304,"LINESTRING (13.2752576 56.2820477, 13.2753194 56.281617, 13.2753687 56.281274)",,
168313634,False,Biblioteksgatan,residential,50,True,121.17399999999999,"LINESTRING (13.2771684 56.2822976, 13.2756724 56.2820995, 13.2752576 56.2820477)",,
26842114,False,Stockholmsvägen,residential,,False,50.938,"LINESTRING (13.2809342 56.2836608, 13.281741 56.2837572)",,
"[26842114, 712382735]",False,"['Skogavägen', 'Stockholmsvägen']",residential,50,True,126.04400000000001,"LINESTRING (13.2809342 56.2836608, 13.2797864 56.2834537, 13.279618 56.2837672, 13.2795874 56.2839026)",,
214814281,False,Norrelid,residential,,False,145.02100000000002,"LINESTRING (13.2809342 56.2836608, 13.2810069 56.2838301, 13.2818882 56.2848489)",,
214814285,False,Skytteparksvägen,residential,,False,164.54999999999998,"LINESTRING (13.2826712 56.2808939, 13.2829246 56.2808356, 13.2836268 56.2807454, 13.2839942 56.2807232, 13.2846187 56.2807403, 13.2852946 56.2807403)",,
"[712382737, 214814298, 712382738]",False,Marknadsgatan,residential,50,True,148.454,"LINESTRING (13.2795874 56.2839026, 13.2789376 56.2839551, 13.2788618 56.2839958, 13.2788477 56.2840563, 13.278946 56.2842502, 13.2791947 56.2847404, 13.2792632 56.2848755)",,
"[26842114, 712382735]",False,"['Skogavägen', 'Stockholmsvägen']",residential,50,False,126.044,"LINESTRING (13.2795874 56.2839026, 13.279618 56.2837672, 13.2797864 56.2834537, 13.2809342 56.2836608)",,
"[712382736, 214814282, 712382735]",False,Skogavägen,residential,50,True,119.47699999999999,"LINESTRING (13.2795874 56.2839026, 13.2797072 56.2841469, 13.2800668 56.2845506, 13.2802178 56.2847269, 13.2803538 56.2848856)",,
214814329,False,Paviljonggatan,residential,50,False,64.124,"LINESTRING (13.2796178 56.2807152, 13.280504 56.2810161)",,
566468180,False,Timmergatan,residential,50,False,55.09,"LINESTRING (13.2796178 56.2807152, 13.2799788 56.2802621)",,
"[77025888, 214814329]",False,"['Paviljonggatan', 'Bäckgatan']","['residential', 'unclassified']",50,"[False, True]",364.53999999999996,"LINESTRING (13.2796178 56.2807152, 13.2784703 56.2806164, 13.278493 56.2811326, 13.2784391 56.2820424, 13.2784373 56.2820721, 13.2784408 56.2832495)",,
214814279,False,Liewensgatan,residential,,True,92.409,"LINESTRING (13.2819519 56.286199, 13.2834491 56.2861913)",,
214814281,False,Norrelid,residential,,False,106.083,"LINESTRING (13.2819519 56.286199, 13.2819426 56.2865489, 13.282035 56.2868408, 13.2821767 56.2871383)",,
214814281,False,Norrelid,residential,,True,152.774,"LINESTRING (13.2819519 56.286199, 13.2821113 56.2853059, 13.2820959 56.2851862, 13.2818882 56.2848489)",,
214814279,False,Liewensgatan,residential,,False,92.409,"LINESTRING (13.2834491 56.2861913, 13.2819519 56.286199)",,
26842115,False,Sonnarpsvägen,residential,,True,81.626,"LINESTRING (13.2887652 56.2867145, 13.2886924 56.2866223, 13.2886321 56.286546, 13.2885503 56.2864831, 13.2884582 56.2864123, 13.2882925 56.2863338, 13.2879304 56.2861622)",,
214814329,False,Paviljonggatan,residential,50,True,64.124,"LINESTRING (13.280504 56.2810161, 13.2796178 56.2807152)",,
533247741,False,Pinnågatan,residential,,False,62.935,"LINESTRING (13.280504 56.2810161, 13.2809821 56.2805162)",,
533247742,False,David Anders gata,residential,50,False,221.672,"LINESTRING (13.280504 56.2810161, 13.2804684 56.2811542, 13.2804908 56.2813009, 13.2805608 56.2817582, 13.2805965 56.2819917, 13.2806187 56.2821372, 13.2806777 56.2825232, 13.2806963 56.2830032)",,
214814333,False,Timmergatan,residential,,True,56.003,"LINESTRING (13.2805074 56.2798433, 13.2800856 56.2802892)",,
533247738,False,Hyvelgränden,residential,50,False,61.129,"LINESTRING (13.2805074 56.2798433, 13.2814112 56.280068)",,
214814333,False,Timmergatan,residential,,False,60.792,"LINESTRING (13.2805074 56.2798433, 13.2804504 56.2797444, 13.2808271 56.279354)",,
533247739,False,Brädgränden,residential,50,False,67.685,"LINESTRING (13.2808271 56.279354, 13.2818082 56.2796258)",,
214814333,False,Timmergatan,residential,,False,57.751,"LINESTRING (13.2808271 56.279354, 13.2807965 56.2792439, 13.2811156 56.2788764)",,
214814333,False,Timmergatan,residential,,True,60.792,"LINESTRING (13.2808271 56.279354, 13.2804504 56.2797444, 13.2805074 56.2798433)",,
533247755,False,Träskomakaregatan,residential,50,True,37.571,"LINESTRING (13.2804581 56.2861361, 13.2810621 56.2861782)",,
214814282,False,Skogavägen,residential,,False,144.68,"LINESTRING (13.2804581 56.2861361, 13.2806301 56.2859256, 13.2806824 56.2857617, 13.2806991 56.2856059, 13.2806622 56.2854377, 13.2803538 56.2848856)",,
214814282,False,Skogavägen,residential,,True,115.37899999999999,"LINESTRING (13.2804581 56.2861361, 13.2799172 56.2865068, 13.2796732 56.2867485, 13.2794953 56.2870143)",,
533247755,False,Träskomakaregatan,residential,50,False,111.536,"LINESTRING (13.2804581 56.2861361, 13.2796203 56.2861049, 13.2786606 56.2860369)",,
26842115,False,Sonnarpsvägen,residential,,False,81.626,"LINESTRING (13.2879304 56.2861622, 13.2882925 56.2863338, 13.2884582 56.2864123, 13.2885503 56.2864831, 13.2886321 56.286546, 13.2886924 56.2866223, 13.2887652 56.2867145)",,
26842115,False,Sonnarpsvägen,residential,,True,181.71699999999998,"LINESTRING (13.2879304 56.2861622, 13.2878997 56.2861497, 13.2875805 56.2860199, 13.2872978 56.2859048, 13.2866774 56.2856524, 13.2863772 56.2855303, 13.2859819 56.2853695, 13.2858944 56.2852946, 13.2858471 56.2851883, 13.2858518 56.2850938)",,
26842117,False,Göingegatan,residential,,False,160.108,"LINESTRING (13.2879304 56.2861622, 13.288082 56.2861019, 13.2882191 56.2860685, 13.2899787 56.2860427, 13.2904764 56.2860443)",,
214814271,False,Skytteparksvägen,residential,50,True,196.958,"LINESTRING (13.2888831 56.2791921, 13.2880006 56.279746, 13.2876896 56.2799454, 13.2871881 56.2803549, 13.2870513 56.280617)",,
214814285,False,Skytteparksvägen,residential,,False,64.088,"LINESTRING (13.2880866 56.2807227, 13.2888961 56.2810836)",,
214814285,False,Skytteparksvägen,residential,,True,65.62899999999999,"LINESTRING (13.2880866 56.2807227, 13.2878023 56.2806602, 13.287518 56.2806275, 13.2870513 56.280617)",,
214814286,False,Skytteparksvägen,residential,50,False,117.684,"LINESTRING (13.2880866 56.2807227, 13.2883762 56.2805053, 13.2892802 56.2798978)",,
214814338,False,Skytteparksvägen,residential,50,False,90.884,"LINESTRING (13.2899186 56.2804955, 13.2888961 56.2810836)",,
26842114,False,Stockholmsvägen,residential,,False,138.376,"LINESTRING (13.2837208 56.2839257, 13.2840982 56.2839318, 13.284882 56.2839163, 13.2853966 56.2839188, 13.2859617 56.28393)",,
26842114,False,Stockholmsvägen,residential,,True,114.41499999999999,"LINESTRING (13.2837208 56.2839257, 13.2831855 56.2839039, 13.2826157 56.2838509, 13.2818899 56.2837731)",,
214814314,False,Bjäregatan,residential,50,False,89.226,"LINESTRING (13.2837208 56.2839257, 13.2837066 56.2841636, 13.2837495 56.2842678, 13.2838514 56.2844941, 13.2840059 56.2847013)",,
214814302,False,Valhallavägen,residential,,False,67.322,"LINESTRING (13.2792632 56.2848755, 13.2803538 56.2848856)",,
214814302,False,Valhallavägen,residential,,True,65.96,"LINESTRING (13.2792632 56.2848755, 13.2781946 56.2848675)",,
"[712382737, 712382738, 214814298]",False,Marknadsgatan,residential,50,False,148.454,"LINESTRING (13.2792632 56.2848755, 13.2791947 56.2847404, 13.278946 56.2842502, 13.2788477 56.2840563, 13.2788618 56.2839958, 13.2789376 56.2839551, 13.2795874 56.2839026)",,
214814302,False,Valhallavägen,residential,,False,115.731,"LINESTRING (13.2840059 56.2847013, 13.2858781 56.284759)",,
214814302,False,Valhallavägen,residential,,True,90.777,"LINESTRING (13.2840059 56.2847013, 13.2825357 56.284724)",,
214814314,False,Bjäregatan,residential,50,True,89.226,"LINESTRING (13.2840059 56.2847013, 13.2838514 56.2844941, 13.2837495 56.2842678, 13.2837066 56.2841636, 13.2837208 56.2839257)",,
26842110,False,Hallandsvägen,tertiary,50,False,91.089,"LINESTRING (13.2786606 56.2860369, 13.2787099 56.286167, 13.278741 56.2863274, 13.278731 56.2864638, 13.2786955 56.2866014, 13.2785907 56.2868439)",,
26842110,False,Hallandsvägen,tertiary,50,True,133.17399999999998,"LINESTRING (13.2786606 56.2860369, 13.278513 56.2856664, 13.2781946 56.2848675)",,
533247755,False,Träskomakaregatan,residential,50,True,111.536,"LINESTRING (13.2786606 56.2860369, 13.2796203 56.2861049, 13.2804581 56.2861361)",,
214814302,False,Valhallavägen,residential,,False,42.308,"LINESTRING (13.2818882 56.2848489, 13.2825357 56.284724)",,
214814281,False,Norrelid,residential,,False,152.774,"LINESTRING (13.2818882 56.2848489, 13.2820959 56.2851862, 13.2821113 56.2853059, 13.2819519 56.286199)",,
214814281,False,Norrelid,residential,,True,145.02100000000002,"LINESTRING (13.2818882 56.2848489, 13.2810069 56.2838301, 13.2809342 56.2836608)",,
214814302,False,Valhallavägen,residential,,True,95.626,"LINESTRING (13.2818882 56.2848489, 13.2813945 56.2849139, 13.2803538 56.2848856)",,
26842115,False,Sonnarpsvägen,residential,,False,37.263,"LINESTRING (13.2858781 56.284759, 13.2858518 56.2850938)",,
26842115,False,Sonnarpsvägen,residential,,True,92.325,"LINESTRING (13.2858781 56.284759, 13.2859617 56.28393)",,
214814302,False,Valhallavägen,residential,,True,115.731,"LINESTRING (13.2858781 56.284759, 13.2840059 56.2847013)",,
214814302,False,Valhallavägen,residential,,False,90.777,"LINESTRING (13.2825357 56.284724, 13.2840059 56.2847013)",,
214814302,False,Valhallavägen,residential,,True,42.308,"LINESTRING (13.2825357 56.284724, 13.2818882 56.2848489)",,
214814283,False,Åsbogatan,residential,50,True,118.28800000000001,"LINESTRING (13.2825357 56.284724, 13.2818664 56.2839564, 13.281741 56.2837572)",,
214814333,False,Timmergatan,residential,,True,57.751,"LINESTRING (13.2811156 56.2788764, 13.2807965 56.2792439, 13.2808271 56.279354)",,
214814285,False,Skytteparksvägen,residential,,True,139.719,"LINESTRING (13.290506 56.2810458, 13.2896825 56.281482, 13.2895759 56.281493, 13.2894787 56.2814747, 13.2888961 56.2810836)",,
26842114,False,Stockholmsvägen,residential,,False,9.359,"LINESTRING (13.281741 56.2837572, 13.2818899 56.2837731)",,
26842114,False,Stockholmsvägen,residential,,True,50.938,"LINESTRING (13.281741 56.2837572, 13.2809342 56.2836608)",,
214814283,False,Åsbogatan,residential,50,False,118.28800000000001,"LINESTRING (13.281741 56.2837572, 13.2818664 56.2839564, 13.2825357 56.284724)",,
214814281,False,Norrelid,residential,,True,106.083,"LINESTRING (13.2821767 56.2871383, 13.282035 56.2868408, 13.2819426 56.2865489, 13.2819519 56.286199)",,
214814327,False,Korgmakaregatan,residential,50,True,170.638,"LINESTRING (13.2821767 56.2871383, 13.2813601 56.287236, 13.2810132 56.2872496, 13.2806733 56.2872288, 13.2794953 56.2870143)",,
214814286,False,Skytteparksvägen,residential,50,True,117.684,"LINESTRING (13.2892802 56.2798978, 13.2883762 56.2805053, 13.2880866 56.2807227)",,
214814327,False,Korgmakaregatan,residential,50,True,58.957,"LINESTRING (13.2794953 56.2870143, 13.2785907 56.2868439)",,
214814282,False,Skogavägen,residential,,False,115.37899999999999,"LINESTRING (13.2794953 56.2870143, 13.2796732 56.2867485, 13.2799172 56.2865068, 13.2804581 56.2861361)",,
214814327,False,Korgmakaregatan,residential,50,False,170.638,"LINESTRING (13.2794953 56.2870143, 13.2806733 56.2872288, 13.2810132 56.2872496, 13.2813601 56.287236, 13.2821767 56.2871383)",,
214814302,False,Valhallavägen,residential,,True,67.322,"LINESTRING (13.2803538 56.2848856, 13.2792632 56.2848755)",,
"[712382736, 214814282, 712382735]",False,Skogavägen,residential,50,False,119.477,"LINESTRING (13.2803538 56.2848856, 13.2802178 56.2847269, 13.2800668 56.2845506, 13.2797072 56.2841469, 13.2795874 56.2839026)",,
214814282,False,Skogavägen,residential,,True,144.68,"LINESTRING (13.2803538 56.2848856, 13.2806622 56.2854377, 13.2806991 56.2856059, 13.2806824 56.2857617, 13.2806301 56.2859256, 13.2804581 56.2861361)",,
214814302,False,Valhallavägen,residential,,False,95.626,"LINESTRING (13.2803538 56.2848856, 13.2813945 56.2849139, 13.2818882 56.2848489)",,
"[214814280, 660967221, 660967222]",False,Ågatan,residential,50,True,259.664,"LINESTRING (13.2852946 56.2807403, 13.2852726 56.2809609, 13.2852462 56.2814657, 13.2851309 56.2822338, 13.2851134 56.2823498, 13.2851002 56.2824378, 13.2850054 56.2830694)",,yes
214814285,False,Skytteparksvägen,residential,,False,109.30799999999999,"LINESTRING (13.2852946 56.2807403, 13.2861566 56.2806861, 13.2870513 56.280617)",,
214814285,False,Skytteparksvägen,residential,,True,164.54999999999998,"LINESTRING (13.2852946 56.2807403, 13.2846187 56.2807403, 13.2839942 56.2807232, 13.2836268 56.2807454, 13.2829246 56.2808356, 13.2826712 56.2808939)",,
214814271,False,Skytteparksvägen,residential,50,False,196.958,"LINESTRING (13.2870513 56.280617, 13.2871881 56.2803549, 13.2876896 56.2799454, 13.2880006 56.279746, 13.2888831 56.2791921)",,
214814285,False,Skytteparksvägen,residential,,False,65.629,"LINESTRING (13.2870513 56.280617, 13.287518 56.2806275, 13.2878023 56.2806602, 13.2880866 56.2807227)",,
214814285,False,Skytteparksvägen,residential,,True,109.30799999999999,"LINESTRING (13.2870513 56.280617, 13.2861566 56.2806861, 13.2852946 56.2807403)",,
214814285,False,Skytteparksvägen,residential,,True,64.088,"LINESTRING (13.2888961 56.2810836, 13.2880866 56.2807227)",,
214814338,False,Skytteparksvägen,residential,50,True,90.884,"LINESTRING (13.2888961 56.2810836, 13.2899186 56.2804955)",,
214814285,False,Skytteparksvägen,residential,,False,139.719,"LINESTRING (13.2888961 56.2810836, 13.2894787 56.2814747, 13.2895759 56.281493, 13.2896825 56.281482, 13.290506 56.2810458)",,
26842114,False,Stockholmsvägen,residential,,True,159.973,"LINESTRING (13.2885463 56.2840375, 13.2876049 56.2839983, 13.2859617 56.28393)",,
222371394,False,Husarliden,residential,,False,126.54899999999999,"LINESTRING (13.2885463 56.2840375, 13.288913 56.2846103, 13.2890434 56.2849036, 13.2890642 56.2851314)",,
533247737,False,Stockagränden,residential,,False,7.249,"LINESTRING (13.2799788 56.2802621, 13.2800856 56.2802892)",,
566468180,False,Timmergatan,residential,50,True,55.09,"LINESTRING (13.2799788 56.2802621, 13.2796178 56.2807152)",,
533247737,False,Stockagränden,residential,,True,48.441,"LINESTRING (13.2799788 56.2802621, 13.2795807 56.2801678, 13.2793594 56.2800159)",,
