osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,width,junction,ref,tunnel,bridge
361913874,Västra Strandgatan,unclassified,30,False,False,107.607,"LINESTRING (20.2592685 63.8247175, 20.2589342 63.8247828, 20.2585999 63.8248481, 20.2582655 63.8249134, 20.2579312 63.8249787, 20.2575969 63.825044, 20.2574807 63.8250667, 20.2572625 63.8251093)",,,,,,,
"[361913874, 361913876, 203879791]",Västra Strandgatan,unclassified,30,False,True,90.253,"LINESTRING (20.2592685 63.8247175, 20.2593506 63.8247017, 20.2601845 63.8245386, 20.2607405 63.8244343, 20.2609538 63.8243918)",,,,,,building_passage,
17503544,Renmarksesplanaden,unclassified,30,False,False,73.816,"LINESTRING (20.2572625 63.8251093, 20.2574923 63.8253733, 20.2577492 63.825671, 20.2578009 63.8257292)",,,,,,,
203879792,Västra Strandgatan,unclassified,30,False,False,313.378,"LINESTRING (20.2572625 63.8251093, 20.2571447 63.8251311, 20.2554865 63.8254112, 20.2554568 63.8254162, 20.2532017 63.8257361, 20.2529701 63.8257787, 20.2528559 63.8258194, 20.2527942 63.8258902, 20.2528218 63.8259826, 20.2528733 63.8260554, 20.2532778 63.8265214)",,,,,,,
361913874,Västra Strandgatan,unclassified,30,False,True,107.607,"LINESTRING (20.2572625 63.8251093, 20.2574807 63.8250667, 20.2575969 63.825044, 20.2579312 63.8249787, 20.2582655 63.8249134, 20.2585999 63.8248481, 20.2589342 63.8247828, 20.2592685 63.8247175)",,,,,,,
17503544,Renmarksesplanaden,unclassified,30,False,True,73.816,"LINESTRING (20.2578009 63.8257292, 20.2577492 63.825671, 20.2574923 63.8253733, 20.2572625 63.8251093)",,,,,,,
26129424,Storgatan,unclassified,30,True,False,70.02,"LINESTRING (20.2578009 63.8257292, 20.258907 63.8255337, 20.2591428 63.8255297)",,,7.8,,,,
22754775,Döbelnsgatan,residential,40,False,False,101.01899999999999,"LINESTRING (20.2718614 63.8233731, 20.2725604 63.8241537, 20.2726205 63.8242176)",,,,,,,
26558334,Storgatan,unclassified,40,False,False,111.792,"LINESTRING (20.2718614 63.8233731, 20.2715922 63.8234135, 20.2700405 63.8236553, 20.269714 63.8237097)",2,,,,,,
22754775,Döbelnsgatan,residential,40,False,True,101.01899999999999,"LINESTRING (20.2726205 63.8242176, 20.2725604 63.8241537, 20.2718614 63.8233731)",,,,,,,
385711635,Kungsgatan,residential,40,False,False,117.369,"LINESTRING (20.2726205 63.8242176, 20.2707183 63.8245373, 20.2704155 63.8246209)",,,,,,,
26130538,Östra Kyrkogatan,tertiary,30,True,False,75.015,"LINESTRING (20.2724264 63.827092, 20.2728978 63.8276194, 20.2729886 63.8277194)",,,,,,,
"[452433130, 452433131, 26128791]",Östra Kyrkogatan,tertiary,30,False,False,190.50900000000001,"LINESTRING (20.2695585 63.8238686, 20.2696892 63.8240147, 20.2699981 63.8243599, 20.2701832 63.8245668, 20.2702543 63.8246477, 20.2709499 63.8254681)",2,,,,,,
450427155,Östra Kyrkogatan,tertiary,30,True,False,19.72,"LINESTRING (20.2695585 63.8238686, 20.26947 63.8238769, 20.2693793 63.823872, 20.2693231 63.8238616, 20.2692688 63.8238442, 20.2692129 63.8238119)",,,,roundabout,,,
25767546,Västra Norrlandsgatan,residential,30,False,True,117.313,"LINESTRING (20.2651267 63.828274, 20.2650092 63.8282933, 20.2629114 63.8286719)",,,5.5,,,,
26130544,Västra Norrlandsgatan,residential,30,False,True,23.464,"LINESTRING (20.2651267 63.828274, 20.2653502 63.8282373, 20.2655751 63.8282004)",,,,,,,
"[824290074, 27866707]",Hovrättsgatan,residential,40,False,False,166.707,"LINESTRING (20.2571693 63.8300581, 20.2564816 63.8301676, 20.2563574 63.8300351, 20.25583 63.8294359, 20.2555127 63.8290712)",,no,,,,,
816095444,Ridvägen,unclassified,40,False,False,51.438,"LINESTRING (20.2571693 63.8300581, 20.257161 63.829971, 20.2571981 63.8298792, 20.2572615 63.8297991, 20.2573562 63.8297262, 20.2575172 63.8296379)",,no,,,,,
816095444,Ridvägen,unclassified,40,False,False,56.46699999999999,"LINESTRING (20.2575172 63.8296379, 20.2576863 63.8295797, 20.2578433 63.829538, 20.2583385 63.829453, 20.2585455 63.8294173)",,no,,,,,
816095444,Ridvägen,unclassified,40,False,True,51.438,"LINESTRING (20.2575172 63.8296379, 20.2573562 63.8297262, 20.2572615 63.8297991, 20.2571981 63.8298792, 20.257161 63.829971, 20.2571693 63.8300581)",,no,,,,,
25767548,Västra Norrlandsgatan,residential,40,False,False,12.64,"LINESTRING (20.2585455 63.8294173, 20.2587838 63.829374)",,,,,,,
515518913,Västra Esplanaden,secondary,40,True,False,191.31099999999998,"LINESTRING (20.2585455 63.8294173, 20.258453 63.8293114, 20.2580519 63.8288495, 20.2571498 63.8278107)",2,,,,AC 503,,
816095444,Ridvägen,unclassified,40,False,True,56.467,"LINESTRING (20.2585455 63.8294173, 20.2583385 63.829453, 20.2578433 63.829538, 20.2576863 63.8295797, 20.2575172 63.8296379)",,no,,,,,
25767548,Västra Norrlandsgatan,residential,40,False,True,12.64,"LINESTRING (20.2587838 63.829374, 20.2585455 63.8294173)",,,,,,,
492347336,Västra Norrlandsgatan,residential,30,False,False,77.927,"LINESTRING (20.2587838 63.829374, 20.2589737 63.8293442, 20.2601126 63.829148, 20.2602584 63.8291142)",,,,,,,
198477995,Järnvägstorget,unclassified,30,True,False,69.249,"LINESTRING (20.2664091 63.8292067, 20.2664948 63.8291996, 20.2666816 63.8291908, 20.2669401 63.8291961, 20.2671427 63.829221, 20.2673317 63.8292529, 20.2673826 63.829265, 20.2674942 63.8292917, 20.2676426 63.8293393, 20.2677012 63.8293735)",,,,,,,
26558459,Skolgatan,residential,40,False,False,13.195,"LINESTRING (20.2571498 63.8278107, 20.257401 63.8277682)",,,,,,,
26151777,Västra Esplanaden,secondary,40,True,False,78.76,"LINESTRING (20.2571498 63.8278107, 20.2571126 63.8277663, 20.2565938 63.8271462)",2,,,,AC 503,,
656592681,Skolgatan,residential,40,False,True,53.847,"LINESTRING (20.2571498 63.8278107, 20.2569485 63.8278441, 20.2561221 63.8279811)",,,,,,,
26558459,Skolgatan,residential,40,False,True,13.195,"LINESTRING (20.257401 63.8277682, 20.2571498 63.8278107)",,,,,,,
26273129,Skolgatan,unclassified,30,False,True,76.742,"LINESTRING (20.257401 63.8277682, 20.2575767 63.8277389, 20.258769 63.8275378, 20.2588614 63.8275205)",,,,,,,
515518906,Västra Esplanaden,secondary,40,True,False,191.003,"LINESTRING (20.257401 63.8277682, 20.2577455 63.8281735, 20.2586925 63.8292665, 20.2587838 63.829374)",2,,,,AC 503,,
204609733,Nygatan,residential,30,False,True,5.426,"LINESTRING (20.2717176 63.8262949, 20.2716146 63.8263127)",,,,,,,
328384753,Nygatan,residential,40,True,False,80.815,"LINESTRING (20.2717176 63.8262949, 20.2732602 63.8260395)",,,,,,,
26130538,Östra Kyrkogatan,tertiary,30,True,False,95.23299999999999,"LINESTRING (20.2717176 63.8262949, 20.2717886 63.8263735, 20.2718092 63.826392, 20.2721 63.8267223, 20.2723121 63.8269766, 20.2724264 63.827092)",,,,,,,
26130561,Skolgatan,residential,30,False,True,117.539,"LINESTRING (20.2687296 63.8258621, 20.2688634 63.8258241, 20.2707383 63.8255011, 20.2709499 63.8254681)",,,,,,,
"[465937768, 332501989, 457905484, 26273405]",Västra Kyrkogatan,unclassified,30,False,False,203.874,"LINESTRING (20.2687296 63.8258621, 20.2686232 63.8257792, 20.2685635 63.8257327, 20.2683617 63.8255182, 20.2682949 63.825445, 20.2681582 63.8252859, 20.2680492 63.8251664, 20.2679679 63.8250708, 20.2679159 63.8250101, 20.2678685 63.8249558, 20.2676884 63.8247422, 20.2671851 63.8241616)",,,,,,,
"[662968090, 597083175]",Skolgatan,unclassified,,True,False,102.60499999999999,"LINESTRING (20.2687296 63.8258621, 20.2685068 63.8258909, 20.2677704 63.8260152, 20.2671804 63.8261169, 20.2667712 63.8261856)",,,,,,,
24902170,Färjställsgatan,residential,30,False,False,75.907,"LINESTRING (20.2564217 63.8212562, 20.2570294 63.8215872, 20.2572411 63.8218263)",,destination,,,,,
24902171,Segelgatan,residential,30,False,False,71.98400000000001,"LINESTRING (20.2552688 63.8217278, 20.2546263 63.8219503, 20.2543473 63.8220461, 20.2540523 63.8220615)",,,,,,,
26939457,Ågatan,residential,30,False,True,149.73099999999997,"LINESTRING (20.2552688 63.8217278, 20.2562272 63.8222257, 20.2562977 63.8222453, 20.2564075 63.8222447, 20.2567818 63.8221616, 20.2570509 63.8220669, 20.2572052 63.8219957, 20.2572519 63.8219355, 20.2572411 63.8218263)",,destination,,,,,
24902171,Segelgatan,residential,30,False,True,53.891999999999996,"LINESTRING (20.253108 63.8223085, 20.2532074 63.8222757, 20.2540523 63.8220615)",,,,,,,
26249432,Segelgatan,residential,60,True,False,17.087,"LINESTRING (20.253108 63.8223085, 20.2530702 63.8223351, 20.2530223 63.8223952, 20.2529928 63.8224523)",,,,,,,
662968087,Vasagatan,unclassified,,False,False,12.889,"LINESTRING (20.2668587 63.8262949, 20.2667712 63.8261856)",,,,,,,
"[26171732, 1078178366, 1078178367]",Vasagatan,unclassified,30,False,True,88.279,"LINESTRING (20.2668587 63.8262949, 20.2669506 63.8263952, 20.2670422 63.8265103, 20.2673238 63.8268309, 20.2675014 63.8270364)",,no,,,,,
"[661183945, 328943227]",Skolgatan,unclassified,,True,False,108.72900000000001,"LINESTRING (20.2668587 63.8262949, 20.2675267 63.8261815, 20.2683226 63.8260465, 20.2684962 63.8260177, 20.2685952 63.8259957, 20.2686971 63.825956, 20.2687186 63.8259188, 20.2687296 63.8258621)",,,,,,,
22754781,Västra Norrlandsgatan,residential,40,True,False,29.282000000000004,"LINESTRING (20.2729116 63.8269459, 20.2727312 63.8269918, 20.272581 63.8270191, 20.2724264 63.827092)",,,,,,,
"[448928104, 26128797]",Västra Rådhusgatan,unclassified,30,True,False,86.557,"LINESTRING (20.2616071 63.8251149, 20.2615746 63.8250773, 20.2615603 63.8250606, 20.2614045 63.8248889, 20.2612636 63.8247334, 20.261143 63.8246011, 20.2609915 63.824435, 20.2609538 63.8243918)",,,5.5,,,,
684775772,Storgatan,unclassified,30,False,False,91.03300000000002,"LINESTRING (20.2616071 63.8251149, 20.2614733 63.8251393, 20.2608334 63.8252393, 20.259865 63.825397)",,,,,,,
"[26558900, 684775772]",Storgatan,unclassified,30,False,True,194.34900000000005,"LINESTRING (20.2616071 63.8251149, 20.2619836 63.8250533, 20.2625195 63.824963, 20.2632032 63.8248481, 20.2634338 63.8248085, 20.2634949 63.8248004, 20.2640682 63.8247024, 20.2641994 63.82468, 20.2650782 63.8245298, 20.2653079 63.8244908)",,,,,,,
"[361913874, 361913876, 203879791]",Västra Strandgatan,unclassified,30,False,False,90.25300000000001,"LINESTRING (20.2609538 63.8243918, 20.2607405 63.8244343, 20.2601845 63.8245386, 20.2593506 63.8247017, 20.2592685 63.8247175)",,,,,,building_passage,
"[421156686, 27145351]",Västra Strandgatan,unclassified,30,False,True,197.014,"LINESTRING (20.2609538 63.8243918, 20.261187 63.8243465, 20.2618571 63.824208, 20.262526 63.8240735, 20.262714 63.8240363, 20.2642963 63.8236875, 20.2645758 63.8236267)",,,,,,,
684775772,Storgatan,unclassified,30,False,False,38.374,"LINESTRING (20.259865 63.825397, 20.2591428 63.8255297)",,,,,,,
26129422,Thulegatan,unclassified,30,False,True,81.025,"LINESTRING (20.259865 63.825397, 20.2598177 63.8253434, 20.25946 63.8249381, 20.2592685 63.8247175)",,,,,,,
684775772,Storgatan,unclassified,30,False,True,91.03300000000002,"LINESTRING (20.259865 63.825397, 20.2608334 63.8252393, 20.2614733 63.8251393, 20.2616071 63.8251149)",,,,,,,
26130573,Storgatan,tertiary,40,True,False,6.692,"LINESTRING (20.2559593 63.8261154, 20.2558317 63.8261367)",,,,,,,
"[204399808, 1080049070]",Västra Esplanaden,secondary,40,True,False,196.922,"LINESTRING (20.2559593 63.8261154, 20.2566619 63.8269032, 20.2573603 63.8277197, 20.257401 63.8277682)",2,,,,AC 503,,
204515809,Västra Esplanaden,secondary,40,True,False,7.187,"LINESTRING (20.2557345 63.826154, 20.2556854 63.8260931)",1,,,,AC 503,,
204640096,Storgatan,tertiary,40,True,False,52.785,"LINESTRING (20.2557345 63.826154, 20.2555168 63.8261826, 20.2548671 63.8262776, 20.2547043 63.8262883)",,,,,AC 632,,
26130540,Östra Kyrkogatan,tertiary,40,True,False,12.278,"LINESTRING (20.2729286 63.8278576, 20.2728259 63.8277569)",,,,,,,
26151312,Järnvägsallén,secondary,40,True,False,41.010999999999996,"LINESTRING (20.2729286 63.8278576, 20.272773 63.8279008, 20.2723463 63.8280152, 20.2722182 63.8280521)",2,,,,AC 531,,
335396313,Järnvägsallén,secondary,40,True,False,9.003,"LINESTRING (20.2728259 63.8277569, 20.2729886 63.8277194)",2,,,,AC 531,,
492347334,Östra Kyrkogatan,tertiary,30,True,False,82.159,"LINESTRING (20.2728259 63.8277569, 20.2727184 63.8276505, 20.2722214 63.827068)",,,,,,,
204609733,Nygatan,residential,30,False,False,5.426,"LINESTRING (20.2716146 63.8263127, 20.2717176 63.8262949)",,,,,,,
204609734,Östra Kyrkogatan,tertiary,30,True,False,43.019999999999996,"LINESTRING (20.2716146 63.8263127, 20.2713525 63.8260182, 20.2713539 63.8259477)",,,,,,,
26558923,Östra Kyrkogatan,tertiary,30,False,True,56.892,"LINESTRING (20.2713539 63.8259477, 20.2709499 63.8254681)",,,,,,,
26130538,Östra Kyrkogatan,tertiary,30,True,False,43.077,"LINESTRING (20.2713539 63.8259477, 20.2714705 63.8260016, 20.2717176 63.8262949)",,,,,,,
26130542,Östra Kyrkogatan,tertiary,30,True,False,89.23400000000001,"LINESTRING (20.2722214 63.827068, 20.2721844 63.8269946, 20.2720392 63.8267836, 20.2716992 63.8264111, 20.2716817 63.8263922, 20.2716146 63.8263127)",,,,,,,
515518911,Västra Norrlandsgatan,residential,30,False,False,115.983,"LINESTRING (20.2722214 63.827068, 20.2720593 63.8270981, 20.2715897 63.8271851, 20.2701596 63.827428, 20.2700223 63.8274513)",,,,,,,
26130559,Nygatan,residential,30,True,False,136.784,"LINESTRING (20.2645057 63.827547, 20.2619066 63.8279931)",,,,,,,
26171766,Nygatan,residential,30,False,True,22.65,"LINESTRING (20.2645057 63.827547, 20.264721 63.8275102, 20.2649363 63.8274734)",,,,,,,
26130555,Sveagatan,residential,30,False,True,100.84299999999999,"LINESTRING (20.2581391 63.8266714, 20.258198 63.8267409, 20.2585673 63.8271762, 20.2586143 63.8272316, 20.2588097 63.827462, 20.2588614 63.8275205)",,,,,,,
26130554,Sveagatan,residential,30,True,False,103.818,"LINESTRING (20.2588614 63.8275205, 20.259591 63.8283284, 20.2596075 63.8283472, 20.2596422 63.8283883)",,,,,,,
26130555,Sveagatan,residential,30,False,False,100.84299999999999,"LINESTRING (20.2588614 63.8275205, 20.2588097 63.827462, 20.2586143 63.8272316, 20.2585673 63.8271762, 20.258198 63.8267409, 20.2581391 63.8266714)",,,,,,,
26273129,Skolgatan,unclassified,30,False,False,76.74199999999999,"LINESTRING (20.2588614 63.8275205, 20.258769 63.8275378, 20.2575767 63.8277389, 20.257401 63.8277682)",,,,,,,
26273129,Skolgatan,unclassified,30,False,True,71.009,"LINESTRING (20.2588614 63.8275205, 20.2593112 63.8274435, 20.2602175 63.8272969)",,,,,,,
492347336,Västra Norrlandsgatan,residential,30,False,False,69.39699999999999,"LINESTRING (20.2602584 63.8291142, 20.260967 63.8289983, 20.2615793 63.8288905)",,,,,,,
492347336,Västra Norrlandsgatan,residential,30,False,True,77.927,"LINESTRING (20.2602584 63.8291142, 20.2601126 63.829148, 20.2589737 63.8293442, 20.2587838 63.829374)",,,,,,,
26130550,Sveagatan,residential,30,True,False,86.864,"LINESTRING (20.2608806 63.8298456, 20.2602584 63.8291142)",,,,,,,
26130553,Dunkersgatan,residential,30,False,False,71.251,"LINESTRING (20.2608806 63.8298456, 20.2622419 63.8296217)",,,,,,,
26130553,Dunkersgatan,residential,30,False,True,60.829,"LINESTRING (20.2608806 63.8298456, 20.2600512 63.8299794, 20.2597157 63.8300335)",,,,,,,
26130554,Sveagatan,residential,30,True,False,86.188,"LINESTRING (20.2596422 63.8283883, 20.2602584 63.8291142)",,,,,,,
453399738,Nygatan,residential,30,False,True,68.934,"LINESTRING (20.2596422 63.8283883, 20.2609457 63.8281564)",,,,,,,
26130558,Nygatan,residential,30,False,False,50.504,"LINESTRING (20.2619066 63.8279931, 20.2609457 63.8281564)",,,5.5,,,,
26130556,Götgatan,residential,30,True,False,102.619,"LINESTRING (20.2619066 63.8279931, 20.2618669 63.827956, 20.2618323 63.8279307, 20.2615796 63.8276334, 20.2614471 63.8274774, 20.2613652 63.8273774, 20.2612055 63.8271929, 20.2611594 63.8271318)",,,,,,,
26133925,Götgatan,residential,30,False,False,87.64699999999999,"LINESTRING (20.2619066 63.8279931, 20.2620012 63.828064, 20.2623267 63.8284452, 20.2625739 63.8287232)",,,,,,,
492347339,Skolgatan,unclassified,30,False,False,49.712,"LINESTRING (20.2611594 63.8271318, 20.2610165 63.827156, 20.2607368 63.8272051, 20.2602175 63.8272969)",,,,,,,
494722810,Skolgatan,unclassified,30,False,True,209.056,"LINESTRING (20.2611594 63.8271318, 20.2612409 63.827118, 20.2628636 63.8268453, 20.2637693 63.8266981, 20.263989 63.8266613, 20.2642132 63.826622, 20.2645528 63.8265609, 20.2648493 63.8265183, 20.2651461 63.8264673)",2,,,,,,
26273129,Skolgatan,unclassified,30,False,False,71.009,"LINESTRING (20.2602175 63.8272969, 20.2593112 63.8274435, 20.2588614 63.8275205)",,,,,,,
492347337,Magasinsgatan,residential,30,False,False,102.02799999999999,"LINESTRING (20.2602175 63.8272969, 20.2604181 63.8275389, 20.2606571 63.8278186, 20.2607867 63.8279703, 20.2608897 63.8280909, 20.2609159 63.8281216, 20.2609457 63.8281564)",,,5.5,,,,
492347339,Skolgatan,unclassified,30,False,True,49.712,"LINESTRING (20.2602175 63.8272969, 20.2607368 63.8272051, 20.2610165 63.827156, 20.2611594 63.8271318)",,,,,,,
26130558,Nygatan,residential,30,False,True,50.504,"LINESTRING (20.2609457 63.8281564, 20.2619066 63.8279931)",,,5.5,,,,
453399738,Nygatan,residential,30,False,False,68.934,"LINESTRING (20.2609457 63.8281564, 20.2596422 63.8283883)",,,,,,,
492347337,Magasinsgatan,residential,30,False,False,87.343,"LINESTRING (20.2609457 63.8281564, 20.2612185 63.8284757, 20.2615793 63.8288905)",,,5.5,,,,
492347337,Magasinsgatan,residential,30,False,True,102.028,"LINESTRING (20.2609457 63.8281564, 20.2609159 63.8281216, 20.2608897 63.8280909, 20.2607867 63.8279703, 20.2606571 63.8278186, 20.2604181 63.8275389, 20.2602175 63.8272969)",,,5.5,,,,
25767546,Västra Norrlandsgatan,residential,30,False,False,52.205,"LINESTRING (20.2615793 63.8288905, 20.2619615 63.8288262, 20.262303 63.8287688, 20.2623487 63.8287611, 20.2625739 63.8287232)",,,5.5,,,,
26130563,Magasinsgatan,residential,30,False,False,87.56099999999999,"LINESTRING (20.2615793 63.8288905, 20.2618521 63.8291903, 20.2621986 63.8295711, 20.2622419 63.8296217)",,,,,,,
492347336,Västra Norrlandsgatan,residential,30,False,True,69.39699999999999,"LINESTRING (20.2615793 63.8288905, 20.260967 63.8289983, 20.2602584 63.8291142)",,,,,,,
492347337,Magasinsgatan,residential,30,False,True,87.343,"LINESTRING (20.2615793 63.8288905, 20.2612185 63.8284757, 20.2609457 63.8281564)",,,5.5,,,,
26130566,Kungsgatan,residential,40,True,False,65.61500000000001,"LINESTRING (20.2565938 63.8271462, 20.2564729 63.8270826, 20.2563623 63.8270442, 20.2562933 63.8270309, 20.2562224 63.8270296, 20.2554129 63.8271611)",,,,,,,
26151777,Västra Esplanaden,secondary,40,True,False,81.724,"LINESTRING (20.2565938 63.8271462, 20.2564108 63.8269442, 20.2560014 63.8264593)",2,,,,AC 503,,
"[258382952, 405381258]",Hovrättsgatan,residential,40,True,False,102.428,"LINESTRING (20.2540354 63.8273798, 20.2540034 63.8273436, 20.2539771 63.827314, 20.2538516 63.8271725, 20.2537034 63.8270054, 20.2536359 63.8269292, 20.2535317 63.8268117, 20.2533261 63.8265799, 20.2532778 63.8265214)",,,,,,,
26129425,Storgatan,tertiary,40,False,False,71.88300000000001,"LINESTRING (20.2546521 63.8262968, 20.2540035 63.8264029, 20.2532778 63.8265214)",,,,,AC 632,,
26129425,Storgatan,tertiary,40,False,True,2.73,"LINESTRING (20.2546521 63.8262968, 20.2546782 63.8262926, 20.2547043 63.8262883)",,,,,AC 632,,
26133919,Bankgatan,residential,40,True,False,103.10299999999998,"LINESTRING (20.2546521 63.8262968, 20.2550045 63.8267012, 20.2551049 63.8268165, 20.2552031 63.826929, 20.2553476 63.8270847, 20.2553774 63.8271172, 20.2554129 63.8271611)",,,,,,,
26133919,Bankgatan,residential,40,True,False,102.228,"LINESTRING (20.2561221 63.8279811, 20.2561651 63.8280302, 20.2564641 63.828372, 20.2566702 63.8286075, 20.2568145 63.8287724, 20.2568267 63.8287863, 20.2568726 63.8288388)",,,,,,,
26558571,Skolgatan,residential,40,False,True,72.089,"LINESTRING (20.2561221 63.8279811, 20.2560637 63.8279921, 20.2548251 63.8282021, 20.254751 63.8282147)",2,,,,,,
656592681,Skolgatan,residential,40,False,False,53.847,"LINESTRING (20.2561221 63.8279811, 20.2569485 63.8278441, 20.2571498 63.8278107)",,,,,,,
"[456589616, 27429026]",Bankgatan,residential,40,True,False,94.40799999999999,"LINESTRING (20.2568726 63.8288388, 20.2572401 63.8292762, 20.2574894 63.829573, 20.2575172 63.8296379)",,destination,,,,,
"[456589617, 27429027]",Nygatan,residential,40,False,False,71.526,"LINESTRING (20.2568726 63.8288388, 20.2568167 63.8288476, 20.2555127 63.8290712)",,,,,,,
26130544,Västra Norrlandsgatan,residential,30,False,False,23.464,"LINESTRING (20.2655751 63.8282004, 20.2653502 63.8282373, 20.2651267 63.828274)",,,,,,,
26130544,Västra Norrlandsgatan,residential,30,False,True,134.605,"LINESTRING (20.2655751 63.8282004, 20.265736 63.8281739, 20.2669827 63.8279665, 20.2674545 63.8278917, 20.2681388 63.8277686)",,,,,,,
26170499,Rådhusesplanaden,residential,30,True,False,119.213,"LINESTRING (20.2655751 63.8282004, 20.2661716 63.8289019, 20.266384 63.8291517, 20.2664091 63.8292067)",,,,,,,
220174022,Järnvägstorget,unclassified,30,True,False,7.741,"LINESTRING (20.2677012 63.8293735, 20.2677679 63.8294366)",,,,,,,
220174021,Järnvägsallén,secondary,30,True,False,181.208,"LINESTRING (20.2677012 63.8293735, 20.267822 63.8293384, 20.269786 63.8287215, 20.2706946 63.8284185)",2,,,,AC 531,,
335396314,Järnvägsallén,secondary,30,True,False,131.316,"LINESTRING (20.2677679 63.8294366, 20.2674425 63.8295337, 20.2657874 63.8300277, 20.2655519 63.8300995)",2,,,,AC 531,,
25767546,Västra Norrlandsgatan,residential,30,False,True,17.507,"LINESTRING (20.2629114 63.8286719, 20.2625739 63.8287232)",,,5.5,,,,
25767546,Västra Norrlandsgatan,residential,30,False,False,117.313,"LINESTRING (20.2629114 63.8286719, 20.2650092 63.8282933, 20.2651267 63.828274)",,,5.5,,,,
26133924,Götgatan,residential,30,False,False,120.606,"LINESTRING (20.2629114 63.8286719, 20.2629757 63.828736, 20.2631074 63.8288672, 20.2631948 63.8289212, 20.263353 63.8289649, 20.2641568 63.8291682, 20.2647739 63.8293242)",,,,,,,
26133924,Götgatan,residential,30,False,True,120.606,"LINESTRING (20.2647739 63.8293242, 20.2641568 63.8291682, 20.263353 63.8289649, 20.2631948 63.8289212, 20.2631074 63.8288672, 20.2629757 63.828736, 20.2629114 63.8286719)",,,,,,,
