osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge
72689324,Värmdövägen,secondary,50,False,True,71.235,"LINESTRING (18.2549523 59.3218445, 18.2560727 59.3221337)",,,
724043914,Telegramvägen,residential,40,False,True,176.58499999999998,"LINESTRING (18.2549523 59.3218445, 18.2550861 59.3217278, 18.2551653 59.3216567, 18.255245 59.3215854, 18.2552706 59.3215625, 18.2563502 59.3205952, 18.2564952 59.3204653)",,,
19457162,Kanholmsvägen,secondary,50,False,True,123.42499999999998,"LINESTRING (18.2563938 59.3235052, 18.2561105 59.3230705, 18.2560491 59.3229714, 18.2558925 59.322741, 18.2558364 59.3226537, 18.2558162 59.3225896, 18.2558089 59.3225292, 18.2558125 59.3224913, 18.2558254 59.3224429)",,,
852997993,,secondary,50,True,False,12.487000000000002,"LINESTRING (18.2563938 59.3235052, 18.2564728 59.3235026, 18.2565402 59.3235132, 18.2565972 59.3235343)",roundabout,,
"[724043910, 724043911, 264075760, 426700945, 88419509, 88419517]",Ormingeleden,secondary,"['70', '50']",True,False,815.226,"LINESTRING (18.257837 59.3232922, 18.2576139 59.3228055, 18.2574544 59.3224041, 18.2573935 59.322235, 18.2573519 59.3220537, 18.2572648 59.3216997, 18.2571883 59.3212515, 18.2571523 59.3210468, 18.257108 59.3208432, 18.2569815 59.3204457, 18.2568269 59.3200707, 18.2567771 59.3199585, 18.2564141 59.3193773, 18.2562364 59.3191573, 18.2560437 59.3189269, 18.2556281 59.3184263, 18.2554365 59.3181953, 18.2552553 59.3179557, 18.2551441 59.3177838, 18.255058 59.3175954, 18.2548972 59.3172056, 18.2548289 59.3169772, 18.2546589 59.3163665, 18.2546248 59.3161882)",,2,yes
1097293077,,secondary,50,True,False,12.501999999999999,"LINESTRING (18.257837 59.3232922, 18.2579025 59.3232752, 18.2579753 59.3232704, 18.2580471 59.3232784)",roundabout,,
103009597,Ormingeringen,tertiary,50,False,True,219.8560000000001,"LINESTRING (18.2527159 59.3233255, 18.2528313 59.3232972, 18.2529642 59.3232673, 18.2531023 59.3232326, 18.2531746 59.3232193, 18.2533606 59.323191, 18.2534928 59.3231693, 18.2537691 59.3231432, 18.2539637 59.3231512, 18.2540847 59.3231691, 18.2543394 59.3232058, 18.2547008 59.3232855, 18.2550774 59.323407, 18.2553204 59.3234937, 18.2555101 59.3235673, 18.2556456 59.3236134, 18.2557307 59.3236394, 18.255806 59.3236513, 18.2559026 59.3236675, 18.2559734 59.3236706, 18.2560046 59.3236724, 18.2560961 59.3236765, 18.2561337 59.3236711, 18.256252 59.3236571)",,2,
426700948,Ormingeleden,secondary,70,True,False,12.356,"LINESTRING (18.2551116 59.3161646, 18.2550703 59.3162209, 18.2549946 59.3162542)",,2,
20189140,Telegramvägen,unclassified,40,False,False,178.39799999999997,"LINESTRING (18.2590601 59.3161958, 18.2590635 59.3163341, 18.2591771 59.3164264, 18.2592963 59.316496, 18.2594471 59.3165126, 18.259796 59.3165225, 18.2604104 59.3165529, 18.260936 59.3165852, 18.2613387 59.3166939, 18.2614024 59.3167084, 18.2616013 59.3167617, 18.261677 59.316771)",,,
20189140,Telegramvägen,unclassified,40,False,False,107.393,"LINESTRING (18.261677 59.316771, 18.2617221 59.3167697, 18.2624148 59.3167495, 18.2627617 59.3167554, 18.2631147 59.3167376, 18.2633396 59.3167223, 18.2635553 59.3166897)",,,
20189140,Telegramvägen,unclassified,40,False,True,178.398,"LINESTRING (18.261677 59.316771, 18.2616013 59.3167617, 18.2614024 59.3167084, 18.2613387 59.3166939, 18.260936 59.3165852, 18.2604104 59.3165529, 18.259796 59.3165225, 18.2594471 59.3165126, 18.2592963 59.316496, 18.2591771 59.3164264, 18.2590635 59.3163341, 18.2590601 59.3161958)",,,
724043914,Telegramvägen,residential,40,False,False,63.39999999999999,"LINESTRING (18.261677 59.316771, 18.2616601 59.3169692, 18.2616342 59.3171469, 18.2615888 59.3173391)",,,
20189140,Telegramvägen,unclassified,40,False,True,107.39300000000001,"LINESTRING (18.2635553 59.3166897, 18.2633396 59.3167223, 18.2631147 59.3167376, 18.2627617 59.3167554, 18.2624148 59.3167495, 18.2617221 59.3167697, 18.261677 59.316771)",,,
32389818,Kocktorpsvägen,residential,30,False,True,62.641999999999996,"LINESTRING (18.2564952 59.3204653, 18.2561624 59.3202049, 18.2559162 59.3199859)",,,
724043914,Telegramvägen,residential,40,False,False,176.585,"LINESTRING (18.2564952 59.3204653, 18.2563502 59.3205952, 18.2552706 59.3215625, 18.255245 59.3215854, 18.2551653 59.3216567, 18.2550861 59.3217278, 18.2549523 59.3218445)",,,
724043914,Telegramvägen,residential,40,False,True,123.94699999999999,"LINESTRING (18.2564952 59.3204653, 18.2568018 59.3202769, 18.2571414 59.3200945, 18.2574697 59.3199216, 18.257975 59.3196459)",,,
