osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
144654737,150,Årstadvägen,secondary,50,False,False,30.648,"LINESTRING (12.5276435 56.8983183, 12.5281128 56.8984197)",,
83103807,,,secondary_link,70,True,False,60.021,"LINESTRING (12.5276435 56.8983183, 12.5277054 56.8981981, 12.5278039 56.8980791, 12.5279285 56.8979809, 12.5280201 56.8979185, 12.5280688 56.8978379)",,
443242718,150,Årstadvägen,secondary,50,False,True,23.65,"LINESTRING (12.5276435 56.8983183, 12.5274615 56.8982793, 12.5272812 56.8982403)",,
144654737,150,Årstadvägen,secondary,50,False,True,30.648,"LINESTRING (12.5281128 56.8984197, 12.5276435 56.8983183)",,
"[443242715, 42345285]",150,Årstadvägen,secondary,70,False,False,78.212,"LINESTRING (12.5281128 56.8984197, 12.5289537 56.8986035, 12.529309 56.8986804)",yes,2
"[1026068641, 443242700]",,,secondary_link,"['70', '50']",True,False,59.568999999999996,"LINESTRING (12.5281128 56.8984197, 12.5278282 56.8983837, 12.5277387 56.8983787, 12.5276716 56.8983922, 12.5275834 56.8984337, 12.5274624 56.8985409, 12.527401 56.8986335)",,
443242699,,,secondary_link,70,True,False,46.29600000000001,"LINESTRING (12.527401 56.8986335, 12.5274165 56.8985315, 12.5274408 56.8984569, 12.5274356 56.898404, 12.5274079 56.8983549, 12.5272812 56.8982403)",,
158308170,,,secondary_link,70,False,False,9.692,"LINESTRING (12.5311598 56.8990917, 12.5312134 56.8990096)",,
158308170,,,secondary_link,70,False,True,163.49299999999997,"LINESTRING (12.5311598 56.8990917, 12.5311319 56.8991356, 12.5310001 56.899362, 12.5308043 56.8996542, 12.5306754 56.8997949, 12.5305858 56.8998757, 12.5304964 56.8999344, 12.530335 56.9000178, 12.5301486 56.9000829, 12.5299233 56.9001416, 12.5297463 56.9001584, 12.5296175 56.9001555)",,
443242721,150,Årstadvägen,secondary,70,True,False,121.576,"LINESTRING (12.5311598 56.8990917, 12.5308044 56.8990284, 12.5303699 56.8989426, 12.5299542 56.8988533, 12.5296041 56.8987698, 12.529309 56.8986804)",,
443242722,150,Årstadvägen,secondary,70,True,False,44.743,"LINESTRING (12.5326605 56.8992304, 12.5333552 56.8993645)",,
443242709,,,tertiary_link,50,True,False,76.166,"LINESTRING (12.5326605 56.8992304, 12.5330521 56.8992722, 12.5334017 56.8993229, 12.5335448 56.8993254, 12.5336743 56.8993113, 12.5338486 56.8992395)",,1
443242690,N 695,,tertiary,50,False,True,20.678,"LINESTRING (12.5338486 56.8992395, 12.5337846 56.8993748, 12.5337611 56.8994192)",,
"[1085193200, 1085193199]",N 695,Skreavägen,tertiary,50,False,False,490.849,"LINESTRING (12.5338486 56.8992395, 12.5339439 56.8991074, 12.5339756 56.8990686, 12.5346758 56.8980238, 12.5348028 56.8978343, 12.5348608 56.8977669, 12.5351193 56.8974662, 12.5353582 56.8972425, 12.5354291 56.8971762, 12.5356849 56.8969608, 12.535875 56.8968007, 12.5367725 56.8961951, 12.5368311 56.8961556, 12.5369146 56.8960992, 12.5377961 56.8957114, 12.5380881 56.8955829)",,
443242716,150,Årstadvägen,secondary,70,False,False,25.388,"LINESTRING (12.5333552 56.8993645, 12.5337611 56.8994192)",,
443242721,150,Årstadvägen,secondary,70,True,False,136.906,"LINESTRING (12.5333552 56.8993645, 12.5329314 56.8993323, 12.5323118 56.8992627, 12.5316762 56.8991756, 12.5311598 56.8990917)",,
"[1085193200, 1085193199]",N 695,Skreavägen,tertiary,50,False,True,490.849,"LINESTRING (12.5380881 56.8955829, 12.5377961 56.8957114, 12.5369146 56.8960992, 12.5368311 56.8961556, 12.5367725 56.8961951, 12.535875 56.8968007, 12.5356849 56.8969608, 12.5354291 56.8971762, 12.5353582 56.8972425, 12.5351193 56.8974662, 12.5348608 56.8977669, 12.5348028 56.8978343, 12.5346758 56.8980238, 12.5339756 56.8990686, 12.5339439 56.8991074, 12.5338486 56.8992395)",,
