osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,bridge
34201340,,residential,40,,False,False,101.954,"LINESTRING (12.1135627 57.6585534, 12.113332 57.6587407, 12.1131302 57.658858, 12.1127728 57.6590667, 12.1125649 57.6591944, 12.1124737 57.6592588)",,Ekdalavägen,
793218488,,residential,50,,False,True,70.708,"LINESTRING (12.1135627 57.6585534, 12.1135801 57.6585295, 12.1137532 57.6582954, 12.1138155 57.6582112, 12.1140005 57.6579622)",,Ekdalavägen,
16799035,,residential,40,,False,False,25.397,"LINESTRING (12.1087834 57.6588516, 12.1088968 57.6590718)",,Pionstigen,
16798982,,residential,40,,False,False,102.507,"LINESTRING (12.1087834 57.6588516, 12.1091263 57.6588006, 12.1094998 57.6587525, 12.1098693 57.6587202, 12.1101281 57.6587051, 12.1104761 57.6586958)",,Kindbovägen,
16798982,,residential,40,,False,True,94.83800000000001,"LINESTRING (12.1087834 57.6588516, 12.1083907 57.6589232, 12.1080782 57.6589756, 12.1076732 57.6590431, 12.1073348 57.6590873, 12.1072581 57.6590983)",,Kindbovägen,
16799035,,residential,40,,False,True,155.16799999999998,"LINESTRING (12.1087834 57.6588516, 12.1085489 57.6584298, 12.1084953 57.6582817, 12.1084584 57.6581371, 12.1084455 57.6579742, 12.1084373 57.6577852, 12.108441 57.6574787)",,Pionstigen,
16798982,,residential,40,,False,True,14.235,"LINESTRING (12.1120264 57.6591076, 12.1118318 57.6590331)",,Kindbovägen,
34201340,,residential,40,,False,True,101.95400000000001,"LINESTRING (12.1124737 57.6592588, 12.1125649 57.6591944, 12.1127728 57.6590667, 12.1131302 57.658858, 12.113332 57.6587407, 12.1135627 57.6585534)",,Ekdalavägen,
16798999,,residential,40,,False,False,236.85100000000006,"LINESTRING (12.10723 57.6602139, 12.1074334 57.6600908, 12.1076491 57.6599574, 12.1079267 57.6597594, 12.1081379 57.6596482, 12.1082737 57.6595877, 12.1083344 57.6595636, 12.1084524 57.6595356, 12.1086817 57.6594868, 12.1088514 57.6594541, 12.1088866 57.6594563, 12.1089352 57.6594692, 12.1089637 57.6594965, 12.109025 57.6595664, 12.1090938 57.6596575, 12.1091944 57.6597235, 12.1092403 57.6597535, 12.1092768 57.6597781, 12.1094753 57.6598656, 12.1097331 57.6599382, 12.1099353 57.6599944, 12.1100812 57.6600238, 12.1101546 57.6600388)",,Floravägen,
214136672,,residential,40,,False,False,125.80300000000001,"LINESTRING (12.10723 57.6602139, 12.1071824 57.6600894, 12.1071187 57.6599262, 12.1070878 57.6598372, 12.1070761 57.6597262, 12.1070898 57.6596414, 12.1071029 57.6595659, 12.1071341 57.6594629, 12.1071545 57.6594037, 12.1072407 57.6591568, 12.1072581 57.6590983)",,Kyrkvägen,
"[214136672, 33732532, 246234247]",,residential,40,,False,True,181.84499999999997,"LINESTRING (12.10723 57.6602139, 12.1072783 57.660333, 12.1073084 57.660418, 12.1073453 57.6605324, 12.1073762 57.6606443, 12.1074063 57.6607424, 12.1074496 57.6607905, 12.1075274 57.660838, 12.1076276 57.6608705, 12.1077698 57.6608891, 12.1078325 57.6608899, 12.1079911 57.6608929, 12.1083377 57.6608735, 12.1087297 57.6608535, 12.1093358 57.6608267)",,Kyrkvägen,
16799035,,residential,40,,False,False,155.168,"LINESTRING (12.108441 57.6574787, 12.1084373 57.6577852, 12.1084455 57.6579742, 12.1084584 57.6581371, 12.1084953 57.6582817, 12.1085489 57.6584298, 12.1087834 57.6588516)",,Pionstigen,
793218482,,residential,40,,False,False,148.32299999999998,"LINESTRING (12.108441 57.6574787, 12.1090519 57.6576071, 12.1096613 57.6577359, 12.1100672 57.6578273, 12.1101583 57.6578489, 12.1104902 57.6579228, 12.1107484 57.6579838)",,Kyrkvägen,
793218482,,residential,40,,False,True,25.406000000000002,"LINESTRING (12.108441 57.6574787, 12.1081249 57.6574104, 12.1080397 57.6574035)",,Kyrkvägen,
212002075,,residential,30,,False,True,201.78,"LINESTRING (12.1161564 57.6627032, 12.1163716 57.662502, 12.116554 57.6623284, 12.1167565 57.6621612, 12.1170435 57.6619686, 12.1173117 57.6618323, 12.1178012 57.6616089, 12.1179514 57.6615597, 12.1181184 57.6615314, 12.1183035 57.6615077, 12.1185023 57.6615047)",,Hulebäcksvägen,
793218487,,residential,30,,False,False,30.46,"LINESTRING (12.1161564 57.6627032, 12.115868 57.6626667, 12.1157614 57.6626577, 12.1156558 57.662646)",,Kyrkvägen,
212002075,,residential,30,,False,True,11.482,"LINESTRING (12.1185023 57.6615047, 12.1186949 57.6615117)",,Hulebäcksvägen,
212002075,,residential,30,,False,False,201.78000000000003,"LINESTRING (12.1185023 57.6615047, 12.1183035 57.6615077, 12.1181184 57.6615314, 12.1179514 57.6615597, 12.1178012 57.6616089, 12.1173117 57.6618323, 12.1170435 57.6619686, 12.1167565 57.6621612, 12.116554 57.6623284, 12.1163716 57.662502, 12.1161564 57.6627032)",,Hulebäcksvägen,
21093106,,residential,40,,False,True,49.122,"LINESTRING (12.1173322 57.6606644, 12.1173959 57.6605939, 12.1174623 57.66052, 12.1175964 57.6603819, 12.117709 57.6602714)",,Bäckvägen,
22105172,,residential,30,,False,True,45.312,"LINESTRING (12.1157222 57.6622441, 12.1157222 57.6624008, 12.1157376 57.6624529, 12.1156897 57.6625764, 12.1156558 57.662646)",,Bäckvägen,
23040536,,tertiary,40,,False,False,424.60499999999996,"LINESTRING (12.1127074 57.6544327, 12.112817 57.6544914, 12.1131013 57.6546191, 12.1132582 57.6546855, 12.1135084 57.6547859, 12.1139777 57.6549474, 12.1143579 57.6550607, 12.1148012 57.6551838, 12.1151524 57.6552636, 12.1155271 57.6553631, 12.1159454 57.6554686, 12.1164129 57.6555827, 12.117987 57.6559967, 12.1185348 57.6561399, 12.1187161 57.6561865, 12.1189546 57.6562478)",,Hönekullavägen,
32534493,,residential,40,,False,False,257.394,"LINESTRING (12.1127074 57.6544327, 12.1126323 57.6544648, 12.112579 57.6545095, 12.1124633 57.6546627, 12.1122457 57.6549449, 12.1122197 57.65498, 12.1120848 57.6551617, 12.1120063 57.655271, 12.1119701 57.6553015, 12.1119047 57.6553144, 12.1117924 57.6553135, 12.1116778 57.6553049, 12.111384 57.6552719, 12.1112248 57.65525, 12.1109653 57.655225, 12.1105945 57.6551872, 12.1101113 57.655145, 12.1098113 57.6551267, 12.1094797 57.6551029)",,Rådastocksvägen,
216680211,,residential,40,,False,False,290.904,"LINESTRING (12.1127074 57.6544327, 12.1127879 57.6544066, 12.1128036 57.6544015, 12.1128281 57.6543811, 12.1128532 57.6543619, 12.1128687 57.6543174, 12.1128345 57.6542709, 12.1127161 57.6541735, 12.1124529 57.6539588, 12.1123758 57.6538983, 12.112297 57.6537887, 12.1122886 57.6537208, 12.112302 57.6536544, 12.1123295 57.6536286, 12.1123728 57.6536133, 12.1123952 57.653612, 12.1124668 57.653598, 12.1125898 57.6535961, 12.1127202 57.6535968, 12.1128864 57.6536135, 12.1130781 57.6536464, 12.1132554 57.6536909, 12.1135014 57.6538051, 12.1138652 57.6539526, 12.1143091 57.6541437, 12.114921 57.6544413)",,Konsertvägen,
23040536,,tertiary,40,,False,False,171.41900000000004,"LINESTRING (12.1189546 57.6562478, 12.120112 57.656558, 12.1201247 57.6565614, 12.1203279 57.6565983, 12.12041 57.6566021, 12.1205166 57.6565976, 12.1206873 57.6565897, 12.1207721 57.6565834, 12.1209481 57.6565714, 12.1210866 57.6565594, 12.1212237 57.6565596, 12.1213025 57.6565738, 12.1213759 57.6565958, 12.1214464 57.6566313, 12.121499 57.6566749, 12.121516 57.6567, 12.1215317 57.6567232)",,Hönekullavägen,
23040536,,tertiary,40,,False,True,424.605,"LINESTRING (12.1189546 57.6562478, 12.1187161 57.6561865, 12.1185348 57.6561399, 12.117987 57.6559967, 12.1164129 57.6555827, 12.1159454 57.6554686, 12.1155271 57.6553631, 12.1151524 57.6552636, 12.1148012 57.6551838, 12.1143579 57.6550607, 12.1139777 57.6549474, 12.1135084 57.6547859, 12.1132582 57.6546855, 12.1131013 57.6546191, 12.112817 57.6544914, 12.1127074 57.6544327)",,Hönekullavägen,
216341132,,residential,40,,False,False,15.899,"LINESTRING (12.1189546 57.6562478, 12.1190035 57.656161, 12.1190096 57.6561323, 12.1190049 57.656109)",,Lingonvägen,
26445401,,residential,40,,False,True,74.496,"LINESTRING (12.1070385 57.6544383, 12.1072893 57.6544544, 12.1076124 57.6544716, 12.1078667 57.654488, 12.108209 57.6545047, 12.1082832 57.6544987)",,Lyckevägen,
218321327,,residential,40,,False,True,31.907000000000004,"LINESTRING (12.1070385 57.6544383, 12.1068645 57.6544318, 12.1065044 57.6544125)",,Lyckevägen,
"[166992544, 32461754]",,unclassified,50,,False,False,437.998,"LINESTRING (12.1108744 57.6555009, 12.1116415 57.6556003, 12.1118997 57.6556433, 12.1126353 57.6557721, 12.113531 57.6559767, 12.1147644 57.6562585, 12.1147804 57.6562622, 12.1156856 57.6564724, 12.1166137 57.6566909, 12.1167585 57.656721, 12.1168189 57.6567404, 12.1168745 57.6567594, 12.1168521 57.6567842, 12.1168241 57.6568188, 12.1167947 57.6568541, 12.1167119 57.656956, 12.11661 57.6570823, 12.1165812 57.6571212, 12.116547 57.65717, 12.1165227 57.6572047)",,Åvägen,
"[166992544, 32461754]",,unclassified,50,,False,True,437.99800000000005,"LINESTRING (12.1165227 57.6572047, 12.116547 57.65717, 12.1165812 57.6571212, 12.11661 57.6570823, 12.1167119 57.656956, 12.1167947 57.6568541, 12.1168241 57.6568188, 12.1168521 57.6567842, 12.1168745 57.6567594, 12.1168189 57.6567404, 12.1167585 57.656721, 12.1166137 57.6566909, 12.1156856 57.6564724, 12.1147804 57.6562622, 12.1147644 57.6562585, 12.113531 57.6559767, 12.1126353 57.6557721, 12.1118997 57.6556433, 12.1116415 57.6556003, 12.1108744 57.6555009)",,Åvägen,
199230919,O 550,tertiary,40,roundabout,True,False,15.479000000000001,"LINESTRING (12.1165227 57.6572047, 12.1165562 57.6572133, 12.1165847 57.6572261, 12.1166062 57.6572423, 12.1166195 57.6572608, 12.1166237 57.6572806, 12.1166185 57.6573003, 12.1166043 57.6573187)",,,
216682500,,residential,40,,False,False,146.942,"LINESTRING (12.119837 57.6556426, 12.119768 57.6556236, 12.1194743 57.6555429, 12.1192872 57.6554884, 12.1189566 57.655398, 12.1188057 57.6553571, 12.1185422 57.6552857, 12.1184168 57.6552512, 12.1181955 57.6551486, 12.1181191 57.6551128, 12.1179803 57.6550729, 12.1178924 57.6550604, 12.1178066 57.6550744, 12.1177254 57.6550969, 12.1176825 57.6551088)",,Lingonvägen,
32534493,,residential,40,,False,True,257.394,"LINESTRING (12.1094797 57.6551029, 12.1098113 57.6551267, 12.1101113 57.655145, 12.1105945 57.6551872, 12.1109653 57.655225, 12.1112248 57.65525, 12.111384 57.6552719, 12.1116778 57.6553049, 12.1117924 57.6553135, 12.1119047 57.6553144, 12.1119701 57.6553015, 12.1120063 57.655271, 12.1120848 57.6551617, 12.1122197 57.65498, 12.1122457 57.6549449, 12.1124633 57.6546627, 12.112579 57.6545095, 12.1126323 57.6544648, 12.1127074 57.6544327)",,Rådastocksvägen,
32872139,,residential,40,,False,False,144.841,"LINESTRING (12.1121965 57.6572453, 12.112206 57.6572881, 12.1122225 57.6573626, 12.1122741 57.6574757, 12.1123432 57.6575478, 12.1124173 57.6575937, 12.1125352 57.6576424, 12.1127123 57.6576842, 12.1140005 57.6579622)",,Biblioteksgatan,
199230918,O 550,tertiary,40,roundabout,True,False,7.307,"LINESTRING (12.1121965 57.6572453, 12.1121556 57.6572448, 12.112116 57.6572391, 12.1120802 57.6572285)",,,
"[32872138, 32533827, 32533826]",O 550,tertiary,40,,False,False,240.59900000000002,"LINESTRING (12.1123499 57.6571535, 12.1124525 57.6571475, 12.113358 57.6570941, 12.1140433 57.6570651, 12.1145736 57.6570571, 12.1149309 57.6570679, 12.1151747 57.6570887, 12.1155088 57.6571225, 12.1159354 57.6571879, 12.1161441 57.6572203, 12.1162821 57.6572548, 12.1163312 57.6572671)",2,Säterivägen,yes
199230918,O 550,tertiary,40,roundabout,True,False,15.01,"LINESTRING (12.1123499 57.6571535, 12.1123466 57.6571727, 12.1123358 57.6571911, 12.1123179 57.6572078, 12.1122939 57.6572222, 12.1122648 57.6572336, 12.1122318 57.6572414, 12.1121965 57.6572453)",,,
32872139,,residential,40,,False,True,144.84100000000004,"LINESTRING (12.1140005 57.6579622, 12.1127123 57.6576842, 12.1125352 57.6576424, 12.1124173 57.6575937, 12.1123432 57.6575478, 12.1122741 57.6574757, 12.1122225 57.6573626, 12.112206 57.6572881, 12.1121965 57.6572453)",,Biblioteksgatan,
32872140,,residential,40,,False,False,142.919,"LINESTRING (12.1140005 57.6579622, 12.1141085 57.6578098, 12.1142721 57.6575906, 12.1143378 57.6575045, 12.1145343 57.6574686, 12.1152994 57.6576232, 12.1155743 57.6576781, 12.1157292 57.6577068)",,Badhusgatan,
"[62298521, 62298532]",,"['living_street', 'residential']","['40', 'walk']",,False,False,258.21399999999994,"LINESTRING (12.1140005 57.6579622, 12.1149741 57.6581643, 12.1151756 57.6582071, 12.1158544 57.6583578, 12.1160009 57.6583894, 12.1163154 57.6584488, 12.1164722 57.6584825, 12.1166971 57.6585308, 12.1171302 57.658624, 12.1172081 57.6586407, 12.1174884 57.6587043, 12.1176876 57.6587473, 12.1177667 57.6587742, 12.1178116 57.6587875, 12.1178747 57.6588117, 12.1179264 57.6588445, 12.1179709 57.6588727)",,Biblioteksgatan,
793218488,,residential,50,,False,False,70.708,"LINESTRING (12.1140005 57.6579622, 12.1138155 57.6582112, 12.1137532 57.6582954, 12.1135801 57.6585295, 12.1135627 57.6585534)",,Ekdalavägen,
32872140,,residential,40,,False,True,142.919,"LINESTRING (12.1157292 57.6577068, 12.1155743 57.6576781, 12.1152994 57.6576232, 12.1145343 57.6574686, 12.1143378 57.6575045, 12.1142721 57.6575906, 12.1141085 57.6578098, 12.1140005 57.6579622)",,Badhusgatan,
16798999,,residential,40,,False,False,88.46,"LINESTRING (12.1101546 57.6600388, 12.1101589 57.6601823, 12.1102216 57.6607697, 12.11023 57.6608332)",,Floravägen,
16798999,,residential,40,,False,True,236.851,"LINESTRING (12.1101546 57.6600388, 12.1100812 57.6600238, 12.1099353 57.6599944, 12.1097331 57.6599382, 12.1094753 57.6598656, 12.1092768 57.6597781, 12.1092403 57.6597535, 12.1091944 57.6597235, 12.1090938 57.6596575, 12.109025 57.6595664, 12.1089637 57.6594965, 12.1089352 57.6594692, 12.1088866 57.6594563, 12.1088514 57.6594541, 12.1086817 57.6594868, 12.1084524 57.6595356, 12.1083344 57.6595636, 12.1082737 57.6595877, 12.1081379 57.6596482, 12.1079267 57.6597594, 12.1076491 57.6599574, 12.1074334 57.6600908, 12.10723 57.6602139)",,Floravägen,
34550781,,residential,40,,False,False,65.60000000000001,"LINESTRING (12.1101546 57.6600388, 12.1102763 57.6598665, 12.1105227 57.6595142, 12.1105036 57.6594864)",,Violstigen,
34550781,,residential,40,,False,True,65.6,"LINESTRING (12.1105036 57.6594864, 12.1105227 57.6595142, 12.1102763 57.6598665, 12.1101546 57.6600388)",,Violstigen,
34201344,,residential,40,,False,False,66.436,"LINESTRING (12.1108992 57.6593594, 12.1113753 57.6592167, 12.1118318 57.6590331)",,Violstigen,
16798982,,residential,40,,False,False,14.235,"LINESTRING (12.1118318 57.6590331, 12.1120264 57.6591076)",,Kindbovägen,
16798982,,residential,40,,False,True,89.99799999999999,"LINESTRING (12.1118318 57.6590331, 12.111494 57.6589121, 12.1113277 57.6588562, 12.1111447 57.6587955, 12.1109013 57.6587514, 12.1104761 57.6586958)",,Kindbovägen,
34201344,,residential,40,,False,True,66.436,"LINESTRING (12.1118318 57.6590331, 12.1113753 57.6592167, 12.1108992 57.6593594)",,Violstigen,
33732532,,residential,40,,False,False,226.057,"LINESTRING (12.1141481 57.6623352, 12.1134001 57.6620664, 12.1130651 57.6619412, 12.1129803 57.6619098, 12.1127959 57.6618454, 12.1125012 57.6617423, 12.1123285 57.6616799, 12.1118947 57.6615265, 12.111598 57.6614082, 12.111428 57.6613343, 12.1112503 57.6612342, 12.1110971 57.6611356)",,Kyrkvägen,
33732532,,residential,40,,False,True,36.316,"LINESTRING (12.1141481 57.6623352, 12.1144874 57.6624581, 12.114657 57.6625156)",,Kyrkvägen,
40729733,,residential,40,,False,False,208.783,"LINESTRING (12.1141481 57.6623352, 12.1142533 57.6622265, 12.1142869 57.6621899, 12.1143714 57.6621028, 12.1147844 57.6616673, 12.1149802 57.6614657, 12.1152605 57.6611745, 12.1153504 57.6610604, 12.115687 57.6606486)",,Skolvägen,
40729733,,residential,40,,False,True,208.783,"LINESTRING (12.115687 57.6606486, 12.1153504 57.6610604, 12.1152605 57.6611745, 12.1149802 57.6614657, 12.1147844 57.6616673, 12.1143714 57.6621028, 12.1142869 57.6621899, 12.1142533 57.6622265, 12.1141481 57.6623352)",,Skolvägen,
40729734,,residential,40,,False,False,24.683,"LINESTRING (12.115687 57.6606486, 12.1155282 57.6606144, 12.1153888 57.6605836, 12.1153468 57.6605642, 12.1153183 57.6605512)",,Skolvägen,
40729734,,residential,40,,False,True,39.397,"LINESTRING (12.115687 57.6606486, 12.1159592 57.6607089, 12.1161389 57.6607466, 12.1163005 57.6607821)",,Skolvägen,
40729734,,residential,40,,False,True,24.683,"LINESTRING (12.1153183 57.6605512, 12.1153468 57.6605642, 12.1153888 57.6605836, 12.1155282 57.6606144, 12.115687 57.6606486)",,Skolvägen,
40729734,,residential,40,,False,False,39.397,"LINESTRING (12.1163005 57.6607821, 12.1161389 57.6607466, 12.1159592 57.6607089, 12.115687 57.6606486)",,Skolvägen,
