osmid,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,junction,bridge,access
201327461,,Trotzgatan,tertiary,40,8.5,False,True,225.483,"LINESTRING (15.6329239 60.6076298, 15.6330404 60.6075279, 15.6334569 60.6071639, 15.6336283 60.6070142, 15.6336783 60.6069705, 15.6345144 60.6062397, 15.634911 60.6058931, 15.6349469 60.6058617)",2,,,
"[1256624408, 1256624411]",W 852,Svärdsjögatan,tertiary,40,8.5,False,False,105.17,"LINESTRING (15.6329239 60.6076298, 15.6329871 60.6076429, 15.6330644 60.6076589, 15.6331186 60.6076702, 15.6331924 60.6076855, 15.6335124 60.6077716, 15.6341282 60.6079372, 15.6344931 60.6080353, 15.6346186 60.6080778)",,,,
25422322,,Bergsskolegränd,residential,30,4.6,True,False,103.234,"LINESTRING (15.6349469 60.6058617, 15.6350551 60.6058922, 15.6351898 60.6059301, 15.6353777 60.605983, 15.6357543 60.6060891, 15.636427 60.6062786, 15.6364926 60.6062971, 15.6365875 60.6063238)",,,,
201327461,,Trotzgatan,tertiary,40,8.5,False,False,225.48299999999998,"LINESTRING (15.6349469 60.6058617, 15.634911 60.6058931, 15.6345144 60.6062397, 15.6336783 60.6069705, 15.6336283 60.6070142, 15.6334569 60.6071639, 15.6330404 60.6075279, 15.6329239 60.6076298)",2,,,
312994155,,Trotzgatan,tertiary,40,8,False,True,118.68800000000002,"LINESTRING (15.6349469 60.6058617, 15.6350461 60.605768, 15.6351759 60.6056452, 15.635595 60.6052891, 15.6358278 60.6050913, 15.635886 60.6050439, 15.6359907 60.6049262)",2,,,
4254416,,Vallmansgatan,residential,30,,False,True,172.894,"LINESTRING (15.6410321 60.6071254, 15.6409134 60.6070928, 15.6402825 60.6069193, 15.6399659 60.6068322, 15.6396639 60.6067492, 15.6395242 60.6067108, 15.639009 60.6065691, 15.63893 60.6065474, 15.6384806 60.6064204, 15.6384318 60.6064066, 15.6382789 60.6063567)",,,,
581499994,,Vasagatan,tertiary,40,8,False,False,261.892,"LINESTRING (15.6410321 60.6071254, 15.6400233 60.6079703, 15.6393312 60.6085816, 15.6390596 60.6088215, 15.6387578 60.609088, 15.6387291 60.6091212, 15.6386805 60.6091776)",,,,
4254419,W 852,Svärdsjögatan,tertiary,40,7.5,False,True,71.321,"LINESTRING (15.6386805 60.6091776, 15.6388362 60.6092202, 15.6393938 60.609373, 15.6397274 60.6094565, 15.6398303 60.6094823)",,,,
581499994,,Vasagatan,tertiary,40,8,False,True,261.892,"LINESTRING (15.6386805 60.6091776, 15.6387291 60.6091212, 15.6387578 60.609088, 15.6390596 60.6088215, 15.6393312 60.6085816, 15.6400233 60.6079703, 15.6410321 60.6071254)",,,,
1256624405,W 852,Svärdsjögatan,tertiary,40,7.5,False,False,108.541,"LINESTRING (15.6386805 60.6091776, 15.6384705 60.6091159, 15.6383735 60.6090875, 15.636934 60.6087109)",,,,
"[4254531, 1257414069]",,Vasagatan,residential,30,,False,False,102.158,"LINESTRING (15.6386805 60.6091776, 15.6386262 60.6092361, 15.6383356 60.6095024, 15.6380961 60.6097218, 15.6379329 60.6098713, 15.6377957 60.609987)",,,,
1253644044,,Stigaregatan,living_street,5,,False,False,12.139,"LINESTRING (15.628157 60.6057354, 15.6279596 60.6056851)",,,,
"[87771552, 87771553, 993282197]",,Stigaregatan,living_street,5,,False,False,62.099999999999994,"LINESTRING (15.628157 60.6057354, 15.6282328 60.6057563, 15.6284575 60.6058233, 15.6285581 60.6058665, 15.6286533 60.6059145, 15.6287012 60.6059521, 15.6288391 60.6060427, 15.6288751 60.6060592, 15.6289529 60.6061209)",,,yes,
"[47111144, 1160225228, 22870949]",,Myntgatan,"['living_street', 'residential']","['30', '5']",,False,"[False, True]",149.429,"LINESTRING (15.628157 60.6057354, 15.6284552 60.6054662, 15.6285937 60.6053411, 15.6288799 60.6050829, 15.6289839 60.6049889, 15.629072 60.6049151, 15.6291513 60.6048485, 15.6292495 60.6047662, 15.6294048 60.6046456, 15.6294393 60.6046188, 15.6295285 60.6045753)",,,,
"[87771552, 87771553, 993282197]",,Stigaregatan,living_street,5,,False,True,62.1,"LINESTRING (15.6289529 60.6061209, 15.6288751 60.6060592, 15.6288391 60.6060427, 15.6287012 60.6059521, 15.6286533 60.6059145, 15.6285581 60.6058665, 15.6284575 60.6058233, 15.6282328 60.6057563, 15.628157 60.6057354)",,,yes,
"[22870892, 733558231]",,Östra Hamngatan,living_street,5,,False,False,153.06200000000004,"LINESTRING (15.6289529 60.6061209, 15.6282323 60.6063332, 15.6276551 60.6065355, 15.6276223 60.6065841, 15.6276081 60.6066269, 15.6275988 60.6067462, 15.6276014 60.6067817, 15.6276093 60.6069314, 15.6275318 60.6070515, 15.6275323 60.6070665, 15.627535 60.6071422)",,,,
"[42300992, 993282219]",,Östra Hamngatan,residential,"['30', '5']",,False,True,187.321,"LINESTRING (15.6289529 60.6061209, 15.6292505 60.606044, 15.6302561 60.6058012, 15.6302839 60.6057944, 15.63042 60.605761, 15.6305845 60.6057108, 15.6309386 60.6055762, 15.631159 60.6054711, 15.6317134 60.6051593)",,,,
89345082,,Stadshusgränd,residential,30,,False,True,46.809,"LINESTRING (15.6277643 60.6080721, 15.6279077 60.6081126, 15.6285078 60.608282)",,,,
"[22870892, 733557573]",,Östra Hamngatan,"['residential', 'living_street']","['30', '5']",,False,"[False, True]",105.583,"LINESTRING (15.6277643 60.6080721, 15.6278159 60.607914, 15.6278201 60.6077984, 15.6278165 60.6077232, 15.6277956 60.6076448, 15.6277774 60.6075999, 15.6277694 60.6075812, 15.6277323 60.6074946, 15.6275857 60.6072727, 15.6275787 60.6072547, 15.627535 60.6071422)",,,,
"[1256624424, 993282201, 733557573]",,Östra Hamngatan,residential,30,,False,True,133.07,"LINESTRING (15.6277643 60.6080721, 15.6276323 60.6081653, 15.6275522 60.6082044, 15.6273384 60.6082868, 15.6269452 60.6084254, 15.6265045 60.6085759, 15.6263505 60.6086347, 15.6262008 60.6086958, 15.6261667 60.6087127, 15.6260403 60.6087754, 15.6260255 60.6087835, 15.6259177 60.6088423)",,,,
993282199,,Åsgatan,residential,30,,False,False,49.803000000000004,"LINESTRING (15.6294984 60.6085359, 15.6297941 60.6082795, 15.6299272 60.6081635, 15.6299479 60.6081461)",,,,
"[1267208602, 1267208603]",,Åsgatan,residential,30,,False,True,70.518,"LINESTRING (15.6294984 60.6085359, 15.6291234 60.6088667, 15.6288702 60.6090901)",,,,
312994153,,Bergmästaregatan,residential,30,,False,False,222.736,"LINESTRING (15.6365875 60.6063238, 15.6364902 60.6064095, 15.6364458 60.6064486, 15.6364108 60.6064795, 15.636322 60.6065576, 15.6360592 60.6067891, 15.635963 60.6068724, 15.6359209 60.6069088, 15.6357563 60.6070512, 15.6354506 60.6073156, 15.6354148 60.6073466, 15.6351205 60.6076084, 15.6349656 60.6077462, 15.6348475 60.6078512, 15.6347826 60.607909, 15.6347208 60.6079639, 15.6346751 60.6080149, 15.6346186 60.6080778)",,,,
312994153,,Bergmästaregatan,residential,30,,False,True,40.568,"LINESTRING (15.6365875 60.6063238, 15.6367146 60.6062202, 15.6368877 60.6060792, 15.6369711 60.6060113)",,,,
4254418,,Kristinegatan,residential,30,,False,True,109.258,"LINESTRING (15.6377957 60.609987, 15.6360472 60.6095083)",,,,
"[4254531, 1257414069]",,Vasagatan,residential,30,,False,True,102.158,"LINESTRING (15.6377957 60.609987, 15.6379329 60.6098713, 15.6380961 60.6097218, 15.6383356 60.6095024, 15.6386262 60.6092361, 15.6386805 60.6091776)",,,,
22870885,,Stadshusgränd,residential,30,,True,False,60.987,"LINESTRING (15.6285078 60.608282, 15.6294984 60.6085359)",,,,
1256624432,,Stadshusgränd,residential,30,,True,False,60.987,"LINESTRING (15.6285078 60.608282, 15.629343 60.6084966, 15.6294984 60.6085359)",,,,
993282225,,Slaggatan,residential,30,,False,False,8.982,"LINESTRING (15.6285078 60.608282, 15.628584 60.6082104)",,,,
89345082,,Stadshusgränd,residential,30,,False,False,46.809,"LINESTRING (15.6285078 60.608282, 15.6279077 60.6081126, 15.6277643 60.6080721)",,,,
220625748,,Slaggatan,residential,30,,True,False,68.538,"LINESTRING (15.6278718 60.6088115, 15.6280093 60.6086841, 15.6284608 60.6083021, 15.6285078 60.608282)",,,,
22870891,W 852,Svärdsjögatan,tertiary,40,10,False,True,79.878,"LINESTRING (15.6346186 60.6080778, 15.6347691 60.6081189, 15.6351763 60.6082303, 15.6357296 60.6083816, 15.6358973 60.6084274)",,,,
112757062,,Bergmästaregatan,residential,30,,True,False,99.636,"LINESTRING (15.6346186 60.6080778, 15.6345498 60.6081382, 15.6337272 60.6088598)",,,,
312994153,,Bergmästaregatan,residential,30,,False,True,222.736,"LINESTRING (15.6346186 60.6080778, 15.6346751 60.6080149, 15.6347208 60.6079639, 15.6347826 60.607909, 15.6348475 60.6078512, 15.6349656 60.6077462, 15.6351205 60.6076084, 15.6354148 60.6073466, 15.6354506 60.6073156, 15.6357563 60.6070512, 15.6359209 60.6069088, 15.635963 60.6068724, 15.6360592 60.6067891, 15.636322 60.6065576, 15.6364108 60.6064795, 15.6364458 60.6064486, 15.6364902 60.6064095, 15.6365875 60.6063238)",,,,
"[1256624408, 1256624411]",W 852,Svärdsjögatan,tertiary,40,8.5,False,True,105.17,"LINESTRING (15.6346186 60.6080778, 15.6344931 60.6080353, 15.6341282 60.6079372, 15.6335124 60.6077716, 15.6331924 60.6076855, 15.6331186 60.6076702, 15.6330644 60.6076589, 15.6329871 60.6076429, 15.6329239 60.6076298)",,,,
"[22870892, 733557573]",,Östra Hamngatan,"['living_street', 'residential']","['30', '5']",,False,"[False, True]",105.58300000000001,"LINESTRING (15.627535 60.6071422, 15.6275787 60.6072547, 15.6275857 60.6072727, 15.6277323 60.6074946, 15.6277694 60.6075812, 15.6277774 60.6075999, 15.6277956 60.6076448, 15.6278165 60.6077232, 15.6278201 60.6077984, 15.6278159 60.607914, 15.6277643 60.6080721)",,,,
"[22870892, 733558231]",,Östra Hamngatan,living_street,5,,False,True,153.062,"LINESTRING (15.627535 60.6071422, 15.6275323 60.6070665, 15.6275318 60.6070515, 15.6276093 60.6069314, 15.6276014 60.6067817, 15.6275988 60.6067462, 15.6276081 60.6066269, 15.6276223 60.6065841, 15.6276551 60.6065355, 15.6282323 60.6063332, 15.6289529 60.6061209)",,,,
"[22870960, 22870961, 216515730]",,Kristinegatan,"['living_street', 'residential']","['30', '5']",,False,"[False, True]",43.105,"LINESTRING (15.627535 60.6071422, 15.6273681 60.6071006, 15.6272503 60.6070712, 15.6269879 60.6070066, 15.6268315 60.606966)",,,yes,
"[1253644029, 22870909, 22870910]",W 852,Nybrogatan,tertiary,40,"['7.5', '8']",False,"[False, True]",52.443000000000005,"LINESTRING (15.6259177 60.6088423, 15.6257464 60.6087954, 15.6254057 60.6087016, 15.6250786 60.6086124)",2,,yes,
22870910,W 852,Nybrogatan,tertiary,40,8,False,True,92.109,"LINESTRING (15.6259177 60.6088423, 15.6260738 60.6088705, 15.6260918 60.6088754, 15.6273451 60.6092163, 15.6274046 60.6092325)",,,,
22870936,,Garvaregatan,residential,30,,False,True,63.137,"LINESTRING (15.6259177 60.6088423, 15.6259007 60.6088814, 15.6258546 60.6089973, 15.6255049 60.6093131, 15.6254603 60.6093584)",,,,
"[1256624424, 993282201, 733557573]",,Östra Hamngatan,residential,30,,False,False,133.07,"LINESTRING (15.6259177 60.6088423, 15.6260255 60.6087835, 15.6260403 60.6087754, 15.6261667 60.6087127, 15.6262008 60.6086958, 15.6263505 60.6086347, 15.6265045 60.6085759, 15.6269452 60.6084254, 15.6273384 60.6082868, 15.6275522 60.6082044, 15.6276323 60.6081653, 15.6277643 60.6080721)",,,,
"[22870893, 910044430]",,Barbros gränd,residential,30,,True,False,85.367,"LINESTRING (15.6254603 60.6093584, 15.6257432 60.6094353, 15.626008 60.6095119, 15.6263526 60.6096116, 15.626768 60.6097311, 15.6268128 60.6097441)",,,,
22870936,,Garvaregatan,residential,30,,False,False,63.137,"LINESTRING (15.6254603 60.6093584, 15.6255049 60.6093131, 15.6258546 60.6089973, 15.6259007 60.6088814, 15.6259177 60.6088423)",,,,
22870936,,Garvaregatan,residential,30,,False,True,68.455,"LINESTRING (15.6254603 60.6093584, 15.6250974 60.6096904, 15.6248673 60.6099009)",,,,
103901823,,Köpmansgränd,residential,30,,False,False,33.849,"LINESTRING (15.6248673 60.6099009, 15.6243287 60.6097499)",,,,
22870936,,Garvaregatan,residential,30,,False,False,68.455,"LINESTRING (15.6248673 60.6099009, 15.6250974 60.6096904, 15.6254603 60.6093584)",,,,
22870936,,Garvaregatan,residential,30,,False,True,69.07300000000001,"LINESTRING (15.6248673 60.6099009, 15.6246109 60.6101163, 15.6243421 60.6103595, 15.624255 60.6104444)",,,,
22870937,,Mäster Pers gränd,residential,30,,True,False,62.675,"LINESTRING (15.6288702 60.6090901, 15.6279088 60.6088218, 15.6278718 60.6088115)",,,,
202316540,,Åsgatan,residential,30,,False,True,52.425,"LINESTRING (15.6288702 60.6090901, 15.6285032 60.6094228, 15.6284485 60.6094724, 15.6284128 60.6095047)",,,,
"[1267208602, 1267208603]",,Åsgatan,residential,30,,False,False,70.518,"LINESTRING (15.6288702 60.6090901, 15.6291234 60.6088667, 15.6294984 60.6085359)",,,,
"[42300992, 993282219]",,Östra Hamngatan,residential,"['30', '5']",,False,False,187.321,"LINESTRING (15.6317134 60.6051593, 15.631159 60.6054711, 15.6309386 60.6055762, 15.6305845 60.6057108, 15.63042 60.605761, 15.6302839 60.6057944, 15.6302561 60.6058012, 15.6292505 60.606044, 15.6289529 60.6061209)",,,,
1256624390,,Östra Hamngatan,residential,30,,True,False,20.183,"LINESTRING (15.6317134 60.6051593, 15.6317461 60.6051149, 15.6319397 60.60502)",,,,
24993641,,Teatergatan,residential,30,,False,True,200.494,"LINESTRING (15.6313604 60.6045127, 15.631715 60.6042073, 15.6322367 60.6037581, 15.6324054 60.6036128, 15.6320466 60.6035154, 15.6313711 60.6033319, 15.6311193 60.6032653, 15.6310377 60.6032414)",,,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,20.141,"LINESTRING (15.6257493 60.6035642, 15.6257367 60.6035346, 15.6257349 60.6035045, 15.6257438 60.6034746, 15.6257633 60.603446, 15.6257927 60.6034195, 15.6258312 60.6033959)",2,roundabout,,
182028858,W 850,Gruvgatan,secondary,50,,True,False,51.889,"LINESTRING (15.6257493 60.6035642, 15.6256155 60.6035185, 15.6255189 60.6034784, 15.6249768 60.6032926)",2,,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,16.718,"LINESTRING (15.6264279 60.6035429, 15.6263699 60.6036125, 15.6262569 60.6036632)",2,roundabout,,
87783616,W 850,Gruvgatan,secondary,40,8,True,False,54.736000000000004,"LINESTRING (15.6264279 60.6035429, 15.6265541 60.603612, 15.6267533 60.6036633, 15.6271463 60.6037733, 15.627269 60.6038026)",2,,,
87771550,,Holmtorgsrondellen,secondary,40,8.5,True,False,7.837000000000001,"LINESTRING (15.6320618 60.605054, 15.6320186 60.6050488, 15.6319522 60.6050276, 15.6319397 60.60502)",1,roundabout,,
1256624391,,Östra Hamngatan,residential,30,,True,False,22.354,"LINESTRING (15.6320618 60.605054, 15.6317905 60.6051314, 15.6317134 60.6051593)",,,,
87778573,,,residential,30,,False,True,40.662,"LINESTRING (15.6247608 60.6078914, 15.6247318 60.6078836, 15.6241069 60.6077161)",,,,
87783621,W 850,Gruvgatan,secondary,40,8,True,False,70.53,"LINESTRING (15.6283614 60.604095, 15.6285676 60.6041559, 15.6288023 60.604212, 15.6289259 60.604245, 15.6289579 60.6042535, 15.6291769 60.6043174, 15.6292759 60.60434, 15.6293811 60.604358, 15.6295116 60.6043802)",2,,,
87783626,,Engelbrektsrondellen,secondary,40,10,True,False,15.957,"LINESTRING (15.6283614 60.604095, 15.6283923 60.6041194, 15.6284052 60.6041474, 15.6283988 60.6041759, 15.6283737 60.6042019, 15.6283328 60.6042223)",1,roundabout,,
182028857,W 850,Gruvgatan,secondary,50,,True,False,48.674,"LINESTRING (15.6249768 60.6032926, 15.6254331 60.6033836, 15.6255417 60.6033908, 15.6255913 60.6033915, 15.6256825 60.6033928, 15.6258312 60.6033959)",2,,,
67329390,,Slaggatan,residential,30,,True,False,42.983,"LINESTRING (15.6265982 60.6099313, 15.626212 60.6102682)",,,,
89348569,,Kanslibacken,residential,30,,False,True,43.683,"LINESTRING (15.6265982 60.6099313, 15.627289 60.6101298)",,,,
89348570,,Slaggatan,living_street,,,False,True,23.883,"LINESTRING (15.6265982 60.6099313, 15.6268019 60.6097536, 15.6268128 60.6097441)",,,,
993282199,,Åsgatan,residential,30,,False,True,49.803,"LINESTRING (15.6299479 60.6081461, 15.6299272 60.6081635, 15.6297941 60.6082795, 15.6294984 60.6085359)",,,,
103901823,,Köpmansgränd,residential,30,,False,True,33.849,"LINESTRING (15.6243287 60.6097499, 15.6248673 60.6099009)",,,,
89348569,,Kanslibacken,residential,30,,False,False,43.683,"LINESTRING (15.627289 60.6101298, 15.6265982 60.6099313)",,,,
89345086,,Åsgatan,tertiary,30,8.0,False,True,41.948,"LINESTRING (15.6276022 60.6102127, 15.6272286 60.6105424)",2,,,
220619782,,Kanslibacken,residential,30,5.2,True,False,19.418,"LINESTRING (15.6276022 60.6102127, 15.627289 60.6101298)",,,,
1256624427,,Kanslibacken,residential,30,,True,False,63.093,"LINESTRING (15.6276022 60.6102127, 15.6265982 60.6099313)",,,,
89345086,,Åsgatan,tertiary,30,8.0,False,False,90.302,"LINESTRING (15.6276022 60.6102127, 15.6283194 60.6095862, 15.6283709 60.6095416, 15.6284128 60.6095047)",2,,,
307339946,,Rödbrorondellen,tertiary,40,7,True,False,4.855,"LINESTRING (15.6386892 60.6043711, 15.6386843 60.6043494, 15.6386865 60.6043276)",2,roundabout,,
307339946,,Rödbrorondellen,tertiary,40,7,True,False,16.072000000000003,"LINESTRING (15.6388743 60.6044754, 15.6388082 60.6044594, 15.638753 60.6044355, 15.6387124 60.6044054, 15.6386892 60.6043711)",2,roundabout,,
307339959,,Åsgatan,tertiary,40,,True,False,23.744,"LINESTRING (15.6388743 60.6044754, 15.638684 60.6044746, 15.6385714 60.6044759, 15.6384393 60.6044761)",1,,,
307339961,,Åsgatan,tertiary,40,,True,False,18.153,"LINESTRING (15.6384393 60.6044761, 15.6385338 60.6044476, 15.6385875 60.6044296, 15.6386892 60.6043711)",1,,,
313251213,,Åsgatan,tertiary,40,8,False,False,70.65899999999999,"LINESTRING (15.6384393 60.6044761, 15.6379191 60.6045816, 15.6376581 60.6046255, 15.6375595 60.6046354, 15.6373365 60.604651, 15.6372078 60.6046599)",2,,,
312994158,,Åsgatan,tertiary,40,,True,False,10.941,"LINESTRING (15.6372078 60.6046599, 15.6371498 60.6046805, 15.6370985 60.6046914, 15.6370456 60.6046996, 15.6370288 60.604702)",,,,
313251213,,Åsgatan,tertiary,40,8,False,True,70.65899999999999,"LINESTRING (15.6372078 60.6046599, 15.6373365 60.604651, 15.6375595 60.6046354, 15.6376581 60.6046255, 15.6379191 60.6045816, 15.6384393 60.6044761)",2,,,
312994156,,Åsgatan,tertiary,40,8,False,False,47.791,"LINESTRING (15.6367658 60.604732, 15.6366423 60.6047546, 15.6363215 60.6048167, 15.6361219 60.6048828, 15.6359907 60.6049262)",2,,,
312994157,,Åsgatan,tertiary,40,,True,False,13.759,"LINESTRING (15.6367658 60.604732, 15.6368114 60.6047142, 15.6369964 60.6046858)",,,,
312994155,,Trotzgatan,tertiary,40,8,False,False,118.688,"LINESTRING (15.6359907 60.6049262, 15.635886 60.6050439, 15.6358278 60.6050913, 15.635595 60.6052891, 15.6351759 60.6056452, 15.6350461 60.605768, 15.6349469 60.6058617)",2,,,
312994156,,Åsgatan,tertiary,40,8,False,True,47.791000000000004,"LINESTRING (15.6359907 60.6049262, 15.6361219 60.6048828, 15.6363215 60.6048167, 15.6366423 60.6047546, 15.6367658 60.604732)",2,,,
313497783,,Tegelbacken,residential,30,,False,False,142.81199999999998,"LINESTRING (15.6359907 60.6049262, 15.6358681 60.604867, 15.635635 60.6047544, 15.6354978 60.6046746, 15.6353268 60.6046057, 15.6348621 60.6043946, 15.6340671 60.6040576)",2,,,no
313497792,W 850,Korsnäsvägen,tertiary_link,40,,False,False,9.683,"LINESTRING (15.6340671 60.6040576, 15.633937 60.6039984)",,,,
313497783,,Tegelbacken,residential,30,,False,True,142.812,"LINESTRING (15.6340671 60.6040576, 15.6348621 60.6043946, 15.6353268 60.6046057, 15.6354978 60.6046746, 15.635635 60.6047544, 15.6358681 60.604867, 15.6359907 60.6049262)",2,,,no
"[307339929, 404165527]",W 850,Korsnäsvägen,tertiary,40,7,True,False,136.198,"LINESTRING (15.6340671 60.6040576, 15.6337694 60.6041818, 15.6335133 60.6043106, 15.6333621 60.6043866, 15.6331279 60.604507, 15.633034 60.6045595, 15.6323224 60.6049319)","['2', '3']",,,
182028855,,,unclassified,30,,True,False,23.137999999999998,"LINESTRING (15.6257383 60.6032217, 15.625888 60.6032501, 15.6259896 60.6032846, 15.6260084 60.6032984, 15.6260621 60.6033433)",,,,
338852188,,,unclassified,30,,False,False,12.692,"LINESTRING (15.6257383 60.6032217, 15.6256618 60.6032052, 15.6255951 60.6031944, 15.6255166 60.6031914)",,,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,5.692,"LINESTRING (15.6262569 60.6036632, 15.6262098 60.6036743, 15.62616 60.6036817)",2,roundabout,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,19.769,"LINESTRING (15.62616 60.6036817, 15.626088 60.6036858, 15.6260159 60.6036826, 15.6259467 60.6036722, 15.6258833 60.6036549, 15.6258286 60.6036316)",2,roundabout,,
"[1125239408, 1253643978]",,Hyttgatan,residential,30,,True,False,24.145000000000003,"LINESTRING (15.62616 60.6036817, 15.6261007 60.6037127, 15.6259971 60.6037613, 15.625845 60.6038341)",,,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,8.712,"LINESTRING (15.6258286 60.6036316, 15.625781 60.6036001, 15.6257493 60.6035642)",2,roundabout,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,1.78,"LINESTRING (15.6258312 60.6033959, 15.6258549 60.6033849)",2,roundabout,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,12.429,"LINESTRING (15.6258549 60.6033849, 15.6258912 60.6033714, 15.6259307 60.6033603, 15.6259729 60.6033518, 15.6260169 60.6033462, 15.6260621 60.6033433)",2,roundabout,,
182028856,,,unclassified,30,,True,False,19.753999999999998,"LINESTRING (15.6258549 60.6033849, 15.6258269 60.6033016, 15.6258153 60.6032733, 15.6257898 60.6032503, 15.6257383 60.6032217)",,,,
4557379,,Hyttgatsrondellen,secondary,50,9.0,True,False,22.129,"LINESTRING (15.6260621 60.6033433, 15.6261296 60.6033445, 15.6261954 60.6033521, 15.626257 60.6033657, 15.6263122 60.6033849, 15.6263587 60.6034089, 15.626395 60.6034369)",2,roundabout,,
4254408,,Hyttgatan,residential,30,,False,False,133.651,"LINESTRING (15.625845 60.6038341, 15.6258209 60.6038653, 15.6254435 60.6041943, 15.625053 60.6045347, 15.6248724 60.6046947, 15.6246577 60.6048849)",,,,
"[1253643979, 404165524]",,Hyttgatan,residential,30,,True,False,22.537,"LINESTRING (15.625845 60.6038341, 15.6258397 60.6037426, 15.6258354 60.603716, 15.6258286 60.6036316)",,,,
29293532,,Engelbrektsgatan,residential,30,,False,False,85.515,"LINESTRING (15.6285985 60.6038024, 15.6287813 60.6036349, 15.6293384 60.6031245)",,,,
"[1253644052, 881074765]",,Engelbrektsgatan,tertiary,40,6.8,False,"[False, True]",83.522,"LINESTRING (15.6273322 60.6048639, 15.627561 60.6046643, 15.6277815 60.6045062, 15.627959 60.604354, 15.6280405 60.6042842, 15.6281247 60.604222)",,,,yes
881074765,,Engelbrektsgatan,tertiary,40,6.8,False,True,63.21699999999999,"LINESTRING (15.6273322 60.6048639, 15.6273132 60.6048805, 15.6271342 60.6050917, 15.6268589 60.6053206, 15.626802 60.6053679)",,,,yes
904267935,,Teatergränd,residential,,,True,False,60.678000000000004,"LINESTRING (15.6273322 60.6048639, 15.6268563 60.6047311, 15.6267574 60.6047035, 15.6263657 60.6045942)",,,,
39261851,,Sturegatan,residential,30,,True,False,92.316,"LINESTRING (15.6263657 60.6045942, 15.6271104 60.6039371, 15.6271873 60.6038685)",,,,
87783626,,Engelbrektsrondellen,secondary,40,10,True,False,7.68,"LINESTRING (15.6282368 60.6040659, 15.6283159 60.604077, 15.6283614 60.604095)",1,roundabout,,
