osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
49771109,Södra Strandvägen,residential,False,True,432.91299999999995,"LINESTRING (11.6820398 58.2331142, 11.6819417 58.2331166, 11.6817156 58.2331111, 11.6815285 58.2331087, 11.6813314 58.2331038, 11.681263 58.2331179, 11.6811745 58.233161, 11.6811262 58.2332147, 11.6809911 58.2334717, 11.6809311 58.2335655, 11.6808624 58.2336384, 11.68057 58.2339227, 11.6804601 58.2340309, 11.6803741 58.2341209, 11.6803287 58.234171, 11.6802656 58.2342395, 11.6802147 58.2343188, 11.680187 58.234379, 11.6801687 58.2344319, 11.6801473 58.2345218, 11.6801389 58.2346033, 11.6801365 58.2346603, 11.680136 58.2347428, 11.6801416 58.2348616, 11.680135 58.2350444, 11.6801348 58.2351063, 11.6801418 58.2354312, 11.6801418 58.235537, 11.6801455 58.2358522, 11.6801282 58.2360118, 11.6800999 58.2361293, 11.6800433 58.2363044, 11.6800077 58.2363823, 11.6799684 58.2364558)",,,,,
"[165752710, 37418052, 191979133, 165752709]",Stenungsundsvägen,secondary,False,False,411.4259999999999,"LINESTRING (11.6820398 58.2331142, 11.6820481 58.233209, 11.6820668 58.2333258, 11.6820922 58.2334328, 11.6821245 58.23355, 11.6821714 58.2337069, 11.6822199 58.2338752, 11.6822365 58.2339395, 11.682253 58.2340102, 11.6822831 58.2341534, 11.6822972 58.2342814, 11.6823129 58.234424, 11.6823117 58.2345885, 11.6823058 58.2346934, 11.682291 58.2347881, 11.6822747 58.2348868, 11.6822541 58.2349913, 11.6822222 58.2351039, 11.6821832 58.2351983, 11.6821404 58.2352944, 11.6820956 58.235378, 11.6820509 58.2354587, 11.6820332 58.2354868, 11.6819726 58.2355796, 11.6818797 58.2357033, 11.6817783 58.2358287, 11.6816559 58.2359639, 11.6814053 58.2362285, 11.6811356 58.2365407, 11.6810129 58.236673)",2,160,"['70', '50']",,
"[1138602668, 196547150]","['Bagarevägen', 'Genvägen']",residential,False,True,195.43,"LINESTRING (11.6732572 58.2334109, 11.6733833 58.2333613, 11.6735637 58.2332662, 11.6738751 58.2331056, 11.6740695 58.2329995, 11.6741025 58.2329889, 11.6741538 58.232988, 11.6745645 58.2331289, 11.6750416 58.2332821, 11.6752723 58.2333474, 11.6760072 58.2335252)",,,,,
175936830,Bagarevägen,residential,False,False,57.277,"LINESTRING (11.6761302 58.2347009, 11.6761152 58.2344976, 11.6760689 58.2341869)",,,50,,
"[191979133, 37418052, 165752709, 165752710]",Stenungsundsvägen,secondary,False,True,411.42599999999993,"LINESTRING (11.6810129 58.236673, 11.6811356 58.2365407, 11.6814053 58.2362285, 11.6816559 58.2359639, 11.6817783 58.2358287, 11.6818797 58.2357033, 11.6819726 58.2355796, 11.6820332 58.2354868, 11.6820509 58.2354587, 11.6820956 58.235378, 11.6821404 58.2352944, 11.6821832 58.2351983, 11.6822222 58.2351039, 11.6822541 58.2349913, 11.6822747 58.2348868, 11.682291 58.2347881, 11.6823058 58.2346934, 11.6823117 58.2345885, 11.6823129 58.234424, 11.6822972 58.2342814, 11.6822831 58.2341534, 11.682253 58.2340102, 11.6822365 58.2339395, 11.6822199 58.2338752, 11.6821714 58.2337069, 11.6821245 58.23355, 11.6820922 58.2334328, 11.6820668 58.2333258, 11.6820481 58.233209, 11.6820398 58.2331142)",2,160,"['70', '50']",,
165752711,Uddevallavägen,secondary,False,False,72.31099999999999,"LINESTRING (11.6810129 58.236673, 11.6809049 58.2367878, 11.6807787 58.2369386, 11.6806768 58.2370723, 11.6806024 58.2371831, 11.6805447 58.237274)",,160,50,,
476734099,,secondary,False,True,39.863,"LINESTRING (11.6810129 58.236673, 11.6808754 58.2366397, 11.6805308 58.2365618, 11.6803858 58.2365335)",2,O 752,50,,
49249757,Ängsvägen,residential,False,False,207.76699999999997,"LINESTRING (11.676178 58.2384147, 11.6765302 58.2383465, 11.6767032 58.2383331, 11.6768467 58.2383169, 11.6769683 58.2383, 11.6770846 58.2382746, 11.6772147 58.2382358, 11.6772952 58.2382089, 11.677383 58.2381648, 11.6774521 58.2381249, 11.6776372 58.2379851, 11.677774 58.2378764, 11.677893 58.2377173, 11.677992 58.2375574, 11.6780588 58.2373532, 11.6781533 58.2370825)",,,50,,
49249757,Ängsvägen,residential,False,True,119.944,"LINESTRING (11.676178 58.2384147, 11.6759133 58.2385329, 11.6757171 58.2386763, 11.6752933 58.2390106, 11.6750241 58.239223, 11.6749587 58.2392746)",,,50,,
175936846,Fågelsångsvägen,residential,False,False,42.238,"LINESTRING (11.676178 58.2384147, 11.6760716 58.2383762, 11.6755888 58.2381954)",,,,,
