osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,bridge,junction
1126975123,Järntorget,residential,30,False,True,18.133,"LINESTRING (15.8413179 59.3934348, 15.8412646 59.3935956)",,,,,
8205156,Engelbrektsleden,tertiary,40,False,False,226.23999999999998,"LINESTRING (15.8328519 59.3982637, 15.8330276 59.3982804, 15.8330824 59.3982856, 15.8333363 59.3983096, 15.8334871 59.3983036, 15.8336399 59.3982812, 15.8337575 59.3982325, 15.8338425 59.3981688, 15.833959 59.3979725, 15.8340957 59.397795, 15.8342513 59.3976867, 15.834466 59.3975788, 15.83455 59.3975517, 15.8347631 59.3975041, 15.8349001 59.3974842, 15.8350374 59.3974725, 15.8353457 59.3974635, 15.8356741 59.3974602, 15.8359712 59.3974631)",,,,,
56157185,Sofiedalsgatan,tertiary,30,False,True,132.09,"LINESTRING (15.8328519 59.3982637, 15.8325534 59.3981976, 15.8323672 59.3981467, 15.8322669 59.3980893, 15.8321819 59.3979561, 15.8320764 59.3978899, 15.8319232 59.3978454, 15.8317261 59.3978515, 15.8308991 59.3978829)",,,,,
"[971010420, 1064089437, 1064089438]",Skandiagatan,secondary,40,False,False,228.04799999999997,"LINESTRING (15.8328519 59.3982637, 15.8329511 59.3980658, 15.8330637 59.3978317, 15.8330812 59.3977511, 15.8331978 59.3974227, 15.8332574 59.3972354, 15.8332976 59.3964349, 15.8332846 59.3962347)",3,U 512,"['10.0', '7.0']",,
552215587,Skandiagatan,secondary,40,True,False,56.757,"LINESTRING (15.8332142 59.3947067, 15.8332086 59.3946412, 15.833234 59.3945824, 15.8333936 59.3944684, 15.8335336 59.3944072, 15.8336168 59.3943782, 15.8336724 59.3943581, 15.8337922 59.3943366)",2,U 512,13,,
"[1013573643, 971010420]",Skandiagatan,secondary,40,False,"[False, True]",169.987,"LINESTRING (15.8332142 59.3947067, 15.8332058 59.39477, 15.8332397 59.3955756, 15.8332751 59.3960867, 15.8332846 59.3962347)",2,U 512,"['10.0', '7.0']",,
971115392,Storgatan,residential,30,False,True,123.164,"LINESTRING (15.8349089 59.3915033, 15.8357411 59.3916445, 15.8369831 59.3918369)",,,,,
971115296,Garvaregränd,residential,30,False,False,41.946,"LINESTRING (15.8409998 59.3924815, 15.8407881 59.392843)",,,,,
971115392,Storgatan,residential,30,False,False,64.403,"LINESTRING (15.8409998 59.3924815, 15.8399098 59.3923158)",,,,,
971115392,Storgatan,residential,30,False,True,59.941,"LINESTRING (15.8409998 59.3924815, 15.8420124 59.3926389)",,,,,
57376876,Garvaregränd,residential,30,False,False,82.513,"LINESTRING (15.8409998 59.3924815, 15.8411113 59.3922965, 15.8412688 59.3920352, 15.8414274 59.3917721)",,,,,
971115296,Garvaregränd,residential,30,False,True,41.946,"LINESTRING (15.8407881 59.392843, 15.8409998 59.3924815)",,,,,
57376883,Skottgränd,residential,30,False,False,84.723,"LINESTRING (15.8391152 59.3913806, 15.8386302 59.3921014)",,,,,
70483105,Trädgårdsgatan,residential,30,False,True,97.766,"LINESTRING (15.8391152 59.3913806, 15.837483 59.3910936)",,,,,
70483105,Trädgårdsgatan,residential,30,False,False,77.03,"LINESTRING (15.8391152 59.3913806, 15.8395528 59.391458, 15.8404037 59.391603)",,,,,
