osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access,junction,tunnel
117168860,True,,Jalan Haji Yaakub,unclassified,,False,34.573,"LINESTRING (116.0752461 5.978818, 116.0751833 5.9787022, 116.0750976 5.9785444)",,,,
"[689848748, 149548116]",False,,"['Jalan Kampung Air 1', 'Jalan Haji Yaakub']",unclassified,,False,143.828,"LINESTRING (116.0752461 5.978818, 116.0752965 5.9789106, 116.0755921 5.9794551, 116.0755999 5.9794866, 116.0755965 5.9795147, 116.0755833 5.9795411, 116.0755571 5.9795613, 116.0754591 5.9796152, 116.0753563 5.9796718, 116.0751652 5.9797785)",,,,
117168860,True,,Jalan Haji Yaakub,unclassified,,False,26.08,"LINESTRING (116.0750976 5.9785444, 116.0749856 5.978338)",,,,
1201904038,True,,Jalan Bandaran,tertiary,,False,15.598,"LINESTRING (116.0764747 5.9816796, 116.0763417 5.9817263)",,,,
1201904039,True,,Jalan K.K. Bypass,primary,,False,17.765,"LINESTRING (116.0764747 5.9816796, 116.0765451 5.9818232)",,,,
1193230184,True,,Jalan Lapan Belas,unclassified,,False,12.799,"LINESTRING (116.0744741 5.9818233, 116.0745751 5.9817671)",,,,
1193230185,True,,Jalan Tun Razak,trunk,,False,73.77,"LINESTRING (116.0744741 5.9818233, 116.0745168 5.9819003, 116.0748075 5.9823979)",,,,
117168871,True,2,Bulatan Capitol,primary,,False,40.99,"LINESTRING (116.0752336 5.9773415, 116.0752297 5.9773953, 116.0752376 5.9774703, 116.0752609 5.9775427, 116.0752894 5.9776017, 116.0753136 5.9776349, 116.0753508 5.977678)",,,roundabout,
1123840324,True,,Jalan Laiman Diki,tertiary,,False,49.592,"LINESTRING (116.0752336 5.9773415, 116.0751907 5.9774619, 116.0751424 5.9775412, 116.0750785 5.9776119, 116.0749689 5.9776836)",,,,
148192814,True,,Jalan Bandaran,tertiary,,False,11.78,"LINESTRING (116.0765679 5.9816283, 116.0764747 5.9816796)",,,,
1201904037,True,,Jalan K.K. Bypass,primary,,False,53.791,"LINESTRING (116.0765679 5.9816283, 116.0764756 5.9814562, 116.0763356 5.9812033)",,,,
1201904035,True,,Jalan K.K. Bypass,primary,,False,45.948,"LINESTRING (116.0767621 5.9819936, 116.0765679 5.9816283)",,,,
199472699,True,,,tertiary,,False,42.608999999999995,"LINESTRING (116.0767621 5.9819936, 116.0767282 5.9818655, 116.0767225 5.9817962, 116.0767167 5.9817321, 116.0767224 5.9816812, 116.0767299 5.981616)",,,,
149548134,True,,Jalan Tugu,tertiary,,False,242.003,"LINESTRING (116.0754314 5.9822013, 116.0749301 5.9812721, 116.0748413 5.9811141, 116.0747676 5.9809808, 116.0743852 5.9802898)",,,,
1201905560,True,,,tertiary,,False,16.485,"LINESTRING (116.0754314 5.9822013, 116.0753993 5.9822039, 116.0753707 5.982218, 116.0753517 5.9822383, 116.0753442 5.9822628, 116.0753455 5.9822939)",,,roundabout,
148192830,True,,,tertiary,,False,15.453,"LINESTRING (116.0753455 5.9822939, 116.0753534 5.9823222, 116.0753608 5.9823358, 116.0753701 5.982353, 116.0753963 5.9823835, 116.0754263 5.9824008)",,,roundabout,
"[149548149, 1201906607]",True,,Jalan Bandaran,tertiary,,False,78.983,"LINESTRING (116.0755069 5.9823606, 116.0758103 5.9822036, 116.0761405 5.9820328)",,,,
"[1201905561, 1201905559]",True,,,tertiary,,False,20.628000000000004,"LINESTRING (116.0755069 5.9823606, 116.0755098 5.9823369, 116.0755027 5.9822992, 116.0754855 5.9822601, 116.0754691 5.9822363, 116.0754547 5.9822183, 116.0754314 5.9822013)",,,roundabout,
1201905562,True,,,tertiary,,False,11.026,"LINESTRING (116.0754263 5.9824008, 116.0754541 5.9824019, 116.0754811 5.9823942, 116.0754955 5.9823839, 116.0755069 5.9823606)",,,roundabout,
117168857,True,,Jalan Kampung Air 2,unclassified,,False,22.709,"LINESTRING (116.0738174 5.9792504, 116.073997 5.9791514)",,,,
1223366742,True,,Jalan Tugu,tertiary,,False,24.557,"LINESTRING (116.0738174 5.9792504, 116.07371 5.9790571)",,,,
149548120,True,1,,tertiary,,False,12.599,"LINESTRING (116.0743299 5.9802003, 116.0743072 5.9801988, 116.074285 5.9802042, 116.0742656 5.980216, 116.0742508 5.9802332, 116.0742419 5.9802541)",,,roundabout,
149548159,True,,Jalan Tugu,tertiary,,False,86.435,"LINESTRING (116.0743299 5.9802003, 116.0741892 5.9799431, 116.0739637 5.9795136)",,,,
149548120,True,1,,tertiary,,False,12.956,"LINESTRING (116.0743852 5.9802898, 116.0743872 5.9802666, 116.0743818 5.9802439, 116.0743695 5.980224, 116.0743516 5.980209, 116.0743299 5.9802003)",,,roundabout,
826580241,True,,Jalan Kampung Air 1,unclassified,,False,29.69,"LINESTRING (116.0743852 5.9802898, 116.0744451 5.9802155, 116.0744792 5.9801781, 116.0745744 5.9801023)",,,,
149548115,True,,Jalan Kampung Air 1,unclassified,,False,41.046,"LINESTRING (116.0742419 5.9802541, 116.0740706 5.980353, 116.0739209 5.9804394)",,,,
149548120,True,1,,tertiary,,False,13.946,"LINESTRING (116.0742419 5.9802541, 116.0742397 5.9802749, 116.0742435 5.9802954, 116.074253 5.9803141, 116.0742674 5.9803294, 116.0742856 5.9803399, 116.0743059 5.980345)",,,roundabout,
148192826,True,,Jalan Tugu,tertiary,,False,245.318,"LINESTRING (116.0743059 5.980345, 116.0744757 5.9806632, 116.0746496 5.980989, 116.0747565 5.9811894, 116.0749511 5.981554, 116.0750163 5.9816767, 116.0752868 5.9821838, 116.0753455 5.9822939)",,,,
149548120,True,1,,tertiary,,False,11.634,"LINESTRING (116.0743059 5.980345, 116.074327 5.9803442, 116.0743469 5.9803375, 116.0743641 5.9803255, 116.0743773 5.9803091, 116.0743852 5.9802898)",,,roundabout,
1201906607,True,,Jalan Bandaran,tertiary,,False,42.795,"LINESTRING (116.0762019 5.982001, 116.0765451 5.9818232)",,,,
1201906607,True,,Jalan Bandaran,tertiary,,False,7.656,"LINESTRING (116.0761405 5.9820328, 116.0762019 5.982001)",,,,
1223366747,True,,Jalan Kampung Air 2,unclassified,,False,46.295,"LINESTRING (116.0745821 5.9788286, 116.0749482 5.9786267)",,,,
175870899,True,,Jalan Dua Puluh,tertiary,,False,81.183,"LINESTRING (116.071696 5.9794555, 116.0711577 5.9797314, 116.0710437 5.9797904)",,,,
1052578694,True,,Jalan Tugu,tertiary,,False,86.912,"LINESTRING (116.0738769 5.9795619, 116.0742419 5.9802541)",,,,
201226340,False,1,,unclassified,20,True,11.0,"LINESTRING (116.0738769 5.9795619, 116.073916 5.9795402, 116.0739637 5.9795136)",,,,
175770493,True,,Lorong Sinsuran,unclassified,,False,88.22,"LINESTRING (116.0722184 5.9802733, 116.072598 5.9809711)",,,,
175770687,False,,,unclassified,,True,32.358,"LINESTRING (116.0722184 5.9802733, 116.0719614 5.9804124)",,,,
175770687,False,,,unclassified,,False,11.876,"LINESTRING (116.0722184 5.9802733, 116.0722624 5.9802494, 116.0723127 5.9802222)",,,,
175770687,False,,,unclassified,,True,11.876,"LINESTRING (116.0723127 5.9802222, 116.0722624 5.9802494, 116.0722184 5.9802733)",,,,
176133897,True,,Lorong Sinsuran,unclassified,,False,99.067,"LINESTRING (116.0723127 5.9802222, 116.0722098 5.9800342, 116.0721045 5.9798421, 116.0719853 5.9796244, 116.0718986 5.9794327)",,,,
1123909839,True,,Jalan Centrepoint,unclassified,,False,12.173,"LINESTRING (116.0699476 5.9780565, 116.0698509 5.9781088)",,,,
713870254,True,,Jalan Dua Puluh,tertiary,,False,11.252,"LINESTRING (116.0710437 5.9797904, 116.0709553 5.9798405)",,,,
713870255,True,,Jalan Tun Fuad Stephens,primary,,False,213.74,"LINESTRING (116.0710437 5.9797904, 116.0706974 5.9792446, 116.0702891 5.9785956, 116.0700848 5.9782709, 116.07007 5.9782474, 116.0700129 5.9781645)",,,,
845241889,True,,Jalan Tun Fuad Stephens,primary,,False,100.19899999999998,"LINESTRING (116.0715641 5.9806292, 116.0715387 5.9805947, 116.0711532 5.979968, 116.0710867 5.9798635)",,,,
845241889,True,,Jalan Tun Fuad Stephens,primary,,False,31.811,"LINESTRING (116.0725162 5.9819394, 116.0723493 5.9817064)",,,,
117168856,True,,Jalan Sembilan Belas,unclassified,,False,207.121,"LINESTRING (116.0725162 5.9819394, 116.0725147 5.9818892, 116.0725175 5.9818539, 116.0725277 5.9818214, 116.0725494 5.9817913, 116.0732297 5.9814127, 116.073273 5.9813886, 116.0733313 5.9813561, 116.0738994 5.98104, 116.0739326 5.9810321, 116.0739776 5.981033, 116.0740127 5.9810402, 116.0740474 5.9810805)",,,,
713870249,True,,Jalan Tun Fuad Stephens,primary,,False,9.417,"LINESTRING (116.0710867 5.9798635, 116.0710437 5.9797904)",,,,
1194852174,True,,Jalan Dua Puluh,tertiary,,False,88.622,"LINESTRING (116.0710867 5.9798635, 116.0717945 5.9794898)",,,,
175771035,True,,Jalan Dua Puluh,tertiary,,False,10.973,"LINESTRING (116.0710004 5.9799122, 116.0710867 5.9798635)",,,,
1194852174,True,,Jalan Dua Puluh,tertiary,,False,96.505,"LINESTRING (116.0718986 5.9794327, 116.0726668 5.979021)",,,,
1194852174,True,,Jalan Dua Puluh,tertiary,,False,13.147,"LINESTRING (116.0717945 5.9794898, 116.0718986 5.9794327)",,,,
175770493,True,,Lorong Sinsuran,unclassified,,False,98.933,"LINESTRING (116.0717945 5.9794898, 116.0718674 5.9796245, 116.0722184 5.9802733)",,,,
117168874,True,,Jalan Tun Razak,trunk,,False,127.632,"LINESTRING (116.0729856 5.9792067, 116.0735615 5.9802014)",,,,
175771079,True,,,trunk_link,,False,41.459999999999994,"LINESTRING (116.0726668 5.979021, 116.0727806 5.9790575, 116.0728539 5.9790974, 116.0728942 5.9791353, 116.0729215 5.9791592, 116.0729856 5.9792067)",,,,
175771103,True,,Jalan Sinsuran,unclassified,,False,253.139,"LINESTRING (116.0726668 5.979021, 116.0727066 5.9790467, 116.0727465 5.9790726, 116.072778 5.9791218, 116.0728052 5.97917, 116.0729212 5.9793801, 116.0730383 5.9795864, 116.0731577 5.9797987, 116.0732569 5.9799707, 116.0733748 5.9801832, 116.0734915 5.9803862, 116.0736007 5.9805934, 116.0737149 5.9807939, 116.0738155 5.9809777)",,,,
1194852174,True,,Jalan Dua Puluh,tertiary,,False,21.82,"LINESTRING (116.0726668 5.979021, 116.0727847 5.9789533, 116.0728383 5.978924)",,,,
175869556,True,,Jalan Sembilan Belas,unclassified,,False,12.334,"LINESTRING (116.0729815 5.981443, 116.0728843 5.9814974)",,,,
176133897,True,,Lorong Sinsuran,unclassified,,False,7.699,"LINESTRING (116.0729815 5.981443, 116.072948 5.9813823)",,,,
175869556,True,,Jalan Sembilan Belas,unclassified,,False,105.753,"LINESTRING (116.0738155 5.9809777, 116.0729815 5.981443)",,,,
175869556,True,,Jalan Sembilan Belas,unclassified,,False,31.833,"LINESTRING (116.0728843 5.9814974, 116.0726335 5.9816379)",,,,
845241889,True,,Jalan Tun Fuad Stephens,primary,,False,147.946,"LINESTRING (116.0723493 5.9817064, 116.072046 5.981283, 116.0718501 5.9810172, 116.0715641 5.9806292)",,,,
1080803994,False,,,unclassified,,False,3.727,"LINESTRING (116.0722978 5.9811265, 116.0723266 5.9811091)",,,,
1080803994,False,,,unclassified,,True,18.238,"LINESTRING (116.0722978 5.9811265, 116.072157 5.9812119)",,,,
175770687,False,,,unclassified,,False,10.831,"LINESTRING (116.0718754 5.980459, 116.0719614 5.9804124)",,,,
175870060,True,,Lorong Gomantong,unclassified,,False,87.699,"LINESTRING (116.0718754 5.980459, 116.0722978 5.9811265)",,,,
1080803995,True,,,unclassified,,False,39.286,"LINESTRING (116.0718754 5.980459, 116.0715641 5.9806292)",,,,
175770687,False,,,unclassified,,False,32.358,"LINESTRING (116.0719614 5.9804124, 116.0722184 5.9802733)",,,,
175770687,False,,,unclassified,,True,10.831,"LINESTRING (116.0719614 5.9804124, 116.0718754 5.980459)",,,,
329410933,True,,,unclassified,,False,67.892,"LINESTRING (116.0726335 5.9816379, 116.0723266 5.9811091)",,,,
175869556,True,,Jalan Sembilan Belas,unclassified,,False,34.389,"LINESTRING (116.0726335 5.9816379, 116.0724917 5.9817172, 116.0724564 5.9817264, 116.0724289 5.9817279, 116.0723817 5.9817239, 116.0723493 5.9817064)",,,,
175770493,True,,Lorong Sinsuran,unclassified,,False,58.144,"LINESTRING (116.072598 5.9809711, 116.0728482 5.981431)",,,,
713870253,True,,Jalan Tun Fuad Stephens,primary,,False,9.404,"LINESTRING (116.0709553 5.9798405, 116.0710004 5.9799122)",,,,
1075657023,True,,Jalan Tun Fuad Stephens,primary,,False,14.013,"LINESTRING (116.0700129 5.9781645, 116.0699476 5.9780565)",,,,
1135802987,True,,Jalan Centrepoint,unclassified,,False,89.234,"LINESTRING (116.0700129 5.9781645, 116.0707318 5.9778001)",,,,
175872291,True,,Jalan Tun Fuad Stephens,primary,,False,14.297,"LINESTRING (116.0698509 5.9781088, 116.0699193 5.9782179)",,,,
1080803989,True,2,Jalan Coastal,trunk,,False,141.123,"LINESTRING (116.0718328 5.9771856, 116.0724672 5.9782868)",1,yes,,
175964402,True,,Lorong Api Api 2,unclassified,,False,427.23999999999995,"LINESTRING (116.0688095 5.9737781, 116.0691099 5.974314, 116.0693999 5.9748317, 116.0697009 5.9753683, 116.0697143 5.97539, 116.069802 5.9755535, 116.0700293 5.9759775, 116.0703542 5.9766037, 116.0706376 5.9771623)",,,,
"[1202234632, 201364660]",True,,Lorong Api Api 3,residential,,False,313.976,"LINESTRING (116.0707352 5.9773473, 116.0699968 5.9777197, 116.069931 5.9777152, 116.0698916 5.9776984, 116.0698658 5.9776668, 116.0695243 5.9771259, 116.0693883 5.9769105, 116.0693339 5.9768257, 116.0688531 5.9761137)",,,,
832328060,True,,Lorong Api Api 2,unclassified,,False,52.566,"LINESTRING (116.0707352 5.9773473, 116.0708118 5.9774741, 116.0708152 5.9775115, 116.0708104 5.9775484, 116.0707979 5.977574, 116.0707793 5.9775904, 116.070706 5.977626, 116.0706354 5.977718)",,,,
1193230181,True,3,Jalan Tun Razak,trunk,,False,207.08200000000002,"LINESTRING (116.0738602 5.9804744, 116.0730223 5.9789594, 116.072956 5.9788436)",,,,
1080803990,True,3,Jalan Coastal,trunk,,False,10.296,"LINESTRING (116.0710436 5.9753944, 116.0709976 5.9753139)",1,,,
176131292,True,1,,trunk_link,,False,82.18,"LINESTRING (116.0724672 5.9782868, 116.0725534 5.978483, 116.0725791 5.9785984, 116.0725805 5.9787205, 116.0725746 5.9787971, 116.0725487 5.9789298, 116.0725281 5.9789995)",,,,
1080803989,True,2,Jalan Coastal,trunk,,False,72.129,"LINESTRING (116.0724672 5.9782868, 116.0727429 5.9787613, 116.0727958 5.9788471)",1,yes,,
175870899,True,,Jalan Dua Puluh,tertiary,,False,105.067,"LINESTRING (116.0725281 5.9789995, 116.071696 5.9794555)",,,,
199472703,True,3,Jalan Coastal,trunk,,False,230.42899999999997,"LINESTRING (116.0727695 5.9785073, 116.0720941 5.9773147, 116.0717544 5.9766976)",1,,,
176131413,True,1,,trunk_link,,False,42.141000000000005,"LINESTRING (116.0730531 5.9786893, 116.0730134 5.9786967, 116.0729727 5.9787031, 116.0729379 5.9787032, 116.0729147 5.9786966, 116.0728963 5.9786836, 116.0727695 5.9785073)",,,,
1123840322,True,2,Jalan Laiman Diki,tertiary,,False,17.425,"LINESTRING (116.0730531 5.9786893, 116.073006 5.9787178, 116.0729175 5.9787691)",,,,
176132321,True,,Jalan Singgah Mata 2,unclassified,,False,45.328,"LINESTRING (116.0717544 5.9766976, 116.0717156 5.9765618, 116.0717087 5.9765059, 116.0717121 5.9764603, 116.0717324 5.9764032, 116.0717767 5.9763547, 116.0718126 5.9763407)",,,,
1080803990,True,3,Jalan Coastal,trunk,,False,112.95700000000001,"LINESTRING (116.0717544 5.9766976, 116.0715881 5.9763798, 116.0712565 5.9758109)",1,,,
"[201369056, 176133373]",False,,Jalan Kampung Air 5,unclassified,,False,245.403,"LINESTRING (116.0718126 5.9763407, 116.0718779 5.9764631, 116.0719825 5.9766389, 116.0719916 5.9766569, 116.0720852 5.9768167, 116.0721103 5.9768705, 116.072161 5.9769693, 116.0723044 5.977228, 116.0723745 5.9773544, 116.072583 5.9777354, 116.0726038 5.97777, 116.0726476 5.9777835, 116.0726946 5.9777572, 116.0727281 5.9777384, 116.0727584 5.9777215, 116.0731074 5.9775169)",,,,
176133715,True,,Jalan Singgah Mata 2,unclassified,,False,200.061,"LINESTRING (116.0718126 5.9763407, 116.0726685 5.975868, 116.072951 5.9757156, 116.0732812 5.9755375, 116.0733981 5.9754744)",,,,
176132428,True,2,,unclassified,,False,32.214,"LINESTRING (116.0723611 5.9750518, 116.0726192 5.9749175)",,,roundabout,
176132428,True,2,,unclassified,,False,20.96,"LINESTRING (116.0723019 5.9749427, 116.0722706 5.9749776, 116.07227 5.9750151, 116.0722867 5.9750366, 116.0723103 5.9750488, 116.0723611 5.9750518)",,,roundabout,
"[1081188208, 176132427]",True,,,unclassified,,False,88.751,"LINESTRING (116.0723019 5.9749427, 116.0722233 5.974986, 116.0721463 5.9750244, 116.0721161 5.9750397, 116.0715871 5.9753054)",,,,building_passage
176132428,True,2,,unclassified,,False,18.285999999999998,"LINESTRING (116.0726192 5.9749175, 116.0726322 5.9748705, 116.07263 5.9748393, 116.0726145 5.9748199, 116.0725933 5.9748142, 116.0725554 5.9748113)",,,roundabout,
176132463,True,,Jalan Asia City,unclassified,,False,49.482000000000006,"LINESTRING (116.0726192 5.9749175, 116.0726989 5.9748729, 116.0727783 5.9748349, 116.0728807 5.9747932, 116.0729525 5.9747614, 116.0730217 5.9747243)",,,,
176132428,True,2,,unclassified,,False,31.643,"LINESTRING (116.0725554 5.9748113, 116.0725186 5.9748256, 116.0723019 5.9749427)",,,roundabout,
1193236446,True,,Jalan Tunku Abdul Rahman,primary,,False,63.759,"LINESTRING (116.0734734 5.9740082, 116.0737715 5.974499)",,,,
1081188189,True,,Jalan Asia City,unclassified,,False,34.982,"LINESTRING (116.0734734 5.9740082, 116.0734935 5.9741468, 116.073496 5.9741859, 116.0734967 5.9742248, 116.0734908 5.9743211)",,,,
1081188189,True,,Jalan Asia City,unclassified,,False,15.281,"LINESTRING (116.0734908 5.9743211, 116.0734601 5.9743443, 116.0734505 5.9743548, 116.0733844 5.9744085)",,,,
1081188191,True,,,unclassified,,False,21.585,"LINESTRING (116.0734908 5.9743211, 116.0734859 5.9743473, 116.0734814 5.9743856, 116.0734895 5.9744164, 116.0735068 5.9744457, 116.0735663 5.9744676)",,,,
176132463,True,,Jalan Asia City,unclassified,,False,36.795,"LINESTRING (116.0731208 5.9746616, 116.073414 5.9745052)",,,,
176133559,False,,Jalan Wisma Budaya,unclassified,,True,79.118,"LINESTRING (116.0731523 5.9747976, 116.0734988 5.9754201)",,,,
176133642,True,,Jalan Wisma Budaya,unclassified,,False,15.519,"LINESTRING (116.0731523 5.9747976, 116.0731373 5.9747335, 116.0731208 5.9746616)",,,,
176132463,True,,Jalan Asia City,unclassified,,False,12.989,"LINESTRING (116.0730217 5.9747243, 116.0731208 5.9746616)",,,,
176132486,True,,Jalan Wisma Budaya,unclassified,,False,17.177999999999997,"LINESTRING (116.0730217 5.9747243, 116.0730665 5.974739, 116.073093 5.9747514, 116.0731335 5.9747683, 116.0731523 5.9747976)",,,,
176132450,True,,Jalan Asia City,unclassified,,False,102.09299999999999,"LINESTRING (116.0733844 5.9744085, 116.0731768 5.9745023, 116.0729676 5.9746138, 116.0728612 5.9746697, 116.072748 5.974726, 116.072657 5.9747636, 116.0725554 5.9748113)",,,,
1193236446,True,,Jalan Tunku Abdul Rahman,primary,,False,109.581,"LINESTRING (116.0737715 5.974499, 116.0743057 5.975329)",,,,
1081188190,True,,Jalan Asia City,unclassified,,False,23.376999999999995,"LINESTRING (116.0735663 5.9744676, 116.0736155 5.9744669, 116.0736587 5.9744642, 116.0736849 5.9744668, 116.0737211 5.974478, 116.0737715 5.974499)",,,,
1081188188,True,,,unclassified,,False,1.457,"LINESTRING (116.0732037 5.9775198, 116.0732065 5.977507)",,,,
176133415,True,,Jalan Albert Kwok,unclassified,,False,84.548,"LINESTRING (116.0735661 5.9781893, 116.0732037 5.9775198)",,,,
"[176133477, 201369055]",True,,"['Jalan Tan Beng Heng', 'Jalan Kampung Air 4']",unclassified,,False,197.43599999999998,"LINESTRING (116.0740782 5.9770051, 116.07443 5.9776493, 116.0744346 5.9776701, 116.074434 5.9776878, 116.0744284 5.9777022, 116.0744188 5.9777162, 116.0735661 5.9781893)",,,,
744515534,True,,Jalan Kampung Air 5,unclassified,,False,17.846,"LINESTRING (116.0740782 5.9770051, 116.0741189 5.9769681, 116.0741438 5.9769363, 116.0741802 5.9768819)",,,,
176133559,False,,Jalan Wisma Budaya,unclassified,,False,88.64,"LINESTRING (116.0741473 5.9765852, 116.0739605 5.9762473, 116.0737571 5.9758889)",,,,
176133559,False,,Jalan Wisma Budaya,unclassified,,True,36.077000000000005,"LINESTRING (116.0741473 5.9765852, 116.0742141 5.9766937, 116.0742177 5.9767332, 116.0742196 5.976773, 116.0742142 5.9768143, 116.0742081 5.9768308, 116.074201 5.97685, 116.0741802 5.9768819)",,,,
176133742,True,,Lorong Singgah Mata 1,unclassified,,False,161.7,"LINESTRING (116.0741473 5.9765852, 116.0740422 5.9766445, 116.0739459 5.9764721, 116.0736902 5.9760104, 116.073553 5.9757645, 116.0733981 5.9754744)",,,,
176133559,False,,Jalan Wisma Budaya,unclassified,,False,79.118,"LINESTRING (116.0734988 5.9754201, 116.0731523 5.9747976)",,,,
176133559,False,,Jalan Wisma Budaya,unclassified,,True,59.44200000000001,"LINESTRING (116.0734988 5.9754201, 116.0735353 5.9754856, 116.0736462 5.9756872, 116.0737571 5.9758889)",,,,
176133715,True,,Jalan Singgah Mata 2,unclassified,,False,12.668,"LINESTRING (116.0733981 5.9754744, 116.0734988 5.9754201)",,,,
176133758,False,,Jalan Singgah Mata,unclassified,,True,66.42,"LINESTRING (116.074295 5.9756232, 116.0737571 5.9758889)",,,,
176133765,True,,Jalan Singgah Mata,unclassified,,False,26.682000000000002,"LINESTRING (116.074295 5.9756232, 116.0743309 5.9756192, 116.074367 5.9756047, 116.0743912 5.9755949, 116.0744359 5.9755944, 116.0744869 5.9756101, 116.0745224 5.9756324)",,,,
176133758,False,,Jalan Singgah Mata,unclassified,,False,66.42,"LINESTRING (116.0737571 5.9758889, 116.074295 5.9756232)",,,,
176133559,False,,Jalan Wisma Budaya,unclassified,,False,59.442,"LINESTRING (116.0737571 5.9758889, 116.0736462 5.9756872, 116.0735353 5.9754856, 116.0734988 5.9754201)",,,,
176133559,False,,Jalan Wisma Budaya,unclassified,,True,88.64,"LINESTRING (116.0737571 5.9758889, 116.0739605 5.9762473, 116.0741473 5.9765852)",,,,
1193236446,True,,Jalan Tunku Abdul Rahman,primary,,False,41.382,"LINESTRING (116.0743057 5.975329, 116.0745224 5.9756324)",,,,
176133762,True,,Jalan Singgah Mata,unclassified,,False,36.814,"LINESTRING (116.0743057 5.975329, 116.0743278 5.9753898, 116.0743593 5.9754855, 116.0743667 5.9755178, 116.0743667 5.9755398, 116.0743481 5.975566, 116.074317 5.9755919, 116.074295 5.9756232)",,,,
1193236446,True,,Jalan Tunku Abdul Rahman,primary,,False,121.03200000000001,"LINESTRING (116.0745224 5.9756324, 116.0746053 5.9757278, 116.0750082 5.9764047, 116.0750702 5.9764986, 116.0751023 5.9765534)",,,,
1080803990,True,3,Jalan Coastal,trunk,,False,51.954,"LINESTRING (116.0712565 5.9758109, 116.0710436 5.9753944)",1,,,
"[176132393, 1081188207]",True,,,unclassified,,False,69.236,"LINESTRING (116.0712565 5.9758109, 116.0712779 5.9756877, 116.0713053 5.9756089, 116.0713237 5.9755714, 116.0713417 5.9755503, 116.0713556 5.9755339, 116.0714272 5.9754952, 116.0716448 5.9753861)",,,,building_passage
1080803989,True,2,Jalan Coastal,trunk,,False,31.396,"LINESTRING (116.0716924 5.9769402, 116.0718328 5.9771856)",1,yes,,
175872288,True,,Jalan Centrepoint,unclassified,,False,74.144,"LINESTRING (116.0716924 5.9769402, 116.0716945 5.9769861, 116.0717018 5.9770202, 116.0717036 5.9770582, 116.0716972 5.9770915, 116.0716832 5.9771183, 116.0716612 5.9771463, 116.0716354 5.9771669, 116.0712758 5.9773782)",,,,
199303255,True,3,Jalan Coastal,trunk,,False,9.314,"LINESTRING (116.072956 5.9788436, 116.0729175 5.9787691)",,,,
1081423624,False,,,unclassified,,True,10.954,"LINESTRING (116.0767299 5.981616, 116.0766775 5.9815324)",,,,
1201904036,True,,,tertiary,,False,8.399999999999999,"LINESTRING (116.0767299 5.981616, 116.0767527 5.9815875, 116.0767791 5.9815585)",,,,
273203427,True,,Jalan Laiman Diki,tertiary,,False,71.163,"LINESTRING (116.0747563 5.9779076, 116.0749343 5.9778124, 116.0751073 5.9777306, 116.0751841 5.9777103, 116.0752517 5.9776905, 116.0753508 5.977678)",,,,
201226329,True,,Jalan Kampung Air 2,unclassified,,False,19.209,"LINESTRING (116.0749856 5.978338, 116.0748345 5.9784232)",,,,
