osmid,oneway,lanes,ref,highway,reversed,length,name,geometry,tunnel
234323058,False,,,unclassified,False,377.2339999999999,,"LINESTRING (101.9763469 6.018868, 101.9763751 6.0191147, 101.9763958 6.0193428, 101.9764072 6.019543, 101.9764227 6.0197716, 101.976424 6.0198816, 101.976426 6.0200043, 101.9764247 6.0201964, 101.9764193 6.0202357, 101.9764113 6.020263, 101.9763948 6.0202772, 101.9763697 6.0202931, 101.9763053 6.0203117, 101.9761692 6.0203491, 101.9758728 6.0204211, 101.9756073 6.0204891, 101.9753011 6.020564, 101.9751808 6.0206078, 101.9750427 6.0206518, 101.9748734 6.0207088, 101.9748284 6.0207252, 101.9747889 6.0207462, 101.974753 6.0207692, 101.9747087 6.0208065, 101.974639 6.0208799, 101.974574 6.0209586)",
155105254,False,,,unclassified,False,47.588,,"LINESTRING (101.9757891 6.0189492, 101.9762149 6.0188872)",
155105254,False,,,unclassified,True,57.11,,"LINESTRING (101.9757891 6.0189492, 101.9757224 6.0184399)",
234589578,False,,,unclassified,True,113.358,,"LINESTRING (101.9757891 6.0189492, 101.974784 6.0191496)",
155105258,False,,,residential,False,59.198,,"LINESTRING (101.9724865 6.0190312, 101.9719528 6.0190727)",
762668707,False,,,secondary,True,32.972,Jalan Besar,"LINESTRING (101.9724865 6.0190312, 101.9726368 6.0192873)",
762668707,False,,,secondary,False,45.794999999999995,Jalan Besar,"LINESTRING (101.9724865 6.0190312, 101.9724721 6.0189873, 101.9723953 6.0186297)",
155105258,False,,,residential,True,59.198,,"LINESTRING (101.9719528 6.0190727, 101.9724865 6.0190312)",
155105255,False,,,residential,True,9.802,,"LINESTRING (101.9719528 6.0190727, 101.9719031 6.0191131, 101.9718913 6.0191344)",
155105258,False,,,residential,False,29.942,,"LINESTRING (101.9719528 6.0190727, 101.971941 6.0190654, 101.9719229 6.019051, 101.9719045 6.0190267, 101.9718857 6.0189744, 101.9718679 6.0189253, 101.9718388 6.0188356)",
764254092,False,,,residential,False,49.699,,"LINESTRING (101.9718913 6.0191344, 101.9714488 6.0192126)",
155105255,False,,,residential,False,9.802,,"LINESTRING (101.9718913 6.0191344, 101.9719031 6.0191131, 101.9719528 6.0190727)",
155105255,False,,,residential,True,64.10499999999999,,"LINESTRING (101.9718913 6.0191344, 101.9718934 6.0191634, 101.9719487 6.0195015, 101.9719497 6.0195138, 101.9719464 6.0195275, 101.9719426 6.019534, 101.971936 6.0195402, 101.9719219 6.0195502, 101.9718961 6.0195602, 101.9717806 6.0195833)",
762668707,False,,,secondary,False,32.972,Jalan Besar,"LINESTRING (101.9726368 6.0192873, 101.9724865 6.0190312)",
155105261,False,,,residential,True,238.97500000000002,,"LINESTRING (101.9726368 6.0192873, 101.9735046 6.0190147, 101.9743009 6.0187808, 101.9746216 6.0187189, 101.9747154 6.0187126)",
762668707,False,,,secondary,True,96.42999999999999,Jalan Besar,"LINESTRING (101.9726368 6.0192873, 101.9727129 6.0194167, 101.9732406 6.0199057)",
155105255,False,,,residential,False,64.105,,"LINESTRING (101.9717806 6.0195833, 101.9718961 6.0195602, 101.9719219 6.0195502, 101.971936 6.0195402, 101.9719426 6.019534, 101.9719464 6.0195275, 101.9719497 6.0195138, 101.9719487 6.0195015, 101.9718934 6.0191634, 101.9718913 6.0191344)",
762668707,False,,,secondary,False,63.423,Jalan Besar,"LINESTRING (101.9750473 6.0212799, 101.9748026 6.021128, 101.974574 6.0209586)",
762668708,True,,,secondary,False,89.868,Jalan Besar,"LINESTRING (101.9750473 6.0212799, 101.9750641 6.021328, 101.9755967 6.0216446, 101.9756626 6.0216352, 101.9757275 6.021599)",
234323235,False,,,residential,False,64.316,,"LINESTRING (101.975999 6.0143344, 101.9759094 6.0137629)",
234323235,False,,,residential,True,7.87,,"LINESTRING (101.975999 6.0143344, 101.9760081 6.0144046)",
234442509,False,,,residential,True,215.81300000000002,,"LINESTRING (101.975999 6.0143344, 101.9748206 6.0144467, 101.9747195 6.0144634, 101.9746792 6.0144854, 101.9746517 6.0145201, 101.9746437 6.0145547, 101.974639 6.0145888, 101.9746417 6.0147021, 101.9746591 6.0150902)",
234323235,False,,,residential,False,7.394,,"LINESTRING (101.9763194 6.016502, 101.9763091 6.0164363)",
234442639,False,,,residential,True,58.339,,"LINESTRING (101.9763194 6.016502, 101.9768418 6.0164288)",
234323235,False,,,residential,True,141.653,,"LINESTRING (101.9763194 6.016502, 101.9763558 6.0170947, 101.9763476 6.0172575, 101.9763032 6.0176525, 101.9762926 6.0176883, 101.9762805 6.017709, 101.9762446 6.0177552)",
322459128,True,1,,secondary,False,31.567,Jalan Besar,"LINESTRING (101.9764532 6.0207766, 101.9766195 6.0207597, 101.9767377 6.0207644)",
322459129,False,,,secondary,False,123.31099999999999,Jalan Besar,"LINESTRING (101.9764532 6.0207766, 101.9763006 6.0209039, 101.9761236 6.0210493, 101.9759615 6.0212139, 101.9758902 6.0212987, 101.9758326 6.0213867, 101.9757275 6.021599)",
234323235,False,,,residential,True,64.316,,"LINESTRING (101.9759094 6.0137629, 101.975999 6.0143344)",
234442478,False,,,residential,False,76.978,,"LINESTRING (101.9767033 6.0143692, 101.9760081 6.0144046)",
234323235,False,,,residential,False,7.87,,"LINESTRING (101.9760081 6.0144046, 101.975999 6.0143344)",
234442478,False,,,residential,True,76.978,,"LINESTRING (101.9760081 6.0144046, 101.9767033 6.0143692)",
234323235,False,,,residential,True,86.894,,"LINESTRING (101.9760081 6.0144046, 101.9760917 6.0150532, 101.9761162 6.0151784)",
234442452,False,,,residential,True,47.241,,"LINESTRING (101.9761162 6.0151784, 101.9756913 6.0152224)",
234323235,False,,,residential,False,86.894,,"LINESTRING (101.9761162 6.0151784, 101.9760917 6.0150532, 101.9760081 6.0144046)",
234323235,False,,,residential,True,141.491,,"LINESTRING (101.9761162 6.0151784, 101.976196 6.0157224, 101.9763091 6.0164363)",
234442452,False,,,residential,False,47.241,,"LINESTRING (101.9756913 6.0152224, 101.9761162 6.0151784)",
234442415,False,,,residential,False,52.843,,"LINESTRING (101.9767685 6.0159592, 101.9768418 6.0164288)",
234442415,False,,,residential,True,52.843,,"LINESTRING (101.9768418 6.0164288, 101.9767685 6.0159592)",
234442639,False,,,residential,False,58.339,,"LINESTRING (101.9768418 6.0164288, 101.9763194 6.016502)",
234442530,False,,,residential,False,77.73,,"LINESTRING (101.9716656 6.0171838, 101.9720694 6.0172202, 101.9721613 6.0172382, 101.9723598 6.0172841)",
762668707,False,,,secondary,False,44.488,Jalan Besar,"LINESTRING (101.9723598 6.0172841, 101.9724945 6.0169071)",
762668707,False,,,secondary,True,36.029,Jalan Besar,"LINESTRING (101.9723598 6.0172841, 101.972255 6.0175909)",
234442530,False,,,residential,True,77.73,,"LINESTRING (101.9723598 6.0172841, 101.9721613 6.0172382, 101.9720694 6.0172202, 101.9716656 6.0171838)",
155105247,False,,,unclassified,False,17.829,Jalan Hulu Pasar,"LINESTRING (101.972424 6.0178219, 101.9722647 6.0178466)",
155105247,False,,,unclassified,True,67.397,Jalan Hulu Pasar,"LINESTRING (101.972424 6.0178219, 101.9730239 6.0177149)",
234442401,False,,,unclassified,True,86.56,,"LINESTRING (101.972424 6.0178219, 101.9725469 6.0185907)",
155105253,False,,,unclassified,False,70.059,,"LINESTRING (101.9725469 6.0185907, 101.9731601 6.0184323)",
155105253,False,,,unclassified,True,17.316,,"LINESTRING (101.9725469 6.0185907, 101.9723953 6.0186297)",
234442401,False,,,unclassified,False,86.56,,"LINESTRING (101.9725469 6.0185907, 101.972424 6.0178219)",
155105259,False,,,unclassified,True,15.99,,"LINESTRING (101.9747972 6.0192928, 101.974784 6.0191496)",
"[155105259, 812400197]",False,,,unclassified,"[False, True]",281.125,,"LINESTRING (101.9747972 6.0192928, 101.9748415 6.0196355, 101.9748522 6.0196976, 101.974871 6.0197322, 101.9748925 6.0197502, 101.9749173 6.0197656, 101.9749448 6.0197676, 101.974985 6.0197636, 101.9756261 6.0196595, 101.9760197 6.0195962, 101.9762121 6.0195495, 101.9762376 6.0195395, 101.9762597 6.0195255, 101.9762795 6.0195118, 101.9762926 6.0195002, 101.9763026 6.0194775, 101.9762149 6.0188872)",
234442645,False,,,residential,True,185.786,,"LINESTRING (101.9747972 6.0192928, 101.9744231 6.0194315, 101.9739953 6.0195955, 101.9736855 6.0196776, 101.9735789 6.0197189, 101.973485 6.0197622, 101.9732406 6.0199057)",
234442645,False,,,residential,False,185.78600000000003,,"LINESTRING (101.9732406 6.0199057, 101.973485 6.0197622, 101.9735789 6.0197189, 101.9736855 6.0196776, 101.9739953 6.0195955, 101.9744231 6.0194315, 101.9747972 6.0192928)",
762668707,False,,,secondary,False,96.42999999999999,Jalan Besar,"LINESTRING (101.9732406 6.0199057, 101.9727129 6.0194167, 101.9726368 6.0192873)",
762668707,False,,,secondary,True,188.42799999999997,Jalan Besar,"LINESTRING (101.9732406 6.0199057, 101.9734184 6.0200705, 101.9739953 6.0205345, 101.9742233 6.0206972, 101.9744756 6.0208896, 101.974574 6.0209586)",
234323058,False,,,unclassified,True,377.234,,"LINESTRING (101.974574 6.0209586, 101.974639 6.0208799, 101.9747087 6.0208065, 101.974753 6.0207692, 101.9747889 6.0207462, 101.9748284 6.0207252, 101.9748734 6.0207088, 101.9750427 6.0206518, 101.9751808 6.0206078, 101.9753011 6.020564, 101.9756073 6.0204891, 101.9758728 6.0204211, 101.9761692 6.0203491, 101.9763053 6.0203117, 101.9763697 6.0202931, 101.9763948 6.0202772, 101.9764113 6.020263, 101.9764193 6.0202357, 101.9764247 6.0201964, 101.976426 6.0200043, 101.976424 6.0198816, 101.9764227 6.0197716, 101.9764072 6.019543, 101.9763958 6.0193428, 101.9763751 6.0191147, 101.9763469 6.018868)",
762668707,False,,,secondary,False,188.428,Jalan Besar,"LINESTRING (101.974574 6.0209586, 101.9744756 6.0208896, 101.9742233 6.0206972, 101.9739953 6.0205345, 101.9734184 6.0200705, 101.9732406 6.0199057)",
762668707,False,,,secondary,True,63.423,Jalan Besar,"LINESTRING (101.974574 6.0209586, 101.9748026 6.021128, 101.9750473 6.0212799)",
234323058,False,,,unclassified,False,23.021,,"LINESTRING (101.976312 6.0186639, 101.9763469 6.018868)",
234323058,False,,,unclassified,True,33.969,,"LINESTRING (101.976312 6.0186639, 101.9762886 6.0183593)",
155105259,False,,,unclassified,False,15.99,,"LINESTRING (101.974784 6.0191496, 101.9747972 6.0192928)",
155105259,False,,,unclassified,True,49.181,,"LINESTRING (101.974784 6.0191496, 101.9747154 6.0187126)",
234589578,False,,,unclassified,False,113.358,,"LINESTRING (101.974784 6.0191496, 101.9757891 6.0189492)",
155105246,True,1,,secondary,False,8.423,Jalan Besar,"LINESTRING (101.9768563 6.0207558, 101.9767918 6.0207155)",
322459128,True,1,,secondary,False,11.293,Jalan Besar,"LINESTRING (101.9767377 6.0207644, 101.976829 6.0208099)",
"[762691267, 762691268, 322459125, 762691255, 762691262]",True,1,3,primary,False,163.457,ICQ Rantau Panjang (Kereta),"LINESTRING (101.9767377 6.0207644, 101.9766995 6.0207888, 101.9766232 6.0209476, 101.9763215 6.0212199, 101.9763004 6.0212383, 101.9760214 6.0214899, 101.9758489 6.021641, 101.9758305 6.0216627, 101.9757214 6.0218116)",building_passage
762691251,True,1,3,primary,False,6.731,,"LINESTRING (101.976829 6.0208099, 101.9768563 6.0207558)",
322459129,False,,,secondary,True,123.31099999999999,Jalan Besar,"LINESTRING (101.9757275 6.021599, 101.9758326 6.0213867, 101.9758902 6.0212987, 101.9759615 6.0212139, 101.9761236 6.0210493, 101.9763006 6.0209039, 101.9764532 6.0207766)",
795796342,True,,,secondary,False,84.13000000000001,Jalan Besar,"LINESTRING (101.9757275 6.021599, 101.9756466 6.0215588, 101.9751188 6.0212775, 101.9750473 6.0212799)",
"[322459138, 322459139, 762691251, 322459126]",True,1,3,primary,False,166.96400000000003,ICQ Rantau Panjang (Kereta),"LINESTRING (101.9757214 6.0218116, 101.9758533 6.0217393, 101.9759915 6.021634, 101.9760795 6.0215565, 101.9763651 6.0213046, 101.976386 6.0212862, 101.9766867 6.0210209, 101.9767387 6.0209571, 101.9768081 6.020844, 101.976829 6.0208099)",building_passage
234323058,False,,,unclassified,False,33.969,,"LINESTRING (101.9762886 6.0183593, 101.976312 6.0186639)",
234323058,False,,,unclassified,True,68.13999999999999,,"LINESTRING (101.9762886 6.0183593, 101.976282 6.018025, 101.9762798 6.0179137, 101.9762725 6.017809, 101.9762664 6.0177837, 101.9762554 6.0177653, 101.9762446 6.0177552)",
155105259,False,,,unclassified,False,10.57,,"LINESTRING (101.9746999 6.0186188, 101.9747154 6.0187126)",
764253025,False,,,unclassified,False,114.807,,"LINESTRING (101.9746999 6.0186188, 101.9757224 6.0184399)",
155105259,False,,,unclassified,True,65.913,,"LINESTRING (101.9746999 6.0186188, 101.9746395 6.0183889, 101.974548 6.0180456)",
155105254,False,,,unclassified,False,57.11,,"LINESTRING (101.9757224 6.0184399, 101.9757891 6.0189492)",
764253025,False,,,unclassified,True,114.807,,"LINESTRING (101.9757224 6.0184399, 101.9746999 6.0186188)",
155105254,False,,,unclassified,True,65.41900000000001,,"LINESTRING (101.9757224 6.0184399, 101.975681 6.0181351, 101.9756388 6.0178575)",
764254092,False,,,residential,True,49.699,,"LINESTRING (101.9714488 6.0192126, 101.9718913 6.0191344)",
234442509,False,,,residential,False,215.813,,"LINESTRING (101.9746591 6.0150902, 101.9746417 6.0147021, 101.974639 6.0145888, 101.9746437 6.0145547, 101.9746517 6.0145201, 101.9746792 6.0144854, 101.9747195 6.0144634, 101.9748206 6.0144467, 101.975999 6.0143344)",
155105254,False,,,unclassified,False,14.752,,"LINESTRING (101.9762149 6.0188872, 101.9763469 6.018868)",
155105254,False,,,unclassified,True,47.588,,"LINESTRING (101.9762149 6.0188872, 101.9757891 6.0189492)",
"[155105259, 812400197]",False,,,unclassified,"[False, True]",281.125,,"LINESTRING (101.9762149 6.0188872, 101.9763026 6.0194775, 101.9762926 6.0195002, 101.9762795 6.0195118, 101.9762597 6.0195255, 101.9762376 6.0195395, 101.9762121 6.0195495, 101.9760197 6.0195962, 101.9756261 6.0196595, 101.974985 6.0197636, 101.9749448 6.0197676, 101.9749173 6.0197656, 101.9748925 6.0197502, 101.974871 6.0197322, 101.9748522 6.0196976, 101.9748415 6.0196355, 101.9747972 6.0192928)",
234323235,False,,,residential,True,7.394,,"LINESTRING (101.9763091 6.0164363, 101.9763194 6.016502)",
234323235,False,,,residential,False,141.491,,"LINESTRING (101.9763091 6.0164363, 101.976196 6.0157224, 101.9761162 6.0151784)",
234442705,False,,,residential,True,213.02499999999998,,"LINESTRING (101.9763091 6.0164363, 101.9759268 6.0164953, 101.975713 6.0165258, 101.9750035 6.0166377, 101.9744033 6.0167145)",
762668707,False,,,secondary,True,44.488,Jalan Besar,"LINESTRING (101.9724945 6.0169071, 101.9723598 6.0172841)",
234442705,False,,,residential,False,212.36400000000003,,"LINESTRING (101.9724945 6.0169071, 101.9727143 6.0169082, 101.9728592 6.0169019, 101.9738663 6.0167832, 101.9744033 6.0167145)",
155105264,False,,,unclassified,False,95.656,,"LINESTRING (101.9747865 6.0180045, 101.9756388 6.0178575)",
155105264,False,,,unclassified,True,26.767,,"LINESTRING (101.9747865 6.0180045, 101.974548 6.0180456)",
1238466309,False,,,residential,True,151.152,,"LINESTRING (101.9747865 6.0180045, 101.9747087 6.017899, 101.9746417 6.017771, 101.9745585 6.0175123, 101.9744033 6.0167145)",
234442705,False,,,residential,False,213.02499999999998,,"LINESTRING (101.9744033 6.0167145, 101.9750035 6.0166377, 101.975713 6.0165258, 101.9759268 6.0164953, 101.9763091 6.0164363)",
234442705,False,,,residential,True,212.364,,"LINESTRING (101.9744033 6.0167145, 101.9738663 6.0167832, 101.9728592 6.0169019, 101.9727143 6.0169082, 101.9724945 6.0169071)",
1238466309,False,,,residential,False,151.152,,"LINESTRING (101.9744033 6.0167145, 101.9745585 6.0175123, 101.9746417 6.017771, 101.9747087 6.017899, 101.9747865 6.0180045)",
