osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,access,junction
607046254,2,P169,Jalan Atas,secondary,True,False,127.93700000000001,"LINESTRING (100.4779295 5.1681474, 100.4776963 5.167669, 100.4773871 5.1671323)",,
303470075,,,Jalan Nuri,unclassified,True,False,23.762,"LINESTRING (100.4754289 5.1666379, 100.4753186 5.1664546)",,
"[651837009, 651837021]",,,Jalan Serindit,unclassified,True,False,113.11500000000001,"LINESTRING (100.4754289 5.1666379, 100.4756661 5.1664893, 100.4762224 5.1661404, 100.4761768 5.1660704)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,False,72.882,"LINESTRING (100.4761706 5.1679572, 100.476703 5.1675719)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,True,17.522,"LINESTRING (100.4761706 5.1679572, 100.476041 5.1680476)",,
1151259588,,,Jalan Nuri,unclassified,True,False,102.34899999999999,"LINESTRING (100.4761706 5.1679572, 100.4761092 5.1678673, 100.4758858 5.167452, 100.4757243 5.1671518)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,False,17.522,"LINESTRING (100.476041 5.1680476, 100.4761706 5.1679572)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,True,73.319,"LINESTRING (100.476041 5.1680476, 100.4755076 5.1684382)",,
651837008,2,P169,Jalan Atas,tertiary,True,False,39.419,"LINESTRING (100.4767754 5.1661309, 100.4765885 5.1658292)",,
768498294,,,,tertiary,False,False,7.524,"LINESTRING (100.4767754 5.1661309, 100.476718 5.1661671)",,
303469086,,,Jalan Pintu Sepuluh,residential,True,False,153.332,"LINESTRING (100.4767754 5.1661309, 100.4775745 5.1658517, 100.478082 5.1656747)",,
607046255,,,Jalan Baru,residential,False,True,259.425,"LINESTRING (100.478082 5.1656747, 100.4780758 5.1657821, 100.478018 5.1667922, 100.4780115 5.1669226, 100.4779425 5.1680036)",,
303469087,,,Jalan Merbuk,residential,False,False,21.979,"LINESTRING (100.4744618 5.1692137, 100.4745748 5.1693762)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,False,72.827,"LINESTRING (100.4744618 5.1692137, 100.4749884 5.1688214)",,
303469087,,,Jalan Merbuk,residential,False,False,197.411,"LINESTRING (100.4748889 5.1698389, 100.4757432 5.1713971)",,
303469088,,,Lorong Merbuk,residential,False,False,47.421,"LINESTRING (100.4748889 5.1698389, 100.4745399 5.170086)",,
303469088,,,Lorong Merbuk,residential,False,True,62.365,"LINESTRING (100.4748889 5.1698389, 100.4753483 5.1695145)",,
303469087,,,Jalan Merbuk,residential,False,True,62.105000000000004,"LINESTRING (100.4748889 5.1698389, 100.4747195 5.1695893, 100.4745748 5.1693762)",,
303469087,,,Jalan Merbuk,residential,False,True,197.411,"LINESTRING (100.4757432 5.1713971, 100.4748889 5.1698389)",,
303469090,,,Lintang Merbuk,residential,False,True,27.489,"LINESTRING (100.4757432 5.1713971, 100.4755443 5.171545)",,
303469090,,,Lintang Merbuk,residential,False,False,60.986999999999995,"LINESTRING (100.4757432 5.1713971, 100.4759762 5.1712238, 100.4761845 5.171069)",,
303469089,,,Jalan Tiong,residential,False,False,66.9,"LINESTRING (100.4744014 5.1723948, 100.474523 5.172652, 100.4746588 5.1729391)",,
303469090,,,Lintang Merbuk,residential,False,False,64.085,"LINESTRING (100.4744014 5.1723948, 100.4746585 5.1722036, 100.4748651 5.17205)",,
303469090,,,Lintang Merbuk,residential,False,True,72.09,"LINESTRING (100.4767061 5.1706811, 100.4761845 5.171069)",,
303469091,,,Persiaran Merbuk,residential,False,False,64.13499999999999,"LINESTRING (100.4767061 5.1706811, 100.4768152 5.1709424, 100.4769284 5.1712137)",,
303469091,,,Persiaran Merbuk,residential,False,True,194.34900000000002,"LINESTRING (100.4767061 5.1706811, 100.4765836 5.1704581, 100.476324 5.1699855, 100.4760272 5.1694451, 100.4758639 5.1691477)",,
303469088,,,Lorong Merbuk,residential,False,False,70.16999999999999,"LINESTRING (100.4758639 5.1691477, 100.4756097 5.1693286, 100.4753483 5.1695145)",,
303469091,,,Persiaran Merbuk,residential,False,False,194.349,"LINESTRING (100.4758639 5.1691477, 100.4760272 5.1694451, 100.476324 5.1699855, 100.4765836 5.1704581, 100.4767061 5.1706811)",,
303469089,,,Jalan Tiong,residential,False,True,55.777,"LINESTRING (100.4748734 5.1733929, 100.4746588 5.1729391)",,
758212666,,,Persiaran Merbuk,residential,False,True,63.754,"LINESTRING (100.4748734 5.1733929, 100.4753276 5.1730406)",,
303469089,,,Jalan Tiong,residential,False,False,63.129999999999995,"LINESTRING (100.4748734 5.1733929, 100.4750968 5.1738652, 100.4751274 5.1738992)",,
303469087,,,Jalan Merbuk,residential,False,True,21.979,"LINESTRING (100.4745748 5.1693762, 100.4744618 5.1692137)",,
303469087,,,Jalan Merbuk,residential,False,False,62.105000000000004,"LINESTRING (100.4745748 5.1693762, 100.4747195 5.1695893, 100.4748889 5.1698389)",,
303469092,,,,unclassified,False,False,163.231,"LINESTRING (100.4745748 5.1693762, 100.4752918 5.1688679, 100.4757756 5.1685249)",,
303469092,,,,unclassified,False,True,12.726,"LINESTRING (100.4758692 5.1684585, 100.4757756 5.1685249)",,
303469088,,,Lorong Merbuk,residential,False,False,62.365,"LINESTRING (100.4753483 5.1695145, 100.4748889 5.1698389)",,
303469088,,,Lorong Merbuk,residential,False,True,70.16999999999999,"LINESTRING (100.4753483 5.1695145, 100.4756097 5.1693286, 100.4758639 5.1691477)",,
303469093,,,Tingkat Merbuk,residential,False,False,196.09699999999998,"LINESTRING (100.4753483 5.1695145, 100.4754663 5.1697348, 100.475751 5.1702666, 100.4760039 5.1707388, 100.4761845 5.171069)",,
303469090,,,Lintang Merbuk,residential,False,False,72.09,"LINESTRING (100.4761845 5.171069, 100.4767061 5.1706811)",,
303469090,,,Lintang Merbuk,residential,False,True,60.986999999999995,"LINESTRING (100.4761845 5.171069, 100.4759762 5.1712238, 100.4757432 5.1713971)",,
303469093,,,Tingkat Merbuk,residential,False,True,196.097,"LINESTRING (100.4761845 5.171069, 100.4760039 5.1707388, 100.475751 5.1702666, 100.4754663 5.1697348, 100.4753483 5.1695145)",,
303469088,,,Lorong Merbuk,residential,False,True,47.421,"LINESTRING (100.4745399 5.170086, 100.4748889 5.1698389)",,
303469088,,,Lorong Merbuk,residential,False,False,69.885,"LINESTRING (100.4745399 5.170086, 100.4742187 5.1703115, 100.4740241 5.1704481)",,
303469094,,,Tingkat Tiong 3,residential,False,False,67.097,"LINESTRING (100.4745399 5.170086, 100.4746844 5.1703729, 100.4748115 5.1706254)",,
303469090,,,Lintang Merbuk,residential,False,False,26.562,"LINESTRING (100.4753521 5.1716879, 100.4755443 5.171545)",,
303469090,,,Lintang Merbuk,residential,False,True,67.304,"LINESTRING (100.4753521 5.1716879, 100.4750313 5.1719265, 100.4748651 5.17205)",,
303469094,,,Tingkat Tiong 3,residential,False,True,64.444,"LINESTRING (100.4753521 5.1716879, 100.475213 5.1714226, 100.4750868 5.1711721)",,
303469088,,,Lorong Merbuk,residential,False,True,69.885,"LINESTRING (100.4740241 5.1704481, 100.4742187 5.1703115, 100.4745399 5.170086)",,
303469095,,,Lorong Tiong,residential,False,False,67.239,"LINESTRING (100.4740241 5.1704481, 100.474165 5.1707173, 100.4743048 5.1709843)",,
303469090,,,Lintang Merbuk,residential,False,False,67.304,"LINESTRING (100.4748651 5.17205, 100.4750313 5.1719265, 100.4753521 5.1716879)",,
303469090,,,Lintang Merbuk,residential,False,True,64.085,"LINESTRING (100.4748651 5.17205, 100.4746585 5.1722036, 100.4744014 5.1723948)",,
303469095,,,Lorong Tiong,residential,False,True,66.21600000000001,"LINESTRING (100.4748651 5.17205, 100.4747314 5.1717829, 100.4745868 5.1715231)",,
303469096,,,,residential,False,False,67.744,"LINESTRING (100.4745868 5.1715231, 100.4750868 5.1711721)",,
303469095,,,Lorong Tiong,residential,False,False,66.21600000000001,"LINESTRING (100.4745868 5.1715231, 100.4747314 5.1717829, 100.4748651 5.17205)",,
303469095,,,Lorong Tiong,residential,False,True,67.606,"LINESTRING (100.4745868 5.1715231, 100.4744372 5.1712373, 100.4744341 5.171235, 100.4743048 5.1709843)",,
303469096,,,,residential,False,True,67.744,"LINESTRING (100.4750868 5.1711721, 100.4745868 5.1715231)",,
303469094,,,Tingkat Tiong 3,residential,False,False,64.444,"LINESTRING (100.4750868 5.1711721, 100.475213 5.1714226, 100.4753521 5.1716879)",,
303469094,,,Tingkat Tiong 3,residential,False,True,68.007,"LINESTRING (100.4750868 5.1711721, 100.4749419 5.1708843, 100.4748115 5.1706254)",,
303469097,,,,residential,False,False,68.857,"LINESTRING (100.4743048 5.1709843, 100.4748115 5.1706254)",,
303469095,,,Lorong Tiong,residential,False,False,67.606,"LINESTRING (100.4743048 5.1709843, 100.4744341 5.171235, 100.4744372 5.1712373, 100.4745868 5.1715231)",,
303469095,,,Lorong Tiong,residential,False,True,67.239,"LINESTRING (100.4743048 5.1709843, 100.474165 5.1707173, 100.4740241 5.1704481)",,
303469097,,,,residential,False,True,68.857,"LINESTRING (100.4748115 5.1706254, 100.4743048 5.1709843)",,
303469094,,,Tingkat Tiong 3,residential,False,False,68.007,"LINESTRING (100.4748115 5.1706254, 100.4749419 5.1708843, 100.4750868 5.1711721)",,
303469094,,,Tingkat Tiong 3,residential,False,True,67.097,"LINESTRING (100.4748115 5.1706254, 100.4746844 5.1703729, 100.4745399 5.170086)",,
303469089,,,Jalan Tiong,residential,False,False,55.777,"LINESTRING (100.4746588 5.1729391, 100.4748734 5.1733929)",,
303469089,,,Jalan Tiong,residential,False,True,66.9,"LINESTRING (100.4746588 5.1729391, 100.474523 5.172652, 100.4744014 5.1723948)",,
303469138,,,Solok Merbuk,residential,False,False,161.36399999999998,"LINESTRING (100.4746588 5.1729391, 100.4753174 5.1724243, 100.4758043 5.1720422)",,
303469138,,,Solok Merbuk,residential,False,True,154.867,"LINESTRING (100.4769284 5.1712137, 100.4758043 5.1720422)",,
"[758212666, 303469091]",,,Persiaran Merbuk,residential,False,False,147.14499999999998,"LINESTRING (100.4769284 5.1712137, 100.4770265 5.171423, 100.4770732 5.1715672, 100.4770288 5.171723, 100.4769611 5.1718253, 100.4764404 5.1722276)",,
303469091,,,Persiaran Merbuk,residential,False,True,64.13499999999999,"LINESTRING (100.4769284 5.1712137, 100.4768152 5.1709424, 100.4767061 5.1706811)",,
303469090,,,Lintang Merbuk,residential,False,False,27.489,"LINESTRING (100.4755443 5.171545, 100.4757432 5.1713971)",,
303469090,,,Lintang Merbuk,residential,False,True,26.562,"LINESTRING (100.4755443 5.171545, 100.4753521 5.1716879)",,
303469139,,,,residential,False,False,62.334999999999994,"LINESTRING (100.4755443 5.171545, 100.4756691 5.1717837, 100.4758043 5.1720422)",,
303469138,,,Solok Merbuk,residential,False,False,154.867,"LINESTRING (100.4758043 5.1720422, 100.4769284 5.1712137)",,
303469139,,,,residential,False,False,56.769,"LINESTRING (100.4758043 5.1720422, 100.4760411 5.172495)",,
303469138,,,Solok Merbuk,residential,False,True,161.36399999999998,"LINESTRING (100.4758043 5.1720422, 100.4753174 5.1724243, 100.4746588 5.1729391)",,
303469139,,,,residential,False,True,62.334999999999994,"LINESTRING (100.4758043 5.1720422, 100.4756691 5.1717837, 100.4755443 5.171545)",,
303469139,,,,residential,False,True,56.769,"LINESTRING (100.4760411 5.172495, 100.4758043 5.1720422)",,
758212666,,,Persiaran Merbuk,residential,False,False,38.903,"LINESTRING (100.4760411 5.172495, 100.4757682 5.1727153)",,
758212666,,,Persiaran Merbuk,residential,False,True,53.286,"LINESTRING (100.4760411 5.172495, 100.4764404 5.1722276)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,False,73.319,"LINESTRING (100.4755076 5.1684382, 100.476041 5.1680476)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,True,71.565,"LINESTRING (100.4755076 5.1684382, 100.4749884 5.1688214)",,
303761612,,,Jalan Bayan,residential,False,False,132.06,"LINESTRING (100.4755076 5.1684382, 100.4753298 5.168149, 100.4749994 5.1675912, 100.4748868 5.1674245)",,
303761612,,,Jalan Bayan,residential,False,True,38.251999999999995,"LINESTRING (100.4742214 5.1662979, 100.4742791 5.1663957, 100.4743969 5.1665942)",,
303761612,,,Jalan Bayan,residential,False,False,43.11,"LINESTRING (100.4748868 5.1674245, 100.4747257 5.1671532, 100.4746902 5.1670899)",,
303761612,,,Jalan Bayan,residential,False,True,132.06,"LINESTRING (100.4748868 5.1674245, 100.4749994 5.1675912, 100.4753298 5.168149, 100.4755076 5.1684382)",,
303761613,,,Jalan Bayan Kecil,residential,False,False,69.993,"LINESTRING (100.4748868 5.1674245, 100.4746129 5.1675901, 100.4743476 5.1677529)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,False,71.565,"LINESTRING (100.4749884 5.1688214, 100.4755076 5.1684382)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,True,72.827,"LINESTRING (100.4749884 5.1688214, 100.4744618 5.1692137)",,
303761614,,,Jalan Kelicap,residential,False,False,69.59,"LINESTRING (100.4749884 5.1688214, 100.4747945 5.1685046, 100.4746602 5.1682877)",,
303761613,,,Jalan Bayan Kecil,residential,False,True,69.993,"LINESTRING (100.4743476 5.1677529, 100.4746129 5.1675901, 100.4748868 5.1674245)",,
303761614,,,Jalan Kelicap,residential,False,True,68.974,"LINESTRING (100.4743476 5.1677529, 100.4743534 5.1677793, 100.4743639 5.1678011, 100.4746602 5.1682877)",,
303761615,,,,residential,False,False,58.278,"LINESTRING (100.4746602 5.1682877, 100.4742149 5.168567)",,
303761614,,,Jalan Kelicap,residential,False,False,68.97399999999999,"LINESTRING (100.4746602 5.1682877, 100.4743639 5.1678011, 100.4743534 5.1677793, 100.4743476 5.1677529)",,
303761614,,,Jalan Kelicap,residential,False,True,69.59,"LINESTRING (100.4746602 5.1682877, 100.4747945 5.1685046, 100.4749884 5.1688214)",,
303761615,,,,residential,False,True,58.278,"LINESTRING (100.4742149 5.168567, 100.4746602 5.1682877)",,
651837012,,,,unclassified,True,False,66.601,"LINESTRING (100.4757243 5.1671518, 100.475965 5.1670081, 100.4762401 5.1668438)",,
"[303470075, 1151259588]",,,Jalan Nuri,unclassified,True,False,60.856,"LINESTRING (100.4757243 5.1671518, 100.4757043 5.1670956, 100.4754526 5.1666773)",,
303470074,,,Jalan Serindit,unclassified,False,True,45.906,"LINESTRING (100.4761768 5.1660704, 100.4765308 5.1658556)",,
"[1095222939, 651837021]",,,Jalan Serindit,unclassified,True,False,49.891,"LINESTRING (100.4761768 5.1660704, 100.4761137 5.16597, 100.4758309 5.1661424)",,
303761612,,,Jalan Bayan,residential,False,False,63.977999999999994,"LINESTRING (100.4746902 5.1670899, 100.4745377 5.166831, 100.4743969 5.1665942)",,
303761612,,,Jalan Bayan,residential,False,True,43.11,"LINESTRING (100.4746902 5.1670899, 100.4747257 5.1671532, 100.4748868 5.1674245)",,
303762240,,,Lorong Bayan 2,unclassified,False,False,72.952,"LINESTRING (100.4746902 5.1670899, 100.4749781 5.1669105, 100.4752489 5.1667423)",,
"[303470076, 651837012]",,,Jalan Nuri,unclassified,True,False,62.551,"LINESTRING (100.4752728 5.1667836, 100.4755386 5.1672437, 100.47557 5.167249)",,
303470075,,,Jalan Nuri,unclassified,True,False,5.107,"LINESTRING (100.4754526 5.1666773, 100.4754289 5.1666379)",,
1095222946,,,Lorong Bayan 2,unclassified,True,False,23.156,"LINESTRING (100.4754526 5.1666773, 100.4752728 5.1667836)",,
303762241,,,Lorong Bayan 1,unclassified,False,False,73.594,"LINESTRING (100.4743969 5.1665942, 100.4749656 5.1662518)",,
303761612,,,Jalan Bayan,residential,False,False,38.251999999999995,"LINESTRING (100.4743969 5.1665942, 100.4742791 5.1663957, 100.4742214 5.1662979)",,
303761612,,,Jalan Bayan,residential,False,True,63.977999999999994,"LINESTRING (100.4743969 5.1665942, 100.4745377 5.166831, 100.4746902 5.1670899)",,
303762241,,,Lorong Bayan 1,unclassified,False,True,73.594,"LINESTRING (100.4749656 5.1662518, 100.4743969 5.1665942)",,
303470076,,,Jalan Nuri,unclassified,True,False,62.92100000000001,"LINESTRING (100.4749656 5.1662518, 100.4750773 5.1664452, 100.4751015 5.1664871, 100.4752489 5.1667423)",,
303762242,,,,unclassified,False,False,49.68,"LINESTRING (100.476703 5.1675719, 100.4764687 5.1671909)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,False,82.07,"LINESTRING (100.476703 5.1675719, 100.4773251 5.1671708)",,
607039925,2,P173,Jalan Ooi Kar Seng,secondary,False,True,72.882,"LINESTRING (100.476703 5.1675719, 100.4761706 5.1679572)",,
303762242,,,,unclassified,False,True,46.158,"LINESTRING (100.4762401 5.1668438, 100.4764687 5.1671909)",,
651837012,,,,unclassified,True,False,38.079,"LINESTRING (100.4762401 5.1668438, 100.476535 5.1666677)",,
1095222939,,,Jalan Serindit,unclassified,True,False,66.512,"LINESTRING (100.4758309 5.1661424, 100.4755614 5.1663066, 100.4753186 5.1664546)",,
330005139,2,1,Jalan Nibong Tebal,trunk,True,False,198.226,"LINESTRING (100.4788909 5.165928, 100.4788539 5.1669431, 100.4788405 5.1674914, 100.4788352 5.1677098)",permissive,
1168189665,2,1,Jalan Nibong Tebal,trunk,True,False,71.521,"LINESTRING (100.4788352 5.1677098, 100.4788238 5.1683529)",,
355131176,,,,unclassified,False,False,13.195,"LINESTRING (100.4776943 5.1677936, 100.4775878 5.1678468)",,
772179692,2,P169,Jalan Atas,secondary,True,False,106.858,"LINESTRING (100.4776943 5.1677936, 100.4779055 5.1682512, 100.4780887 5.1686706)",,
355131176,,,,unclassified,False,True,13.195,"LINESTRING (100.4775878 5.1678468, 100.4776943 5.1677936)",,
355131178,,,,unclassified,False,False,16.292,"LINESTRING (100.4775878 5.1678468, 100.477525 5.1677143)",,
355131178,,,,unclassified,False,True,9.045,"LINESTRING (100.4775878 5.1678468, 100.4776126 5.1679243)",,
355131178,,,,unclassified,False,False,9.045,"LINESTRING (100.4776126 5.1679243, 100.4775878 5.1678468)",,
355131178,,,,unclassified,False,True,63.61,"LINESTRING (100.4771844 5.1674344, 100.4772851 5.1673722, 100.4773295 5.1673606, 100.4773709 5.1673936, 100.477525 5.1677143)",,
355131178,,,,unclassified,False,True,16.292,"LINESTRING (100.477525 5.1677143, 100.4775878 5.1678468)",,
355131178,,,,unclassified,False,False,63.61,"LINESTRING (100.477525 5.1677143, 100.4773709 5.1673936, 100.4773295 5.1673606, 100.4772851 5.1673722, 100.4771844 5.1674344)",,
355131180,,,,unclassified,False,False,86.96100000000001,"LINESTRING (100.477525 5.1677143, 100.4771329 5.1679184, 100.4768291 5.1680766)",,
355131182,,,,residential,False,False,103.175,"LINESTRING (100.4768291 5.1680766, 100.4772362 5.1689112)",,
355131182,,,,residential,False,True,18.275,"LINESTRING (100.4768291 5.1680766, 100.4767455 5.1679349)",,
355131180,,,,unclassified,False,True,86.96100000000001,"LINESTRING (100.4768291 5.1680766, 100.4771329 5.1679184, 100.477525 5.1677143)",,
355131182,,,,residential,False,False,18.275,"LINESTRING (100.4767455 5.1679349, 100.4768291 5.1680766)",,
355131182,,,,residential,False,True,103.175,"LINESTRING (100.4772362 5.1689112, 100.4768291 5.1680766)",,
303466544,,,Jalan Hooi Soo,unclassified,True,False,81.598,"LINESTRING (100.4781266 5.1685903, 100.4788238 5.1683529)",,
607046254,2,P169,Jalan Atas,secondary,True,False,53.869,"LINESTRING (100.4781266 5.1685903, 100.4779295 5.1681474)",,
355131188,,,Jalan Punai,unclassified,False,True,116.476,"LINESTRING (100.4772362 5.1685461, 100.4774111 5.1689109, 100.4774821 5.1689414, 100.4775587 5.1689429, 100.4777502 5.1688407, 100.4779923 5.1687115)",,
355131188,,,Jalan Punai,unclassified,False,True,11.604,"LINESTRING (100.4779923 5.1687115, 100.4780887 5.1686706)",,
355131190,,,Jalan Che Ahmad,residential,False,False,56.986,"LINESTRING (100.4779923 5.1687115, 100.4777786 5.1682453)",,
355131188,,,Jalan Punai,unclassified,False,False,116.476,"LINESTRING (100.4779923 5.1687115, 100.4777502 5.1688407, 100.4775587 5.1689429, 100.4774821 5.1689414, 100.4774111 5.1689109, 100.4772362 5.1685461)",,
355131190,,,Jalan Che Ahmad,residential,False,True,56.986,"LINESTRING (100.4777786 5.1682453, 100.4779923 5.1687115)",,
303464559,,P175,Jalan Sungai Daun,tertiary,False,False,51.713,"LINESTRING (100.4771763 5.1730403, 100.4770072 5.1734738)",,
303464559,,P175,Jalan Sungai Daun,tertiary,False,True,73.569,"LINESTRING (100.4771763 5.1730403, 100.4774169 5.1724236)",,
355290012,,,Lengkok Merbok,residential,False,False,17.109,"LINESTRING (100.4771763 5.1730403, 100.4770309 5.1729883)",,
355290012,,,Lengkok Merbok,residential,False,False,54.301,"LINESTRING (100.4766819 5.1726526, 100.4764404 5.1722276)",,
355290012,,,Lengkok Merbok,residential,False,True,55.924,"LINESTRING (100.4766819 5.1726526, 100.4767836 5.1728336, 100.4768421 5.172895, 100.47695 5.1729594, 100.4770309 5.1729883)",,
355290013,,,Lengkok Merbok,residential,False,False,116.04799999999999,"LINESTRING (100.4766819 5.1726526, 100.4766265 5.172674, 100.4765864 5.1727201, 100.4762906 5.1734504, 100.4762506 5.1734749, 100.4761775 5.1735265)",,
355290012,,,Lengkok Merbok,residential,False,True,54.301,"LINESTRING (100.4764404 5.1722276, 100.4766819 5.1726526)",,
758212666,,,Persiaran Merbuk,residential,False,False,53.286,"LINESTRING (100.4764404 5.1722276, 100.4760411 5.172495)",,
"[758212666, 303469091]",,,Persiaran Merbuk,residential,False,True,147.14499999999998,"LINESTRING (100.4764404 5.1722276, 100.4769611 5.1718253, 100.4770288 5.171723, 100.4770732 5.1715672, 100.4770265 5.171423, 100.4769284 5.1712137)",,
758212666,,,Persiaran Merbuk,residential,False,False,63.754,"LINESTRING (100.4753276 5.1730406, 100.4748734 5.1733929)",,
758212666,,,Persiaran Merbuk,residential,False,True,60.738,"LINESTRING (100.4753276 5.1730406, 100.4757682 5.1727153)",,
"[355290013, 355290014]",,,"['Lintang Tiong 1', 'Lengkok Merbok']",residential,False,True,151.617,"LINESTRING (100.4753276 5.1730406, 100.4757299 5.1737756, 100.4757668 5.1737848, 100.4758285 5.1737726, 100.4761775 5.1735265)",,
355290015,,,Lintang Tiong 2,residential,False,False,100.95,"LINESTRING (100.4761775 5.1735265, 100.4757682 5.1727153)",,
"[355290013, 355290014]",,,"['Lintang Tiong 1', 'Lengkok Merbok']",residential,False,False,151.61700000000002,"LINESTRING (100.4761775 5.1735265, 100.4758285 5.1737726, 100.4757668 5.1737848, 100.4757299 5.1737756, 100.4753276 5.1730406)",,
355290013,,,Lengkok Merbok,residential,False,True,116.04799999999999,"LINESTRING (100.4761775 5.1735265, 100.4762506 5.1734749, 100.4762906 5.1734504, 100.4765864 5.1727201, 100.4766265 5.172674, 100.4766819 5.1726526)",,
355290015,,,Lintang Tiong 2,residential,False,True,100.95,"LINESTRING (100.4757682 5.1727153, 100.4761775 5.1735265)",,
758212666,,,Persiaran Merbuk,residential,False,False,60.738,"LINESTRING (100.4757682 5.1727153, 100.4753276 5.1730406)",,
758212666,,,Persiaran Merbuk,residential,False,True,38.903,"LINESTRING (100.4757682 5.1727153, 100.4760411 5.172495)",,
355290012,,,Lengkok Merbok,residential,False,True,17.109,"LINESTRING (100.4770309 5.1729883, 100.4771763 5.1730403)",,
355290016,,,Jalan Sungai Daun,residential,False,False,132.788,"LINESTRING (100.4770309 5.1729883, 100.4775012 5.1718898)",,
355290012,,,Lengkok Merbok,residential,False,False,55.92399999999999,"LINESTRING (100.4770309 5.1729883, 100.47695 5.1729594, 100.4768421 5.172895, 100.4767836 5.1728336, 100.4766819 5.1726526)",,
355290016,,,Jalan Sungai Daun,residential,False,True,132.788,"LINESTRING (100.4775012 5.1718898, 100.4770309 5.1729883)",,
355290032,,,Lorong Rajawali 7,residential,False,False,87.536,"LINESTRING (100.4744138 5.1742378, 100.4751274 5.1738992)",,
355290032,,,Lorong Rajawali 7,residential,False,True,87.536,"LINESTRING (100.4751274 5.1738992, 100.4744138 5.1742378)",,
