osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,tunnel,bridge
761427757,False,,,,residential,False,118.925,"LINESTRING (100.9204894 5.6725387, 100.9204866 5.6724922, 100.9204765 5.6724508, 100.9204517 5.6723908, 100.9204095 5.6723267, 100.9203739 5.672286, 100.920331 5.6722527, 100.920262 5.6722206, 100.9201909 5.6721919, 100.9200923 5.6721499, 100.9199703 5.6721092, 100.9198388 5.6720618, 100.9196444 5.6719951)",,,
824547029,False,,,,residential,False,47.001000000000005,"LINESTRING (100.9204894 5.6725387, 100.9205349 5.6725542, 100.9205737 5.6725743, 100.9206489 5.672613, 100.9208648 5.672735)",,,
214792068,False,,,,residential,True,18.882,"LINESTRING (100.9209576 5.6725925, 100.9208648 5.672735)",,,
214791942,False,,,,residential,True,24.065,"LINESTRING (100.9207001 5.6730409, 100.9204859 5.6730784)",,,
214791942,False,,,,residential,False,115.52700000000003,"LINESTRING (100.9207001 5.6730409, 100.9208259 5.6730493, 100.9209546 5.6730681, 100.9211049 5.6730801, 100.9212577 5.6730961, 100.9214475 5.6731258, 100.921601 5.6731575, 100.9217326 5.6731855)",,,
214792068,False,,,,residential,False,38.736,"LINESTRING (100.9207001 5.6730409, 100.9207495 5.6729186, 100.9208138 5.6728119, 100.9208648 5.672735)",,,
214791942,False,,,,residential,False,24.065,"LINESTRING (100.9204859 5.6730784, 100.9207001 5.6730409)",,,
214791942,False,,,,residential,True,72.61,"LINESTRING (100.9204859 5.6730784, 100.9203391 5.6731108, 100.9202224 5.6731268, 100.9201137 5.6731682, 100.919863 5.6732723)",,,
214792139,False,,,,residential,False,60.519999999999996,"LINESTRING (100.9204859 5.6730784, 100.9204538 5.672862, 100.9204598 5.6727491, 100.9204732 5.672665, 100.9204894 5.6725387)",,,
518822701,False,,,Jalan Bukit Caruk Nau,tertiary,False,31.26,"LINESTRING (100.919863 5.6732723, 100.9199951 5.6735208)",,,
214791942,False,,,,residential,False,72.61,"LINESTRING (100.919863 5.6732723, 100.9201137 5.6731682, 100.9202224 5.6731268, 100.9203391 5.6731108, 100.9204859 5.6730784)",,,
518822701,False,,,Jalan Bukit Caruk Nau,tertiary,True,60.701,"LINESTRING (100.919863 5.6732723, 100.9196645 5.672976, 100.919631 5.6728812, 100.9196095 5.6727945)",,,
518822701,False,,,Jalan Bukit Caruk Nau,tertiary,False,18.544,"LINESTRING (100.9199951 5.6735208, 100.9200889 5.673659)",,,
518822701,False,,,Jalan Bukit Caruk Nau,tertiary,True,31.26,"LINESTRING (100.9199951 5.6735208, 100.919863 5.6732723)",,,
214792264,True,,,,primary_link,False,81.496,"LINESTRING (100.9199951 5.6735208, 100.9200134 5.6736157, 100.9200078 5.6736713, 100.919987 5.673718, 100.9199528 5.673752, 100.9198999 5.673782, 100.9198509 5.6737914, 100.9197832 5.6737914, 100.9196994 5.6737727, 100.9194892 5.6737108)",,,
654261153,True,2,67,Jalan Sungai Petani - Baling,primary,False,10.278,"LINESTRING (100.9158466 5.6734589, 100.9158277 5.6735494)",,,
871879911,False,,,,unclassified,False,10.532,"LINESTRING (100.9184548 5.6735339, 100.9184566 5.6736286)",,,
214792297,True,2,76,,primary,False,191.268,"LINESTRING (100.9184548 5.6735339, 100.918809 5.6735147, 100.9189168 5.6735131, 100.9190228 5.6735305, 100.9191174 5.673559, 100.919224 5.6736231, 100.9197973 5.6740463, 100.9198744 5.674103, 100.91993 5.6741337, 100.9199887 5.6741534)",,,
214792285,False,,,,unclassified,False,9.645,"LINESTRING (100.9171326 5.6735313, 100.9171403 5.6736177)",,,
214791940,True,2,76,,primary,False,136.47899999999998,"LINESTRING (100.9171326 5.6735313, 100.9165242 5.6735766, 100.9163879 5.6735789, 100.916261 5.6735673, 100.9159864 5.6734925, 100.9159139 5.6734739)",,,
214792297,True,2,76,,primary,False,7.628,"LINESTRING (100.9158277 5.6735494, 100.9158955 5.6735618)",,,
214792314,True,,K10,,primary,False,64.598,"LINESTRING (100.9158277 5.6735494, 100.9157726 5.6737973, 100.9157501 5.6739042, 100.915715 5.6740557, 100.9157347 5.6741149)",,,
214792162,False,,,,unclassified,True,50.27,"LINESTRING (100.9184566 5.6736286, 100.9180034 5.6736602)",,,
871879911,False,,,,unclassified,True,10.532,"LINESTRING (100.9184566 5.6736286, 100.9184548 5.6735339)",,,
214791951,False,,,,unclassified,False,57.949,"LINESTRING (100.9184566 5.6736286, 100.9187019 5.6736028, 100.9189787 5.6736144)",,,
"[824562830, 871879911]",False,,,,unclassified,False,99.818,"LINESTRING (100.9184566 5.6736286, 100.9184642 5.6739222, 100.9184736 5.6740503, 100.9184794 5.6741998, 100.9184884 5.674428, 100.9184919 5.6745255)",,,
214792285,False,,,,unclassified,False,11.386,"LINESTRING (100.9171403 5.6736177, 100.9171493 5.6737197)",,,
214792285,False,,,,unclassified,True,9.645,"LINESTRING (100.9171403 5.6736177, 100.9171326 5.6735313)",,,
214792297,True,2,76,,primary,False,145.748,"LINESTRING (100.9171403 5.6736177, 100.9184548 5.6735339)",,,
518822701,False,,,Jalan Bukit Caruk Nau,tertiary,True,18.544,"LINESTRING (100.9200889 5.673659, 100.9199951 5.6735208)",,,
214792098,True,,,,tertiary,False,25.749000000000002,"LINESTRING (100.9200889 5.673659, 100.9200941 5.6736972, 100.9200949 5.6737358, 100.9200911 5.6737742, 100.9200829 5.673812, 100.9200703 5.6738485, 100.9200536 5.6738833)",,,
214792162,False,,,,unclassified,False,50.27,"LINESTRING (100.9180034 5.6736602, 100.9184566 5.6736286)",,,
214792162,False,,,,unclassified,True,94.738,"LINESTRING (100.9180034 5.6736602, 100.9171493 5.6737197)",,,
214792227,False,,,,unclassified,True,48.592,"LINESTRING (100.9180034 5.6736602, 100.9180443 5.6740953)",,,
214792162,False,,,,unclassified,False,94.738,"LINESTRING (100.9171493 5.6737197, 100.9180034 5.6736602)",,,
214792285,False,,,,unclassified,True,11.386,"LINESTRING (100.9171493 5.6737197, 100.9171403 5.6736177)",,,
214792285,False,,,,unclassified,False,50.288000000000004,"LINESTRING (100.9171493 5.6737197, 100.9171589 5.6738281, 100.9171893 5.6741702)",,,
214791940,True,2,76,,primary,False,196.89499999999998,"LINESTRING (100.9194892 5.6737108, 100.9192284 5.6735301, 100.9190851 5.6734669, 100.9189516 5.673439, 100.9188701 5.6734348, 100.9185211 5.6734335, 100.917784 5.6734671)",,,
214791980,True,2,76,,primary,False,6.976,"LINESTRING (100.9200536 5.6738833, 100.9200039 5.6739219)",roundabout,,
214791980,True,2,76,,primary,False,4.063,"LINESTRING (100.9202753 5.6739168, 100.9202471 5.6738934)",roundabout,,
214791940,True,2,76,,primary,False,65.026,"LINESTRING (100.9200039 5.6739219, 100.9199654 5.6739337, 100.9199257 5.6739403, 100.9198855 5.6739415, 100.9198454 5.6739373, 100.9198063 5.6739278, 100.9197688 5.6739131, 100.9197336 5.6738936, 100.9197014 5.6738695, 100.9194892 5.6737108)",,,
214791980,True,2,76,,primary,False,27.773,"LINESTRING (100.9200039 5.6739219, 100.9199754 5.673963, 100.9199589 5.6740102, 100.9199556 5.6740601, 100.9199658 5.674109, 100.9199887 5.6741534)",roundabout,,
214792105,False,,,,unclassified,False,94.972,"LINESTRING (100.9180443 5.6740953, 100.9171893 5.6741702)",,,
214792227,False,,,,unclassified,False,48.592,"LINESTRING (100.9180443 5.6740953, 100.9180034 5.6736602)",,,
214792227,False,,,,unclassified,True,52.29,"LINESTRING (100.9180443 5.6740953, 100.9180884 5.6745635)",,,
214791980,True,2,76,,primary,False,5.03,"LINESTRING (100.9202522 5.6741973, 100.9202854 5.6741664)",roundabout,,
214791980,True,2,76,,primary,False,27.28,"LINESTRING (100.9200227 5.6741902, 100.9200654 5.6742167, 100.9201136 5.6742309, 100.9201639 5.6742318, 100.9202126 5.6742193, 100.9202522 5.6741973)",roundabout,,
214792102,True,,,,tertiary,False,31.551000000000002,"LINESTRING (100.9200227 5.6741902, 100.9200327 5.6742364, 100.9200367 5.6742836, 100.9200346 5.6743308, 100.9200265 5.6743774, 100.9200126 5.6744226, 100.919993 5.6744657)",,,
214792105,False,,,,unclassified,False,12.229,"LINESTRING (100.9171893 5.6741702, 100.9170792 5.6741798)",,,
214792105,False,,,,unclassified,True,94.972,"LINESTRING (100.9171893 5.6741702, 100.9180443 5.6740953)",,,
214792285,False,,,,unclassified,False,61.884,"LINESTRING (100.9171893 5.6741702, 100.9172026 5.6743217, 100.917211 5.6744166, 100.9172239 5.6745623, 100.9172383 5.6747246)",,,
214792285,False,,,,unclassified,True,50.288000000000004,"LINESTRING (100.9171893 5.6741702, 100.9171589 5.6738281, 100.9171493 5.6737197)",,,
214792105,False,,,,unclassified,True,12.229,"LINESTRING (100.9170792 5.6741798, 100.9171893 5.6741702)",,,
214792132,True,,,,tertiary,False,41.491,"LINESTRING (100.919993 5.6744657, 100.9200514 5.6743928, 100.9201143 5.6743235, 100.9201813 5.6742583, 100.9202522 5.6741973)",,,
780142133,False,,,,tertiary,True,79.365,"LINESTRING (100.919993 5.6744657, 100.919758 5.6748145, 100.9196162 5.6750272, 100.9195937 5.6750586)",,,
214792035,False,,,,unclassified,False,95.325,"LINESTRING (100.918097 5.6746555, 100.9172383 5.6747246)",,,
214792227,False,,,,unclassified,False,10.274,"LINESTRING (100.918097 5.6746555, 100.9180884 5.6745635)",,,
214792227,False,,,,unclassified,True,51.552,"LINESTRING (100.918097 5.6746555, 100.9181404 5.6751171)",,,
214792035,False,,,,unclassified,True,95.325,"LINESTRING (100.9172383 5.6747246, 100.918097 5.6746555)",,,
214792285,False,,,,unclassified,False,51.962,"LINESTRING (100.9172383 5.6747246, 100.9172795 5.6751901)",,,
214792285,False,,,,unclassified,True,61.884,"LINESTRING (100.9172383 5.6747246, 100.9172239 5.6745623, 100.917211 5.6744166, 100.9172026 5.6743217, 100.9171893 5.6741702)",,,
214792227,False,,,,unclassified,False,51.552,"LINESTRING (100.9181404 5.6751171, 100.918097 5.6746555)",,,
214792227,False,,,,unclassified,True,18.539,"LINESTRING (100.9181404 5.6751171, 100.918156 5.6752831)",,,
871879910,False,,,,unclassified,False,95.604,"LINESTRING (100.9181404 5.6751171, 100.9172795 5.6751901)",,,
871879910,False,,,,unclassified,True,42.612,"LINESTRING (100.9181404 5.6751171, 100.9185241 5.6750844)",,,
214792285,False,,,,unclassified,False,21.019,"LINESTRING (100.9172795 5.6751901, 100.9172962 5.6753784)",,,
214792285,False,,,,unclassified,True,51.962,"LINESTRING (100.9172795 5.6751901, 100.9172383 5.6747246)",,,
871879910,False,,,,unclassified,True,95.604,"LINESTRING (100.9172795 5.6751901, 100.9181404 5.6751171)",,,
214791984,False,,,Jalan Syed Sheh,secondary,False,13.539,"LINESTRING (100.9182776 5.6752696, 100.918156 5.6752831)",,,
214791984,False,,,Jalan Syed Sheh,secondary,True,28.613,"LINESTRING (100.9182776 5.6752696, 100.9185346 5.6752411)",,,
214792222,False,,,,unclassified,True,139.95499999999998,"LINESTRING (100.9182776 5.6752696, 100.9182818 5.6753795, 100.9182734 5.6757549, 100.918263 5.6758025, 100.9182444 5.675842, 100.9181486 5.675933, 100.9179804 5.6759531, 100.9176008 5.6759986)",,,
214791984,False,,,Jalan Syed Sheh,secondary,True,13.539,"LINESTRING (100.918156 5.6752831, 100.9182776 5.6752696)",,,
214792227,False,,,,unclassified,False,18.539,"LINESTRING (100.918156 5.6752831, 100.9181404 5.6751171)",,,
214791984,False,,,Jalan Syed Sheh,secondary,False,95.725,"LINESTRING (100.918156 5.6752831, 100.917947 5.6753062, 100.9172962 5.6753784)",,,
780142133,False,,,,tertiary,False,10.218,"LINESTRING (100.919403 5.6753388, 100.91945 5.6752597)",,,
816380189,True,,,Jalan Syed Sheh,secondary,False,16.221,"LINESTRING (100.919403 5.6753388, 100.9195471 5.6753656)",,,
214792283,False,,,,tertiary,True,127.185,"LINESTRING (100.919403 5.6753388, 100.9191737 5.6756359, 100.9189296 5.6759713, 100.9187339 5.6762682)",,,
214792285,False,,,,unclassified,True,21.019,"LINESTRING (100.9172962 5.6753784, 100.9172795 5.6751901)",,,
214791984,False,,,Jalan Syed Sheh,secondary,False,38.89,"LINESTRING (100.9172962 5.6753784, 100.9171521 5.6753944, 100.9169875 5.6754127, 100.9169469 5.6754172)",,,
214791984,False,,,Jalan Syed Sheh,secondary,True,95.725,"LINESTRING (100.9172962 5.6753784, 100.917947 5.6753062, 100.918156 5.6752831)",,,
214791984,False,,,Jalan Syed Sheh,secondary,False,135.661,"LINESTRING (100.9169469 5.6754172, 100.9167407 5.67544, 100.916351 5.6754832, 100.9157284 5.6755523)",,,
214791984,False,,,Jalan Syed Sheh,secondary,True,38.89,"LINESTRING (100.9169469 5.6754172, 100.9169875 5.6754127, 100.9171521 5.6753944, 100.9172962 5.6753784)",,,
214792186,False,,,,unclassified,True,70.473,"LINESTRING (100.9169469 5.6754172, 100.9169463 5.6754894, 100.9169447 5.6756998, 100.9169516 5.6760509)",,,
214792222,False,,,,unclassified,True,72.069,"LINESTRING (100.9176008 5.6759986, 100.9169516 5.6760509)",,,
214792127,False,,,,unclassified,True,68.038,"LINESTRING (100.9176008 5.6759986, 100.91761 5.6762653, 100.9176291 5.6766098)",,,
214792222,False,,,,unclassified,False,139.95499999999998,"LINESTRING (100.9176008 5.6759986, 100.9179804 5.6759531, 100.9181486 5.675933, 100.9182444 5.675842, 100.918263 5.6758025, 100.9182734 5.6757549, 100.9182818 5.6753795, 100.9182776 5.6752696)",,,
214792222,False,,,,unclassified,False,72.069,"LINESTRING (100.9169516 5.6760509, 100.9176008 5.6759986)",,,
214792222,False,,,,unclassified,True,16.465,"LINESTRING (100.9169516 5.6760509, 100.916803 5.6760587)",,,
214792186,False,,,,unclassified,False,70.473,"LINESTRING (100.9169516 5.6760509, 100.9169447 5.6756998, 100.9169463 5.6754894, 100.9169469 5.6754172)",,,
214792186,False,,,,unclassified,True,68.693,"LINESTRING (100.9169516 5.6760509, 100.9169638 5.6763339, 100.9169824 5.6766679)",,,
871879903,True,,,,tertiary,False,71.848,"LINESTRING (100.9176291 5.6766098, 100.9169824 5.6766679)",,building_passage,
214792127,False,,,,unclassified,False,68.038,"LINESTRING (100.9176291 5.6766098, 100.91761 5.6762653, 100.9176008 5.6759986)",,,
214792186,False,,,,unclassified,False,68.693,"LINESTRING (100.9169824 5.6766679, 100.9169638 5.6763339, 100.9169516 5.6760509)",,,
"[871879905, 871879903]",True,,,,tertiary,False,74.50900000000001,"LINESTRING (100.9169824 5.6766679, 100.916508 5.6767105, 100.9164103 5.6767193, 100.9163317 5.6767791)",,building_passage,
215985141,False,,,,unclassified,False,217.588,"LINESTRING (100.9160382 5.6772025, 100.9161614 5.6771931, 100.9174933 5.6770917, 100.9180001 5.6770743)",,,
654261151,False,,K10,,primary,True,37.329,"LINESTRING (100.9160382 5.6772025, 100.9159846 5.6769397, 100.9159711 5.6768735)",,,
45895598,False,2,67,Jalan Sungai Petani - Baling,primary,False,96.99000000000001,"LINESTRING (100.9152586 5.6685811, 100.9155366 5.6689337, 100.9156841 5.6691098, 100.9158105 5.6692586)",,,
45895598,False,2,67,Jalan Sungai Petani - Baling,primary,False,330.694,"LINESTRING (100.9158105 5.6692586, 100.9159625 5.6694381, 100.9161025 5.6696557, 100.9161776 5.6697838, 100.9162087 5.6698624, 100.9162299 5.6699533, 100.9162447 5.6700493, 100.9162528 5.6701707, 100.9162635 5.6703843, 100.916266 5.6705284, 100.916263 5.6706181, 100.9162527 5.6709261, 100.916242 5.6712811, 100.9162246 5.6714893, 100.9162058 5.6716962, 100.9161495 5.6721006)",,,
45895598,False,2,67,Jalan Sungai Petani - Baling,primary,True,96.99000000000001,"LINESTRING (100.9158105 5.6692586, 100.9156841 5.6691098, 100.9155366 5.6689337, 100.9152586 5.6685811)",,,
215985356,False,,,,residential,True,65.09200000000001,"LINESTRING (100.9158105 5.6692586, 100.9157257 5.6693434, 100.915605 5.6694768, 100.9155299 5.6695689, 100.9154228 5.6696983)",,,
215985452,False,,,,residential,True,234.81600000000003,"LINESTRING (100.9195036 5.6694571, 100.919402 5.6695044, 100.9193198 5.6695556, 100.9192018 5.6696409, 100.9190114 5.6697931, 100.9187807 5.669984, 100.9187429 5.6700221, 100.918715 5.670072, 100.918709 5.6701094, 100.9187164 5.6701568, 100.9187499 5.6702735, 100.9188371 5.6704751, 100.9189148 5.6706299, 100.918994 5.6707814, 100.919057 5.6708821, 100.9191845 5.6710583)",,,
215985532,False,,,,residential,True,220.19899999999998,"LINESTRING (100.9207065 5.6694928, 100.9208433 5.6695155, 100.9209238 5.6695355, 100.921011 5.6695662, 100.921078 5.6695996, 100.9212162 5.6696957, 100.9213127 5.6697638, 100.921424 5.6698612, 100.921526 5.6699553, 100.921542 5.669984, 100.9215447 5.6700227, 100.9215353 5.670072, 100.9215072 5.6701321, 100.9213717 5.6703416, 100.9212538 5.6704866, 100.9211853 5.6705618, 100.9210793 5.6706605, 100.9210244 5.6707139, 100.9209809 5.6707759)",,,
215985205,False,,,,residential,False,81.62700000000001,"LINESTRING (100.9154228 5.6696983, 100.9156867 5.6699452, 100.9158947 5.6701655, 100.9159188 5.6702015, 100.9159255 5.6702288)",,,
215985356,False,,,,residential,False,65.092,"LINESTRING (100.9154228 5.6696983, 100.9155299 5.6695689, 100.915605 5.6694768, 100.9157257 5.6693434, 100.9158105 5.6692586)",,,
215985356,False,,,,residential,True,58.314,"LINESTRING (100.9154228 5.6696983, 100.9152322 5.6698945, 100.9150605 5.6700791)",,,
215985182,False,,,,residential,False,58.172,"LINESTRING (100.9150605 5.6700791, 100.9154212 5.6704597)",,,
215985356,False,,,,residential,False,58.314,"LINESTRING (100.9150605 5.6700791, 100.9152322 5.6698945, 100.9154228 5.6696983)",,,
215985356,False,,,,residential,True,27.524,"LINESTRING (100.9150605 5.6700791, 100.9149612 5.6701748, 100.9148801 5.6702495)",,,
761457408,False,,,,residential,True,132.683,"LINESTRING (100.92082 5.6703121, 100.9206087 5.670491, 100.9203591 5.6706967, 100.9201138 5.6709115, 100.9199091 5.671088)",,,
215985205,False,,,,residential,True,81.62700000000001,"LINESTRING (100.9159255 5.6702288, 100.9159188 5.6702015, 100.9158947 5.6701655, 100.9156867 5.6699452, 100.9154228 5.6696983)",,,
215985356,False,,,,residential,False,4.249,"LINESTRING (100.914859 5.6702811, 100.9148667 5.6702655, 100.9148801 5.6702495)",,,
215985501,False,,,,residential,False,144.582,"LINESTRING (100.9180347 5.6703528, 100.918147 5.6704183, 100.9181759 5.670447, 100.9182014 5.6704871, 100.9182235 5.6705231, 100.9182477 5.6705697, 100.918373 5.6708287, 100.918432 5.6709341, 100.9184897 5.6710276, 100.9185822 5.6711397, 100.9188086 5.6713741)",,,
215985182,False,,,,residential,True,58.172,"LINESTRING (100.9154212 5.6704597, 100.9150605 5.6700791)",,,
215985255,False,,,,residential,False,54.443,"LINESTRING (100.9191845 5.6710583, 100.9189966 5.6712104, 100.9188086 5.6713741)",,,
"[761427756, 215985255]",False,,,,residential,True,116.738,"LINESTRING (100.9191845 5.6710583, 100.9195295 5.670778, 100.9195365 5.670754, 100.9195418 5.6707206, 100.9195418 5.6706859, 100.9194083 5.6704057, 100.9193231 5.6702212)",,,
215985452,False,,,,residential,False,234.816,"LINESTRING (100.9191845 5.6710583, 100.919057 5.6708821, 100.918994 5.6707814, 100.9189148 5.6706299, 100.9188371 5.6704751, 100.9187499 5.6702735, 100.9187164 5.6701568, 100.918709 5.6701094, 100.918715 5.670072, 100.9187429 5.6700221, 100.9187807 5.669984, 100.9190114 5.6697931, 100.9192018 5.6696409, 100.9193198 5.6695556, 100.919402 5.6695044, 100.9195036 5.6694571)",,,
215985195,False,,,,residential,True,50.936,"LINESTRING (100.9199091 5.671088, 100.9202062 5.6714379)",,,
215985282,False,,,,residential,True,57.632,"LINESTRING (100.9199091 5.671088, 100.919518 5.6714303)",,,
761457408,False,,,,residential,False,132.683,"LINESTRING (100.9199091 5.671088, 100.9201138 5.6709115, 100.9203591 5.6706967, 100.9206087 5.670491, 100.92082 5.6703121)",,,
215985255,False,,,,residential,True,54.443,"LINESTRING (100.9188086 5.6713741, 100.9189966 5.6712104, 100.9191845 5.6710583)",,,
215985501,False,,,,residential,False,48.191,"LINESTRING (100.9188086 5.6713741, 100.9188625 5.6714386, 100.9189872 5.6715814, 100.9190892 5.6717055)",,,
215985501,False,,,,residential,True,144.58199999999997,"LINESTRING (100.9188086 5.6713741, 100.9185822 5.6711397, 100.9184897 5.6710276, 100.918432 5.6709341, 100.918373 5.6708287, 100.9182477 5.6705697, 100.9182235 5.6705231, 100.9182014 5.6704871, 100.9181759 5.670447, 100.918147 5.6704183, 100.9180347 5.6703528)",,,
215985282,False,,,,residential,False,57.632,"LINESTRING (100.919518 5.6714303, 100.9199091 5.671088)",,,
215985195,False,,,,residential,False,50.936,"LINESTRING (100.9202062 5.6714379, 100.9199091 5.671088)",,,
518822701,False,,,Jalan Bukit Caruk Nau,tertiary,False,88.35100000000001,"LINESTRING (100.9202062 5.6714379, 100.9200959 5.6715371, 100.9199971 5.6716241, 100.9198536 5.6717469, 100.9197557 5.6718336, 100.9196846 5.6719217, 100.9196444 5.6719951)",,,
518822701,False,,,Jalan Bukit Caruk Nau,tertiary,True,113.228,"LINESTRING (100.9202062 5.6714379, 100.9204812 5.6711791, 100.9206891 5.6709982, 100.9207953 5.6709032, 100.9208782 5.6708381, 100.9209809 5.6707759)",,,
215985203,False,,,,residential,False,78.746,"LINESTRING (100.9149204 5.672068, 100.9152282 5.6720751, 100.9154977 5.6720832, 100.9156318 5.6720871)",,,
761427753,False,,,,residential,False,151.232,"LINESTRING (100.9149204 5.672068, 100.914915 5.6720298, 100.9149069 5.6720118, 100.9148929 5.6719871, 100.9148687 5.6719751, 100.9148312 5.6719704, 100.9147768 5.6719591, 100.9147527 5.6719444, 100.9147373 5.6719157, 100.9147346 5.671884, 100.9147467 5.6717022, 100.9147534 5.6716348, 100.9147708 5.6714666, 100.9147748 5.6714386, 100.9147862 5.6714259, 100.914809 5.6714199, 100.9150464 5.6714179, 100.9153086 5.6714239, 100.915385 5.6714266)",,,
824496017,False,,,,residential,False,164.57000000000002,"LINESTRING (100.9149204 5.672068, 100.9149237 5.6721432, 100.9149317 5.6721606, 100.9149465 5.6721739, 100.9149693 5.6721753, 100.9157471 5.672206, 100.9158853 5.6722233, 100.9159061 5.6722333, 100.9159188 5.6722494, 100.9159255 5.6722714, 100.9159242 5.672302, 100.9158558 5.6726277)",,,
45895598,False,2,67,Jalan Sungai Petani - Baling,primary,False,17.982,"LINESTRING (100.9161495 5.6721006, 100.9161266 5.6722607)",,,
215985203,False,,,,residential,True,20.929,"LINESTRING (100.9161495 5.6721006, 100.9159604 5.6720964)",,,
