osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
438847051,False,2,Jalan Changgai 6/22,tertiary,False,117.621,"LINESTRING (101.6473557 3.0997352, 101.647423 3.0996936, 101.6479508 3.0993745, 101.6482886 3.0992413)",,
438847060,True,1,Jalan Changgai 6/22,tertiary,False,52.72599999999999,"LINESTRING (101.6473557 3.0997352, 101.6471431 3.0998354, 101.6470817 3.0998557, 101.6470356 3.0998634, 101.6469891 3.0998657, 101.6469388 3.0998657, 101.6469073 3.099865)",,
776075930,True,1,,secondary_link,False,76.519,"LINESTRING (101.6473557 3.0997352, 101.6471853 3.0997848, 101.6471181 3.0998072, 101.647062 3.0998096, 101.6470036 3.0998011, 101.6469605 3.0997762, 101.6469343 3.0997339, 101.6469233 3.0996735, 101.6468821 3.0995144)",,
760545391,False,2,Jalan Chawan (6/15),residential,True,88.389,"LINESTRING (101.6482886 3.0992413, 101.6483286 3.0984474)",,
438847051,False,2,Jalan Changgai 6/22,tertiary,True,117.621,"LINESTRING (101.6482886 3.0992413, 101.6479508 3.0993745, 101.647423 3.0996936, 101.6473557 3.0997352)",,
44578338,True,2,Jalan Selangor,secondary,False,315.987,"LINESTRING (101.6468821 3.0995144, 101.6468786 3.0992013, 101.6468877 3.0990396, 101.6468931 3.0988215, 101.646901 3.0986185, 101.6469005 3.0985417, 101.6469199 3.0981576, 101.6469247 3.0979515, 101.6469347 3.0977153, 101.6469408 3.0976019, 101.646949 3.0973559, 101.646977 3.0966748)",,
"[138945424, 760545395]",False,,Jalan Taman,residential,True,545.6279999999999,"LINESTRING (101.6459178 3.0980967, 101.6459479 3.0979268, 101.6460483 3.0973579, 101.6460546 3.0973262, 101.6460719 3.097229, 101.6460918 3.097117, 101.6461874 3.0965786, 101.6461797 3.0965045, 101.6461525 3.0964414, 101.6460822 3.0964005, 101.6460106 3.0963715, 101.6458817 3.0963371, 101.6458153 3.0963398, 101.6455758 3.0963639, 101.6448318 3.0964292, 101.6446997 3.0964742, 101.6431269 3.0972197)",,
"[478955833, 478955834]",True,3,Jalan Yong Shook Lin,secondary,False,77.92699999999999,"LINESTRING (101.6459178 3.0980967, 101.6459728 3.0980972, 101.6461059 3.0980985, 101.6462535 3.0981, 101.6463125 3.0981008, 101.6464376 3.0981017, 101.6466196 3.0981035)",,
27754999,True,2,Jalan Yong Shook Lin,secondary,False,28.401,"LINESTRING (101.6438048 3.0985646, 101.6440194 3.0984256)",,
1249913593,True,,Jalan 52/17,unclassified,False,25.327,"LINESTRING (101.6438048 3.0985646, 101.6438314 3.0986058, 101.6439283 3.0987561)",,
776078650,True,3,Jalan Yong Shook Lin,secondary,False,35.434,"LINESTRING (101.643234 3.0995059, 101.6432359 3.0994443, 101.6432525 3.0993348, 101.6432784 3.0992665, 101.6433069 3.099199)",,
28304718,True,3,Jalan Sultan,primary,False,63.679,"LINESTRING (101.6433778 3.1003067, 101.6428043 3.100302)",,
