osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge,tunnel
615188404,,Jalan Dato' Kapten Ahmad,tertiary,True,False,16.962,"LINESTRING (103.3202643 2.0319757, 103.3203425 2.0318447)",,,
675443158,2,Jalan Dato' Kapten Ahmad,tertiary,True,False,48.931,"LINESTRING (103.3202643 2.0319757, 103.3202707 2.0318248, 103.3203565 2.0315488)",,,
615188405,,Jalan Dato' Haji Hassan,tertiary,True,False,79.624,"LINESTRING (103.3208745 2.0320751, 103.3207273 2.0327759)",,,
675443158,2,Jalan Dato' Kapten Ahmad,tertiary,True,False,75.501,"LINESTRING (103.3201261 2.0326405, 103.3202382 2.0320952, 103.3202541 2.0320223, 103.3202643 2.0319757)",,,
615188402,,Persiaran Yayasan,tertiary,True,False,110.37700000000001,"LINESTRING (103.3213082 2.0319525, 103.3212154 2.0319341, 103.3205103 2.0317946, 103.3204854 2.0317861, 103.3204593 2.0317689, 103.3204354 2.0317453, 103.3204201 2.0317128, 103.3204022 2.0316632)",,,
809851061,,Persiaran Yayasan,tertiary,True,False,53.28,"LINESTRING (103.3213082 2.0319525, 103.3212104 2.0319741, 103.3210523 2.0319718, 103.321003 2.0319718, 103.3209521 2.0319873, 103.320918 2.0320125, 103.3208745 2.0320751)",,,
615188474,2,Jalan Kluang-Renggam,secondary,True,False,38.646,"LINESTRING (103.3177452 2.0293052, 103.3178025 2.0289624)",J25,,
1083405062,,Jalan Hospital,tertiary,False,False,46.732,"LINESTRING (103.3177452 2.0293052, 103.3176668 2.0297181)",172,,
296730239,4,Jalan Mersing,trunk,False,False,30.774,"LINESTRING (103.3177452 2.0293052, 103.317918 2.0294711, 103.3179463 2.0294954)",50,,
615188396,4,Jalan Dato' Kapten Ahmad,tertiary,True,False,67.232,"LINESTRING (103.3204795 2.0313398, 103.3205614 2.0311225, 103.320679 2.0307691)",,,
408441889,2,Jalan Hospital,tertiary,False,False,210.165,"LINESTRING (103.3166316 2.0343424, 103.3160671 2.0361463)",172,,
408441889,2,Jalan Hospital,tertiary,False,True,384.872,"LINESTRING (103.3166316 2.0343424, 103.317138 2.0322077, 103.3174305 2.0309745)",172,,
749972306,,Jalan Sentosa,tertiary,False,True,58.426,"LINESTRING (103.3166316 2.0343424, 103.316313 2.0343066, 103.3161102 2.0342756)",,,
489754617,1,,trunk_link,True,False,125.41300000000001,"LINESTRING (103.3172311 2.0288147, 103.3174145 2.0290889, 103.3175303 2.0293247, 103.3175981 2.0295171, 103.3176426 2.0298455)",,,
615188509,2,Jalan Mersing,trunk,True,False,29.331,"LINESTRING (103.3172311 2.0288147, 103.3174128 2.0289828, 103.3174217 2.0289965)",50,,
408441889,2,Jalan Hospital,tertiary,False,False,127.733,"LINESTRING (103.3176426 2.0298455, 103.3174305 2.0309745)",172,,
1190760839,,Jalan Hospital,tertiary,False,True,14.419,"LINESTRING (103.3176426 2.0298455, 103.3176668 2.0297181)",172,,
1190760840,2,Jalan Kluang-Renggam,secondary,True,False,73.88,"LINESTRING (103.3178275 2.0287909, 103.3178653 2.0285747, 103.3179273 2.0281341)",J25,,
489754619,,Jalan Ismail,unclassified,True,False,87.238,"LINESTRING (103.3184962 2.0285879, 103.3183773 2.0293634)",,,
539089632,,,residential,False,True,75.816,"LINESTRING (103.3184962 2.0285879, 103.3188232 2.0286321, 103.3191723 2.0286793)",,,
539027518,,Jalan Cantik,residential,False,False,94.846,"LINESTRING (103.3219871 2.0282176, 103.3218295 2.0290559)",,,
"[695928609, 489754621, 489754622]",,Jalan Wayang,unclassified,False,True,104.258,"LINESTRING (103.3219871 2.0282176, 103.3215504 2.0281625, 103.3213041 2.0281316, 103.3210562 2.0281009)",,yes,
489754624,,,unclassified,True,False,284.413,"LINESTRING (103.3210562 2.0281009, 103.3209093 2.0293167, 103.3208759 2.0297053, 103.3208426 2.0298208, 103.3208148 2.0299, 103.3206898 2.0302565, 103.3205599 2.0305936)",,,
"[695928609, 489754621, 489754622]",,Jalan Wayang,unclassified,False,False,104.25800000000001,"LINESTRING (103.3210562 2.0281009, 103.3213041 2.0281316, 103.3215504 2.0281625, 103.3219871 2.0282176)",,yes,
750113965,,Jalan Haji Manan,tertiary,False,True,28.35,"LINESTRING (103.3193119 2.0352803, 103.3192072 2.0355128)",,,
500751427,,Jalan Pisang,unclassified,False,True,64.401,"LINESTRING (103.3193119 2.0352803, 103.3190092 2.0351866, 103.3187587 2.0351077)",,,
750113965,,Jalan Haji Manan,tertiary,False,False,80.413,"LINESTRING (103.3193119 2.0352803, 103.3195009 2.0348715, 103.3196091 2.034621)",,,
220309946,,Jalan Omar,tertiary,False,True,68.36,"LINESTRING (103.3176075 2.0347358, 103.3177293 2.0341332)",,,
500751427,,Jalan Pisang,unclassified,False,False,23.73,"LINESTRING (103.3176075 2.0347358, 103.3178107 2.0348014)",,,
220309946,,Jalan Omar,tertiary,False,False,128.018,"LINESTRING (103.3176075 2.0347358, 103.3174188 2.0357193, 103.3173906 2.0358665)",,,
220309946,,Jalan Omar,tertiary,False,True,128.018,"LINESTRING (103.3173906 2.0358665, 103.3174188 2.0357193, 103.3176075 2.0347358)",,,
500751436,,Jalan Nenas,residential,False,True,148.917,"LINESTRING (103.3173906 2.0358665, 103.3177369 2.0359832, 103.3177925 2.036002, 103.3183663 2.0361954, 103.3184886 2.0362366, 103.3186604 2.0362945)",,,
750113965,,Jalan Haji Manan,tertiary,False,False,5.743,"LINESTRING (103.3188149 2.0363831, 103.3188361 2.036336)",,,
220309950,,,unclassified,False,True,46.323,"LINESTRING (103.3206405 2.0350851, 103.3202683 2.0348975)",,,
220309950,,,unclassified,False,False,95.021,"LINESTRING (103.3206405 2.0350851, 103.3209846 2.035246, 103.3214101 2.0354574)",,,
675443212,,,unclassified,False,False,68.088,"LINESTRING (103.3206405 2.0350851, 103.320494 2.0354005, 103.3203825 2.0356405)",,,
"[675443212, 697594070, 697594071]",,,unclassified,False,False,106.50399999999999,"LINESTRING (103.3203825 2.0356405, 103.3202787 2.035864, 103.3200976 2.0362539, 103.319979 2.0365093)",,,yes
675443212,,,unclassified,False,True,68.088,"LINESTRING (103.3203825 2.0356405, 103.320494 2.0354005, 103.3206405 2.0350851)",,,
500751445,,Jalan Anggerik,residential,False,True,43.747,"LINESTRING (103.3233395 2.0335261, 103.3231571 2.0334653, 103.3229561 2.0334527)",,,
"[815237831, 751963755, 500751447]",,Jalan Sultanah,tertiary,False,"[False, True]",29.873000000000005,"LINESTRING (103.3224759 2.0338598, 103.3224849 2.0338606, 103.3227007 2.033802, 103.3227354 2.0337918)",,yes,
750761132,,Persiaran Yayasan,tertiary,True,False,25.494999999999997,"LINESTRING (103.3224759 2.0338598, 103.3224186 2.0338567, 103.3223649 2.0338366, 103.3223197 2.0338013, 103.3222872 2.0337541)",,,
500751449,,,unclassified,True,False,18.666,"LINESTRING (103.3222643 2.035868, 103.3223664 2.0360013)",,,
"[814907777, 500751450, 220309950]",,,unclassified,False,"[False, True]",64.336,"LINESTRING (103.3222643 2.035868, 103.3222506 2.0358616, 103.3217749 2.0356289, 103.3217438 2.0356147)",,yes,
750113965,,Jalan Haji Manan,tertiary,False,False,28.35,"LINESTRING (103.3192072 2.0355128, 103.3193119 2.0352803)",,,
750113965,,Jalan Haji Manan,tertiary,False,True,61.208,"LINESTRING (103.3192072 2.0355128, 103.318981 2.0360147)",,,
500751451,,Persiaran Dato Hj Ismail Hassan,unclassified,False,False,35.892,"LINESTRING (103.321698 2.0349221, 103.3216416 2.0352054, 103.3216362 2.0352389)",,,
500751451,,Persiaran Dato Hj Ismail Hassan,unclassified,False,True,74.072,"LINESTRING (103.321698 2.0349221, 103.3217208 2.0348216, 103.3217356 2.0347197, 103.3217393 2.0346006, 103.3217259 2.0342599)",,,
500751454,,Jalan Mad Lazim Saim,unclassified,False,True,73.019,"LINESTRING (103.321698 2.0349221, 103.3214318 2.0347802, 103.3212387 2.034684, 103.3211169 2.0346158)",,,
539027518,,Jalan Cantik,residential,False,False,29.476,"LINESTRING (103.3220039 2.0303643, 103.3222521 2.0304578)",,,
539027518,,Jalan Cantik,residential,False,True,163.201,"LINESTRING (103.3220039 2.0303643, 103.3218583 2.0302768, 103.3217478 2.030188, 103.321707 2.0301297, 103.3216925 2.0300289, 103.3217791 2.0295403, 103.3218295 2.0290559)",,,
615188390,,Jalan Manis,unclassified,False,False,64.418,"LINESTRING (103.3220039 2.0303643, 103.3218999 2.0306585, 103.3218175 2.0309128)",,,
539027523,,,residential,False,False,91.16799999999999,"LINESTRING (103.3233361 2.0285167, 103.3230628 2.0289246, 103.3230081 2.0290063, 103.3228797 2.029198)",,,
539027523,,,residential,False,False,120.976,"LINESTRING (103.3228797 2.029198, 103.3229112 2.0299115, 103.3229265 2.0299497, 103.3229628 2.0299757, 103.3232355 2.0300688)",,,
539027523,,,residential,False,True,91.168,"LINESTRING (103.3228797 2.029198, 103.3230081 2.0290063, 103.3230628 2.0289246, 103.3233361 2.0285167)",,,
539027524,,,residential,False,False,117.77799999999999,"LINESTRING (103.3228797 2.029198, 103.3225754 2.029153, 103.3224976 2.0291454, 103.3218295 2.0290559)",,,
539027518,,Jalan Cantik,residential,False,True,94.846,"LINESTRING (103.3218295 2.0290559, 103.3219871 2.0282176)",,,
539027518,,Jalan Cantik,residential,False,False,163.201,"LINESTRING (103.3218295 2.0290559, 103.3217791 2.0295403, 103.3216925 2.0300289, 103.321707 2.0301297, 103.3217478 2.030188, 103.3218583 2.0302768, 103.3220039 2.0303643)",,,
539027524,,,residential,False,True,117.77799999999999,"LINESTRING (103.3218295 2.0290559, 103.3224976 2.0291454, 103.3225754 2.029153, 103.3228797 2.029198)",,,
539027523,,,residential,False,True,120.97600000000001,"LINESTRING (103.3232355 2.0300688, 103.3229628 2.0299757, 103.3229265 2.0299497, 103.3229112 2.0299115, 103.3228797 2.029198)",,,
750113965,,Jalan Haji Manan,tertiary,False,False,6.464,"LINESTRING (103.3189571 2.0360677, 103.318981 2.0360147)",,,
750113965,,Jalan Haji Manan,tertiary,False,True,32.724,"LINESTRING (103.3189571 2.0360677, 103.3188361 2.036336)",,,
815227358,,,unclassified,True,False,36.259,"LINESTRING (103.3189571 2.0360677, 103.3191888 2.0361806, 103.3192572 2.0361846)",,,
220690184,2,Persiaran Dato Haji Ismail Hassan,unclassified,False,False,88.373,"LINESTRING (103.3217459 2.0368415, 103.3214294 2.0361124)",,,
539089613,,Jalan Manggis,unclassified,False,True,133.85699999999997,"LINESTRING (103.3217459 2.0368415, 103.3214114 2.0369919, 103.321116 2.0369808, 103.3210543 2.036974, 103.3210037 2.036961, 103.3206078 2.0367989)",,,
539089613,,Jalan Manggis,unclassified,False,False,8.084,"LINESTRING (103.3205405 2.0367713, 103.3206078 2.0367989)",,,
539089613,,Jalan Manggis,unclassified,False,True,68.863,"LINESTRING (103.3205405 2.0367713, 103.319979 2.0365093)",,,
539089613,,Jalan Manggis,unclassified,False,False,49.101,"LINESTRING (103.3195738 2.0363332, 103.319979 2.0365093)",,,
539089613,,Jalan Manggis,unclassified,False,True,5.748,"LINESTRING (103.3195738 2.0363332, 103.3195261 2.0363132)",,,
220309949,2,Persiaran Yayasan,tertiary,True,False,148.626,"LINESTRING (103.3221545 2.033267, 103.322114 2.0331041, 103.322039 2.0329383, 103.321676 2.0323998, 103.3214983 2.0321362, 103.3214852 2.0321215)",,,
539089627,2,Jalan Dato' Haji Rauf,unclassified,True,False,108.628,"LINESTRING (103.3221545 2.033267, 103.3214212 2.0334048, 103.3211938 2.0334475)",,,
615188405,,Jalan Dato' Haji Hassan,tertiary,True,False,46.808,"LINESTRING (103.3206074 2.0333444, 103.3205205 2.0337563)",,,
539089627,2,Jalan Dato' Haji Rauf,unclassified,True,False,66.47800000000001,"LINESTRING (103.3211938 2.0334475, 103.321144 2.0334549, 103.3209056 2.0334058, 103.3206074 2.0333444)",,,
539089628,,Jalan Yayasan,unclassified,True,False,150.97500000000002,"LINESTRING (103.3211938 2.0334475, 103.3213545 2.0326963, 103.3214372 2.0323091, 103.3214551 2.0322334, 103.3214852 2.0321215)",,,
615188513,,Jalan Dato Teoh Siew Khor,unclassified,True,False,46.173,"LINESTRING (103.3195396 2.0325087, 103.319447 2.0329135)",,,
675443157,,Jalan Merdeka,unclassified,True,False,66.802,"LINESTRING (103.3195396 2.0325087, 103.3198128 2.0325702, 103.3201261 2.0326405)",,,
1189289887,3,Jalan Mersing,trunk,True,False,58.032,"LINESTRING (103.3200333 2.0305099, 103.3205179 2.0307044)",50,,
"[761928654, 1189289886]",,,unclassified,True,False,101.148,"LINESTRING (103.3200333 2.0305099, 103.319899 2.0308671, 103.3197849 2.0313827)",,,
1189322239,,Jalan Station,tertiary,False,False,86.07,"LINESTRING (103.3181737 2.0309788, 103.3180976 2.0317491)",,,
615188515,,Jalan Sultan,unclassified,False,True,95.417,"LINESTRING (103.3181737 2.0309788, 103.3184891 2.0310511, 103.3185787 2.0310755, 103.3190105 2.0311707)",,,
"[1148276833, 1189322239]",,Jalan Station,tertiary,False,True,95.819,"LINESTRING (103.3181737 2.0309788, 103.3181855 2.0307562, 103.3182915 2.0301582, 103.3182976 2.0301273)",,,
220690143,3,Jalan Mersing,trunk,True,False,16.373,"LINESTRING (103.3183233 2.0297626, 103.3184559 2.0298268)",50,,
615188527,,Jalan Station,tertiary,True,False,40.87,"LINESTRING (103.3183233 2.0297626, 103.3183124 2.029848, 103.3182876 2.0300436, 103.3182976 2.0301273)",,,
539089632,,,residential,False,False,75.816,"LINESTRING (103.3191723 2.0286793, 103.3188232 2.0286321, 103.3184962 2.0285879)",,,
489754619,,Jalan Ismail,unclassified,True,False,37.901,"LINESTRING (103.3183773 2.0293634, 103.3183487 2.029506, 103.3183244 2.0295644, 103.3182784 2.0296039, 103.3182096 2.0296237)",,,
539089633,,,residential,True,False,95.491,"LINESTRING (103.3183773 2.0293634, 103.3187131 2.0294721, 103.3189831 2.0295506, 103.3191977 2.0296186)",,,
408441889,2,Jalan Hospital,tertiary,False,True,127.733,"LINESTRING (103.3174305 2.0309745, 103.3176426 2.0298455)",172,,
408441889,2,Jalan Hospital,tertiary,False,False,384.872,"LINESTRING (103.3174305 2.0309745, 103.317138 2.0322077, 103.3166316 2.0343424)",172,,
1010536040,,,unclassified,True,False,145.94199999999998,"LINESTRING (103.3174305 2.0309745, 103.3167334 2.030724, 103.3163598 2.0305144, 103.3163252 2.0304851, 103.3162499 2.0304213)",,,
220690143,3,Jalan Mersing,trunk,True,False,55.145,"LINESTRING (103.3184559 2.0298268, 103.3189162 2.0300121)",50,,
1189322239,,Jalan Station,tertiary,False,False,94.795,"LINESTRING (103.3180976 2.0317491, 103.3179372 2.0325864)",,,
1189322239,,Jalan Station,tertiary,False,True,86.07,"LINESTRING (103.3180976 2.0317491, 103.3181737 2.0309788)",,,
675443242,,,unclassified,True,False,85.595,"LINESTRING (103.3180976 2.0317491, 103.3184336 2.0318349, 103.3188468 2.0319275)",,,
220309946,,Jalan Omar,tertiary,False,False,68.36,"LINESTRING (103.3177293 2.0341332, 103.3176075 2.0347358)",,,
539089638,,,unclassified,True,False,9.84,"LINESTRING (103.3177293 2.0341332, 103.3178161 2.0341507)",,,
220309946,,Jalan Omar,tertiary,False,True,79.10900000000001,"LINESTRING (103.3177293 2.0341332, 103.3177588 2.033979, 103.3178296 2.0335993, 103.3178309 2.0334311)",,,
500751427,,Jalan Pisang,unclassified,False,False,57.528,"LINESTRING (103.3182661 2.0349486, 103.3187587 2.0351077)",,,
500751427,,Jalan Pisang,unclassified,False,True,53.187,"LINESTRING (103.3182661 2.0349486, 103.3179829 2.0348571, 103.3178107 2.0348014)",,,
750481434,,Jalan Sultanah,tertiary,True,False,16.359,"LINESTRING (103.319201 2.0337086, 103.3193455 2.0337367)",,,
539089639,,,unclassified,True,False,75.592,"LINESTRING (103.319201 2.0337086, 103.3191051 2.0342793, 103.3190888 2.0343791)",,,
539089639,,,unclassified,True,False,63.793,"LINESTRING (103.3190888 2.0343791, 103.3193243 2.0344785, 103.3196191 2.0345988)",,,
500751427,,Jalan Pisang,unclassified,False,True,57.528,"LINESTRING (103.3187587 2.0351077, 103.3182661 2.0349486)",,,
539089640,,Jalan Perniagaan 2,unclassified,True,False,72.685,"LINESTRING (103.3187587 2.0351077, 103.3190071 2.034503)",,,
500751427,,Jalan Pisang,unclassified,False,False,64.401,"LINESTRING (103.3187587 2.0351077, 103.3190092 2.0351866, 103.3193119 2.0352803)",,,
539089640,,Jalan Perniagaan 2,unclassified,True,False,16.5,"LINESTRING (103.3190071 2.034503, 103.3190888 2.0343791)",,,
539089641,,,unclassified,True,False,69.299,"LINESTRING (103.3190071 2.034503, 103.3184014 2.0343547)",,,
539089638,,,unclassified,True,False,67.929,"LINESTRING (103.3184014 2.0343547, 103.3184051 2.0343806, 103.3182661 2.0349486)",,,
500751451,,Persiaran Dato Hj Ismail Hassan,unclassified,False,True,35.892,"LINESTRING (103.3216362 2.0352389, 103.3216416 2.0352054, 103.321698 2.0349221)",,,
810852411,,Persiaran Dato Haji Ismail Hassan,unclassified,True,False,35.150000000000006,"LINESTRING (103.3216362 2.0352389, 103.3215787 2.0353135, 103.3215237 2.0353684, 103.3214101 2.0354574)",,,
749972306,,Jalan Sentosa,tertiary,False,False,10.113,"LINESTRING (103.31468 2.0339223, 103.3147062 2.0340094)",,,
615188506,,Jalan Masjid,unclassified,False,True,99.742,"LINESTRING (103.3151366 2.0293817, 103.3158475 2.0288341)",,,
749972293,,Jalan Sekolah,unclassified,True,False,66.23299999999999,"LINESTRING (103.3151366 2.0293817, 103.3149579 2.0292772, 103.314775 2.0291524, 103.3146377 2.0290565)",,,
615188509,2,Jalan Mersing,trunk,True,False,37.199,"LINESTRING (103.3166916 2.0283245, 103.3167658 2.0283897, 103.3168578 2.028473, 103.3169427 2.0285457)",50,,
539419633,,Jalan Idaman 2,residential,False,True,11.589,"LINESTRING (103.3159133 2.0287831, 103.3158294 2.0287212)",,,
615188506,,Jalan Masjid,unclassified,False,False,9.253,"LINESTRING (103.3159133 2.0287831, 103.3158475 2.0288341)",,,
615188506,,Jalan Masjid,unclassified,False,True,70.02,"LINESTRING (103.3159133 2.0287831, 103.3161138 2.0286305, 103.3161867 2.0284847, 103.3162464 2.0282783)",,,
539027518,,Jalan Cantik,residential,False,True,29.476,"LINESTRING (103.3222521 2.0304578, 103.3220039 2.0303643)",,,
615188380,1,,residential,False,True,83.929,"LINESTRING (103.3222521 2.0304578, 103.3223715 2.0297125)",,,
615188380,1,,residential,False,False,83.929,"LINESTRING (103.3223715 2.0297125, 103.3222521 2.0304578)",,,
615188383,2,,unclassified,True,False,16.257,"LINESTRING (103.3226165 2.0312116, 103.3225949 2.0313562)",,,
615188384,2,Jalan Mersing,unclassified,True,False,102.095,"LINESTRING (103.3226165 2.0312116, 103.323474 2.0315412)",,,
695928602,2,Jalan Mersing,trunk,True,False,97.768,"LINESTRING (103.3225949 2.0313562, 103.3217675 2.0310573)",50,,
539027519,,,unclassified,False,False,13.876,"LINESTRING (103.323474 2.0315412, 103.3234295 2.0316578)",,,
615188384,2,Jalan Mersing,unclassified,True,False,94.802,"LINESTRING (103.3218175 2.0309128, 103.3226165 2.0312116)",,,
615188390,,Jalan Manis,unclassified,False,False,17.001,"LINESTRING (103.3218175 2.0309128, 103.3217675 2.0310573)",,,
615188390,,Jalan Manis,unclassified,False,True,64.418,"LINESTRING (103.3218175 2.0309128, 103.3218999 2.0306585, 103.3220039 2.0303643)",,,
220690141,2,Jalan Mersing,trunk,True,False,164.165,"LINESTRING (103.3216936 2.0311311, 103.3230824 2.0316344)",50,,
615188385,2,,unclassified,False,True,212.642,"LINESTRING (103.3216936 2.0311311, 103.3219312 2.0315196, 103.3220903 2.0317797, 103.3222356 2.0320171, 103.3225697 2.0325633, 103.3226126 2.0326035, 103.3226656 2.0326376, 103.3227701 2.0326779)",,,
539027519,,,unclassified,False,True,13.876,"LINESTRING (103.3234295 2.0316578, 103.323474 2.0315412)",,,
695928602,2,Jalan Mersing,trunk,True,False,98.622,"LINESTRING (103.3234295 2.0316578, 103.3225949 2.0313562)",50,,
615188390,,Jalan Manis,unclassified,False,True,17.001,"LINESTRING (103.3217675 2.0310573, 103.3218175 2.0309128)",,,
"[695928602, 615188517, 615188391]","['2', '3']",Jalan Mersing,trunk,True,False,124.31,"LINESTRING (103.3217675 2.0310573, 103.3213714 2.0309085, 103.3210523 2.0307932, 103.3207227 2.0306583)",50,yes,
615188403,,Jalan Dato' Kapten Ahmad,tertiary,True,False,37.403999999999996,"LINESTRING (103.3204022 2.0316632, 103.3204842 2.0314078, 103.3204795 2.0313398)",,,
