osmid,highway,oneway,reversed,length,lanes,ref,geometry,name,bridge,junction
95035236,tertiary,False,False,6.214,,,"LINESTRING (3.895724 7.374163, 3.8957798 7.3741552)",,,
95035236,tertiary,False,True,63.869,,,"LINESTRING (3.895724 7.374163, 3.895147 7.3742128)",,,
230737982,trunk,True,False,99.42599999999999,2,A1,"LINESTRING (3.895724 7.374163, 3.8955822 7.3736971, 3.8955352 7.3735275, 3.895501 7.3733825, 3.8954869 7.373301)",,,
230737998,residential,True,False,27.907,,,"LINESTRING (3.8986716 7.379723, 3.8986854 7.3794724)",,,
30049860,residential,False,True,127.614,,,"LINESTRING (3.8986716 7.379723, 3.8986374 7.3798226, 3.8986021 7.3798983, 3.898529 7.3800191, 3.8984227 7.3801533, 3.8982247 7.3803955, 3.897992 7.3806393)",,,
30760975,residential,False,False,677.6190000000001,,,"LINESTRING (3.8985794 7.3794117, 3.898344 7.3794872, 3.8980393 7.3795396, 3.8971651 7.3796998, 3.8968125 7.3797718, 3.8965318 7.3798293, 3.8964088 7.3798768, 3.8962828 7.3799606, 3.8961768 7.3800458, 3.8960937 7.380154, 3.8960159 7.3802426, 3.8958898 7.3803517, 3.8958026 7.3804567, 3.8957508 7.3805465, 3.8957168 7.3806722, 3.8956887 7.3807586, 3.8956484 7.3808318, 3.8955331 7.3809408, 3.8953794 7.3810808, 3.8950449 7.3813811, 3.894567 7.3817683, 3.8944583 7.3818555, 3.894331 7.3819207, 3.8941571 7.3819609, 3.8939269 7.3819768, 3.8936714 7.3819536, 3.893399 7.3819104)",,,
95035244,secondary,False,True,250.28,,,"LINESTRING (3.8985794 7.3794117, 3.898316 7.3793608, 3.8977501 7.3792579, 3.8974965 7.3792025, 3.8972312 7.379127, 3.8968671 7.3790004, 3.8965335 7.378882, 3.8963935 7.3788283)",,,
230737993,secondary,True,False,12.848,,,"LINESTRING (3.8985794 7.3794117, 3.8986338 7.3793954, 3.8986887 7.3793722)",,,
30046965,secondary,False,False,248.00900000000001,,,"LINESTRING (3.8989957 7.3788731, 3.8990025 7.3788182, 3.8990019 7.3787596, 3.8989958 7.3786475, 3.8989663 7.3785069, 3.8988926 7.3782237, 3.8988483 7.3780188, 3.8988268 7.3778805, 3.8988215 7.3777209, 3.8988215 7.3775906, 3.8988416 7.3774217, 3.8988657 7.3773312, 3.8989113 7.3772222, 3.8990226 7.3770719, 3.8992439 7.3767859)",,,
230737981,secondary,True,False,55.421,,,"LINESTRING (3.8989957 7.3788731, 3.898996 7.3790191, 3.898998 7.3791387, 3.898999 7.3792518, 3.8989958 7.3793023, 3.8989895 7.3793711)",,,
30046965,secondary,False,False,241.298,,,"LINESTRING (3.8992439 7.3767859, 3.8993633 7.3765824, 3.8994692 7.3764228, 3.8995604 7.3762925, 3.8997254 7.3760784, 3.899893 7.3758656, 3.900013 7.3757292, 3.900113 7.3756508, 3.9002216 7.3755889, 3.9003497 7.3755424, 3.9005072 7.3755151, 3.9006769 7.3754978, 3.9007909 7.3754905, 3.9008278 7.3754825)",,,
30046965,secondary,False,True,248.009,,,"LINESTRING (3.8992439 7.3767859, 3.8990226 7.3770719, 3.8989113 7.3772222, 3.8988657 7.3773312, 3.8988416 7.3774217, 3.8988215 7.3775906, 3.8988215 7.3777209, 3.8988268 7.3778805, 3.8988483 7.3780188, 3.8988926 7.3782237, 3.8989663 7.3785069, 3.8989958 7.3786475, 3.8990019 7.3787596, 3.8990025 7.3788182, 3.8989957 7.3788731)",,,
30760978,residential,False,False,234.681,,,"LINESTRING (3.8992439 7.3767859, 3.899343 7.376874, 3.8993606 7.3768897, 3.8994215 7.3769766, 3.8995376 7.3772009, 3.8995785 7.377279, 3.8995983 7.3773168, 3.8996637 7.377419, 3.8998494 7.3776513, 3.8999455 7.3777716, 3.899989 7.3778259, 3.9000486 7.3779005, 3.9002068 7.378096, 3.9003262 7.3782276, 3.9004139 7.3783392, 3.9005047 7.3784737)",,,
