osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge
4914889,True,2,M Drive,tertiary,False,274.263,"LINESTRING (7.4851984 9.0642952, 7.48548 9.0640686, 7.485696 9.0639281, 7.4858631 9.0638516, 7.4859911 9.0638187, 7.4861105 9.0638062, 7.4862018 9.0638016, 7.4863199 9.0638125, 7.4864574 9.0638596, 7.4866793 9.06397, 7.4873046 9.0645168)",
"[895823649, 188152417, 935769668, 188152433]",True,2,Sani Abacha Way,trunk,False,523.658,"LINESTRING (7.4851984 9.0642952, 7.4854548 9.0639921, 7.4859679 9.0634578, 7.4864856 9.0628776, 7.4871749 9.0619942, 7.4873264 9.0617703, 7.4873971 9.0616662, 7.4876078 9.0613309, 7.4878932 9.0608817, 7.4880341 9.0606531, 7.4880905 9.0605672)",yes
4914889,True,2,M Drive,tertiary,False,211.273,"LINESTRING (7.4873046 9.0645168, 7.4875434 9.0647744, 7.4876966 9.0649902, 7.4878196 9.0651868, 7.4878947 9.0654789, 7.4879283 9.0656617, 7.4879439 9.0658033, 7.4879548 9.0662297)",
897491538,False,,Memorial Drive,residential,True,234.373,"LINESTRING (7.4873046 9.0645168, 7.4869399 9.0649505, 7.486736 9.0652141, 7.4864827 9.0655376, 7.486197 9.0660502, 7.486081 9.066236)",
893308437,True,2,,trunk,False,13.681,"LINESTRING (7.4900137 9.0616026, 7.4899481 9.0617072)",
"[188746920, 188746978, 188746964]",True,,Kur Mohammed Avenue,tertiary,False,326.874,"LINESTRING (7.4900137 9.0616026, 7.4902097 9.0617264, 7.491214 9.0623575, 7.4921409 9.0629519, 7.4925192 9.0631899)",yes
421624413,True,,Abogo Largema,residential,False,13.89,"LINESTRING (7.4925255 9.0656756, 7.492632 9.065743)",
563951526,True,,Ahmadu Bello Way,primary,False,220.45,"LINESTRING (7.4925255 9.0656756, 7.4935984 9.0639999)",
584661749,True,,,trunk,False,17.014,"LINESTRING (7.4880905 9.0605672, 7.4881754 9.0604392)",
188746964,True,,Kur Mohammed Avenue,tertiary,False,14.049,"LINESTRING (7.493657 9.0639059, 7.4937649 9.0639738)",
188746973,True,,Kur Mohammed Avenue,tertiary,False,14.131,"LINESTRING (7.4937068 9.0640684, 7.4935984 9.0639999)",
188746940,True,2,Ahmadu Bello Way,primary,False,220.458,"LINESTRING (7.4937068 9.0640684, 7.4927528 9.0655563, 7.492632 9.065743)",
"[188212348, 188746973, 188212319]",True,2,Kur Mohammed Avenue,tertiary,False,475.03900000000004,"LINESTRING (7.4935984 9.0639999, 7.4931514 9.0637175, 7.492811 9.0635024, 7.4921271 9.0630703, 7.4920873 9.0630452, 7.4911195 9.062432, 7.4901645 9.0618429, 7.4899481 9.0617072)",yes
563951526,True,,Ahmadu Bello Way,primary,False,12.274000000000001,"LINESTRING (7.4935984 9.0639999, 7.493623 9.0639609, 7.493657 9.0639059)",
188746940,True,2,Ahmadu Bello Way,primary,False,12.306999999999999,"LINESTRING (7.4937649 9.0639738, 7.4937334 9.0640278, 7.4937068 9.0640684)",
