osmid,highway,oneway,reversed,length,lanes,ref,bridge,geometry
252480275,unclassified,False,True,36.305,,,,"LINESTRING (13.6946642 11.0846695, 13.6946981 11.0843447)"
252480271,unclassified,False,False,78.057,,,,"LINESTRING (13.6965779 11.0847841, 13.6972919 11.0848268)"
252480271,unclassified,False,True,90.564,,,,"LINESTRING (13.6965779 11.0847841, 13.6957495 11.0847345)"
252480272,unclassified,False,False,88.155,,,,"LINESTRING (13.6965779 11.0847841, 13.6965906 11.0855768)"
252480272,unclassified,False,True,141.257,,,,"LINESTRING (13.6965779 11.0847841, 13.6965576 11.0835139)"
252480271,unclassified,False,True,78.057,,,,"LINESTRING (13.6972919 11.0848268, 13.6965779 11.0847841)"
252480277,unclassified,False,False,78.216,,,,"LINESTRING (13.6972919 11.0848268, 13.6972706 11.0855299)"
252480277,unclassified,False,True,138.757,,,,"LINESTRING (13.6972919 11.0848268, 13.6973221 11.0837351, 13.6973295 11.0835795)"
252480251,tertiary,False,True,74.385,,,,"LINESTRING (13.6972706 11.0855299, 13.6965906 11.0855768)"
252480277,unclassified,False,False,90.63,,,,"LINESTRING (13.6972706 11.0855299, 13.697246 11.0863446)"
252480277,unclassified,False,True,78.216,,,,"LINESTRING (13.6972706 11.0855299, 13.6972919 11.0848268)"
252480251,tertiary,False,False,74.385,,,,"LINESTRING (13.6965906 11.0855768, 13.6972706 11.0855299)"
252480251,tertiary,False,True,94.163,,,,"LINESTRING (13.6965906 11.0855768, 13.6957298 11.0856362)"
252480272,unclassified,False,False,155.236,,,,"LINESTRING (13.6965906 11.0855768, 13.696613 11.0869727)"
252480272,unclassified,False,True,88.155,,,,"LINESTRING (13.6965906 11.0855768, 13.6965779 11.0847841)"
252480251,tertiary,False,False,128.961,,,,"LINESTRING (13.6945515 11.0857257, 13.6957298 11.0856362)"
252480251,tertiary,False,True,167.876,,,,"LINESTRING (13.6945515 11.0857257, 13.6930178 11.0858442)"
252480275,unclassified,False,False,121.061,,,,"LINESTRING (13.6945515 11.0857257, 13.6944359 11.0868085)"
252480275,unclassified,False,True,118.086,,,,"LINESTRING (13.6945515 11.0857257, 13.6946642 11.0846695)"
252480272,unclassified,False,False,69.138,,,,"LINESTRING (13.696613 11.0869727, 13.6966229 11.0875944)"
252480272,unclassified,False,True,155.236,,,,"LINESTRING (13.696613 11.0869727, 13.6965906 11.0855768)"
256021454,tertiary,False,False,67.055,,,,"LINESTRING (13.696613 11.0869727, 13.6972257 11.0870189)"
256021454,tertiary,False,True,91.472,,,,"LINESTRING (13.696613 11.0869727, 13.6957772 11.0869096)"
252480319,unclassified,False,False,23.008,,,,"LINESTRING (13.6910537 11.0872197, 13.6910724 11.0870136)"
252480896,unclassified,False,True,34.418,,,,"LINESTRING (13.6910537 11.0872197, 13.691331 11.0870722)"
252480269,unclassified,False,False,105.522,,,,"LINESTRING (13.697202 11.0874284, 13.6981035 11.087085)"
252480269,unclassified,False,True,65.832,,,,"LINESTRING (13.697202 11.0874284, 13.6966229 11.0875944)"
252480893,unclassified,False,False,45.608,,,,"LINESTRING (13.697202 11.0874284, 13.6972257 11.0870189)"
252480269,unclassified,False,False,65.832,,,,"LINESTRING (13.6966229 11.0875944, 13.697202 11.0874284)"
252480272,unclassified,False,True,69.138,,,,"LINESTRING (13.6966229 11.0875944, 13.696613 11.0869727)"
739868128,residential,False,False,51.19,,,,"LINESTRING (13.694826 11.0786439, 13.6952934 11.0786831)"
739868128,residential,False,True,77.168,,,,"LINESTRING (13.694826 11.0786439, 13.6941191 11.078625)"
739868130,residential,False,True,40.153,,,,"LINESTRING (13.694826 11.0786439, 13.694828 11.079005)"
252480252,tertiary,False,True,62.132,,,,"LINESTRING (13.6952934 11.0786831, 13.694828 11.079005)"
252480286,residential,False,False,60.065,,,,"LINESTRING (13.6952934 11.0786831, 13.6958437 11.078671)"
739868128,residential,False,True,51.19,,,,"LINESTRING (13.6952934 11.0786831, 13.694826 11.0786439)"
346321520,residential,False,True,139.17999999999998,,,,"LINESTRING (13.6898921 11.0787931, 13.6898936 11.0788205, 13.689991 11.080041)"
346321529,residential,False,True,63.964,,,,"LINESTRING (13.6982994 11.0790705, 13.6981621 11.0790025, 13.6980379 11.079022, 13.69776 11.0791491)"
252480287,unclassified,False,False,32.562,,,,"LINESTRING (13.69776 11.0791491, 13.6978887 11.0794133)"
252480287,unclassified,False,True,39.533,,,,"LINESTRING (13.69776 11.0791491, 13.6976832 11.0789916, 13.6975658 11.0788521)"
346321529,residential,False,False,63.964,,,,"LINESTRING (13.69776 11.0791491, 13.6980379 11.079022, 13.6981621 11.0790025, 13.6982994 11.0790705)"
252480284,residential,False,False,39.612,,,,"LINESTRING (13.6948412 11.079361, 13.694828 11.079005)"
252480284,residential,False,True,74.152,,,,"LINESTRING (13.6948412 11.079361, 13.6948636 11.0800275)"
252480285,unclassified,False,False,112.414,,,,"LINESTRING (13.6948412 11.079361, 13.6958712 11.0793787)"
252480285,unclassified,False,True,60.139,,,,"LINESTRING (13.6948412 11.079361, 13.6942902 11.079372)"
252480252,tertiary,False,False,19.237,,,,"LINESTRING (13.6941394 11.0794616, 13.6942902 11.079372)"
252480252,tertiary,False,True,93.391,,,,"LINESTRING (13.6941394 11.0794616, 13.6934933 11.0800124)"
252480290,unclassified,False,False,93.052,,,,"LINESTRING (13.6941394 11.0794616, 13.6941191 11.078625)"
252480290,unclassified,False,True,62.076,,,,"LINESTRING (13.6941394 11.0794616, 13.694153 11.0800197)"
252480250,tertiary,False,False,109.937,,,,"LINESTRING (13.6948636 11.0800275, 13.695871 11.0800386)"
252480250,tertiary,False,True,77.547,,,,"LINESTRING (13.6948636 11.0800275, 13.694153 11.0800197)"
252480284,residential,False,False,74.152,,,,"LINESTRING (13.6948636 11.0800275, 13.6948412 11.079361)"
252480284,residential,False,True,151.308,,,,"LINESTRING (13.6948636 11.0800275, 13.6949093 11.0813875)"
252480253,residential,False,True,17.241,,,,"LINESTRING (13.689991 11.080041, 13.6901489 11.0800355)"
346321520,residential,False,False,139.17999999999998,,,,"LINESTRING (13.689991 11.080041, 13.6898936 11.0788205, 13.6898921 11.0787931)"
252480280,unclassified,False,False,75.234,,,,"LINESTRING (13.6954062 11.0813745, 13.6960954 11.0813564)"
252480280,unclassified,False,True,54.242,,,,"LINESTRING (13.6954062 11.0813745, 13.6949093 11.0813875)"
346321496,residential,False,False,138.922,,,,"LINESTRING (13.6954062 11.0813745, 13.6954233 11.0817912, 13.6955398 11.0823203, 13.6955367 11.0824484, 13.6955756 11.0825368, 13.6956212 11.0825861)"
252480280,unclassified,False,False,101.794,,,,"LINESTRING (13.6931269 11.0814308, 13.6940595 11.0814098)"
252480280,unclassified,False,True,75.357,,,,"LINESTRING (13.6931269 11.0814308, 13.6924365 11.0814463)"
252480282,unclassified,False,False,158.157,,,,"LINESTRING (13.6931269 11.0814308, 13.6931536 11.0800087)"
252480282,unclassified,False,True,198.928,,,,"LINESTRING (13.6931269 11.0814308, 13.6930934 11.0832195)"
252480280,unclassified,False,False,75.357,,,,"LINESTRING (13.6924365 11.0814463, 13.6931269 11.0814308)"
252480280,unclassified,False,True,100.342,,,,"LINESTRING (13.6924365 11.0814463, 13.6915172 11.081467)"
252480283,unclassified,False,False,160.876,,,,"LINESTRING (13.6924365 11.0814463, 13.6923879 11.0800003)"
252480283,unclassified,False,True,191.615,,,,"LINESTRING (13.6924365 11.0814463, 13.6924944 11.0831686)"
346321490,residential,False,True,23.555999999999997,,,,"LINESTRING (13.6964869 11.0820062, 13.6964154 11.0820283, 13.6962763 11.0820504)"
252480293,unclassified,False,True,81.18,,,,"LINESTRING (13.6962763 11.0820504, 13.6962915 11.0818606, 13.6960954 11.0813564)"
346321490,residential,False,False,23.555999999999997,,,,"LINESTRING (13.6962763 11.0820504, 13.6964154 11.0820283, 13.6964869 11.0820062)"
346321490,residential,False,True,29.969,,,,"LINESTRING (13.6962763 11.0820504, 13.6962468 11.0820451, 13.6960469 11.0821835)"
256021459,unclassified,False,True,46.239000000000004,,,,"LINESTRING (13.6960469 11.0821835, 13.6960267 11.0822278, 13.6960345 11.0823314, 13.6960776 11.0825914)"
346321490,residential,False,False,29.969,,,,"LINESTRING (13.6960469 11.0821835, 13.6962468 11.0820451, 13.6962763 11.0820504)"
346321490,residential,False,True,64.864,,,,"LINESTRING (13.6960469 11.0821835, 13.6959329 11.08227, 13.6958817 11.0823157, 13.6958211 11.0823813, 13.6956843 11.0824987, 13.6956212 11.0825861)"
252480277,unclassified,False,True,35.698,,,,"LINESTRING (13.6973868 11.0822606, 13.6974777 11.0819522)"
252480277,unclassified,False,False,147.16500000000002,,,,"LINESTRING (13.6973868 11.0822606, 13.697375 11.0823005, 13.6973096 11.0834004, 13.6973295 11.0835795)"
346321572,residential,False,False,150.49099999999999,,,,"LINESTRING (13.6973868 11.0822606, 13.6972731 11.0823137, 13.6970773 11.0823945, 13.696953 11.0824402, 13.6966826 11.0825058, 13.6965739 11.0825851, 13.6964651 11.0826735, 13.696389 11.0827223, 13.6961402 11.0828026)"
"[346321501, 252480279]","['residential', 'unclassified']",False,False,305.47499999999997,,,,"LINESTRING (13.6986675 11.0824943, 13.6986085 11.0824638, 13.6983669 11.082354, 13.6979955 11.0821847, 13.6978805 11.0821283, 13.6977579 11.082053, 13.6976739 11.0824563, 13.6978233 11.0827863, 13.698123 11.0832603, 13.6982415 11.0836638)"
252480279,residential,False,True,94.622,,,,"LINESTRING (13.6986675 11.0824943, 13.6986987 11.0825924, 13.6986856 11.0826592, 13.698668 11.0827218, 13.6986672 11.0828005, 13.6986756 11.0828706, 13.6986794 11.0830117, 13.6986537 11.083168, 13.6986164 11.0833304)"
346321490,residential,False,True,20.529,,,,"LINESTRING (13.6956212 11.0825861, 13.6955352 11.0827503)"
346321490,residential,False,False,64.864,,,,"LINESTRING (13.6956212 11.0825861, 13.6956843 11.0824987, 13.6958211 11.0823813, 13.6958817 11.0823157, 13.6959329 11.08227, 13.6960469 11.0821835)"
346321496,residential,False,False,55.120999999999995,,,,"LINESTRING (13.6956212 11.0825861, 13.6956533 11.0826207, 13.6957278 11.082671, 13.6958401 11.0826797, 13.6959531 11.0826451, 13.6960184 11.0826161, 13.6960776 11.0825914)"
346321496,residential,False,True,138.922,,,,"LINESTRING (13.6956212 11.0825861, 13.6955756 11.0825368, 13.6955367 11.0824484, 13.6955398 11.0823203, 13.6954233 11.0817912, 13.6954062 11.0813745)"
256021459,unclassified,False,False,46.239,,,,"LINESTRING (13.6960776 11.0825914, 13.6960345 11.0823314, 13.6960267 11.0822278, 13.6960469 11.0821835)"
256021459,unclassified,False,True,24.479,,,,"LINESTRING (13.6960776 11.0825914, 13.6960961 11.0826698, 13.6961402 11.0828026)"
346321496,residential,False,True,55.121,,,,"LINESTRING (13.6960776 11.0825914, 13.6960184 11.0826161, 13.6959531 11.0826451, 13.6958401 11.0826797, 13.6957278 11.082671, 13.6956533 11.0826207, 13.6956212 11.0825861)"
346321490,residential,False,False,20.529,,,,"LINESTRING (13.6955352 11.0827503, 13.6956212 11.0825861)"
256021459,unclassified,False,False,24.479,,,,"LINESTRING (13.6961402 11.0828026, 13.6960961 11.0826698, 13.6960776 11.0825914)"
256021459,unclassified,False,True,76.095,,,,"LINESTRING (13.6961402 11.0828026, 13.6961308 11.0828728, 13.6960842 11.082978, 13.6960159 11.0832708, 13.6959972 11.0834684)"
346321572,residential,False,True,150.491,,,,"LINESTRING (13.6961402 11.0828026, 13.696389 11.0827223, 13.6964651 11.0826735, 13.6965739 11.0825851, 13.6966826 11.0825058, 13.696953 11.0824402, 13.6970773 11.0823945, 13.6972731 11.0823137, 13.6973868 11.0822606)"
252480279,residential,False,False,94.62199999999999,,,,"LINESTRING (13.6986164 11.0833304, 13.6986537 11.083168, 13.6986794 11.0830117, 13.6986756 11.0828706, 13.6986672 11.0828005, 13.698668 11.0827218, 13.6986856 11.0826592, 13.6986987 11.0825924, 13.6986675 11.0824943)"
252480243,tertiary,False,True,99.959,,,,"LINESTRING (13.6982415 11.0836638, 13.6973295 11.0835795)"
346321501,unclassified,False,False,66.227,,,,"LINESTRING (13.6982415 11.0836638, 13.6985598 11.0839307, 13.6986603 11.0840869)"
"[346321501, 252480279]","['unclassified', 'residential']",False,True,305.47499999999997,,,,"LINESTRING (13.6982415 11.0836638, 13.698123 11.0832603, 13.6978233 11.0827863, 13.6976739 11.0824563, 13.6977579 11.082053, 13.6978805 11.0821283, 13.6979955 11.0821847, 13.6983669 11.082354, 13.6986085 11.0824638, 13.6986675 11.0824943)"
346321501,unclassified,False,True,66.227,,,,"LINESTRING (13.6986603 11.0840869, 13.6985598 11.0839307, 13.6982415 11.0836638)"
252480319,unclassified,False,True,115.13600000000001,,,,"LINESTRING (13.6910122 11.0849608, 13.6909507 11.0850724, 13.6908584 11.0858477, 13.6909146 11.0859632)"
256021450,trunk,False,False,14.873,2,A13,,"LINESTRING (13.6917979 11.0860539, 13.6917914 11.0859203)"
256021450,trunk,False,True,51.489,2,A13,,"LINESTRING (13.6917979 11.0860539, 13.6918229 11.0865163)"
252480921,residential,False,False,103.03999999999999,,,,"LINESTRING (13.6917979 11.0860539, 13.6917573 11.0860409, 13.6916507 11.0859966, 13.6915496 11.0858953, 13.6914485 11.0858953, 13.6913441 11.0859007, 13.6912782 11.0859007, 13.6911859 11.0859072, 13.6909146 11.0859632)"
346321558,residential,False,True,96.27699999999999,,,,"LINESTRING (13.6981176 11.0862487, 13.6979824 11.0862426, 13.6979097 11.0862729, 13.6978811 11.0862748, 13.6977566 11.0862953, 13.697583 11.0863121, 13.6973873 11.086331, 13.697246 11.0863446)"
346321563,residential,False,False,93.01899999999999,,,,"LINESTRING (13.6981176 11.0862487, 13.6982062 11.0860779, 13.6983952 11.0859072, 13.6984317 11.0857488, 13.6986664 11.0857422)"
346321563,residential,False,True,103.815,,,,"LINESTRING (13.6981176 11.0862487, 13.6979933 11.0864606, 13.697813 11.086639, 13.6977897 11.0866924, 13.6977353 11.0868738, 13.6976664 11.0870521)"
252480277,unclassified,False,False,75.012,,,,"LINESTRING (13.697246 11.0863446, 13.6972257 11.0870189)"
252480277,unclassified,False,True,90.63,,,,"LINESTRING (13.697246 11.0863446, 13.6972706 11.0855299)"
346321558,residential,False,False,96.27700000000002,,,,"LINESTRING (13.697246 11.0863446, 13.6973873 11.086331, 13.697583 11.0863121, 13.6977566 11.0862953, 13.6978811 11.0862748, 13.6979097 11.0862729, 13.6979824 11.0862426, 13.6981176 11.0862487)"
256021454,tertiary,False,True,44.442,,,,"LINESTRING (13.6984978 11.0869849, 13.6981035 11.087085)"
252480319,unclassified,False,False,118.062,,,,"LINESTRING (13.6910724 11.0870136, 13.6909146 11.0859632)"
252480319,unclassified,False,True,23.008,,,,"LINESTRING (13.6910724 11.0870136, 13.6910537 11.0872197)"
346321556,residential,False,True,28.961,,,,"LINESTRING (13.6910724 11.0870136, 13.691331 11.0870722)"
"[346321795, 346321556, 346321797, 252480927]",residential,False,"[False, True]",186.55599999999998,,,yes,"LINESTRING (13.6910724 11.0870136, 13.6906512 11.0869494, 13.6903892 11.0868756, 13.6902793 11.0867588, 13.6899837 11.0865637, 13.6898918 11.0860888)"
252480896,unclassified,False,False,34.418,,,,"LINESTRING (13.691331 11.0870722, 13.6910537 11.0872197)"
346321556,residential,False,False,28.961,,,,"LINESTRING (13.691331 11.0870722, 13.6910724 11.0870136)"
252480896,unclassified,False,True,58.342,,,,"LINESTRING (13.691331 11.0870722, 13.6915369 11.0869974, 13.6918393 11.0869105)"
256021454,tertiary,False,False,47.836,,,,"LINESTRING (13.6976664 11.0870521, 13.6981035 11.087085)"
256021454,tertiary,False,True,48.231,,,,"LINESTRING (13.6976664 11.0870521, 13.6972257 11.0870189)"
346321563,residential,False,False,103.81500000000001,,,,"LINESTRING (13.6976664 11.0870521, 13.6977353 11.0868738, 13.6977897 11.0866924, 13.697813 11.086639, 13.6979933 11.0864606, 13.6981176 11.0862487)"
256021454,tertiary,False,False,233.247,,,,"LINESTRING (13.6923004 11.086717, 13.6944359 11.0868085)"
256021454,tertiary,False,True,10.16,,,,"LINESTRING (13.6923004 11.086717, 13.6922073 11.0867185)"
256021459,unclassified,False,False,124.701,,,,"LINESTRING (13.6923004 11.086717, 13.6923389 11.0866641, 13.6930178 11.0858442)"
252480250,tertiary,False,False,82.48,,,,"LINESTRING (13.6975345 11.0800569, 13.6982903 11.0800652)"
252480250,tertiary,False,True,12.474,,,,"LINESTRING (13.6975345 11.0800569, 13.6974202 11.0800556)"
706745871,residential,False,True,72.228,,,,"LINESTRING (13.6975345 11.0800569, 13.6975491 11.0794075)"
252480285,unclassified,False,False,37.064,,,,"LINESTRING (13.6975491 11.0794075, 13.6978887 11.0794133)"
252480285,unclassified,False,True,83.481,,,,"LINESTRING (13.6975491 11.0794075, 13.6967842 11.0793944)"
706745871,residential,False,False,72.228,,,,"LINESTRING (13.6975491 11.0794075, 13.6975345 11.0800569)"
706745871,residential,False,True,61.785,,,,"LINESTRING (13.6975491 11.0794075, 13.6975658 11.0788521)"
252480287,unclassified,False,True,19.93,,,,"LINESTRING (13.6975658 11.0788521, 13.6974495 11.0787139)"
706745871,residential,False,False,61.785,,,,"LINESTRING (13.6975658 11.0788521, 13.6975491 11.0794075)"
252480287,unclassified,False,False,39.533,,,,"LINESTRING (13.6975658 11.0788521, 13.6976832 11.0789916, 13.69776 11.0791491)"
706747987,residential,False,True,53.428,,,,"LINESTRING (13.6973293 11.0813306, 13.6973146 11.0811345, 13.697369 11.0808557)"
252480248,tertiary,False,False,9.936,,,,"LINESTRING (13.6902676 11.0830838, 13.6901766 11.0830807)"
252480248,tertiary,False,True,147.86,,,,"LINESTRING (13.6902676 11.0830838, 13.6916218 11.0831298)"
731261720,unclassified,False,False,98.001,,,,"LINESTRING (13.6902676 11.0830838, 13.6901981 11.0822051)"
256021450,trunk,False,False,17.819,2,A13,,"LINESTRING (13.6918669 11.0873298, 13.6918578 11.0871698)"
777088024,unclassified,False,False,84.505,,,,"LINESTRING (13.6918669 11.0873298, 13.6919063 11.0872029, 13.6919331 11.0871371, 13.6919626 11.0870713, 13.6920618 11.0869608, 13.6921825 11.0868397, 13.6922603 11.0867897, 13.6923251 11.0867469)"
777088024,unclassified,False,True,84.50500000000001,,,,"LINESTRING (13.6923251 11.0867469, 13.6922603 11.0867897, 13.6921825 11.0868397, 13.6920618 11.0869608, 13.6919626 11.0870713, 13.6919331 11.0871371, 13.6919063 11.0872029, 13.6918669 11.0873298)"
346321563,residential,False,True,93.019,,,,"LINESTRING (13.6986664 11.0857422, 13.6984317 11.0857488, 13.6983952 11.0859072, 13.6982062 11.0860779, 13.6981176 11.0862487)"
