osmid,oneway,highway,junction,reversed,length,geometry,lanes,name,ref
239121381,True,primary,roundabout,False,27.437,"LINESTRING (7.032271 5.4930404, 7.0322867 5.4929936, 7.0323143 5.4929526, 7.0323518 5.4929203, 7.0323965 5.492899, 7.0324453 5.4928902)",,,
239121417,True,primary,,False,256.055,"LINESTRING (7.032271 5.4930404, 7.0321331 5.4928987, 7.031757 5.4925204, 7.031327 5.4921373, 7.031142 5.4919744, 7.0307718 5.4916771, 7.0305284 5.4915378)",2,,
239121381,True,primary,roundabout,False,19.339,"LINESTRING (7.0325285 5.4929056, 7.0325775 5.492937, 7.0326144 5.4929818, 7.0326356 5.4930358)",,,
327643335,True,secondary,,False,37.591,"LINESTRING (7.0325285 5.4929056, 7.0326336 5.4928661, 7.0328432 5.4927786)",,,
239121381,True,primary,roundabout,False,9.427,"LINESTRING (7.0324453 5.4928902, 7.0324878 5.4928932, 7.0325285 5.4929056)",,,
239121381,True,primary,roundabout,False,7.678,"LINESTRING (7.0324758 5.4932592, 7.0324066 5.4932544)",,,
239121381,True,primary,roundabout,False,6.449,"LINESTRING (7.0326356 5.4930358, 7.0326389 5.4930937)",,,
239121381,True,primary,roundabout,False,27.296000000000003,"LINESTRING (7.0324066 5.4932544, 7.0323317 5.4932151, 7.0322821 5.4931468, 7.0322654 5.4930717)",,,
327684958,True,tertiary,,False,52.912000000000006,"LINESTRING (7.0324066 5.4932544, 7.032221 5.4932561, 7.0320573 5.493261, 7.0320117 5.4932557, 7.0319387 5.4932169)",,,
239121381,True,primary,roundabout,False,27.723,"LINESTRING (7.0326389 5.4930937, 7.0326223 5.4931538, 7.0325866 5.493205, 7.0325358 5.4932415, 7.0324758 5.4932592)",,,
327684954,True,primary,,False,82.02799999999999,"LINESTRING (7.0326389 5.4930937, 7.0328996 5.493316, 7.0331757 5.4936011)",,,
327684962,False,tertiary,,False,12.597,"LINESTRING (7.0351541 5.4872222, 7.0351978 5.4871176)",,Tetlow Road,
327684962,False,tertiary,,True,194.00699999999998,"LINESTRING (7.0351541 5.4872222, 7.0345406 5.4884294, 7.0343456 5.488659, 7.0342843 5.4887268)",,Tetlow Road,
1124347056,False,residential,,True,220.567,"LINESTRING (7.0351541 5.4872222, 7.034761 5.4870241, 7.0346859 5.4870294, 7.0346349 5.4870561, 7.0343962 5.4874193, 7.0342782 5.4876315, 7.03412 5.4879119, 7.034077 5.4879746, 7.0340328 5.4880293, 7.0338517 5.4882282)",,,
327684949,False,tertiary,,True,64.002,"LINESTRING (7.0342843 5.4887268, 7.0339178 5.4882816)",,,
327684949,False,tertiary,,False,91.029,"LINESTRING (7.0342843 5.4887268, 7.0348147 5.4893257, 7.0348288 5.4893403)",,,
327684962,False,tertiary,,False,194.007,"LINESTRING (7.0342843 5.4887268, 7.0343456 5.488659, 7.0345406 5.4884294, 7.0351541 5.4872222)",,Tetlow Road,
327684962,False,tertiary,,True,127.917,"LINESTRING (7.0342843 5.4887268, 7.0341316 5.4888956, 7.0335038 5.4894661, 7.0334355 5.4895024)",,Tetlow Road,
327684962,False,tertiary,,False,6.434,"LINESTRING (7.0316921 5.4902899, 7.0317459 5.490268)",,Tetlow Road,
393593476,False,tertiary,,True,120.431,"LINESTRING (7.0316921 5.4902899, 7.0312591 5.4892963)",,,
327684962,False,tertiary,,True,120.15299999999999,"LINESTRING (7.0316921 5.4902899, 7.0315102 5.4904063, 7.0313026 5.4905587, 7.0309748 5.4908845, 7.0308756 5.490994)",,Tetlow Road,
327684949,False,tertiary,,False,6.808,"LINESTRING (7.0357799 5.4903232, 7.0358215 5.4903683)",,,
327684949,False,tertiary,,True,74.03,"LINESTRING (7.0357799 5.4903232, 7.0353159 5.4898437)",,,
450599882,False,residential,,False,184.202,"LINESTRING (7.0357799 5.4903232, 7.0343005 5.4910819)",,,
606927027,True,tertiary,,False,19.214,"LINESTRING (7.0306242 5.4913937, 7.0305284 5.4915378)",,,
239121390,True,primary,,False,262.27799999999996,"LINESTRING (7.0306242 5.4913937, 7.0307825 5.491491, 7.0309779 5.4916268, 7.0311814 5.4917797, 7.0314579 5.4920188, 7.0319218 5.4924444, 7.0321052 5.4926295, 7.0322738 5.4927888, 7.0324453 5.4928902)",2,,
239121417,True,primary,,False,8.691,"LINESTRING (7.0305284 5.4915378, 7.0304629 5.4914947)",2,,
