osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge
25297485,True,,Камсамольская вуліца,secondary,,False,146.173,"LINESTRING (23.6897991 52.0936022, 23.689859 52.0935478, 23.6900766 52.0933686, 23.6900913 52.0933565, 23.6908082 52.0928864, 23.6909257 52.0928106, 23.6910432 52.0927266, 23.6911066 52.0926739, 23.691145 52.0926401, 23.6911806 52.0926021)",,
107673419,False,,Савецкая вуліца,unclassified,,True,13.654,"LINESTRING (23.6883433 52.097487, 23.6884558 52.0973855)",,
660412740,False,,Савецкая вуліца,unclassified,,False,34.522000000000006,"LINESTRING (23.6883433 52.097487, 23.6881982 52.0976227, 23.6880694 52.0977479)",,
554537770,True,,вуліца Міцкевіча,secondary,,False,144.87199999999999,"LINESTRING (23.6880694 52.0977479, 23.6879557 52.0977072, 23.6875502 52.0975541, 23.6871519 52.0974013, 23.6863794 52.0971049, 23.6863456 52.0970933, 23.6862633 52.0970652)",,
660412740,False,,Савецкая вуліца,unclassified,,True,34.522000000000006,"LINESTRING (23.6880694 52.0977479, 23.6881982 52.0976227, 23.6883433 52.097487)",,
25297483,True,,Камсамольская вуліца,secondary,,False,35.059,"LINESTRING (23.6862633 52.0970652, 23.6864061 52.096929, 23.6865324 52.0967968)",,
554537770,True,,вуліца Міцкевіча,secondary,,False,159.956,"LINESTRING (23.6862633 52.0970652, 23.6861444 52.0970235, 23.6852842 52.0966981, 23.6844143 52.096369, 23.6843861 52.0963583, 23.6842696 52.0963109)",,
325526500,True,,вуліца Карла Маркса,secondary,,False,198.78799999999995,"LINESTRING (23.6842696 52.0963109, 23.6841817 52.0963943, 23.6839333 52.0966291, 23.683722 52.0968288, 23.6836118 52.0969329, 23.6835317 52.0970086, 23.6834964 52.0970456, 23.6830982 52.0974148, 23.6830752 52.0974369, 23.6826727 52.0978053)",,
1222776518,True,,вуліца Міцкевіча,secondary,,False,138.143,"LINESTRING (23.6842696 52.0963109, 23.6841618 52.0962732, 23.6833575 52.095978, 23.6832586 52.0959403, 23.6827479 52.0957454, 23.6825412 52.0956661)",,
514485800,False,4,вуліца Леніна,primary,,False,83.34899999999999,"LINESTRING (23.6825412 52.0956661, 23.6824435 52.0957554, 23.6822459 52.0959383, 23.6820213 52.096146, 23.6818826 52.0962624, 23.6818549 52.0962857)",,
1114815504,False,4,вуліца Леніна,primary,,True,39.067,"LINESTRING (23.6825412 52.0956661, 23.6827358 52.0954865, 23.682858 52.0953736)",,
927544950,False,2,вуліца Арджанікідзэ,secondary,,False,66.13,"LINESTRING (23.6815175 52.097796, 23.6806225 52.0975693)",,
655257137,True,,,primary_link,,False,77.116,"LINESTRING (23.6815175 52.097796, 23.681251 52.0977804, 23.6810673 52.0977738, 23.6809069 52.0977814, 23.6807722 52.097815, 23.6806743 52.0978612, 23.6805864 52.0979156, 23.6805289 52.0979822)",,
927544950,False,2,вуліца Арджанікідзэ,secondary,,True,68.414,"LINESTRING (23.6815175 52.097796, 23.6821875 52.0979982, 23.6824005 52.0980844)",,
927544950,False,2,вуліца Арджанікідзэ,secondary,,False,68.414,"LINESTRING (23.6824005 52.0980844, 23.6821875 52.0979982, 23.6815175 52.097796)",,
266390279,False,4,вуліца Леніна,primary,60,False,120.63999999999999,"LINESTRING (23.6866777 52.0904252, 23.6866721 52.0908446, 23.6866652 52.0913582, 23.6866632 52.0915101)",,
737751469,True,,вуліца Будзённага,residential,,False,156.159,"LINESTRING (23.6866777 52.0904252, 23.6868273 52.0904256, 23.6873419 52.0904219, 23.6875582 52.0904213, 23.6883792 52.0904055, 23.6885115 52.0904017, 23.6888516 52.0903951, 23.6889624 52.0903906)",,
430439863,True,,вуліца Будзённага,residential,,False,149.83200000000002,"LINESTRING (23.6911548 52.0903581, 23.6910315 52.0903604, 23.6904895 52.0903686, 23.6900647 52.0903751, 23.6897486 52.0903799, 23.6895812 52.0903825, 23.6890607 52.0903909, 23.6889624 52.0903906)",,
25297471,True,1,вуліца Будзённага,residential,40,False,88.51000000000002,"LINESTRING (23.6924496 52.0903404, 23.6923304 52.0903473, 23.6912813 52.0903548, 23.6911548 52.0903581)",,
25297482,True,,вуліца Міцкевіча,secondary,,False,158.921,"LINESTRING (23.6845614 52.0960379, 23.6846876 52.0960897, 23.6850629 52.0962385, 23.6854665 52.0963984, 23.6858813 52.0965507, 23.6863773 52.09674, 23.6864233 52.0967576, 23.6865324 52.0967968)",,
1222782151,True,,вуліца Карла Маркса,secondary,,False,36.317,"LINESTRING (23.6845614 52.0960379, 23.684412 52.0961751, 23.6842696 52.0963109)",,
25297483,True,,Камсамольская вуліца,secondary,,False,234.39600000000002,"LINESTRING (23.6865324 52.0967968, 23.6866206 52.0967078, 23.6869551 52.0963921, 23.6869852 52.0963623, 23.6870668 52.0962816, 23.6871204 52.0962268, 23.6874241 52.0959364, 23.6874781 52.0958812, 23.6876692 52.0956869, 23.6877473 52.0956097, 23.6879681 52.0953972, 23.6882862 52.095081, 23.6883579 52.0950121)",,
674483194,True,,вуліца Міцкевіча,unclassified,,False,145.57899999999998,"LINESTRING (23.6865324 52.0967968, 23.686649 52.0968425, 23.6871565 52.0970368, 23.6874701 52.0971551, 23.6882042 52.0974321, 23.6882738 52.0974595, 23.6883433 52.097487)",,
25297514,False,,вуліца Урыцкага,residential,,False,45.628,"LINESTRING (23.6821273 52.0911638, 23.6822223 52.0912056, 23.6826702 52.0914028)",,
25297517,False,2,вуліца Крупскай,unclassified,40,False,62.747,"LINESTRING (23.6821273 52.0911638, 23.682575 52.0907389, 23.682632 52.0906925)",,
25297517,False,2,вуліца Крупскай,unclassified,40,True,140.249,"LINESTRING (23.6821273 52.0911638, 23.6814145 52.0918363, 23.6813198 52.0919256, 23.6812816 52.0919624, 23.6811645 52.092071, 23.6810757 52.0921576, 23.6810158 52.092224)",,
25297514,False,,вуліца Урыцкага,residential,,True,45.628,"LINESTRING (23.6826702 52.0914028, 23.6822223 52.0912056, 23.6821273 52.0911638)",,
25297515,False,,Кааператыўная вуліца,residential,,True,189.39499999999998,"LINESTRING (23.6800767 52.0918717, 23.6801382 52.091793, 23.680386 52.0915643, 23.6804175 52.0915291, 23.6810407 52.0908599, 23.6812652 52.0905898, 23.681381 52.0904263, 23.681422 52.0903849)",,
25297536,False,,вуліца Энгельса,residential,,False,75.17099999999999,"LINESTRING (23.6800767 52.0918717, 23.6809023 52.0921814, 23.6810158 52.092224)",,
25297536,False,,вуліца Энгельса,residential,,True,69.287,"LINESTRING (23.6800767 52.0918717, 23.6796597 52.0917153, 23.6792134 52.0915447)",,
25297517,False,2,вуліца Крупскай,unclassified,40,False,114.637,"LINESTRING (23.6792254 52.0938811, 23.6792713 52.0938432, 23.6795465 52.0935908, 23.6798613 52.0932856, 23.6801133 52.0930641, 23.6801499 52.0930213)",,
85697876,False,2,вуліца Леванеўскага,unclassified,,True,147.014,"LINESTRING (23.6792254 52.0938811, 23.6793831 52.0939458, 23.6810093 52.0946206)",,
25297517,False,2,вуліца Крупскай,unclassified,40,False,106.617,"LINESTRING (23.6801499 52.0930213, 23.6802149 52.0929521, 23.6804331 52.0927573, 23.6804855 52.0927106, 23.6809522 52.0922901, 23.6810158 52.092224)",,
25297517,False,2,вуліца Крупскай,unclassified,40,True,114.63700000000001,"LINESTRING (23.6801499 52.0930213, 23.6801133 52.0930641, 23.6798613 52.0932856, 23.6795465 52.0935908, 23.6792713 52.0938432, 23.6792254 52.0938811)",,
"[25297408, 25297534]",False,,"['вуліца Чкалава', 'Камуністычная вуліца']",residential,,False,234.328,"LINESTRING (23.6801499 52.0930213, 23.6802512 52.0930601, 23.6808027 52.0932715, 23.6808656 52.0933328, 23.6808834 52.0934015, 23.6810937 52.0936532, 23.6815743 52.0939386, 23.681622 52.0939938, 23.6816059 52.0940584, 23.6813335 52.094307, 23.6810495 52.094581, 23.6810093 52.0946206)",,
25297534,False,,вуліца Чкалава,residential,,True,142.21200000000002,"LINESTRING (23.6801499 52.0930213, 23.6800527 52.0929518, 23.6788634 52.0924658, 23.6785191 52.0923248, 23.6784395 52.0922985)",,
25297517,False,2,вуліца Крупскай,unclassified,40,False,140.249,"LINESTRING (23.6810158 52.092224, 23.6810757 52.0921576, 23.6811645 52.092071, 23.6812816 52.0919624, 23.6813198 52.0919256, 23.6814145 52.0918363, 23.6821273 52.0911638)",,
25297517,False,2,вуліца Крупскай,unclassified,40,True,106.617,"LINESTRING (23.6810158 52.092224, 23.6809522 52.0922901, 23.6804855 52.0927106, 23.6804331 52.0927573, 23.6802149 52.0929521, 23.6801499 52.0930213)",,
25297536,False,,вуліца Энгельса,residential,,True,75.17099999999999,"LINESTRING (23.6810158 52.092224, 23.6809023 52.0921814, 23.6800767 52.0918717)",,
25297534,False,,вуліца Чкалава,residential,,False,142.212,"LINESTRING (23.6784395 52.0922985, 23.6785191 52.0923248, 23.6788634 52.0924658, 23.6800527 52.0929518, 23.6801499 52.0930213)",,
25297535,False,,вуліца Чапаева,residential,,False,99.102,"LINESTRING (23.6784395 52.0922985, 23.6784929 52.0922474, 23.6788798 52.0918699, 23.679153 52.0916059, 23.6792134 52.0915447)",,
25297535,False,,вуліца Чапаева,residential,,True,99.10199999999999,"LINESTRING (23.6792134 52.0915447, 23.679153 52.0916059, 23.6788798 52.0918699, 23.6784929 52.0922474, 23.6784395 52.0922985)",,
25297536,False,,вуліца Энгельса,residential,,False,69.287,"LINESTRING (23.6792134 52.0915447, 23.6796597 52.0917153, 23.6800767 52.0918717)",,
25297536,False,,вуліца Энгельса,residential,,True,65.86,"LINESTRING (23.6792134 52.0915447, 23.6784603 52.0912652, 23.6783883 52.0912384)",,
25297536,False,,вуліца Энгельса,residential,,False,65.86,"LINESTRING (23.6783883 52.0912384, 23.6784603 52.0912652, 23.6792134 52.0915447)",,
25297537,False,,вуліца Наганава,residential,,False,167.92499999999998,"LINESTRING (23.6783883 52.0912384, 23.6785854 52.0910412, 23.6787681 52.0908584, 23.6787972 52.0908293, 23.6792345 52.090399, 23.6792929 52.0903415, 23.6793661 52.0902695, 23.6796481 52.0899817, 23.6796791 52.0899533)",,
58108755,False,2,вуліца Арджанікідзэ,secondary,,False,48.155,"LINESTRING (23.6792296 52.0972185, 23.6785802 52.09705)",,
58108755,False,2,вуліца Арджанікідзэ,secondary,,True,102.846,"LINESTRING (23.6792296 52.0972185, 23.6799265 52.0974015, 23.6801621 52.0974583, 23.6803681 52.097508, 23.6806225 52.0975693)",,
58108755,False,2,вуліца Арджанікідзэ,secondary,,True,48.155,"LINESTRING (23.6785802 52.09705, 23.6792296 52.0972185)",,
692570261,True,,,primary_link,,False,99.73300000000002,"LINESTRING (23.6785802 52.09705, 23.6785372 52.0969237, 23.6785778 52.0968231, 23.6786288 52.096721, 23.6787012 52.0966337, 23.6787901 52.0965611, 23.6789574 52.0964828, 23.6791277 52.0964285, 23.679321 52.0964027)",,
"[57941195, 266361535]",True,2,вуліца Гогаля,secondary,"['60', '40']",False,154.94299999999998,"LINESTRING (23.6845589 52.0909971, 23.6847307 52.0910493, 23.684985 52.0911119, 23.686488 52.09149, 23.6866632 52.0915101)",,
266361539,False,,Камуністычная вуліца,unclassified,,False,18.403,"LINESTRING (23.6845589 52.0909971, 23.6845282 52.0910836, 23.6844915 52.0911572)",8,
666537089,False,,Камуністычная вуліца,unclassified,,True,85.595,"LINESTRING (23.6845589 52.0909971, 23.6845622 52.0908853, 23.6846166 52.0902282)",,
58069186,True,,вуліца Гогаля,tertiary,40,False,157.264,"LINESTRING (23.6889151 52.0918983, 23.6890492 52.0919241, 23.6910102 52.0922822, 23.6911199 52.0923047)",,
58069187,True,1,вуліца Карла Маркса,secondary,40,False,30.308,"LINESTRING (23.6889151 52.0918983, 23.6889053 52.0919285, 23.688892 52.091961, 23.6888752 52.091993, 23.6888553 52.0920248, 23.6888294 52.0920564, 23.6887924 52.0920968, 23.6887394 52.0921458)",,
927544949,False,4,вуліца Леніна,primary,60,False,23.152,"LINESTRING (23.6866632 52.0915101, 23.6866604 52.0917183)",,
57941196,True,,вуліца Гогаля,tertiary,40,False,160.16500000000002,"LINESTRING (23.6866632 52.0915101, 23.6868895 52.0915196, 23.6871847 52.0915817, 23.6878394 52.0917037, 23.6884897 52.0918229, 23.6887498 52.0918698, 23.6887846 52.0918761, 23.6889151 52.0918983)",,
266390279,False,4,вуліца Леніна,primary,60,True,120.64,"LINESTRING (23.6866632 52.0915101, 23.6866652 52.0913582, 23.6866721 52.0908446, 23.6866777 52.0904252)",,
58069186,True,,вуліца Гогаля,tertiary,40,False,17.298,"LINESTRING (23.6911199 52.0923047, 23.6913601 52.0923539)",,
25297480,True,1,плошча Свабоды,unclassified,,False,216.478,"LINESTRING (23.6911199 52.0923047, 23.6911266 52.092226, 23.691139 52.0917401, 23.6911447 52.0915435, 23.6911444 52.0908521, 23.6911503 52.0905966, 23.6911541 52.090434, 23.6911548 52.0903581)",,
58069186,True,,вуліца Гогаля,tertiary,40,False,76.857,"LINESTRING (23.6913601 52.0923539, 23.6914723 52.092378, 23.692148 52.0925044, 23.6924362 52.0925552)",,
172711890,True,,плошча Свабоды,secondary,40,False,236.019,"LINESTRING (23.6913601 52.0923539, 23.6913976 52.0922699, 23.6915552 52.0919764, 23.6918804 52.0913706, 23.6920618 52.0910328, 23.6922195 52.0907391, 23.6923292 52.090536, 23.6924029 52.0903988, 23.6924496 52.0903404)",,
85697876,False,2,вуліца Леванеўскага,unclassified,,False,151.57299999999998,"LINESTRING (23.682858 52.0953736, 23.6826819 52.0952916, 23.6821056 52.0950669, 23.6817099 52.0949031, 23.6815441 52.0948323, 23.6812058 52.0946985, 23.6810093 52.0946206)",,
424779816,False,4,вуліца Леніна,primary,,True,483.384,"LINESTRING (23.682858 52.0953736, 23.682972 52.0952729, 23.6833364 52.0949232, 23.6847681 52.0936091, 23.6854911 52.0929266, 23.6861829 52.0922736, 23.686607 52.0918513, 23.6866228 52.0918314, 23.6866393 52.0918061, 23.6866502 52.0917775, 23.6866565 52.0917477, 23.6866604 52.0917183)",,
1114815504,False,4,вуліца Леніна,primary,,False,39.067,"LINESTRING (23.682858 52.0953736, 23.6827358 52.0954865, 23.6825412 52.0956661)",,
1222782150,True,,вуліца Міцкевіча,secondary,,False,137.911,"LINESTRING (23.682858 52.0953736, 23.683083 52.0954782, 23.6833139 52.0955661, 23.6836095 52.095677, 23.6844481 52.0959914, 23.6845141 52.0960185, 23.6845614 52.0960379)",,
927544949,False,4,вуліца Леніна,primary,60,True,23.152,"LINESTRING (23.6866604 52.0917183, 23.6866632 52.0915101)",,
266361543,True,2,вуліца Гогаля,secondary,60,False,160.779,"LINESTRING (23.6866604 52.0917183, 23.6864283 52.09166, 23.6853051 52.0913724, 23.6846145 52.0911898, 23.6844915 52.0911572)",,
424779816,False,4,вуліца Леніна,primary,,False,483.38400000000007,"LINESTRING (23.6866604 52.0917183, 23.6866565 52.0917477, 23.6866502 52.0917775, 23.6866393 52.0918061, 23.6866228 52.0918314, 23.686607 52.0918513, 23.6861829 52.0922736, 23.6854911 52.0929266, 23.6847681 52.0936091, 23.6833364 52.0949232, 23.682972 52.0952729, 23.682858 52.0953736)",,
"[322262587, 346003451]",True,2,вуліца Леніна,primary,,False,227.20100000000002,"LINESTRING (23.6818549 52.0962857, 23.6815479 52.0965554, 23.6804787 52.0973106, 23.6797084 52.0978443)",,yes
514485800,False,4,вуліца Леніна,primary,,True,83.34899999999999,"LINESTRING (23.6818549 52.0962857, 23.6818826 52.0962624, 23.6820213 52.096146, 23.6822459 52.0959383, 23.6824435 52.0957554, 23.6825412 52.0956661)",,
871636675,True,,,primary_link,,False,111.991,"LINESTRING (23.6818549 52.0962857, 23.6816727 52.0965192, 23.6815206 52.0966717, 23.6814502 52.096747, 23.6810408 52.0971588)",,
927544950,False,2,вуліца Арджанікідзэ,secondary,,True,66.13,"LINESTRING (23.6806225 52.0975693, 23.6815175 52.097796)",,
58108755,False,2,вуліца Арджанікідзэ,secondary,,False,102.846,"LINESTRING (23.6806225 52.0975693, 23.6803681 52.097508, 23.6801621 52.0974583, 23.6799265 52.0974015, 23.6792296 52.0972185)",,
871636672,True,,,primary_link,,False,46.489999999999995,"LINESTRING (23.6806225 52.0975693, 23.6805846 52.0976539, 23.6805645 52.0977207, 23.6805289 52.0979822)",,
107673419,False,,Савецкая вуліца,unclassified,,False,13.654,"LINESTRING (23.6884558 52.0973855, 23.6883433 52.097487)",,
58610787,True,,Савецкая вуліца,unclassified,,False,221.952,"LINESTRING (23.6884558 52.0973855, 23.6889203 52.0969418, 23.6890974 52.0967721, 23.6891164 52.096754, 23.6895478 52.0963439, 23.6896111 52.0962838, 23.6896645 52.096233, 23.6898899 52.0960148, 23.6901304 52.0957821, 23.6901687 52.0957454, 23.6902103 52.0957055)",,
57941195,True,2,вуліца Гогаля,secondary,60,False,216.73,"LINESTRING (23.6798306 52.0897965, 23.6799397 52.0898235, 23.6805642 52.0899905, 23.6825922 52.0905025, 23.6827625 52.0905402)",,
96346396,False,2,вуліца Наганава,residential,,False,20.301000000000002,"LINESTRING (23.6798306 52.0897965, 23.679766 52.0898722, 23.6796791 52.0899533)",,
57941195,True,2,вуліца Гогаля,secondary,60,False,132.86,"LINESTRING (23.6827625 52.0905402, 23.6828742 52.0905646, 23.6837178 52.0907779, 23.6844253 52.0909568, 23.6845589 52.0909971)",,
96346667,False,,вуліца Крупскай,unclassified,,True,19.172,"LINESTRING (23.6827625 52.0905402, 23.6827008 52.0906232, 23.682632 52.0906925)",11,
57941195,True,2,вуліца Гогаля,secondary,60,False,115.88,"LINESTRING (23.67827 52.0893884, 23.6792057 52.0896293, 23.6795597 52.0897234, 23.6796821 52.089756, 23.6798306 52.0897965)",,
96346582,False,2,,secondary_link,,True,20.880000000000003,"LINESTRING (23.67827 52.0893884, 23.6782047 52.0894761, 23.6781423 52.089559)",,
96346582,False,2,,secondary_link,,False,20.880000000000003,"LINESTRING (23.6781423 52.089559, 23.6782047 52.0894761, 23.67827 52.0893884)",,
25297418,False,,вуліца Бялова,residential,,True,114.648,"LINESTRING (23.6849673 52.0927748, 23.6845952 52.0926163, 23.6842205 52.0924599, 23.6839141 52.092332, 23.6836357 52.0922152, 23.6835804 52.0921944)",,
160968360,True,,вуліца Гогаля,tertiary,40,False,79.038,"LINESTRING (23.6922857 52.0928124, 23.6919834 52.0927568, 23.6913254 52.0926312, 23.6911806 52.0926021)",,
103713413,True,,,tertiary_link,,False,36.687,"LINESTRING (23.6924362 52.0925552, 23.6924825 52.0925985, 23.6924963 52.092651, 23.692484 52.0927073, 23.6924485 52.092752, 23.6923765 52.0927899, 23.6922857 52.0928124)",,
127908867,False,,Тэатральная вуліца,residential,,True,64.071,"LINESTRING (23.6855542 52.0902402, 23.6847106 52.0902293, 23.6846166 52.0902282)",,
127908867,False,,Тэатральная вуліца,residential,,False,64.071,"LINESTRING (23.6846166 52.0902282, 23.6847106 52.0902293, 23.6855542 52.0902402)",,
666537089,False,,Камуністычная вуліца,unclassified,,False,85.595,"LINESTRING (23.6846166 52.0902282, 23.6845622 52.0908853, 23.6845589 52.0909971)",,
181163854,False,,вуліца Арджанікідзэ,residential,,True,120.53699999999999,"LINESTRING (23.6826727 52.0978053, 23.6825886 52.0977858, 23.6818333 52.09749, 23.6811941 52.0972165)",,
325526500,True,,вуліца Карла Маркса,secondary,,False,36.182,"LINESTRING (23.6826727 52.0978053, 23.682489 52.0979893, 23.6824005 52.0980844)",,
66582486,True,,,primary_link,,False,35.167,"LINESTRING (23.6787635 52.0967564, 23.67869 52.0968504, 23.6786565 52.0969476, 23.6785802 52.09705)",,
655257138,True,,,primary_link,,False,62.224,"LINESTRING (23.6787635 52.0967564, 23.6787894 52.0968434, 23.678825 52.0969163, 23.6788818 52.0969871, 23.6789635 52.0970562, 23.6790696 52.0971297, 23.6792296 52.0972185)",,
1011812552,True,,вуліца Арджанікідзэ,residential,,False,12.281,"LINESTRING (23.6810408 52.0971588, 23.6811941 52.0972165)",,
871636675,True,,,primary_link,,False,53.956,"LINESTRING (23.6810408 52.0971588, 23.6807032 52.097466, 23.6806225 52.0975693)",,
181163854,False,,вуліца Арджанікідзэ,residential,,False,120.53699999999999,"LINESTRING (23.6811941 52.0972165, 23.6818333 52.09749, 23.6825886 52.0977858, 23.6826727 52.0978053)",,
266361538,False,2,Камуністычная вуліца,residential,,True,49.306,"LINESTRING (23.6831613 52.0925554, 23.6835804 52.0921944)",,
58069187,True,1,вуліца Карла Маркса,secondary,40,False,167.71699999999998,"LINESTRING (23.6889624 52.0903906, 23.6889617 52.0904603, 23.6889544 52.0906648, 23.6889503 52.0907801, 23.6889483 52.0909857, 23.6889472 52.0911103, 23.6889415 52.0912836, 23.6889429 52.0913922, 23.6889336 52.0916612, 23.6889283 52.0918134, 23.6889243 52.0918425, 23.6889206 52.0918712, 23.6889151 52.0918983)",,
