osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref
263789716,Ленінская вуліца,tertiary,60,False,False,51.186,"LINESTRING (32.0529998 53.3443507, 32.0533105 53.344772)",,
263789716,Ленінская вуліца,tertiary,60,False,True,74.973,"LINESTRING (32.0529998 53.3443507, 32.0527866 53.3441146, 32.0523939 53.3437831)",,
800990242,Юнацкая вуліца,residential,60,False,False,295.575,"LINESTRING (32.0529998 53.3443507, 32.0528197 53.3444594, 32.049869 53.3462408)",,
800990242,Юнацкая вуліца,residential,60,False,True,9.36,"LINESTRING (32.0497794 53.3463058, 32.049869 53.3462408)",,
957533440,вуліца Зіньковіча,residential,60,False,True,136.042,"LINESTRING (32.0497794 53.3463058, 32.0498693 53.3464733, 32.0507962 53.3473628)",,
733007672,,unclassified,,False,True,110.712,"LINESTRING (32.0520327 53.3503744, 32.0531949 53.3498737, 32.0533852 53.3497917)",,
206623031,вуліца Жбанкова,residential,,False,False,123.784,"LINESTRING (32.0518798 53.3484007, 32.0503979 53.3490765)",,
207293815,вуліца Зіньковіча,residential,,False,False,135.989,"LINESTRING (32.0518798 53.3484007, 32.0507962 53.3473628)",,
207293815,вуліца Зіньковіча,residential,,False,True,184.147,"LINESTRING (32.0518798 53.3484007, 32.0527834 53.3492466, 32.0533852 53.3497917)",,
206623031,вуліца Жбанкова,residential,,False,False,70.262,"LINESTRING (32.0491314 53.3495929, 32.0482427 53.3499362)",,
206623031,вуліца Жбанкова,residential,,False,True,101.805,"LINESTRING (32.0491314 53.3495929, 32.0503979 53.3490765)",,
206623031,вуліца Жбанкова,residential,,False,True,70.262,"LINESTRING (32.0482427 53.3499362, 32.0491314 53.3495929)",,
206623031,вуліца Жбанкова,residential,,False,False,69.424,"LINESTRING (32.0482427 53.3499362, 32.0477938 53.3500923, 32.0473914 53.3502949)",,
206623031,вуліца Жбанкова,residential,,False,True,69.424,"LINESTRING (32.0473914 53.3502949, 32.0477938 53.3500923, 32.0482427 53.3499362)",,
210175450,Чырвонаармейская вуліца,residential,,False,False,156.89700000000002,"LINESTRING (32.0473914 53.3502949, 32.0468226 53.3498266, 32.0466106 53.349566, 32.0463225 53.3492, 32.0462047 53.3490807)",,
957533439,Савецкая вуліца,residential,60,False,False,75.194,"LINESTRING (32.0533611 53.3462122, 32.0524571 53.3466197)",,
207293815,вуліца Зіньковіча,residential,,False,True,135.989,"LINESTRING (32.0507962 53.3473628, 32.0518798 53.3484007)",,
957533439,Савецкая вуліца,residential,60,False,True,137.778,"LINESTRING (32.0507962 53.3473628, 32.0524571 53.3466197)",,
207282182,Савецкая вуліца,residential,60,True,False,360.332,"LINESTRING (32.0507962 53.3473628, 32.048763 53.3482263, 32.0483234 53.3483946, 32.0478595 53.3485395, 32.0467989 53.3488714, 32.0463842 53.3490175, 32.0462047 53.3490807)",,
957533440,вуліца Зіньковіча,residential,60,False,False,136.042,"LINESTRING (32.0507962 53.3473628, 32.0498693 53.3464733, 32.0497794 53.3463058)",,
210175450,Чырвонаармейская вуліца,residential,,False,False,28.832,"LINESTRING (32.0462047 53.3490807, 32.0460959 53.3489124, 32.0460483 53.3488388)",,
210175450,Чырвонаармейская вуліца,residential,,False,True,156.897,"LINESTRING (32.0462047 53.3490807, 32.0463225 53.3492, 32.0466106 53.349566, 32.0468226 53.3498266, 32.0473914 53.3502949)",,
957533438,Савецкая вуліца,residential,60,False,False,58.47,"LINESTRING (32.0462047 53.3490807, 32.0460907 53.3491093, 32.0456018 53.3492319, 32.0453926 53.3492844)",,
103976972,Юнацкая вуліца,residential,60,False,True,65.949,"LINESTRING (32.0453926 53.3492844, 32.0460483 53.3488388)",,
957533438,Савецкая вуліца,residential,60,False,True,58.47,"LINESTRING (32.0453926 53.3492844, 32.0456018 53.3492319, 32.0460907 53.3491093, 32.0462047 53.3490807)",,
210744283,Набярэжная вуліца,residential,,False,False,434.818,"LINESTRING (32.0490193 53.3457231, 32.0488551 53.3456277, 32.0486657 53.3455962, 32.0476657 53.3462784, 32.0470467 53.3466114, 32.0441488 53.3478581, 32.0440536 53.3479637)",,
210744283,Набярэжная вуліца,residential,,False,True,81.011,"LINESTRING (32.0490193 53.3457231, 32.0491657 53.3458088, 32.049368 53.3459782, 32.0495592 53.346084, 32.049869 53.3462408)",,
263790910,вуліца Варанцова,residential,,False,True,316.88100000000003,"LINESTRING (32.0490193 53.3457231, 32.0492391 53.3456116, 32.0494484 53.3454761, 32.0496137 53.3453853, 32.0496994 53.3452559, 32.0497523 53.3451638, 32.0497852 53.3451064, 32.0498687 53.3450323, 32.0499485 53.3449668, 32.0503426 53.3447292, 32.0505231 53.3446281, 32.0506292 53.3445877, 32.0506991 53.3445473, 32.0507469 53.3445006, 32.0509857 53.3443506, 32.051259 53.3442272, 32.0520548 53.343915, 32.0523939 53.3437831)",,
263789716,Ленінская вуліца,tertiary,60,False,False,74.973,"LINESTRING (32.0523939 53.3437831, 32.0527866 53.3441146, 32.0529998 53.3443507)",,
"[211660035, 232428171, 263789716]","['Ленінская вуліца', 'Студзянецкая вуліца']",tertiary,60,False,"[False, True]",409.7950000000001,"LINESTRING (32.0523939 53.3437831, 32.0518724 53.343468, 32.0515367 53.3433442, 32.0505394 53.3431655, 32.0494984 53.3429916, 32.0475235 53.3426581, 32.0473411 53.3426112, 32.0471844 53.3425351, 32.0469514 53.3422975)",yes,Н10676
263790910,вуліца Варанцова,residential,,False,False,316.88100000000003,"LINESTRING (32.0523939 53.3437831, 32.0520548 53.343915, 32.051259 53.3442272, 32.0509857 53.3443506, 32.0507469 53.3445006, 32.0506991 53.3445473, 32.0506292 53.3445877, 32.0505231 53.3446281, 32.0503426 53.3447292, 32.0499485 53.3449668, 32.0498687 53.3450323, 32.0497852 53.3451064, 32.0497523 53.3451638, 32.0496994 53.3452559, 32.0496137 53.3453853, 32.0494484 53.3454761, 32.0492391 53.3456116, 32.0490193 53.3457231)",,
103976972,Юнацкая вуліца,residential,60,False,False,65.949,"LINESTRING (32.0460483 53.3488388, 32.0453926 53.3492844)",,
103976972,Юнацкая вуліца,residential,60,False,True,48.416,"LINESTRING (32.0460483 53.3488388, 32.0465952 53.3485507)",,
210175450,Чырвонаармейская вуліца,residential,,False,True,28.832,"LINESTRING (32.0460483 53.3488388, 32.0460959 53.3489124, 32.0462047 53.3490807)",,
957533439,Савецкая вуліца,residential,60,False,False,137.778,"LINESTRING (32.0524571 53.3466197, 32.0507962 53.3473628)",,
957533439,Савецкая вуліца,residential,60,False,True,75.194,"LINESTRING (32.0524571 53.3466197, 32.0533611 53.3462122)",,
800990242,Юнацкая вуліца,residential,60,False,False,9.36,"LINESTRING (32.049869 53.3462408, 32.0497794 53.3463058)",,
210744283,Набярэжная вуліца,residential,,False,False,81.011,"LINESTRING (32.049869 53.3462408, 32.0495592 53.346084, 32.049368 53.3459782, 32.0491657 53.3458088, 32.0490193 53.3457231)",,
800990242,Юнацкая вуліца,residential,60,False,True,295.575,"LINESTRING (32.049869 53.3462408, 32.0528197 53.3444594, 32.0529998 53.3443507)",,
