osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
178666246,Р48,Савецкая вуліца,primary,60,False,False,34.919,"LINESTRING (25.9226711 54.0344531, 25.9228367 54.0343204, 25.923008 54.0342098)",
140482167,Р48,Камсамольская вуліца,primary,60,False,False,150.88400000000001,"LINESTRING (25.9276953 54.0309196, 25.9277073 54.0307885, 25.9276874 54.0306735, 25.927645 54.0305691, 25.9275707 54.0304719, 25.9275202 54.0304058, 25.9274017 54.0302876, 25.9272677 54.0301961, 25.9265873 54.0297955)",2
665638280,Р48,Савецкая вуліца,primary,60,False,True,168.945,"LINESTRING (25.9276953 54.0309196, 25.9276392 54.0310435, 25.9275458 54.0311849, 25.9271575 54.0316441, 25.9266003 54.032293)",
"[140315033, 777704762]",Н6155,Савецкая вуліца,tertiary,60,False,True,160.223,"LINESTRING (25.9276953 54.0309196, 25.9279205 54.0309111, 25.9280958 54.0308693, 25.9290171 54.0305084, 25.9298086 54.0302205)",
136789494,Н6818,Першамайская вуліца,tertiary,,False,False,129.937,"LINESTRING (25.9302054 54.0301, 25.9311583 54.0311258)",
140315033,Н6155,Савецкая вуліца,tertiary,60,False,False,29.174,"LINESTRING (25.9302054 54.0301, 25.9298086 54.0302205)",
777704764,,,unclassified,,False,True,9.342,"LINESTRING (25.9302054 54.0301, 25.9301358 54.0300266)",
140315033,Н6155,Савецкая вуліца,tertiary,60,False,True,242.977,"LINESTRING (25.9302054 54.0301, 25.9307542 54.0299645, 25.9319182 54.0295403, 25.9321798 54.029418, 25.9323906 54.0293124, 25.9325462 54.0291564, 25.9327443 54.0289341, 25.9329379 54.0287227)",
140482167,Р48,Камсамольская вуліца,primary,60,False,True,118.021,"LINESTRING (25.9253501 54.0290219, 25.9265873 54.0297955)",2
140482167,Р48,Камсамольская вуліца,primary,60,False,False,407.836,"LINESTRING (25.9253501 54.0290219, 25.9241756 54.0283227, 25.9209906 54.0263961)",2
665638279,Р48,Савецкая вуліца,primary,40,False,False,71.051,"LINESTRING (25.9249985 54.0332035, 25.9252153 54.0330892, 25.9256261 54.0328965, 25.9258365 54.0327963)",
"[178666246, 665638279]",Р48,Савецкая вуліца,primary,"['60', '40']",False,True,171.53199999999998,"LINESTRING (25.9249985 54.0332035, 25.924849 54.0332756, 25.9247029 54.0333487, 25.9239575 54.0337168, 25.923008 54.0342098)",
136788183,,Савецкая вуліца,residential,,False,True,234.701,"LINESTRING (25.9329379 54.0287227, 25.9327013 54.0287857, 25.9325113 54.0288492, 25.9321169 54.028991, 25.9315377 54.0292746, 25.9302845 54.0299418, 25.9301358 54.0300266)",
140315033,Н6155,Савецкая вуліца,tertiary,60,False,False,242.977,"LINESTRING (25.9329379 54.0287227, 25.9327443 54.0289341, 25.9325462 54.0291564, 25.9323906 54.0293124, 25.9321798 54.029418, 25.9319182 54.0295403, 25.9307542 54.0299645, 25.9302054 54.0301)",
140315033,Н6155,Савецкая вуліца,tertiary,60,False,True,234.091,"LINESTRING (25.9329379 54.0287227, 25.9330662 54.0285103, 25.9332838 54.0281166, 25.933495 54.027744, 25.9340632 54.026724)",
"[178666246, 665638279]",Р48,Савецкая вуліца,primary,"['60', '40']",False,False,171.532,"LINESTRING (25.923008 54.0342098, 25.9239575 54.0337168, 25.9247029 54.0333487, 25.924849 54.0332756, 25.9249985 54.0332035)",
178666246,Р48,Савецкая вуліца,primary,60,False,True,34.919,"LINESTRING (25.923008 54.0342098, 25.9228367 54.0343204, 25.9226711 54.0344531)",
136788183,,Савецкая вуліца,residential,,False,False,30.357,"LINESTRING (25.9298086 54.0302205, 25.9301358 54.0300266)",
140315033,Н6155,Савецкая вуліца,tertiary,60,False,True,29.174,"LINESTRING (25.9298086 54.0302205, 25.9302054 54.0301)",
"[140315033, 777704762]",Н6155,Савецкая вуліца,tertiary,60,False,False,160.223,"LINESTRING (25.9298086 54.0302205, 25.9290171 54.0305084, 25.9280958 54.0308693, 25.9279205 54.0309111, 25.9276953 54.0309196)",
"[136789555, 1188483411, 136789493]",,Прамысловая вуліца,"['unclassified', 'residential']",,False,True,425.09400000000005,"LINESTRING (25.9340632 54.026724, 25.9342961 54.0268113, 25.9345337 54.0269003, 25.9351741 54.0271876, 25.9374519 54.0282096, 25.9373929 54.028296, 25.9371998 54.0284223, 25.9362889 54.0291311, 25.9360813 54.0292732)",
140315033,Н6155,Савецкая вуліца,tertiary,60,False,False,234.091,"LINESTRING (25.9340632 54.026724, 25.933495 54.027744, 25.9332838 54.0281166, 25.9330662 54.0285103, 25.9329379 54.0287227)",
140482167,Р48,Камсамольская вуліца,primary,60,False,False,118.021,"LINESTRING (25.9265873 54.0297955, 25.9253501 54.0290219)",2
140482167,Р48,Камсамольская вуліца,primary,60,False,True,150.884,"LINESTRING (25.9265873 54.0297955, 25.9272677 54.0301961, 25.9274017 54.0302876, 25.9275202 54.0304058, 25.9275707 54.0304719, 25.927645 54.0305691, 25.9276874 54.0306735, 25.9277073 54.0307885, 25.9276953 54.0309196)",2
136789494,Н6818,Першамайская вуліца,tertiary,,False,False,126.505,"LINESTRING (25.9311583 54.0311258, 25.9321112 54.0321163)",
136789494,Н6818,Першамайская вуліца,tertiary,,False,True,129.937,"LINESTRING (25.9311583 54.0311258, 25.9302054 54.0301)",
136789464,,Камунальная вуліца,residential,,False,False,381.879,"LINESTRING (25.9311583 54.0311258, 25.9340295 54.0300656, 25.9360813 54.0292732)",
136789476,,Камунальная вуліца,residential,,False,True,344.056,"LINESTRING (25.9311583 54.0311258, 25.9292096 54.0317889, 25.9274262 54.0324475, 25.9272596 54.0324726, 25.9270856 54.0324593, 25.9266965 54.0323282, 25.9266003 54.032293)",
136789464,,Камунальная вуліца,residential,,False,True,381.879,"LINESTRING (25.9360813 54.0292732, 25.9340295 54.0300656, 25.9311583 54.0311258)",
"[1188483411, 136789555, 136789493]",,Прамысловая вуліца,"['residential', 'unclassified']",,False,False,425.094,"LINESTRING (25.9360813 54.0292732, 25.9362889 54.0291311, 25.9371998 54.0284223, 25.9373929 54.028296, 25.9374519 54.0282096, 25.9351741 54.0271876, 25.9345337 54.0269003, 25.9342961 54.0268113, 25.9340632 54.026724)",
136789555,,Прамысловая вуліца,residential,,False,True,275.759,"LINESTRING (25.9360813 54.0292732, 25.9358561 54.029462, 25.9350434 54.0300434, 25.9334254 54.0312003)",
136789476,,Камунальная вуліца,residential,,False,False,344.05600000000004,"LINESTRING (25.9266003 54.032293, 25.9266965 54.0323282, 25.9270856 54.0324593, 25.9272596 54.0324726, 25.9274262 54.0324475, 25.9292096 54.0317889, 25.9311583 54.0311258)",
665638280,Р48,Савецкая вуліца,primary,60,False,False,168.94500000000002,"LINESTRING (25.9266003 54.032293, 25.9271575 54.0316441, 25.9275458 54.0311849, 25.9276392 54.0310435, 25.9276953 54.0309196)",
"[665638280, 665638279]",Р48,Савецкая вуліца,primary,"['60', '40']",False,True,75.503,"LINESTRING (25.9266003 54.032293, 25.926536 54.0323578, 25.9264767 54.0324101, 25.9263771 54.0324939, 25.9262068 54.032601, 25.9260209 54.0327048, 25.9258365 54.0327963)",
136789555,,Прамысловая вуліца,residential,,False,False,275.759,"LINESTRING (25.9334254 54.0312003, 25.9350434 54.0300434, 25.9358561 54.029462, 25.9360813 54.0292732)",
"[136791186, 136789555]",,Прамысловая вуліца,residential,,False,True,133.2,"LINESTRING (25.9334254 54.0312003, 25.9325819 54.0317961, 25.9321112 54.0321163)",
136789494,Н6818,Першамайская вуліца,tertiary,,False,True,126.505,"LINESTRING (25.9321112 54.0321163, 25.9311583 54.0311258)",
136791152,,Прамысловая вуліца,residential,,False,True,183.543,"LINESTRING (25.9321112 54.0321163, 25.9303348 54.0333954)",
"[136791186, 136789555]",,Прамысловая вуліца,residential,,False,False,133.2,"LINESTRING (25.9321112 54.0321163, 25.9325819 54.0317961, 25.9334254 54.0312003)",
136789487,,Кастрычніцкая вуліца,residential,,False,False,213.23700000000002,"LINESTRING (25.9238274 54.031285, 25.9257041 54.0326965, 25.9257897 54.0327673, 25.9258365 54.0327963)",
136789487,,Кастрычніцкая вуліца,residential,,False,True,213.237,"LINESTRING (25.9258365 54.0327963, 25.9257897 54.0327673, 25.9257041 54.0326965, 25.9238274 54.031285)",
"[665638280, 665638279]",Р48,Савецкая вуліца,primary,"['60', '40']",False,False,75.503,"LINESTRING (25.9258365 54.0327963, 25.9260209 54.0327048, 25.9262068 54.032601, 25.9263771 54.0324939, 25.9264767 54.0324101, 25.926536 54.0323578, 25.9266003 54.032293)",
665638279,Р48,Савецкая вуліца,primary,40,False,True,71.051,"LINESTRING (25.9258365 54.0327963, 25.9256261 54.0328965, 25.9252153 54.0330892, 25.9249985 54.0332035)",
136791152,,Прамысловая вуліца,residential,,False,False,183.543,"LINESTRING (25.9303348 54.0333954, 25.9321112 54.0321163)",
140482167,Р48,Камсамольская вуліца,primary,60,False,True,407.836,"LINESTRING (25.9209906 54.0263961, 25.9241756 54.0283227, 25.9253501 54.0290219)",2
136788183,,Савецкая вуліца,residential,,False,True,30.357,"LINESTRING (25.9301358 54.0300266, 25.9298086 54.0302205)",
777704764,,,unclassified,,False,False,9.342,"LINESTRING (25.9301358 54.0300266, 25.9302054 54.0301)",
