osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,bridge,width
38102442,True,,вуліца Сінічкіна,tertiary,50,False,91.82499999999999,"LINESTRING (25.3143805 53.0933851, 25.3141283 53.0935004, 25.3132616 53.093865)",,2,,
32708117,False,,Школьная вуліца,residential,,False,111.229,"LINESTRING (25.3160646 53.0925951, 25.3149389 53.0918578)",,,,
38102442,True,,вуліца Сінічкіна,tertiary,50,False,143.29699999999997,"LINESTRING (25.3160646 53.0925951, 25.315825 53.0927637, 25.3144409 53.0933591, 25.3143805 53.0933851)",,2,,
72116328,False,,Школьная вуліца,residential,,True,130.036,"LINESTRING (25.3160646 53.0925951, 25.3161629 53.0926586, 25.3163412 53.0927634, 25.3169337 53.0930751, 25.3171362 53.093172, 25.3174753 53.0932764, 25.317585 53.0933134)",,,,
25287210,False,Р85,Ружанская вуліца,primary,60,False,71.612,"LINESTRING (25.3160335 53.0912792, 25.3153752 53.0907708)",,2,,
25287210,False,Р85,Ружанская вуліца,primary,60,True,88.077,"LINESTRING (25.3160335 53.0912792, 25.3164321 53.0915661, 25.3169266 53.0918609)",,2,,
1013978809,False,,Школьная вуліца,residential,,False,97.38799999999999,"LINESTRING (25.3160335 53.0912792, 25.3159625 53.0913183, 25.3158827 53.0913622, 25.3154719 53.0915709, 25.3149389 53.0918578)",,,,6
606690513,False,Р41,вуліца Пушкіна,primary,,True,106.916,"LINESTRING (25.3123654 53.0969763, 25.3138713 53.0966494)",,,,
38102440,False,,вуліца Гнідаша,residential,30,True,233.178,"LINESTRING (25.315835 53.0962484, 25.3158145 53.0962029, 25.3157875 53.0961432, 25.3154602 53.0954243, 25.3148593 53.0942351)",,,,
551299357,False,Р41,вуліца Пушкіна,primary,60,False,61.218,"LINESTRING (25.315835 53.0962484, 25.3150484 53.096412, 25.3149683 53.096428)",,,,
551299357,False,Р41,вуліца Пушкіна,primary,60,True,151.93,"LINESTRING (25.315835 53.0962484, 25.3167257 53.0961142, 25.3171432 53.0960685, 25.3177149 53.096012, 25.317918 53.0959848, 25.3180532 53.0959529)",,,,
551299361,False,Р41,вуліца Янкі Купалы,primary,60,True,16.647,"LINESTRING (25.3195016 53.0966641, 25.3193469 53.0965467)",,2,,
"[1125604899, 143244077]",True,Р41,вуліца Янкі Купалы,primary,"['60', '40']",False,50.321,"LINESTRING (25.3195016 53.0966641, 25.3197004 53.0967895, 25.3197396 53.0968143, 25.3200212 53.0969919)",,1,,
98886115,False,,Зялёная вуліца,residential,30,False,134.894,"LINESTRING (25.3121056 53.0930408, 25.3120494 53.0930786, 25.312032 53.0931052, 25.312036 53.0932493, 25.3120868 53.0936248, 25.3121862 53.0937084, 25.3122881 53.0938002, 25.3125236 53.0939311, 25.3127654 53.094079)",,,,
126363228,False,,Зялёная вуліца,tertiary,40,False,120.038,"LINESTRING (25.3121056 53.0930408, 25.3130725 53.0937119, 25.3131893 53.0937865, 25.3132616 53.093865)",,,,
"[832479365, 1197020711]",True,Р85,Першамайская вуліца,primary,60,False,174.551,"LINESTRING (25.3197683 53.0941252, 25.3197026 53.0942583, 25.3195565 53.0945547, 25.3191933 53.0952911, 25.3191518 53.0953708, 25.3190159 53.0956285)",,2,,
94120571,False,,вуліца Маякоўскага,residential,20,False,128.286,"LINESTRING (25.3189039 53.0957997, 25.3190564 53.0958161, 25.3192138 53.0958581, 25.3196168 53.0959656, 25.3202658 53.0961344, 25.320684 53.0962273)",,2,,
96150749,True,,Першамайская вуліца,primary,60,False,16.674,"LINESTRING (25.3189039 53.0957997, 25.3188699 53.0958695, 25.3188337 53.0959436)",,1,,
143245103,False,,Першамайская вуліца,primary,,False,11.286,"LINESTRING (25.3189039 53.0957997, 25.3187917 53.0958163, 25.3187398 53.095824)",,2,,
38102455,True,,вуліца Васі Крайняга,residential,,False,104.20299999999999,"LINESTRING (25.3207984 53.0930145, 25.3205958 53.0934286, 25.3203664 53.0937233, 25.3202529 53.0937911, 25.3201295 53.0938308)",,,,
40872441,False,,1-я Берагавая вуліца,residential,,False,97.115,"LINESTRING (25.3207984 53.0930145, 25.3209236 53.093024, 25.3214856 53.0930665, 25.3222443 53.0931072)",,,,
96620194,False,,Шасэйны завулак,residential,40,True,74.535,"LINESTRING (25.31858 53.0898752, 25.3185154 53.0898672, 25.3177523 53.0894339)",,,,
96940877,False,,вуліца Карла Маркса,tertiary,40,False,165.628,"LINESTRING (25.31858 53.0898752, 25.3180247 53.0907576, 25.3178918 53.0909268, 25.3177565 53.0910999, 25.3176141 53.0912444)",,,,
96940877,False,,вуліца Карла Маркса,tertiary,40,True,78.311,"LINESTRING (25.31858 53.0898752, 25.3187293 53.0896213, 25.3187598 53.0895693, 25.3187892 53.0895193, 25.3189368 53.0892047)",,,,
25286683,True,Р85,Першамайская вуліца,primary,60,False,104.061,"LINESTRING (25.3190754 53.0940127, 25.3194149 53.0932999, 25.3194341 53.0932534, 25.3194452 53.0931862, 25.3193973 53.0931126)",,,,
39236360,True,Р85,Савецкая вуліца,primary,,False,47.939,"LINESTRING (25.3190754 53.0940127, 25.3191756 53.0940323, 25.3197683 53.0941252)",,,,
"[96150732, 51358335]",False,,"['Школьная вуліца', 'Савецкая вуліца']",residential,,False,138.34199999999998,"LINESTRING (25.3190754 53.0940127, 25.3189795 53.0939961, 25.3181727 53.0938077, 25.3180972 53.0937479, 25.3180468 53.0935585, 25.3179869 53.0934377, 25.3178941 53.0934096, 25.317585 53.0933134)",,,,
78368644,True,Р85,плошча Леніна,primary,60,False,104.212,"LINESTRING (25.3192035 53.0922339, 25.3194073 53.0923434, 25.3195978 53.0924465, 25.3197292 53.0925271, 25.3198827 53.0926552, 25.319913 53.0926921, 25.319984 53.0927783, 25.3200323 53.0928798, 25.3200538 53.0929845)",roundabout,,,
38102436,False,,Аптэчны завулак,residential,30,True,117.04,"LINESTRING (25.3189481 53.0919414, 25.318845 53.0919185, 25.3185618 53.0918557, 25.3179884 53.091663, 25.3174539 53.0914834, 25.3173917 53.0914624)",,,,
40872449,True,,плошча Леніна,secondary,,False,37.189,"LINESTRING (25.3189481 53.0919414, 25.3190077 53.0920599, 25.3190623 53.0921161, 25.319112 53.0921671, 25.3192035 53.0922339)",,,,
40872460,False,,Чырвонаармейская вуліца,secondary,60,False,57.188,"LINESTRING (25.3189481 53.0919414, 25.3190353 53.0917785, 25.3192339 53.0914567)",,,,
40872460,False,,Чырвонаармейская вуліца,secondary,60,False,199.584,"LINESTRING (25.3192339 53.0914567, 25.3193858 53.0912126, 25.3196355 53.0908433, 25.3197351 53.0906959, 25.3198055 53.0905918, 25.3200902 53.0902827, 25.320452 53.0899217, 25.3205249 53.0898434)",,,,
40872460,False,,Чырвонаармейская вуліца,secondary,60,True,57.188,"LINESTRING (25.3192339 53.0914567, 25.3190353 53.0917785, 25.3189481 53.0919414)",,,,
64864689,False,,вуліца Васі Крайняга,residential,,False,74.098,"LINESTRING (25.3192339 53.0914567, 25.3193254 53.0914815, 25.320031 53.0916827, 25.3201228 53.0917368, 25.3201675 53.0917902)",,,,
551299357,False,Р41,вуліца Пушкіна,primary,60,False,7.053,"LINESTRING (25.3149683 53.096428, 25.3148696 53.0964506)",,,,
551299357,False,Р41,вуліца Пушкіна,primary,60,True,61.218,"LINESTRING (25.3149683 53.096428, 25.3150484 53.096412, 25.315835 53.0962484)",,,,
40872441,False,,1-я Берагавая вуліца,residential,,False,80.379,"LINESTRING (25.3222443 53.0931072, 25.3234473 53.0931324)",,,,
40872441,False,,1-я Берагавая вуліца,residential,,True,97.11499999999998,"LINESTRING (25.3222443 53.0931072, 25.3214856 53.0930665, 25.3209236 53.093024, 25.3207984 53.0930145)",,,,
953124774,False,,Оперная вуліца,residential,,False,134.467,"LINESTRING (25.3222443 53.0931072, 25.3221135 53.0936577, 25.321962 53.0942379, 25.3219593 53.0943038)",,,,
953124774,False,,Оперная вуліца,residential,,True,62.422,"LINESTRING (25.3222443 53.0931072, 25.3222977 53.0930215, 25.3223478 53.0925526)",,,,
96539946,False,,вуліца Кутузава,residential,40,True,85.536,"LINESTRING (25.3246916 53.0884737, 25.3234734 53.0882361)",,,,
"[72489226, 96955787, 843032491]",False,,завулак Дружбы,unclassified,,False,464.59999999999997,"LINESTRING (25.3246916 53.0884737, 25.3245268 53.0888436, 25.3245145 53.0888714, 25.3243162 53.089402, 25.3238807 53.0904792, 25.3221272 53.090176, 25.3213986 53.0900318, 25.3206441 53.0898747, 25.3205249 53.0898434)",,,,
"[96955788, 96539949]",False,,,"['unclassified', 'residential']",,False,250.984,"LINESTRING (25.3236129 53.0916335, 25.3225594 53.0914265, 25.3209221 53.0913858, 25.3201675 53.0917902)",,,,
38102440,False,,вуліца Гнідаша,residential,30,True,99.777,"LINESTRING (25.3148593 53.0942351, 25.3143805 53.0933851)",,,,
38102440,False,,вуліца Гнідаша,residential,30,False,233.178,"LINESTRING (25.3148593 53.0942351, 25.3154602 53.0954243, 25.3157875 53.0961432, 25.3158145 53.0962029, 25.315835 53.0962484)",,,,
97726524,False,,Андрэеўскі праезд,residential,20,False,87.803,"LINESTRING (25.3148593 53.0942351, 25.3140723 53.094401, 25.3136186 53.0944967)",,,,
831261685,False,Р41,вуліца Янкі Купалы,primary,60,True,12.047,"LINESTRING (25.3189081 53.0960423, 25.3188337 53.0959436)",,2,,
551299361,False,Р41,вуліца Янкі Купалы,primary,60,False,63.511,"LINESTRING (25.3189081 53.0960423, 25.3191506 53.0963718, 25.3192571 53.0964692, 25.3193469 53.0965467)",,2,,
551299364,True,Р41,,primary,60,False,41.709,"LINESTRING (25.3189081 53.0960423, 25.3187652 53.0959847, 25.3186852 53.09596, 25.3185694 53.0959428, 25.3183261 53.0959412)",,1,,
98706639,True,Р41,,primary_link,60,False,23.259,"LINESTRING (25.3198 53.0971351, 25.3198253 53.0970856, 25.3198318 53.097073, 25.319875 53.0970409, 25.3199364 53.0970077, 25.3200212 53.0969919)",,1,,
831261687,True,Р41,,primary,60,False,56.035,"LINESTRING (25.3198 53.0971351, 25.319776 53.0970971, 25.3195016 53.0966641)",,1,,
96615239,False,,вуліца Чапаева,residential,,True,100.16900000000001,"LINESTRING (25.320848 53.0925354, 25.320989 53.0925383, 25.3223478 53.0925526)",,,,
38102444,False,,Камуністычная вуліца,tertiary,60,True,74.177,"LINESTRING (25.3136186 53.0944967, 25.3132616 53.093865)",,2,,
38102444,False,,Камуністычная вуліца,tertiary,60,False,232.768,"LINESTRING (25.3136186 53.0944967, 25.3148234 53.0963774, 25.3148696 53.0964506)",,2,,
97726524,False,,Андрэеўскі праезд,residential,20,True,87.803,"LINESTRING (25.3136186 53.0944967, 25.3140723 53.094401, 25.3148593 53.0942351)",,,,
96615239,False,,вуліца Чапаева,residential,,True,78.231,"LINESTRING (25.3223478 53.0925526, 25.3235185 53.0925257)",,,,
96615239,False,,вуліца Чапаева,residential,,False,100.16900000000001,"LINESTRING (25.3223478 53.0925526, 25.320989 53.0925383, 25.320848 53.0925354)",,,,
953124774,False,,Оперная вуліца,residential,,False,62.422,"LINESTRING (25.3223478 53.0925526, 25.3222977 53.0930215, 25.3222443 53.0931072)",,,,
72116328,False,,Школьная вуліца,residential,,False,130.036,"LINESTRING (25.317585 53.0933134, 25.3174753 53.0932764, 25.3171362 53.093172, 25.3169337 53.0930751, 25.3163412 53.0927634, 25.3161629 53.0926586, 25.3160646 53.0925951)",,,,
"[96150732, 51358335]",False,,"['Школьная вуліца', 'Савецкая вуліца']",residential,,True,138.34199999999998,"LINESTRING (25.317585 53.0933134, 25.3178941 53.0934096, 25.3179869 53.0934377, 25.3180468 53.0935585, 25.3180972 53.0937479, 25.3181727 53.0938077, 25.3189795 53.0939961, 25.3190754 53.0940127)",,,,
551294552,False,,Чырвонаармейская вуліца,residential,,True,93.368,"LINESTRING (25.317585 53.0933134, 25.3183149 53.0926722, 25.3183769 53.0926214)",,,,
40872441,False,,1-я Берагавая вуліца,residential,,True,80.379,"LINESTRING (25.3234473 53.0931324, 25.3222443 53.0931072)",,,,
40872460,False,,Чырвонаармейская вуліца,secondary,60,False,29.494,"LINESTRING (25.3205249 53.0898434, 25.3205935 53.0897702, 25.3206563 53.0897046, 25.320744 53.0896131)",,,,
40872460,False,,Чырвонаармейская вуліца,secondary,60,True,199.584,"LINESTRING (25.3205249 53.0898434, 25.320452 53.0899217, 25.3200902 53.0902827, 25.3198055 53.0905918, 25.3197351 53.0906959, 25.3196355 53.0908433, 25.3193858 53.0912126, 25.3192339 53.0914567)",,,,
"[72489226, 843032491, 96955787]",False,,завулак Дружбы,unclassified,,True,464.6,"LINESTRING (25.3205249 53.0898434, 25.3206441 53.0898747, 25.3213986 53.0900318, 25.3221272 53.090176, 25.3238807 53.0904792, 25.3243162 53.089402, 25.3245145 53.0888714, 25.3245268 53.0888436, 25.3246916 53.0884737)",,,,
64864689,False,,вуліца Васі Крайняга,residential,,False,41.209,"LINESTRING (25.3201675 53.0917902, 25.3203355 53.0921468)",,,,
64864689,False,,вуліца Васі Крайняга,residential,,True,74.098,"LINESTRING (25.3201675 53.0917902, 25.3201228 53.0917368, 25.320031 53.0916827, 25.3193254 53.0914815, 25.3192339 53.0914567)",,,,
"[96955788, 96539949]",False,,,"['residential', 'unclassified']",,True,250.984,"LINESTRING (25.3201675 53.0917902, 25.3209221 53.0913858, 25.3225594 53.0914265, 25.3236129 53.0916335)",,,,
94120571,False,,вуліца Маякоўскага,residential,20,True,128.286,"LINESTRING (25.320684 53.0962273, 25.3202658 53.0961344, 25.3196168 53.0959656, 25.3192138 53.0958581, 25.3190564 53.0958161, 25.3189039 53.0957997)",,2,,
96615239,False,,вуліца Чапаева,residential,,False,78.231,"LINESTRING (25.3235185 53.0925257, 25.3223478 53.0925526)",,,,
96620192,False,,Кастрычніцкі завулак,residential,,False,243.043,"LINESTRING (25.3177523 53.0894339, 25.3171016 53.0898356, 25.3168753 53.0897281, 25.3166789 53.0895939, 25.3165887 53.0895547, 25.3163554 53.0895244, 25.3162049 53.0894661, 25.3151261 53.0887637)",,,,
96620194,False,,Шасэйны завулак,residential,40,False,74.535,"LINESTRING (25.3177523 53.0894339, 25.3185154 53.0898672, 25.31858 53.0898752)",,,,
96620194,False,,Шасэйны завулак,residential,40,True,106.94,"LINESTRING (25.3177523 53.0894339, 25.3172556 53.0891322, 25.3166249 53.0887509)",,,,
39236355,False,,Кастрычніцкая вуліца,residential,,False,41.52,"LINESTRING (25.3151261 53.0887637, 25.3146529 53.0890059)",,,,
39236355,False,,Кастрычніцкая вуліца,residential,,True,74.219,"LINESTRING (25.3151261 53.0887637, 25.3159104 53.0882908)",,,,
96620192,False,,Кастрычніцкі завулак,residential,,True,243.043,"LINESTRING (25.3151261 53.0887637, 25.3162049 53.0894661, 25.3163554 53.0895244, 25.3165887 53.0895547, 25.3166789 53.0895939, 25.3168753 53.0897281, 25.3171016 53.0898356, 25.3177523 53.0894339)",,,,
96620194,False,,Шасэйны завулак,residential,40,True,69.959,"LINESTRING (25.3166249 53.0887509, 25.3159104 53.0882908)",,,,
96620194,False,,Шасэйны завулак,residential,40,False,106.94,"LINESTRING (25.3166249 53.0887509, 25.3172556 53.0891322, 25.3177523 53.0894339)",,,,
39236355,False,,Кастрычніцкая вуліца,residential,,False,81.028,"LINESTRING (25.3146529 53.0890059, 25.3137745 53.0895086)",,,,
39236355,False,,Кастрычніцкая вуліца,residential,,True,41.52,"LINESTRING (25.3146529 53.0890059, 25.3151261 53.0887637)",,,,
96620195,False,,вуліца Гастэлы,residential,40,False,317.928,"LINESTRING (25.3146529 53.0890059, 25.3170123 53.090814, 25.3175699 53.0912128, 25.3176141 53.0912444)",,,,
96620195,False,,вуліца Гастэлы,residential,40,True,317.928,"LINESTRING (25.3176141 53.0912444, 25.3175699 53.0912128, 25.3170123 53.090814, 25.3146529 53.0890059)",,,,
96940877,False,,вуліца Карла Маркса,tertiary,40,False,28.427999999999997,"LINESTRING (25.3176141 53.0912444, 25.3175575 53.0912999, 25.3173917 53.0914624)",,,,
96940877,False,,вуліца Карла Маркса,tertiary,40,True,165.628,"LINESTRING (25.3176141 53.0912444, 25.3177565 53.0910999, 25.3178918 53.0909268, 25.3180247 53.0907576, 25.31858 53.0898752)",,,,
25287210,False,Р85,Ружанская вуліца,primary,60,True,57.482,"LINESTRING (25.3130583 53.0892232, 25.3134298 53.0893546, 25.3137745 53.0895086)",,2,,
40872460,False,,Чырвонаармейская вуліца,secondary,60,True,29.494,"LINESTRING (25.320744 53.0896131, 25.3206563 53.0897046, 25.3205935 53.0897702, 25.3205249 53.0898434)",,,,
404216598,False,,,tertiary,,False,129.10299999999998,"LINESTRING (25.320744 53.0896131, 25.3205778 53.0895692, 25.3199512 53.0894036, 25.319778 53.0893696, 25.3190887 53.0892345, 25.3189368 53.0892047)",,,,
38102445,True,Р85,плошча Леніна,primary,60,False,95.85,"LINESTRING (25.3200538 53.0929845, 25.3200383 53.0930717, 25.3199918 53.0933333, 25.3199882 53.0935284, 25.3200135 53.0936089, 25.3201089 53.0937474, 25.3201295 53.0938308)",,,,
131407624,True,Р85,плошча Леніна,primary,60,False,55.738,"LINESTRING (25.3200538 53.0929845, 25.3199961 53.093063, 25.3199129 53.0931137, 25.3198097 53.0931621, 25.3197117 53.0931797, 25.3196165 53.0931781, 25.3193973 53.0931126)",roundabout,,,
39333419,True,,вуліца Сінічкіна,tertiary,40,False,15.487,"LINESTRING (25.3127654 53.094079, 25.3125859 53.0941672)",,2,,
98886115,False,,Зялёная вуліца,residential,30,True,134.894,"LINESTRING (25.3127654 53.094079, 25.3125236 53.0939311, 25.3122881 53.0938002, 25.3121862 53.0937084, 25.3120868 53.0936248, 25.312036 53.0932493, 25.312032 53.0931052, 25.3120494 53.0930786, 25.3121056 53.0930408)",,,,
98886737,False,,Новы завулак,residential,30,False,166.261,"LINESTRING (25.3138713 53.0966494, 25.3131288 53.0952222)",,,,
606690513,False,Р41,вуліца Пушкіна,primary,,False,106.916,"LINESTRING (25.3138713 53.0966494, 25.3123654 53.0969763)",,,,
606690513,False,Р41,вуліца Пушкіна,primary,,True,70.226,"LINESTRING (25.3138713 53.0966494, 25.3147699 53.0964708, 25.3148696 53.0964506)",,,,
98886737,False,,Новы завулак,residential,30,False,122.784,"LINESTRING (25.3131288 53.0952222, 25.3125859 53.0941672)",,,,
98886737,False,,Новы завулак,residential,30,True,166.261,"LINESTRING (25.3131288 53.0952222, 25.3138713 53.0966494)",,,,
98886737,False,,Новы завулак,residential,30,True,122.784,"LINESTRING (25.3125859 53.0941672, 25.3131288 53.0952222)",,,,
121517102,False,,Савецкая вуліца,secondary,60,False,27.13,"LINESTRING (25.3241669 53.094378, 25.3245731 53.0943725)",,,,
102576869,False,,вуліца Агінскага,residential,,False,467.245,"LINESTRING (25.3241669 53.094378, 25.3240785 53.0942658, 25.3240603 53.0941384, 25.3241166 53.0938783, 25.3241236 53.0937022, 25.3241719 53.093451, 25.3243457 53.0924008, 25.3244384 53.0917465, 25.3244744 53.0914222, 25.3245373 53.0910896, 25.3246234 53.0907922, 25.3247765 53.0902144)",,,,
"[121517104, 96151979, 121517102]",False,,Савецкая вуліца,secondary,60,True,147.69199999999998,"LINESTRING (25.3241669 53.094378, 25.3240798 53.0943769, 25.3231424 53.0943616, 25.322148 53.094313, 25.3219593 53.0943038)",,,yes,
102576869,False,,вуліца Агінскага,residential,,True,467.24500000000006,"LINESTRING (25.3247765 53.0902144, 25.3246234 53.0907922, 25.3245373 53.0910896, 25.3244744 53.0914222, 25.3244384 53.0917465, 25.3243457 53.0924008, 25.3241719 53.093451, 25.3241236 53.0937022, 25.3241166 53.0938783, 25.3240603 53.0941384, 25.3240785 53.0942658, 25.3241669 53.094378)",,,,
32708117,False,,Школьная вуліца,residential,,False,73.832,"LINESTRING (25.3149389 53.0918578, 25.3142305 53.091348)",,,,
103799732,False,,Школьная вуліца,residential,,False,157.09,"LINESTRING (25.3149389 53.0918578, 25.3147844 53.0918936, 25.3145082 53.0920787, 25.3144567 53.0920864, 25.3143859 53.0920783, 25.3139264 53.0918465, 25.3138438 53.0917787, 25.3137652 53.0916975, 25.3139639 53.0915014, 25.3142305 53.091348)",,,,6
32708117,False,,Школьная вуліца,residential,,True,111.229,"LINESTRING (25.3149389 53.0918578, 25.3160646 53.0925951)",,,,
1013978809,False,,Школьная вуліца,residential,,True,97.388,"LINESTRING (25.3149389 53.0918578, 25.3154719 53.0915709, 25.3158827 53.0913622, 25.3159625 53.0913183, 25.3160335 53.0912792)",,,,6
32708117,False,,Школьная вуліца,residential,,True,73.832,"LINESTRING (25.3142305 53.091348, 25.3149389 53.0918578)",,,,
103799732,False,,Школьная вуліца,residential,,True,157.09,"LINESTRING (25.3142305 53.091348, 25.3139639 53.0915014, 25.3137652 53.0916975, 25.3138438 53.0917787, 25.3139264 53.0918465, 25.3143859 53.0920783, 25.3144567 53.0920864, 25.3145082 53.0920787, 25.3147844 53.0918936, 25.3149389 53.0918578)",,,,6
32708117,False,,Школьная вуліца,residential,,False,109.99000000000001,"LINESTRING (25.3142305 53.091348, 25.3134891 53.090881, 25.3131106 53.0906229)",,,,
277865292,False,,Ружанскі завулак,residential,,True,99.812,"LINESTRING (25.3142305 53.091348, 25.3152339 53.0908421, 25.3153752 53.0907708)",,,,
103978222,False,,вуліца Суворава,residential,,True,69.07,"LINESTRING (25.3232362 53.0888407, 25.3234734 53.0882361)",,,,
96539946,False,,вуліца Кутузава,residential,40,False,85.536,"LINESTRING (25.3234734 53.0882361, 25.3246916 53.0884737)",,,,
103978222,False,,вуліца Суворава,residential,,False,69.07,"LINESTRING (25.3234734 53.0882361, 25.3232362 53.0888407)",,,,
97600472,True,Р41,вуліца Янкі Купалы,primary,40,False,20.127,"LINESTRING (25.3187398 53.095824, 25.3185973 53.0956645)",,1,,
118381363,True,Р41,вуліца Пушкіна,primary,60,False,30.543,"LINESTRING (25.3187398 53.095824, 25.3183261 53.0959412)",,1,,
831261686,False,Р41,вуліца Янкі Купалы,primary,60,False,14.703,"LINESTRING (25.3187398 53.095824, 25.3188337 53.0959436)",,2,,
143245103,False,,Першамайская вуліца,primary,,True,11.286,"LINESTRING (25.3187398 53.095824, 25.3187917 53.0958163, 25.3189039 53.0957997)",,2,,
25287213,True,Р41,вуліца Пушкіна,primary,60,False,16.517,"LINESTRING (25.3180532 53.0959529, 25.3181901 53.0959053, 25.3182672 53.0958784)",,1,,
551299357,False,Р41,вуліца Пушкіна,primary,60,False,151.93,"LINESTRING (25.3180532 53.0959529, 25.317918 53.0959848, 25.3177149 53.096012, 25.3171432 53.0960685, 25.3167257 53.0961142, 25.315835 53.0962484)",,,,
64864689,False,,вуліца Васі Крайняга,residential,,True,41.209,"LINESTRING (25.3203355 53.0921468, 25.3201675 53.0917902)",,,,
32708117,False,,Школьная вуліца,residential,,True,109.99000000000001,"LINESTRING (25.3131106 53.0906229, 25.3134891 53.090881, 25.3142305 53.091348)",,,,
39236355,False,,Кастрычніцкая вуліца,residential,,False,74.219,"LINESTRING (25.3159104 53.0882908, 25.3151261 53.0887637)",,,,
96620194,False,,Шасэйны завулак,residential,40,False,69.959,"LINESTRING (25.3159104 53.0882908, 25.3166249 53.0887509)",,,,
