osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref
52017917,2,Чырвонаармейская вуліца,secondary,60,False,False,103.582,"LINESTRING (24.9825819 52.5361704, 24.982174 52.5358354, 24.9820933 52.5357696, 24.9817657 52.5355087, 24.9816615 52.5354259)",,
52017917,2,Чырвонаармейская вуліца,secondary,60,False,True,88.29299999999999,"LINESTRING (24.9825819 52.5361704, 24.9827975 52.5363551, 24.9829249 52.5364786, 24.9830871 52.5367216, 24.9831149 52.5368162, 24.9831392 52.5368778)",,
52018104,,Першамайская вуліца,residential,60,False,False,162.055,"LINESTRING (24.9825819 52.5361704, 24.9826656 52.5361351, 24.9827052 52.5361182, 24.9830917 52.5359533, 24.983298 52.5358597, 24.9838696 52.5356004, 24.9844955 52.5352942)",,
52017917,2,Чырвонаармейская вуліца,secondary,60,False,True,103.582,"LINESTRING (24.9816615 52.5354259, 24.9817657 52.5355087, 24.9820933 52.5357696, 24.982174 52.5358354, 24.9825819 52.5361704)",,
239349489,2,Кастрычніцкая вуліца,residential,60,False,False,95.946,"LINESTRING (24.9816615 52.5354259, 24.9817955 52.535365, 24.9826645 52.5349699, 24.9827977 52.5349093)",,
493841367,2,Чырвонаармейская вуліца,secondary,40,False,False,120.632,"LINESTRING (24.9816615 52.5354259, 24.9815468 52.5353381, 24.981002 52.5349398, 24.9807078 52.5347351, 24.9806585 52.5347012, 24.9805157 52.5345947)",,
661697879,2,Кастрычніцкая вуліца,residential,60,False,True,279.39099999999996,"LINESTRING (24.9816615 52.5354259, 24.9815397 52.5354867, 24.9812804 52.5356143, 24.979445 52.5365172, 24.9793221 52.536565, 24.9791987 52.5366151, 24.9791141 52.5366288, 24.9784456 52.536616, 24.9783717 52.5366146, 24.9782171 52.5366172)",,
52018087,,Першамайская вуліца,residential,60,False,False,127.065,"LINESTRING (24.9916024 52.5320055, 24.9911834 52.5318809, 24.991052 52.5318654, 24.9909769 52.5318833, 24.9908897 52.5319323, 24.9901578 52.5324145)",,
"[655713130, 512489547]",,вуліца Максіма Горкага,residential,,False,True,201.74500000000003,"LINESTRING (24.9916024 52.5320055, 24.9923334 52.5322898, 24.9927364 52.5324582, 24.9926756 52.5325525, 24.9923375 52.5330131, 24.9922634 52.5331117, 24.9921745 52.5331593, 24.9920771 52.5331594, 24.9919672 52.533125, 24.991867 52.5330937)",,
52018166,2,вуліца Максіма Горкага,residential,60,False,False,331.807,"LINESTRING (24.9783155 52.5372741, 24.978469 52.5372811, 24.9786257 52.5372883, 24.97954 52.53733, 24.9798887 52.5373119, 24.9822602 52.5369942, 24.9829201 52.5369035, 24.983045 52.5368888, 24.9831392 52.5368778)",,
