osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,maxspeed,junction
48185033,,secondary,True,False,51.762,"LINESTRING (26.7391923 53.4797771, 26.7387736 53.4793839)",,вуліца Танкістаў,,
1087237685,3,secondary,False,False,37.94,"LINESTRING (26.7391923 53.4797771, 26.7396802 53.4795979)",,Сацыялістычная вуліца,,
48185064,,residential,False,False,63.842,"LINESTRING (26.7391923 53.4797771, 26.7392537 53.4798572, 26.7394182 53.4800373, 26.7394423 53.4800653, 26.7396339 53.4802874)",,вуліца Танкістаў,60,
48183814,,secondary,False,False,26.212000000000003,"LINESTRING (26.7406121 53.479376, 26.7408004 53.479376, 26.7410062 53.4793932)",,Сацыялістычная вуліца,,
48185031,2,secondary,False,True,21.764,"LINESTRING (26.7406121 53.479376, 26.7405151 53.4793813, 26.7403626 53.4794014, 26.7402891 53.4794111)",,Сацыялістычная вуліца,,
48185047,,tertiary,False,True,185.37599999999998,"LINESTRING (26.7406121 53.479376, 26.7405631 53.4792895, 26.7405119 53.4792295, 26.7402968 53.4789564, 26.7398133 53.4784067, 26.7393953 53.4778756)",,вуліца Клары Цэткін,40,
48185052,2,secondary_link,True,False,16.214,"LINESTRING (26.7396766 53.4794521, 26.7396802 53.4795979)",,,,
48185032,,secondary,True,False,40.823,"LINESTRING (26.7396766 53.4794521, 26.739979 53.4794396, 26.7402891 53.4794111)",,плошча Неўміручасці,,
1087237685,3,secondary,False,True,37.94,"LINESTRING (26.7396802 53.4795979, 26.7391923 53.4797771)",,Сацыялістычная вуліца,,
1087237669,2,secondary,False,False,45.369,"LINESTRING (26.7396802 53.4795979, 26.7399413 53.4795086, 26.7402891 53.4794111)",,Сацыялістычная вуліца,,
48185031,2,secondary,False,False,21.764000000000003,"LINESTRING (26.7402891 53.4794111, 26.7403626 53.4794014, 26.7405151 53.4793813, 26.7406121 53.479376)",,Сацыялістычная вуліца,,
1087237669,2,secondary,False,True,45.369,"LINESTRING (26.7402891 53.4794111, 26.7399413 53.4795086, 26.7396802 53.4795979)",,Сацыялістычная вуліца,,
48183703,,residential,False,False,56.19,"LINESTRING (26.7389976 53.4807136, 26.7395 53.481121)",,вуліца Кутузава,,
48185064,,residential,False,False,69.002,"LINESTRING (26.7396339 53.4802874, 26.7401527 53.4808257)",,вуліца Танкістаў,60,
48183834,,residential,False,True,219.204,"LINESTRING (26.7396339 53.4802874, 26.740595 53.4799446, 26.7406583 53.4799329, 26.7406932 53.4799335, 26.7407481 53.4799464, 26.7408038 53.4799771, 26.7418293 53.4809683)",,Стадыённы завулак,,
48185064,,residential,False,True,63.842,"LINESTRING (26.7396339 53.4802874, 26.7394423 53.4800653, 26.7394182 53.4800373, 26.7392537 53.4798572, 26.7391923 53.4797771)",,вуліца Танкістаў,60,
48183703,,residential,False,False,53.236,"LINESTRING (26.7395 53.481121, 26.739969 53.48151)",,вуліца Кутузава,,
48183703,,residential,False,True,56.19,"LINESTRING (26.7395 53.481121, 26.7389976 53.4807136)",,вуліца Кутузава,,
48185079,,residential,False,True,54.255,"LINESTRING (26.7395 53.481121, 26.7401079 53.480846, 26.7401527 53.4808257)",,,,
48185064,,residential,False,True,69.002,"LINESTRING (26.7401527 53.4808257, 26.7396339 53.4802874)",,вуліца Танкістаў,60,
48185064,,residential,False,False,139.079,"LINESTRING (26.7401527 53.4808257, 26.7407522 53.4813072, 26.741441 53.4818136)",,вуліца Танкістаў,60,
48185079,,residential,False,False,54.255,"LINESTRING (26.7401527 53.4808257, 26.7401079 53.480846, 26.7395 53.481121)",,,,
48185344,,tertiary,True,False,66.112,"LINESTRING (26.742171 53.4769443, 26.7431663 53.4769955)",,вуліца Вечаркевіча,,
631075074,2,tertiary,False,True,125.87100000000001,"LINESTRING (26.7431663 53.4769955, 26.7428327 53.4770354, 26.7425346 53.4770867, 26.7422499 53.4771476, 26.7420166 53.4771945, 26.7414963 53.4773147, 26.7413639 53.4773492)",Н9780,вуліца Багінскага,40,
631075074,2,tertiary,False,False,125.87100000000001,"LINESTRING (26.7413639 53.4773492, 26.7414963 53.4773147, 26.7420166 53.4771945, 26.7422499 53.4771476, 26.7425346 53.4770867, 26.7428327 53.4770354, 26.7431663 53.4769955)",Н9780,вуліца Багінскага,40,
631075074,2,tertiary,False,True,142.822,"LINESTRING (26.7413639 53.4773492, 26.7403234 53.4776311, 26.7399605 53.4777267, 26.7393953 53.4778756)",Н9780,вуліца Багінскага,40,
801052673,,residential,False,False,150.904,"LINESTRING (26.7413639 53.4773492, 26.7414447 53.4774122, 26.7427751 53.4784152)",,вуліца Камінтэрна,,
48185306,,residential,False,True,170.54999999999998,"LINESTRING (26.7427751 53.4784152, 26.7423964 53.4785713, 26.7418829 53.4787481, 26.7411794 53.4789906, 26.7411146 53.4790413, 26.7410713 53.4791132, 26.7410495 53.4792082, 26.7410227 53.479324, 26.7410152 53.4793551, 26.7410062 53.4793932)",,завулак Камінтэрна,,
48185358,,residential,False,False,35.796,"LINESTRING (26.7427751 53.4784152, 26.74298 53.478569, 26.74311 53.478668)",,вуліца Камінтэрна,,
801052673,,residential,False,True,150.904,"LINESTRING (26.7427751 53.4784152, 26.7414447 53.4774122, 26.7413639 53.4773492)",,вуліца Камінтэрна,,
48185358,,residential,False,True,35.796,"LINESTRING (26.74311 53.478668, 26.74298 53.478569, 26.7427751 53.4784152)",,вуліца Камінтэрна,,
48183814,,secondary,False,True,26.212000000000003,"LINESTRING (26.7410062 53.4793932, 26.7408004 53.479376, 26.7406121 53.479376)",,Сацыялістычная вуліца,,
48185306,,residential,False,False,170.55,"LINESTRING (26.7410062 53.4793932, 26.7410152 53.4793551, 26.7410227 53.479324, 26.7410495 53.4792082, 26.7410713 53.4791132, 26.7411146 53.4790413, 26.7411794 53.4789906, 26.7418829 53.4787481, 26.7423964 53.4785713, 26.7427751 53.4784152)",,завулак Камінтэрна,,
48185410,,residential,False,True,68.512,"LINESTRING (26.7418293 53.4809683, 26.7423977 53.4814833)",,Стадыённы завулак,,
48185411,,residential,False,False,80.921,"LINESTRING (26.7418293 53.4809683, 26.742866 53.4805823)",,Стадыённы завулак,,
48183834,,residential,False,False,219.204,"LINESTRING (26.7418293 53.4809683, 26.7408038 53.4799771, 26.7407481 53.4799464, 26.7406932 53.4799335, 26.7406583 53.4799329, 26.740595 53.4799446, 26.7396339 53.4802874)",,Стадыённы завулак,,
48185411,,residential,False,True,80.921,"LINESTRING (26.742866 53.4805823, 26.7418293 53.4809683)",,Стадыённы завулак,,
48183718,,residential,False,True,116.964,"LINESTRING (26.7423977 53.4814833, 26.7439344 53.4809635)",,Стадыённая вуліца,,
48185410,,residential,False,False,68.512,"LINESTRING (26.7423977 53.4814833, 26.7418293 53.4809683)",,Стадыённы завулак,,
48183718,,residential,False,False,73.22200000000001,"LINESTRING (26.7423977 53.4814833, 26.7415861 53.481755, 26.741441 53.4818136)",,Стадыённая вуліца,,
48183718,,residential,False,False,116.964,"LINESTRING (26.7439344 53.4809635, 26.7423977 53.4814833)",,Стадыённая вуліца,,
48183751,,residential,False,True,26.383,"LINESTRING (26.73188 53.481548, 26.731899 53.481311)",,вуліца Гайдука,,
48185999,,residential,False,False,62.605,"LINESTRING (26.73188 53.481548, 26.7318 53.482109)",,вуліца Гайдука,,
"[48186537, 48186548]",,residential,False,False,76.18,"LINESTRING (26.73188 53.481548, 26.73225 53.48162, 26.73298 53.48175)",,Сацыялістычная вуліца,,
48185999,,residential,False,True,62.605,"LINESTRING (26.7318 53.482109, 26.73188 53.481548)",,вуліца Гайдука,,
48186534,,secondary,False,False,210.63000000000002,"LINESTRING (26.7318 53.482109, 26.731779 53.482261, 26.7316795 53.4835929, 26.731649 53.484001)",Н8246,вуліца Казлова,40,
"[48185014, 48186542]",,secondary,False,False,87.71000000000001,"LINESTRING (26.7318 53.482109, 26.732139 53.481998, 26.73298 53.48175)",Н8246,Сацыялістычная вуліца,,
48185969,,residential,False,False,130.458,"LINESTRING (26.731649 53.484001, 26.73081 53.484001, 26.73064 53.48402, 26.729909 53.48439)",,вуліца Галоўскага,,
48186534,,secondary,False,True,210.63000000000002,"LINESTRING (26.731649 53.484001, 26.7316795 53.4835929, 26.731779 53.482261, 26.7318 53.482109)",Н8246,вуліца Казлова,40,
48185014,,secondary,False,False,179.906,"LINESTRING (26.73298 53.48175, 26.735391 53.4810022)",Н8246,Сацыялістычная вуліца,,
"[48186542, 48185014]",,secondary,False,True,87.71000000000001,"LINESTRING (26.73298 53.48175, 26.732139 53.481998, 26.7318 53.482109)",Н8246,Сацыялістычная вуліца,,
"[48186537, 48186548]",,residential,False,True,76.18,"LINESTRING (26.73298 53.48175, 26.73225 53.48162, 26.73188 53.481548)",,Сацыялістычная вуліца,,
48185969,,residential,False,True,130.458,"LINESTRING (26.729909 53.48439, 26.73064 53.48402, 26.73081 53.484001, 26.731649 53.484001)",,вуліца Галоўскага,,
"[48186593, 48186591]",,residential,False,False,86.281,"LINESTRING (26.729909 53.48439, 26.73032 53.484661, 26.730619 53.484558, 26.73081 53.484729)",,вуліца Галоўскага,,
"[48186593, 48186591]",,residential,False,True,86.281,"LINESTRING (26.73081 53.484729, 26.730619 53.484558, 26.73032 53.484661, 26.729909 53.48439)",,вуліца Галоўскага,,
"[48186644, 1087237694]",,residential,False,True,308.167,"LINESTRING (26.7349331 53.4821607, 26.7364885 53.4837029, 26.736638 53.483805, 26.7378487 53.4833782)",,Цяністая вуліца,,
48186518,,residential,False,True,26.667,"LINESTRING (26.7378487 53.4833782, 26.7380522 53.4835852)",,вуліца Царука,40,
48186616,,residential,False,False,311.223,"LINESTRING (26.7378487 53.4833782, 26.736619 53.481979, 26.73624 53.481681, 26.735391 53.4810022)",,вуліца Царука,40,
"[48186644, 1087237694]",,residential,False,False,308.16700000000003,"LINESTRING (26.7378487 53.4833782, 26.736638 53.483805, 26.7364885 53.4837029, 26.7349331 53.4821607)",,Цяністая вуліца,,
48183756,,secondary,True,False,42.687,"LINESTRING (26.7380154 53.48158, 26.7374746 53.4813707)",,,,
48185904,2,secondary,False,False,170.435,"LINESTRING (26.7380154 53.48158, 26.7388392 53.4821717, 26.7396766 53.4827513)",,Ленінская вуліца,,
48183703,,residential,False,True,53.236,"LINESTRING (26.739969 53.48151, 26.7395 53.481121)",,вуліца Кутузава,,
48185904,2,secondary,False,False,192.398,"LINESTRING (26.7396766 53.4827513, 26.73975 53.4828008, 26.7402948 53.4831745, 26.7415828 53.4840579)",,Ленінская вуліца,,
48185904,2,secondary,False,True,170.435,"LINESTRING (26.7396766 53.4827513, 26.7388392 53.4821717, 26.7380154 53.48158)",,Ленінская вуліца,,
48185905,,residential,False,True,156.533,"LINESTRING (26.7396766 53.4827513, 26.7397631 53.4827052, 26.7413889 53.4818396, 26.741441 53.4818136)",,Стадыённая вуліца,,
48186619,,residential,False,False,141.953,"LINESTRING (26.7396766 53.4827513, 26.73959 53.4827957, 26.7380522 53.4835852)",,Стадыённая вуліца,,
48186518,,residential,False,False,26.667,"LINESTRING (26.7380522 53.4835852, 26.7378487 53.4833782)",,вуліца Царука,40,
48186518,,residential,False,True,156.69600000000003,"LINESTRING (26.7380522 53.4835852, 26.738225 53.4837619, 26.7389149 53.4844635, 26.7392444 53.4848028)",,вуліца Царука,40,
48186619,,residential,False,True,141.953,"LINESTRING (26.7380522 53.4835852, 26.73959 53.4827957, 26.7396766 53.4827513)",,Стадыённая вуліца,,
48185891,,residential,False,True,175.534,"LINESTRING (26.7392444 53.4848028, 26.7399533 53.4845828, 26.7400168 53.4845629, 26.7413848 53.4841309, 26.7414753 53.4840975, 26.7415828 53.4840579)",,вуліца Калініна,,
48186518,,residential,False,False,156.69600000000003,"LINESTRING (26.7392444 53.4848028, 26.7389149 53.4844635, 26.738225 53.4837619, 26.7380522 53.4835852)",,вуліца Царука,40,
