osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed
548875652,Н4809,вуліца Леніна,tertiary,False,False,71.168,"LINESTRING (30.8003345 53.1311792, 30.8005437 53.1318068)",
115976912,,вуліца Леніна,tertiary,False,False,122.667,"LINESTRING (30.8003345 53.1311792, 30.8002762 53.1308143, 30.800014 53.1300947)",
548585974,Р30,вуліца Ільюшчанкі,primary,False,True,340.393,"LINESTRING (30.8003345 53.1311792, 30.8014804 53.1308085, 30.8023422 53.1304134, 30.8025158 53.1301244, 30.8026667 53.1295669, 30.8029831 53.1288337)",40
548875654,Р30,вуліца Ільюшчанкі,primary,False,False,83.509,"LINESTRING (30.8003345 53.1311792, 30.8001743 53.1312742, 30.7998102 53.1315127, 30.7997766 53.1315347, 30.7997606 53.1315452, 30.7995419 53.1317561)",40
118626390,,Савецкая вуліца,residential,False,True,266.88800000000003,"LINESTRING (30.8017012 53.1366384, 30.8013058 53.1366658, 30.8011696 53.1366753, 30.8001093 53.1368095, 30.8000243 53.1368202, 30.7981297 53.1369787, 30.7979876 53.1369545, 30.7979634 53.1368145)",
"[548585969, 25237481]",Н4809,вуліца Леніна,tertiary,False,True,138.961,"LINESTRING (30.8017012 53.1366384, 30.8015992 53.1362337, 30.8015246 53.135937, 30.8013902 53.1354027)",
126505700,,вуліца Кірава,residential,False,True,127.587,"LINESTRING (30.7944209 53.1325701, 30.7941957 53.1320715, 30.7938334 53.1314793)",60
272810588,Н19303,,unclassified,False,True,49.721999999999994,"LINESTRING (30.7944209 53.1325701, 30.7942932 53.1325203, 30.7941906 53.1325022, 30.7940833 53.1325279, 30.7937603 53.1326368)",60
283763628,Н19303,Заводскі завулак,residential,False,False,205.2,"LINESTRING (30.7944209 53.1325701, 30.7947338 53.1332279, 30.795093 53.133862, 30.7952973 53.1343381)",
272810588,Н19303,,unclassified,False,False,194.101,"LINESTRING (30.7912428 53.1335068, 30.7914466 53.1334282, 30.7918916 53.1332624, 30.7925342 53.1330112, 30.7932147 53.1327903, 30.7937297 53.1326471, 30.7937603 53.1326368)",60
80243931,Р30,вуліца Ільюшчанкі,primary,False,False,35.397,"LINESTRING (30.7955012 53.1346632, 30.7950988 53.1348707)",40
115913228,Н19303,Заводскі завулак,residential,False,False,10.077,"LINESTRING (30.7955012 53.1346632, 30.7954502 53.1345779)",
80243931,Р30,вуліца Ільюшчанкі,primary,False,True,37.541,"LINESTRING (30.7955012 53.1346632, 30.7957279 53.1345412, 30.795882 53.1344169)",40
115913228,Н19303,Заводскі завулак,residential,False,True,28.549,"LINESTRING (30.7952973 53.1343381, 30.7954502 53.1345779)",
283763628,Н19303,Заводскі завулак,residential,False,False,40.193,"LINESTRING (30.7952973 53.1343381, 30.7955226 53.1343815, 30.7957104 53.1344105, 30.795882 53.1344169)",
